actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
343,PT12M00.00S,2022-10-29T01:47:27.8Z,3,REGULAR,substitution,in,['startperiod'],1626196,,,1610612741,62,60,2022-10-29T01:47:49Z,3380000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-10-29T01:47:27.8Z,3,REGULAR,substitution,in,['startperiod'],1630172,,,1610612741,62,60,2022-10-29T01:47:49Z,3390000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-10-29T01:47:27.8Z,3,REGULAR,substitution,in,['startperiod'],1630245,,,1610612741,62,60,2022-10-29T01:47:49Z,3400000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-10-29T01:48:13.9Z,3,REGULAR,period,start,[],0,,,1610612741,62,60,2022-10-29T01:48:13Z,3410000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT11M35.00S,2022-10-29T01:48:40.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612741,62,60,2022-10-29T01:48:47Z,3420000,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2003.0,,,,,,
348,PT11M21.00S,2022-10-29T01:49:07.5Z,3,REGULAR,turnover,lost ball,[],1627751,,,1610612759,62,60,2022-10-29T01:49:13Z,3430000,,,0,,J. Poeltl lost ball TURNOVER (1 TO),"[1627751, 1630172]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,Williams,1630172.0,,,,,,,
349,PT11M21.00S,2022-10-29T01:49:07.5Z,3,REGULAR,steal,,[],1630172,,,1610612741,62,60,2022-10-29T01:49:09Z,3440000,,,0,,P. Williams STEAL (2 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
350,PT11M16.00S,2022-10-29T01:49:12.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630245,6.521024967148489,53.431372549019606,1610612741,62,62,2022-10-29T01:50:17Z,3450000,-17.0,9.0,1,left,A. Dosunmu running Layup (9 PTS) (A. Caruso 3 AST),"[1630245, 1627936]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.93,Made,9.0,A. Caruso,1627936.0,3.0,,,,,,,,,,,,,,
352,PT10M52.00S,2022-10-29T01:49:37.0Z,3,REGULAR,3pt,Jump Shot,[],1631110,65.78515111695138,67.40196078431373,1610612759,62,62,2022-10-29T01:49:42Z,3470000,87.0,269.0,1,right,MISS J. Sochan 28' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,28.28,Missed,,,,,,,,,,,,,,,,,,
353,PT10M48.00S,2022-10-29T01:49:41.0Z,3,REGULAR,rebound,defensive,[],1630172,,,1610612741,62,62,2022-10-29T01:49:42Z,3480000,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,,,,352.0,1.0,1.0,0.0,,,,,,,,,,
354,PT10M38.00S,2022-10-29T01:49:50.4Z,3,REGULAR,2pt,Jump Shot,[],1630172,23.99802890932983,68.13725490196079,1610612741,62,62,2022-10-29T01:49:56Z,3490000,-91.0,173.0,1,left,MISS P. Williams 19' pullup Shot,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Mid-Range,16-24 Left Center,19.54,Missed,,,,,,,,,,,,,,,,,,
355,PT10M35.00S,2022-10-29T01:49:53.4Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,62,62,2022-10-29T01:49:56Z,3500000,,,0,,J. Poeltl REBOUND (Off:0 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Left Center,,,,,,,354.0,5.0,5.0,0.0,,,,,,,,,,
356,PT10M30.00S,2022-10-29T01:49:58.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631110,91.67214191852825,48.529411764705884,1610612759,64,62,2022-10-29T01:50:03Z,3510000,-7.0,26.0,1,right,J. Sochan alley-oop DUNK (10 PTS) (J. Richardson 1 AST),"[1631110, 1626196]",1610612759.0,SAS,alley-oop,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,2.68,Made,10.0,J. Richardson,1626196.0,1.0,,,,,,,,,,,,,,
358,PT10M16.00S,2022-10-29T01:50:14.2Z,3,REGULAR,foul,offensive,[],202696,,,1610612741,64,62,2022-10-29T01:50:26Z,3530000,,,0,,N. Vucevic offensive FOUL (2 PF),"[202696, 1626196]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,203177.0,,,2.0,0.0,Richardson,1626196.0
360,PT10M16.00S,2022-10-29T01:50:14.2Z,3,REGULAR,turnover,offensive foul,[],202696,,,1610612741,64,62,2022-10-29T01:50:14Z,3550000,,,0,,N. Vucevic offensive foul TURNOVER (2 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2.0,,,203177.0,,,,,,
361,PT10M05.00S,2022-10-29T01:50:40.0Z,3,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612759,64,62,2022-10-29T01:50:52Z,3560000,,,0,,P. Williams shooting personal FOUL (2 PF) (Sochan 2 FT),"[1630172, 1631110]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2003.0,,,2.0,0.0,Sochan,1631110.0
363,PT10M05.00S,2022-10-29T01:51:04.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631110,,,1610612759,64,62,2022-10-29T01:51:04Z,3580000,,,0,,MISS J. Sochan Free Throw 1 of 2,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
364,PT10M05.00S,2022-10-29T01:51:04.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,64,62,2022-10-29T01:51:04Z,3590000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,363.0,,,,,,,,,,,,,
365,PT10M05.00S,2022-10-29T01:51:18.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631110,,,1610612759,65,62,2022-10-29T01:51:18Z,3600000,,,0,,J. Sochan Free Throw 2 of 2 (11 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
366,PT09M54.00S,2022-10-29T01:51:31.2Z,3,REGULAR,2pt,Jump Shot,[],201942,20.97568988173456,33.33333333333333,1610612741,65,64,2022-10-29T01:51:35Z,3610000,83.0,145.0,1,left,D. DeRozan 16' pullup Jump Shot (16 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,16.7,Made,16.0,,,,,,,,,,,,,,,,,
367,PT09M42.00S,2022-10-29T01:51:42.1Z,3,REGULAR,3pt,Jump Shot,[],1629640,69.46452036793693,24.509803921568626,1610612759,68,64,2022-10-29T01:51:47Z,3620000,-127.0,235.0,1,right,K. Johnson 26' 3PT  (15 PTS) (J. Poeltl 1 AST),"[1629640, 1627751]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,26.69,Made,15.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,,,
369,PT09M33.00S,2022-10-29T01:51:51.3Z,3,REGULAR,turnover,lost ball,[],1627936,,,1610612741,68,64,2022-10-29T01:52:02Z,3640000,,,0,,A. Caruso lost ball TURNOVER (1 TO),"[1627936, 1626196]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Richardson,1626196.0,,,,,,,
370,PT09M33.00S,2022-10-29T01:51:51.3Z,3,REGULAR,steal,,[],1626196,,,1610612759,68,64,2022-10-29T01:51:53Z,3650000,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
371,PT09M26.00S,2022-10-29T01:51:58.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629640,93.24901445466492,1.9607843137254901,1610612759,71,64,2022-10-29T01:53:35Z,3660000,-240.0,11.0,1,right,K. Johnson 24' 3PT  (18 PTS) (J. Richardson 2 AST),"[1629640, 1626196]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,24.05,Made,18.0,J. Richardson,1626196.0,2.0,,,,,,,,,,,,,,
373,PT09M25.00S,2022-10-29T01:52:05.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,71,64,2022-10-29T01:52:05Z,3680000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT09M09.00S,2022-10-29T01:55:07.5Z,3,REGULAR,turnover,lost ball,[],1630245,,,1610612741,71,64,2022-10-29T01:55:14Z,3690000,,,0,,A. Dosunmu lost ball TURNOVER (2 TO),"[1630245, 1629640]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2.0,Johnson,1629640.0,,,,,,,
375,PT09M09.00S,2022-10-29T01:55:07.5Z,3,REGULAR,steal,,[],1629640,,,1610612759,71,64,2022-10-29T01:55:09Z,3700000,,,0,,K. Johnson STEAL (2 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
376,PT09M05.00S,2022-10-29T01:55:12.8Z,3,REGULAR,turnover,out-of-bounds,[],1631110,,,1610612759,71,64,2022-10-29T01:55:59Z,3710000,,,0,,J. Sochan bad pass out-of-bounds TURNOVER (2 TO),[1631110],1610612759.0,SAS,bad pass,,,Sochan,J. Sochan,,,,,Right Corner 3,24+ Right,,,,,,,,,,,2.0,,,203177.0,,,,,,
378,PT09M05.00S,2022-10-29T01:56:42.8Z,3,REGULAR,substitution,out,[],1630245,,,1610612741,71,64,2022-10-29T01:57:00Z,3730000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT09M05.00S,2022-10-29T01:56:42.8Z,3,REGULAR,substitution,in,[],1629632,,,1610612741,71,64,2022-10-29T01:57:00Z,3740000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT08M43.00S,2022-10-29T01:57:18.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629632,11.251642575558476,39.950980392156865,1610612741,71,64,2022-10-29T02:01:06Z,3750000,50.0,53.0,1,left,MISS C. White 7' fadeaway Shot,[1629632],1610612741.0,CHI,fadeaway,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,7.32,Missed,,,,,,,,,,,,,,,,,,
381,PT08M43.00S,2022-10-29T01:57:18.0Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,71,64,2022-10-29T01:57:40Z,3760000,,,0,,N. Vucevic REBOUND (Off:2 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,380.0,3.0,1.0,2.0,,,,,,,,,,
382,PT08M37.00S,2022-10-29T01:57:23.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202696,5.590000152587891,50.0,1610612741,71,66,2022-10-29T01:57:23Z,3770000,0.0,0.0,1,left,N. Vucevic putback Layup (4 PTS),[202696],1610612741.0,CHI,putback,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
383,PT08M17.00S,2022-10-29T01:57:43.5Z,3,REGULAR,2pt,Jump Shot,[],1627751,90.09526938239159,75.24509803921569,1610612759,71,66,2022-10-29T01:58:28Z,3780000,126.0,41.0,1,right,MISS J. Poeltl 13' Jump Shot - blocked,"[1627751, 202696]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,13.26,Missed,,,,,,,,,,,,,Vucevic,202696.0,,,,
384,PT08M17.00S,2022-10-29T01:57:43.5Z,3,REGULAR,block,,[],202696,,,1610612759,71,66,2022-10-29T01:57:46Z,3790000,,,0,,N. Vucevic BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
385,PT08M14.00S,2022-10-29T01:57:46.5Z,3,REGULAR,rebound,defensive,[],1630172,,,1610612741,71,66,2022-10-29T01:58:02Z,3800000,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,8-16 Right,,,,,,,383.0,2.0,2.0,0.0,,,,,,,,,,
386,PT08M13.00S,2022-10-29T01:57:50.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630172,6.783837056504599,46.81372549019608,1610612741,71,68,2022-10-29T01:58:12Z,3810000,16.0,11.0,1,left,P. Williams running Layup (7 PTS),[1630172],1610612741.0,CHI,running,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1.95,Made,7.0,,,,,,,,,,,,,,,,,
387,PT08M13.00S,2022-10-29T01:57:54.7Z,3,REGULAR,foul,personal,['1freethrow'],1626196,,,1610612741,71,68,2022-10-29T01:58:18Z,3820000,,,0,,J. Richardson shooting personal FOUL (2 PF) (Williams 1 FT),"[1626196, 1630172]",1610612759.0,SAS,shooting,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2003.0,,,2.0,0.0,Williams,1630172.0
389,PT08M13.00S,2022-10-29T01:58:03.4Z,3,REGULAR,substitution,out,[],1627936,,,1610612741,71,68,2022-10-29T01:58:11Z,3840000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT08M13.00S,2022-10-29T01:58:03.4Z,3,REGULAR,substitution,in,[],1629750,,,1610612741,71,68,2022-10-29T01:58:11Z,3850000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT08M13.00S,2022-10-29T01:58:24.0Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630172,,,1610612741,71,69,2022-10-29T01:58:24Z,3860000,,,0,,P. Williams Free Throw 1 of 1 (8 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
392,PT07M57.00S,2022-10-29T01:58:41.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,82.07950065703022,34.31372549019608,1610612759,73,69,2022-10-29T01:58:45Z,3870000,-78.0,116.0,1,right,J. Richardson 14' pullup Jump Shot (7 PTS) (J. Poeltl 2 AST),"[1626196, 1627751]",1610612759.0,SAS,pullup,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Left,14.0,Made,7.0,J. Poeltl,1627751.0,2.0,,,,,,,,,,,,,,
394,PT07M46.00S,2022-10-29T01:58:52.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,6.783837056504599,44.6078431372549,1610612741,73,71,2022-10-29T01:58:59Z,3890000,27.0,11.0,1,left,D. DeRozan driving Layup (18 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,2.93,Made,18.0,,,,,,,,,,,,,,,,,
395,PT07M34.00S,2022-10-29T01:59:04.5Z,3,REGULAR,turnover,lost ball,[],1631110,,,1610612759,73,71,2022-10-29T01:59:14Z,3900000,,,0,,J. Sochan lost ball TURNOVER (3 TO),"[1631110, 1630172]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,3.0,Williams,1630172.0,,,,,,,
396,PT07M34.00S,2022-10-29T01:59:04.5Z,3,REGULAR,steal,,[],1630172,,,1610612741,73,71,2022-10-29T01:59:06Z,3910000,,,0,,P. Williams STEAL (3 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
397,PT07M26.00S,2022-10-29T01:59:12.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202696,32.013797634691194,63.48039215686274,1610612741,73,74,2022-10-29T01:59:19Z,3920000,-67.0,248.0,1,left,N. Vucevic 25' 3PT  (7 PTS) (D. DeRozan 1 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,25.74,Made,7.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,
399,PT07M10.00S,2022-10-29T01:59:28.2Z,3,REGULAR,turnover,lost ball,[],1627751,,,1610612759,73,74,2022-10-29T01:59:33Z,3940000,,,0,,J. Poeltl lost ball TURNOVER (2 TO),"[1627751, 201942]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2.0,DeRozan,201942.0,,,,,,,
400,PT07M10.00S,2022-10-29T01:59:28.2Z,3,REGULAR,steal,,[],201942,,,1610612741,73,74,2022-10-29T01:59:30Z,3950000,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
401,PT07M08.00S,2022-10-29T01:59:31.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201942,6.521024967148489,49.26470588235294,1610612741,73,76,2022-10-29T02:06:04Z,3952500,4.0,9.0,1,left,D. DeRozan running DUNK (20 PTS),[201942],1610612741.0,CHI,running,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,0.95,Made,20.0,,,,,,,,,,,,,,,,,
402,PT07M07.00S,2022-10-29T01:59:39.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,73,76,2022-10-29T02:06:04Z,3955000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M07.00S,2022-10-29T02:02:23.6Z,3,REGULAR,substitution,out,[],1631110,,,1610612759,73,76,2022-10-29T02:06:04Z,3957500,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT07M07.00S,2022-10-29T02:02:23.6Z,3,REGULAR,substitution,in,[],1628966,,,1610612759,73,76,2022-10-29T02:06:04Z,3958750,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M47.00S,2022-10-29T02:02:46.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,92.9862023653088,51.470588235294116,1610612759,75,76,2022-10-29T02:02:57Z,4000000,7.0,13.0,1,right,K. Bates-Diop cutting Layup (4 PTS) (J. Richardson 3 AST),"[1628966, 1626196]",1610612759.0,SAS,cutting,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,1.53,Made,4.0,J. Richardson,1626196.0,3.0,,,,,,,,,,,,,,
407,PT06M39.00S,2022-10-29T02:02:54.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,6.1268068331143235,48.28431372549019,1610612741,75,78,2022-10-29T02:03:28Z,4020000,9.0,5.0,1,left,C. White running Layup (15 PTS),[1629632],1610612741.0,CHI,running,,,White,C. White,,,,,Restricted Area,0-8 Center,1.0,Made,15.0,,,,,,,,,,,,,,,,,
408,PT06M25.00S,2022-10-29T02:03:09.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,91.80354796320631,44.6078431372549,1610612759,75,78,2022-10-29T02:03:15Z,4030000,-27.0,25.0,1,right,MISS K. Johnson floating Shot,[1629640],1610612759.0,SAS,floating,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.65,Missed,,,,,,,,,,,,,,,,,,
409,PT06M22.00S,2022-10-29T02:03:12.4Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612741,75,78,2022-10-29T02:03:15Z,4040000,,,0,,J. Green REBOUND (Off:0 Def:3),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,408.0,3.0,3.0,0.0,,,,,,,,,,
410,PT06M17.00S,2022-10-29T02:03:16.9Z,3,REGULAR,3pt,Jump Shot,[],202696,33.327858081471746,47.30392156862745,1610612741,75,78,2022-10-29T02:03:22Z,4050000,13.0,261.0,1,left,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,26.11,Missed,,,,,,,,,,,,,,,,,,
411,PT06M14.00S,2022-10-29T02:03:19.9Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,75,78,2022-10-29T02:03:22Z,4060000,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,410.0,2.0,2.0,0.0,,,,,,,,,,
412,PT06M08.00S,2022-10-29T02:03:27.4Z,3,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612759,75,78,2022-10-29T02:03:40Z,4070000,,,0,,C. White shooting personal FOUL (2 PF) (Poeltl 2 FT),"[1629632, 1627751]",1610612741.0,CHI,shooting,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2003.0,,,2.0,0.0,Poeltl,1627751.0
414,PT06M08.00S,2022-10-29T02:03:59.4Z,3,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,75,78,2022-10-29T02:03:59Z,4090000,,,0,,MISS J. Poeltl Free Throw 1 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
415,PT06M08.00S,2022-10-29T02:03:59.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,75,78,2022-10-29T02:03:59Z,4100000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,414.0,,,,,,,,,,,,,
416,PT06M08.00S,2022-10-29T02:04:00.8Z,3,REGULAR,substitution,out,[],1626196,,,1610612759,75,78,2022-10-29T02:04:05Z,4110000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M08.00S,2022-10-29T02:04:00.8Z,3,REGULAR,substitution,in,[],203926,,,1610612759,75,78,2022-10-29T02:04:05Z,4120000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M08.00S,2022-10-29T02:04:14.9Z,3,REGULAR,substitution,out,[],1630172,,,1610612759,75,78,2022-10-29T02:04:17Z,4130000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M08.00S,2022-10-29T02:04:14.9Z,3,REGULAR,substitution,in,[],1627884,,,1610612759,75,78,2022-10-29T02:04:17Z,4140000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M08.00S,2022-10-29T02:04:33.7Z,3,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,76,78,2022-10-29T02:04:33Z,4150000,,,0,,J. Poeltl Free Throw 2 of 2 (15 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
421,PT05M57.00S,2022-10-29T02:04:46.3Z,3,REGULAR,3pt,Jump Shot,[],1629750,14.273981603153747,2.941176470588235,1610612741,76,78,2022-10-29T02:04:54Z,4160000,235.0,82.0,1,left,MISS J. Green 24' 3PT,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,24.91,Missed,,,,,,,,,,,,,,,,,,
422,PT05M50.00S,2022-10-29T02:04:53.3Z,3,REGULAR,rebound,offensive,[],1627884,,,1610612741,76,78,2022-10-29T02:04:54Z,4170000,,,0,,D. Jones Jr. REBOUND (Off:1 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,,,,,,,421.0,2.0,1.0,1.0,,,,,,,,,,
423,PT05M50.00S,2022-10-29T02:04:52.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627884,5.590000152587891,50.0,1610612741,76,80,2022-10-29T02:04:53Z,4180000,0.0,0.0,1,left,D. Jones Jr. tip DUNK (6 PTS),[1627884],1610612741.0,CHI,tip,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
424,PT05M44.00S,2022-10-29T02:04:58.4Z,3,REGULAR,3pt,Jump Shot,[],1629640,78.0059132720105,5.88235294117647,1610612759,76,80,2022-10-29T02:05:06Z,4190000,-221.0,154.0,1,right,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,26.92,Missed,,,,,,,,,,,,,,,,,,
425,PT05M42.00S,2022-10-29T02:05:00.4Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,76,80,2022-10-29T02:05:06Z,4200000,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,424.0,2.0,2.0,0.0,,,,,,,,,,
