actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
255,PT06M15.00S,2022-11-24T01:53:30.2Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,27,45,2022-11-24T01:53:38Z,2510000,False,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,254.0,2.0,2.0,0.0,,,,,,,,,,,,,,
256,PT06M04.00S,2022-11-24T01:53:41.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,82.60512483574244,53.67647058823529,1610612740,27,47,2022-11-24T02:04:34Z,2520000,False,18.0,111.0,1,right,J. Valanciunas 11' floating Jump Shot (17 PTS) (J. Alvarado 5 AST),"[202685, 1630631]",1610612740.0,NOP,floating,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,11.25,Made,,,,,17.0,J. Alvarado,1630631.0,5.0,,,,,,,,,,
258,PT05M48.00S,2022-11-24T01:53:59.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612759,27,47,2022-11-24T01:54:05Z,2540000,False,,,0,,H. Jones shooting personal FOUL (3 PF) (Jones 2 FT),"[1630529, 1630200]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2882.0,3.0,0.0,Jones,1630200.0,,,,
260,PT05M48.00S,2022-11-24T01:54:29.6Z,2,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,28,47,2022-11-24T01:54:29Z,2560000,False,,,0,,T. Jones Free Throw 1 of 2 (3 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
261,PT05M48.00S,2022-11-24T01:54:30.7Z,2,REGULAR,substitution,out,[],1630529,,,1610612759,28,47,2022-11-24T01:54:38Z,2570000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M48.00S,2022-11-24T01:54:30.7Z,2,REGULAR,substitution,out,[],202685,,,1610612759,28,47,2022-11-24T01:54:38Z,2580000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M48.00S,2022-11-24T01:54:30.7Z,2,REGULAR,substitution,in,[],1630700,,,1610612759,28,47,2022-11-24T01:54:38Z,2590000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M48.00S,2022-11-24T01:54:30.7Z,2,REGULAR,substitution,in,[],1626204,,,1610612759,28,47,2022-11-24T01:54:38Z,2600000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M48.00S,2022-11-24T01:54:52.9Z,2,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,29,47,2022-11-24T01:54:52Z,2610000,False,,,0,,T. Jones Free Throw 2 of 2 (4 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
266,PT05M34.00S,2022-11-24T01:55:10.0Z,2,REGULAR,turnover,out-of-bounds,[],1630631,,,1610612740,29,47,2022-11-24T02:06:10Z,2620000,False,,,0,,J. Alvarado bad pass out-of-bounds TURNOVER (2 TO),[1630631],1610612740.0,NOP,bad pass,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,2882.0,,,,,,,,
267,PT05M34.00S,2022-11-24T01:55:13.6Z,2,REGULAR,substitution,out,[],1631110,,,1610612759,29,47,2022-11-24T01:55:19Z,2630000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M34.00S,2022-11-24T01:55:13.6Z,2,REGULAR,substitution,out,[],1627751,,,1610612759,29,47,2022-11-24T01:55:19Z,2640000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M34.00S,2022-11-24T01:55:13.6Z,2,REGULAR,substitution,in,[],203926,,,1610612759,29,47,2022-11-24T01:55:19Z,2650000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M34.00S,2022-11-24T01:55:13.6Z,2,REGULAR,substitution,in,[],1629646,,,1610612759,29,47,2022-11-24T01:55:19Z,2660000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M22.00S,2022-11-24T01:55:44.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629646,6.521024967148489,49.754901960784316,1610612759,31,47,2022-11-24T01:55:48Z,2670000,False,1.0,9.0,1,left,C. Bassey DUNK (2 PTS) (T. Jones 3 AST),"[1629646, 1630200]",1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,2.0,T. Jones,1630200.0,3.0,,,,,,,,,,
273,PT05M00.00S,2022-11-24T01:56:06.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,85.49605781865965,47.30392156862745,1610612740,31,49,2022-11-24T01:56:12Z,2690000,False,-13.0,84.0,1,right,D. Daniels 8' floating Jump Shot (3 PTS) (B. Ingram 5 AST),"[1630700, 1627742]",1610612740.0,NOP,floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,8.49,Made,,,,,3.0,B. Ingram,1627742.0,5.0,,,,,,,,,,
275,PT04M49.00S,2022-11-24T01:56:16.3Z,2,REGULAR,3pt,Jump Shot,[],1630170,27.94021024967148,77.20588235294117,1610612759,34,49,2022-11-24T01:56:20Z,2710000,False,-136.0,210.0,1,left,D. Vassell 25' 3PT  (5 PTS) (D. McDermott 1 AST),"[1630170, 203926]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,25.03,Made,,,,,5.0,D. McDermott,203926.0,1.0,,,,,,,,,,
277,PT04M38.00S,2022-11-24T01:56:27.4Z,2,REGULAR,3pt,Jump Shot,[],1628984,63.81406044678055,49.754901960784316,1610612740,34,52,2022-11-24T02:07:36Z,2730000,False,-1.0,288.0,1,right,D. Graham 28' 3PT  (12 PTS) (B. Ingram 6 AST),"[1628984, 1627742]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Center,28.76,Made,,,,,12.0,B. Ingram,1627742.0,6.0,,,,,,,,,,
279,PT04M14.00S,2022-11-24T01:56:51.9Z,2,REGULAR,2pt,Jump Shot,[],1630170,21.895532194480946,48.03921568627451,1610612759,36,52,2022-11-24T01:56:58Z,2750000,False,10.0,153.0,1,left,D. Vassell 15' step back Jump Shot (7 PTS) (T. Jones 4 AST),"[1630170, 1630200]",1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Center,15.36,Made,,,,,7.0,T. Jones,1630200.0,4.0,,,,,,,,,,
281,PT04M06.00S,2022-11-24T01:57:00.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630631,68.01905387647832,63.23529411764706,1610612740,36,52,2022-11-24T01:57:07Z,2770000,False,66.0,248.0,1,right,MISS J. Alvarado 25' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
282,PT04M01.00S,2022-11-24T01:57:04.7Z,2,REGULAR,rebound,offensive,[],1626204,,,1610612740,36,52,2022-11-24T01:57:04Z,2780000,False,,,0,,L. Nance Jr. REBOUND (Off:2 Def:0),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Center,,,281.0,2.0,0.0,2.0,,,,,,,,,,,,,,
283,PT03M53.00S,2022-11-24T01:57:13.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628984,76.16622864651774,7.352941176470589,1610612740,36,55,2022-11-24T01:57:18Z,2790000,False,-213.0,172.0,1,right,D. Graham 27' 3PT  (15 PTS) (J. Alvarado 6 AST),"[1628984, 1630631]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,27.36,Made,,,,,15.0,J. Alvarado,1630631.0,6.0,,,,,,,,,,
285,PT03M43.00S,2022-11-24T01:57:23.6Z,2,REGULAR,turnover,bad pass,[],1630200,,,1610612759,36,55,2022-11-24T01:57:30Z,2810000,False,,,0,,T. Jones bad pass TURNOVER (3 TO),"[1630200, 1628984]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,3.0,,,,,,,,Graham,1628984.0
286,PT03M43.00S,2022-11-24T01:57:23.6Z,2,REGULAR,steal,,[],1628984,,,1610612740,36,55,2022-11-24T01:57:25Z,2820000,False,,,0,,D. Graham STEAL (1 STL),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
287,PT03M39.00S,2022-11-24T01:57:27.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628984,67.23061760840999,55.392156862745104,1610612740,36,55,2022-11-24T01:57:36Z,2830000,False,27.0,256.0,1,right,MISS D. Graham 25' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,Above the Break 3,24+ Center,25.69,Missed,,,,,,,,,,,,,,,,,,
288,PT03M37.00S,2022-11-24T01:57:29.6Z,2,REGULAR,rebound,defensive,[],1629646,,,1610612759,36,55,2022-11-24T01:57:29Z,2840000,False,,,0,,C. Bassey REBOUND (Off:0 Def:1),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Center,,,287.0,1.0,1.0,0.0,,,,,,,,,,,,,,
289,PT03M31.00S,2022-11-24T01:57:35.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,32.276609724047304,69.6078431372549,1610612759,39,55,2022-11-24T01:57:40Z,2850000,False,-98.0,251.0,1,left,D. Vassell 26' 3PT  (10 PTS) (T. Jones 5 AST),"[1630170, 1630200]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,26.94,Made,,,,,10.0,T. Jones,1630200.0,5.0,,,,,,,,,,
291,PT03M08.00S,2022-11-24T01:57:57.4Z,2,REGULAR,3pt,Jump Shot,[],1628984,66.96780551905388,36.27450980392157,1610612740,39,58,2022-11-24T01:58:04Z,2870000,False,-69.0,258.0,1,right,D. Graham 26' 3PT  (18 PTS) (D. Daniels 1 AST),"[1628984, 1630700]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Center,26.7,Made,,,,,18.0,D. Daniels,1630700.0,1.0,,,,,,,,,,
293,PT02M57.00S,2022-11-24T01:58:09.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203926,5.995400788436268,50.49019607843137,1610612759,41,58,2022-11-24T01:58:15Z,2890000,False,-2.0,4.0,1,left,D. McDermott cutting Layup (13 PTS),[203926],1610612759.0,SAS,cutting,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,0.46,Made,,,,,13.0,,,,,,,,,,,,,
294,PT02M35.00S,2022-11-24T01:58:33.8Z,2,REGULAR,foul,personal,[],1629646,,,1610612740,41,58,2022-11-24T01:58:43Z,2900000,False,,,0,,C. Bassey personal FOUL (1 PF),"[1629646, 1628984]",1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,2882.0,1.0,0.0,Graham,1628984.0,,,,
296,PT02M35.00S,2022-11-24T01:58:41.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612740,41,58,2022-11-24T01:58:41Z,2920000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M35.00S,2022-11-24T02:01:07.4Z,2,REGULAR,substitution,out,[],1628966,,,1610612740,41,58,2022-11-24T02:01:38Z,2930000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M35.00S,2022-11-24T02:01:07.4Z,2,REGULAR,substitution,out,[],1630200,,,1610612740,41,58,2022-11-24T02:01:38Z,2940000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M35.00S,2022-11-24T02:01:07.4Z,2,REGULAR,substitution,out,[],1630700,,,1610612740,41,58,2022-11-24T02:01:38Z,2950000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M35.00S,2022-11-24T02:01:07.4Z,2,REGULAR,substitution,in,[],1629641,,,1610612740,41,58,2022-11-24T02:01:38Z,2960000,False,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M35.00S,2022-11-24T02:01:07.4Z,2,REGULAR,substitution,in,[],1629640,,,1610612740,41,58,2022-11-24T02:01:38Z,2970000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M35.00S,2022-11-24T02:01:07.4Z,2,REGULAR,substitution,in,[],1629627,,,1610612740,41,58,2022-11-24T02:01:38Z,2980000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M24.00S,2022-11-24T02:01:40.1Z,2,REGULAR,2pt,Jump Shot,[],1627742,77.79237844940867,48.552389705882355,1610612740,41,60,2022-11-24T02:10:37Z,2990000,False,-7.0,156.0,1,right,B. Ingram 15' pullup Jump Shot (2 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Center,15.65,Made,,,,,2.0,,,,,,,,,,,,,
304,PT02M16.00S,2022-11-24T02:01:48.7Z,2,REGULAR,3pt,Jump Shot,[],1629640,19.398817345597898,92.15686274509804,1610612759,41,60,2022-11-24T02:01:58Z,3000000,False,-211.0,130.0,1,left,MISS K. Johnson 24' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,24.76,Missed,,,,,,,,,,,,,,,,,,
305,PT02M13.00S,2022-11-24T02:01:51.7Z,2,REGULAR,rebound,defensive,[],1628984,,,1610612740,41,60,2022-11-24T02:01:58Z,3010000,False,,,0,,D. Graham REBOUND (Off:0 Def:2),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,,,304.0,2.0,2.0,0.0,,,,,,,,,,,,,,
306,PT02M06.00S,2022-11-24T02:01:58.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626204,82.21090670170827,59.55882352941176,1610612740,41,62,2022-11-24T02:11:27Z,3020000,False,48.0,115.0,1,right,L. Nance Jr. 12' floating Jump Shot (4 PTS) (J. Alvarado 7 AST),"[1626204, 1630631]",1610612740.0,NOP,floating,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.43,Made,,,,,4.0,J. Alvarado,1630631.0,7.0,,,,,,,,,,
308,PT01M50.00S,2022-11-24T02:02:15.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630170,6.1268068331143235,50.49019607843137,1610612759,43,62,2022-11-24T02:02:20Z,3040000,False,-2.0,5.0,1,left,D. Vassell driving DUNK (12 PTS) (C. Bassey 1 AST),"[1630170, 1629646]",1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,0.57,Made,,,,,12.0,C. Bassey,1629646.0,1.0,,,,,,,,,,
310,PT01M32.00S,2022-11-24T02:02:33.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628984,92.9862023653088,50.0,1610612740,43,62,2022-11-24T02:02:45Z,3060000,False,0.0,13.0,1,right,MISS D. Graham running finger roll Layup,[1628984],1610612740.0,NOP,running finger roll,,,Graham,D. Graham,,,,,Restricted Area,0-8 Center,1.34,Missed,,,,,,,,,,,,,,,,,,
311,PT01M29.00S,2022-11-24T02:02:36.0Z,2,REGULAR,rebound,defensive,[],1629646,,,1610612759,43,62,2022-11-24T02:02:45Z,3070000,False,,,0,,C. Bassey REBOUND (Off:0 Def:2),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,310.0,2.0,2.0,0.0,,,,,,,,,,,,,,
312,PT01M21.00S,2022-11-24T02:02:49.6Z,2,REGULAR,foul,offensive,[],1630170,,,1610612759,43,62,2022-11-24T02:03:04Z,3080000,False,,,0,,D. Vassell charge offensive FOUL (2 PF),"[1630170, 1630631]",1610612759.0,SAS,charge,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627541.0,2.0,0.0,Alvarado,1630631.0,,,,
314,PT01M21.00S,2022-11-24T02:02:49.6Z,2,REGULAR,turnover,offensive foul,[],1630170,,,1610612759,43,62,2022-11-24T02:03:04Z,3100000,False,,,0,,D. Vassell offensive foul TURNOVER (1 TO),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,1627526.0,,,,,,,,
315,PT01M09.00S,2022-11-24T02:03:12.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627742,69.20170827858082,33.088235294117645,1610612740,43,62,2022-11-24T02:03:19Z,3110000,False,-85.0,237.0,1,right,MISS B. Ingram 25' step back 3PT,[1627742],1610612740.0,NOP,step back,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,25.16,Missed,,,,,,,,,,,,,,,,,,
316,PT01M06.00S,2022-11-24T02:03:15.9Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,43,62,2022-11-24T02:03:19Z,3120000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,315.0,1.0,1.0,0.0,,,,,,,,,,,,,,
317,PT01M00.00S,2022-11-24T02:03:22.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,6.783837056504599,50.73529411764706,1610612759,45,62,2022-11-24T02:13:11Z,3130000,False,-4.0,11.0,1,left,K. Johnson driving floating bank Jump Shot (5 PTS) (D. Vassell 3 AST),"[1629640, 1630170]",1610612759.0,SAS,driving floating bank,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.19,Made,,,,,5.0,D. Vassell,1630170.0,3.0,,,,,,,,,,
318,PT00M42.80S,2022-11-24T02:03:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.51182654402102,39.705882352941174,1610612740,45,64,2022-11-24T02:04:10Z,3140000,False,-51.0,8.0,1,right,Z. Williamson Layup (15 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,5.22,Made,,,,,15.0,,,,,,,,,,,,,
320,PT00M29.70S,2022-11-24T02:03:59.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,17.95335085413929,48.77450980392157,1610612759,47,64,2022-11-24T02:14:03Z,3150000,False,6.0,116.0,1,left,D. Vassell 11' fadeaway Jump Shot (14 PTS),[1630170],1610612759.0,SAS,fadeaway,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,11.65,Made,,,,,14.0,,,,,,,,,,,,,
321,PT00M11.00S,2022-11-24T02:04:20.1Z,2,REGULAR,2pt,Jump Shot,[],1627742,77.21747700394218,68.13725490196079,1610612740,47,64,2022-11-24T02:04:29Z,3160000,False,91.0,162.0,1,right,MISS B. Ingram 18' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,18.54,Missed,,,,,,,,,,,,,,,,,,
322,PT00M07.00S,2022-11-24T02:04:24.1Z,2,REGULAR,rebound,offensive,[],1629627,,,1610612740,47,64,2022-11-24T02:04:24Z,3170000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:5),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Right Center,,,321.0,7.0,5.0,2.0,,,,,,,,,,,,,,
323,PT00M05.40S,2022-11-24T02:04:26.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,91.67214191852825,40.68627450980392,1610612740,47,66,2022-11-24T02:14:31Z,3180000,False,-47.0,26.0,1,right,Z. Williamson driving Layup (17 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,5.33,Made,,,,,17.0,,,,,,,,,,,,,
324,PT00M00.00S,2022-11-24T02:04:34.7Z,2,REGULAR,3pt,Jump Shot,[],1629641,7.5722733245729295,2.450980392156863,1610612759,47,66,2022-11-24T02:04:57Z,3190000,False,238.0,19.0,1,left,MISS R. Langford 3PT,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Right Corner 3,24+ Right,23.84,Missed,,,,,,,,,,,,,,,,,,
325,PT00M00.00S,2022-11-24T02:04:34.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,47,66,2022-11-24T02:04:57Z,3200000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Right Corner 3,24+ Right,,,324.0,,,,,,,,,,,,,,,,,
326,PT00M00.00S,2022-11-24T02:04:38.3Z,2,REGULAR,period,end,[],0,,,1610612759,47,66,2022-11-24T02:04:38Z,3210000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-11-24T02:19:33.8Z,3,REGULAR,substitution,out,['startperiod'],203926,,,1610612759,47,66,2022-11-24T02:19:46Z,3220000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-11-24T02:19:33.8Z,3,REGULAR,substitution,out,['startperiod'],1629646,,,1610612759,47,66,2022-11-24T02:19:46Z,3230000,False,,,0,,SUB out: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-11-24T02:19:33.8Z,3,REGULAR,substitution,out,['startperiod'],1629641,,,1610612759,47,66,2022-11-24T02:19:46Z,3240000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-11-24T02:19:33.8Z,3,REGULAR,substitution,out,['startperiod'],1628984,,,1610612759,47,66,2022-11-24T02:19:46Z,3250000,False,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-11-24T02:19:33.8Z,3,REGULAR,substitution,out,['startperiod'],1626204,,,1610612759,47,66,2022-11-24T02:19:46Z,3260000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-11-24T02:19:33.8Z,3,REGULAR,substitution,in,['startperiod'],1631110,,,1610612759,47,66,2022-11-24T02:19:46Z,3270000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-11-24T02:19:33.8Z,3,REGULAR,substitution,in,['startperiod'],1627751,,,1610612759,47,66,2022-11-24T02:19:46Z,3280000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-11-24T02:19:33.8Z,3,REGULAR,substitution,in,['startperiod'],1630200,,,1610612759,47,66,2022-11-24T02:19:46Z,3290000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-11-24T02:19:33.8Z,3,REGULAR,substitution,in,['startperiod'],202685,,,1610612759,47,66,2022-11-24T02:19:46Z,3300000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-11-24T02:19:33.8Z,3,REGULAR,substitution,in,['startperiod'],1630529,,,1610612759,47,66,2022-11-24T02:19:46Z,3310000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-11-24T02:20:01.6Z,3,REGULAR,period,start,[],0,,,1610612740,47,66,2022-11-24T02:20:01Z,3320000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M41.00S,2022-11-24T02:20:19.3Z,3,REGULAR,turnover,bad pass,[],1627742,,,1610612740,47,66,2022-11-24T02:20:26Z,3330000,False,,,0,,B. Ingram bad pass TURNOVER (3 TO),"[1627742, 1627751]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,,,,,,,,Poeltl,1627751.0
359,PT11M41.00S,2022-11-24T02:20:19.3Z,3,REGULAR,steal,,[],1627751,,,1610612759,47,66,2022-11-24T02:22:40Z,3335000,False,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
