actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
253,PT05M06.00S,2022-11-26T01:51:05.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630559,94.30026281208936,51.470588235294116,1610612747,36,46,2022-11-26T01:56:37Z,2510000,False,7.0,1.0,1,right,A. Reaves running finger roll Layup (4 PTS),[1630559],1610612747.0,LAL,running finger roll,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,0.75,Made,4.0,,,,,,,,,,,,,,,,,
255,PT04M55.00S,2022-11-26T01:51:21.4Z,2,REGULAR,substitution,out,[],1629676,,,1610612759,36,46,2022-11-26T01:51:29Z,2530000,False,,,0,,SUB out: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M55.00S,2022-11-26T01:51:21.4Z,2,REGULAR,substitution,in,[],1630200,,,1610612759,36,46,2022-11-26T01:51:29Z,2540000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M48.00S,2022-11-26T01:51:45.6Z,2,REGULAR,3pt,Jump Shot,[],1629640,29.517082785808146,25.49019607843137,1610612759,36,46,2022-11-26T01:51:49Z,2550000,False,123.0,225.0,1,left,MISS K. Johnson 25' pullup 3PT,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
258,PT04M45.00S,2022-11-26T01:51:48.6Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,36,46,2022-11-26T01:51:49Z,2560000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,257.0,4.0,3.0,1.0,,,,,,,,,,,,,
259,PT04M32.00S,2022-11-26T01:52:01.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,94.03745072273325,44.11764705882353,1610612747,36,46,2022-11-26T01:52:06Z,2570000,False,-29.0,4.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,,,,,,,,,,,,,,
260,PT04M30.00S,2022-11-26T01:52:03.2Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,36,46,2022-11-26T01:52:06Z,2580000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,259.0,3.0,2.0,1.0,,,,,,,,,,,,,
261,PT04M26.00S,2022-11-26T01:52:07.3Z,2,REGULAR,turnover,bad pass,[],1629640,,,1610612759,36,46,2022-11-26T01:52:11Z,2590000,False,,,0,,K. Johnson bad pass TURNOVER (2 TO),"[1629640, 1628972]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,2.0,,,Brown Jr.,1628972.0,,,,
262,PT04M26.00S,2022-11-26T01:52:07.3Z,2,REGULAR,steal,,[],1628972,,,1610612747,36,46,2022-11-26T01:52:09Z,2600000,False,,,0,,T. Brown Jr. STEAL (1 STL),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
263,PT04M16.00S,2022-11-26T01:52:17.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629022,93.24901445466492,50.245098039215684,1610612747,36,46,2022-11-26T01:52:23Z,2610000,False,1.0,11.0,1,right,MISS L. Walker IV driving DUNK,[1629022],1610612747.0,LAL,driving,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,,,,,,,,,,
264,PT04M14.00S,2022-11-26T01:52:19.0Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,36,46,2022-11-26T01:52:23Z,2620000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,263.0,1.0,1.0,0.0,,,,,,,,,,,,,
265,PT04M08.00S,2022-11-26T01:52:27.7Z,2,REGULAR,foul,personal,['2freethrow'],201566,,,1610612759,36,46,2022-11-26T01:52:39Z,2630000,False,,,0,,R. Westbrook shooting personal FOUL (2 PF) (Langford 2 FT),"[201566, 1629641]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,,,,,,2.0,0.0,Langford,1629641.0
267,PT04M08.00S,2022-11-26T01:52:53.7Z,2,REGULAR,freethrow,1 of 2,[],1629641,,,1610612759,36,46,2022-11-26T01:52:53Z,2650000,False,,,0,,MISS R. Langford Free Throw 1 of 2,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
268,PT04M08.00S,2022-11-26T01:52:53.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,36,46,2022-11-26T01:52:53Z,2660000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,267.0,,,,,,,,,,,,,,,,
269,PT04M08.00S,2022-11-26T01:53:09.3Z,2,REGULAR,freethrow,2 of 2,[],1629641,,,1610612759,37,46,2022-11-26T01:53:09Z,2670000,False,,,0,,R. Langford Free Throw 2 of 2 (3 PTS),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
270,PT03M49.00S,2022-11-26T01:53:30.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,87.33574244415243,49.50980392156863,1610612747,37,48,2022-11-26T01:58:54Z,2680000,False,-2.0,67.0,1,right,A. Reaves 6' fadeaway Jump Shot (6 PTS),[1630559],1610612747.0,LAL,fadeaway,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,6.65,Made,6.0,,,,,,,,,,,,,,,,,
271,PT03M40.00S,2022-11-26T01:53:40.1Z,2,REGULAR,2pt,Jump Shot,[],1629640,16.113666228646515,33.57843137254902,1610612759,37,48,2022-11-26T01:53:44Z,2690000,False,82.0,99.0,1,left,MISS K. Johnson 12' pullup Shot,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,12.86,Missed,,,,,,,,,,,,,,,,,,
272,PT03M37.00S,2022-11-26T01:53:43.1Z,2,REGULAR,rebound,defensive,[],1628972,,,1610612747,37,48,2022-11-26T01:53:44Z,2700000,False,,,0,,T. Brown Jr. REBOUND (Off:1 Def:2),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,8-16 Right,,,,271.0,3.0,2.0,1.0,,,,,,,,,,,,,
273,PT03M28.00S,2022-11-26T01:53:51.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,94.30026281208936,55.88235294117647,1610612747,37,48,2022-11-26T01:53:54Z,2710000,False,29.0,1.0,1,right,MISS A. Reaves driving finger roll Layup,[1630559],1610612747.0,LAL,driving finger roll,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,,,,,,,,,,,,,
274,PT03M26.00S,2022-11-26T01:53:53.3Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,37,48,2022-11-26T01:53:53Z,2720000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,273.0,2.0,2.0,0.0,,,,,,,,,,,,,
275,PT03M21.00S,2022-11-26T01:53:58.3Z,2,REGULAR,3pt,Jump Shot,[],1629641,8.492115637319317,96.32352941176471,1610612759,37,48,2022-11-26T02:00:52Z,2730000,False,-232.0,27.0,1,left,MISS R. Langford running 3PT,[1629641],1610612759.0,SAS,running,,,Langford,R. Langford,,,,,Left Corner 3,24+ Left,23.32,Missed,,,,,,,,,,,,,,,,,,
276,PT03M18.00S,2022-11-26T01:54:01.9Z,2,REGULAR,rebound,offensive,[],1631110,,,1610612759,37,48,2022-11-26T01:54:01Z,2740000,False,,,0,,J. Sochan REBOUND (Off:3 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,,,,275.0,4.0,1.0,3.0,,,,,,,,,,,,,
277,PT03M08.00S,2022-11-26T01:54:10.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631110,9.674770039421814,35.294117647058826,1610612759,37,48,2022-11-26T01:54:22Z,2750000,False,74.0,38.0,1,left,MISS J. Sochan 8' turnaround Shot,[1631110],1610612759.0,SAS,turnaround,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Right,8.29,Missed,,,,,,,,,,,,,,,,,,
278,PT03M06.00S,2022-11-26T01:54:12.6Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,37,48,2022-11-26T01:54:22Z,2760000,False,,,0,,A. Davis REBOUND (Off:1 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Right,,,,277.0,4.0,3.0,1.0,,,,,,,,,,,,,
279,PT03M01.00S,2022-11-26T01:54:18.1Z,2,REGULAR,3pt,Jump Shot,[],1629022,88.12417871222075,95.34313725490196,1610612747,37,51,2022-11-26T01:54:28Z,2770000,False,227.0,59.0,1,right,L. Walker IV 3PT  (13 PTS) (R. Westbrook 2 AST),"[1629022, 201566]",1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,23.43,Made,13.0,,,,,R. Westbrook,201566.0,2.0,,,,,,,,,,
281,PT02M42.00S,2022-11-26T01:54:37.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,18.084756898817346,40.44117647058824,1610612759,37,51,2022-11-26T01:54:54Z,2790000,False,48.0,117.0,1,left,MISS J. Poeltl 12' floating Shot,[1627751],1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,12.69,Missed,,,,,,,,,,,,,,,,,,
282,PT02M42.00S,2022-11-26T01:54:37.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,37,51,2022-11-26T01:54:54Z,2800000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,281.0,,,,,,,,,,,,,,,,
284,PT02M42.00S,2022-11-26T01:54:45.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,37,51,2022-11-26T01:54:45Z,2820000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M42.00S,2022-11-26T01:57:03.0Z,2,REGULAR,substitution,out,[],1627751,,,1610612759,37,51,2022-11-26T01:57:31Z,2830000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M42.00S,2022-11-26T01:57:03.0Z,2,REGULAR,substitution,out,[],1629641,,,1610612759,37,51,2022-11-26T01:57:31Z,2840000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M42.00S,2022-11-26T01:57:03.0Z,2,REGULAR,substitution,out,[],1628972,,,1610612759,37,51,2022-11-26T01:57:31Z,2850000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M42.00S,2022-11-26T01:57:03.0Z,2,REGULAR,substitution,in,[],1628380,,,1610612759,37,51,2022-11-26T01:57:31Z,2860000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M42.00S,2022-11-26T01:57:03.0Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,37,51,2022-11-26T01:57:31Z,2870000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M42.00S,2022-11-26T01:57:03.0Z,2,REGULAR,substitution,in,[],2544,,,1610612759,37,51,2022-11-26T01:57:31Z,2880000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M33.00S,2022-11-26T01:57:41.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630170,11.777266754270697,95.83333333333334,1610612759,37,51,2022-11-26T01:57:49Z,2890000,False,-229.0,58.0,1,left,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
292,PT02M33.00S,2022-11-26T01:57:41.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,37,51,2022-11-26T01:57:49Z,2900000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Left Corner 3,24+ Left,,,,291.0,,,,,,,,,,,,,,,,
293,PT02M33.00S,2022-11-26T01:57:49.2Z,2,REGULAR,foul,personal,[],1628380,,,1610612747,37,51,2022-11-26T01:58:03Z,2910000,False,,,0,,Z. Collins loose ball personal FOUL (1 PF),"[1628380, 2544]",1610612759.0,SAS,loose ball,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627534.0,,,,,,1.0,0.0,James,2544.0
295,PT02M11.00S,2022-11-26T01:58:36.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,94.03745072273325,46.568627450980394,1610612747,37,53,2022-11-26T02:03:26Z,2930000,False,-17.0,4.0,1,right,L. James cutting finger roll Layup (7 PTS) (A. Davis 2 AST),"[2544, 203076]",1610612747.0,LAL,cutting finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,1.76,Made,7.0,,,,,A. Davis,203076.0,2.0,,,,,,,,,,
297,PT01M55.00S,2022-11-26T01:58:53.6Z,2,REGULAR,3pt,Jump Shot,[],1628380,31.488173455978973,35.294117647058826,1610612759,37,53,2022-11-26T01:58:58Z,2950000,False,74.0,243.0,1,left,MISS Z. Collins 25' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
298,PT01M55.00S,2022-11-26T01:58:53.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,37,53,2022-11-26T01:58:58Z,2960000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Center,,,,297.0,,,,,,,,,,,,,,,,
300,PT01M35.00S,2022-11-26T01:59:23.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,89.75032851511169,59.75796568627451,1610612747,37,55,2022-11-26T02:04:15Z,2980000,False,49.0,44.0,1,right,L. Walker IV 6' driving floating bank Jump Shot (15 PTS),[1629022],1610612747.0,LAL,driving floating bank,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,6.56,Made,15.0,,,,,,,,,,,,,,,,,
301,PT01M22.00S,2022-11-26T01:59:36.6Z,2,REGULAR,3pt,Jump Shot,[],1628380,33.196452036793694,46.32352941176471,1610612759,37,55,2022-11-26T01:59:41Z,2990000,False,18.0,260.0,1,left,MISS Z. Collins 26' pullup 3PT,[1628380],1610612759.0,SAS,pullup,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,26.02,Missed,,,,,,,,,,,,,,,,,,
302,PT01M17.00S,2022-11-26T01:59:41.6Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,37,55,2022-11-26T01:59:41Z,3000000,False,,,0,,A. Davis REBOUND (Off:1 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,301.0,5.0,4.0,1.0,,,,,,,,,,,,,
303,PT01M13.00S,2022-11-26T01:59:44.4Z,2,REGULAR,turnover,bad pass,[],2544,,,1610612747,37,55,2022-11-26T01:59:53Z,3010000,False,,,0,,L. James bad pass TURNOVER (6 TO),"[2544, 1631110]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,6.0,,,Sochan,1631110.0,,,,
304,PT01M13.00S,2022-11-26T01:59:44.4Z,2,REGULAR,steal,,[],1631110,,,1610612759,37,55,2022-11-26T01:59:46Z,3020000,False,,,0,,J. Sochan STEAL (3 STL),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
305,PT01M10.00S,2022-11-26T01:59:54.6Z,2,REGULAR,foul,personal,['2freethrow'],203076,,,1610612759,37,55,2022-11-26T02:00:02Z,3030000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Vassell 2 FT),"[203076, 1630170]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627961.0,,,,,,1.0,0.0,Vassell,1630170.0
307,PT01M10.00S,2022-11-26T02:00:14.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630170,,,1610612759,38,55,2022-11-26T02:00:14Z,3050000,False,,,0,,D. Vassell Free Throw 1 of 2 (8 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
308,PT01M10.00S,2022-11-26T02:00:33.6Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630170,,,1610612759,39,55,2022-11-26T02:00:33Z,3060000,False,,,0,,D. Vassell Free Throw 2 of 2 (9 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
309,PT01M02.00S,2022-11-26T02:00:45.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,95.22010512483574,47.05882352941176,1610612747,39,57,2022-11-26T02:05:26Z,3070000,False,-15.0,-8.0,1,right,A. Davis alley-oop DUNK (6 PTS) (R. Westbrook 3 AST),"[203076, 201566]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.65,Made,6.0,,,,,R. Westbrook,201566.0,3.0,,,,,,,,,,
311,PT00M43.40S,2022-11-26T02:01:05.5Z,2,REGULAR,turnover,bad pass,[],1631110,,,1610612759,39,57,2022-11-26T02:01:12Z,3090000,False,,,0,,J. Sochan bad pass TURNOVER (1 TO),"[1631110, 1629022]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,Walker IV,1629022.0,,,,
312,PT00M43.40S,2022-11-26T02:01:05.5Z,2,REGULAR,steal,,[],1629022,,,1610612747,39,57,2022-11-26T02:01:07Z,3100000,False,,,0,,L. Walker IV STEAL (3 STL),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
313,PT00M38.30S,2022-11-26T02:01:12.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",2544,94.56307490144546,46.32352941176471,1610612747,39,59,2022-11-26T02:06:12Z,3110000,False,-18.0,-1.0,1,right,L. James running reverse Layup (9 PTS) (R. Westbrook 4 AST),"[2544, 201566]",1610612747.0,LAL,running reverse,,,James,L. James,,,,,Restricted Area,0-8 Center,1.85,Made,9.0,,,,,R. Westbrook,201566.0,4.0,,,,,,,,,,
315,PT00M29.10S,2022-11-26T02:01:22.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,5.995400788436268,54.65686274509803,1610612759,39,59,2022-11-26T02:01:27Z,3130000,False,-23.0,4.0,1,left,MISS T. Jones Layup - blocked,"[1630200, 201566]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,Westbrook,201566.0,,,,,,
316,PT00M29.10S,2022-11-26T02:01:22.7Z,2,REGULAR,block,,[],201566,,,1610612759,39,59,2022-11-26T02:01:25Z,3140000,False,,,0,,R. Westbrook BLOCK (1 BLK),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
317,PT00M26.40S,2022-11-26T02:01:25.4Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,39,59,2022-11-26T02:01:27Z,3150000,False,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,315.0,3.0,3.0,0.0,,,,,,,,,,,,,
318,PT00M22.30S,2022-11-26T02:01:29.5Z,2,REGULAR,turnover,bad pass,[],201566,,,1610612747,39,59,2022-11-26T02:01:37Z,3160000,False,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 1631110]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,2.0,,,Sochan,1631110.0,,,,
319,PT00M22.30S,2022-11-26T02:01:29.5Z,2,REGULAR,steal,,[],1631110,,,1610612759,39,59,2022-11-26T02:01:31Z,3170000,False,,,0,,J. Sochan STEAL (4 STL),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
320,PT00M18.90S,2022-11-26T02:01:37.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2544,,,1610612759,39,59,2022-11-26T02:01:43Z,3180000,False,,,0,,L. James shooting personal FOUL (1 PF) (Sochan 2 FT),"[2544, 1631110]",1610612747.0,LAL,shooting,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627534.0,,,,,,1.0,0.0,Sochan,1631110.0
322,PT00M18.90S,2022-11-26T02:02:00.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631110,,,1610612759,40,59,2022-11-26T02:02:00Z,3200000,False,,,0,,J. Sochan Free Throw 1 of 2 (7 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
323,PT00M18.90S,2022-11-26T02:02:14.1Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631110,,,1610612759,41,59,2022-11-26T02:02:14Z,3210000,False,,,0,,J. Sochan Free Throw 2 of 2 (8 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
324,PT00M02.50S,2022-11-26T02:02:31.9Z,2,REGULAR,3pt,Jump Shot,[],201566,96.40275952693824,4.901960784313726,1610612747,41,59,2022-11-26T02:02:38Z,3220000,False,-225.0,-19.0,1,right,MISS R. Westbrook 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,22.63,Missed,,,,,,,,,,,,,,,,,,
325,PT00M02.50S,2022-11-26T02:02:31.9Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,41,59,2022-11-26T02:02:38Z,3230000,False,,,0,,J. Sochan REBOUND (Off:3 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,,,,324.0,5.0,2.0,3.0,,,,,,,,,,,,,
326,PT00M00.00S,2022-11-26T02:02:42.3Z,2,REGULAR,period,end,[],0,,,1610612759,41,59,2022-11-26T02:02:42Z,3240000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-11-26T02:17:07.1Z,3,REGULAR,substitution,out,['startperiod'],1628380,,,1610612759,41,59,2022-11-26T02:17:49Z,3250000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-11-26T02:17:07.1Z,3,REGULAR,substitution,out,['startperiod'],201566,,,1610612759,41,59,2022-11-26T02:17:49Z,3260000,False,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-11-26T02:17:07.1Z,3,REGULAR,substitution,out,['startperiod'],1630559,,,1610612759,41,59,2022-11-26T02:17:49Z,3270000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-11-26T02:17:07.1Z,3,REGULAR,substitution,in,['startperiod'],1627751,,,1610612759,41,59,2022-11-26T02:17:49Z,3280000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-11-26T02:17:07.1Z,3,REGULAR,substitution,in,['startperiod'],1628972,,,1610612759,41,59,2022-11-26T02:17:49Z,3290000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-11-26T02:17:07.1Z,3,REGULAR,substitution,in,['startperiod'],203471,,,1610612759,41,59,2022-11-26T02:17:49Z,3300000,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-11-26T02:17:53.9Z,3,REGULAR,period,start,[],0,,,1610612759,41,59,2022-11-26T02:17:53Z,3310000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT11M40.00S,2022-11-26T02:18:13.2Z,3,REGULAR,2pt,Jump Shot,[],1630170,76.03482260183968,63.725490196078425,1610612759,43,59,2022-11-26T02:18:22Z,3320000,False,69.0,173.0,1,right,D. Vassell 18' pullup bank Jump Shot (11 PTS),[1630170],1610612759.0,SAS,pullup bank,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right Center,18.59,Made,11.0,,,,,,,,,,,,,,,,,
