actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
581,PT07M12.00S,2023-03-16T02:34:34.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631104,9.543363994743759,49.01960784313725,1610612759,102,100,2023-03-16T02:34:42Z,5750000,False,5.0,37.0,1,left,MISS B. Wesley driving Layup - blocked,"[1631104, 202722]",1610612759.0,SAS,driving,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.75,,,,,,,,,Bertans,202722.0,,
582,PT07M12.00S,2023-03-16T02:34:34.2Z,4,REGULAR,block,,[],202722,,,1610612759,102,100,2023-03-16T02:34:36Z,5760000,False,,,0,,D. Bertans BLOCK (2 BLK),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
583,PT07M08.00S,2023-03-16T02:34:38.2Z,4,REGULAR,rebound,offensive,[],1629641,,,1610612759,102,100,2023-03-16T02:34:38Z,5770000,False,,,0,,R. Langford REBOUND (Off:4 Def:0),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,,,,,,,,,581.0,4.0,0.0,4.0,,,,,,,,
584,PT07M07.00S,2023-03-16T02:34:40.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203476,8.623521681997373,46.32352941176471,1610612759,102,100,2023-03-16T02:35:13Z,5780000,False,18.0,29.0,1,left,MISS G. Dieng driving floating Shot,[203476],1610612759.0,SAS,driving floating,,,Dieng,G. Dieng,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.4,,,,,,,,,,,,
585,PT07M04.00S,2023-03-16T02:34:43.9Z,4,REGULAR,rebound,offensive,[],203476,,,1610612759,102,100,2023-03-16T02:34:44Z,5790000,False,,,0,,G. Dieng REBOUND (Off:3 Def:2),[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,584.0,5.0,2.0,3.0,,,,,,,,
586,PT07M00.00S,2023-03-16T02:34:47.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203926,7.440867279894875,39.705882352941174,1610612759,102,100,2023-03-16T02:35:35Z,5800000,False,51.0,17.0,1,left,MISS D. McDermott fadeaway Shot,[203926],1610612759.0,SAS,fadeaway,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.44,,,,,,,,,,,,
587,PT06M57.00S,2023-03-16T02:34:50.0Z,4,REGULAR,rebound,defensive,[],1630593,,,1610612742,102,100,2023-03-16T02:34:51Z,5810000,False,,,0,,M. Wright IV REBOUND (Off:0 Def:4),[1630593],1610612742.0,DAL,,,,Wright IV,M. Wright IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,586.0,4.0,4.0,0.0,,,,,,,,
588,PT06M45.00S,2023-03-16T02:35:01.8Z,4,REGULAR,3pt,Jump Shot,[],203493,69.85873850197109,78.67647058823529,1610612742,102,100,2023-03-16T02:35:55Z,5820000,False,143.0,231.0,1,right,MISS R. Bullock 27' pullup 3PT,[203493],1610612742.0,DAL,pullup,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.17,,,,,,,,,,,,
589,PT06M41.00S,2023-03-16T02:35:05.8Z,4,REGULAR,rebound,defensive,[],203926,,,1610612759,102,100,2023-03-16T02:35:12Z,5830000,False,,,0,,D. McDermott REBOUND (Off:0 Def:4),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,,,,,,588.0,4.0,4.0,0.0,,,,,,,,
590,PT06M29.00S,2023-03-16T02:35:17.9Z,4,REGULAR,2pt,Jump Shot,[],1631104,21.632720105124836,45.09803921568628,1610612759,104,100,2023-03-16T02:35:26Z,5840000,False,25.0,151.0,1,left,B. Wesley 15' pullup Jump Shot (11 PTS),[1631104],1610612759.0,SAS,pullup,,,Wesley,B. Wesley,,,,,Mid-Range,8-16 Center,,,,,,Made,11.0,15.28,,,,,,,,,,,,
591,PT06M09.00S,2023-03-16T02:35:40.7Z,4,REGULAR,turnover,out-of-bounds,[],1630593,,,1610612742,104,100,2023-03-16T02:35:54Z,5850000,False,,,0,,M. Wright IV bad pass out-of-bounds TURNOVER (4 TO),[1630593],1610612742.0,DAL,bad pass,,,Wright IV,M. Wright IV,,,,,In The Paint (Non-RA),8-16 Center,1162.0,,,,,,,,,,,,,,,4.0,,,,
592,PT06M09.00S,2023-03-16T02:35:46.8Z,4,REGULAR,substitution,out,[],1631104,,,1610612759,104,100,2023-03-16T02:36:06Z,5860000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M09.00S,2023-03-16T02:35:46.8Z,4,REGULAR,substitution,out,[],1629641,,,1610612759,104,100,2023-03-16T02:36:06Z,5870000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M09.00S,2023-03-16T02:35:46.8Z,4,REGULAR,substitution,out,[],203476,,,1610612759,104,100,2023-03-16T02:36:06Z,5880000,False,,,0,,SUB out: G. Dieng,[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M09.00S,2023-03-16T02:35:46.8Z,4,REGULAR,substitution,out,[],1630593,,,1610612759,104,100,2023-03-16T02:36:06Z,5890000,False,,,0,,SUB out: M. Wright IV,[1630593],1610612742.0,DAL,,,,Wright IV,M. Wright IV,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M09.00S,2023-03-16T02:35:46.8Z,4,REGULAR,substitution,in,[],1630572,,,1610612759,104,100,2023-03-16T02:36:06Z,5900000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M09.00S,2023-03-16T02:35:46.8Z,4,REGULAR,substitution,in,[],1630200,,,1610612759,104,100,2023-03-16T02:36:06Z,5910000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M09.00S,2023-03-16T02:35:46.8Z,4,REGULAR,substitution,in,[],1629640,,,1610612759,104,100,2023-03-16T02:36:06Z,5920000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M09.00S,2023-03-16T02:35:46.8Z,4,REGULAR,substitution,in,[],1630182,,,1610612759,104,100,2023-03-16T02:36:06Z,5930000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M47.00S,2023-03-16T02:36:28.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629640,7.30946123521682,44.11764705882353,1610612759,106,100,2023-03-16T02:36:35Z,5940000,False,29.0,16.0,1,left,K. Johnson pullup bank Jump Shot (25 PTS),[1629640],1610612759.0,SAS,pullup bank,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Made,25.0,3.36,,,,,,,,,,,,
601,PT05M34.00S,2023-03-16T02:36:42.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,91.14651773981603,57.107843137254896,1610612742,106,102,2023-03-16T02:36:50Z,5950000,False,36.0,31.0,1,right,J. Green driving Layup (21 PTS),[1630182],1610612742.0,DAL,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,21.0,4.69,,,,,,,,,,,,
602,PT05M34.00S,2023-03-16T02:36:44.7Z,4,REGULAR,foul,personal,['1freethrow'],1629640,,,1610612742,106,102,2023-03-16T02:37:23Z,5960000,False,,,0,,K. Johnson shooting personal FOUL (3 PF) (Green 1 FT),"[1629640, 1630182]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,1162.0,3.0,0.0,Green,1630182.0,,,,,,,,,,,,,,,
604,PT05M34.00S,2023-03-16T02:36:59.8Z,4,REGULAR,substitution,out,[],203926,,,1610612742,106,102,2023-03-16T02:37:21Z,5980000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT05M34.00S,2023-03-16T02:36:59.8Z,4,REGULAR,substitution,out,[],1631230,,,1610612742,106,102,2023-03-16T02:37:21Z,5990000,False,,,0,,SUB out: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT05M34.00S,2023-03-16T02:36:59.8Z,4,REGULAR,substitution,out,[],202722,,,1610612742,106,102,2023-03-16T02:37:21Z,6000000,False,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M34.00S,2023-03-16T02:36:59.8Z,4,REGULAR,substitution,in,[],1628984,,,1610612742,106,102,2023-03-16T02:37:21Z,6010000,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M34.00S,2023-03-16T02:36:59.8Z,4,REGULAR,substitution,in,[],1631103,,,1610612742,106,102,2023-03-16T02:37:21Z,6020000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT05M34.00S,2023-03-16T02:36:59.8Z,4,REGULAR,substitution,in,[],1628467,,,1610612742,106,102,2023-03-16T02:37:21Z,6030000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT05M34.00S,2023-03-16T02:37:26.5Z,4,REGULAR,freethrow,1 of 1,[],1630182,,,1610612742,106,102,2023-03-16T02:37:36Z,6040000,False,,,0,,MISS J. Green Free Throw 1 of 1,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
611,PT05M33.00S,2023-03-16T02:37:27.5Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,106,102,2023-03-16T02:38:43Z,6050000,False,,,0,,K. Johnson REBOUND (Off:2 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,610.0,7.0,5.0,2.0,,,,,,,,
612,PT05M25.00S,2023-03-16T02:37:37.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631103,27.151773981603156,82.35294117647058,1610612759,109,102,2023-03-16T02:38:23Z,6060000,False,-162.0,203.0,1,left,M. Branham 25' 3PT  (16 PTS) (K. Johnson 1 AST),"[1631103, 1629640]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,,,,Made,16.0,25.94,,,,,K. Johnson,1629640.0,1.0,,,,,
614,PT05M13.00S,2023-03-16T02:37:50.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612742,109,102,2023-03-16T02:38:01Z,6080000,False,,,0,,K. Johnson shooting personal FOUL (4 PF) (Powell 2 FT),"[1629640, 203939]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,4.0,0.0,Powell,203939.0,,,,,,,,,,,,,,,
616,PT05M13.00S,2023-03-16T02:38:10.3Z,4,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,109,102,2023-03-16T02:38:10Z,6100000,False,,,0,,MISS D. Powell Free Throw 1 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
617,PT05M13.00S,2023-03-16T02:38:10.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,109,102,2023-03-16T02:38:10Z,6110000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,616.0,,,,,,,,,,,
618,PT05M13.00S,2023-03-16T02:38:27.7Z,4,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,109,103,2023-03-16T02:38:27Z,6120000,False,,,0,,D. Powell Free Throw 2 of 2 (12 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
619,PT05M00.00S,2023-03-16T02:38:43.4Z,4,REGULAR,3pt,Jump Shot,[],1630572,33.065045992115635,40.931372549019606,1610612759,112,103,2023-03-16T02:38:49Z,6130000,False,45.0,258.0,1,left,S. Mamukelashvili 26' 3PT  (7 PTS) (T. Jones 2 AST),"[1630572, 1630200]",1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,,,,,,Made,7.0,26.22,,,,,T. Jones,1630200.0,2.0,,,,,
621,PT04M44.00S,2023-03-16T02:39:01.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612742,112,103,2023-03-16T02:39:15Z,6150000,False,,,0,,K. Johnson shooting personal FOUL (5 PF) (Powell 2 FT),"[1629640, 203939]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,203591.0,5.0,0.0,Powell,203939.0,,,,,,,,,,,,,,,
623,PT04M44.00S,2023-03-16T02:39:33.4Z,4,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,112,104,2023-03-16T02:39:33Z,6170000,False,,,0,,D. Powell Free Throw 1 of 2 (13 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
624,PT04M44.00S,2023-03-16T02:39:54.2Z,4,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,112,105,2023-03-16T02:39:54Z,6180000,False,,,0,,D. Powell Free Throw 2 of 2 (14 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
625,PT04M31.00S,2023-03-16T02:40:09.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,7.178055190538765,48.28431372549019,1610612759,114,105,2023-03-16T02:40:20Z,6190000,False,9.0,15.0,1,left,T. Jones driving Layup (11 PTS),[1630200],1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,1.73,,,,,,,,,,,,
626,PT04M20.00S,2023-03-16T02:40:21.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631103,,,1610612742,114,105,2023-03-16T02:40:30Z,6200000,False,,,0,,M. Branham shooting personal FOUL (3 PF) (Powell 2 FT),"[1631103, 203939]",1610612759.0,SAS,shooting,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,1162.0,3.0,0.0,Powell,203939.0,,,,,,,,,,,,,,,
628,PT04M20.00S,2023-03-16T02:40:53.4Z,4,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,114,106,2023-03-16T02:40:53Z,6220000,False,,,0,,D. Powell Free Throw 1 of 2 (15 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
629,PT04M20.00S,2023-03-16T02:41:10.4Z,4,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,114,107,2023-03-16T02:41:10Z,6230000,False,,,0,,D. Powell Free Throw 2 of 2 (16 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
630,PT04M00.00S,2023-03-16T02:41:33.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,16.63929040735874,39.705882352941174,1610612759,114,107,2023-03-16T02:41:37Z,6240000,False,51.0,104.0,1,left,MISS M. Branham 11' pullup Shot,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,11.6,,,,,,,,,,,,
631,PT03M56.00S,2023-03-16T02:41:37.3Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,114,107,2023-03-16T02:41:37Z,6250000,False,,,0,,M. Kleber REBOUND (Off:0 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,630.0,2.0,2.0,0.0,,,,,,,,
632,PT03M50.00S,2023-03-16T02:41:43.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,90.62089356110381,45.09803921568628,1610612742,114,107,2023-03-16T02:41:48Z,6260000,False,-25.0,36.0,1,right,MISS J. Hardy driving Layup,[1630702],1610612742.0,DAL,driving,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.33,,,,,,,,,,,,
633,PT03M46.00S,2023-03-16T02:41:47.6Z,4,REGULAR,rebound,offensive,[],203939,,,1610612742,114,107,2023-03-16T02:41:48Z,6270000,False,,,0,,D. Powell REBOUND (Off:2 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,632.0,4.0,2.0,2.0,,,,,,,,
634,PT03M45.00S,2023-03-16T02:41:48.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203939,91.5407358738502,50.0,1610612742,114,109,2023-03-16T02:42:16Z,6280000,False,0.0,27.0,1,right,D. Powell tip Layup (18 PTS),[203939],1610612742.0,DAL,tip,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,2.7,,,,,,,,,,,,
635,PT03M34.00S,2023-03-16T02:41:59.4Z,4,REGULAR,2pt,Jump Shot,[],1629640,24.52365308804205,50.98039215686274,1610612759,114,109,2023-03-16T02:42:05Z,6290000,False,-5.0,178.0,1,left,MISS K. Johnson 17' pullup Shot,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Center,,,,,,Missed,,17.81,,,,,,,,,,,,
636,PT03M29.00S,2023-03-16T02:42:04.4Z,4,REGULAR,rebound,defensive,[],203493,,,1610612742,114,109,2023-03-16T02:42:05Z,6300000,False,,,0,,R. Bullock REBOUND (Off:0 Def:10),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,16-24 Center,,,,,,,,,635.0,10.0,10.0,0.0,,,,,,,,
637,PT03M23.00S,2023-03-16T02:42:09.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,92.19776609724047,53.18627450980392,1610612742,114,109,2023-03-16T02:42:20Z,6310000,False,16.0,21.0,1,right,MISS J. Hardy driving Layup,[1630702],1610612742.0,DAL,driving,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.62,,,,,,,,,,,,
638,PT03M23.00S,2023-03-16T02:42:09.7Z,4,REGULAR,rebound,offensive,[],203939,,,1610612742,114,109,2023-03-16T02:42:20Z,6320000,False,,,0,,D. Powell REBOUND (Off:3 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,637.0,5.0,2.0,3.0,,,,,,,,
639,PT03M23.00S,2023-03-16T02:42:19.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203939,94.40999984741211,50.0,1610612742,114,111,2023-03-16T02:42:19Z,6330000,False,0.0,0.0,1,right,D. Powell putback Layup (20 PTS),[203939],1610612742.0,DAL,putback,,,Powell,D. Powell,,,,,Mid-Range,8-16 Left,,,,,,Made,20.0,0.0,,,,,,,,,,,,
640,PT03M23.00S,2023-03-16T02:42:22.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,114,111,2023-03-16T02:42:22Z,6340000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT03M05.00S,2023-03-16T02:45:34.7Z,4,REGULAR,violation,kicked ball,[],203939,,,1610612759,114,111,2023-03-16T02:45:49Z,6350000,False,,,0,,D. Powell kicked ball VIOLATION,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,203591.0,,,,,,,,,,,,,,,,,,,
642,PT02M52.00S,2023-03-16T02:46:00.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,16.113666228646515,48.77450980392157,1610612759,114,111,2023-03-16T02:46:34Z,6360000,False,6.0,99.0,1,left,MISS T. Jones 9' pullup Shot,[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.92,,,,,,,,,,,,
643,PT02M48.00S,2023-03-16T02:46:04.3Z,4,REGULAR,rebound,defensive,[],203493,,,1610612742,114,111,2023-03-16T02:46:05Z,6370000,False,,,0,,R. Bullock REBOUND (Off:0 Def:11),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,642.0,11.0,11.0,0.0,,,,,,,,
644,PT02M36.00S,2023-03-16T02:46:17.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,92.72339027595268,53.431372549019606,1610612742,114,111,2023-03-16T02:47:14Z,6380000,False,17.0,16.0,1,right,MISS J. Hardy driving Layup,[1630702],1610612742.0,DAL,driving,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.34,,,,,,,,,,,,
645,PT02M35.00S,2023-03-16T02:46:18.9Z,4,REGULAR,rebound,defensive,[],1628984,,,1610612759,114,111,2023-03-16T02:47:14Z,6390000,False,,,0,,D. Graham REBOUND (Off:0 Def:3),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,Restricted Area,0-8 Center,,,,,,,,,644.0,3.0,3.0,0.0,,,,,,,,
646,PT02M35.00S,2023-03-16T02:46:27.2Z,4,REGULAR,foul,personal,[],203939,,,1610612759,114,111,2023-03-16T02:46:33Z,6400000,False,,,0,,D. Powell personal FOUL (3 PF),"[203939, 1628984]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,203591.0,3.0,0.0,Graham,1628984.0,,,,,,,,,,,,,,,
648,PT02M15.00S,2023-03-16T02:46:55.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.521024967148489,54.166666666666664,1610612759,114,111,2023-03-16T02:46:59Z,6420000,False,-21.0,9.0,1,left,MISS K. Johnson driving finger roll Layup,[1629640],1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.26,,,,,,,,,,,,
649,PT02M13.00S,2023-03-16T02:46:57.4Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,114,111,2023-03-16T02:46:59Z,6430000,False,,,0,,D. Powell REBOUND (Off:3 Def:3),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,648.0,6.0,3.0,3.0,,,,,,,,
650,PT02M00.00S,2023-03-16T02:47:10.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,91.67214191852825,47.05882352941176,1610612742,114,111,2023-03-16T02:47:16Z,6440000,False,-15.0,26.0,1,right,MISS J. Hardy driving Layup,[1630702],1610612742.0,DAL,driving,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.97,,,,,,,,,,,,
651,PT01M59.00S,2023-03-16T02:47:11.5Z,4,REGULAR,rebound,offensive,[],203939,,,1610612742,114,111,2023-03-16T02:47:11Z,6450000,False,,,0,,D. Powell REBOUND (Off:4 Def:3),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,650.0,7.0,3.0,4.0,,,,,,,,
652,PT01M52.00S,2023-03-16T02:47:19.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630702,75.3777923784494,89.70588235294117,1610612742,114,114,2023-03-16T02:47:26Z,6460000,False,199.0,179.0,1,right,J. Hardy 26' 3PT pullup (14 PTS),[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,,,,,,Made,14.0,26.72,,,,,,,,,,,,
653,PT01M38.00S,2023-03-16T02:47:34.8Z,4,REGULAR,3pt,Jump Shot,[],1630572,30.831143232588698,20.833333333333336,1610612759,117,114,2023-03-16T02:47:40Z,6470000,False,146.0,237.0,1,left,S. Mamukelashvili 27' 3PT  (10 PTS) (T. Jones 3 AST),"[1630572, 1630200]",1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,,Made,10.0,27.85,,,,,T. Jones,1630200.0,3.0,,,,,
655,PT01M38.00S,2023-03-16T02:47:42.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,117,114,2023-03-16T02:47:42Z,6490000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT01M38.00S,2023-03-16T02:48:41.4Z,4,REGULAR,substitution,out,[],203939,,,1610612742,117,114,2023-03-16T02:52:51Z,6495000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT01M38.00S,2023-03-16T02:48:41.4Z,4,REGULAR,substitution,in,[],1626174,,,1610612742,117,114,2023-03-16T02:52:51Z,6497500,False,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT01M32.00S,2023-03-16T02:49:40.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631103,,,1610612742,117,114,2023-03-16T02:49:50Z,6500000,False,,,0,,M. Branham shooting personal FOUL (4 PF) (Hardy 2 FT),"[1631103, 1630702]",1610612759.0,SAS,shooting,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,1162.0,4.0,0.0,Hardy,1630702.0,,,,,,,,,,,,,,,
658,PT01M32.00S,2023-03-16T02:50:06.3Z,4,REGULAR,freethrow,1 of 2,[],1630702,,,1610612742,117,115,2023-03-16T02:50:06Z,6520000,False,,,0,,J. Hardy Free Throw 1 of 2 (15 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
659,PT01M32.00S,2023-03-16T02:50:24.9Z,4,REGULAR,freethrow,2 of 2,[],1630702,,,1610612742,117,116,2023-03-16T02:50:24Z,6530000,False,,,0,,J. Hardy Free Throw 2 of 2 (16 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
