actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
434,PT03M02.00S,2022-11-05T01:41:41.8Z,3,REGULAR,substitution,in,[],202704,,,1610612759,76,71,2022-11-05T01:41:51Z,4330000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M02.00S,2022-11-05T01:41:31.5Z,3,REGULAR,freethrow,2 of 2,[],1626196,,,1610612759,76,71,2022-11-05T01:42:07Z,4340000,,,0,,MISS J. Richardson Free Throw 2 of 2,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
436,PT02M57.00S,2022-11-05T01:41:36.5Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,76,71,2022-11-05T01:42:07Z,4350000,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,435.0,2.0,2.0,0.0,,,,,,,,,,
437,PT02M53.00S,2022-11-05T01:42:12.8Z,3,REGULAR,foul,personal,['2freethrow'],1626196,,,1610612746,76,71,2022-11-05T01:42:35Z,4360000,,,0,,J. Richardson shooting personal FOUL (1 PF) (Coffey 2 FT),"[1626196, 1629599]",1610612759.0,SAS,shooting,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628954.0,1.0,0.0,Coffey,1629599.0,,,,,
439,PT02M53.00S,2022-11-05T01:42:43.7Z,3,REGULAR,freethrow,1 of 2,[],1629599,,,1610612746,76,72,2022-11-05T01:42:43Z,4380000,,,0,,A. Coffey Free Throw 1 of 2 (4 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
440,PT02M53.00S,2022-11-05T01:42:56.6Z,3,REGULAR,freethrow,2 of 2,[],1629599,,,1610612746,76,73,2022-11-05T01:42:56Z,4390000,,,0,,A. Coffey Free Throw 2 of 2 (5 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
441,PT02M53.00S,2022-11-05T01:43:03.9Z,3,REGULAR,turnover,out-of-bounds,[],1628380,,,1610612759,76,73,2022-11-05T01:43:14Z,4400000,,,0,,Z. Collins bad pass out-of-bounds TURNOVER (3 TO),[1628380],1610612759.0,SAS,bad pass,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,203592.0,,,,,3.0,,,,
442,PT02M50.00S,2022-11-05T01:43:28.6Z,3,REGULAR,foul,offensive,[],201587,,,1610612746,76,73,2022-11-05T01:46:21Z,4410000,,,0,,N. Batum offensive FOUL (2 PF),"[201587, 1628966]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1628954.0,2.0,0.0,Bates-Diop,1628966.0,,,,,
444,PT02M50.00S,2022-11-05T01:43:28.6Z,3,REGULAR,turnover,offensive foul,[],201587,,,1610612746,76,73,2022-11-05T01:46:21Z,4430000,,,0,,N. Batum offensive foul TURNOVER (1 TO),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1628954.0,,,,,1.0,,,,
445,PT02M33.00S,2022-11-05T01:44:02.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203926,76.42904073587385,91.42156862745098,1610612759,79,73,2022-11-05T01:44:13Z,4440000,207.0,169.0,1,right,D. McDermott 26' 3PT  (10 PTS) (J. Richardson 2 AST),"[203926, 1626196]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,26.74,Made,10.0,J. Richardson,1626196.0,2.0,,,,,,,,,,,,,,
447,PT02M20.00S,2022-11-05T01:44:18.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630170,,,1610612746,79,73,2022-11-05T01:44:27Z,4460000,,,0,,D. Vassell personal FOUL (2 PF) (George 2 FT),"[1630170, 202331]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,203592.0,2.0,0.0,George,202331.0,,,,,
449,PT02M20.00S,2022-11-05T01:44:53.8Z,3,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,79,74,2022-11-05T01:44:53Z,4480000,,,0,,P. George Free Throw 1 of 2 (23 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
450,PT02M20.00S,2022-11-05T01:44:54.9Z,3,REGULAR,substitution,out,[],1628966,,,1610612746,79,74,2022-11-05T01:44:57Z,4490000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M20.00S,2022-11-05T01:44:54.9Z,3,REGULAR,substitution,in,[],1631110,,,1610612746,79,74,2022-11-05T01:44:57Z,4500000,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M20.00S,2022-11-05T01:45:17.2Z,3,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,79,75,2022-11-05T01:45:17Z,4510000,,,0,,P. George Free Throw 2 of 2 (24 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
453,PT02M03.00S,2022-11-05T01:45:35.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,80.3712220762155,57.84313725490197,1610612759,81,75,2022-11-05T01:45:46Z,4520000,39.0,132.0,1,right,J. Sochan 13' Jump Shot (4 PTS) (J. Richardson 3 AST),"[1631110, 1626196]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,13.77,Made,4.0,J. Richardson,1626196.0,3.0,,,,,,,,,,,,,,
455,PT01M49.00S,2022-11-05T01:45:51.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626196,,,1610612746,81,75,2022-11-05T01:45:58Z,4540000,,,0,,J. Richardson shooting personal FOUL (2 PF) (Coffey 2 FT),"[1626196, 1629599]",1610612759.0,SAS,shooting,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,2.0,0.0,Coffey,1629599.0,,,,,
457,PT01M49.00S,2022-11-05T01:46:14.7Z,3,REGULAR,freethrow,1 of 2,[],1629599,,,1610612746,81,75,2022-11-05T01:46:14Z,4560000,,,0,,MISS A. Coffey Free Throw 1 of 2,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
458,PT01M49.00S,2022-11-05T01:46:14.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,81,75,2022-11-05T01:46:14Z,4570000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,457.0,,,,,,,,,,,,,
459,PT01M49.00S,2022-11-05T01:46:26.7Z,3,REGULAR,freethrow,2 of 2,[],1629599,,,1610612746,81,76,2022-11-05T01:46:26Z,4580000,,,0,,A. Coffey Free Throw 2 of 2 (6 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
460,PT01M37.00S,2022-11-05T01:46:42.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,80.23981603153744,58.57843137254902,1610612759,81,76,2022-11-05T01:49:45Z,4590000,43.0,133.0,1,right,MISS J. Richardson 13' pullup Shot,[1626196],1610612759.0,SAS,pullup,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Center,13.99,Missed,,,,,,,,,,,,,,,,,,
461,PT01M34.00S,2022-11-05T01:46:45.1Z,3,REGULAR,rebound,defensive,[],202322,,,1610612746,81,76,2022-11-05T01:46:45Z,4600000,,,0,,J. Wall REBOUND (Off:0 Def:1),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,460.0,1.0,1.0,0.0,,,,,,,,,,
462,PT01M29.00S,2022-11-05T01:46:49.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202322,7.046649145860711,46.32352941176471,1610612746,81,78,2022-11-05T01:50:37Z,4610000,18.0,14.0,1,left,J. Wall running Layup (5 PTS),[202322],1610612746.0,LAC,running,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,2.29,Made,5.0,,,,,,,,,,,,,,,,,
463,PT01M18.00S,2022-11-05T01:47:03.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,92.59198423127464,46.81372549019608,1610612759,83,78,2022-11-05T01:47:18Z,4620000,-16.0,17.0,1,right,D. Vassell cutting finger roll Layup (23 PTS) (J. Sochan 2 AST),"[1630170, 1631110]",1610612759.0,SAS,cutting finger roll,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,2.33,Made,23.0,J. Sochan,1631110.0,2.0,,,,,,,,,,,,,,
465,PT01M18.00S,2022-11-05T01:47:06.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201587,,,1610612759,83,78,2022-11-05T01:47:18Z,4640000,,,0,,N. Batum shooting personal FOUL (3 PF) (Vassell 1 FT),"[201587, 1630170]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,3.0,0.0,Vassell,1630170.0,,,,,
467,PT01M18.00S,2022-11-05T01:47:27.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612759,83,78,2022-11-05T01:50:37Z,4660000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M18.00S,2022-11-05T01:50:10.5Z,3,REGULAR,freethrow,1 of 1,[],1630170,,,1610612759,84,78,2022-11-05T01:50:10Z,4680000,,,0,,D. Vassell Free Throw 1 of 1 (24 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
470,PT01M04.00S,2022-11-05T01:50:28.5Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1631110,,,1610612746,84,78,2022-11-05T01:50:49Z,4690000,,,0,,J. Sochan defensive-3-second technical FOUL (1 Tech),[1631110],1610612759.0,SAS,defensive-3-second,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,0.0,1.0,,,,,,,
471,PT01M04.00S,2022-11-05T01:50:52.1Z,3,REGULAR,freethrow,1 of 1,[],202331,,,1610612746,84,79,2022-11-05T01:50:52Z,4700000,,,0,,P. George technical Free Throw 1 of 1 (25 PTS),[202331],1610612746.0,LAC,technical,,,George,P. George,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
472,PT00M58.40S,2022-11-05T01:51:12.7Z,3,REGULAR,3pt,Jump Shot,[],202704,24.52365308804205,88.23529411764706,1610612746,84,79,2022-11-05T01:51:17Z,4710000,-191.0,178.0,1,left,MISS R. Jackson 26' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,26.12,Missed,,,,,,,,,,,,,,,,,,
473,PT00M56.60S,2022-11-05T01:51:14.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,84,79,2022-11-05T01:51:17Z,4720000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,472.0,,,,,,,,,,,,,
475,PT00M42.50S,2022-11-05T01:51:34.8Z,3,REGULAR,3pt,Jump Shot,[],1631110,89.04402102496715,96.32352941176471,1610612759,84,79,2022-11-05T01:51:44Z,4740000,232.0,50.0,1,right,MISS J. Sochan 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Right Corner 3,24+ Right,23.7,Missed,,,,,,,,,,,,,,,,,,
476,PT00M40.10S,2022-11-05T01:51:37.2Z,3,REGULAR,rebound,defensive,[],202322,,,1610612746,84,79,2022-11-05T01:51:44Z,4750000,,,0,,J. Wall REBOUND (Off:0 Def:2),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Right Corner 3,24+ Right,,,,,,,475.0,2.0,2.0,0.0,,,,,,,,,,
477,PT00M36.20S,2022-11-05T01:51:42.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626196,,,1610612746,84,79,2022-11-05T01:51:51Z,4760000,,,0,,J. Richardson shooting personal FOUL (3 PF) (Wall 2 FT),"[1626196, 202322]",1610612759.0,SAS,shooting,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203592.0,3.0,0.0,Wall,202322.0,,,,,
479,PT00M36.20S,2022-11-05T01:52:18.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],202322,,,1610612746,84,79,2022-11-05T01:52:18Z,4780000,,,0,,MISS J. Wall Free Throw 1 of 2,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
480,PT00M36.20S,2022-11-05T01:52:18.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,84,79,2022-11-05T01:52:18Z,4790000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,479.0,,,,,,,,,,,,,
481,PT00M36.20S,2022-11-05T01:52:37.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],202322,,,1610612746,84,80,2022-11-05T01:52:37Z,4800000,,,0,,J. Wall Free Throw 2 of 2 (6 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
482,PT00M31.70S,2022-11-05T01:52:55.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629599,,,1610612759,84,80,2022-11-05T01:53:04Z,4810000,,,0,,A. Coffey personal FOUL (1 PF) (Richardson 2 FT),"[1629599, 1626196]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,203592.0,1.0,0.0,Richardson,1626196.0,,,,,
484,PT00M31.70S,2022-11-05T01:53:28.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1626196,,,1610612759,85,80,2022-11-05T01:53:28Z,4830000,,,0,,J. Richardson Free Throw 1 of 2 (3 PTS),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
485,PT00M31.70S,2022-11-05T01:53:31.3Z,3,REGULAR,substitution,out,[],203926,,,1610612759,85,80,2022-11-05T01:53:37Z,4840000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M31.70S,2022-11-05T01:53:31.3Z,3,REGULAR,substitution,out,[],1628380,,,1610612759,85,80,2022-11-05T01:53:37Z,4850000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M31.70S,2022-11-05T01:53:31.3Z,3,REGULAR,substitution,in,[],1628966,,,1610612759,85,80,2022-11-05T01:53:37Z,4860000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M31.70S,2022-11-05T01:53:31.3Z,3,REGULAR,substitution,in,[],1629640,,,1610612759,85,80,2022-11-05T01:53:37Z,4870000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M31.70S,2022-11-05T01:54:03.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1626196,,,1610612759,86,80,2022-11-05T01:54:03Z,4880000,,,0,,J. Richardson Free Throw 2 of 2 (4 PTS),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
490,PT00M14.60S,2022-11-05T01:54:24.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202331,5.995400788436268,46.07843137254902,1610612746,86,82,2022-11-05T01:54:34Z,4890000,20.0,4.0,1,left,P. George driving finger roll Layup (27 PTS),[202331],1610612746.0,LAC,driving finger roll,,,George,P. George,,,,,Restricted Area,0-8 Center,2.0,Made,27.0,,,,,,,,,,,,,,,,,
491,PT00M00.90S,2022-11-05T01:54:39.8Z,3,REGULAR,2pt,Jump Shot,[],1630170,75.1149802890933,40.68627450980392,1610612759,86,82,2022-11-05T01:54:47Z,4900000,-47.0,181.0,1,right,MISS D. Vassell 18' step back Shot,[1630170],1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Center,18.73,Missed,,,,,,,,,,,,,,,,,,
492,PT00M00.90S,2022-11-05T01:54:39.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,86,82,2022-11-05T01:54:47Z,4910000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,491.0,,,,,,,,,,,,,
493,PT00M00.00S,2022-11-05T01:54:46.9Z,3,REGULAR,period,end,[],0,,,1610612759,86,82,2022-11-05T01:54:46Z,4920000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-11-05T01:56:49.8Z,4,REGULAR,substitution,out,['startperiod'],1626196,,,1610612759,86,82,2022-11-05T01:57:29Z,4930000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-11-05T01:56:49.8Z,4,REGULAR,substitution,out,['startperiod'],1628966,,,1610612759,86,82,2022-11-05T01:57:29Z,4940000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-11-05T01:56:49.8Z,4,REGULAR,substitution,out,['startperiod'],1629640,,,1610612759,86,82,2022-11-05T01:57:29Z,4950000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-11-05T01:56:49.8Z,4,REGULAR,substitution,out,['startperiod'],202331,,,1610612759,86,82,2022-11-05T01:57:29Z,4960000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-11-05T01:56:49.8Z,4,REGULAR,substitution,in,['startperiod'],203926,,,1610612759,86,82,2022-11-05T01:57:29Z,4970000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-11-05T01:56:49.8Z,4,REGULAR,substitution,in,['startperiod'],1630200,,,1610612759,86,82,2022-11-05T01:57:29Z,4980000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-11-05T01:56:49.8Z,4,REGULAR,substitution,in,['startperiod'],1628380,,,1610612759,86,82,2022-11-05T01:57:29Z,4990000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-11-05T01:56:49.8Z,4,REGULAR,substitution,in,['startperiod'],1627826,,,1610612759,86,82,2022-11-05T01:57:29Z,5000000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2022-11-05T01:57:28.2Z,4,REGULAR,period,start,[],0,,,1610612759,86,82,2022-11-05T01:57:29Z,5010000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT11M38.00S,2022-11-05T01:57:49.9Z,4,REGULAR,3pt,Jump Shot,[],1630170,74.72076215505913,87.00980392156863,1610612759,89,82,2022-11-05T01:57:56Z,5020000,185.0,185.0,1,right,D. Vassell 26' 3PT  (27 PTS) (T. Jones 5 AST),"[1630170, 1630200]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,26.17,Made,27.0,T. Jones,1630200.0,5.0,,,,,,,,,,,,,,
505,PT11M21.00S,2022-11-05T01:58:08.6Z,4,REGULAR,foul,offensive,[],1627826,,,1610612746,89,82,2022-11-05T01:58:18Z,5040000,,,0,,I. Zubac offensive FOUL (3 PF),"[1627826, 1630200]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2882.0,3.0,0.0,Jones,1630200.0,,,,,
507,PT11M21.00S,2022-11-05T01:58:08.6Z,4,REGULAR,turnover,offensive foul,[],1627826,,,1610612746,89,82,2022-11-05T01:58:08Z,5060000,,,0,,I. Zubac offensive foul TURNOVER (4 TO),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2882.0,,,,,4.0,,,,
508,PT11M11.00S,2022-11-05T01:58:34.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631110,85.75886990801577,1.715686274509804,1610612759,89,82,2022-11-05T01:58:42Z,5070000,-241.0,81.0,1,right,MISS J. Sochan 25' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,25.48,Missed,,,,,,,,,,,,,,,,,,
509,PT11M10.00S,2022-11-05T01:58:35.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,89,82,2022-11-05T01:58:42Z,5080000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,508.0,,,,,,,,,,,,,
510,PT11M10.00S,2022-11-05T01:58:43.8Z,4,REGULAR,foul,personal,[],201587,,,1610612759,89,82,2022-11-05T01:58:52Z,5090000,,,0,,N. Batum loose ball personal FOUL (4 PF),"[201587, 1628380]",1610612746.0,LAC,loose ball,,,Batum,N. Batum,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2882.0,4.0,0.0,Collins,1628380.0,,,,,
512,PT11M10.00S,2022-11-05T01:59:05.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630200,82.7365308804205,57.84313725490197,1610612759,89,82,2022-11-05T01:59:11Z,5110000,39.0,110.0,1,right,MISS T. Jones 11' floating Shot,[1630200],1610612759.0,SAS,floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,11.66,Missed,,,,,,,,,,,,,,,,,,
513,PT11M10.00S,2022-11-05T01:59:05.8Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,89,82,2022-11-05T01:59:11Z,5120000,,,0,,N. Batum REBOUND (Off:1 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,512.0,2.0,1.0,1.0,,,,,,,,,,
515,PT10M56.00S,2022-11-05T02:00:01.2Z,4,REGULAR,3pt,Jump Shot,[],201587,30.699737187910642,70.58823529411765,1610612746,89,82,2022-11-05T02:00:55Z,5140000,-103.0,236.0,1,left,MISS N. Batum 25' pullup 3PT,[201587],1610612746.0,LAC,pullup,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
516,PT10M51.00S,2022-11-05T02:00:06.2Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,89,82,2022-11-05T02:00:10Z,5150000,,,0,,Z. Collins REBOUND (Off:0 Def:5),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,515.0,5.0,5.0,0.0,,,,,,,,,,
517,PT10M43.00S,2022-11-05T02:00:15.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,92.9862023653088,52.69607843137255,1610612759,89,82,2022-11-05T02:03:37Z,5160000,13.0,13.0,1,right,MISS Z. Collins cutting Layup - blocked,"[1628380, 1627826]",1610612759.0,SAS,cutting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.9,Missed,,,,,,,,,,,,,,,,,Zubac,1627826.0
518,PT10M43.00S,2022-11-05T02:00:15.5Z,4,REGULAR,block,,[],1627826,,,1610612759,89,82,2022-11-05T02:00:18Z,5170000,,,0,,I. Zubac BLOCK (4 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
519,PT10M41.00S,2022-11-05T02:00:17.5Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,89,82,2022-11-05T02:03:37Z,5180000,,,0,,I. Zubac REBOUND (Off:0 Def:10),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,517.0,10.0,10.0,0.0,,,,,,,,,,
520,PT10M38.00S,2022-11-05T02:00:21.1Z,4,REGULAR,foul,personal,['2freethrow'],1630200,,,1610612746,89,82,2022-11-05T02:00:32Z,5190000,,,0,,T. Jones shooting personal FOUL (3 PF) (Jackson 2 FT),"[1630200, 202704]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,3.0,0.0,Jackson,202704.0,,,,,
522,PT10M38.00S,2022-11-05T02:01:05.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],202704,,,1610612746,89,83,2022-11-05T02:01:05Z,5210000,,,0,,R. Jackson Free Throw 1 of 2 (10 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
523,PT10M38.00S,2022-11-05T02:01:05.9Z,4,REGULAR,substitution,out,[],1628380,,,1610612746,89,83,2022-11-05T02:01:10Z,5220000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT10M38.00S,2022-11-05T02:01:05.9Z,4,REGULAR,substitution,out,[],1629599,,,1610612746,89,83,2022-11-05T02:01:10Z,5230000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
