actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
416,PT02M48.00S,2023-03-15T01:35:17.4Z,3,REGULAR,rebound,defensive,[],1629626,,,1610612753,95,84,2023-03-15T01:40:18Z,3990000,False,,,0,,B. Bol REBOUND (Off:0 Def:5),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,415.0,5.0,5.0,0.0,,,,,,
417,PT02M31.00S,2023-03-15T01:35:34.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629626,92.06636005256242,44.11764705882353,1610612753,95,86,2023-03-15T01:35:41Z,4000000,False,-29.0,22.0,1,right,B. Bol alley-oop Layup (4 PTS) (C. Anthony 2 AST),"[1629626, 1630175]",1610612753.0,ORL,alley-oop,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,3.68,Made,4.0,C. Anthony,1630175.0,2.0,,,,,,,,,,
419,PT02M10.00S,2023-03-15T01:35:54.7Z,3,REGULAR,3pt,Jump Shot,[],1631110,26.49474375821288,16.911764705882355,1610612759,95,86,2023-03-15T01:36:00Z,4020000,False,165.0,197.0,1,left,MISS J. Sochan 25' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,,,,,25.69,Missed,,,,,,,,,,,,,,
420,PT02M07.00S,2023-03-15T01:35:57.7Z,3,REGULAR,rebound,defensive,[],1629626,,,1610612753,95,86,2023-03-15T01:36:00Z,4030000,False,,,0,,B. Bol REBOUND (Off:0 Def:6),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,419.0,6.0,6.0,0.0,,,,,,
421,PT02M01.00S,2023-03-15T01:36:07.0Z,3,REGULAR,foul,personal,[],1631110,,,1610612753,95,86,2023-03-15T01:36:13Z,4040000,False,,,0,,J. Sochan personal FOUL (3 PF),"[1631110, 1630175]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,2530.0,,,,,,,,,,,,,3.0,0.0,Anthony,1630175.0
423,PT02M01.00S,2023-03-15T01:36:14.3Z,3,REGULAR,substitution,out,[],1631110,,,1610612753,95,86,2023-03-15T01:36:25Z,4060000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT02M01.00S,2023-03-15T01:36:14.3Z,3,REGULAR,substitution,out,[],203914,,,1610612753,95,86,2023-03-15T01:36:25Z,4070000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M01.00S,2023-03-15T01:36:14.3Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,95,86,2023-03-15T01:36:25Z,4080000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT02M01.00S,2023-03-15T01:36:14.3Z,3,REGULAR,substitution,in,[],1630577,,,1610612753,95,86,2023-03-15T01:36:25Z,4090000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M01.00S,2023-03-15T01:36:14.3Z,3,REGULAR,substitution,in,[],1629021,,,1610612753,95,86,2023-03-15T01:36:25Z,4100000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M01.00S,2023-03-15T01:36:14.3Z,3,REGULAR,substitution,in,[],1630591,,,1610612753,95,86,2023-03-15T01:36:25Z,4110000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT01M52.00S,2023-03-15T01:36:40.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,93.9060446780552,63.725490196078425,1610612753,95,86,2023-03-15T01:36:46Z,4120000,False,69.0,5.0,1,right,MISS M. Fultz 6' driving finger roll Layup,[1628365],1610612753.0,ORL,driving finger roll,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.88,Missed,,,,,,,,,,,,,,
430,PT01M49.00S,2023-03-15T01:36:43.9Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612759,95,86,2023-03-15T01:36:46Z,4130000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:3),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,429.0,4.0,3.0,1.0,,,,,,
431,PT01M37.00S,2023-03-15T01:36:58.7Z,3,REGULAR,turnover,out-of-bounds,[],1630577,,,1610612759,95,86,2023-03-15T01:44:37Z,4140000,False,,,0,,J. Champagnie lost ball out-of-bounds TURNOVER (1 TO),[1630577],1610612759.0,SAS,lost ball,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,1.0,,,,,,,,,,,,,,,,,,,
432,PT01M37.00S,2023-03-15T01:37:15.1Z,3,REGULAR,substitution,out,[],1628365,,,1610612753,95,86,2023-03-15T01:37:20Z,4150000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT01M37.00S,2023-03-15T01:37:15.1Z,3,REGULAR,substitution,in,[],1630532,,,1610612753,95,86,2023-03-15T01:37:20Z,4160000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT01M31.00S,2023-03-15T01:37:27.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630175,70.51576872536137,23.03921568627451,1610612753,95,86,2023-03-15T01:43:08Z,4170000,False,-135.0,225.0,1,right,MISS C. Anthony 26' pullup 3PT,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,,26.2,Missed,,,,,,,,,,,,,,
435,PT01M27.00S,2023-03-15T01:37:31.3Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,95,86,2023-03-15T01:37:35Z,4180000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,434.0,2.0,2.0,0.0,,,,,,
436,PT01M19.00S,2023-03-15T01:37:39.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631104,11.383048620236531,60.5392156862745,1610612759,95,86,2023-03-15T01:43:33Z,4190000,False,-53.0,55.0,1,left,MISS B. Wesley 7' driving floating Shot,[1631104],1610612759.0,SAS,driving floating,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.58,Missed,,,,,,,,,,,,,,
437,PT01M15.00S,2023-03-15T01:37:43.3Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,95,86,2023-03-15T01:37:44Z,4200000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,436.0,1.0,1.0,0.0,,,,,,
438,PT01M10.00S,2023-03-15T01:37:48.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,90.62089356110381,53.92156862745098,1610612753,95,86,2023-03-15T01:37:57Z,4210000,False,20.0,36.0,1,right,MISS F. Wagner driving finger roll Layup - blocked,"[1630532, 1631230]",1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,4.07,Missed,,,,,,,,,Barlow,1631230.0,,,,
439,PT01M10.00S,2023-03-15T01:37:48.1Z,3,REGULAR,block,,[],1631230,,,1610612753,95,86,2023-03-15T01:37:51Z,4220000,False,,,0,,D. Barlow BLOCK (1 BLK),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
440,PT01M06.00S,2023-03-15T01:37:52.1Z,3,REGULAR,rebound,defensive,[],1631230,,,1610612759,95,86,2023-03-15T01:37:57Z,4230000,False,,,0,,D. Barlow REBOUND (Off:0 Def:1),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,438.0,1.0,1.0,0.0,,,,,,
441,PT01M04.00S,2023-03-15T01:37:54.4Z,3,REGULAR,turnover,lost ball,[],1631104,,,1610612759,95,86,2023-03-15T01:38:01Z,4240000,False,,,0,,B. Wesley lost ball TURNOVER (1 TO),"[1631104, 1629021]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,1.0,Wagner,1629021.0,,,,,,,,,,,,,,,,,
442,PT01M04.00S,2023-03-15T01:37:54.4Z,3,REGULAR,steal,,[],1629021,,,1610612753,95,86,2023-03-15T01:37:57Z,4250000,False,,,0,,M. Wagner STEAL (1 STL),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
443,PT00M46.60S,2023-03-15T01:38:12.7Z,3,REGULAR,turnover,bad pass,[],1630532,,,1610612753,95,86,2023-03-15T01:38:19Z,4260000,False,,,0,,F. Wagner bad pass TURNOVER (2 TO),"[1630532, 203926]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,2.0,McDermott,203926.0,,,,,,,,,,,,,,,,,
444,PT00M46.60S,2023-03-15T01:38:12.7Z,3,REGULAR,steal,,[],203926,,,1610612759,95,86,2023-03-15T01:38:16Z,4270000,False,,,0,,D. McDermott STEAL (1 STL),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
445,PT00M40.20S,2023-03-15T01:38:19.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630572,8.672798948751643,2.228860294117647,1610612759,98,86,2023-03-15T01:38:27Z,4280000,False,239.0,29.0,1,left,S. Mamukelashvili 24' 3PT  (4 PTS) (B. Wesley 4 AST),"[1630572, 1631104]",1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,,,,,24.07,Made,4.0,B. Wesley,1631104.0,4.0,,,,,,,,,,
447,PT00M31.20S,2023-03-15T01:38:36.9Z,3,REGULAR,3pt,Jump Shot,[],1630591,69.99014454664915,75.98039215686273,1610612753,98,89,2023-03-15T01:38:42Z,4300000,False,130.0,230.0,1,right,J. Suggs 26' 3PT  (10 PTS) (C. Anthony 3 AST),"[1630591, 1630175]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,26.38,Made,10.0,C. Anthony,1630175.0,3.0,,,,,,,,,,
449,PT00M10.30S,2023-03-15T01:39:02.4Z,3,REGULAR,foul,personal,[],1629626,,,1610612759,98,89,2023-03-15T01:39:22Z,4320000,False,,,0,,B. Bol personal FOUL (1 PF),"[1629626, 1630572]",1610612753.0,ORL,,,,Bol,B. Bol,,,,,Mid-Range,8-16 Right,,,,1151.0,,,,,,,,,,,,,1.0,0.0,Mamukelashvili,1630572.0
451,PT00M00.40S,2023-03-15T01:39:38.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631104,6.783837056504599,46.568627450980394,1610612759,98,89,2023-03-15T01:39:43Z,4340000,False,17.0,11.0,1,left,MISS B. Wesley driving finger roll Layup,[1631104],1610612759.0,SAS,driving finger roll,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,,,2.06,Missed,,,,,,,,,,,,,,
452,PT00M00.40S,2023-03-15T01:39:38.4Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,98,89,2023-03-15T01:39:43Z,4350000,False,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,451.0,2.0,2.0,0.0,,,,,,
453,PT00M00.00S,2023-03-15T01:39:46.6Z,3,REGULAR,period,end,[],0,,,1610612753,98,89,2023-03-15T01:39:46Z,4360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT12M00.00S,2023-03-15T01:41:51.9Z,4,REGULAR,substitution,out,['startperiod'],1630577,,,1610612753,98,89,2023-03-15T01:42:27Z,4370000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT12M00.00S,2023-03-15T01:41:51.9Z,4,REGULAR,substitution,in,['startperiod'],1630170,,,1610612753,98,89,2023-03-15T01:42:27Z,4380000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2023-03-15T01:42:27.7Z,4,REGULAR,period,start,[],0,,,1610612753,98,89,2023-03-15T01:42:28Z,4390000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT11M48.00S,2023-03-15T01:42:39.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,90.09526938239159,39.46078431372549,1610612753,98,89,2023-03-15T01:46:24Z,4400000,False,-53.0,41.0,1,right,MISS C. Anthony 6' finger roll Layup,[1630175],1610612753.0,ORL,finger roll,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.65,Missed,,,,,,,,,,,,,,
458,PT11M48.00S,2023-03-15T01:42:39.2Z,4,REGULAR,rebound,defensive,[],203926,,,1610612759,98,89,2023-03-15T01:43:39Z,4410000,False,,,0,,D. McDermott REBOUND (Off:0 Def:2),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,457.0,2.0,2.0,0.0,,,,,,
459,PT11M43.00S,2023-03-15T01:42:44.2Z,4,REGULAR,turnover,lost ball,[],203926,,,1610612759,98,89,2023-03-15T01:43:52Z,4420000,False,,,0,,D. McDermott lost ball TURNOVER (2 TO),"[203926, 1630591]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,2.0,Suggs,1630591.0,,,,,,,,,,,,,,,,,
460,PT11M43.00S,2023-03-15T01:42:44.2Z,4,REGULAR,steal,,[],1630591,,,1610612753,98,89,2023-03-15T01:42:48Z,4430000,False,,,0,,J. Suggs STEAL (2 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
461,PT11M36.00S,2023-03-15T01:42:50.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630532,90.22667542706965,35.294117647058826,1610612753,98,89,2023-03-15T01:44:12Z,4440000,False,-74.0,39.0,1,right,MISS F. Wagner 8' driving floating bank Shot,[1630532],1610612753.0,ORL,driving floating bank,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Left,,,,,8.34,Missed,,,,,,,,,,,,,,
462,PT11M29.00S,2023-03-15T01:42:57.6Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612759,98,89,2023-03-15T01:44:12Z,4450000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:4),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,461.0,5.0,4.0,1.0,,,,,,
463,PT11M27.00S,2023-03-15T01:42:59.4Z,4,REGULAR,3pt,Jump Shot,[],1630572,24.917871222076215,15.196078431372548,1610612759,98,89,2023-03-15T01:43:08Z,4460000,False,174.0,182.0,1,left,MISS S. Mamukelashvili 25' 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,25.16,Missed,,,,,,,,,,,,,,
464,PT11M27.00S,2023-03-15T01:42:59.4Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,98,89,2023-03-15T01:43:08Z,4470000,False,,,0,,C. Anthony REBOUND (Off:0 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,463.0,2.0,2.0,0.0,,,,,,
465,PT11M20.00S,2023-03-15T01:43:06.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,91.40932982917214,49.754901960784316,1610612753,98,89,2023-03-15T01:44:48Z,4480000,False,-1.0,28.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,2.83,Missed,,,,,,,,,,,,,,
466,PT11M20.00S,2023-03-15T01:43:06.0Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,98,89,2023-03-15T01:44:48Z,4490000,False,,,0,,D. Vassell REBOUND (Off:0 Def:5),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,465.0,5.0,5.0,0.0,,,,,,
467,PT11M14.00S,2023-03-15T01:43:13.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203926,26.10052562417871,83.57843137254902,1610612759,101,89,2023-03-15T01:47:58Z,4500000,False,-168.0,193.0,1,left,D. McDermott 25' 3PT running (9 PTS) (D. Vassell 4 AST),"[203926, 1630170]",1610612759.0,SAS,running,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,,,,,25.57,Made,9.0,D. Vassell,1630170.0,4.0,,,,,,,,,,
469,PT10M58.00S,2023-03-15T01:43:30.7Z,4,REGULAR,foul,personal,['2freethrow'],1631230,,,1610612753,101,89,2023-03-15T01:43:48Z,4520000,False,,,0,,D. Barlow shooting personal FOUL (1 PF) (Wagner 2 FT),"[1631230, 1629021]",1610612759.0,SAS,shooting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,1151.0,,,,,,,,,,,,,1.0,0.0,Wagner,1629021.0
471,PT10M58.00S,2023-03-15T01:43:54.9Z,4,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,101,90,2023-03-15T01:43:54Z,4540000,False,,,0,,M. Wagner Free Throw 1 of 2 (7 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
472,PT10M58.00S,2023-03-15T01:44:13.3Z,4,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,101,91,2023-03-15T01:44:13Z,4550000,False,,,0,,M. Wagner Free Throw 2 of 2 (8 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
473,PT10M51.00S,2023-03-15T01:44:23.5Z,4,REGULAR,turnover,out-of-bounds,[],1631104,,,1610612759,101,91,2023-03-15T01:44:37Z,4560000,False,,,0,,B. Wesley bad pass out-of-bounds TURNOVER (2 TO),[1631104],1610612759.0,SAS,bad pass,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Left Center,2.0,,,1627519.0,,,,,,,,,,,,,,,,
474,PT10M43.00S,2023-03-15T01:44:35.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629021,93.24901445466492,45.83333333333333,1610612753,101,93,2023-03-15T01:45:01Z,4570000,False,-21.0,11.0,1,right,M. Wagner driving Layup (10 PTS) (F. Wagner 4 AST),"[1629021, 1630532]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,2.35,Made,10.0,F. Wagner,1630532.0,4.0,,,,,,,,,,
476,PT10M31.00S,2023-03-15T01:44:48.1Z,4,REGULAR,3pt,Jump Shot,[],1631104,31.750985545335087,68.38235294117648,1610612759,101,93,2023-03-15T01:45:10Z,4590000,False,-92.0,246.0,1,left,MISS B. Wesley 26' 3PT,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Left Center,,,,,26.26,Missed,,,,,,,,,,,,,,
477,PT10M31.00S,2023-03-15T01:44:48.1Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,101,93,2023-03-15T01:45:10Z,4600000,False,,,0,,C. Anthony REBOUND (Off:0 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,476.0,3.0,3.0,0.0,,,,,,
478,PT10M13.00S,2023-03-15T01:45:05.6Z,4,REGULAR,3pt,Jump Shot,[],1630591,70.90998685939553,23.03921568627451,1610612753,101,93,2023-03-15T01:48:53Z,4610000,False,-135.0,221.0,1,right,MISS J. Suggs 25' pullup 3PT,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,25.88,Missed,,,,,,,,,,,,,,
479,PT10M09.00S,2023-03-15T01:45:09.6Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,101,93,2023-03-15T01:45:44Z,4620000,False,,,0,,D. Vassell REBOUND (Off:0 Def:6),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,478.0,6.0,6.0,0.0,,,,,,
481,PT10M00.00S,2023-03-15T01:45:29.6Z,4,REGULAR,3pt,Jump Shot,[],203926,23.73521681997372,10.53921568627451,1610612759,104,93,2023-03-15T01:45:34Z,4640000,False,197.0,171.0,1,left,D. McDermott 26' 3PT  (12 PTS) (B. Wesley 5 AST),"[203926, 1631104]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,,26.08,Made,12.0,B. Wesley,1631104.0,5.0,,,,,,,,,,
483,PT09M44.00S,2023-03-15T01:45:48.2Z,4,REGULAR,foul,personal,[],1631104,,,1610612753,104,93,2023-03-15T01:46:17Z,4660000,False,,,0,,B. Wesley personal FOUL (2 PF),"[1631104, 1629626]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),8-16 Center,,,,2530.0,,,,,,,,,,,,,2.0,0.0,Bol,1629626.0
485,PT09M39.00S,2023-03-15T01:46:14.3Z,4,REGULAR,3pt,Jump Shot,[],1630591,93.51182654402102,3.6764705882352944,1610612753,104,93,2023-03-15T01:46:20Z,4680000,False,-232.0,8.0,1,right,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,,,,,23.18,Missed,,,,,,,,,,,,,,
486,PT09M37.00S,2023-03-15T01:46:17.5Z,4,REGULAR,rebound,offensive,[],1630591,,,1610612753,104,93,2023-03-15T01:46:17Z,4690000,False,,,0,,J. Suggs REBOUND (Off:1 Def:0),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,,,,,,,,,,,485.0,1.0,0.0,1.0,,,,,,
487,PT09M34.00S,2023-03-15T01:46:19.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630591,92.85479632063075,46.32352941176471,1610612753,104,95,2023-03-15T01:46:40Z,4700000,False,-18.0,15.0,1,right,J. Suggs putback Layup (12 PTS),[1630591],1610612753.0,ORL,putback,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,2.36,Made,12.0,,,,,,,,,,,,,
489,PT09M19.00S,2023-03-15T01:46:57.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,5.469776609724048,54.41176470588235,1610612759,106,95,2023-03-15T01:47:05Z,4720000,False,-22.0,-1.0,1,left,D. Barlow Layup (2 PTS) (B. Wesley 6 AST),"[1631230, 1631104]",1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,2.21,Made,2.0,B. Wesley,1631104.0,6.0,,,,,,,,,,
491,PT09M07.00S,2023-03-15T01:47:10.9Z,4,REGULAR,foul,personal,['2freethrow'],203926,,,1610612753,106,95,2023-03-15T01:47:22Z,4740000,False,,,0,,D. McDermott shooting personal FOUL (1 PF) (Wagner 2 FT),"[203926, 1629021]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,1151.0,,,,,,,,,,,,,1.0,0.0,Wagner,1629021.0
493,PT09M07.00S,2023-03-15T01:47:35.2Z,4,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,106,96,2023-03-15T01:47:57Z,4760000,False,,,0,,M. Wagner Free Throw 1 of 2 (11 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
494,PT09M07.00S,2023-03-15T01:47:35.2Z,4,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,106,96,2023-03-15T01:47:57Z,4770000,False,,,0,,MISS M. Wagner Free Throw 2 of 2,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
495,PT09M04.00S,2023-03-15T01:47:38.2Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612759,106,96,2023-03-15T01:47:57Z,4780000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:5),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,494.0,6.0,5.0,1.0,,,,,,
496,PT08M54.00S,2023-03-15T01:48:05.1Z,4,REGULAR,3pt,Jump Shot,[],1630170,30.699737187910642,70.83333333333334,1610612759,106,96,2023-03-15T01:48:09Z,4790000,False,-104.0,236.0,1,left,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,25.81,Missed,,,,,,,,,,,,,,
497,PT08M50.00S,2023-03-15T01:48:09.1Z,4,REGULAR,rebound,offensive,[],1630572,,,1610612759,106,96,2023-03-15T01:48:09Z,4800000,False,,,0,,S. Mamukelashvili REBOUND (Off:2 Def:5),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,496.0,7.0,5.0,2.0,,,,,,
498,PT08M50.00S,2023-03-15T01:48:11.1Z,4,REGULAR,foul,personal,[],1630532,,,1610612759,106,96,2023-03-15T01:48:21Z,4810000,False,,,0,,F. Wagner personal FOUL (1 PF),"[1630532, 1630572]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left,,,,1151.0,,,,,,,,,,,,,1.0,0.0,Mamukelashvili,1630572.0
