actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
435,PT06M55.00S,2026-01-12T03:09:25.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203110,,,1610612744,68,70,2026-01-12T03:09:25Z,4280000,False,,,0,,MISS D. Green Free Throw 1 of 2,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
436,PT06M55.00S,2026-01-12T03:09:25.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,68,70,2026-01-12T03:09:25Z,4290000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,435.0,,,,,,,,,,,,,,,
437,PT06M55.00S,2026-01-12T03:09:41.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203110,,,1610612744,69,70,2026-01-12T03:09:41Z,4300000,False,,,0,,D. Green Free Throw 2 of 2 (3 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
438,PT06M45.00S,2026-01-12T03:09:53.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,91.93495400788436,44.85294117647059,1610612737,69,72,2026-01-12T03:10:01Z,4310000,False,-26.0,23.0,1,right,D. Daniels driving Layup (11 PTS),[1630700],1610612737.0,ATL,driving,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,3.47,Made,,,,,11.0,,,,,,,,,,,
439,PT06M31.00S,2026-01-12T03:10:07.7Z,3,REGULAR,3pt,Jump Shot,[],1642366,32.802233902759525,56.86274509803921,1610612744,69,72,2026-01-12T03:10:17Z,4320000,False,-34.0,256.0,1,left,MISS Q. Post 25' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,,,25.81,Missed,,,,,,,,,,,,,,,,
440,PT06M30.00S,2026-01-12T03:10:08.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,69,72,2026-01-12T03:10:17Z,4330000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,439.0,,,,,,,,,,,,,,,
441,PT06M30.00S,2026-01-12T03:10:17.1Z,3,REGULAR,foul,personal,[],1631243,,,1610612744,69,72,2026-01-12T03:10:39Z,4340000,False,,,0,,M. Gueye loose ball personal FOUL (2 PF),"[1631243, 202710]",1610612737.0,ATL,loose ball,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,1628168.0,,,,,,,,,2.0,0.0,Butler III,202710.0,,,,,,,
443,PT06M19.00S,2026-01-12T03:10:44.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201939,8.360709592641262,47.30392156862745,1610612744,71,72,2026-01-12T03:10:56Z,4360000,False,13.0,26.0,1,left,S. Curry driving reverse Layup (21 PTS),[201939],1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,2.94,Made,,,,,21.0,,,,,,,,,,,
444,PT06M07.00S,2026-01-12T03:10:55.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,84.44480946123521,40.19607843137255,1610612737,71,74,2026-01-12T03:11:01Z,4370000,False,-49.0,94.0,1,right,J. Johnson 10' turnaround Jump Shot (21 PTS),[1630552],1610612737.0,ATL,turnaround,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,10.57,Made,,,,,21.0,,,,,,,,,,,
445,PT05M58.00S,2026-01-12T03:11:04.7Z,3,REGULAR,3pt,Jump Shot,[],201939,30.831143232588698,22.54901960784314,1610612744,71,74,2026-01-12T03:11:08Z,4380000,False,137.0,237.0,1,left,MISS S. Curry 27' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,27.42,Missed,,,,,,,,,,,,,,,,
446,PT05M55.00S,2026-01-12T03:11:07.4Z,3,REGULAR,rebound,offensive,[],1629001,,,1610612744,71,74,2026-01-12T03:11:07Z,4390000,False,,,0,,D. Melton REBOUND (Off:1 Def:4),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,,,445.0,5.0,4.0,1.0,,,,,,,,,,,,
447,PT05M44.00S,2026-01-12T03:11:19.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202710,36.21879106438896,14.705882352941178,1610612744,71,74,2026-01-12T03:11:26Z,4400000,False,176.0,288.0,1,left,MISS J. Butler III 33' bank 3PT,[202710],1610612744.0,GSW,bank,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Right Center,,,33.78,Missed,,,,,,,,,,,,,,,,
448,PT05M41.00S,2026-01-12T03:11:22.1Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612737,71,74,2026-01-12T03:11:26Z,4410000,False,,,0,,D. Daniels REBOUND (Off:2 Def:4),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,,447.0,6.0,4.0,2.0,,,,,,,,,,,,
449,PT05M33.00S,2026-01-12T03:11:31.1Z,3,REGULAR,foul,personal,['2freethrow'],1642366,,,1610612737,71,74,2026-01-12T03:11:39Z,4420000,False,,,0,,Q. Post shooting personal FOUL (2 PF) (Krejčí 2 FT),"[1642366, 1630249]",1610612744.0,GSW,shooting,,,Post,Q. Post,,,,,In The Paint (Non-RA),8-16 Center,200834.0,,,,,,,,,2.0,0.0,Krejčí,1630249.0,,,,,,,
451,PT05M33.00S,2026-01-12T03:12:09.3Z,3,REGULAR,freethrow,1 of 2,[],1630249,,,1610612737,71,74,2026-01-12T03:12:09Z,4440000,False,,,0,,MISS V. Krejčí Free Throw 1 of 2,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
452,PT05M33.00S,2026-01-12T03:12:09.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,71,74,2026-01-12T03:12:09Z,4450000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,451.0,,,,,,,,,,,,,,,
453,PT05M33.00S,2026-01-12T03:12:10.0Z,3,REGULAR,substitution,out,[],202710,,,1610612737,71,74,2026-01-12T03:12:22Z,4460000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M33.00S,2026-01-12T03:12:10.0Z,3,REGULAR,substitution,out,[],1642366,,,1610612737,71,74,2026-01-12T03:12:22Z,4470000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT05M33.00S,2026-01-12T03:12:10.0Z,3,REGULAR,substitution,out,[],203110,,,1610612737,71,74,2026-01-12T03:12:22Z,4480000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT05M33.00S,2026-01-12T03:12:10.0Z,3,REGULAR,substitution,in,[],1627780,,,1610612737,71,74,2026-01-12T03:12:22Z,4490000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT05M33.00S,2026-01-12T03:12:10.0Z,3,REGULAR,substitution,in,[],1630611,,,1610612737,71,74,2026-01-12T03:12:22Z,4500000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT05M33.00S,2026-01-12T03:12:10.0Z,3,REGULAR,substitution,in,[],201143,,,1610612737,71,74,2026-01-12T03:12:22Z,4510000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M33.00S,2026-01-12T03:12:31.9Z,3,REGULAR,freethrow,2 of 2,[],1630249,,,1610612737,71,75,2026-01-12T03:12:31Z,4520000,False,,,0,,V. Krejčí Free Throw 2 of 2 (5 PTS),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
460,PT05M11.00S,2026-01-12T03:12:56.1Z,3,REGULAR,3pt,Jump Shot,[],201143,33.065045992115635,40.931372549019606,1610612744,71,75,2026-01-12T03:13:02Z,4530000,False,45.0,258.0,1,left,MISS A. Horford 26' 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,26.22,Missed,,,,,,,,,,,,,,,,
461,PT05M09.00S,2026-01-12T03:12:58.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,71,75,2026-01-12T03:13:02Z,4540000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,,,460.0,,,,,,,,,,,,,,,
463,PT05M09.00S,2026-01-12T03:13:02.2Z,3,REGULAR,substitution,out,[],1630249,,,1610612737,71,75,2026-01-12T03:13:07Z,4560000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT05M09.00S,2026-01-12T03:13:02.2Z,3,REGULAR,substitution,in,[],1628379,,,1610612737,71,75,2026-01-12T03:13:07Z,4570000,False,,,0,,SUB in: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M58.00S,2026-01-12T03:13:23.9Z,3,REGULAR,3pt,Jump Shot,[],203468,69.99014454664915,76.7156862745098,1610612737,71,75,2026-01-12T03:13:30Z,4580000,False,134.0,230.0,1,right,MISS C. McCollum 26' 3PT,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,26.56,Missed,,,,,,,,,,,,,,,,
466,PT04M54.00S,2026-01-12T03:13:27.9Z,3,REGULAR,rebound,defensive,[],201143,,,1610612744,71,75,2026-01-12T03:13:30Z,4590000,False,,,0,,A. Horford REBOUND (Off:2 Def:4),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,465.0,6.0,4.0,2.0,,,,,,,,,,,,
467,PT04M47.00S,2026-01-12T03:13:34.5Z,3,REGULAR,3pt,Jump Shot,[],201939,34.90473061760841,69.6078431372549,1610612744,71,75,2026-01-12T03:14:09Z,4600000,False,-98.0,276.0,1,left,MISS S. Curry 29' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,29.25,Missed,,,,,,,,,,,,,,,,
468,PT04M44.00S,2026-01-12T03:13:38.4Z,3,REGULAR,rebound,offensive,[],1627780,,,1610612744,71,75,2026-01-12T03:13:38Z,4610000,False,,,0,,G. Payton II REBOUND (Off:2 Def:0),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,,467.0,2.0,0.0,2.0,,,,,,,,,,,,
469,PT04M35.00S,2026-01-12T03:13:47.9Z,3,REGULAR,turnover,bad pass,[],1629001,,,1610612744,71,75,2026-01-12T03:13:53Z,4620000,False,,,0,,D. Melton bad pass TURNOVER (2 TO),"[1629001, 203468]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,Mid-Range,16-24 Center,,2.0,,,,,,,,,,,,,,,McCollum,203468.0,,
470,PT04M35.00S,2026-01-12T03:13:47.9Z,3,REGULAR,steal,,[],203468,,,1610612737,71,75,2026-01-12T03:13:49Z,4630000,False,,,0,,C. McCollum STEAL (1 STL),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
471,PT04M31.00S,2026-01-12T03:13:51.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628379,95.0886990801577,94.85294117647058,1610612737,71,78,2026-01-12T03:15:06Z,4640000,False,224.0,-6.0,1,right,L. Kennard 3PT running (7 PTS) (J. Johnson 5 AST),"[1628379, 1630552]",1610612737.0,ATL,running,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,,,22.44,Made,,,,,7.0,,,,,J. Johnson,1630552.0,5.0,,,,
473,PT04M14.00S,2026-01-12T03:14:08.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,9.280551905387648,42.40196078431372,1610612744,71,78,2026-01-12T03:14:30Z,4660000,False,38.0,35.0,1,left,MISS S. Curry driving finger roll Layup,[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,5.15,Missed,,,,,,,,,,,,,,,,
474,PT04M11.00S,2026-01-12T03:14:11.6Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612737,71,78,2026-01-12T03:17:33Z,4670000,False,,,0,,D. Daniels REBOUND (Off:2 Def:5),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,473.0,7.0,5.0,2.0,,,,,,,,,,,,
475,PT04M06.00S,2026-01-12T03:14:16.3Z,3,REGULAR,3pt,Jump Shot,[],203468,78.40013140604468,9.803921568627452,1610612737,71,78,2026-01-12T03:14:24Z,4680000,False,-201.0,151.0,1,right,MISS C. McCollum 25' 3PT,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,25.11,Missed,,,,,,,,,,,,,,,,
476,PT04M03.00S,2026-01-12T03:14:19.3Z,3,REGULAR,rebound,defensive,[],201143,,,1610612744,71,78,2026-01-12T03:14:24Z,4690000,False,,,0,,A. Horford REBOUND (Off:2 Def:5),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,475.0,7.0,5.0,2.0,,,,,,,,,,,,
477,PT03M53.00S,2026-01-12T03:14:28.8Z,3,REGULAR,3pt,Jump Shot,[],1629001,24.26084099868594,86.76470588235294,1610612744,71,78,2026-01-12T03:14:33Z,4700000,False,-184.0,176.0,1,left,MISS D. Melton 25' 3PT,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,25.42,Missed,,,,,,,,,,,,,,,,
478,PT03M51.00S,2026-01-12T03:14:30.8Z,3,REGULAR,rebound,offensive,[],201143,,,1610612744,71,78,2026-01-12T03:14:33Z,4710000,False,,,0,,A. Horford REBOUND (Off:3 Def:5),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,477.0,8.0,5.0,3.0,,,,,,,,,,,,
479,PT03M41.00S,2026-01-12T03:14:41.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201939,7.178055190538765,45.09803921568628,1610612744,73,78,2026-01-12T03:17:27Z,4720000,False,25.0,15.0,1,left,S. Curry cutting Layup (23 PTS) (G. Santos 2 AST),"[201939, 1630611]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,2.87,Made,,,,,23.0,,,,,G. Santos,1630611.0,2.0,,,,
481,PT03M33.00S,2026-01-12T03:14:49.7Z,3,REGULAR,3pt,Jump Shot,[],1630552,70.25295663600527,71.81372549019608,1610612737,73,78,2026-01-12T03:17:53Z,4740000,False,109.0,227.0,1,right,MISS J. Johnson 25' pullup 3PT,[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,25.19,Missed,,,,,,,,,,,,,,,,
482,PT03M33.00S,2026-01-12T03:14:49.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,73,78,2026-01-12T03:14:56Z,4750000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,481.0,,,,,,,,,,,,,,,
484,PT03M30.00S,2026-01-12T03:14:58.7Z,3,REGULAR,substitution,out,[],1627780,,,1610612737,73,78,2026-01-12T03:15:27Z,4770000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT03M30.00S,2026-01-12T03:14:58.7Z,3,REGULAR,substitution,out,[],1629001,,,1610612737,73,78,2026-01-12T03:15:27Z,4780000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT03M30.00S,2026-01-12T03:14:58.7Z,3,REGULAR,substitution,out,[],201939,,,1610612737,73,78,2026-01-12T03:15:27Z,4790000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT03M30.00S,2026-01-12T03:14:58.7Z,3,REGULAR,substitution,out,[],1630700,,,1610612737,73,78,2026-01-12T03:15:27Z,4800000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT03M30.00S,2026-01-12T03:14:58.7Z,3,REGULAR,substitution,in,[],1641764,,,1610612737,73,78,2026-01-12T03:15:27Z,4810000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT03M30.00S,2026-01-12T03:14:58.7Z,3,REGULAR,substitution,in,[],1642954,,,1610612737,73,78,2026-01-12T03:15:27Z,4820000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT03M30.00S,2026-01-12T03:14:58.7Z,3,REGULAR,substitution,in,[],202710,,,1610612737,73,78,2026-01-12T03:15:27Z,4830000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT03M30.00S,2026-01-12T03:14:58.7Z,3,REGULAR,substitution,in,[],1629638,,,1610612737,73,78,2026-01-12T03:15:27Z,4840000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT03M28.00S,2026-01-12T03:15:28.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203468,93.64323258869908,2.2058823529411766,1610612737,73,78,2026-01-12T03:15:33Z,4850000,False,-239.0,7.0,1,right,MISS C. McCollum 3PT,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,,,23.91,Missed,,,,,,,,,,,,,,,,
493,PT03M24.00S,2026-01-12T03:15:32.8Z,3,REGULAR,rebound,defensive,[],202710,,,1610612744,73,78,2026-01-12T03:15:33Z,4860000,False,,,0,,J. Butler III REBOUND (Off:1 Def:5),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Left Corner 3,24+ Left,,,,,492.0,6.0,5.0,1.0,,,,,,,,,,,,
494,PT03M01.00S,2026-01-12T03:15:55.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612744,73,78,2026-01-12T03:16:16Z,4870000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,200834.0,,,,,,,,,,,,,,,,,,,
495,PT03M01.00S,2026-01-12T03:16:04.3Z,3,REGULAR,substitution,out,[],1630552,,,1610612737,73,78,2026-01-12T03:16:10Z,4880000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT03M01.00S,2026-01-12T03:16:04.3Z,3,REGULAR,substitution,in,[],1630168,,,1610612737,73,78,2026-01-12T03:16:10Z,4890000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M43.00S,2026-01-12T03:16:32.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628379,84.83902759526939,2.450980392156863,1610612737,73,81,2026-01-12T03:16:38Z,4900000,False,-238.0,90.0,1,right,L. Kennard 25' 3PT  (10 PTS) (C. McCollum 3 AST),"[1628379, 203468]",1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left,,,25.42,Made,,,,,10.0,,,,,C. McCollum,203468.0,3.0,,,,
499,PT02M28.00S,2026-01-12T03:16:48.9Z,3,REGULAR,turnover,bad pass,[],201143,,,1610612744,73,81,2026-01-12T03:16:53Z,4920000,False,,,0,,A. Horford bad pass TURNOVER (1 TO),"[201143, 1629638]",1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,,,,,Alexander-Walker,1629638.0,,
500,PT02M28.00S,2026-01-12T03:16:48.9Z,3,REGULAR,steal,,[],1629638,,,1610612737,73,81,2026-01-12T03:16:51Z,4930000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
501,PT02M24.00S,2026-01-12T03:16:53.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628379,96.5341655716163,95.34313725490196,1610612737,73,84,2026-01-12T03:21:18Z,4940000,False,227.0,-20.0,1,right,L. Kennard 3PT running (13 PTS) (N. Alexander-Walker 1 AST),"[1628379, 1629638]",1610612737.0,ATL,running,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,,,22.76,Made,,,,,13.0,,,,,N. Alexander-Walker,1629638.0,1.0,,,,
503,PT02M23.00S,2026-01-12T03:17:01.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,73,84,2026-01-12T03:17:01Z,4960000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT02M02.00S,2026-01-12T03:18:59.6Z,3,REGULAR,3pt,Jump Shot,[],1642954,32.670827858081466,55.63725490196079,1610612744,73,84,2026-01-12T03:19:04Z,4970000,False,-28.0,255.0,1,left,MISS W. Richard 25' 3PT,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Center,,,25.62,Missed,,,,,,,,,,,,,,,,
506,PT01M58.00S,2026-01-12T03:19:03.6Z,3,REGULAR,rebound,defensive,[],1631243,,,1610612737,73,84,2026-01-12T03:19:04Z,4980000,False,,,0,,M. Gueye REBOUND (Off:0 Def:2),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Center,,,,,505.0,2.0,2.0,0.0,,,,,,,,,,,,
507,PT01M52.00S,2026-01-12T03:19:10.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,90.22667542706965,45.588235294117645,1610612737,73,86,2026-01-12T03:19:19Z,4990000,False,-22.0,39.0,1,right,N. Alexander-Walker driving Layup (21 PTS),[1629638],1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,4.52,Made,,,,,21.0,,,,,,,,,,,
508,PT01M52.00S,2026-01-12T03:19:13.1Z,3,REGULAR,foul,personal,['1freethrow'],201143,,,1610612737,73,86,2026-01-12T03:19:21Z,5000000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (Alexander-Walker 1 FT),"[201143, 1629638]",1610612744.0,GSW,shooting,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,200834.0,,,,,,,,,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,
510,PT01M52.00S,2026-01-12T03:19:25.3Z,3,REGULAR,substitution,out,[],1642954,,,1610612737,73,86,2026-01-12T03:20:58Z,5020000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT01M52.00S,2026-01-12T03:19:25.3Z,3,REGULAR,substitution,in,[],1627741,,,1610612737,73,86,2026-01-12T03:20:58Z,5030000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT01M52.00S,2026-01-12T03:19:41.3Z,3,REGULAR,freethrow,1 of 1,[],1629638,,,1610612737,73,87,2026-01-12T03:19:41Z,5040000,False,,,0,,N. Alexander-Walker Free Throw 1 of 1 (22 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,Made,,,,,22.0,,,,,,,,,,,
515,PT01M33.00S,2026-01-12T03:20:54.0Z,3,REGULAR,3pt,Jump Shot,[],201143,24.917871222076215,87.00980392156863,1610612744,73,87,2026-01-12T03:21:01Z,5070000,False,-185.0,182.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,25.93,Missed,,,,,,,,,,,,,,,,
516,PT01M28.00S,2026-01-12T03:20:59.0Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,73,87,2026-01-12T03:21:01Z,5080000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,,,515.0,7.0,4.0,3.0,,,,,,,,,,,,
517,PT01M21.00S,2026-01-12T03:21:05.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,85.89027595269383,41.911764705882355,1610612737,73,89,2026-01-12T03:24:10Z,5090000,False,-40.0,80.0,1,right,C. McCollum 8' pullup Jump Shot (9 PTS),[203468],1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,8.97,Made,,,,,9.0,,,,,,,,,,,
519,PT00M55.80S,2026-01-12T03:21:32.1Z,3,REGULAR,turnover,bad pass,[],202710,,,1610612744,73,89,2026-01-12T03:21:36Z,5110000,False,,,0,,J. Butler III bad pass TURNOVER (2 TO),"[202710, 1629638]",1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,Alexander-Walker,1629638.0,,
520,PT00M55.80S,2026-01-12T03:21:32.1Z,3,REGULAR,steal,,[],1629638,,,1610612737,73,89,2026-01-12T03:21:33Z,5120000,False,,,0,,N. Alexander-Walker STEAL (2 STL),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
