actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
437,PT05M19.00S,2026-04-08T03:38:31.8Z,3,REGULAR,rebound,defensive,[],1629646,,,1610612744,76,65,2026-04-08T03:38:35Z,4340000,False,,,0,,C. Bassey REBOUND (Off:3 Def:6),[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),0-8 Center,,,435.0,9.0,6.0,3.0,,,,,,,,,,,,,,
438,PT05M14.00S,2026-04-08T03:38:36.9Z,3,REGULAR,3pt,Jump Shot,[],1630311,8.360709592641262,94.6078431372549,1610612744,76,65,2026-04-08T03:41:01Z,4350000,False,-223.0,26.0,1,left,MISS P. Spencer 3PT,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Left Corner 3,24+ Left,22.45,Missed,,,,,,,,,,,,,,,,,,
439,PT05M10.00S,2026-04-08T03:38:40.9Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612758,76,65,2026-04-08T03:38:42Z,4360000,False,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,Left Corner 3,24+ Left,,,438.0,1.0,1.0,0.0,,,,,,,,,,,,,,
441,PT05M09.00S,2026-04-08T03:38:52.6Z,3,REGULAR,substitution,out,[],1629646,,,1610612758,76,65,2026-04-08T03:39:02Z,4380000,False,,,0,,SUB out: C. Bassey,[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M09.00S,2026-04-08T03:38:52.6Z,3,REGULAR,substitution,in,[],203110,,,1610612758,76,65,2026-04-08T03:39:02Z,4390000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M59.00S,2026-04-08T03:39:20.9Z,3,REGULAR,2pt,Jump Shot,[],1630165,76.5604467805519,41.911764705882355,1610612758,76,65,2026-04-08T03:39:25Z,4400000,False,-40.0,168.0,1,right,MISS K. Hayes 17' pullup Shot,[1630165],1610612758.0,SAC,pullup,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Center,17.26,Missed,,,,,,,,,,,,,,,,,,
444,PT04M56.00S,2026-04-08T03:39:23.9Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,76,65,2026-04-08T03:39:25Z,4410000,False,,,0,,D. Green REBOUND (Off:0 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Center,,,443.0,5.0,5.0,0.0,,,,,,,,,,,,,,
446,PT04M42.00S,2026-04-08T03:39:57.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,5.075558475689881,50.49019607843137,1610612744,78,65,2026-04-08T03:40:04Z,4430000,False,-2.0,-5.0,1,left,G. Payton II cutting Layup (10 PTS) (D. Green 5 AST),"[1627780, 203110]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,,,,,10.0,,,,D. Green,203110.0,5.0
448,PT04M23.00S,2026-04-08T03:40:15.7Z,3,REGULAR,3pt,Jump Shot,[],1631342,67.49342969776609,68.87254901960785,1610612758,78,65,2026-04-08T03:40:21Z,4450000,False,94.0,253.0,1,right,MISS D. Plowden 27' 3PT,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Right Center,27.01,Missed,,,,,,,,,,,,,,,,,,
449,PT04M21.00S,2026-04-08T03:40:17.7Z,3,REGULAR,rebound,offensive,[],1642875,,,1610612758,78,65,2026-04-08T03:40:21Z,4460000,False,,,0,,M. Raynaud REBOUND (Off:2 Def:4),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Right Center,,,448.0,6.0,4.0,2.0,,,,,,,,,,,,,,
450,PT04M20.00S,2026-04-08T03:40:19.9Z,3,REGULAR,turnover,lost ball,[],1642875,,,1610612758,78,65,2026-04-08T03:40:24Z,4470000,False,,,0,,M. Raynaud lost ball TURNOVER (2 TO),"[1642875, 1627780]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,2.0,Payton II,1627780.0,,,
451,PT04M20.00S,2026-04-08T03:40:19.9Z,3,REGULAR,steal,,[],1627780,,,1610612744,78,65,2026-04-08T03:40:21Z,4480000,False,,,0,,G. Payton II STEAL (3 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
452,PT04M16.00S,2026-04-08T03:40:23.7Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201939,19.004599211563733,4.166666666666666,1610612744,78,65,2026-04-08T03:42:36Z,4490000,False,229.0,126.0,1,left,MISS S. Curry 26' running 3PT,[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,26.16,Missed,,,,,,,,,,,,,,,,,,
453,PT04M12.00S,2026-04-08T03:40:27.7Z,3,REGULAR,rebound,defensive,[],1642875,,,1610612758,78,65,2026-04-08T03:40:34Z,4500000,False,,,0,,M. Raynaud REBOUND (Off:2 Def:5),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Right Center,,,452.0,7.0,5.0,2.0,,,,,,,,,,,,,,
454,PT04M03.00S,2026-04-08T03:40:35.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642928,93.9060446780552,49.50980392156863,1610612758,78,67,2026-04-08T03:43:13Z,4510000,False,-2.0,5.0,1,right,D. Cardwell alley-oop DUNK (2 PTS) (K. Hayes 4 AST),"[1642928, 1630165]",1610612758.0,SAC,alley-oop,,,Cardwell,D. Cardwell,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,,,,,2.0,,,,K. Hayes,1630165.0,4.0
456,PT03M52.00S,2026-04-08T03:40:49.6Z,3,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612744,78,67,2026-04-08T03:41:09Z,4530000,False,,,0,,K. Hayes shooting personal FOUL (2 PF) (Payton II 2 FT),"[1630165, 1627780]",1610612758.0,SAC,shooting,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,203591.0,2.0,0.0,Payton II,1627780.0,,,,,,,
458,PT03M52.00S,2026-04-08T03:41:19.5Z,3,REGULAR,freethrow,1 of 2,[],1627780,,,1610612744,79,67,2026-04-08T03:41:19Z,4550000,False,,,0,,G. Payton II Free Throw 1 of 2 (11 PTS),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,Made,,,,,,,,,,,,11.0,,,,,,
464,PT03M52.00S,2026-04-08T03:41:21.2Z,3,REGULAR,substitution,in,[],203926,,,1610612744,79,67,2026-04-08T03:41:59Z,4577500,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT03M52.00S,2026-04-08T03:41:21.2Z,3,REGULAR,substitution,out,[],1642269,,,1610612744,79,67,2026-04-08T03:43:26Z,4578750,False,,,0,,SUB out: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M52.00S,2026-04-08T03:41:38.6Z,3,REGULAR,freethrow,2 of 2,[],1627780,,,1610612744,80,67,2026-04-08T03:41:38Z,4580000,False,,,0,,G. Payton II Free Throw 2 of 2 (12 PTS),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,Made,,,,,,,,,,,,12.0,,,,,,
463,PT03M39.00S,2026-04-08T03:41:50.5Z,3,REGULAR,3pt,Jump Shot,[],1630165,66.17936925098554,24.754901960784316,1610612758,80,70,2026-04-08T03:43:50Z,4590000,False,-126.0,265.0,1,right,K. Hayes 29' 3PT pullup (12 PTS),[1630165],1610612758.0,SAC,pullup,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,29.39,Made,,,,,,,,,,,,12.0,,,,,,
465,PT03M21.00S,2026-04-08T03:42:07.4Z,3,REGULAR,3pt,Jump Shot,[],1630311,6.258212877792378,97.05882352941177,1610612744,83,70,2026-04-08T03:42:17Z,4600000,False,-235.0,6.0,1,left,P. Spencer 3PT  (14 PTS) (S. Curry 1 AST),"[1630311, 201939]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Left Corner 3,24+ Left,23.54,Made,,,,,,,,,,,,14.0,,,,S. Curry,201939.0,1.0
467,PT03M11.00S,2026-04-08T03:42:18.1Z,3,REGULAR,3pt,Jump Shot,[],1630165,73.27529566360053,85.29411764705883,1610612758,83,70,2026-04-08T03:44:12Z,4620000,False,176.0,199.0,1,right,MISS K. Hayes 26' step back 3PT,[1630165],1610612758.0,SAC,step back,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,26.58,Missed,,,,,,,,,,,,,,,,,,
468,PT03M08.00S,2026-04-08T03:42:29.8Z,3,REGULAR,rebound,offensive,[],1642928,,,1610612758,83,70,2026-04-08T03:42:29Z,4630000,False,,,0,,D. Cardwell REBOUND (Off:2 Def:3),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Above the Break 3,24+ Right Center,,,467.0,5.0,3.0,2.0,,,,,,,,,,,,,,
470,PT03M08.00S,2026-04-08T03:42:32.7Z,3,REGULAR,substitution,out,[],203552,,,1610612758,83,70,2026-04-08T03:42:38Z,4650000,False,,,0,,SUB out: S. Curry,[203552],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M08.00S,2026-04-08T03:42:32.7Z,3,REGULAR,substitution,in,[],1629646,,,1610612758,83,70,2026-04-08T03:42:38Z,4660000,False,,,0,,SUB in: C. Bassey,[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M05.00S,2026-04-08T03:42:48.5Z,3,REGULAR,turnover,bad pass,[],1630165,,,1610612758,83,70,2026-04-08T03:43:29Z,4670000,False,,,0,,K. Hayes bad pass TURNOVER (3 TO),"[1630165, 201939]",1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,3.0,Curry,201939.0,,,
473,PT03M05.00S,2026-04-08T03:42:48.5Z,3,REGULAR,steal,,[],201939,,,1610612744,83,70,2026-04-08T03:42:49Z,4680000,False,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
474,PT03M02.00S,2026-04-08T03:42:51.4Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,83,70,2026-04-08T03:43:32Z,4690000,False,,,0,,S. Curry bad pass TURNOVER (2 TO),"[201939, 203926]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,2.0,McDermott,203926.0,,,
475,PT03M02.00S,2026-04-08T03:42:51.4Z,3,REGULAR,steal,,[],203926,,,1610612758,83,70,2026-04-08T03:42:53Z,4700000,False,,,0,,D. McDermott STEAL (1 STL),[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
476,PT02M58.00S,2026-04-08T03:42:55.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631342,90.88370565045992,47.05882352941176,1610612758,83,72,2026-04-08T03:46:30Z,4710000,False,-15.0,33.0,1,right,D. Plowden running DUNK (11 PTS) (D. McDermott 1 AST),"[1631342, 203926]",1610612758.0,SAC,running,,,Plowden,D. Plowden,,,,,Restricted Area,0-8 Center,3.63,Made,,,,,,,,,,,,11.0,,,,D. McDermott,203926.0,1.0
478,PT02M50.00S,2026-04-08T03:43:11.8Z,3,REGULAR,foul,offensive,[],203110,,,1610612744,83,72,2026-04-08T03:43:22Z,4730000,False,,,0,,D. Green offensive FOUL (3 PF),"[203110, 1630165]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,203591.0,3.0,0.0,Hayes,1630165.0,,,,,,,
480,PT02M50.00S,2026-04-08T03:43:11.8Z,3,REGULAR,turnover,offensive foul,[],203110,,,1610612744,83,72,2026-04-08T03:43:11Z,4750000,False,,,0,,D. Green offensive foul TURNOVER (3 TO),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,203591.0,,,,,,3.0,,,,,
482,PT02M50.00S,2026-04-08T03:43:53.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612758,83,72,2026-04-08T03:43:53Z,4760000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M50.00S,2026-04-08T03:45:16.4Z,3,REGULAR,substitution,out,[],1631342,,,1610612758,83,72,2026-04-08T03:45:29Z,4770000,False,,,0,,SUB out: D. Plowden,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M50.00S,2026-04-08T03:45:16.4Z,3,REGULAR,substitution,out,[],1642875,,,1610612758,83,72,2026-04-08T03:45:29Z,4780000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M50.00S,2026-04-08T03:45:16.4Z,3,REGULAR,substitution,in,[],1642363,,,1610612758,83,72,2026-04-08T03:45:29Z,4790000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M50.00S,2026-04-08T03:45:16.4Z,3,REGULAR,substitution,in,[],1630173,,,1610612758,83,72,2026-04-08T03:45:29Z,4800000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M30.00S,2026-04-08T03:45:37.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630173,91.5407358738502,45.83333333333333,1610612758,83,72,2026-04-08T03:47:32Z,4810000,False,-21.0,27.0,1,right,MISS P. Achiuwa driving Layup - blocked,"[1630173, 1629646]",1610612758.0,SAC,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,Bassey,1629646.0,,,,,,,,,,,,
495,PT02M30.00S,2026-04-08T03:45:37.2Z,3,REGULAR,block,,[],1629646,,,1610612758,83,72,2026-04-08T03:46:31Z,4815000,False,,,0,,C. Bassey BLOCK (2 BLK),[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
488,PT02M27.00S,2026-04-08T03:45:40.2Z,3,REGULAR,rebound,defensive,[],1629646,,,1610612744,83,72,2026-04-08T03:45:41Z,4820000,False,,,0,,C. Bassey REBOUND (Off:3 Def:7),[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,487.0,10.0,7.0,3.0,,,,,,,,,,,,,,
489,PT02M23.00S,2026-04-08T03:45:44.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201939,36.08738501971091,47.549019607843135,1610612744,83,72,2026-04-08T03:45:55Z,4830000,False,12.0,287.0,1,left,MISS S. Curry 28' running 3PT,[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,28.7,Missed,,,,,,,,,,,,,,,,,,
490,PT02M20.00S,2026-04-08T03:45:47.0Z,3,REGULAR,rebound,defensive,[],203926,,,1610612758,83,72,2026-04-08T03:45:49Z,4840000,False,,,0,,D. McDermott REBOUND (Off:0 Def:1),[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,,,489.0,1.0,1.0,0.0,,,,,,,,,,,,,,
491,PT02M00.00S,2026-04-08T03:46:07.0Z,3,REGULAR,3pt,Jump Shot,[],1630173,65.91655716162943,44.85294117647059,1610612758,83,72,2026-04-08T03:46:34Z,4850000,False,-26.0,268.0,1,right,MISS P. Achiuwa 26' 3PT,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,26.91,Missed,,,,,,,,,,,,,,,,,,
492,PT01M59.00S,2026-04-08T03:46:09.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,83,72,2026-04-08T03:46:09Z,4860000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,491.0,,,,,,,,,,,,,,,,,
494,PT01M44.00S,2026-04-08T03:46:30.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627780,9.280551905387648,50.73529411764706,1610612744,83,72,2026-04-08T03:48:21Z,4880000,False,-4.0,35.0,1,left,MISS G. Payton II floating Shot,[1627780],1610612744.0,GSW,floating,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,3.49,Missed,,,,,,,,,,,,,,,,,,
496,PT01M44.00S,2026-04-08T03:46:30.7Z,3,REGULAR,rebound,offensive,[],1629646,,,1610612744,83,72,2026-04-08T03:46:37Z,4890000,False,,,0,,C. Bassey REBOUND (Off:4 Def:7),[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,494.0,11.0,7.0,4.0,,,,,,,,,,,,,,
497,PT01M38.00S,2026-04-08T03:46:36.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629646,5.590000152587891,50.0,1610612744,85,72,2026-04-08T03:48:29Z,4900000,False,0.0,0.0,1,left,C. Bassey putback Layup (12 PTS),[1629646],1610612744.0,GSW,putback,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,12.0,,,,,,
498,PT01M22.00S,2026-04-08T03:46:52.6Z,3,REGULAR,2pt,Jump Shot,[],1642363,77.79237844940867,44.12530637254902,1610612758,85,74,2026-04-08T03:49:13Z,4910000,False,-29.0,156.0,1,right,N. Clifford 15' driving floating Jump Shot (9 PTS),[1642363],1610612758.0,SAC,driving floating,,,Clifford,N. Clifford,,,,,Mid-Range,8-16 Center,15.9,Made,,,,,,,,,,,,9.0,,,,,,
499,PT01M16.00S,2026-04-08T03:47:05.7Z,3,REGULAR,turnover,traveling,[],1630311,,,1610612744,85,74,2026-04-08T05:03:54Z,4920000,False,,,0,,P. Spencer traveling TURNOVER (3 TO),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Right Corner 3,24+ Right,,,,,,,,,2715.0,,,,,,3.0,,,,,
500,PT01M16.00S,2026-04-08T03:47:12.4Z,3,REGULAR,substitution,out,[],1627780,,,1610612758,85,74,2026-04-08T03:47:17Z,4930000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M16.00S,2026-04-08T03:47:12.4Z,3,REGULAR,substitution,in,[],1642502,,,1610612758,85,74,2026-04-08T03:47:17Z,4940000,False,,,0,,SUB in: M. Leons,[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT01M10.00S,2026-04-08T03:47:28.3Z,3,REGULAR,foul,personal,['2freethrow'],1630311,,,1610612758,85,74,2026-04-08T03:47:41Z,4950000,False,,,0,,P. Spencer shooting personal FOUL (1 PF) (Hayes 2 FT),"[1630311, 1630165]",1610612744.0,GSW,shooting,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,2715.0,1.0,0.0,Hayes,1630165.0,,,,,,,
504,PT01M10.00S,2026-04-08T03:47:56.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630165,,,1610612758,85,75,2026-04-08T03:47:56Z,4970000,False,,,0,,K. Hayes Free Throw 1 of 2 (13 PTS),[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,,,,Made,,,,,,,,,,,,13.0,,,,,,
505,PT01M10.00S,2026-04-08T03:48:11.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630165,,,1610612758,85,76,2026-04-08T03:48:11Z,4980000,False,,,0,,K. Hayes Free Throw 2 of 2 (14 PTS),[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,,,,Made,,,,,,,,,,,,14.0,,,,,,
506,PT00M57.80S,2026-04-08T03:48:26.0Z,3,REGULAR,3pt,Jump Shot,[],1630311,4.28712220762155,3.6764705882352944,1610612744,85,76,2026-04-08T03:48:41Z,4990000,False,232.0,-12.0,1,left,MISS P. Spencer 3PT,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Right Corner 3,24+ Right,23.19,Missed,,,,,,,,,,,,,,,,,,
507,PT00M54.30S,2026-04-08T03:48:29.8Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612758,85,76,2026-04-08T03:48:29Z,5000000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,,,506.0,3.0,3.0,0.0,,,,,,,,,,,,,,
508,PT00M41.40S,2026-04-08T03:48:42.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642363,93.24901445466492,46.07843137254902,1610612758,85,76,2026-04-08T03:49:54Z,5010000,False,-20.0,11.0,1,right,MISS N. Clifford driving reverse Layup,[1642363],1610612758.0,SAC,driving reverse,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
509,PT00M37.20S,2026-04-08T03:48:46.9Z,3,REGULAR,rebound,offensive,[],1642928,,,1610612758,85,76,2026-04-08T03:48:51Z,5020000,False,,,0,,D. Cardwell REBOUND (Off:3 Def:3),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Restricted Area,0-8 Center,,,508.0,6.0,3.0,3.0,,,,,,,,,,,,,,
512,PT00M34.30S,2026-04-08T03:48:52.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642928,94.40999984741211,50.0,1610612758,85,78,2026-04-08T03:49:00Z,5050000,False,0.0,0.0,1,right,D. Cardwell tip Layup (4 PTS),[1642928],1610612758.0,SAC,tip,,,Cardwell,D. Cardwell,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,4.0,,,,,,
513,PT00M31.20S,2026-04-08T03:49:00.2Z,3,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,85,78,2026-04-08T03:49:09Z,5060000,False,,,0,,S. Curry bad pass out-of-bounds TURNOVER (3 TO),[201939],1610612744.0,GSW,bad pass,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,2715.0,,,,,,3.0,,,,,
514,PT00M13.40S,2026-04-08T03:49:25.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630165,64.73390275952694,53.92156862745098,1610612758,85,81,2026-04-08T03:49:35Z,5070000,False,20.0,279.0,1,right,K. Hayes 27' 3PT pullup (17 PTS),[1630165],1610612758.0,SAC,pullup,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,27.97,Made,,,,,,,,,,,,17.0,,,,,,
515,PT00M01.70S,2026-04-08T03:49:42.4Z,3,REGULAR,foul,personal,[],203926,,,1610612744,85,81,2026-04-08T03:49:52Z,5080000,False,,,0,,D. McDermott personal FOUL (1 PF),"[203926, 201939]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Mid-Range,16-24 Center,,,,,,,,,2715.0,1.0,0.0,Curry,201939.0,,,,,,,
517,PT00M01.70S,2026-04-08T03:49:52.6Z,3,REGULAR,substitution,out,[],1629646,,,1610612744,85,81,2026-04-08T03:49:59Z,5100000,False,,,0,,SUB out: C. Bassey,[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT00M01.70S,2026-04-08T03:49:52.6Z,3,REGULAR,substitution,out,[],1642502,,,1610612744,85,81,2026-04-08T03:49:59Z,5110000,False,,,0,,SUB out: M. Leons,[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT00M01.70S,2026-04-08T03:49:52.6Z,3,REGULAR,substitution,in,[],1629001,,,1610612744,85,81,2026-04-08T03:49:59Z,5120000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT00M01.70S,2026-04-08T03:49:52.6Z,3,REGULAR,substitution,in,[],203552,,,1610612744,85,81,2026-04-08T03:49:59Z,5130000,False,,,0,,SUB in: S. Curry,[203552],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT00M01.20S,2026-04-08T03:50:14.1Z,3,REGULAR,3pt,Jump Shot,[],203110,30.699737187910642,14.705882352941178,1610612744,85,81,2026-04-08T03:50:57Z,5140000,False,176.0,236.0,1,left,MISS D. Green 29' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,29.48,Missed,,,,,,,,,,,,,,,,,,
522,PT00M00.10S,2026-04-08T03:50:15.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,85,81,2026-04-08T03:50:57Z,5150000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,521.0,,,,,,,,,,,,,,,,,
523,PT00M00.00S,2026-04-08T03:50:20.0Z,3,REGULAR,period,end,[],0,,,1610612744,85,81,2026-04-08T03:50:20Z,5160000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2026-04-08T03:51:30.8Z,4,REGULAR,substitution,out,['startperiod'],203110,,,1610612744,85,81,2026-04-08T03:53:04Z,5170000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2026-04-08T03:51:30.8Z,4,REGULAR,substitution,out,['startperiod'],201939,,,1610612744,85,81,2026-04-08T03:53:04Z,5180000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2026-04-08T03:51:30.8Z,4,REGULAR,substitution,out,['startperiod'],203552,,,1610612744,85,81,2026-04-08T03:53:04Z,5190000,False,,,0,,SUB out: S. Curry,[203552],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
