actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
607,PT06M27.00S,2025-12-13T05:06:36.2Z,4,REGULAR,2pt,Jump Shot,[],201939,72.61826544021025,52.69607843137255,1610612744,96,104,2025-12-13T05:09:29Z,5940000,False,13.0,205.0,1,right,MISS S. Curry 20' Jump Shot,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,,,20.53,Missed,,,,,,,,,,,,,,,,
608,PT06M23.00S,2025-12-13T05:06:40.2Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,96,104,2025-12-13T05:09:29Z,5950000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Center,,,,,607.0,5.0,3.0,2.0,,,,,,,,,,,,
609,PT06M16.00S,2025-12-13T05:06:46.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,6.258212877792378,55.88235294117647,1610612750,96,106,2025-12-13T05:10:03Z,5960000,False,-29.0,6.0,1,left,D. DiVincenzo driving reverse Layup (13 PTS),[1628978],1610612750.0,MIN,driving reverse,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,3.01,Made,,,,,,,,,13.0,,,,,,,
611,PT06M08.00S,2025-12-13T05:06:54.5Z,4,REGULAR,3pt,Jump Shot,[],201939,72.7496714848883,15.441176470588236,1610612744,96,106,2025-12-13T05:07:03Z,5980000,False,-173.0,204.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,26.71,Missed,,,,,,,,,,,,,,,,
612,PT06M08.00S,2025-12-13T05:06:54.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,96,106,2025-12-13T05:07:03Z,5990000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,611.0,,,,,,,,,,,,,,,
614,PT06M06.00S,2025-12-13T05:07:00.1Z,4,REGULAR,substitution,out,[],1642366,,,1610612750,96,106,2025-12-13T05:07:02Z,6010000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT06M06.00S,2025-12-13T05:07:00.1Z,4,REGULAR,substitution,in,[],1631218,,,1610612750,96,106,2025-12-13T05:07:02Z,6020000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT05M50.00S,2025-12-13T05:07:27.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,12.434296977660972,48.77450980392157,1610612750,96,108,2025-12-13T05:07:33Z,6030000,False,6.0,64.0,1,left,J. McDaniels 6' floating Jump Shot (17 PTS) (T. Shannon Jr. 3 AST),"[1630183, 1630545]",1610612750.0,MIN,floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,6.47,Made,,,,,,,,,17.0,T. Shannon Jr.,1630545.0,3.0,,,,
618,PT05M48.00S,2025-12-13T05:07:33.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,96,108,2025-12-13T05:07:33Z,6050000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT05M48.00S,2025-12-13T05:09:23.2Z,4,REGULAR,substitution,out,[],1641764,,,1610612744,96,108,2025-12-13T05:09:51Z,6060000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT05M48.00S,2025-12-13T05:09:23.2Z,4,REGULAR,substitution,out,[],1630611,,,1610612744,96,108,2025-12-13T05:09:51Z,6070000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT05M48.00S,2025-12-13T05:09:23.2Z,4,REGULAR,substitution,in,[],1630541,,,1610612744,96,108,2025-12-13T05:09:51Z,6080000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT05M48.00S,2025-12-13T05:09:23.2Z,4,REGULAR,substitution,in,[],202710,,,1610612744,96,108,2025-12-13T05:09:51Z,6090000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT05M34.00S,2025-12-13T05:10:40.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.32917214191852,43.872549019607845,1610612744,98,108,2025-12-13T05:10:44Z,6100000,False,-31.0,20.0,1,right,S. Curry driving Layup (27 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,3.63,Made,,,,,,,,,27.0,,,,,,,
624,PT05M19.00S,2025-12-13T05:10:54.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630545,6.389618922470433,44.85294117647059,1610612750,98,108,2025-12-13T05:11:20Z,6110000,False,26.0,8.0,1,left,MISS T. Shannon Jr. driving reverse Layup,[1630545],1610612750.0,MIN,driving reverse,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,,,2.68,Missed,,,,,,,,,,,,,,,,
625,PT05M17.00S,2025-12-13T05:10:56.8Z,4,REGULAR,rebound,defensive,[],1631218,,,1610612744,98,108,2025-12-13T05:11:01Z,6120000,False,,,0,,T. Jackson-Davis REBOUND (Off:3 Def:4),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,624.0,7.0,4.0,3.0,,,,,,,,,,,,
626,PT05M02.00S,2025-12-13T05:11:12.0Z,4,REGULAR,2pt,Jump Shot,[],1630541,94.56307490144546,14.950980392156863,1610612744,98,108,2025-12-13T05:11:16Z,6130000,False,-175.0,-1.0,1,right,MISS M. Moody 17' Jump Shot,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,16-24 Left,,,17.52,Missed,,,,,,,,,,,,,,,,
627,PT05M00.00S,2025-12-13T05:11:14.0Z,4,REGULAR,rebound,offensive,[],202710,,,1610612744,98,108,2025-12-13T05:11:16Z,6140000,False,,,0,,J. Butler III REBOUND (Off:2 Def:6),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Mid-Range,16-24 Left,,,,,626.0,8.0,6.0,2.0,,,,,,,,,,,,
628,PT04M57.00S,2025-12-13T05:11:17.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201939,70.00657030223391,10.807291666666668,1610612744,101,108,2025-12-13T05:12:19Z,6150000,False,-196.0,229.0,1,right,S. Curry 30' 3PT  (30 PTS) (J. Butler III 4 AST),"[201939, 202710]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,30.17,Made,,,,,,,,,30.0,J. Butler III,202710.0,4.0,,,,
630,PT04M57.00S,2025-12-13T05:11:23.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,101,108,2025-12-13T05:11:23Z,6170000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT04M57.00S,2025-12-13T05:12:24.6Z,4,REGULAR,substitution,out,[],1631218,,,1610612750,101,108,2025-12-13T05:12:44Z,6180000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT04M57.00S,2025-12-13T05:12:24.6Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,101,108,2025-12-13T05:12:44Z,6190000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT04M57.00S,2025-12-13T05:12:24.6Z,4,REGULAR,substitution,in,[],1642366,,,1610612750,101,108,2025-12-13T05:12:44Z,6200000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT04M57.00S,2025-12-13T05:12:24.6Z,4,REGULAR,substitution,in,[],203497,,,1610612750,101,108,2025-12-13T05:12:44Z,6210000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT04M38.00S,2025-12-13T05:13:13.7Z,4,REGULAR,2pt,Jump Shot,[],1630545,10.068988173455978,32.84313725490196,1610612750,101,108,2025-12-13T05:13:51Z,6220000,False,86.0,42.0,1,left,MISS T. Shannon Jr. 9' driving floating bank Shot,[1630545],1610612750.0,MIN,driving floating bank,,,Shannon Jr.,T. Shannon Jr.,,,,,Mid-Range,8-16 Right,,,9.56,Missed,,,,,,,,,,,,,,,,
636,PT04M36.00S,2025-12-13T05:13:15.7Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,101,108,2025-12-13T05:13:19Z,6230000,False,,,0,,S. Curry REBOUND (Off:2 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,,,635.0,5.0,3.0,2.0,,,,,,,,,,,,
637,PT04M32.00S,2025-12-13T05:13:19.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630541,94.43166885676742,96.07843137254902,1610612744,104,108,2025-12-13T05:14:14Z,6240000,False,230.0,0.0,1,right,M. Moody 3PT running pullup (9 PTS) (S. Curry 5 AST),"[1630541, 201939]",1610612744.0,GSW,running pullup,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,,,23.04,Made,,,,,,,,,9.0,S. Curry,201939.0,5.0,,,,
639,PT04M15.00S,2025-12-13T05:13:39.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203497,6.389618922470433,44.6078431372549,1610612750,104,110,2025-12-13T05:13:47Z,6260000,False,27.0,8.0,1,left,R. Gobert alley-oop Layup (18 PTS) (J. Randle 5 AST),"[203497, 203944]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,2.8,Made,,,,,,,,,18.0,J. Randle,203944.0,5.0,,,,
641,PT04M05.00S,2025-12-13T05:13:50.9Z,4,REGULAR,foul,personal,[],203944,,,1610612744,104,110,2025-12-13T05:14:01Z,6280000,False,,,0,,J. Randle personal FOUL (2 PF),"[203944, 201939]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,1628951.0,,,,,,,,2.0,0.0,Curry,201939.0,,,,,,,,
643,PT03M53.00S,2025-12-13T05:14:23.1Z,4,REGULAR,foul,personal,['2freethrow'],1630545,,,1610612744,104,110,2025-12-13T05:14:32Z,6300000,False,,,0,,T. Shannon Jr. shooting personal FOUL (3 PF) (Melton 2 FT),"[1630545, 1629001]",1610612750.0,MIN,shooting,,,Shannon Jr.,T. Shannon Jr.,,,,,In The Paint (Non-RA),8-16 Center,202056.0,,,,,,,,3.0,0.0,Melton,1629001.0,,,,,,,,
645,PT03M53.00S,2025-12-13T05:14:47.7Z,4,REGULAR,freethrow,1 of 2,[],1629001,,,1610612744,105,110,2025-12-13T05:14:47Z,6320000,False,,,0,,D. Melton Free Throw 1 of 2 (6 PTS),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,Made,,,,,,,,,6.0,,,,,,,
646,PT03M53.00S,2025-12-13T05:15:00.6Z,4,REGULAR,freethrow,2 of 2,[],1629001,,,1610612744,106,110,2025-12-13T05:15:00Z,6330000,False,,,0,,D. Melton Free Throw 2 of 2 (7 PTS),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,Made,,,,,,,,,7.0,,,,,,,
647,PT03M53.00S,2025-12-13T05:15:04.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,106,110,2025-12-13T05:15:04Z,6340000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT03M45.00S,2025-12-13T05:15:55.8Z,4,REGULAR,foul,personal,[],201939,,,1610612750,106,110,2025-12-13T05:23:26Z,6345000,False,,,0,,S. Curry loose ball personal FOUL (3 PF),"[201939, 1628978]",1610612744.0,GSW,loose ball,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,101284.0,,,,,,,,3.0,0.0,DiVincenzo,1628978.0,,,,,,,,
649,PT03M45.00S,2025-12-13T05:17:03.7Z,4,REGULAR,substitution,out,[],1630545,,,1610612750,106,110,2025-12-13T05:21:37Z,6360000,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT03M45.00S,2025-12-13T05:17:03.7Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,106,110,2025-12-13T05:21:37Z,6370000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT03M45.00S,2025-12-13T05:17:17.6Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612750,106,110,2025-12-13T05:21:37Z,6380000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT03M41.00S,2025-12-13T05:20:51.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,11.383048620236531,48.03921568627451,1610612750,106,112,2025-12-13T05:21:27Z,6400000,False,10.0,55.0,1,left,R. Gobert cutting DUNK (20 PTS) (J. McDaniels 4 AST),"[203497, 1630183]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,5.54,Made,,,,,,,,,20.0,J. McDaniels,1630183.0,4.0,,,,
655,PT03M27.00S,2025-12-13T05:21:08.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612744,106,112,2025-12-13T05:21:14Z,6420000,False,,,0,,D. DiVincenzo shooting personal FOUL (2 PF) (Melton 2 FT),"[1628978, 1629001]",1610612750.0,MIN,shooting,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,1628951.0,,,,,,,,2.0,0.0,Melton,1629001.0,,,,,,,,
660,PT03M27.00S,2025-12-13T05:21:35.3Z,4,REGULAR,freethrow,1 of 2,[],1629001,,,1610612744,107,112,2025-12-13T05:21:35Z,6440000,False,,,0,,D. Melton Free Throw 1 of 2 (8 PTS),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,Made,,,,,,,,,8.0,,,,,,,
661,PT03M27.00S,2025-12-13T05:21:44.0Z,4,REGULAR,freethrow,2 of 2,[],1629001,,,1610612744,108,112,2025-12-13T05:21:44Z,6450000,False,,,0,,D. Melton Free Throw 2 of 2 (9 PTS),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,Made,,,,,,,,,9.0,,,,,,,
662,PT03M19.00S,2025-12-13T05:22:00.0Z,4,REGULAR,turnover,bad pass,[],203944,,,1610612750,108,112,2025-12-13T05:24:20Z,6460000,False,,,0,,J. Randle bad pass TURNOVER (1 TO),"[203944, 1629001]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,1.0,,,,,,,,,,,,,,,,,Melton,1629001.0
663,PT03M19.00S,2025-12-13T05:22:00.0Z,4,REGULAR,steal,,[],1629001,,,1610612744,108,112,2025-12-13T05:22:01Z,6470000,False,,,0,,D. Melton STEAL (1 STL),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
664,PT03M15.00S,2025-12-13T05:22:08.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201939,65.25952693823915,48.28431372549019,1610612744,111,112,2025-12-13T05:24:14Z,6480000,False,-9.0,274.0,1,right,S. Curry 27' 3PT pullup (33 PTS) (M. Moody 2 AST),"[201939, 1630541]",1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,27.42,Made,,,,,,,,,33.0,M. Moody,1630541.0,2.0,,,,
665,PT02M57.00S,2025-12-13T05:22:34.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,10.200394218134035,47.05882352941176,1610612750,111,112,2025-12-13T05:25:15Z,6490000,False,15.0,43.0,1,left,MISS J. McDaniels cutting Layup,[1630183],1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,4.58,Missed,,,,,,,,,,,,,,,,
666,PT02M54.00S,2025-12-13T05:22:37.2Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,111,112,2025-12-13T05:22:37Z,6500000,False,,,0,,R. Gobert REBOUND (Off:4 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,665.0,11.0,7.0,4.0,,,,,,,,,,,,
667,PT02M54.00S,2025-12-13T05:22:37.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612750,111,114,2025-12-13T05:22:37Z,6510000,False,0.0,0.0,1,left,R. Gobert tip Layup (22 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,,,,,22.0,,,,,,,
668,PT02M43.00S,2025-12-13T05:22:47.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,90.48948751642575,57.59803921568627,1610612744,111,114,2025-12-13T05:25:47Z,6520000,False,38.0,37.0,1,right,MISS S. Curry driving reverse Layup,[201939],1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,5.3,Missed,,,,,,,,,,,,,,,,
669,PT02M41.00S,2025-12-13T05:22:49.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,111,114,2025-12-13T05:25:47Z,6530000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,668.0,,,,,,,,,,,,,,,
670,PT02M41.00S,2025-12-13T05:22:53.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612744,111,114,2025-12-13T05:23:03Z,6540000,False,,,0,,D. DiVincenzo loose ball personal FOUL (3 PF) (Butler III 2 FT),"[1628978, 202710]",1610612750.0,MIN,loose ball,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,202056.0,,,,,,,,3.0,0.0,Butler III,202710.0,,,,,,,,
672,PT02M41.00S,2025-12-13T05:23:16.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],202710,,,1610612744,111,114,2025-12-13T05:23:16Z,6560000,False,,,0,,MISS J. Butler III Free Throw 1 of 2,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
673,PT02M41.00S,2025-12-13T05:23:16.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,111,114,2025-12-13T05:23:16Z,6570000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,672.0,,,,,,,,,,,,,,,
674,PT02M41.00S,2025-12-13T05:23:30.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],202710,,,1610612744,112,114,2025-12-13T05:23:30Z,6580000,False,,,0,,J. Butler III Free Throw 2 of 2 (15 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,Made,,,,,,,,,15.0,,,,,,,
675,PT02M33.00S,2025-12-13T05:23:45.1Z,4,REGULAR,foul,personal,[],1630541,,,1610612750,112,114,2025-12-13T05:23:51Z,6590000,False,,,0,,M. Moody personal FOUL (3 PF),"[1630541, 1629675]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,8-16 Left,202056.0,,,,,,,,3.0,0.0,Reid,1629675.0,,,,,,,,
677,PT02M24.00S,2025-12-13T05:24:13.9Z,4,REGULAR,turnover,traveling,[],203944,,,1610612750,112,114,2025-12-13T05:24:18Z,6610000,False,,,0,,J. Randle traveling TURNOVER (2 TO),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,202056.0,2.0,,,,,,,,,,,,,,,,,,
678,PT02M09.00S,2025-12-13T05:24:35.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201939,66.70499342969777,30.392156862745097,1610612744,115,114,2025-12-13T05:24:40Z,6620000,False,-98.0,260.0,1,right,S. Curry 27' 3PT step back (36 PTS) (J. Butler III 5 AST),"[201939, 202710]",1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,27.83,Made,,,,,,,,,36.0,J. Butler III,202710.0,5.0,,,,
680,PT02M00.00S,2025-12-13T05:25:05.0Z,4,REGULAR,turnover,bad pass,[],203944,,,1610612750,115,114,2025-12-13T05:30:18Z,6640000,False,,,0,,J. Randle bad pass TURNOVER (3 TO),"[203944, 1630541]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,3.0,,,,,,,,,,,,,,,,,Moody,1630541.0
681,PT02M00.00S,2025-12-13T05:25:05.0Z,4,REGULAR,steal,,[],1630541,,,1610612744,115,114,2025-12-13T05:25:09Z,6650000,False,,,0,,M. Moody STEAL (3 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
682,PT01M58.00S,2025-12-13T05:25:11.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630541,92.46057818659659,49.50980392156863,1610612744,117,114,2025-12-13T05:27:51Z,6660000,False,-2.0,18.0,1,right,M. Moody Layup (11 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,1.86,Made,,,,,,,,,11.0,,,,,,,
684,PT01M48.00S,2025-12-13T05:25:28.7Z,4,REGULAR,3pt,Jump Shot,[],1628978,32.670827858081466,71.07843137254902,1610612750,117,117,2025-12-13T05:28:03Z,6680000,False,-105.0,255.0,1,left,D. DiVincenzo 27' 3PT pullup (16 PTS),[1628978],1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,27.56,Made,,,,,,,,,16.0,,,,,,,
685,PT01M37.00S,2025-12-13T05:25:42.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612744,117,117,2025-12-13T05:25:48Z,6690000,False,,,0,,D. DiVincenzo personal FOUL (4 PF) (Curry 2 FT),"[1628978, 201939]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,101284.0,,,,,,,,4.0,0.0,Curry,201939.0,,,,,,,,
687,PT01M37.00S,2025-12-13T05:26:11.3Z,4,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,118,117,2025-12-13T05:26:32Z,6710000,False,,,0,,S. Curry Free Throw 1 of 2 (37 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,Made,,,,,,,,,37.0,,,,,,,
689,PT01M37.00S,2025-12-13T05:26:11.3Z,4,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,118,117,2025-12-13T05:26:32Z,6720000,False,,,0,,MISS S. Curry Free Throw 2 of 2,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
690,PT01M35.00S,2025-12-13T05:26:13.3Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,118,117,2025-12-13T05:26:32Z,6730000,False,,,0,,R. Gobert REBOUND (Off:4 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,689.0,12.0,8.0,4.0,,,,,,,,,,,,
691,PT01M15.00S,2025-12-13T05:26:51.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,7.30946123521682,48.77450980392157,1610612750,118,119,2025-12-13T05:26:56Z,6740000,False,6.0,16.0,1,left,R. Gobert DUNK (24 PTS) (J. McDaniels 5 AST),"[203497, 1630183]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,1.73,Made,,,,,,,,,24.0,J. McDaniels,1630183.0,5.0,,,,
693,PT01M02.00S,2025-12-13T05:27:05.5Z,4,REGULAR,3pt,Jump Shot,[],1642366,91.80354796320631,94.6078431372549,1610612744,118,119,2025-12-13T05:27:20Z,6760000,False,223.0,25.0,1,right,MISS Q. Post 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Right Corner 3,24+ Right,,,22.43,Missed,,,,,,,,,,,,,,,,
694,PT01M00.00S,2025-12-13T05:27:07.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,118,119,2025-12-13T05:27:20Z,6770000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Right Corner 3,24+ Right,,,,,693.0,,,,,,,,,,,,,,,
695,PT01M00.00S,2025-12-13T05:27:11.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630541,,,1610612750,118,119,2025-12-13T05:27:44Z,6780000,False,,,0,,M. Moody loose ball personal FOUL (4 PF) (Reid 2 FT),"[1630541, 1629675]",1610612744.0,GSW,loose ball,,,Moody,M. Moody,,,,,Mid-Range,8-16 Left,202056.0,,,,,,,,4.0,0.0,Reid,1629675.0,,,,,,,,
697,PT01M00.00S,2025-12-13T05:27:50.1Z,4,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,118,120,2025-12-13T05:27:50Z,6800000,False,,,0,,N. Reid Free Throw 1 of 2 (18 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,Made,,,,,,,,,18.0,,,,,,,
698,PT01M00.00S,2025-12-13T05:27:50.1Z,4,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,118,120,2025-12-13T05:28:09Z,6810000,False,,,0,,MISS N. Reid Free Throw 2 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
699,PT00M59.50S,2025-12-13T05:27:50.6Z,4,REGULAR,rebound,defensive,[],1630541,,,1610612744,118,120,2025-12-13T05:28:09Z,6820000,False,,,0,,M. Moody REBOUND (Off:2 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,698.0,4.0,2.0,2.0,,,,,,,,,,,,
