actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
520,PT00M43.90S,2026-04-03T03:49:22.2Z,3,REGULAR,turnover,bad pass,[],1641764,,,1610612744,80,82,2026-04-03T03:49:28Z,5030000,False,,,0,,B. Podziemski bad pass TURNOVER (1 TO),"[1641764, 1628378]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1.0,,,,,,,,,,Mitchell,1628378.0,,
521,PT00M43.90S,2026-04-03T03:49:22.2Z,3,REGULAR,steal,,[],1628378,,,1610612739,80,82,2026-04-03T03:49:26Z,5040000,False,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
522,PT00M39.40S,2026-04-03T03:49:27.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203471,11.383048620236531,48.529411764705884,1610612739,80,84,2026-04-03T03:56:35Z,5050000,False,7.0,55.0,1,left,D. Schröder running Layup (10 PTS) (D. Mitchell 3 AST),"[203471, 1628378]",1610612739.0,CLE,running,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,5.5,Made,,,,,,,,,,,10.0,D. Mitchell,1628378.0,3.0,,,,
524,PT00M20.20S,2026-04-03T03:49:48.5Z,3,REGULAR,3pt,Jump Shot,[],204001,68.67608409986859,15.441176470588236,1610612744,80,84,2026-04-03T03:49:53Z,5070000,False,-173.0,242.0,1,right,MISS K. Porziņģis 29' 3PT,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Left Center,29.73,Missed,,,,,,,,,,,,,,,,,,
525,PT00M16.70S,2026-04-03T03:49:52.0Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,80,84,2026-04-03T03:49:52Z,5080000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,524.0,4.0,3.0,1.0,,,,,,,,,,,,,,
526,PT00M02.70S,2026-04-03T03:50:06.8Z,3,REGULAR,3pt,Jump Shot,[],1630241,29.517082785808146,15.686274509803921,1610612739,80,84,2026-04-03T03:51:02Z,5090000,False,172.0,225.0,1,left,MISS S. Merrill 28' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,28.3,Missed,,,,,,,,,,,,,,,,,,
527,PT00M01.90S,2026-04-03T03:50:07.6Z,3,REGULAR,rebound,defensive,[],1642954,,,1610612744,80,84,2026-04-03T03:51:02Z,5100000,False,,,0,,W. Richard REBOUND (Off:0 Def:2),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Right Center,,,526.0,2.0,2.0,0.0,,,,,,,,,,,,,,
528,PT00M00.00S,2026-04-03T03:51:07.1Z,3,REGULAR,period,end,[],0,,,1610612744,80,84,2026-04-03T03:51:07Z,5110000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2026-04-03T03:52:20.2Z,4,REGULAR,substitution,out,['startperiod'],1630311,,,1610612744,80,84,2026-04-03T03:53:03Z,5120000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2026-04-03T03:52:20.2Z,4,REGULAR,substitution,out,['startperiod'],1629001,,,1610612744,80,84,2026-04-03T03:53:03Z,5130000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2026-04-03T03:52:20.2Z,4,REGULAR,substitution,out,['startperiod'],204001,,,1610612744,80,84,2026-04-03T03:53:03Z,5140000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2026-04-03T03:52:20.2Z,4,REGULAR,substitution,out,['startperiod'],1642954,,,1610612744,80,84,2026-04-03T03:53:03Z,5150000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2026-04-03T03:52:20.2Z,4,REGULAR,substitution,out,['startperiod'],1631165,,,1610612744,80,84,2026-04-03T03:53:03Z,5160000,False,,,0,,SUB out: K. Ellis,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2026-04-03T03:52:20.2Z,4,REGULAR,substitution,in,['startperiod'],1627780,,,1610612744,80,84,2026-04-03T03:53:03Z,5170000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2026-04-03T03:52:20.2Z,4,REGULAR,substitution,in,['startperiod'],1643018,,,1610612744,80,84,2026-04-03T03:53:03Z,5180000,False,,,0,,SUB in: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2026-04-03T03:52:20.2Z,4,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,80,84,2026-04-03T03:53:03Z,5190000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2026-04-03T03:52:20.2Z,4,REGULAR,substitution,in,['startperiod'],1630611,,,1610612744,80,84,2026-04-03T03:53:03Z,5200000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2026-04-03T03:52:20.2Z,4,REGULAR,substitution,in,['startperiod'],1630596,,,1610612744,80,84,2026-04-03T03:53:03Z,5210000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2026-04-03T03:52:57.8Z,4,REGULAR,period,start,[],0,,,1610612739,80,84,2026-04-03T03:53:03Z,5220000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT11M41.00S,2026-04-03T03:53:16.0Z,4,REGULAR,3pt,Jump Shot,[],1628418,34.641918528252305,60.29411764705882,1610612739,80,87,2026-04-03T03:53:21Z,5230000,False,-51.0,273.0,1,left,T. Bryant 27' 3PT  (3 PTS) (D. Schröder 5 AST),"[1628418, 203471]",1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,27.79,Made,,,,,,,,,,,3.0,D. Schröder,203471.0,5.0,,,,
542,PT11M25.00S,2026-04-03T03:53:33.9Z,4,REGULAR,foul,personal,['2freethrow'],1630241,,,1610612744,80,87,2026-04-03T03:53:48Z,5250000,False,,,0,,S. Merrill shooting personal FOUL (1 PF) (Santos 2 FT),"[1630241, 1630611]",1610612739.0,CLE,shooting,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,,,,,1627524.0,1.0,0.0,Santos,1630611.0,,,,,,,,
544,PT11M25.00S,2026-04-03T03:54:02.4Z,4,REGULAR,freethrow,1 of 2,[],1630611,,,1610612744,81,87,2026-04-03T03:54:02Z,5270000,False,,,0,,G. Santos Free Throw 1 of 2 (16 PTS),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,Made,,,,,,,,,,,16.0,,,,,,,
545,PT11M25.00S,2026-04-03T03:54:22.1Z,4,REGULAR,freethrow,2 of 2,[],1630611,,,1610612744,82,87,2026-04-03T03:54:22Z,5280000,False,,,0,,G. Santos Free Throw 2 of 2 (17 PTS),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,Made,,,,,,,,,,,17.0,,,,,,,
546,PT11M00.00S,2026-04-03T03:54:47.1Z,4,REGULAR,3pt,Jump Shot,[],1630241,27.54599211563732,9.558823529411764,1610612739,82,87,2026-04-03T03:57:48Z,5290000,False,202.0,206.0,1,left,MISS S. Merrill 28' pullup 3PT,[1630241],1610612739.0,CLE,pullup,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,28.89,Missed,,,,,,,,,,,,,,,,,,
547,PT10M57.00S,2026-04-03T03:54:50.8Z,4,REGULAR,rebound,defensive,[],1641764,,,1610612744,82,87,2026-04-03T03:54:50Z,5300000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,546.0,4.0,4.0,0.0,,,,,,,,,,,,,,
548,PT10M51.00S,2026-04-03T03:54:58.1Z,4,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612744,82,87,2026-04-03T03:55:08Z,5310000,False,,,0,,T. Bryant shooting personal FOUL (2 PF) (Santos 2 FT),"[1628418, 1630611]",1610612739.0,CLE,shooting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,202037.0,2.0,0.0,Santos,1630611.0,,,,,,,,
550,PT10M51.00S,2026-04-03T03:55:34.1Z,4,REGULAR,freethrow,1 of 2,[],1630611,,,1610612744,83,87,2026-04-03T03:55:34Z,5330000,False,,,0,,G. Santos Free Throw 1 of 2 (18 PTS),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,Made,,,,,,,,,,,18.0,,,,,,,
551,PT10M51.00S,2026-04-03T03:55:34.1Z,4,REGULAR,freethrow,2 of 2,[],1630611,,,1610612744,83,87,2026-04-03T03:55:56Z,5340000,False,,,0,,MISS G. Santos Free Throw 2 of 2,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
552,PT10M48.00S,2026-04-03T03:55:37.1Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612739,83,87,2026-04-03T03:55:56Z,5350000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:4),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,551.0,5.0,4.0,1.0,,,,,,,,,,,,,,
553,PT10M40.00S,2026-04-03T03:56:01.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,9.937582128777924,53.18627450980392,1610612739,83,89,2026-04-03T03:58:38Z,5360000,False,-16.0,41.0,1,left,E. Mobley driving reverse DUNK (10 PTS) (S. Merrill 5 AST),"[1630596, 1630241]",1610612739.0,CLE,driving reverse,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,4.39,Made,,,,,,,,,,,10.0,S. Merrill,1630241.0,5.0,,,,
555,PT10M29.00S,2026-04-03T03:56:12.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630611,92.19776609724047,53.18627450980392,1610612744,85,89,2026-04-03T04:17:55Z,5380000,False,16.0,21.0,1,right,G. Santos Layup (20 PTS),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,,,,,,,20.0,,,,,,,
557,PT10M15.00S,2026-04-03T03:56:27.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,10.33180026281209,47.549019607843135,1610612739,85,91,2026-04-03T03:59:22Z,5400000,False,12.0,45.0,1,left,E. Mobley cutting DUNK (12 PTS) (D. Schröder 6 AST),"[1630596, 203471]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,4.63,Made,,,,,,,,,,,12.0,D. Schröder,203471.0,6.0,,,,
559,PT09M55.00S,2026-04-03T03:56:46.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203110,92.32917214191852,49.26470588235294,1610612744,87,91,2026-04-03T03:59:40Z,5420000,False,-4.0,20.0,1,right,D. Green cutting Layup (8 PTS) (G. Payton II 2 AST),"[203110, 1627780]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,,,,,8.0,G. Payton II,1627780.0,2.0,,,,
561,PT09M40.00S,2026-04-03T03:57:02.1Z,4,REGULAR,2pt,Jump Shot,[],203471,9.937582128777924,16.42156862745098,1610612739,87,93,2026-04-03T03:57:10Z,5440000,False,168.0,41.0,1,left,D. Schröder 17' fadeaway Jump Shot (12 PTS),[203471],1610612739.0,CLE,fadeaway,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Right,17.28,Made,,,,,,,,,,,12.0,,,,,,,
562,PT09M28.00S,2026-04-03T03:57:15.9Z,4,REGULAR,foul,personal,['2freethrow'],203471,,,1610612744,87,93,2026-04-03T03:59:30Z,5450000,False,,,0,,D. Schröder flagrant-type-1 personal FOUL (3 PF) (Cryer 2 FT),"[203471, 1643018]",1610612739.0,CLE,flagrant-type-1,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,3.0,0.0,Cryer,1643018.0,,,,,,,,
564,PT09M28.00S,2026-04-03T03:57:44.2Z,4,REGULAR,foul,technical,['1freethrow'],203110,,,1610612744,87,93,2026-04-03T03:58:09Z,5470000,False,,,0,,D. Green technical FOUL (1 Tech),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,201639.0,2.0,1.0,,,,,,,,,,
567,PT09M28.00S,2026-04-03T04:00:12.0Z,4,REGULAR,freethrow,1 of 1,[],1628378,,,1610612744,87,94,2026-04-03T04:00:12Z,5500000,False,,,0,,D. Mitchell technical Free Throw 1 of 1 (22 PTS),[1628378],1610612739.0,CLE,technical,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,,,,,22.0,,,,,,,
568,PT09M28.00S,2026-04-03T04:00:14.4Z,4,REGULAR,substitution,out,[],1628418,,,1610612744,87,94,2026-04-03T04:00:31Z,5510000,False,,,0,,SUB out: T. Bryant,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT09M28.00S,2026-04-03T04:00:14.4Z,4,REGULAR,substitution,out,[],1630241,,,1610612744,87,94,2026-04-03T04:00:31Z,5520000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT09M28.00S,2026-04-03T04:00:14.4Z,4,REGULAR,substitution,in,[],201935,,,1610612744,87,94,2026-04-03T04:00:31Z,5530000,False,,,0,,SUB in: J. Harden,[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT09M28.00S,2026-04-03T04:00:14.4Z,4,REGULAR,substitution,in,[],1631165,,,1610612744,87,94,2026-04-03T04:00:31Z,5540000,False,,,0,,SUB in: K. Ellis,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT09M28.00S,2026-04-03T04:00:36.7Z,4,REGULAR,freethrow,1 of 2,[],1643018,,,1610612744,88,94,2026-04-03T04:00:57Z,5550000,False,,,0,,L. Cryer flagrant Free Throw 1 of 2 (10 PTS),[1643018],1610612744.0,GSW,flagrant,,,Cryer,L. Cryer,,,,,,,,Made,,,,,,,,,,,10.0,,,,,,,
573,PT09M28.00S,2026-04-03T04:00:36.7Z,4,REGULAR,freethrow,2 of 2,[],1643018,,,1610612744,88,94,2026-04-03T04:00:57Z,5560000,False,,,0,,MISS L. Cryer flagrant Free Throw 2 of 2,[1643018],1610612744.0,GSW,flagrant,,,Cryer,L. Cryer,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
574,PT09M28.00S,2026-04-03T04:00:36.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,88,94,2026-04-03T04:00:57Z,5570000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,573.0,,,,,,,,,,,,,,,,,
575,PT09M21.00S,2026-04-03T04:01:15.0Z,4,REGULAR,foul,technical,['1freethrow'],203471,,,1610612744,88,94,2026-04-03T04:01:29Z,5580000,False,,,0,,D. Schröder technical FOUL (1 Tech),[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,,,,,,,,,,1627524.0,3.0,1.0,,,,,,,,,,
576,PT09M21.00S,2026-04-03T04:01:36.4Z,4,REGULAR,freethrow,1 of 1,[],1643018,,,1610612744,89,94,2026-04-03T04:01:36Z,5590000,False,,,0,,L. Cryer technical Free Throw 1 of 1 (11 PTS),[1643018],1610612744.0,GSW,technical,,,Cryer,L. Cryer,,,,,,,,Made,,,,,,,,,,,11.0,,,,,,,
577,PT09M05.00S,2026-04-03T04:02:11.0Z,4,REGULAR,3pt,Jump Shot,[],1641764,71.69842312746385,81.12745098039215,1610612744,92,94,2026-04-03T04:02:16Z,5600000,False,156.0,214.0,1,right,B. Podziemski 26' 3PT  (14 PTS) (D. Green 8 AST),"[1641764, 203110]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,26.42,Made,,,,,,,,,,,14.0,D. Green,203110.0,8.0,,,,
579,PT09M01.00S,2026-04-03T04:02:25.8Z,4,REGULAR,foul,technical,['1freethrow'],201690,,,1610612739,92,94,2026-04-03T04:10:21Z,5620000,False,,,0,,TEAM foul technical,[201690],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,202037.0,,,,,,,,,,,,
580,PT09M01.00S,2026-04-03T04:02:41.3Z,4,REGULAR,freethrow,1 of 1,[],1643018,,,1610612739,93,94,2026-04-03T04:02:41Z,5630000,False,,,0,,L. Cryer technical Free Throw 1 of 1 (12 PTS),[1643018],1610612744.0,GSW,technical,,,Cryer,L. Cryer,,,,,,,,Made,,,,,,,,,,,12.0,,,,,,,
581,PT08M51.00S,2026-04-03T04:03:02.0Z,4,REGULAR,turnover,out-of-bounds,[],201935,,,1610612739,93,94,2026-04-03T04:03:16Z,5640000,False,,,0,,J. Harden bad pass out-of-bounds TURNOVER (4 TO),[201935],1610612739.0,CLE,bad pass,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,4.0,1627524.0,,,,,,,,,,,,
583,PT08M35.00S,2026-04-03T04:04:01.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1643018,65.91655716162943,44.6078431372549,1610612744,93,94,2026-04-03T04:05:25Z,5660000,False,-27.0,268.0,1,right,MISS L. Cryer 26' pullup 3PT,[1643018],1610612744.0,GSW,pullup,,,Cryer,L. Cryer,,,,,Above the Break 3,24+ Center,26.93,Missed,,,,,,,,,,,,,,,,,,
584,PT08M32.00S,2026-04-03T04:04:04.6Z,4,REGULAR,rebound,offensive,[],1627780,,,1610612744,93,94,2026-04-03T04:04:06Z,5670000,False,,,0,,G. Payton II REBOUND (Off:3 Def:7),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,583.0,10.0,7.0,3.0,,,,,,,,,,,,,,
585,PT08M23.00S,2026-04-03T04:04:13.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641764,64.60249671484888,43.38235294117647,1610612744,96,94,2026-04-03T04:05:44Z,5680000,False,-33.0,280.0,1,right,B. Podziemski 28' 3PT pullup (17 PTS) (D. Green 9 AST),"[1641764, 203110]",1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,28.21,Made,,,,,,,,,,,17.0,D. Green,203110.0,9.0,,,,
587,PT08M08.00S,2026-04-03T04:04:28.1Z,4,REGULAR,turnover,bad pass,[],203471,,,1610612739,96,94,2026-04-03T04:04:33Z,5700000,False,,,0,,D. Schröder bad pass TURNOVER (2 TO),"[203471, 1630611]",1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,,,,,,,,,,Santos,1630611.0,,
588,PT08M08.00S,2026-04-03T04:04:28.1Z,4,REGULAR,steal,,[],1630611,,,1610612744,96,94,2026-04-03T04:04:31Z,5710000,False,,,0,,G. Santos STEAL (2 STL),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
591,PT07M57.00S,2026-04-03T04:04:40.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630611,92.06636005256242,48.77450980392157,1610612744,98,94,2026-04-03T04:32:43Z,5740000,False,-6.0,22.0,1,right,G. Santos driving reverse Layup (22 PTS),[1630611],1610612744.0,GSW,driving reverse,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,2.29,Made,,,,,,,,,,,22.0,,,,,,,
592,PT07M57.00S,2026-04-03T04:04:47.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,98,94,2026-04-03T04:04:47Z,5750000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M57.00S,2026-04-03T04:05:12.1Z,4,REGULAR,substitution,out,[],203471,,,1610612739,98,94,2026-04-03T04:07:29Z,5760000,False,,,0,,SUB out: D. Schröder,[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M57.00S,2026-04-03T04:05:12.1Z,4,REGULAR,substitution,out,[],1628378,,,1610612739,98,94,2026-04-03T04:07:29Z,5770000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M57.00S,2026-04-03T04:05:12.1Z,4,REGULAR,substitution,in,[],1629622,,,1610612739,98,94,2026-04-03T04:07:29Z,5780000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M57.00S,2026-04-03T04:05:12.1Z,4,REGULAR,substitution,in,[],1630241,,,1610612739,98,94,2026-04-03T04:07:29Z,5790000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M35.00S,2026-04-03T04:08:11.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201935,9.674770039421814,58.08823529411765,1610612739,98,94,2026-04-03T04:08:43Z,5800000,False,-40.0,38.0,1,left,MISS J. Harden driving Layup,[201935],1610612739.0,CLE,driving,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,5.57,Missed,,,,,,,,,,,,,,,,,,
598,PT07M32.00S,2026-04-03T04:08:14.2Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,98,94,2026-04-03T04:08:15Z,5810000,False,,,0,,G. Payton II REBOUND (Off:3 Def:8),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,597.0,11.0,8.0,3.0,,,,,,,,,,,,,,
599,PT07M26.00S,2026-04-03T04:08:20.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630611,85.62746386333771,40.44117647058824,1610612744,98,94,2026-04-03T04:09:08Z,5820000,False,-48.0,83.0,1,right,MISS G. Santos 9' driving floating Shot,[1630611],1610612744.0,GSW,driving floating,,,Santos,G. Santos,,,,,In The Paint (Non-RA),8-16 Center,9.54,Missed,,,,,,,,,,,,,,,,,,
600,PT07M23.00S,2026-04-03T04:08:23.1Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612739,98,94,2026-04-03T04:08:24Z,5830000,False,,,0,,M. Strus REBOUND (Off:0 Def:5),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),8-16 Center,,,599.0,5.0,5.0,0.0,,,,,,,,,,,,,,
601,PT07M07.00S,2026-04-03T04:08:38.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,10.068988173455978,34.31372549019608,1610612739,98,96,2026-04-03T04:14:14Z,5840000,False,78.0,42.0,1,left,M. Strus 8' driving Layup (18 PTS) (E. Mobley 4 AST),"[1629622, 1630596]",1610612739.0,CLE,driving,,,Strus,M. Strus,,,,,In The Paint (Non-RA),8-16 Right,8.9,Made,,,,,,,,,,,18.0,E. Mobley,1630596.0,4.0,,,,
602,PT06M47.00S,2026-04-03T04:08:58.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1643018,84.44480946123521,51.225490196078425,1610612744,98,96,2026-04-03T04:10:40Z,5850000,False,6.0,94.0,1,right,MISS L. Cryer 9' driving floating Shot,[1643018],1610612744.0,GSW,driving floating,,,Cryer,L. Cryer,,,,,In The Paint (Non-RA),8-16 Center,9.39,Missed,,,,,,,,,,,,,,,,,,
603,PT06M44.00S,2026-04-03T04:09:01.0Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,98,96,2026-04-03T04:09:03Z,5860000,False,,,0,,E. Mobley REBOUND (Off:2 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,602.0,7.0,5.0,2.0,,,,,,,,,,,,,,
604,PT06M31.00S,2026-04-03T04:09:14.2Z,4,REGULAR,3pt,Jump Shot,[],1631165,34.37910643889619,61.274509803921575,1610612739,98,96,2026-04-03T04:09:20Z,5870000,False,-56.0,271.0,1,left,MISS K. Ellis 27' 3PT,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Center,27.65,Missed,,,,,,,,,,,,,,,,,,
605,PT06M28.00S,2026-04-03T04:09:17.2Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,98,96,2026-04-03T04:09:20Z,5880000,False,,,0,,G. Payton II REBOUND (Off:3 Def:9),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,604.0,12.0,9.0,3.0,,,,,,,,,,,,,,
606,PT06M28.00S,2026-04-03T04:09:20.2Z,4,REGULAR,turnover,out-of-bounds,[],1627780,,,1610612744,98,96,2026-04-03T04:09:32Z,5890000,False,,,0,,G. Payton II step out-of-bounds TURNOVER (1 TO),[1627780],1610612744.0,GSW,step,,,Payton II,G. Payton II,,,,,Mid-Range,8-16 Right,,,,,,,1.0,1627524.0,,,,,,,,,,,,
607,PT06M28.00S,2026-04-03T04:09:24.8Z,4,REGULAR,substitution,out,[],1630611,,,1610612739,98,96,2026-04-03T04:09:39Z,5900000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
