actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
281,PT06M01.00S,2026-03-11T02:53:03.8Z,2,REGULAR,freethrow,2 of 2,[],1627780,,,1610612744,43,33,2026-03-11T02:53:03Z,2780000,False,,,0,,G. Payton II Free Throw 2 of 2 (2 PTS),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
282,PT05M45.00S,2026-03-11T02:53:21.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641824,88.96189224704337,61.76087622549019,1610612741,43,35,2026-03-11T02:56:01Z,2790000,False,59.0,51.0,1,right,M. Buzelis 7' driving floating bank Jump Shot (8 PTS),[1641824],1610612741.0,CHI,driving floating bank,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,8.0,7.8,,,,,,,,,,,,
283,PT05M32.00S,2026-03-11T02:53:35.6Z,2,REGULAR,turnover,bad pass,[],1630311,,,1610612744,43,35,2026-03-11T02:53:39Z,2800000,False,,,0,,P. Spencer bad pass TURNOVER (1 TO),"[1630311, 1641824]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Buzelis,1641824.0
284,PT05M32.00S,2026-03-11T02:53:35.6Z,2,REGULAR,steal,,[],1641824,,,1610612741,43,35,2026-03-11T03:10:46Z,2810000,False,,,0,,M. Buzelis STEAL (1 STL),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
285,PT05M27.00S,2026-03-11T02:53:40.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630200,93.9060446780552,54.90196078431373,1610612741,43,37,2026-03-11T02:54:04Z,2820000,False,25.0,5.0,1,right,T. Jones running Layup (11 PTS) (J. Giddey 6 AST),"[1630200, 1630581]",1610612741.0,CHI,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,2.5,,,,,,,J. Giddey,1630581.0,6.0,,,
287,PT05M19.00S,2026-03-11T02:53:51.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,43,37,2026-03-11T02:53:51Z,2840000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M06.00S,2026-03-11T02:57:02.9Z,2,REGULAR,3pt,Jump Shot,[],1643018,31.61957950065703,39.950980392156865,1610612744,46,37,2026-03-11T02:57:07Z,2850000,False,50.0,245.0,1,left,L. Cryer 24' 3PT pullup (3 PTS),[1643018],1610612744.0,GSW,pullup,,,Cryer,L. Cryer,,,,,Above the Break 3,24+ Center,,,,,,Made,3.0,24.98,,,,,,,,,,,,
289,PT04M38.00S,2026-03-11T02:57:29.9Z,2,REGULAR,3pt,Jump Shot,[],1641824,73.40670170827858,14.950980392156863,1610612741,46,40,2026-03-11T02:57:33Z,2860000,False,-175.0,197.0,1,right,M. Buzelis 26' 3PT  (11 PTS) (J. Giddey 7 AST),"[1641824, 1630581]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,Made,11.0,26.4,,,,,,,J. Giddey,1630581.0,7.0,,,
291,PT04M27.00S,2026-03-11T02:57:41.3Z,2,REGULAR,3pt,Jump Shot,[],201143,32.14520367936925,28.431372549019606,1610612744,49,40,2026-03-11T02:57:46Z,2880000,False,108.0,250.0,1,left,A. Horford 27' 3PT  (6 PTS) (P. Spencer 2 AST),"[201143, 1630311]",1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,Made,6.0,27.2,,,,,,,P. Spencer,1630311.0,2.0,,,
293,PT04M15.00S,2026-03-11T02:57:53.3Z,2,REGULAR,3pt,Jump Shot,[],1630581,81.02825229960578,93.62745098039215,1610612741,49,43,2026-03-11T02:57:57Z,2900000,False,218.0,126.0,1,right,J. Giddey 25' 3PT  (11 PTS) (T. Jones 3 AST),"[1630581, 1630200]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,Made,11.0,25.18,,,,,,,T. Jones,1630200.0,3.0,,,
295,PT03M51.00S,2026-03-11T02:58:18.4Z,2,REGULAR,foul,offensive,[],1631466,,,1610612744,49,43,2026-03-11T02:58:31Z,2920000,False,,,0,,N. Williams offensive FOUL (2 PF),"[1631466, 1630208]",1610612744.0,GSW,,,,Williams,N. Williams,,,,,Above the Break 3,24+ Left Center,1627962.0,2.0,1.0,Richards,1630208.0,,,,,,,,,,,,,,,
297,PT03M51.00S,2026-03-11T02:58:18.4Z,2,REGULAR,turnover,offensive foul,[],1631466,,,1610612744,49,43,2026-03-11T02:58:18Z,2940000,False,,,0,,N. Williams offensive foul TURNOVER (1 TO),[1631466],1610612744.0,GSW,,,,Williams,N. Williams,,,,,Above the Break 3,24+ Left Center,1627962.0,,,,,,,,,,,,,,,,,1.0,,
298,PT03M51.00S,2026-03-11T02:58:29.6Z,2,REGULAR,substitution,out,[],1627780,,,1610612741,49,43,2026-03-11T02:58:39Z,2950000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M51.00S,2026-03-11T02:58:29.6Z,2,REGULAR,substitution,out,[],1630311,,,1610612741,49,43,2026-03-11T02:58:39Z,2960000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M51.00S,2026-03-11T02:58:29.6Z,2,REGULAR,substitution,out,[],1643018,,,1610612741,49,43,2026-03-11T02:58:39Z,2970000,False,,,0,,SUB out: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M51.00S,2026-03-11T02:58:29.6Z,2,REGULAR,substitution,in,[],1630611,,,1610612741,49,43,2026-03-11T02:58:39Z,2980000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M51.00S,2026-03-11T02:58:29.6Z,2,REGULAR,substitution,in,[],203110,,,1610612741,49,43,2026-03-11T02:58:39Z,2990000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M51.00S,2026-03-11T02:58:29.6Z,2,REGULAR,substitution,in,[],1641764,,,1610612741,49,43,2026-03-11T02:58:39Z,3000000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M40.00S,2026-03-11T02:58:53.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630208,91.40932982917214,51.225490196078425,1610612741,49,45,2026-03-11T02:58:57Z,3010000,False,6.0,28.0,1,right,N. Richards cutting DUNK (4 PTS) (J. Giddey 8 AST),"[1630208, 1630581]",1610612741.0,CHI,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,2.89,,,,,,,J. Giddey,1630581.0,8.0,,,
306,PT03M16.00S,2026-03-11T02:59:17.4Z,2,REGULAR,3pt,Jump Shot,[],1631466,31.61957950065703,61.274509803921575,1610612744,49,45,2026-03-11T02:59:21Z,3030000,False,-56.0,245.0,1,left,MISS N. Williams 25' 3PT,[1631466],1610612744.0,GSW,,,,Williams,N. Williams,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.11,,,,,,,,,,,,
307,PT03M13.00S,2026-03-11T02:59:20.4Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612741,49,45,2026-03-11T02:59:21Z,3040000,False,,,0,,N. Richards REBOUND (Off:1 Def:4),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,306.0,5.0,4.0,1.0,,,,,,
308,PT02M59.00S,2026-03-11T02:59:35.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631159,91.27792378449409,55.392156862745104,1610612741,49,45,2026-03-11T02:59:39Z,3050000,False,27.0,29.0,1,right,MISS L. Miller driving Layup,[1631159],1610612741.0,CHI,driving,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.0,,,,,,,,,,,,
309,PT02M57.00S,2026-03-11T02:59:37.8Z,2,REGULAR,rebound,offensive,[],1631159,,,1610612741,49,45,2026-03-11T02:59:39Z,3060000,False,,,0,,L. Miller REBOUND (Off:2 Def:0),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,308.0,2.0,0.0,2.0,,,,,,
310,PT02M56.00S,2026-03-11T02:59:38.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631159,92.72339027595268,45.83333333333333,1610612741,49,47,2026-03-11T02:59:44Z,3070000,False,-21.0,16.0,1,right,L. Miller putback Layup (7 PTS),[1631159],1610612741.0,CHI,putback,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,2.62,,,,,,,,,,,,
311,PT02M42.00S,2026-03-11T02:59:52.0Z,2,REGULAR,3pt,Jump Shot,[],1641764,19.267411300919843,5.147058823529411,1610612744,49,47,2026-03-11T02:59:57Z,3080000,False,224.0,129.0,1,left,MISS B. Podziemski 25' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.86,,,,,,,,,,,,
312,PT02M39.00S,2026-03-11T02:59:55.0Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612741,49,47,2026-03-11T02:59:57Z,3090000,False,,,0,,N. Richards REBOUND (Off:1 Def:5),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,311.0,6.0,5.0,1.0,,,,,,
313,PT02M27.00S,2026-03-11T03:00:07.0Z,2,REGULAR,3pt,Jump Shot,[],1630200,93.11760840998686,2.696078431372549,1610612741,49,50,2026-03-11T03:00:10Z,3100000,False,-237.0,12.0,1,right,T. Jones 3PT  (14 PTS) (J. Giddey 9 AST),"[1630200, 1630581]",1610612741.0,CHI,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,,Made,14.0,23.68,,,,,,,J. Giddey,1630581.0,9.0,,,
315,PT02M10.00S,2026-03-11T03:00:24.2Z,2,REGULAR,3pt,Jump Shot,[],201143,26.49474375821288,11.27450980392157,1610612744,49,50,2026-03-11T03:00:28Z,3120000,False,194.0,197.0,1,left,MISS A. Horford 27' 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.59,,,,,,,,,,,,
316,PT02M06.00S,2026-03-11T03:00:28.2Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,49,50,2026-03-11T03:00:28Z,3130000,False,,,0,,J. Giddey REBOUND (Off:0 Def:5),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,315.0,5.0,5.0,0.0,,,,,,
317,PT02M04.00S,2026-03-11T03:00:30.9Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641824,93.38042049934296,49.754901960784316,1610612741,49,52,2026-03-11T03:01:27Z,3140000,False,-1.0,10.0,1,right,M. Buzelis running DUNK (13 PTS) (T. Jones 4 AST),"[1641824, 1630200]",1610612741.0,CHI,running,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,Made,13.0,0.98,,,,,,,T. Jones,1630200.0,4.0,,,
319,PT02M04.00S,2026-03-11T03:00:35.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612744,49,52,2026-03-11T03:00:35Z,3160000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M04.00S,2026-03-11T03:01:51.5Z,2,REGULAR,substitution,out,[],1631466,,,1610612744,49,52,2026-03-11T03:02:11Z,3170000,False,,,0,,SUB out: N. Williams,[1631466],1610612744.0,GSW,,,,Williams,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M04.00S,2026-03-11T03:01:51.5Z,2,REGULAR,substitution,out,[],1630200,,,1610612744,49,52,2026-03-11T03:02:11Z,3180000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M04.00S,2026-03-11T03:01:51.5Z,2,REGULAR,substitution,in,[],1642954,,,1610612744,49,52,2026-03-11T03:02:11Z,3190000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M04.00S,2026-03-11T03:01:51.5Z,2,REGULAR,substitution,in,[],1630188,,,1610612744,49,52,2026-03-11T03:02:11Z,3200000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M45.00S,2026-03-11T03:02:32.8Z,2,REGULAR,3pt,Jump Shot,[],1641764,27.414586070959263,15.686274509803921,1610612744,49,52,2026-03-11T03:02:39Z,3210000,False,172.0,205.0,1,left,MISS B. Podziemski 26' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.75,,,,,,,,,,,,
325,PT01M42.00S,2026-03-11T03:02:35.8Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,49,52,2026-03-11T03:02:39Z,3220000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,324.0,2.0,2.0,0.0,,,,,,
326,PT01M32.00S,2026-03-11T03:02:45.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,93.24901445466492,48.28431372549019,1610612741,49,54,2026-03-11T03:02:48Z,3230000,False,-9.0,11.0,1,right,N. Richards Layup (6 PTS) (J. Giddey 10 AST),"[1630208, 1630581]",1610612741.0,CHI,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,1.4,,,,,,,J. Giddey,1630581.0,10.0,,,
327,PT01M23.00S,2026-03-11T03:02:57.3Z,2,REGULAR,turnover,out-of-bounds,[],1641764,,,1610612744,49,54,2026-03-11T03:03:03Z,3240000,False,,,0,,B. Podziemski lost ball out-of-bounds TURNOVER (1 TO),[1641764],1610612744.0,GSW,lost ball,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,202056.0,,,,,,,,,,,,,,,,,1.0,,
330,PT01M23.00S,2026-03-11T03:03:04.4Z,2,REGULAR,substitution,in,[],204001,,,1610612741,49,54,2026-03-11T03:03:09Z,3260000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT01M23.00S,2026-03-11T03:03:04.4Z,2,REGULAR,substitution,out,[],1642954,,,1610612741,49,54,2026-03-11T03:03:17Z,3270000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M10.00S,2026-03-11T03:03:32.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630208,92.72339027595268,45.34313725490196,1610612741,49,54,2026-03-11T03:05:20Z,3280000,False,-23.0,16.0,1,right,MISS N. Richards reverse Layup - blocked,"[1630208, 204001]",1610612741.0,CHI,reverse,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.82,Porziņģis,204001.0,,,,,,,,,,
333,PT01M10.00S,2026-03-11T03:03:32.0Z,2,REGULAR,block,,[],204001,,,1610612741,49,54,2026-03-11T03:03:34Z,3290000,False,,,0,,K. Porziņģis BLOCK (3 BLK),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
334,PT01M07.00S,2026-03-11T03:03:35.0Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612741,49,54,2026-03-11T03:03:36Z,3300000,False,,,0,,J. Giddey REBOUND (Off:1 Def:5),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,332.0,6.0,5.0,1.0,,,,,,
335,PT01M05.00S,2026-03-11T03:03:36.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630188,77.87450722733246,7.8431372549019605,1610612741,49,54,2026-03-11T03:03:42Z,3310000,False,-211.0,155.0,1,right,MISS J. Smith 26' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.19,,,,,,,,,,,,
336,PT01M00.00S,2026-03-11T03:03:41.6Z,2,REGULAR,rebound,defensive,[],201143,,,1610612744,49,54,2026-03-11T03:03:42Z,3320000,False,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,335.0,2.0,2.0,0.0,,,,,,
337,PT00M58.20S,2026-03-11T03:03:44.2Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",204001,10.068988173455978,42.40196078431372,1610612744,49,54,2026-03-11T03:07:44Z,3330000,False,38.0,42.0,1,left,MISS K. Porziņģis running pullup Shot - blocked,"[204001, 1641824]",1610612744.0,GSW,running pullup,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.67,Buzelis,1641824.0,,,,,,,,,,
338,PT00M58.20S,2026-03-11T03:03:44.2Z,2,REGULAR,block,,[],1641824,,,1610612744,49,54,2026-03-11T03:04:24Z,3340000,False,,,0,,M. Buzelis BLOCK (1 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
339,PT00M54.10S,2026-03-11T03:03:48.3Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,49,54,2026-03-11T03:04:01Z,3350000,False,,,0,,J. Smith REBOUND (Off:4 Def:3),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,337.0,7.0,3.0,4.0,,,,,,
340,PT00M42.90S,2026-03-11T03:03:59.5Z,2,REGULAR,3pt,Jump Shot,[],1630581,71.17279894875165,17.892156862745097,1610612741,49,57,2026-03-11T03:09:02Z,3360000,False,-161.0,218.0,1,right,J. Giddey 27' 3PT pullup (14 PTS),[1630581],1610612741.0,CHI,pullup,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,Made,14.0,27.11,,,,,,,,,,,,
341,PT00M32.70S,2026-03-11T03:04:14.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630611,11.777266754270697,52.20588235294118,1610612744,51,57,2026-03-11T03:04:19Z,3370000,False,-11.0,58.0,1,left,G. Santos driving finger roll Layup (8 PTS),[1630611],1610612744.0,GSW,driving finger roll,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,8.0,5.92,,,,,,,,,,,,
342,PT00M24.60S,2026-03-11T03:04:24.6Z,2,REGULAR,2pt,Jump Shot,[],1630208,79.188567674113,71.32352941176471,1610612741,51,57,2026-03-11T03:04:31Z,3380000,False,107.0,143.0,1,right,MISS N. Richards 17' Jump Shot,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,17.84,,,,,,,,,,,,
343,PT00M21.30S,2026-03-11T03:04:27.9Z,2,REGULAR,rebound,offensive,[],1631159,,,1610612741,51,57,2026-03-11T03:04:27Z,3390000,False,,,0,,L. Miller REBOUND (Off:3 Def:0),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,342.0,3.0,0.0,3.0,,,,,,
344,PT00M20.10S,2026-03-11T03:04:29.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631159,91.80354796320631,43.38235294117647,1610612741,51,57,2026-03-11T03:04:33Z,3400000,False,-33.0,25.0,1,right,MISS L. Miller putback Layup,[1631159],1610612741.0,CHI,putback,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.12,,,,,,,,,,,,
345,PT00M18.70S,2026-03-11T03:04:30.6Z,2,REGULAR,rebound,defensive,[],204001,,,1610612744,51,57,2026-03-11T03:04:30Z,3410000,False,,,0,,K. Porziņģis REBOUND (Off:0 Def:1),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,344.0,1.0,1.0,0.0,,,,,,
346,PT00M00.70S,2026-03-11T03:04:48.6Z,2,REGULAR,2pt,Jump Shot,[],204001,26.49474375821288,50.73529411764706,1610612744,51,57,2026-03-11T03:04:53Z,3420000,False,-4.0,197.0,1,left,MISS K. Porziņģis 19' fadeaway Shot,[204001],1610612744.0,GSW,fadeaway,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,16-24 Center,,,,,,Missed,,19.66,,,,,,,,,,,,
347,PT00M00.10S,2026-03-11T03:04:49.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,51,57,2026-03-11T03:05:05Z,3430000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,346.0,,,,,,,,,
348,PT00M00.00S,2026-03-11T03:04:54.7Z,2,REGULAR,period,end,[],0,,,1610612744,51,57,2026-03-11T03:04:54Z,3440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2026-03-11T03:20:17.8Z,3,REGULAR,substitution,out,['startperiod'],204001,,,1610612744,51,57,2026-03-11T03:20:35Z,3450000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2026-03-11T03:20:17.8Z,3,REGULAR,substitution,out,['startperiod'],1630208,,,1610612744,51,57,2026-03-11T03:20:35Z,3460000,False,,,0,,SUB out: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2026-03-11T03:20:17.8Z,3,REGULAR,substitution,in,['startperiod'],1642954,,,1610612744,51,57,2026-03-11T03:20:35Z,3470000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2026-03-11T03:20:17.8Z,3,REGULAR,substitution,in,['startperiod'],1627824,,,1610612744,51,57,2026-03-11T03:20:35Z,3480000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2026-03-11T03:20:39.4Z,3,REGULAR,period,start,[],0,,,1610612741,51,57,2026-03-11T03:20:39Z,3490000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT11M40.00S,2026-03-11T03:20:58.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,6.1268068331143235,46.568627450980394,1610612741,51,59,2026-03-11T03:21:04Z,3500000,False,17.0,5.0,1,left,J. Smith Layup (5 PTS) (J. Giddey 11 AST),"[1630188, 1630581]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,1.79,,,,,,,J. Giddey,1630581.0,11.0,,,
358,PT11M28.00S,2026-03-11T03:21:13.4Z,3,REGULAR,turnover,traveling,[],1630611,,,1610612744,51,59,2026-03-11T03:21:18Z,3520000,False,,,0,,G. Santos traveling TURNOVER (2 TO),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,,,,,,,,,,,,,,,,,2.0,,
359,PT11M18.00S,2026-03-11T03:21:40.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641824,29.911300919842315,18.872549019607842,1610612741,51,62,2026-03-11T03:21:43Z,3530000,False,156.0,229.0,1,left,M. Buzelis 27' 3PT  (16 PTS) (J. Giddey 12 AST),"[1641824, 1630581]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,,Made,16.0,27.66,,,,,,,J. Giddey,1630581.0,12.0,,,
361,PT11M02.00S,2026-03-11T03:21:56.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630611,93.64323258869908,55.63725490196079,1610612744,53,62,2026-03-11T03:21:59Z,3550000,False,28.0,7.0,1,right,G. Santos cutting Layup (10 PTS) (B. Podziemski 4 AST),"[1630611, 1641764]",1610612744.0,GSW,cutting,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,2.91,,,,,,,B. Podziemski,1641764.0,4.0,,,
363,PT10M47.00S,2026-03-11T03:22:10.9Z,3,REGULAR,3pt,Jump Shot,[],1630188,10.726018396846255,97.05882352941177,1610612741,53,65,2026-03-11T03:23:28Z,3570000,False,-235.0,48.0,1,left,J. Smith 24' 3PT pullup (8 PTS) (M. Buzelis 1 AST),"[1630188, 1641824]",1610612741.0,CHI,pullup,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,,,,,,Made,8.0,24.02,,,,,,,M. Buzelis,1641824.0,1.0,,,
365,PT10M27.00S,2026-03-11T03:22:30.4Z,3,REGULAR,turnover,lost ball,[],1630611,,,1610612744,53,65,2026-03-11T03:22:33Z,3590000,False,,,0,,G. Santos lost ball TURNOVER (3 TO),"[1630611, 1631159]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Miller,1631159.0
366,PT10M27.00S,2026-03-11T03:22:30.4Z,3,REGULAR,steal,,[],1631159,,,1610612741,53,65,2026-03-11T03:22:32Z,3600000,False,,,0,,L. Miller STEAL (1 STL),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
