actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
465,PT08M09.00S,2026-01-20T04:35:31.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201939,7.966491458607096,56.86274509803921,1610612744,77,73,2026-01-20T04:35:35Z,4520000,False,-34.0,22.0,1,left,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,,,,,
466,PT08M05.00S,2026-01-20T04:35:35.8Z,3,REGULAR,rebound,offensive,[],202710,,,1610612744,77,73,2026-01-20T04:35:35Z,4530000,False,,,0,,J. Butler III REBOUND (Off:2 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,465.0,3.0,1.0,2.0,,,,,,,,,,,,,,
467,PT08M05.00S,2026-01-20T04:35:34.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",202710,5.590000152587891,50.0,1610612744,77,73,2026-01-20T04:35:37Z,4540000,False,0.0,0.0,1,left,MISS J. Butler III tip Layup,[202710],1610612744.0,GSW,tip,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
468,PT08M05.00S,2026-01-20T04:35:34.9Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,77,73,2026-01-20T04:35:37Z,4550000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,467.0,9.0,5.0,4.0,,,,,,,,,,,,,,
469,PT08M01.00S,2026-01-20T04:35:39.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203952,91.67214191852825,41.42156862745098,1610612748,77,73,2026-01-20T04:35:44Z,4560000,False,-43.0,26.0,1,right,MISS A. Wiggins running Layup,[203952],1610612748.0,MIA,running,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,5.01,Missed,,,,,,,,,,,,,,,,,,
470,PT07M58.00S,2026-01-20T04:35:42.7Z,3,REGULAR,rebound,offensive,[],1630558,,,1610612748,77,73,2026-01-20T04:36:52Z,4570000,False,,,0,,D. Mitchell REBOUND (Off:3 Def:2),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,469.0,5.0,2.0,3.0,,,,,,,,,,,,,,
471,PT07M55.00S,2026-01-20T04:35:45.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626181,91.67214191852825,44.85294117647059,1610612748,77,75,2026-01-20T04:35:48Z,4580000,False,-26.0,26.0,1,right,N. Powell driving Layup (16 PTS) (D. Mitchell 3 AST),"[1626181, 1630558]",1610612748.0,MIA,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.64,Made,,,,,,,,,,,,,,,16.0,D. Mitchell,1630558.0,3.0
473,PT07M41.00S,2026-01-20T04:36:08.1Z,3,REGULAR,foul,personal,[],1630558,,,1610612744,77,75,2026-01-20T04:36:13Z,4600000,False,,,0,,D. Mitchell personal FOUL (3 PF),"[1630558, 202710]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,1628487.0,3.0,0.0,Butler III,202710.0,,,,,,,,,
475,PT07M41.00S,2026-01-20T04:36:26.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,77,75,2026-01-20T04:36:26Z,4620000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT07M41.00S,2026-01-20T04:39:08.4Z,3,REGULAR,substitution,out,[],202710,,,1610612744,77,75,2026-01-20T04:39:21Z,4640000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT07M41.00S,2026-01-20T04:39:08.4Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,77,75,2026-01-20T04:39:21Z,4650000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT07M35.00S,2026-01-20T04:39:47.1Z,3,REGULAR,3pt,Jump Shot,[],201939,40.42378449408673,46.81372549019608,1610612744,77,75,2026-01-20T04:39:57Z,4660000,False,16.0,327.0,1,left,MISS S. Curry 32' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,32.79,Missed,,,,,,,,,,,,,,,,,,
480,PT07M31.00S,2026-01-20T04:39:51.1Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,77,75,2026-01-20T04:39:57Z,4670000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,479.0,10.0,6.0,4.0,,,,,,,,,,,,,,
481,PT07M26.00S,2026-01-20T04:39:57.6Z,3,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612748,77,75,2026-01-20T04:40:03Z,4680000,False,,,0,,N. Powell bad pass out-of-bounds TURNOVER (2 TO),[1626181],1610612748.0,MIA,bad pass,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,,2003.0,,,,,2.0,,,,,,,,
482,PT07M11.00S,2026-01-20T04:40:18.2Z,3,REGULAR,foul,personal,['2freethrow'],203952,,,1610612744,77,75,2026-01-20T04:40:23Z,4690000,False,,,0,,A. Wiggins shooting personal FOUL (3 PF) (Podziemski 2 FT),"[203952, 1641764]",1610612748.0,MIA,shooting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628171.0,3.0,0.0,Podziemski,1641764.0,,,,,,,,,
484,PT07M11.00S,2026-01-20T04:40:41.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1641764,,,1610612744,78,75,2026-01-20T04:40:41Z,4710000,False,,,0,,B. Podziemski Free Throw 1 of 2 (8 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,,,,,,,,,,,,,,,8.0,,,
485,PT07M11.00S,2026-01-20T04:40:55.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1641764,,,1610612744,79,75,2026-01-20T04:40:55Z,4720000,False,,,0,,B. Podziemski Free Throw 2 of 2 (9 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,,,,,,,,,,,,,,,9.0,,,
486,PT07M01.00S,2026-01-20T04:41:07.0Z,3,REGULAR,3pt,Jump Shot,[],1628389,67.88764783180025,32.59803921568628,1610612748,79,75,2026-01-20T04:41:13Z,4730000,False,-87.0,249.0,1,right,MISS B. Adebayo 26' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,26.41,Missed,,,,,,,,,,,,,,,,,,
487,PT06M57.00S,2026-01-20T04:41:11.0Z,3,REGULAR,rebound,defensive,[],1642366,,,1610612744,79,75,2026-01-20T04:41:13Z,4740000,False,,,0,,Q. Post REBOUND (Off:2 Def:7),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,,,486.0,9.0,7.0,2.0,,,,,,,,,,,,,,
488,PT06M49.00S,2026-01-20T04:41:18.3Z,3,REGULAR,3pt,Jump Shot,[],1641764,31.09395532194481,73.52941176470588,1610612744,82,75,2026-01-20T04:59:50Z,4750000,False,-118.0,240.0,1,left,B. Podziemski 26' 3PT pullup (12 PTS),[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,26.71,Made,,,,,,,,,,,,,,,12.0,,,
489,PT06M48.00S,2026-01-20T04:41:25.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,82,75,2026-01-20T04:41:25Z,4760000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT06M48.00S,2026-01-20T04:43:55.9Z,3,REGULAR,substitution,out,[],1626181,,,1610612748,82,75,2026-01-20T04:44:10Z,4770000,False,,,0,,SUB out: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT06M48.00S,2026-01-20T04:43:55.9Z,3,REGULAR,substitution,in,[],1631170,,,1610612748,82,75,2026-01-20T04:44:10Z,4780000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT06M38.00S,2026-01-20T04:44:30.7Z,3,REGULAR,3pt,Jump Shot,[],1630558,70.51576872536137,75.0,1610612748,82,75,2026-01-20T04:44:37Z,4790000,False,125.0,225.0,1,right,MISS D. Mitchell 25' 3PT,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
494,PT06M36.00S,2026-01-20T04:44:32.7Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,82,75,2026-01-20T04:44:37Z,4800000,False,,,0,,G. Payton II REBOUND (Off:1 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,493.0,3.0,2.0,1.0,,,,,,,,,,,,,,
495,PT06M27.00S,2026-01-20T04:44:41.8Z,3,REGULAR,2pt,Jump Shot,[],1641764,21.944809461235216,51.861213235294116,1610612744,82,75,2026-01-20T04:44:46Z,4810000,False,-9.0,154.0,1,left,MISS B. Podziemski 15' driving floating Shot,[1641764],1610612744.0,GSW,driving floating,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Center,15.41,Missed,,,,,,,,,,,,,,,,,,
496,PT06M25.00S,2026-01-20T04:44:43.8Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,82,75,2026-01-20T04:44:46Z,4820000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,,,495.0,11.0,7.0,4.0,,,,,,,,,,,,,,
497,PT06M22.00S,2026-01-20T04:44:49.8Z,3,REGULAR,foul,offensive,[],1631170,,,1610612748,82,75,2026-01-20T04:44:56Z,4830000,False,,,0,,J. Jaquez Jr. charge offensive FOUL (2 PF),"[1631170, 1641764]",1610612748.0,MIA,charge,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628171.0,2.0,0.0,Podziemski,1641764.0,,,,,,,,,
499,PT06M22.00S,2026-01-20T04:44:49.8Z,3,REGULAR,turnover,offensive foul,[],1631170,,,1610612748,82,75,2026-01-20T04:44:49Z,4850000,False,,,0,,J. Jaquez Jr. offensive foul TURNOVER (3 TO),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628171.0,,,,,3.0,,,,,,,,
500,PT06M22.00S,2026-01-20T04:45:02.8Z,3,REGULAR,substitution,out,[],1641796,,,1610612744,82,75,2026-01-20T04:45:05Z,4860000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT06M22.00S,2026-01-20T04:45:02.8Z,3,REGULAR,substitution,in,[],1631323,,,1610612744,82,75,2026-01-20T04:45:05Z,4870000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT06M10.00S,2026-01-20T04:45:19.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201939,21.107095926412615,90.68627450980392,1610612744,85,75,2026-01-20T04:45:23Z,4880000,False,-203.0,146.0,1,left,S. Curry 25' 3PT step back (16 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.03,Made,,,,,,,,,,,,,,,16.0,,,
503,PT05M54.00S,2026-01-20T04:45:35.9Z,3,REGULAR,3pt,Jump Shot,[],1631170,67.62483574244416,64.4607843137255,1610612748,85,75,2026-01-20T04:45:40Z,4890000,False,72.0,252.0,1,right,MISS J. Jaquez Jr. 26' 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,26.2,Missed,,,,,,,,,,,,,,,,,,
504,PT05M51.00S,2026-01-20T04:45:38.9Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,85,75,2026-01-20T04:45:40Z,4900000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,503.0,2.0,2.0,0.0,,,,,,,,,,,,,,
505,PT05M47.00S,2026-01-20T04:45:42.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641764,5.863994743758213,53.67647058823529,1610612744,87,75,2026-01-20T04:45:46Z,4910000,False,-18.0,3.0,1,left,B. Podziemski running reverse Layup (14 PTS) (S. Curry 9 AST),"[1641764, 201939]",1610612744.0,GSW,running reverse,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,,,,,,,,,,,14.0,S. Curry,201939.0,9.0
507,PT05M31.00S,2026-01-20T04:45:58.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,89.56964520367937,42.15686274509804,1610612748,87,75,2026-01-20T04:46:02Z,4930000,False,-39.0,46.0,1,right,MISS D. Mitchell 6' driving finger roll Layup - blocked,"[1630558, 1642366]",1610612748.0,MIA,driving finger roll,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,6.01,Missed,,,,,,,,,,,,,Post,1642366.0,,,,
615,PT05M31.00S,2026-01-20T04:45:58.3Z,3,REGULAR,block,,[],1642366,,,1610612748,87,75,2026-01-20T05:02:30Z,4935000,False,,,0,,Q. Post BLOCK (2 BLK),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
508,PT05M29.00S,2026-01-20T04:46:00.3Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,87,75,2026-01-20T05:02:30Z,4940000,False,,,0,,B. Adebayo REBOUND (Off:5 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,507.0,12.0,7.0,5.0,,,,,,,,,,,,,,
509,PT05M24.00S,2026-01-20T04:46:05.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203952,62.304944152431005,52.18290441176471,1610612748,87,75,2026-01-20T04:46:12Z,4950000,False,11.0,302.0,1,right,MISS A. Wiggins 30' 3PT,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,30.2,Missed,,,,,,,,,,,,,,,,,,
510,PT05M21.00S,2026-01-20T04:46:08.4Z,3,REGULAR,rebound,defensive,[],1630541,,,1610612744,87,75,2026-01-20T04:46:12Z,4960000,False,,,0,,M. Moody REBOUND (Off:1 Def:3),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,,,509.0,4.0,3.0,1.0,,,,,,,,,,,,,,
511,PT05M17.00S,2026-01-20T04:46:13.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627780,5.601182654402102,52.450980392156865,1610612744,89,75,2026-01-20T04:47:32Z,4970000,False,-12.0,0.0,1,left,G. Payton II running Layup (6 PTS) (S. Curry 10 AST),"[1627780, 201939]",1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,,,,,,,,,6.0,S. Curry,201939.0,10.0
513,PT05M17.00S,2026-01-20T04:46:16.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612748,89,75,2026-01-20T04:46:16Z,4990000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT05M17.00S,2026-01-20T04:47:19.5Z,3,REGULAR,substitution,out,[],1630541,,,1610612748,89,75,2026-01-20T04:47:57Z,5000000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT05M17.00S,2026-01-20T04:47:19.5Z,3,REGULAR,substitution,out,[],1628389,,,1610612748,89,75,2026-01-20T04:47:57Z,5010000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT05M17.00S,2026-01-20T04:47:19.5Z,3,REGULAR,substitution,out,[],203952,,,1610612748,89,75,2026-01-20T04:47:57Z,5020000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT05M17.00S,2026-01-20T04:47:19.5Z,3,REGULAR,substitution,out,[],1630558,,,1610612748,89,75,2026-01-20T04:47:57Z,5030000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT05M17.00S,2026-01-20T04:47:19.5Z,3,REGULAR,substitution,in,[],1627741,,,1610612748,89,75,2026-01-20T04:47:57Z,5040000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT05M17.00S,2026-01-20T04:47:19.5Z,3,REGULAR,substitution,in,[],1642857,,,1610612748,89,75,2026-01-20T04:47:57Z,5050000,False,,,0,,SUB in: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT05M17.00S,2026-01-20T04:47:19.5Z,3,REGULAR,substitution,in,[],1642276,,,1610612748,89,75,2026-01-20T04:47:57Z,5060000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT05M17.00S,2026-01-20T04:47:19.5Z,3,REGULAR,substitution,in,[],1626181,,,1610612748,89,75,2026-01-20T04:47:57Z,5070000,False,,,0,,SUB in: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT05M09.00S,2026-01-20T04:48:00.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,92.72339027595268,50.73529411764706,1610612748,89,77,2026-01-20T04:48:04Z,5080000,False,4.0,16.0,1,right,K. Ware alley-oop DUNK (8 PTS) (J. Jaquez Jr. 5 AST),"[1642276, 1631170]",1610612748.0,MIA,alley-oop,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,1.63,Made,,,,,,,,,,,,,,,8.0,J. Jaquez Jr.,1631170.0,5.0
524,PT04M59.00S,2026-01-20T04:48:10.6Z,3,REGULAR,3pt,Jump Shot,[],1642366,25.18068331143233,85.04901960784314,1610612744,92,77,2026-01-20T04:48:14Z,5100000,False,-175.0,184.0,1,left,Q. Post 25' 3PT  (12 PTS) (B. Podziemski 3 AST),"[1642366, 1641764]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,25.42,Made,,,,,,,,,,,,,,,12.0,B. Podziemski,1641764.0,3.0
526,PT04M47.00S,2026-01-20T04:48:21.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631323,91.01511169513797,43.627450980392155,1610612748,92,77,2026-01-20T04:48:25Z,5120000,False,-32.0,32.0,1,right,MISS S. Fontecchio driving bank Hook,[1631323],1610612748.0,MIA,driving bank,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,4.52,Missed,,,,,,,,,,,,,,,,,,
527,PT04M45.00S,2026-01-20T04:48:23.5Z,3,REGULAR,rebound,offensive,[],1631170,,,1610612748,92,77,2026-01-20T04:48:23Z,5130000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,526.0,2.0,1.0,1.0,,,,,,,,,,,,,,
528,PT04M41.00S,2026-01-20T04:48:28.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642857,72.48685939553219,17.892156862745097,1610612748,92,80,2026-01-20T04:48:32Z,5140000,False,-161.0,206.0,1,right,K. Jakučionis 26' 3PT  (3 PTS) (S. Fontecchio 1 AST),"[1642857, 1631323]",1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Left Center,26.12,Made,,,,,,,,,,,,,,,3.0,S. Fontecchio,1631323.0,1.0
530,PT04M20.00S,2026-01-20T04:48:51.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642276,,,1610612744,92,80,2026-01-20T04:49:02Z,5160000,False,,,0,,K. Ware shooting personal FOUL (1 PF) (Post 2 FT),"[1642276, 1642366]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628487.0,1.0,0.0,Post,1642366.0,,,,,,,,,
532,PT04M20.00S,2026-01-20T04:49:19.0Z,3,REGULAR,freethrow,1 of 2,[],1642366,,,1610612744,92,80,2026-01-20T04:49:19Z,5180000,False,,,0,,MISS Q. Post Free Throw 1 of 2,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
533,PT04M20.00S,2026-01-20T04:49:19.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,92,80,2026-01-20T04:49:19Z,5190000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,532.0,,,,,,,,,,,,,,,,,
534,PT04M20.00S,2026-01-20T04:49:33.3Z,3,REGULAR,freethrow,2 of 2,[],1642366,,,1610612744,93,80,2026-01-20T04:49:33Z,5200000,False,,,0,,Q. Post Free Throw 2 of 2 (13 PTS),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,Made,,,,,,,,,,,,,,,13.0,,,
535,PT04M11.00S,2026-01-20T04:49:43.4Z,3,REGULAR,turnover,lost ball,[],1642857,,,1610612748,93,80,2026-01-20T04:49:48Z,5210000,False,,,0,,K. Jakučionis lost ball TURNOVER (2 TO),"[1642857, 1627741]",1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,2.0,Hield,1627741.0,,,,,,
536,PT04M11.00S,2026-01-20T04:49:43.4Z,3,REGULAR,steal,,[],1627741,,,1610612744,93,80,2026-01-20T04:49:44Z,5220000,False,,,0,,B. Hield STEAL (1 STL),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
537,PT04M06.00S,2026-01-20T04:49:48.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641764,6.915243101182654,44.6078431372549,1610612744,95,80,2026-01-20T04:49:51Z,5230000,False,27.0,13.0,1,left,B. Podziemski running Layup (16 PTS) (B. Hield 1 AST),"[1641764, 1627741]",1610612744.0,GSW,running,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,2.98,Made,,,,,,,,,,,,,,,16.0,B. Hield,1627741.0,1.0
539,PT03M46.00S,2026-01-20T04:50:09.0Z,3,REGULAR,3pt,Jump Shot,[],1631323,65.65374507227332,58.82352941176471,1610612748,95,83,2026-01-20T04:51:05Z,5250000,False,44.0,270.0,1,right,S. Fontecchio 27' 3PT  (5 PTS) (J. Jaquez Jr. 6 AST),"[1631323, 1631170]",1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,27.4,Made,,,,,,,,,,,,,,,5.0,J. Jaquez Jr.,1631170.0,6.0
541,PT03M46.00S,2026-01-20T04:50:13.8Z,3,REGULAR,foul,personal,['1freethrow'],201939,,,1610612748,95,83,2026-01-20T04:50:22Z,5270000,False,,,0,,S. Curry shooting personal FOUL (4 PF) (Fontecchio 1 FT),"[201939, 1631323]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,2003.0,4.0,0.0,Fontecchio,1631323.0,,,,,,,,,
543,PT03M46.00S,2026-01-20T04:50:25.1Z,3,REGULAR,substitution,out,[],1627780,,,1610612748,95,83,2026-01-20T04:51:02Z,5290000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT03M46.00S,2026-01-20T04:50:25.1Z,3,REGULAR,substitution,out,[],1642366,,,1610612748,95,83,2026-01-20T04:51:02Z,5300000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT03M46.00S,2026-01-20T04:50:25.1Z,3,REGULAR,substitution,out,[],201939,,,1610612748,95,83,2026-01-20T04:51:02Z,5310000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT03M46.00S,2026-01-20T04:50:25.1Z,3,REGULAR,substitution,in,[],1630311,,,1610612748,95,83,2026-01-20T04:51:02Z,5320000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT03M46.00S,2026-01-20T04:50:25.1Z,3,REGULAR,substitution,in,[],201143,,,1610612748,95,83,2026-01-20T04:51:02Z,5330000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT03M46.00S,2026-01-20T04:50:25.1Z,3,REGULAR,substitution,in,[],1642954,,,1610612748,95,83,2026-01-20T04:51:02Z,5340000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT03M46.00S,2026-01-20T04:51:01.8Z,3,REGULAR,freethrow,1 of 1,[],1631323,,,1610612748,95,83,2026-01-20T04:51:03Z,5350000,False,,,0,,MISS S. Fontecchio Free Throw 1 of 1,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
