actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
556,PT08M16.00S,2026-01-10T04:59:38.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1641764,,,1610612744,109,88,2026-01-10T04:59:57Z,5360000,False,,,0,,B. Podziemski flagrant Free Throw 1 of 2 (5 PTS),[1641764],1610612744.0,GSW,flagrant,,,Podziemski,B. Podziemski,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
557,PT08M16.00S,2026-01-10T04:59:38.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1641764,,,1610612744,110,88,2026-01-10T04:59:57Z,5370000,False,,,0,,B. Podziemski flagrant Free Throw 2 of 2 (6 PTS),[1641764],1610612744.0,GSW,flagrant,,,Podziemski,B. Podziemski,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
558,PT08M02.00S,2026-01-10T05:00:27.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201939,34.773324572930356,11.27450980392157,1610612744,110,88,2026-01-10T05:00:31Z,5380000,False,194.0,274.0,1,left,MISS S. Curry 33' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,33.58,Missed,,,,,,,,,,,,,,,,,,
559,PT08M00.00S,2026-01-10T05:00:29.0Z,4,REGULAR,rebound,defensive,[],1642875,,,1610612758,110,88,2026-01-10T05:00:48Z,5390000,False,,,0,,M. Raynaud REBOUND (Off:2 Def:5),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Right Center,,,,,,,,,558.0,,,,,,7.0,5.0,2.0,,,
560,PT07M42.00S,2026-01-10T05:00:46.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,90.88370565045992,37.254901960784316,1610612758,110,90,2026-01-10T05:00:52Z,5400000,False,-64.0,33.0,1,right,R. Westbrook 7' driving Layup (11 PTS) (D. Schröder 3 AST),"[201566, 203471]",1610612758.0,SAC,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,7.18,Made,11.0,D. Schröder,203471.0,3.0,,,,,,,,,,,,,,
561,PT07M21.00S,2026-01-10T05:01:07.2Z,4,REGULAR,3pt,Jump Shot,[],1641764,26.62614980289093,14.950980392156863,1610612744,110,90,2026-01-10T05:01:18Z,5410000,False,175.0,198.0,1,left,MISS B. Podziemski 26' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,26.42,Missed,,,,,,,,,,,,,,,,,,
562,PT07M18.00S,2026-01-10T05:01:10.2Z,4,REGULAR,rebound,offensive,[],1627780,,,1610612744,110,90,2026-01-10T05:01:18Z,5420000,False,,,0,,G. Payton II REBOUND (Off:3 Def:4),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,561.0,,,,,,7.0,4.0,3.0,,,
563,PT07M17.00S,2026-01-10T05:01:12.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201939,31.61957950065703,67.64705882352942,1610612744,110,90,2026-01-10T05:02:07Z,5430000,False,-88.0,245.0,1,left,MISS S. Curry 26' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
564,PT07M15.00S,2026-01-10T05:01:14.5Z,4,REGULAR,rebound,offensive,[],1627780,,,1610612744,110,90,2026-01-10T05:16:45Z,5440000,False,,,0,,G. Payton II REBOUND (Off:4 Def:4),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,563.0,,,,,,8.0,4.0,4.0,,,
565,PT07M10.00S,2026-01-10T05:01:19.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630611,6.258212877792378,45.83333333333333,1610612744,112,90,2026-01-10T05:02:31Z,5450000,False,21.0,6.0,1,left,G. Santos cutting Layup (4 PTS) (G. Payton II 1 AST),"[1630611, 1627780]",1610612744.0,GSW,cutting,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,2.17,Made,4.0,G. Payton II,1627780.0,1.0,,,,,,,,,,,,,,
567,PT06M57.00S,2026-01-10T05:01:30.9Z,4,REGULAR,3pt,Jump Shot,[],201566,69.85873850197109,69.85294117647058,1610612758,112,90,2026-01-10T05:01:35Z,5470000,False,99.0,231.0,1,right,MISS R. Westbrook 25' 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,25.13,Missed,,,,,,,,,,,,,,,,,,
568,PT06M55.00S,2026-01-10T05:01:32.9Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,112,90,2026-01-10T05:01:35Z,5480000,False,,,0,,G. Payton II REBOUND (Off:4 Def:5),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,567.0,,,,,,9.0,5.0,4.0,,,
569,PT06M47.00S,2026-01-10T05:01:43.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,8.229303547963205,64.2156862745098,1610612744,114,90,2026-01-10T05:03:38Z,5490000,False,-71.0,25.0,1,left,B. Podziemski 7' driving finger roll Layup (8 PTS),[1641764],1610612744.0,GSW,driving finger roll,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,7.53,Made,8.0,,,,,,,,,,,,,,,,,
570,PT06M47.00S,2026-01-10T05:01:46.6Z,4,REGULAR,foul,personal,['1freethrow'],203897,,,1610612744,114,90,2026-01-10T05:01:54Z,5500000,False,,,0,,Z. LaVine shooting personal FOUL (2 PF) (Podziemski 1 FT),"[203897, 1641764]",1610612758.0,SAC,shooting,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1629177.0,2.0,0.0,Podziemski,1641764.0,,,,,,
572,PT06M47.00S,2026-01-10T05:02:00.0Z,4,REGULAR,substitution,out,[],1630611,,,1610612744,114,90,2026-01-10T05:02:12Z,5520000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M47.00S,2026-01-10T05:02:00.0Z,4,REGULAR,substitution,out,[],203110,,,1610612744,114,90,2026-01-10T05:02:12Z,5530000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M47.00S,2026-01-10T05:02:00.0Z,4,REGULAR,substitution,in,[],1630541,,,1610612744,114,90,2026-01-10T05:02:12Z,5540000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M47.00S,2026-01-10T05:02:00.0Z,4,REGULAR,substitution,in,[],201143,,,1610612744,114,90,2026-01-10T05:02:12Z,5550000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M47.00S,2026-01-10T05:02:20.1Z,4,REGULAR,freethrow,1 of 1,[],1641764,,,1610612744,115,90,2026-01-10T05:02:20Z,5560000,False,,,0,,B. Podziemski Free Throw 1 of 1 (9 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
577,PT06M36.00S,2026-01-10T05:02:34.0Z,4,REGULAR,2pt,Jump Shot,[],201942,73.80091984231275,48.529411764705884,1610612758,115,92,2026-01-10T05:03:56Z,5570000,False,-7.0,194.0,1,right,D. DeRozan 19' pullup Jump Shot (24 PTS),[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,19.39,Made,24.0,,,,,,,,,,,,,,,,,
578,PT06M15.00S,2026-01-10T05:02:55.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641764,10.200394218134035,50.49019607843137,1610612744,117,92,2026-01-10T05:02:59Z,5580000,False,-2.0,43.0,1,left,B. Podziemski driving DUNK (11 PTS) (M. Moody 2 AST),"[1641764, 1630541]",1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,4.35,Made,11.0,M. Moody,1630541.0,2.0,,,,,,,,,,,,,,
580,PT06M01.00S,2026-01-10T05:03:10.1Z,4,REGULAR,turnover,out-of-bounds,[],203897,,,1610612758,117,92,2026-01-10T05:03:19Z,5600000,False,,,0,,Z. LaVine bad pass out-of-bounds TURNOVER (2 TO),[203897],1610612758.0,SAC,bad pass,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1151.0,,,,,,,,2.0,,
581,PT05M40.00S,2026-01-10T05:03:40.7Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1642875,,,1610612744,117,92,2026-01-10T05:03:53Z,5610000,False,,,0,,M. Raynaud shooting personal FOUL (3 PF) (Podziemski 3 FT),"[1642875, 1641764]",1610612758.0,SAC,shooting,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1629177.0,3.0,0.0,Podziemski,1641764.0,,,,,,
583,PT05M40.00S,2026-01-10T05:04:08.6Z,4,REGULAR,freethrow,1 of 3,['fromturnover'],1641764,,,1610612744,118,92,2026-01-10T05:04:08Z,5630000,False,,,0,,B. Podziemski Free Throw 1 of 3 (12 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
584,PT05M40.00S,2026-01-10T05:04:23.5Z,4,REGULAR,freethrow,2 of 3,['fromturnover'],1641764,,,1610612744,119,92,2026-01-10T05:04:23Z,5640000,False,,,0,,B. Podziemski Free Throw 2 of 3 (13 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
585,PT05M40.00S,2026-01-10T05:04:24.3Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,119,92,2026-01-10T05:04:39Z,5650000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M40.00S,2026-01-10T05:04:24.3Z,4,REGULAR,substitution,out,[],201939,,,1610612744,119,92,2026-01-10T05:04:39Z,5660000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M40.00S,2026-01-10T05:04:24.3Z,4,REGULAR,substitution,out,[],203897,,,1610612744,119,92,2026-01-10T05:04:39Z,5670000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M40.00S,2026-01-10T05:04:24.3Z,4,REGULAR,substitution,out,[],1642875,,,1610612744,119,92,2026-01-10T05:04:39Z,5680000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M40.00S,2026-01-10T05:04:24.3Z,4,REGULAR,substitution,in,[],1629001,,,1610612744,119,92,2026-01-10T05:04:39Z,5690000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M40.00S,2026-01-10T05:04:24.3Z,4,REGULAR,substitution,in,[],1642954,,,1610612744,119,92,2026-01-10T05:04:39Z,5700000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT05M40.00S,2026-01-10T05:04:24.3Z,4,REGULAR,substitution,in,[],1642928,,,1610612744,119,92,2026-01-10T05:04:39Z,5710000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT05M40.00S,2026-01-10T05:04:24.3Z,4,REGULAR,substitution,in,[],1642363,,,1610612744,119,92,2026-01-10T05:04:39Z,5720000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M40.00S,2026-01-10T05:04:47.9Z,4,REGULAR,freethrow,3 of 3,['fromturnover'],1641764,,,1610612744,120,92,2026-01-10T05:04:47Z,5730000,False,,,0,,B. Podziemski Free Throw 3 of 3 (14 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
594,PT05M27.00S,2026-01-10T05:05:05.5Z,4,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612758,120,92,2026-01-10T05:05:14Z,5740000,False,,,0,,M. Moody shooting personal FOUL (2 PF) (Schröder 2 FT),"[1630541, 203471]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1151.0,2.0,0.0,Schröder,203471.0,,,,,,
596,PT05M27.00S,2026-01-10T05:05:45.6Z,4,REGULAR,freethrow,1 of 2,[],203471,,,1610612758,120,93,2026-01-10T05:05:45Z,5760000,False,,,0,,D. Schröder Free Throw 1 of 2 (14 PTS),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
597,PT05M27.00S,2026-01-10T05:06:05.5Z,4,REGULAR,freethrow,2 of 2,[],203471,,,1610612758,120,94,2026-01-10T05:06:05Z,5770000,False,,,0,,D. Schröder Free Throw 2 of 2 (15 PTS),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
598,PT05M11.00S,2026-01-10T05:06:23.0Z,4,REGULAR,3pt,Jump Shot,[],1629001,33.065045992115635,50.98039215686274,1610612744,123,94,2026-01-10T05:06:27Z,5780000,False,-5.0,258.0,1,left,D. Melton 25' 3PT  (19 PTS) (W. Richard 1 AST),"[1629001, 1642954]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,25.83,Made,19.0,W. Richard,1642954.0,1.0,,,,,,,,,,,,,,
600,PT05M03.00S,2026-01-10T05:06:31.0Z,4,REGULAR,2pt,Layup,[],201566,89.17542706964521,68.38235294117648,1610612758,123,96,2026-01-10T05:07:11Z,5800000,False,92.0,49.0,1,right,R. Westbrook 10' driving finger roll Layup (13 PTS),[201566],1610612758.0,SAC,driving finger roll,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Right,10.43,Made,13.0,,,,,,,,,,,,,,,,,
601,PT04M37.00S,2026-01-10T05:06:55.8Z,4,REGULAR,2pt,Jump Shot,[],1630541,9.280551905387648,32.84313725490196,1610612744,125,96,2026-01-10T05:08:02Z,5810000,False,86.0,35.0,1,left,M. Moody 9' pullup bank Jump Shot (7 PTS),[1630541],1610612744.0,GSW,pullup bank,,,Moody,M. Moody,,,,,Mid-Range,8-16 Right,9.26,Made,7.0,,,,,,,,,,,,,,,,,
602,PT04M28.00S,2026-01-10T05:07:07.1Z,4,REGULAR,turnover,out-of-bounds,[],1642363,,,1610612758,125,96,2026-01-10T05:07:15Z,5820000,False,,,0,,N. Clifford bad pass out-of-bounds TURNOVER (1 TO),[1642363],1610612758.0,SAC,bad pass,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1629177.0,,,,,,,,1.0,,
603,PT04M28.00S,2026-01-10T05:07:14.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,125,96,2026-01-10T05:07:14Z,5830000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT04M28.00S,2026-01-10T05:09:28.2Z,4,REGULAR,substitution,out,[],1641764,,,1610612744,125,96,2026-01-10T05:10:04Z,5840000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M28.00S,2026-01-10T05:09:28.2Z,4,REGULAR,substitution,out,[],1630541,,,1610612744,125,96,2026-01-10T05:10:04Z,5850000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT04M28.00S,2026-01-10T05:09:28.2Z,4,REGULAR,substitution,out,[],201143,,,1610612744,125,96,2026-01-10T05:10:04Z,5860000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT04M28.00S,2026-01-10T05:09:28.2Z,4,REGULAR,substitution,out,[],1629001,,,1610612744,125,96,2026-01-10T05:10:04Z,5870000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT04M28.00S,2026-01-10T05:09:28.2Z,4,REGULAR,substitution,out,[],201942,,,1610612744,125,96,2026-01-10T05:10:04Z,5880000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT04M28.00S,2026-01-10T05:09:28.2Z,4,REGULAR,substitution,in,[],1642366,,,1610612744,125,96,2026-01-10T05:10:04Z,5890000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M28.00S,2026-01-10T05:09:28.2Z,4,REGULAR,substitution,in,[],1631218,,,1610612744,125,96,2026-01-10T05:10:04Z,5900000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M28.00S,2026-01-10T05:09:28.2Z,4,REGULAR,substitution,in,[],1630311,,,1610612744,125,96,2026-01-10T05:10:04Z,5910000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M28.00S,2026-01-10T05:09:28.2Z,4,REGULAR,substitution,in,[],1627741,,,1610612744,125,96,2026-01-10T05:10:04Z,5920000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M28.00S,2026-01-10T05:09:28.2Z,4,REGULAR,substitution,in,[],1628370,,,1610612744,125,96,2026-01-10T05:10:04Z,5930000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M04.00S,2026-01-10T05:10:34.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642366,32.802233902759525,45.09803921568628,1610612744,125,96,2026-01-10T05:11:24Z,5940000,False,25.0,256.0,1,left,MISS Q. Post 25' pullup 3PT - blocked,"[1642366, 1642928]",1610612744.0,GSW,pullup,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,25.7,Missed,,,,,Cardwell,1642928.0,,,,,,,,,,,,
616,PT04M04.00S,2026-01-10T05:10:34.6Z,4,REGULAR,block,,[],1642928,,,1610612744,125,96,2026-01-10T05:10:37Z,5950000,False,,,0,,D. Cardwell BLOCK (1 BLK),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
617,PT04M03.00S,2026-01-10T05:10:35.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,125,96,2026-01-10T05:11:24Z,5960000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,615.0,,,,,,,,,,,
618,PT04M03.00S,2026-01-10T05:10:40.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612744,125,96,2026-01-10T05:11:03Z,5970000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,1629177.0,,,,,,,,,,
619,PT03M55.00S,2026-01-10T05:10:58.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203471,87.86136662286465,63.725490196078425,1610612758,125,96,2026-01-10T05:11:56Z,5980000,False,69.0,62.0,1,right,MISS D. Schröder 9' driving finger roll Layup,[203471],1610612758.0,SAC,driving finger roll,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Right,9.22,Missed,,,,,,,,,,,,,,,,,,
620,PT03M52.00S,2026-01-10T05:11:01.7Z,4,REGULAR,rebound,offensive,[],1642928,,,1610612758,125,96,2026-01-10T05:11:01Z,5990000,False,,,0,,D. Cardwell REBOUND (Off:2 Def:2),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,619.0,,,,,,4.0,2.0,2.0,,,
621,PT03M48.00S,2026-01-10T05:11:05.8Z,4,REGULAR,turnover,out-of-bounds,[],201566,,,1610612758,125,96,2026-01-10T05:11:32Z,6000000,False,,,0,,R. Westbrook lost ball out-of-bounds TURNOVER (3 TO),[201566],1610612758.0,SAC,lost ball,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Right,,,,,,,,,,1629177.0,,,,,,,,3.0,,
622,PT03M48.00S,2026-01-10T05:11:09.1Z,4,REGULAR,substitution,out,[],203471,,,1610612744,125,96,2026-01-10T05:11:22Z,6010000,False,,,0,,SUB out: D. Schröder,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M48.00S,2026-01-10T05:11:09.1Z,4,REGULAR,substitution,out,[],201566,,,1610612744,125,96,2026-01-10T05:11:22Z,6020000,False,,,0,,SUB out: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M48.00S,2026-01-10T05:11:09.1Z,4,REGULAR,substitution,in,[],1631165,,,1610612744,125,96,2026-01-10T05:11:22Z,6030000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M48.00S,2026-01-10T05:11:09.1Z,4,REGULAR,substitution,in,[],1642269,,,1610612744,125,96,2026-01-10T05:11:22Z,6040000,False,,,0,,SUB in: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT03M34.00S,2026-01-10T05:11:42.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,30.17411300919842,67.8921568627451,1610612744,128,96,2026-01-10T05:12:07Z,6050000,False,-89.0,231.0,1,left,B. Hield 24' 3PT  (3 PTS) (P. Spencer 1 AST),"[1627741, 1630311]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,24.78,Made,3.0,P. Spencer,1630311.0,1.0,,,,,,,,,,,,,,
628,PT03M24.00S,2026-01-10T05:11:54.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642928,89.96386333771353,49.01960784313725,1610612758,128,96,2026-01-10T05:13:20Z,6070000,False,-5.0,42.0,1,right,MISS D. Cardwell cutting DUNK - blocked,"[1642928, 1642366]",1610612758.0,SAC,cutting,,,Cardwell,D. Cardwell,,,,,Restricted Area,0-8 Center,4.21,Missed,,,,,Post,1642366.0,,,,,,,,,,,,
629,PT03M24.00S,2026-01-10T05:11:54.9Z,4,REGULAR,block,,[],1642366,,,1610612758,128,96,2026-01-10T05:11:57Z,6080000,False,,,0,,Q. Post BLOCK (2 BLK),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
630,PT03M22.00S,2026-01-10T05:11:56.9Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612744,128,96,2026-01-10T05:13:20Z,6090000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,,628.0,,,,,,1.0,1.0,0.0,,,
631,PT03M18.00S,2026-01-10T05:12:01.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,32.013797634691194,65.44117647058823,1610612744,128,96,2026-01-10T05:13:44Z,6100000,False,-77.0,248.0,1,left,MISS B. Hield 26' running 3PT,[1627741],1610612744.0,GSW,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,26.01,Missed,,,,,,,,,,,,,,,,,,
632,PT03M16.00S,2026-01-10T05:12:03.2Z,4,REGULAR,rebound,offensive,[],1631218,,,1610612744,128,96,2026-01-10T05:13:44Z,6110000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:0),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,631.0,,,,,,1.0,0.0,1.0,,,
633,PT03M11.00S,2026-01-10T05:12:06.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642366,28.203022339027594,22.54901960784314,1610612744,131,96,2026-01-10T05:12:24Z,6120000,False,137.0,213.0,1,left,Q. Post 25' 3PT  (8 PTS) (B. Hield 1 AST),"[1642366, 1627741]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,25.31,Made,8.0,B. Hield,1627741.0,1.0,,,,,,,,,,,,,,
635,PT02M46.00S,2026-01-10T05:12:31.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642269,93.38042049934296,51.71568627450981,1610612758,131,98,2026-01-10T05:14:31Z,6140000,False,9.0,10.0,1,right,D. Carter driving DUNK (2 PTS) (D. Cardwell 1 AST),"[1642269, 1642928]",1610612758.0,SAC,driving,,,Carter,D. Carter,,,,,Restricted Area,0-8 Center,1.3,Made,2.0,D. Cardwell,1642928.0,1.0,,,,,,,,,,,,,,
637,PT02M29.00S,2026-01-10T05:12:48.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,5.075558475689881,57.84313725490197,1610612744,131,98,2026-01-10T05:12:53Z,6160000,False,-39.0,-5.0,1,left,MISS T. Jackson-Davis Layup,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,,,,
