actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
351,PT11M36.00S,2026-03-28T03:22:19.9Z,3,REGULAR,foul,personal,['2freethrow'],1642259,,,1610612744,72,60,2026-03-28T03:22:35Z,3420000,False,,,0,,A. Sarr shooting personal FOUL (3 PF) (Podziemski 2 FT),"[1642259, 1641764]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202027.0,3.0,0.0,Podziemski,1641764.0,,,,
354,PT11M36.00S,2026-03-28T03:22:47.3Z,3,REGULAR,freethrow,1 of 2,[],1641764,,,1610612744,73,60,2026-03-28T03:23:05Z,3440000,False,,,0,,B. Podziemski Free Throw 1 of 2 (10 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
355,PT11M36.00S,2026-03-28T03:22:47.3Z,3,REGULAR,freethrow,2 of 2,[],1641764,,,1610612744,73,60,2026-03-28T03:23:05Z,3450000,False,,,0,,MISS B. Podziemski Free Throw 2 of 2,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
356,PT11M34.00S,2026-03-28T03:22:49.3Z,3,REGULAR,rebound,defensive,[],1641731,,,1610612764,73,60,2026-03-28T03:23:05Z,3460000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:3),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,355.0,3.0,3.0,0.0,,,,,,,,,
357,PT11M14.00S,2026-03-28T03:23:23.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641731,10.82457293035479,56.372549019607845,1610612764,73,62,2026-03-28T03:30:30Z,3470000,False,-32.0,49.0,1,left,B. Coulibaly driving floating Jump Shot (13 PTS),[1641731],1610612764.0,WAS,driving floating,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,5.87,Made,13.0,,,,,,,,,,,,,,,,,
358,PT11M01.00S,2026-03-28T03:23:35.8Z,3,REGULAR,3pt,Jump Shot,[],1642954,86.90867279894876,4.411764705882348,1610612744,73,62,2026-03-28T03:23:43Z,3480000,False,-228.0,71.0,1,right,MISS W. Richard 3PT,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Left Corner 3,24+ Left,23.86,Missed,,,,,,,,,,,,,,,,,,
359,PT10M59.00S,2026-03-28T03:23:37.8Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,73,62,2026-03-28T03:23:43Z,3490000,False,,,0,,A. Sarr REBOUND (Off:2 Def:6),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Left Corner 3,24+ Left,,,,,,,,358.0,8.0,6.0,2.0,,,,,,,,,
360,PT10M55.00S,2026-03-28T03:23:41.5Z,3,REGULAR,3pt,Jump Shot,[],1641731,23.04533508541394,90.44117647058823,1610612764,73,65,2026-03-28T03:23:52Z,3500000,False,-202.0,164.0,1,left,B. Coulibaly 26' 3PT  (16 PTS) (A. Sarr 3 AST),"[1641731, 1642259]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,26.04,Made,16.0,A. Sarr,1642259.0,3.0,,,,,,,,,,,,,,
362,PT10M42.00S,2026-03-28T03:23:55.0Z,3,REGULAR,3pt,Jump Shot,[],204001,68.9060446780552,76.7156862745098,1610612744,76,65,2026-03-28T03:23:59Z,3520000,False,134.0,240.0,1,right,K. Porziņģis 27' 3PT  (15 PTS) (W. Richard 2 AST),"[204001, 1642954]",1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,27.45,Made,15.0,W. Richard,1642954.0,2.0,,,,,,,,,,,,,,
364,PT10M31.00S,2026-03-28T03:24:05.2Z,3,REGULAR,3pt,Jump Shot,[],1641778,31.84954007884363,71.07843137254902,1610612764,76,65,2026-03-28T03:24:11Z,3540000,False,-105.0,247.0,1,left,MISS L. Black 26' 3PT,[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Above the Break 3,24+ Left Center,26.85,Missed,,,,,,,,,,,,,,,,,,
365,PT10M27.00S,2026-03-28T03:24:09.2Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,76,65,2026-03-28T03:24:11Z,3550000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:6),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,,364.0,7.0,6.0,1.0,,,,,,,,,
366,PT10M11.00S,2026-03-28T03:24:25.9Z,3,REGULAR,3pt,Jump Shot,[],204001,65.22667542706964,56.61764705882353,1610612744,76,65,2026-03-28T03:24:31Z,3560000,False,33.0,274.0,1,right,MISS K. Porziņģis 27' 3PT,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Center,27.64,Missed,,,,,,,,,,,,,,,,,,
367,PT10M06.00S,2026-03-28T03:24:30.9Z,3,REGULAR,rebound,defensive,[],1641731,,,1610612764,76,65,2026-03-28T03:24:31Z,3570000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:4),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,,,,,,366.0,4.0,4.0,0.0,,,,,,,,,
368,PT10M00.00S,2026-03-28T03:24:36.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641731,6.619579500657039,47.30392156862745,1610612764,76,67,2026-03-28T03:33:18Z,3580000,False,13.0,10.0,1,left,B. Coulibaly driving floating bank Jump Shot (18 PTS),[1641731],1610612764.0,WAS,driving floating bank,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.66,Made,18.0,,,,,,,,,,,,,,,,,
369,PT09M46.00S,2026-03-28T03:24:50.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630611,92.69053876478318,45.09803921568627,1610612744,76,67,2026-03-28T03:24:56Z,3590000,False,-25.0,16.0,1,right,MISS G. Santos turnaround Hook - blocked,"[1630611, 1641731]",1610612744.0,GSW,turnaround,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,,,,,,,,,,Coulibaly,1641731.0,,
461,PT09M46.00S,2026-03-28T03:24:50.4Z,3,REGULAR,block,,[],1641731,,,1610612744,76,67,2026-03-28T03:37:51Z,3595000,False,,,0,,B. Coulibaly BLOCK (1 BLK),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
370,PT09M44.00S,2026-03-28T03:24:52.4Z,3,REGULAR,rebound,defensive,[],1641778,,,1610612764,76,67,2026-03-28T03:24:56Z,3600000,False,,,0,,L. Black REBOUND (Off:2 Def:4),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Restricted Area,0-8 Center,,,,,,,,369.0,6.0,4.0,2.0,,,,,,,,,
371,PT09M37.00S,2026-03-28T03:24:59.7Z,3,REGULAR,3pt,Jump Shot,[],1641731,26.19908015768725,86.27450980392157,1610612764,76,70,2026-03-28T03:25:05Z,3610000,False,-181.0,194.0,1,left,B. Coulibaly 26' 3PT  (21 PTS) (L. Black 2 AST),"[1641731, 1641778]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,26.55,Made,21.0,L. Black,1641778.0,2.0,,,,,,,,,,,,,,
373,PT09M23.00S,2026-03-28T03:25:13.9Z,3,REGULAR,3pt,Jump Shot,[],204001,67.7233902759527,86.02941176470588,1610612744,76,70,2026-03-28T03:25:21Z,3630000,False,180.0,251.0,1,right,MISS K. Porziņģis 30' 3PT,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,30.88,Missed,,,,,,,,,,,,,,,,,,
374,PT09M19.00S,2026-03-28T03:25:17.9Z,3,REGULAR,rebound,defensive,[],1642848,,,1610612764,76,70,2026-03-28T03:25:23Z,3640000,False,,,0,,T. Johnson REBOUND (Off:0 Def:1),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,373.0,1.0,1.0,0.0,,,,,,,,,
375,PT09M06.00S,2026-03-28T03:25:31.1Z,3,REGULAR,3pt,Jump Shot,[],1642848,33.42641261498029,27.941176470588232,1610612764,76,73,2026-03-28T03:25:36Z,3650000,False,110.0,262.0,1,left,T. Johnson 28' 3PT  (9 PTS) (B. Carrington 5 AST),"[1642848, 1642267]",1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Right Center,28.4,Made,9.0,B. Carrington,1642267.0,5.0,,,,,,,,,,,,,,
377,PT09M04.00S,2026-03-28T03:25:37.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,76,73,2026-03-28T03:25:37Z,3670000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT09M04.00S,2026-03-28T03:28:14.2Z,3,REGULAR,substitution,out,[],1630611,,,1610612744,76,73,2026-03-28T03:28:32Z,3680000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT09M04.00S,2026-03-28T03:28:14.2Z,3,REGULAR,substitution,in,[],1643018,,,1610612744,76,73,2026-03-28T03:28:32Z,3690000,False,,,0,,SUB in: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT08M53.00S,2026-03-28T03:28:46.9Z,3,REGULAR,3pt,Jump Shot,[],1643018,71.66557161629436,85.5392156862745,1610612744,76,73,2026-03-28T03:28:52Z,3700000,False,178.0,214.0,1,right,MISS L. Cryer 27' step back 3PT,[1643018],1610612744.0,GSW,step back,,,Cryer,L. Cryer,,,,,Above the Break 3,24+ Right Center,27.8,Missed,,,,,,,,,,,,,,,,,,
383,PT08M49.00S,2026-03-28T03:28:50.9Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,76,73,2026-03-28T03:28:52Z,3710000,False,,,0,,A. Sarr REBOUND (Off:2 Def:7),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,,,,,,,,382.0,9.0,7.0,2.0,,,,,,,,,
384,PT08M39.00S,2026-03-28T03:29:04.5Z,3,REGULAR,foul,personal,[],1641764,,,1610612764,76,73,2026-03-28T03:29:22Z,3720000,False,,,0,,B. Podziemski personal FOUL (1 PF),"[1641764, 1642267]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1627963.0,1.0,0.0,Carrington,1642267.0,,,,
386,PT08M33.00S,2026-03-28T03:29:31.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,6.619579500657039,54.16666666666667,1610612764,76,73,2026-03-28T03:36:54Z,3740000,False,-21.0,10.0,1,left,MISS A. Sarr driving floating Shot,[1642259],1610612764.0,WAS,driving floating,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,2.3,Missed,,,,,,,,,,,,,,,,,,
387,PT08M30.00S,2026-03-28T03:29:34.2Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,76,73,2026-03-28T03:29:39Z,3750000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:7),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,,,386.0,8.0,7.0,1.0,,,,,,,,,
388,PT08M25.00S,2026-03-28T03:29:41.3Z,3,REGULAR,foul,personal,[],1641778,,,1610612744,76,73,2026-03-28T03:29:57Z,3760000,False,,,0,,L. Black personal FOUL (1 PF),"[1641778, 204001]",1610612764.0,WAS,,,,Black,L. Black,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1627963.0,1.0,0.0,Porziņģis,204001.0,,,,
390,PT08M22.00S,2026-03-28T03:30:07.6Z,3,REGULAR,foul,personal,[],1642259,,,1610612744,76,73,2026-03-28T03:30:21Z,3780000,False,,,0,,A. Sarr personal FOUL (4 PF),"[1642259, 204001]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202026.0,4.0,0.0,Porziņģis,204001.0,,,,
392,PT08M15.00S,2026-03-28T03:30:27.0Z,3,REGULAR,3pt,Jump Shot,[],1641764,74.29369250985545,12.74509803921569,1610612744,76,73,2026-03-28T03:30:40Z,3800000,False,-186.0,189.0,1,right,MISS B. Podziemski 26' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,26.55,Missed,,,,,,,,,,,,,,,,,,
393,PT08M14.00S,2026-03-28T03:30:28.0Z,3,REGULAR,rebound,offensive,[],204001,,,1610612744,76,73,2026-03-28T03:30:40Z,3810000,False,,,0,,K. Porziņģis REBOUND (Off:1 Def:4),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Left Center,,,,,,,,392.0,5.0,4.0,1.0,,,,,,,,,
394,PT08M14.00S,2026-03-28T03:30:36.6Z,3,REGULAR,foul,personal,[],1642259,,,1610612744,76,73,2026-03-28T03:30:54Z,3820000,False,,,0,,A. Sarr personal FOUL (5 PF),"[1642259, 204001]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202027.0,5.0,0.0,Porziņģis,204001.0,,,,
396,PT08M03.00S,2026-03-28T03:31:02.1Z,3,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,76,73,2026-03-28T03:31:09Z,3840000,False,,,0,,D. Green bad pass out-of-bounds TURNOVER (1 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,202027.0,,,,,,,,
398,PT08M03.00S,2026-03-28T03:31:11.8Z,3,REGULAR,substitution,out,[],1641764,,,1610612764,76,73,2026-03-28T03:31:22Z,3860000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT08M03.00S,2026-03-28T03:31:11.8Z,3,REGULAR,substitution,out,[],1642954,,,1610612764,76,73,2026-03-28T03:31:22Z,3870000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT08M03.00S,2026-03-28T03:31:11.8Z,3,REGULAR,substitution,in,[],1630311,,,1610612764,76,73,2026-03-28T03:31:22Z,3880000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT08M03.00S,2026-03-28T03:31:11.8Z,3,REGULAR,substitution,in,[],1627780,,,1610612764,76,73,2026-03-28T03:31:22Z,3890000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT07M51.00S,2026-03-28T03:31:40.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642259,9.773324572930349,53.431372549019606,1610612764,76,73,2026-03-28T03:31:48Z,3900000,False,-17.0,39.0,1,left,MISS A. Sarr turnaround bank Shot,[1642259],1610612764.0,WAS,turnaround bank,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,4.3,Missed,,,,,,,,,,,,,,,,,,
403,PT07M49.00S,2026-03-28T03:31:42.4Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,76,73,2026-03-28T03:31:48Z,3910000,False,,,0,,G. Payton II REBOUND (Off:1 Def:3),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,402.0,4.0,3.0,1.0,,,,,,,,,
405,PT07M33.00S,2026-03-28T03:31:58.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630311,94.3988173455979,47.30392156862745,1610612744,76,73,2026-03-28T03:32:09Z,3920000,False,-13.0,0.0,1,right,MISS P. Spencer driving Layup,[1630311],1610612744.0,GSW,driving,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,,
406,PT07M30.00S,2026-03-28T03:32:01.2Z,3,REGULAR,rebound,defensive,[],1641731,,,1610612764,76,73,2026-03-28T03:53:30Z,3930000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:5),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,405.0,5.0,5.0,0.0,,,,,,,,,
408,PT07M28.00S,2026-03-28T03:32:03.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641731,7.933639947437584,47.549019607843135,1610612764,76,73,2026-03-28T03:43:05Z,3950000,False,12.0,22.0,1,left,MISS B. Coulibaly running Layup - blocked,"[1641731, 203110]",1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,2.53,Missed,,,,,,,,,,,,,,,Green,203110.0,,
409,PT07M28.00S,2026-03-28T03:32:03.8Z,3,REGULAR,block,,[],203110,,,1610612764,76,73,2026-03-28T03:32:06Z,3960000,False,,,0,,D. Green BLOCK (2 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
410,PT07M28.00S,2026-03-28T03:32:03.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,76,73,2026-03-28T03:32:14Z,3970000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,408.0,,,,,,,,,,,,
413,PT07M20.00S,2026-03-28T03:32:27.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642848,18.7089356110381,4.166666666666657,1610612764,76,73,2026-03-28T03:32:32Z,4000000,False,229.0,123.0,1,left,MISS T. Johnson 26' step back 3PT,[1642848],1610612764.0,WAS,step back,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Right Center,26.03,Missed,,,,,,,,,,,,,,,,,,
414,PT07M17.00S,2026-03-28T03:32:30.2Z,3,REGULAR,rebound,offensive,[],1641731,,,1610612764,76,73,2026-03-28T03:32:32Z,4010000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:5),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,,,,413.0,6.0,5.0,1.0,,,,,,,,,
415,PT07M16.00S,2026-03-28T03:32:31.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642267,6.750985545335084,97.54901960784314,1610612764,76,76,2026-03-28T03:32:40Z,4020000,False,-238.0,11.0,1,left,B. Carrington 3PT  (13 PTS) (L. Black 3 AST),"[1642267, 1641778]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Left Corner 3,24+ Left,23.8,Made,13.0,L. Black,1641778.0,3.0,,,,,,,,,,,,,,
417,PT06M57.00S,2026-03-28T03:32:50.0Z,3,REGULAR,3pt,Jump Shot,[],203110,73.63666228646518,12.74509803921569,1610612744,79,76,2026-03-28T03:32:55Z,4040000,False,-186.0,195.0,1,right,D. Green 26' 3PT  (5 PTS) (K. Porziņģis 2 AST),"[203110, 204001]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,26.99,Made,5.0,K. Porziņģis,204001.0,2.0,,,,,,,,,,,,,,
419,PT06M47.00S,2026-03-28T03:33:01.6Z,3,REGULAR,3pt,Jump Shot,[],1642267,33.42641261498029,64.4607843137255,1610612764,79,76,2026-03-28T03:33:08Z,4060000,False,-72.0,262.0,1,left,MISS B. Carrington 27' pullup 3PT,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,27.15,Missed,,,,,,,,,,,,,,,,,,
420,PT06M42.00S,2026-03-28T03:33:06.6Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,79,76,2026-03-28T03:33:08Z,4070000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,,,,,419.0,2.0,2.0,0.0,,,,,,,,,
421,PT06M37.00S,2026-03-28T03:33:11.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204001,90.19382391590013,48.0392156862745,1610612744,81,76,2026-03-28T03:33:40Z,4080000,False,-10.0,40.0,1,right,K. Porziņģis cutting Layup (17 PTS) (L. Cryer 2 AST),"[204001, 1643018]",1610612744.0,GSW,cutting,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,4.09,Made,17.0,L. Cryer,1643018.0,2.0,,,,,,,,,,,,,,
423,PT06M16.00S,2026-03-28T03:33:31.4Z,3,REGULAR,3pt,Jump Shot,[],1641731,31.586727989487514,23.284313725490193,1610612764,81,76,2026-03-28T03:33:35Z,4100000,False,134.0,244.0,1,left,MISS B. Coulibaly 27' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,27.85,Missed,,,,,,,,,,,,,,,,,,
424,PT06M13.00S,2026-03-28T03:33:34.4Z,3,REGULAR,rebound,defensive,[],1630311,,,1610612744,81,76,2026-03-28T03:33:35Z,4110000,False,,,0,,P. Spencer REBOUND (Off:1 Def:2),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Right Center,,,,,,,,423.0,3.0,2.0,1.0,,,,,,,,,
425,PT06M00.00S,2026-03-28T03:33:49.9Z,3,REGULAR,turnover,out-of-bounds,[],1627780,,,1610612744,81,76,2026-03-28T03:33:55Z,4120000,False,,,0,,G. Payton II lost ball out-of-bounds TURNOVER (2 TO),[1627780],1610612744.0,GSW,lost ball,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,,,,,1627963.0,,,,,,,,
427,PT06M00.00S,2026-03-28T03:33:54.3Z,3,REGULAR,substitution,out,[],204001,,,1610612764,81,76,2026-03-28T03:34:02Z,4140000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M00.00S,2026-03-28T03:33:54.3Z,3,REGULAR,substitution,out,[],1643018,,,1610612764,81,76,2026-03-28T03:34:02Z,4150000,False,,,0,,SUB out: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M00.00S,2026-03-28T03:33:54.3Z,3,REGULAR,substitution,out,[],1641731,,,1610612764,81,76,2026-03-28T03:34:02Z,4160000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M00.00S,2026-03-28T03:33:54.3Z,3,REGULAR,substitution,in,[],1641764,,,1610612764,81,76,2026-03-28T03:34:02Z,4170000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M00.00S,2026-03-28T03:33:54.3Z,3,REGULAR,substitution,in,[],1630611,,,1610612764,81,76,2026-03-28T03:34:02Z,4180000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M00.00S,2026-03-28T03:33:54.3Z,3,REGULAR,substitution,in,[],1630536,,,1610612764,81,76,2026-03-28T03:34:02Z,4190000,False,,,0,,SUB in: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M43.00S,2026-03-28T03:34:27.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1642848,22.125492772667542,40.68627450980392,1610612764,81,78,2026-03-28T03:34:36Z,4200000,False,47.0,155.0,1,left,T. Johnson 16' fadeaway Jump Shot (11 PTS),[1642848],1610612764.0,WAS,fadeaway,,,Johnson,T. Johnson,,,,,Mid-Range,16-24 Center,16.23,Made,11.0,,,,,,,,,,,,,,,,,
437,PT05M31.00S,2026-03-28T03:34:53.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642259,,,1610612744,81,78,2026-03-28T03:35:11Z,4240000,False,,,0,,A. Sarr personal FOUL (6 PF) (Green 2 FT),"[1642259, 203110]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627963.0,6.0,0.0,Green,203110.0,,,,
439,PT05M31.00S,2026-03-28T03:35:14.5Z,3,REGULAR,substitution,out,[],1642259,,,1610612744,81,78,2026-03-28T03:35:27Z,4260000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M31.00S,2026-03-28T03:35:14.5Z,3,REGULAR,substitution,in,[],1630264,,,1610612744,81,78,2026-03-28T03:35:27Z,4270000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M31.00S,2026-03-28T03:35:31.6Z,3,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,81,78,2026-03-28T03:35:48Z,4280000,False,,,0,,MISS D. Green Free Throw 1 of 2,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
442,PT05M31.00S,2026-03-28T03:35:31.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,81,78,2026-03-28T03:35:31Z,4290000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,441.0,,,,,,,,,,,,
443,PT05M31.00S,2026-03-28T03:35:31.6Z,3,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,82,78,2026-03-28T03:35:48Z,4300000,False,,,0,,D. Green Free Throw 2 of 2 (6 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
444,PT05M23.00S,2026-03-28T03:35:56.2Z,3,REGULAR,turnover,bad pass,[],1630536,,,1610612764,82,78,2026-03-28T03:36:01Z,4310000,False,,,0,,S. Cooper bad pass TURNOVER (1 TO),"[1630536, 1641764]",1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,,,,,,,,,,,,Podziemski,1641764.0
