actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
537,PT11M35.00S,2022-02-26T03:01:51.1Z,4,REGULAR,2pt,Jump Shot,[],1630178,20.318659658344284,33.088235294117645,1610612755,74,94,2022-02-26T03:01:57Z,5340000,85.0,138.0,1,left,T. Maxey 16' floating Jump Shot (18 PTS) (T. Harris 3 AST),"[1630178, 202699]",1610612755.0,PHI,floating,,,Maxey,T. Maxey,,,,,16.23,Made,,,,,,,18.0,,,,T. Harris,202699.0,3.0,,,,,,
539,PT11M21.00S,2022-02-26T03:02:05.4Z,4,REGULAR,turnover,bad pass,[],1629162,,,1610612750,74,94,2022-02-26T03:02:09Z,5360000,,,0,,J. McLaughlin bad pass TURNOVER (1 TO),"[1629162, 1630178]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,1.0,Maxey,1630178.0,,,
540,PT11M21.00S,2022-02-26T03:02:05.4Z,4,REGULAR,steal,,[],1630178,,,1610612755,74,94,2022-02-26T03:02:06Z,5370000,,,0,,T. Maxey STEAL (4 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT11M20.00S,2022-02-26T03:02:21.3Z,4,REGULAR,foul,personal,[],1630162,,,1610612755,74,94,2022-02-26T03:05:15Z,5380000,,,0,,A. Edwards take personal FOUL (3 PF),"[1630162, 202699]",1610612750.0,MIN,take,,,Edwards,A. Edwards,,,,,,,,1626300.0,3.0,0.0,Harris,202699.0,,,,,,,,,,,,,
543,PT11M13.00S,2022-02-26T03:02:33.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630178,21.156373193166885,31.299785539215684,1610612755,74,96,2022-02-26T03:06:17Z,5400000,94.0,146.0,1,left,T. Maxey 17' driving floating Jump Shot (20 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,17.37,Made,,,,,,,20.0,,,,,,,,,,,,
544,PT10M47.00S,2022-02-26T03:03:00.3Z,4,REGULAR,3pt,Jump Shot,[],1629162,73.80091984231275,16.176470588235293,1610612750,74,96,2022-02-26T03:03:05Z,5410000,-169.0,194.0,1,right,MISS J. McLaughlin 25' 3PT,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
545,PT10M44.00S,2022-02-26T03:03:03.3Z,4,REGULAR,rebound,offensive,[],1630183,,,1610612750,74,96,2022-02-26T03:03:05Z,5420000,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,544.0,,,,,,,3.0,2.0,1.0,,,,,,,,,
546,PT10M39.00S,2022-02-26T03:03:07.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627752,94.95729303547962,3.9215686274509802,1610612750,77,96,2022-02-26T03:03:14Z,5430000,-230.0,-5.0,1,right,T. Prince 3PT  (8 PTS) (A. Edwards 3 AST),"[1627752, 1630162]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,23.05,Made,,,,,,,8.0,,,,A. Edwards,1630162.0,3.0,,,,,,
548,PT10M17.00S,2022-02-26T03:03:30.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202699,8.754927726675426,48.03921568627451,1610612755,77,96,2022-02-26T03:03:35Z,5450000,10.0,30.0,1,left,MISS T. Harris driving Layup,[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,3.14,Missed,,,,,,,,,,,,,,,,,,,
549,PT10M15.00S,2022-02-26T03:03:32.3Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,77,96,2022-02-26T03:03:35Z,5460000,,,0,,J. McDaniels REBOUND (Off:1 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,548.0,,,,,,,4.0,3.0,1.0,,,,,,,,,
550,PT10M14.00S,2022-02-26T03:03:36.3Z,4,REGULAR,foul,personal,[],201935,,,1610612750,77,96,2022-02-26T03:04:00Z,5470000,,,0,,J. Harden personal FOUL (4 PF),"[201935, 1630183]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,1627962.0,4.0,1.0,McDaniels,1630183.0,,,,,,,,,,,,,
552,PT10M10.00S,2022-02-26T03:03:53.3Z,4,REGULAR,3pt,Jump Shot,[],1630162,69.07030223390277,66.42156862745098,1610612750,77,96,2022-02-26T03:04:04Z,5490000,82.0,238.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,,
553,PT10M07.00S,2022-02-26T03:03:56.2Z,4,REGULAR,rebound,defensive,[],201980,,,1610612755,77,96,2022-02-26T03:03:56Z,5500000,,,0,,D. Green REBOUND (Off:0 Def:2),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,552.0,,,,,,,2.0,2.0,0.0,,,,,,,,,
554,PT09M52.00S,2022-02-26T03:04:11.3Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612755,77,96,2022-02-26T03:04:18Z,5510000,,,0,,N. Reid shooting personal FOUL (3 PF) (Millsap 2 FT),"[1629675, 200794]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,1627962.0,3.0,0.0,Millsap,200794.0,,,,,,,,,,,,,
556,PT09M52.00S,2022-02-26T03:04:36.3Z,4,REGULAR,freethrow,1 of 2,[],200794,,,1610612755,77,97,2022-02-26T03:04:36Z,5530000,,,0,,P. Millsap Free Throw 1 of 2 (3 PTS),[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
557,PT09M52.00S,2022-02-26T03:04:49.0Z,4,REGULAR,freethrow,2 of 2,[],200794,,,1610612755,77,97,2022-02-26T03:04:49Z,5540000,,,0,,MISS P. Millsap Free Throw 2 of 2,[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,Missed,,,,,,,,,,,,,,,,,,,
558,PT09M49.00S,2022-02-26T03:04:52.0Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612750,77,97,2022-02-26T03:04:52Z,5550000,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,557.0,,,,,,,2.0,2.0,0.0,,,,,,,,,
559,PT09M47.00S,2022-02-26T03:04:53.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627752,75.1149802890933,15.196078431372548,1610612750,77,97,2022-02-26T03:05:03Z,5560000,-174.0,181.0,1,right,MISS T. Prince 25' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,,
560,PT09M45.00S,2022-02-26T03:04:57.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,77,97,2022-02-26T03:04:57Z,5570000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,559.0,,,,,,,,,,,,,,,,,,
561,PT09M45.00S,2022-02-26T03:04:58.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,77,97,2022-02-26T03:04:58Z,5580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M30.00S,2022-02-26T03:05:17.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,18.74178712220762,46.32352941176471,1610612755,77,97,2022-02-26T03:05:29Z,5590000,18.0,124.0,1,left,MISS J. Harden 12' Jump Shot,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,12.51,Missed,,,,,,,,,,,,,,,,,,,
563,PT09M29.00S,2022-02-26T03:05:18.3Z,4,REGULAR,rebound,offensive,[],201935,,,1610612755,77,97,2022-02-26T03:05:29Z,5600000,,,0,,J. Harden REBOUND (Off:1 Def:6),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,562.0,,,,,,,7.0,6.0,1.0,,,,,,,,,
564,PT09M27.00S,2022-02-26T03:05:20.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201935,7.440867279894875,53.92156862745098,1610612755,77,97,2022-02-26T03:09:23Z,5610000,-20.0,17.0,1,left,MISS J. Harden floating Shot,[201935],1610612755.0,PHI,floating,,,Harden,J. Harden,,,,,2.62,Missed,,,,,,,,,,,,,,,,,,,
565,PT09M26.00S,2022-02-26T03:05:21.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,77,97,2022-02-26T03:05:33Z,5620000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,564.0,,,,,,,,,,,,,,,,,,
566,PT09M26.00S,2022-02-26T03:05:28.6Z,4,REGULAR,violation,kicked ball,[],201935,,,1610612750,77,97,2022-02-26T03:12:12Z,5630000,,,0,,J. Harden kicked ball VIOLATION,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,1626300.0,,,,,,,,,,,,,,,,,
567,PT09M26.00S,2022-02-26T03:05:31.8Z,4,REGULAR,substitution,out,[],1629162,,,1610612750,77,97,2022-02-26T03:06:56Z,5640000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT09M26.00S,2022-02-26T03:05:31.8Z,4,REGULAR,substitution,in,[],1626156,,,1610612750,77,97,2022-02-26T03:06:56Z,5650000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT09M14.00S,2022-02-26T03:07:16.4Z,4,REGULAR,foul,personal,['2freethrow'],200794,,,1610612750,77,97,2022-02-26T03:07:24Z,5660000,,,0,,P. Millsap shooting personal FOUL (2 PF) (Edwards 2 FT),"[200794, 1630162]",1610612755.0,PHI,shooting,,,Millsap,P. Millsap,,,,,,,,1627962.0,2.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,
571,PT09M14.00S,2022-02-26T03:07:42.6Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,78,97,2022-02-26T03:08:17Z,5680000,,,0,,A. Edwards Free Throw 1 of 2 (15 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
572,PT09M14.00S,2022-02-26T03:07:43.2Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,78,97,2022-02-26T03:07:52Z,5690000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT09M14.00S,2022-02-26T03:07:43.2Z,4,REGULAR,substitution,out,[],200794,,,1610612750,78,97,2022-02-26T03:07:52Z,5700000,,,0,,SUB out: P. Millsap,[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT09M14.00S,2022-02-26T03:07:43.2Z,4,REGULAR,substitution,in,[],1626157,,,1610612750,78,97,2022-02-26T03:07:52Z,5710000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT09M14.00S,2022-02-26T03:07:43.2Z,4,REGULAR,substitution,in,[],203954,,,1610612750,78,97,2022-02-26T03:07:52Z,5720000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT09M14.00S,2022-02-26T03:07:42.6Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,78,97,2022-02-26T03:08:17Z,5730000,,,0,,MISS A. Edwards Free Throw 2 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Missed,,,,,,,,,,,,,,,,,,,
577,PT09M12.00S,2022-02-26T03:07:44.6Z,4,REGULAR,rebound,defensive,[],201980,,,1610612755,78,97,2022-02-26T03:08:17Z,5740000,,,0,,D. Green REBOUND (Off:0 Def:3),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,576.0,,,,,,,3.0,3.0,0.0,,,,,,,,,
578,PT09M03.00S,2022-02-26T03:08:15.8Z,4,REGULAR,2pt,Jump Shot,[],203954,10.33180026281209,76.7156862745098,1610612755,78,99,2022-02-26T03:08:21Z,5750000,-134.0,45.0,1,left,J. Embiid 14' pullup Jump Shot (29 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,14.08,Made,,,,,,,29.0,,,,,,,,,,,,
579,PT08M47.00S,2022-02-26T03:08:32.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.72339027595268,49.754901960784316,1610612750,80,99,2022-02-26T03:08:42Z,5760000,-1.0,16.0,1,right,K. Towns cutting Layup (14 PTS) (T. Prince 3 AST),"[1626157, 1627752]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,1.59,Made,,,,,,,14.0,,,,T. Prince,1627752.0,3.0,,,,,,
581,PT08M34.00S,2022-02-26T03:08:44.6Z,4,REGULAR,3pt,Jump Shot,[],201980,6.389618922470433,95.34313725490196,1610612755,80,102,2022-02-26T03:09:04Z,5780000,-227.0,8.0,1,left,D. Green 3PT  (6 PTS) (T. Harris 4 AST),"[201980, 202699]",1610612755.0,PHI,,,,Green,D. Green,,,,,22.68,Made,,,,,,,6.0,,,,T. Harris,202699.0,4.0,,,,,,
583,PT08M21.00S,2022-02-26T03:08:57.5Z,4,REGULAR,3pt,Jump Shot,[],1626157,93.03547963206307,95.12101715686273,1610612750,83,102,2022-02-26T03:09:19Z,5800000,226.0,13.0,1,right,K. Towns 3PT  (17 PTS) (J. McDaniels 1 AST),"[1626157, 1630183]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,22.6,Made,,,,,,,17.0,,,,J. McDaniels,1630183.0,1.0,,,,,,
585,PT07M54.00S,2022-02-26T03:09:24.3Z,4,REGULAR,3pt,Jump Shot,[],203954,28.86005256241787,74.01960784313727,1610612755,83,105,2022-02-26T03:09:29Z,5820000,-120.0,219.0,1,left,J. Embiid 24' 3PT  (32 PTS) (J. Harden 9 AST),"[203954, 201935]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,24.96,Made,,,,,,,32.0,,,,J. Harden,201935.0,9.0,,,,,,
587,PT07M37.00S,2022-02-26T03:09:42.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,88.12417871222075,51.225490196078425,1610612750,85,105,2022-02-26T03:09:58Z,5840000,6.0,59.0,1,right,K. Towns Jump Shot (19 PTS) (J. McDaniels 2 AST),"[1626157, 1630183]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,5.94,Made,,,,,,,19.0,,,,J. McDaniels,1630183.0,2.0,,,,,,
589,PT07M17.00S,2022-02-26T03:10:02.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,6.783837056504599,48.28431372549019,1610612755,85,107,2022-02-26T03:13:34Z,5860000,9.0,11.0,1,left,T. Maxey driving Layup (22 PTS) (J. Harden 10 AST),"[1630178, 201935]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,1.42,Made,,,,,,,22.0,,,,J. Harden,201935.0,10.0,,,,,,
591,PT07M01.00S,2022-02-26T03:10:20.4Z,4,REGULAR,foul,personal,[],202699,,,1610612750,85,107,2022-02-26T03:10:26Z,5880000,,,0,,T. Harris personal FOUL (2 PF),"[202699, 1626157]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,1626300.0,2.0,0.0,Towns,1626157.0,,,,,,,,,,,,,
593,PT06M55.00S,2022-02-26T03:10:42.1Z,4,REGULAR,3pt,Jump Shot,[],1630183,71.96123521681997,76.9607843137255,1610612750,85,107,2022-02-26T03:11:02Z,5900000,135.0,211.0,1,right,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,,
594,PT06M51.00S,2022-02-26T03:10:46.1Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,85,107,2022-02-26T03:11:02Z,5910000,,,0,,J. Harden REBOUND (Off:1 Def:7),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,593.0,,,,,,,8.0,7.0,1.0,,,,,,,,,
595,PT06M47.00S,2022-02-26T03:10:51.2Z,4,REGULAR,turnover,out-of-bounds,[],201935,,,1610612755,85,107,2022-02-26T03:13:12Z,5920000,,,0,,J. Harden bad pass out-of-bounds TURNOVER (2 TO),[201935],1610612755.0,PHI,bad pass,,,Harden,J. Harden,,,,,,,,2530.0,,,,,,,,,,,,2.0,,,,,
596,PT06M47.00S,2022-02-26T03:10:57.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,85,107,2022-02-26T03:10:57Z,5930000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M47.00S,2022-02-26T03:13:05.3Z,4,REGULAR,substitution,out,[],202699,,,1610612750,85,107,2022-02-26T03:13:21Z,5940000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M47.00S,2022-02-26T03:13:05.3Z,4,REGULAR,substitution,in,[],1627777,,,1610612750,85,107,2022-02-26T03:13:21Z,5950000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M37.00S,2022-02-26T03:13:59.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,67.62483574244416,39.705882352941174,1610612750,88,107,2022-02-26T03:14:05Z,5960000,-51.0,252.0,1,right,K. Towns 25' 3PT  (22 PTS) (A. Edwards 4 AST),"[1626157, 1630162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.7,Made,,,,,,,22.0,,,,A. Edwards,1630162.0,4.0,,,,,,
601,PT06M37.00S,2022-02-26T03:14:06.4Z,4,REGULAR,foul,personal,['1freethrow'],1627777,,,1610612750,88,107,2022-02-26T03:14:11Z,5980000,,,0,,G. Niang shooting personal FOUL (3 PF) (Towns 1 FT),"[1627777, 1626157]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,1626300.0,3.0,0.0,Towns,1626157.0,,,,,,,,,,,,,
603,PT06M37.00S,2022-02-26T03:14:33.0Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1626157,,,1610612750,89,107,2022-02-26T03:14:33Z,6000000,,,0,,K. Towns Free Throw 1 of 1 (23 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,,,23.0,,,,,,,,,,,,
604,PT06M25.00S,2022-02-26T03:14:46.5Z,4,REGULAR,2pt,Jump Shot,[],203954,21.107095926412615,47.549019607843135,1610612755,89,109,2022-02-26T03:14:52Z,6010000,12.0,146.0,1,left,J. Embiid 14' Jump Shot (34 PTS) (J. Harden 11 AST),"[203954, 201935]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,14.64,Made,,,,,,,34.0,,,,J. Harden,201935.0,11.0,,,,,,
608,PT06M04.00S,2022-02-26T03:15:07.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,94.40999984741211,50.0,1610612750,89,109,2022-02-26T03:19:27Z,6050000,0.0,0.0,1,right,MISS J. McDaniels alley-oop DUNK,[1630183],1610612750.0,MIN,alley-oop,,,McDaniels,J. McDaniels,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
609,PT06M04.00S,2022-02-26T03:15:07.4Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,89,109,2022-02-26T03:15:34Z,6060000,,,0,,J. Embiid REBOUND (Off:0 Def:10),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,608.0,,,,,,,10.0,10.0,0.0,,,,,,,,,
610,PT05M53.00S,2022-02-26T03:15:20.1Z,4,REGULAR,3pt,Jump Shot,[],201935,26.757555847568987,19.852941176470587,1610612755,89,112,2022-02-26T03:15:41Z,6070000,151.0,199.0,1,left,J. Harden 24' 3PT  (23 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,24.96,Made,,,,,,,23.0,,,,,,,,,,,,
611,PT05M53.00S,2022-02-26T03:15:24.1Z,4,REGULAR,foul,personal,['1freethrow'],1626157,,,1610612755,89,112,2022-02-26T03:15:30Z,6080000,,,0,,K. Towns shooting personal FOUL (2 PF) (Harden 1 FT),"[1626157, 201935]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,1627962.0,2.0,0.0,Harden,201935.0,,,,,,,,,,,,,
613,PT05M53.00S,2022-02-26T03:15:52.3Z,4,REGULAR,freethrow,1 of 1,[],201935,,,1610612755,89,113,2022-02-26T03:15:52Z,6100000,,,0,,J. Harden Free Throw 1 of 1 (24 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,,,,,,,24.0,,,,,,,,,,,,
614,PT05M38.00S,2022-02-26T03:16:07.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,93.24901445466492,48.77450980392157,1610612750,91,113,2022-02-26T03:16:11Z,6110000,-6.0,11.0,1,right,J. McDaniels driving Layup (10 PTS) (A. Edwards 5 AST),"[1630183, 1630162]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,1.26,Made,,,,,,,10.0,,,,A. Edwards,1630162.0,5.0,,,,,,
615,PT05M15.00S,2022-02-26T03:16:36.2Z,4,REGULAR,foul,personal,[],1626157,,,1610612755,91,113,2022-02-26T03:16:49Z,6120000,,,0,,K. Towns personal FOUL (3 PF),"[1626157, 201935]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,1627962.0,3.0,0.0,Harden,201935.0,,,,,,,,,,,,,
618,PT05M15.00S,2022-02-26T03:16:52.5Z,4,REGULAR,substitution,out,[],1630162,,,1610612755,91,113,2022-02-26T03:16:57Z,6140000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT05M15.00S,2022-02-26T03:16:52.5Z,4,REGULAR,substitution,in,[],1629669,,,1610612755,91,113,2022-02-26T03:16:57Z,6150000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT05M15.00S,2022-02-26T03:17:02.1Z,4,REGULAR,foul,technical,['1freethrow'],1626156,,,1610612755,91,113,2022-02-26T03:17:09Z,6160000,,,0,,D. Russell technical FOUL (2 Tech),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,1627962.0,2.0,2.0,,,,,,,,,,,,,,,
621,PT05M15.00S,2022-02-26T03:17:22.3Z,4,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,91,114,2022-02-26T03:17:22Z,6170000,,,0,,T. Maxey technical Free Throw 1 of 1 (23 PTS),[1630178],1610612755.0,PHI,technical,,,Maxey,T. Maxey,,,,,,Made,,,,,,,23.0,,,,,,,,,,,,
622,PT05M03.00S,2022-02-26T03:17:45.6Z,4,REGULAR,3pt,Jump Shot,[],201935,20.581471747700395,8.088235294117647,1610612755,91,117,2022-02-26T03:17:52Z,6180000,210.0,141.0,1,left,J. Harden 25' 3PT step back (27 PTS),[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,25.26,Made,,,,,,,27.0,,,,,,,,,,,,
623,PT04M47.00S,2022-02-26T03:18:00.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,93.64323258869908,50.0,1610612750,93,117,2022-02-26T03:18:20Z,6190000,0.0,7.0,1,right,K. Towns driving DUNK (25 PTS) (D. Russell 3 AST),"[1626157, 1626156]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,0.73,Made,,,,,,,25.0,,,,D. Russell,1626156.0,3.0,,,,,,
625,PT04M25.00S,2022-02-26T03:18:22.3Z,4,REGULAR,3pt,Jump Shot,[],1630178,17.69053876478318,7.107843137254902,1610612755,93,120,2022-02-26T03:19:18Z,6210000,214.0,114.0,1,left,T. Maxey 24' 3PT  (26 PTS) (J. Harden 12 AST),"[1630178, 201935]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,24.28,Made,,,,,,,26.0,,,,J. Harden,201935.0,12.0,,,,,,
627,PT04M25.00S,2022-02-26T03:18:28.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,93,120,2022-02-26T03:18:28Z,6230000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT04M25.00S,2022-02-26T03:20:16.0Z,4,REGULAR,substitution,out,[],1626156,,,1610612750,93,120,2022-02-26T03:21:28Z,6240000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT04M25.00S,2022-02-26T03:20:16.0Z,4,REGULAR,substitution,out,[],1630183,,,1610612750,93,120,2022-02-26T03:21:28Z,6250000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M25.00S,2022-02-26T03:20:16.0Z,4,REGULAR,substitution,out,[],1627752,,,1610612750,93,120,2022-02-26T03:21:28Z,6260000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT04M25.00S,2022-02-26T03:20:16.0Z,4,REGULAR,substitution,out,[],1626157,,,1610612750,93,120,2022-02-26T03:21:28Z,6270000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT04M25.00S,2022-02-26T03:20:16.0Z,4,REGULAR,substitution,out,[],201935,,,1610612750,93,120,2022-02-26T03:21:28Z,6280000,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT04M25.00S,2022-02-26T03:20:16.0Z,4,REGULAR,substitution,out,[],201980,,,1610612750,93,120,2022-02-26T03:21:28Z,6290000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT04M25.00S,2022-02-26T03:20:16.0Z,4,REGULAR,substitution,out,[],203954,,,1610612750,93,120,2022-02-26T03:21:28Z,6300000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
