actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
268,PT00M45.30S,2021-11-04T00:59:26.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630162,92.85479632063075,45.588235294117645,1610612750,51,58,2021-11-04T01:05:55Z,2670000,-22.0,15.0,1,right,A. Edwards running finger roll Layup (15 PTS) (M. Beasley 1 AST),"[1630162, 1627736]",1610612750.0,MIN,running finger roll,,,Edwards,A. Edwards,,,,,,,,,,,2.65,Made,15.0,M. Beasley,1627736.0,1.0,,,,,,,,,
270,PT00M45.30S,2021-11-04T00:59:31.2Z,2,REGULAR,foul,personal,['1freethrow'],202704,,,1610612750,51,58,2021-11-04T00:59:42Z,2690000,,,0,,R. Jackson shooting personal FOUL (1 PF) (Edwards 1 FT),"[202704, 1630162]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,,2002.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
272,PT00M45.30S,2021-11-04T00:59:53.7Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630162,,,1610612750,52,58,2021-11-04T00:59:53Z,2710000,,,0,,A. Edwards Free Throw 1 of 1 (16 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
273,PT00M39.80S,2021-11-04T01:00:05.5Z,2,REGULAR,foul,personal,[],201976,,,1610612746,52,58,2021-11-04T01:00:09Z,2720000,,,0,,P. Beverley personal FOUL (1 PF),"[201976, 202704]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,1830.0,1.0,0.0,Jackson,202704.0,,,,,,,,,,,,,,,
275,PT00M39.80S,2021-11-04T01:00:18.3Z,2,REGULAR,substitution,out,[],202331,,,1610612746,52,58,2021-11-04T01:00:25Z,2740000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT00M39.80S,2021-11-04T01:00:18.3Z,2,REGULAR,substitution,in,[],1628379,,,1610612746,52,58,2021-11-04T01:00:25Z,2750000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT00M39.80S,2021-11-04T01:00:38.3Z,2,REGULAR,substitution,out,[],1629611,,,1610612746,52,58,2021-11-04T01:00:42Z,2760000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT00M39.80S,2021-11-04T01:00:38.3Z,2,REGULAR,substitution,in,[],202339,,,1610612746,52,58,2021-11-04T01:00:42Z,2770000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT00M33.00S,2021-11-04T01:00:59.4Z,2,REGULAR,2pt,Jump Shot,[],202704,6.521024967148489,25.49019607843137,1610612746,52,58,2021-11-04T01:01:05Z,2780000,123.0,9.0,1,left,MISS R. Jackson 12' step back Shot,[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,,,,,,,12.28,Missed,,,,,,,,,,,,,
281,PT00M30.60S,2021-11-04T01:01:01.8Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,52,58,2021-11-04T01:01:05Z,2790000,,,0,,K. Towns REBOUND (Off:1 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,280.0,6.0,5.0,1.0,,,,,
282,PT00M19.60S,2021-11-04T01:01:13.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,91.14651773981603,51.9607843137255,1610612750,54,58,2021-11-04T01:01:19Z,2800000,10.0,31.0,1,right,A. Edwards driving finger roll Layup (18 PTS),[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,,,,,,,3.22,Made,18.0,,,,,,,,,,,,
283,PT00M00.10S,2021-11-04T01:01:39.3Z,2,REGULAR,3pt,Jump Shot,[],201587,6.258212877792378,4.901960784313726,1610612746,54,58,2021-11-04T01:01:46Z,2810000,225.0,6.0,1,left,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,22.56,Missed,,,,,,,,,,,,,
284,PT00M00.10S,2021-11-04T01:01:39.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,54,58,2021-11-04T01:01:46Z,2820000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,283.0,,,,,,,,
285,PT00M00.00S,2021-11-04T01:01:49.6Z,2,REGULAR,period,end,[],0,,,1610612746,54,58,2021-11-04T01:01:49Z,2830000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT12M00.00S,2021-11-04T01:16:53.4Z,3,REGULAR,substitution,out,['startperiod'],1627736,,,1610612746,54,58,2021-11-04T01:17:06Z,2840000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT12M00.00S,2021-11-04T01:16:53.4Z,3,REGULAR,substitution,out,['startperiod'],1628379,,,1610612746,54,58,2021-11-04T01:17:06Z,2850000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT12M00.00S,2021-11-04T01:16:53.4Z,3,REGULAR,substitution,in,['startperiod'],1629006,,,1610612746,54,58,2021-11-04T01:17:06Z,2860000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT12M00.00S,2021-11-04T01:16:53.4Z,3,REGULAR,substitution,in,['startperiod'],202331,,,1610612746,54,58,2021-11-04T01:17:06Z,2870000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2021-11-04T01:17:23.7Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612746,54,58,2021-11-04T01:26:15Z,2875000,,,0,,TEAM delay-of-game VIOLATION,[],1610612750.0,MIN,,,,,,,,,,,1830.0,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-11-04T01:17:29.8Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612746,54,58,2021-11-04T01:26:32Z,2877500,,,0,,TEAM delay-of-game VIOLATION,[],1610612746.0,LAC,,,,,,,,,,,1830.0,,,,,,,,,,,,,,,,,,,
291,PT12M00.00S,2021-11-04T01:17:11.6Z,3,REGULAR,period,start,[],0,,,1610612750,54,58,2021-11-04T01:17:11Z,2880000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT11M45.00S,2021-11-04T01:17:35.9Z,3,REGULAR,3pt,Jump Shot,[],1626157,9.017739816031538,2.450980392156863,1610612750,54,58,2021-11-04T01:19:28Z,2900000,238.0,32.0,1,left,MISS K. Towns 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,23.99,Missed,,,,,,,,,,,,,
294,PT11M42.00S,2021-11-04T01:17:38.9Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,54,58,2021-11-04T01:19:28Z,2910000,,,0,,P. George REBOUND (Off:0 Def:5),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,293.0,5.0,5.0,0.0,,,,,
295,PT11M27.00S,2021-11-04T01:17:52.0Z,3,REGULAR,3pt,Jump Shot,[],202331,82.60512483574244,4.6568627450980395,1610612746,54,61,2021-11-04T01:20:23Z,2920000,-227.0,111.0,1,right,P. George 25' 3PT  (20 PTS) (E. Bledsoe 4 AST),"[202331, 202339]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,25.24,Made,20.0,E. Bledsoe,202339.0,4.0,,,,,,,,,
296,PT11M10.00S,2021-11-04T01:18:00.7Z,3,REGULAR,3pt,Jump Shot,[],1629006,9.280551905387648,3.9215686274509802,1610612750,57,61,2021-11-04T01:18:05Z,2930000,230.0,35.0,1,left,J. Okogie 3PT  (5 PTS) (P. Beverley 6 AST),"[1629006, 201976]",1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,23.3,Made,5.0,P. Beverley,201976.0,6.0,,,,,,,,,
298,PT10M54.00S,2021-11-04T01:18:16.3Z,3,REGULAR,2pt,Jump Shot,[],202339,80.3712220762155,78.92156862745098,1610612746,57,63,2021-11-04T01:18:26Z,2950000,145.0,132.0,1,right,E. Bledsoe 19' pullup Jump Shot (4 PTS) (R. Jackson 3 AST),"[202339, 202704]",1610612746.0,LAC,pullup,,,Bledsoe,E. Bledsoe,,,,,,,,,,,19.58,Made,4.0,R. Jackson,202704.0,3.0,,,,,,,,,
299,PT10M40.00S,2021-11-04T01:18:30.3Z,3,REGULAR,3pt,Jump Shot,[],1629006,28.33442838370565,23.52941176470588,1610612750,60,63,2021-11-04T01:18:35Z,2960000,132.0,214.0,1,left,J. Okogie 25' 3PT  (8 PTS) (A. Edwards 4 AST),"[1629006, 1630162]",1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,25.15,Made,8.0,A. Edwards,1630162.0,4.0,,,,,,,,,
301,PT10M28.00S,2021-11-04T01:18:42.8Z,3,REGULAR,3pt,Jump Shot,[],201587,92.06636005256242,3.6764705882352944,1610612746,60,66,2021-11-04T01:18:47Z,2980000,-232.0,22.0,1,right,N. Batum 3PT  (6 PTS) (R. Jackson 4 AST),"[201587, 202704]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,23.27,Made,6.0,R. Jackson,202704.0,4.0,,,,,,,,,
303,PT10M14.00S,2021-11-04T01:19:00.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629006,7.30946123521682,49.754901960784316,1610612750,62,66,2021-11-04T01:19:04Z,3000000,1.0,16.0,1,left,J. Okogie pullup Jump Shot (10 PTS),[1629006],1610612750.0,MIN,pullup,,,Okogie,J. Okogie,,,,,,,,,,,1.62,Made,10.0,,,,,,,,,,,,
304,PT10M14.00S,2021-11-04T01:19:04.4Z,3,REGULAR,foul,personal,['1freethrow'],1627826,,,1610612750,62,66,2021-11-04T01:19:10Z,3010000,,,0,,I. Zubac shooting personal FOUL (1 PF) (Okogie 1 FT),"[1627826, 1629006]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,2002.0,1.0,0.0,Okogie,1629006.0,,,,,,,,,,,,,,,
306,PT10M14.00S,2021-11-04T01:19:27.5Z,3,REGULAR,freethrow,1 of 1,[],1629006,,,1610612750,63,66,2021-11-04T01:19:27Z,3030000,,,0,,J. Okogie Free Throw 1 of 1 (11 PTS),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
307,PT09M56.00S,2021-11-04T01:19:48.3Z,3,REGULAR,3pt,Jump Shot,[],202331,67.49342969776609,50.49019607843137,1610612746,63,66,2021-11-04T01:19:54Z,3040000,2.0,253.0,1,right,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,25.31,Missed,,,,,,,,,,,,,
308,PT09M52.00S,2021-11-04T01:19:52.3Z,3,REGULAR,rebound,defensive,[],201976,,,1610612750,63,66,2021-11-04T01:19:54Z,3050000,,,0,,P. Beverley REBOUND (Off:2 Def:3),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,307.0,5.0,3.0,2.0,,,,,
309,PT09M45.00S,2021-11-04T01:19:58.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629006,6.389618922470433,51.470588235294116,1610612750,63,66,2021-11-04T01:20:02Z,3060000,-7.0,8.0,1,left,MISS J. Okogie driving reverse Layup,[1629006],1610612750.0,MIN,driving reverse,,,Okogie,J. Okogie,,,,,,,,,,,1.06,Missed,,,,,,,,,,,,,
310,PT09M42.00S,2021-11-04T01:20:01.5Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,63,66,2021-11-04T01:20:02Z,3070000,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,309.0,2.0,2.0,0.0,,,,,
312,PT09M24.00S,2021-11-04T01:20:19.9Z,3,REGULAR,turnover,bad pass,[],202331,,,1610612746,63,66,2021-11-04T01:20:24Z,3080000,,,0,,P. George bad pass TURNOVER (6 TO),"[202331, 1626157]",1610612746.0,LAC,,,,George,P. George,,,,,6.0,,,,,,,,,,,,,,,,Towns,1626157.0,,,
313,PT09M24.00S,2021-11-04T01:20:19.9Z,3,REGULAR,steal,,[],1626157,,,1610612750,63,66,2021-11-04T01:20:22Z,3090000,,,0,,K. Towns STEAL (2 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT09M17.00S,2021-11-04T01:20:26.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630162,19.004599211563733,48.03921568627451,1610612750,65,66,2021-11-04T01:20:34Z,3100000,10.0,126.0,1,left,A. Edwards 12' pullup Jump Shot (20 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,,,,,,,12.65,Made,20.0,,,,,,,,,,,,
315,PT09M06.00S,2021-11-04T01:20:37.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,91.67214191852825,48.28431372549019,1610612746,65,68,2021-11-04T01:20:44Z,3110000,-9.0,26.0,1,right,I. Zubac cutting DUNK (6 PTS) (P. George 6 AST),"[1627826, 202331]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,,,,,,,2.72,Made,6.0,P. George,202331.0,6.0,,,,,,,,,
317,PT08M58.00S,2021-11-04T01:20:45.6Z,3,REGULAR,3pt,Jump Shot,[],1630162,31.882391590013142,39.705882352941174,1610612750,68,68,2021-11-04T01:20:57Z,3130000,51.0,247.0,1,left,A. Edwards 25' 3PT pullup (23 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,,,,,,,25.25,Made,23.0,,,,,,,,,,,,
318,PT08M44.00S,2021-11-04T01:21:03.9Z,3,REGULAR,foul,personal,[],1630162,,,1610612746,68,68,2021-11-04T01:21:29Z,3140000,,,0,,A. Edwards take personal FOUL (1 PF),"[1630162, 202339]",1610612750.0,MIN,take,,,Edwards,A. Edwards,,,,,,1628954.0,1.0,0.0,Bledsoe,202339.0,,,,,,,,,,,,,,,
320,PT08M44.00S,2021-11-04T01:21:13.5Z,3,REGULAR,substitution,out,[],1630162,,,1610612746,68,68,2021-11-04T01:21:16Z,3160000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT08M44.00S,2021-11-04T01:21:13.5Z,3,REGULAR,substitution,in,[],1627736,,,1610612746,68,68,2021-11-04T01:21:16Z,3170000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT08M43.00S,2021-11-04T01:21:35.7Z,3,REGULAR,turnover,bad pass,[],202704,,,1610612746,68,68,2021-11-04T01:21:41Z,3180000,,,0,,R. Jackson bad pass TURNOVER (3 TO),"[202704, 1626157]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,3.0,,,,,,,,,,,,,,,,Towns,1626157.0,,,
323,PT08M43.00S,2021-11-04T01:21:35.7Z,3,REGULAR,steal,,[],1626157,,,1610612750,68,68,2021-11-04T01:21:37Z,3190000,,,0,,K. Towns STEAL (3 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT08M39.00S,2021-11-04T01:21:39.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626157,7.440867279894875,45.588235294117645,1610612750,70,68,2021-11-04T01:21:45Z,3200000,22.0,17.0,1,left,K. Towns running DUNK (9 PTS),[1626157],1610612750.0,MIN,running,,,Towns,K. Towns,,,,,,,,,,,2.81,Made,9.0,,,,,,,,,,,,
325,PT08M32.00S,2021-11-04T01:21:45.7Z,3,REGULAR,3pt,Jump Shot,[],201587,94.95729303547962,94.11764705882352,1610612746,70,71,2021-11-04T01:29:14Z,3210000,221.0,-5.0,1,right,N. Batum 3PT running (9 PTS) (R. Jackson 5 AST),"[201587, 202704]",1610612746.0,LAC,running,,,Batum,N. Batum,,,,,,,,,,,22.07,Made,9.0,R. Jackson,202704.0,5.0,,,,,,,,,
327,PT08M13.00S,2021-11-04T01:22:04.6Z,3,REGULAR,3pt,Jump Shot,[],1629006,9.937582128777924,4.166666666666666,1610612750,70,71,2021-11-04T01:22:09Z,3230000,229.0,41.0,1,left,MISS J. Okogie 3PT,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,23.28,Missed,,,,,,,,,,,,,
328,PT08M10.00S,2021-11-04T01:22:07.6Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,70,71,2021-11-04T01:22:09Z,3240000,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,327.0,3.0,2.0,1.0,,,,,
329,PT08M03.00S,2021-11-04T01:22:15.5Z,3,REGULAR,2pt,Jump Shot,[],202331,74.45795006570303,62.745098039215684,1610612746,70,73,2021-11-04T01:22:19Z,3250000,64.0,188.0,1,right,P. George 19' pullup Jump Shot (22 PTS) (R. Jackson 6 AST),"[202331, 202704]",1610612746.0,LAC,pullup,,,George,P. George,,,,,,,,,,,19.81,Made,22.0,R. Jackson,202704.0,6.0,,,,,,,,,
331,PT07M45.00S,2021-11-04T01:22:37.0Z,3,REGULAR,foul,offensive,[],1626157,,,1610612750,70,73,2021-11-04T01:22:45Z,3270000,,,0,,K. Towns offensive FOUL (1 PF),"[1626157, 201587]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,1628954.0,1.0,0.0,Batum,201587.0,,,,,,,,,,,,,,,
333,PT07M45.00S,2021-11-04T01:22:37.0Z,3,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,70,73,2021-11-04T01:22:37Z,3290000,,,0,,K. Towns offensive foul TURNOVER (2 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,2.0,1628954.0,,,,,,,,,,,,,,,,,,,
334,PT07M35.00S,2021-11-04T01:23:03.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202704,82.21090670170827,64.70588235294117,1610612746,70,75,2021-11-04T01:23:06Z,3300000,74.0,115.0,1,right,R. Jackson 13' pullup Jump Shot (15 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,,,,,,13.62,Made,15.0,,,,,,,,,,,,
335,PT07M24.00S,2021-11-04T01:23:13.3Z,3,REGULAR,3pt,Jump Shot,[],201976,21.632720105124836,11.27450980392157,1610612750,70,75,2021-11-04T01:23:19Z,3310000,194.0,151.0,1,left,MISS P. Beverley 24' pullup 3PT,[201976],1610612750.0,MIN,pullup,,,Beverley,P. Beverley,,,,,,,,,,,24.54,Missed,,,,,,,,,,,,,
336,PT07M21.00S,2021-11-04T01:23:16.3Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,70,75,2021-11-04T01:23:19Z,3320000,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,335.0,4.0,3.0,1.0,,,,,
337,PT07M14.00S,2021-11-04T01:23:23.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,91.93495400788436,51.225490196078425,1610612746,70,77,2021-11-04T01:23:28Z,3330000,6.0,23.0,1,right,I. Zubac alley-oop DUNK (8 PTS) (E. Bledsoe 5 AST),"[1627826, 202339]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,,,,,,,2.41,Made,8.0,E. Bledsoe,202339.0,5.0,,,,,,,,,
339,PT07M13.00S,2021-11-04T01:23:35.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,70,77,2021-11-04T01:23:35Z,3350000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT07M13.00S,2021-11-04T01:25:41.7Z,3,REGULAR,substitution,out,[],1629006,,,1610612750,70,77,2021-11-04T01:26:01Z,3360000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT07M13.00S,2021-11-04T01:25:41.7Z,3,REGULAR,substitution,in,[],1630162,,,1610612750,70,77,2021-11-04T01:26:01Z,3370000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT06M53.00S,2021-11-04T01:26:40.1Z,3,REGULAR,3pt,Jump Shot,[],1630162,30.962549277266753,38.72549019607843,1610612750,70,77,2021-11-04T01:26:49Z,3380000,56.0,239.0,1,left,MISS A. Edwards 24' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,24.51,Missed,,,,,,,,,,,,,
346,PT06M48.00S,2021-11-04T01:26:45.1Z,3,REGULAR,rebound,offensive,[],201976,,,1610612750,70,77,2021-11-04T01:26:49Z,3390000,,,0,,P. Beverley REBOUND (Off:3 Def:3),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,345.0,6.0,3.0,3.0,,,,,
347,PT06M46.00S,2021-11-04T01:26:47.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201976,5.732588699080158,54.166666666666664,1610612750,72,77,2021-11-04T01:31:03Z,3400000,-21.0,1.0,1,left,P. Beverley Layup (8 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,2.08,Made,8.0,,,,,,,,,,,,
348,PT06M27.00S,2021-11-04T01:27:08.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,72,77,2021-11-04T01:27:08Z,3410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT06M22.00S,2021-11-04T01:27:27.2Z,3,REGULAR,3pt,Jump Shot,[],202331,90.75229960578186,95.34313725490196,1610612746,72,80,2021-11-04T01:27:36Z,3420000,227.0,34.0,1,right,P. George 3PT step back (25 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,,,,,,,22.93,Made,25.0,,,,,,,,,,,,
350,PT06M10.00S,2021-11-04T01:27:38.1Z,3,REGULAR,3pt,Jump Shot,[],1626157,34.641918528252305,37.5,1610612750,72,80,2021-11-04T01:27:42Z,3430000,62.0,273.0,1,left,MISS K. Towns 28' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,28.02,Missed,,,,,,,,,,,,,
351,PT06M08.00S,2021-11-04T01:27:40.1Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,72,80,2021-11-04T01:27:42Z,3440000,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,350.0,5.0,4.0,1.0,,,,,
352,PT06M02.00S,2021-11-04T01:27:46.8Z,3,REGULAR,3pt,Jump Shot,[],202339,92.46057818659659,94.11764705882352,1610612746,72,80,2021-11-04T01:27:52Z,3450000,221.0,18.0,1,right,MISS E. Bledsoe 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,22.14,Missed,,,,,,,,,,,,,
353,PT05M57.00S,2021-11-04T01:27:51.8Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612750,72,80,2021-11-04T01:27:52Z,3460000,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,352.0,1.0,1.0,0.0,,,,,
354,PT05M42.00S,2021-11-04T01:28:06.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627736,6.915243101182654,45.09803921568628,1610612750,74,80,2021-11-04T01:28:12Z,3470000,25.0,13.0,1,left,M. Beasley driving Layup (11 PTS),[1627736],1610612750.0,MIN,driving,,,Beasley,M. Beasley,,,,,,,,,,,2.75,Made,11.0,,,,,,,,,,,,
355,PT05M23.00S,2021-11-04T01:28:26.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,92.9862023653088,46.81372549019608,1610612746,74,80,2021-11-04T01:28:32Z,3480000,-16.0,13.0,1,right,MISS R. Jackson driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,,,,,,,2.08,Missed,,,,,,,,,,,,,
356,PT05M20.00S,2021-11-04T01:28:29.1Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,74,80,2021-11-04T01:28:32Z,3490000,,,0,,K. Towns REBOUND (Off:1 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,355.0,7.0,6.0,1.0,,,,,
357,PT05M11.00S,2021-11-04T01:28:43.6Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612750,74,80,2021-11-04T01:29:09Z,3500000,,,0,,I. Zubac shooting personal FOUL (2 PF) (Towns 2 FT),"[1627826, 1626157]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,1628954.0,2.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,
359,PT05M11.00S,2021-11-04T01:29:32.1Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,75,80,2021-11-04T01:29:32Z,3520000,,,0,,K. Towns Free Throw 1 of 2 (10 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
360,PT05M11.00S,2021-11-04T01:29:32.9Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,75,80,2021-11-04T01:29:43Z,3530000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT05M11.00S,2021-11-04T01:29:32.9Z,3,REGULAR,substitution,out,[],202339,,,1610612750,75,80,2021-11-04T01:29:43Z,3540000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
