actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
450,PT06M07.00S,2021-10-24T01:35:28.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,88.64980289093299,80.3921568627451,1610612740,63,53,2021-10-24T01:35:33Z,4240000,152.0,54.0,1,right,MISS B. Ingram 16' Jump Shot,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,16.14,Missed,,,,,,,,,,,,,,,,,,
451,PT06M05.00S,2021-10-24T01:35:30.9Z,3,REGULAR,rebound,offensive,[],1630529,,,1610612740,63,53,2021-10-24T01:35:30Z,4250000,,,0,,H. Jones REBOUND (Off:3 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,450.0,4.0,1.0,3.0,,,,,,,,,,,,,,
452,PT06M00.00S,2021-10-24T01:35:38.5Z,3,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612740,63,53,2021-10-24T01:35:50Z,4260000,,,0,,K. Towns shooting personal FOUL (4 PF) (Valanciunas 2 FT),"[1626157, 202685]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,202041.0,,4.0,0.0,Valanciunas,202685.0,,,,,,,,
455,PT06M00.00S,2021-10-24T01:36:12.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",202685,,,1610612740,63,54,2021-10-24T01:36:12Z,4280000,,,0,,J. Valanciunas Free Throw 1 of 2 (9 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,,,,9.0,,,,,,,
456,PT06M00.00S,2021-10-24T01:36:17.2Z,3,REGULAR,substitution,out,[],1626157,,,1610612740,63,54,2021-10-24T01:36:23Z,4290000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
457,PT06M00.00S,2021-10-24T01:36:17.2Z,3,REGULAR,substitution,in,[],1629675,,,1610612740,63,54,2021-10-24T01:36:23Z,4300000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
458,PT06M00.00S,2021-10-24T01:36:44.5Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",202685,,,1610612740,63,55,2021-10-24T01:36:44Z,4310000,,,0,,J. Valanciunas Free Throw 2 of 2 (10 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,,,,10.0,,,,,,,
459,PT05M44.00S,2021-10-24T01:37:00.1Z,3,REGULAR,3pt,Jump Shot,[],1629675,32.40801576872536,49.754901960784316,1610612750,63,55,2021-10-24T01:37:04Z,4320000,1.0,252.0,1,left,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,
460,PT05M40.00S,2021-10-24T01:37:04.1Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,63,55,2021-10-24T01:37:04Z,4330000,,,0,,J. Valanciunas REBOUND (Off:3 Def:10),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,459.0,13.0,10.0,3.0,,,,,,,,,,,,,,
461,PT05M32.00S,2021-10-24T01:37:11.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202685,92.32917214191852,51.225490196078425,1610612740,63,57,2021-10-24T01:37:14Z,4340000,6.0,20.0,1,right,J. Valanciunas cutting Layup (12 PTS) (H. Jones 2 AST),"[202685, 1630529]",1610612740.0,NOP,cutting,,,Valanciunas,J. Valanciunas,,,,,2.05,Made,,,,,,,,,,,12.0,H. Jones,1630529.0,2.0,,,,
463,PT05M21.00S,2021-10-24T01:37:22.2Z,3,REGULAR,3pt,Jump Shot,[],201976,29.122864651773984,74.26470588235294,1610612750,63,57,2021-10-24T01:37:27Z,4360000,-121.0,221.0,1,left,MISS P. Beverley 25' 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,
464,PT05M18.00S,2021-10-24T01:37:25.2Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,63,57,2021-10-24T01:37:27Z,4370000,,,0,,H. Jones REBOUND (Off:3 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,463.0,5.0,2.0,3.0,,,,,,,,,,,,,,
465,PT05M11.00S,2021-10-24T01:37:36.5Z,3,REGULAR,foul,offensive,[],1627742,,,1610612740,63,57,2021-10-24T01:38:00Z,4380000,,,0,,B. Ingram charge offensive FOUL (3 PF),"[1627742, 201976]",1610612740.0,NOP,charge,,,Ingram,B. Ingram,,,,,,,,,,,204058.0,,3.0,0.0,Beverley,201976.0,,,,,,,,
467,PT05M11.00S,2021-10-24T01:37:36.5Z,3,REGULAR,turnover,offensive foul,[],1627742,,,1610612740,63,57,2021-10-24T01:37:43Z,4400000,,,0,,B. Ingram offensive foul TURNOVER (4 TO),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,202041.0,4.0,,,,,,,,,,,,
468,PT05M11.00S,2021-10-24T01:37:44.2Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,63,57,2021-10-24T01:37:52Z,4410000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
469,PT05M11.00S,2021-10-24T01:37:44.2Z,3,REGULAR,substitution,out,[],1627742,,,1610612750,63,57,2021-10-24T01:37:52Z,4420000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,
470,PT05M11.00S,2021-10-24T01:37:44.2Z,3,REGULAR,substitution,in,[],1629020,,,1610612750,63,57,2021-10-24T01:37:52Z,4430000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
471,PT05M11.00S,2021-10-24T01:37:44.2Z,3,REGULAR,substitution,in,[],1630530,,,1610612750,63,57,2021-10-24T01:37:52Z,4440000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
472,PT05M02.00S,2021-10-24T01:38:11.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630162,9.543363994743759,84.31372549019608,1610612750,63,57,2021-10-24T01:38:17Z,4450000,-172.0,37.0,1,left,MISS A. Edwards 17' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,17.56,Missed,,,,,,,,,,,,,,,,,,
473,PT04M59.00S,2021-10-24T01:38:14.9Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612740,63,57,2021-10-24T01:38:17Z,4460000,,,0,,N. Alexander-Walker REBOUND (Off:6 Def:5),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,472.0,11.0,5.0,6.0,,,,,,,,,,,,,,
474,PT04M49.00S,2021-10-24T01:38:30.8Z,3,REGULAR,foul,technical,['1freethrow'],1629020,,,1610612740,63,57,2021-10-24T01:38:42Z,4470000,,,0,,J. Vanderbilt defensive-3-second technical FOUL (1 Tech),[1629020],1610612750.0,MIN,defensive-3-second,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,202041.0,,0.0,1.0,,,,,,,,,,
475,PT04M49.00S,2021-10-24T01:38:56.2Z,3,REGULAR,freethrow,1 of 1,[],1628984,,,1610612740,63,58,2021-10-24T01:38:56Z,4480000,,,0,,D. Graham technical Free Throw 1 of 1 (8 PTS),[1628984],1610612740.0,NOP,technical,,,Graham,D. Graham,,,,,,Made,,,,,,,,,,,8.0,,,,,,,
476,PT04M42.00S,2021-10-24T01:39:15.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,91.27792378449409,50.49019607843137,1610612740,63,60,2021-10-24T01:39:20Z,4490000,2.0,29.0,1,right,N. Alexander-Walker driving Layup (14 PTS),[1629638],1610612740.0,NOP,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,2.96,Made,,,,,,,,,,,14.0,,,,,,,
477,PT04M28.00S,2021-10-24T01:39:29.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.966491458607096,52.94117647058824,1610612750,63,60,2021-10-24T01:46:37Z,4500000,-15.0,22.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,2.68,Missed,,,,,,,,,,,,,,,,,,
480,PT04M28.00S,2021-10-24T01:39:29.3Z,3,REGULAR,rebound,offensive,[],1629675,,,1610612750,63,60,2021-10-24T01:48:13Z,4505000,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,477.0,1.0,0.0,1.0,,,,,,,,,,,,,,
478,PT04M27.00S,2021-10-24T01:39:47.0Z,3,REGULAR,turnover,bad pass,[],1629675,,,1610612750,63,60,2021-10-24T01:49:47Z,4510000,,,0,,N. Reid bad pass TURNOVER (1 TO),"[1629675, 1628984]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,1.0,,,,,,,,,,,Graham,1628984.0
479,PT04M27.00S,2021-10-24T01:39:47.0Z,3,REGULAR,steal,,[],1628984,,,1610612740,63,60,2021-10-24T01:49:47Z,4520000,,,0,,D. Graham STEAL (2 STL),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
543,PT04M22.00S,2021-10-24T01:39:48.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,73.50525624178712,86.02941176470588,1610612740,63,60,2021-10-24T01:52:14Z,4525000,180.0,197.0,1,right,MISS T. Murphy III 26' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,
544,PT04M20.00S,2021-10-24T01:39:50.5Z,3,REGULAR,rebound,defensive,[],201976,,,1610612750,63,60,2021-10-24T01:52:14Z,4527500,,,0,,P. Beverley REBOUND (Off:1 Def:2),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,543.0,3.0,2.0,1.0,,,,,,,,,,,,,,
483,PT04M08.00S,2021-10-24T01:39:58.3Z,3,REGULAR,3pt,Jump Shot,[],201976,28.07161629434954,18.137254901960784,1610612750,63,60,2021-10-24T01:54:56Z,4550000,159.0,211.0,1,left,MISS P. Beverley 26' 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,
484,PT04M05.00S,2021-10-24T01:40:01.3Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,63,60,2021-10-24T01:54:56Z,4560000,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,483.0,2.0,2.0,0.0,,,,,,,,,,,,,,
485,PT03M54.00S,2021-10-24T01:40:06.7Z,3,REGULAR,foul,personal,['2freethrow'],201976,,,1610612740,63,60,2021-10-24T01:40:24Z,4570000,,,0,,P. Beverley shooting personal FOUL (2 PF) (Graham 2 FT),"[201976, 1628984]",1610612750.0,MIN,shooting,,,Beverley,P. Beverley,,,,,,,,,,,204058.0,,2.0,0.0,Graham,1628984.0,,,,,,,,
487,PT03M54.00S,2021-10-24T01:40:49.3Z,3,REGULAR,freethrow,1 of 2,[],1628984,,,1610612740,63,61,2021-10-24T01:41:17Z,4590000,,,0,,D. Graham Free Throw 1 of 2 (9 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,,,,,,,,,,,9.0,,,,,,,
488,PT03M54.00S,2021-10-24T01:40:50.0Z,3,REGULAR,substitution,out,[],1630162,,,1610612740,63,61,2021-10-24T01:41:03Z,4600000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
489,PT03M54.00S,2021-10-24T01:40:50.0Z,3,REGULAR,substitution,in,[],1626156,,,1610612740,63,61,2021-10-24T01:41:03Z,4610000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
490,PT03M54.00S,2021-10-24T01:40:49.3Z,3,REGULAR,freethrow,2 of 2,[],1628984,,,1610612740,63,61,2021-10-24T01:41:17Z,4620000,,,0,,MISS D. Graham Free Throw 2 of 2,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Missed,,,,,,,,,,,,,,,,,,
491,PT03M49.00S,2021-10-24T01:40:54.3Z,3,REGULAR,rebound,offensive,[],1630529,,,1610612740,63,61,2021-10-24T01:41:17Z,4630000,,,0,,H. Jones REBOUND (Off:4 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,490.0,6.0,2.0,4.0,,,,,,,,,,,,,,
492,PT03M46.00S,2021-10-24T01:41:19.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629638,68.41327201051249,68.38235294117648,1610612740,63,61,2021-10-24T01:41:27Z,4640000,92.0,244.0,1,right,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,
493,PT03M43.00S,2021-10-24T01:41:22.5Z,3,REGULAR,rebound,offensive,[],1630529,,,1610612740,63,61,2021-10-24T01:43:14Z,4650000,,,0,,H. Jones REBOUND (Off:5 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,492.0,7.0,2.0,5.0,,,,,,,,,,,,,,
494,PT03M43.00S,2021-10-24T01:41:24.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628984,81.15965834428384,94.11764705882352,1610612740,63,61,2021-10-24T02:00:18Z,4660000,221.0,125.0,1,right,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,
495,PT03M42.00S,2021-10-24T01:41:25.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,63,61,2021-10-24T02:00:18Z,4670000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,494.0,,,,,,,,,,,,,,,,,
496,PT03M42.00S,2021-10-24T01:41:36.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612740,63,61,2021-10-24T01:41:51Z,4680000,,,0,,N. Reid loose ball personal FOUL (2 PF) (Valanciunas 2 FT),"[1629675, 202685]",1610612750.0,MIN,loose ball,,,Reid,N. Reid,,,,,,,,,,,2005.0,,2.0,0.0,Valanciunas,202685.0,,,,,,,,
498,PT03M42.00S,2021-10-24T01:42:02.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202685,,,1610612740,63,62,2021-10-24T01:42:02Z,4700000,,,0,,J. Valanciunas Free Throw 1 of 2 (13 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,,,,13.0,,,,,,,
499,PT03M42.00S,2021-10-24T01:42:04.2Z,3,REGULAR,substitution,out,[],1628984,,,1610612740,63,62,2021-10-24T01:42:28Z,4710000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
500,PT03M42.00S,2021-10-24T01:42:04.2Z,3,REGULAR,substitution,out,[],1629638,,,1610612740,63,62,2021-10-24T01:42:28Z,4720000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
501,PT03M42.00S,2021-10-24T01:42:04.2Z,3,REGULAR,substitution,in,[],1630184,,,1610612740,63,62,2021-10-24T01:42:28Z,4730000,,,0,,SUB in: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,
502,PT03M42.00S,2021-10-24T01:42:04.2Z,3,REGULAR,substitution,in,[],1627742,,,1610612740,63,62,2021-10-24T01:42:28Z,4740000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,
503,PT03M42.00S,2021-10-24T01:42:29.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202685,,,1610612740,63,63,2021-10-24T01:42:29Z,4750000,,,0,,J. Valanciunas Free Throw 2 of 2 (14 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,,,,14.0,,,,,,,
504,PT03M31.00S,2021-10-24T01:42:47.3Z,3,REGULAR,foul,offensive,['inpenalty'],1629020,,,1610612750,63,63,2021-10-24T01:42:52Z,4760000,,,0,,J. Vanderbilt charge offensive FOUL (1 PF),"[1629020, 1630529]",1610612750.0,MIN,charge,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,2005.0,,1.0,1.0,Jones,1630529.0,,,,,,,,
506,PT03M31.00S,2021-10-24T01:42:47.3Z,3,REGULAR,turnover,offensive foul,[],1629020,,,1610612750,63,63,2021-10-24T01:42:47Z,4780000,,,0,,J. Vanderbilt offensive foul TURNOVER (1 TO),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,2005.0,1.0,,,,,,,,,,,,
507,PT03M31.00S,2021-10-24T01:42:55.3Z,3,REGULAR,substitution,out,[],1630529,,,1610612740,63,63,2021-10-24T01:42:59Z,4790000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
508,PT03M31.00S,2021-10-24T01:42:55.3Z,3,REGULAR,substitution,in,[],202066,,,1610612740,63,63,2021-10-24T01:42:59Z,4800000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
509,PT03M19.00S,2021-10-24T01:43:17.2Z,3,REGULAR,turnover,lost ball,[],1627742,,,1610612740,63,63,2021-10-24T02:01:26Z,4810000,,,0,,B. Ingram lost ball TURNOVER (5 TO),"[1627742, 1629675]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,5.0,,,,,,,,,,,Reid,1629675.0
510,PT03M19.00S,2021-10-24T01:43:17.2Z,3,REGULAR,steal,,[],1629675,,,1610612750,63,63,2021-10-24T02:01:26Z,4820000,,,0,,N. Reid STEAL (2 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
511,PT03M13.00S,2021-10-24T01:43:23.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,3.1044678055190538,3.9215686274509802,1610612750,63,63,2021-10-24T01:43:27Z,4830000,230.0,-23.0,1,left,MISS D. Russell 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,
512,PT03M09.00S,2021-10-24T01:43:27.3Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,63,63,2021-10-24T01:43:27Z,4840000,,,0,,T. Murphy III REBOUND (Off:0 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,511.0,3.0,3.0,0.0,,,,,,,,,,,,,,
513,PT03M05.00S,2021-10-24T01:43:31.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627742,67.62483574244416,45.34313725490196,1610612740,63,63,2021-10-24T01:43:38Z,4850000,-23.0,252.0,1,right,MISS B. Ingram 25' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,25.29,Missed,,,,,,,,,,,,,,,,,,
514,PT03M02.00S,2021-10-24T01:43:34.2Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,63,63,2021-10-24T01:43:38Z,4860000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:5),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,513.0,7.0,5.0,2.0,,,,,,,,,,,,,,
515,PT02M50.00S,2021-10-24T01:43:47.6Z,3,REGULAR,foul,personal,['2freethrow'],202685,,,1610612750,63,63,2021-10-24T01:46:28Z,4870000,,,0,,J. Valanciunas shooting personal FOUL (3 PF) (Reid 2 FT),"[202685, 1629675]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,,,,,,,2005.0,,3.0,0.0,Reid,1629675.0,,,,,,,,
517,PT02M50.00S,2021-10-24T01:44:12.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,63,63,2021-10-24T01:44:12Z,4890000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT02M50.00S,2021-10-24T01:45:45.9Z,3,REGULAR,substitution,out,[],202685,,,1610612750,63,63,2021-10-24T01:46:13Z,4910000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
520,PT02M50.00S,2021-10-24T01:45:45.9Z,3,REGULAR,substitution,in,[],1629637,,,1610612750,63,63,2021-10-24T01:46:13Z,4920000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
522,PT02M50.00S,2021-10-24T01:46:53.6Z,3,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,64,63,2021-10-24T01:46:53Z,4940000,,,0,,N. Reid Free Throw 1 of 2 (6 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,,,,,,,,,,,6.0,,,,,,,
523,PT02M50.00S,2021-10-24T01:47:08.4Z,3,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,65,63,2021-10-24T01:47:08Z,4950000,,,0,,N. Reid Free Throw 2 of 2 (7 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,,,,,,,,,,,7.0,,,,,,,
524,PT02M34.00S,2021-10-24T01:47:25.2Z,3,REGULAR,3pt,Jump Shot,[],1630530,92.06636005256242,5.147058823529411,1610612740,65,63,2021-10-24T01:47:35Z,4960000,-224.0,22.0,1,right,MISS T. Murphy III 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,22.54,Missed,,,,,,,,,,,,,,,,,,
525,PT02M30.00S,2021-10-24T01:47:29.2Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,65,63,2021-10-24T01:47:35Z,4970000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:6),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,524.0,8.0,6.0,2.0,,,,,,,,,,,,,,
526,PT02M27.00S,2021-10-24T01:47:35.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,65,63,2021-10-24T01:47:35Z,4980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT02M24.00S,2021-10-24T01:47:55.2Z,3,REGULAR,2pt,Jump Shot,[],1627736,10.200394218134035,88.23529411764706,1610612750,67,63,2021-10-24T02:02:33Z,4990000,-191.0,43.0,1,left,M. Beasley 19' Jump Shot (2 PTS) (P. Beverley 6 AST),"[1627736, 201976]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,19.61,Made,,,,,,,,,,,2.0,P. Beverley,201976.0,6.0,,,,
529,PT02M13.00S,2021-10-24T01:48:10.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,67,63,2021-10-24T01:48:10Z,5010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT02M13.00S,2021-10-24T01:48:31.2Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612740,67,63,2021-10-24T01:59:51Z,5015000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT02M13.00S,2021-10-24T01:48:52.5Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612740,67,63,2021-10-24T01:59:00Z,5020000,,,0,,,[],1610612750.0,MIN,overturned,,,,,,,,,,,,,,,202041.0,,,,,,,,,,,,,
531,PT02M13.00S,2021-10-24T01:50:25.9Z,3,REGULAR,turnover,lost ball,[],1630184,,,1610612740,67,63,2021-10-24T01:50:39Z,5030000,,,0,,K. Lewis Jr. lost ball TURNOVER (4 TO),[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,4.0,,,,,,,,,,,,
533,PT02M02.00S,2021-10-24T01:50:51.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626156,9.411957950065702,49.50980392156863,1610612750,67,63,2021-10-24T01:51:10Z,5050000,2.0,36.0,1,left,MISS D. Russell driving Layup - blocked,"[1626156, 202066]",1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,3.61,Missed,,,,,,,,,,,,,,,Temple,202066.0,,
534,PT02M02.00S,2021-10-24T01:50:51.3Z,3,REGULAR,block,,[],202066,,,1610612750,67,63,2021-10-24T01:50:54Z,5060000,,,0,,G. Temple BLOCK (2 BLK),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
535,PT02M02.00S,2021-10-24T01:50:51.3Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612740,67,63,2021-10-24T01:51:10Z,5070000,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,533.0,1.0,1.0,0.0,,,,,,,,,,,,,,
536,PT02M02.00S,2021-10-24T01:51:05.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612740,67,63,2021-10-24T01:51:18Z,5080000,,,0,,N. Reid personal FOUL (3 PF) (Hayes 2 FT),"[1629675, 1629637]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,204058.0,,3.0,0.0,Hayes,1629637.0,,,,,,,,
538,PT02M02.00S,2021-10-24T01:51:24.9Z,3,REGULAR,freethrow,1 of 2,[],1629637,,,1610612740,67,64,2021-10-24T01:51:24Z,5100000,,,0,,J. Hayes Free Throw 1 of 2 (3 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,,,,,,,,,,,3.0,,,,,,,
539,PT02M02.00S,2021-10-24T01:51:24.9Z,3,REGULAR,freethrow,2 of 2,[],1629637,,,1610612740,67,64,2021-10-24T01:51:41Z,5110000,,,0,,MISS J. Hayes Free Throw 2 of 2,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Missed,,,,,,,,,,,,,,,,,,
