actionNumber,clock,timeActual,period,periodType,teamId,teamTricode,actionType,subType,descriptor,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,officialId,orderNumber,xLegacy,yLegacy,isFieldGoal,foulPersonalTotal,foulTechnicalTotal,side,description,playerName,playerNameI,personIdsFilter,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
450,PT00M47.60S,2022-02-17T02:50:44.0Z,3,REGULAR,1610612761.0,TOR,rebound,defensive,,[],201152,,,1610612761,74,70,2022-02-17T02:50:47Z,,4440000,,,0,,,,T. Young REBOUND (Off:1 Def:3),Young,T. Young,[201152],,,,,,,,,,,449.0,4.0,3.0,1.0,,,,,,,,,,
451,PT00M41.20S,2022-02-17T02:50:52.3Z,3,REGULAR,,,stoppage,out-of-bounds,,[],0,,,1610612761,74,70,2022-02-17T02:50:52Z,,4450000,,,0,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,
452,PT00M41.20S,2022-02-17T02:51:05.0Z,3,REGULAR,1610612761.0,TOR,timeout,full,,['team'],0,,,1610612761,74,70,2022-02-17T02:51:05Z,,4460000,,,0,,,,TOR Timeout,,,[],,,,,,,,,,,,,,,,,,,,,,,,
453,PT00M41.20S,2022-02-17T02:52:07.4Z,3,REGULAR,1610612750.0,MIN,substitution,out,,[],1630162,,,1610612761,74,70,2022-02-17T02:52:24Z,,4470000,,,0,,,,SUB out: A. Edwards,Edwards,A. Edwards,[1630162],,,,,,,,,,,,,,,,,,,,,,,,
454,PT00M41.20S,2022-02-17T02:52:07.4Z,3,REGULAR,1610612750.0,MIN,substitution,in,,[],1626156,,,1610612761,74,70,2022-02-17T02:52:24Z,,4480000,,,0,,,,SUB in: D. Russell,Russell,D. Russell,[1626156],,,,,,,,,,,,,,,,,,,,,,,,
455,PT00M30.40S,2022-02-17T02:52:47.7Z,3,REGULAR,1610612761.0,TOR,2pt,Jump Shot,driving floating bank,['pointsinthepaint'],1629018,10.85742444152431,40.19607843137255,1610612761,74,72,2022-02-17T02:52:55Z,,4490000,49.0,50.0,1,,,left,G. Trent Jr. 6' driving floating bank Jump Shot (20 PTS),Trent Jr.,G. Trent Jr.,[1629018],,,,,,,,6.97,Made,20.0,,,,,,,,,,,,,,
456,PT00M17.70S,2022-02-17T02:53:05.7Z,3,REGULAR,1610612750.0,MIN,turnover,traveling,,[],1630183,,,1610612750,74,72,2022-02-17T02:53:10Z,1146.0,4500000,,,0,,,,J. McDaniels traveling TURNOVER (3 TO),McDaniels,J. McDaniels,[1630183],,,,,,,3.0,,,,,,,,,,,,,,,,,
457,PT00M00.90S,2022-02-17T02:53:31.8Z,3,REGULAR,1610612761.0,TOR,3pt,Jump Shot,pullup,['fromturnover'],1629018,30.962549277266753,61.76470588235294,1610612761,74,72,2022-02-17T02:53:35Z,,4510000,-59.0,239.0,1,,,left,MISS G. Trent Jr. 24' pullup 3PT,Trent Jr.,G. Trent Jr.,[1629018],,,,,,,,24.56,Missed,,,,,,,,,,,,,,,
458,PT00M00.20S,2022-02-17T02:53:32.5Z,3,REGULAR,1610612750.0,MIN,rebound,defensive,,[],1629675,,,1610612750,74,72,2022-02-17T02:53:45Z,,4520000,,,0,,,,N. Reid REBOUND (Off:0 Def:4),Reid,N. Reid,[1629675],,,,,,,,,,,457.0,4.0,4.0,0.0,,,,,,,,,,
459,PT00M00.00S,2022-02-17T02:53:42.4Z,3,REGULAR,,,period,end,,[],0,,,1610612750,74,72,2022-02-17T02:53:42Z,,4530000,,,0,,,,Period End,,,[],,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2022-02-17T02:55:33.7Z,4,REGULAR,1610612761.0,TOR,substitution,out,,['startperiod'],1630567,,,1610612750,74,72,2022-02-17T02:56:08Z,,4540000,,,0,,,,SUB out: S. Barnes,Barnes,S. Barnes,[1630567],,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2022-02-17T02:55:33.7Z,4,REGULAR,1610612761.0,TOR,substitution,out,,['startperiod'],1629018,,,1610612750,74,72,2022-02-17T02:56:08Z,,4550000,,,0,,,,SUB out: G. Trent Jr.,Trent Jr.,G. Trent Jr.,[1629018],,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2022-02-17T02:55:33.7Z,4,REGULAR,1610612761.0,TOR,substitution,in,,['startperiod'],1630201,,,1610612750,74,72,2022-02-17T02:56:08Z,,4560000,,,0,,,,SUB in: M. Flynn,Flynn,M. Flynn,[1630201],,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2022-02-17T02:55:33.7Z,4,REGULAR,1610612761.0,TOR,substitution,in,,['startperiod'],1627783,,,1610612750,74,72,2022-02-17T02:56:08Z,,4570000,,,0,,,,SUB in: P. Siakam,Siakam,P. Siakam,[1627783],,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2022-02-17T02:56:16.6Z,4,REGULAR,,,period,start,,[],0,,,1610612761,74,72,2022-02-17T02:56:16Z,,4580000,,,0,,,,Period Start,,,[],,,,,,,,,,,,,,,,,,,,,,,,
465,PT11M42.00S,2022-02-17T02:56:33.6Z,4,REGULAR,1610612761.0,TOR,2pt,Layup,,['pointsinthepaint'],201152,6.652431011826544,53.431372549019606,1610612761,74,74,2022-02-17T02:56:38Z,,4590000,-17.0,10.0,1,,,left,T. Young Layup (6 PTS) (P. Siakam 5 AST),Young,T. Young,"[201152, 1627783]",,,,,,,,1.99,Made,6.0,,,,,,,P. Siakam,1627783.0,5.0,,,,,
467,PT11M26.00S,2022-02-17T02:56:48.8Z,4,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,[],1627736,81.15965834428384,7.598039215686274,1610612750,74,74,2022-02-17T02:56:56Z,,4610000,-212.0,125.0,1,,,right,MISS M. Beasley 24' 3PT,Beasley,M. Beasley,[1627736],,,,,,,,24.59,Missed,,,,,,,,,,,,,,,
468,PT11M22.00S,2022-02-17T02:56:52.8Z,4,REGULAR,1610612750.0,MIN,rebound,offensive,,[],1630183,,,1610612750,74,74,2022-02-17T02:56:56Z,,4620000,,,0,,,,J. McDaniels REBOUND (Off:1 Def:5),McDaniels,J. McDaniels,[1630183],,,,,,,,,,,467.0,6.0,5.0,1.0,,,,,,,,,,
469,PT11M20.00S,2022-02-17T02:56:55.7Z,4,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,['2ndchance'],1630183,75.1149802890933,82.35294117647058,1610612750,74,74,2022-02-17T02:57:18Z,,4630000,162.0,181.0,1,,,right,MISS J. McDaniels 24' 3PT,McDaniels,J. McDaniels,[1630183],,,,,,,,24.31,Missed,,,,,,,,,,,,,,,
470,PT11M16.00S,2022-02-17T02:56:59.7Z,4,REGULAR,1610612761.0,TOR,rebound,defensive,,[],1630201,,,1610612761,74,74,2022-02-17T02:57:18Z,,4640000,,,0,,,,M. Flynn REBOUND (Off:0 Def:1),Flynn,M. Flynn,[1630201],,,,,,,,,,,469.0,1.0,1.0,0.0,,,,,,,,,,
471,PT11M11.00S,2022-02-17T02:57:06.5Z,4,REGULAR,1610612750.0,MIN,foul,personal,shooting,['2freethrow'],1626156,,,1610612761,74,74,2022-02-17T02:57:16Z,1628954.0,4650000,,,0,2.0,0.0,,D. Russell shooting personal FOUL (2 PF) (Siakam 2 FT),Russell,D. Russell,"[1626156, 1627783]",,,,,,,,,,,,,,,,,,,,Siakam,1627783.0,,,
473,PT11M11.00S,2022-02-17T02:57:32.2Z,4,REGULAR,1610612750.0,MIN,foul,technical,,['1freethrow'],1626156,,,1610612761,74,74,2022-02-17T02:57:40Z,1628954.0,4670000,,,0,2.0,1.0,,D. Russell technical FOUL (1 Tech),Russell,D. Russell,[1626156],,,,,,,,,,,,,,,,,,,,,,,,
474,PT11M11.00S,2022-02-17T02:57:49.6Z,4,REGULAR,1610612761.0,TOR,freethrow,1 of 1,technical,[],1627783,,,1610612761,74,75,2022-02-17T02:57:49Z,,4680000,,,0,,,,P. Siakam technical Free Throw 1 of 1 (15 PTS),Siakam,P. Siakam,[1627783],,,,,,,,,Made,15.0,,,,,,,,,,,,,,
475,PT11M11.00S,2022-02-17T02:58:16.7Z,4,REGULAR,1610612761.0,TOR,freethrow,1 of 2,,[],1627783,,,1610612761,74,76,2022-02-17T02:58:16Z,,4690000,,,0,,,,P. Siakam Free Throw 1 of 2 (16 PTS),Siakam,P. Siakam,[1627783],,,,,,,,,Made,16.0,,,,,,,,,,,,,,
476,PT11M11.00S,2022-02-17T02:58:36.3Z,4,REGULAR,1610612761.0,TOR,freethrow,2 of 2,,[],1627783,,,1610612761,74,77,2022-02-17T02:58:36Z,,4700000,,,0,,,,P. Siakam Free Throw 2 of 2 (17 PTS),Siakam,P. Siakam,[1627783],,,,,,,,,Made,17.0,,,,,,,,,,,,,,
477,PT10M53.00S,2022-02-17T02:58:56.1Z,4,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,[],1627736,70.12155059132719,74.26470588235294,1610612750,74,77,2022-02-17T02:59:01Z,,4710000,121.0,228.0,1,,,right,MISS M. Beasley 25' 3PT,Beasley,M. Beasley,[1627736],,,,,,,,25.86,Missed,,,,,,,,,,,,,,,
478,PT10M49.00S,2022-02-17T02:59:00.1Z,4,REGULAR,1610612761.0,TOR,rebound,defensive,,[],201152,,,1610612761,74,77,2022-02-17T02:59:01Z,,4720000,,,0,,,,T. Young REBOUND (Off:1 Def:4),Young,T. Young,[201152],,,,,,,,,,,477.0,5.0,4.0,1.0,,,,,,,,,,
479,PT10M45.00S,2022-02-17T02:59:04.2Z,4,REGULAR,1610612761.0,TOR,2pt,Layup,driving,"['pointsinthepaint', 'fastbreak']",1630201,8.492115637319317,42.64705882352941,1610612761,74,77,2022-02-17T02:59:11Z,,4730000,37.0,27.0,1,,,left,MISS M. Flynn driving Layup,Flynn,M. Flynn,[1630201],,,,,,,,4.58,Missed,,,,,,,,,,,,,,,
480,PT10M43.00S,2022-02-17T02:59:06.2Z,4,REGULAR,1610612750.0,MIN,rebound,defensive,,[],1629675,,,1610612750,74,77,2022-02-17T02:59:11Z,,4740000,,,0,,,,N. Reid REBOUND (Off:0 Def:5),Reid,N. Reid,[1629675],,,,,,,,,,,479.0,5.0,5.0,0.0,,,,,,,,,,
481,PT10M38.00S,2022-02-17T02:59:12.3Z,4,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,['fastbreak'],1627736,92.59198423127464,94.36274509803921,1610612750,74,77,2022-02-17T02:59:24Z,,4750000,222.0,17.0,1,,,right,MISS M. Beasley 3PT,Beasley,M. Beasley,[1627736],,,,,,,,22.25,Missed,,,,,,,,,,,,,,,
482,PT10M36.00S,2022-02-17T02:59:18.6Z,4,REGULAR,1610612750.0,MIN,rebound,offensive,,['team'],0,,,1610612750,74,77,2022-02-17T02:59:18Z,,4760000,,,0,,,,TEAM offensive REBOUND,,,[],,,,,,,,,,,481.0,,,,,,,,,,,,,
483,PT10M36.00S,2022-02-17T02:59:20.3Z,4,REGULAR,,,stoppage,out-of-bounds,,[],0,,,1610612750,74,77,2022-02-17T02:59:20Z,,4770000,,,0,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,
484,PT10M36.00S,2022-02-17T02:59:29.1Z,4,REGULAR,1610612750.0,MIN,substitution,out,,[],1627736,,,1610612750,74,77,2022-02-17T02:59:34Z,,4780000,,,0,,,,SUB out: M. Beasley,Beasley,M. Beasley,[1627736],,,,,,,,,,,,,,,,,,,,,,,,
485,PT10M36.00S,2022-02-17T02:59:29.1Z,4,REGULAR,1610612750.0,MIN,substitution,in,,[],1627752,,,1610612750,74,77,2022-02-17T02:59:34Z,,4790000,,,0,,,,SUB in: T. Prince,Prince,T. Prince,[1627752],,,,,,,,,,,,,,,,,,,,,,,,
486,PT10M34.00S,2022-02-17T02:59:41.8Z,4,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,['2ndchance'],1630183,88.51839684625493,5.392156862745098,1610612750,74,77,2022-02-17T02:59:47Z,,4800000,-223.0,55.0,1,,,right,MISS J. McDaniels 3PT,McDaniels,J. McDaniels,[1630183],,,,,,,,22.98,Missed,,,,,,,,,,,,,,,
487,PT10M31.00S,2022-02-17T02:59:44.8Z,4,REGULAR,1610612761.0,TOR,rebound,defensive,,[],1630173,,,1610612761,74,77,2022-02-17T02:59:47Z,,4810000,,,0,,,,P. Achiuwa REBOUND (Off:0 Def:3),Achiuwa,P. Achiuwa,[1630173],,,,,,,,,,,486.0,3.0,3.0,0.0,,,,,,,,,,
488,PT10M22.00S,2022-02-17T02:59:54.1Z,4,REGULAR,1610612761.0,TOR,turnover,bad pass,,[],1627783,,,1610612761,74,77,2022-02-17T02:59:58Z,,4820000,,,0,,,,P. Siakam bad pass TURNOVER (4 TO),Siakam,P. Siakam,"[1627783, 1630183]",,,,,,,4.0,,,,,,,,McDaniels,1630183.0,,,,,,,,
489,PT10M22.00S,2022-02-17T02:59:54.1Z,4,REGULAR,1610612750.0,MIN,steal,,,[],1630183,,,1610612750,74,77,2022-02-17T02:59:56Z,,4830000,,,0,,,,J. McDaniels STEAL (1 STL),McDaniels,J. McDaniels,[1630183],,,,,,,,,,,,,,,,,,,,,,,,
490,PT10M19.00S,2022-02-17T02:59:59.4Z,4,REGULAR,1610612761.0,TOR,foul,personal,shooting,['2freethrow'],1630201,,,1610612750,74,77,2022-02-17T03:00:10Z,2002.0,4840000,,,0,1.0,0.0,,M. Flynn shooting personal FOUL (1 PF) (McDaniels 2 FT),Flynn,M. Flynn,"[1630201, 1630183]",,,,,,,,,,,,,,,,,,,,McDaniels,1630183.0,,,
492,PT10M19.00S,2022-02-17T03:00:28.5Z,4,REGULAR,1610612750.0,MIN,freethrow,1 of 2,,"['fromturnover', 'fastbreak']",1630183,,,1610612750,75,77,2022-02-17T03:00:28Z,,4860000,,,0,,,,J. McDaniels Free Throw 1 of 2 (14 PTS),McDaniels,J. McDaniels,[1630183],,,,,,,,,Made,14.0,,,,,,,,,,,,,,
493,PT10M19.00S,2022-02-17T03:00:48.7Z,4,REGULAR,1610612750.0,MIN,freethrow,2 of 2,,"['fastbreak', 'fromturnover']",1630183,,,1610612750,76,77,2022-02-17T03:00:48Z,,4870000,,,0,,,,J. McDaniels Free Throw 2 of 2 (15 PTS),McDaniels,J. McDaniels,[1630183],,,,,,,,,Made,15.0,,,,,,,,,,,,,,
494,PT10M02.00S,2022-02-17T03:01:06.8Z,4,REGULAR,1610612761.0,TOR,3pt,Jump Shot,,[],1628449,5.732588699080158,94.36274509803921,1610612761,76,80,2022-02-17T03:01:11Z,,4880000,-222.0,1.0,1,,,left,C. Boucher 3PT  (3 PTS) (P. Siakam 6 AST),Boucher,C. Boucher,"[1628449, 1627783]",,,,,,,,22.18,Made,3.0,,,,,,,P. Siakam,1627783.0,6.0,,,,,
496,PT09M49.00S,2022-02-17T03:01:19.2Z,4,REGULAR,1610612750.0,MIN,2pt,Jump Shot,driving floating,['pointsinthepaint'],1626156,91.27792378449409,43.13725490196079,1610612750,76,80,2022-02-17T03:29:55Z,,4900000,-34.0,29.0,1,,,right,MISS D. Russell driving floating Shot,Russell,D. Russell,[1626156],,,,,,,,4.52,Missed,,,,,,,,,,,,,,,
497,PT09M47.00S,2022-02-17T03:01:21.2Z,4,REGULAR,1610612761.0,TOR,rebound,defensive,,[],1627783,,,1610612761,76,80,2022-02-17T03:01:26Z,,4910000,,,0,,,,P. Siakam REBOUND (Off:0 Def:4),Siakam,P. Siakam,[1627783],,,,,,,,,,,496.0,4.0,4.0,0.0,,,,,,,,,,
498,PT09M41.00S,2022-02-17T03:01:27.2Z,4,REGULAR,1610612761.0,TOR,3pt,Jump Shot,,[],1630173,6.521024967148489,3.6764705882352944,1610612761,76,83,2022-02-17T03:01:31Z,,4920000,232.0,9.0,1,,,left,P. Achiuwa 3PT  (9 PTS) (M. Flynn 1 AST),Achiuwa,P. Achiuwa,"[1630173, 1630201]",,,,,,,,23.18,Made,9.0,,,,,,,M. Flynn,1630201.0,1.0,,,,,
500,PT09M39.00S,2022-02-17T03:01:35.3Z,4,REGULAR,1610612750.0,MIN,timeout,full,,"['team', 'mandatory']",0,,,1610612750,76,83,2022-02-17T03:01:35Z,,4940000,,,0,,,,MIN Timeout,,,[],,,,,,,,,,,,,,,,,,,,,,,,
501,PT09M29.00S,2022-02-17T03:04:35.1Z,4,REGULAR,1610612750.0,MIN,2pt,DUNK,driving,['pointsinthepaint'],1627752,94.30026281208936,51.9607843137255,1610612750,78,83,2022-02-17T03:04:40Z,,4950000,10.0,1.0,1,,,right,T. Prince driving DUNK (9 PTS) (N. Reid 2 AST),Prince,T. Prince,"[1627752, 1629675]",,,,,,,,0.99,Made,9.0,,,,,,,N. Reid,1629675.0,2.0,,,,,
503,PT09M06.00S,2022-02-17T03:04:57.7Z,4,REGULAR,1610612761.0,TOR,2pt,Jump Shot,driving floating,['pointsinthepaint'],1627783,11.908672798948752,48.529411764705884,1610612761,78,83,2022-02-17T03:30:21Z,,4970000,7.0,59.0,1,,,left,MISS P. Siakam driving floating Shot,Siakam,P. Siakam,[1627783],,,,,,,,5.99,Missed,,,,,,,,,,,,,,,
504,PT09M03.00S,2022-02-17T03:05:00.7Z,4,REGULAR,1610612750.0,MIN,rebound,defensive,,[],1627752,,,1610612750,78,83,2022-02-17T03:05:02Z,,4980000,,,0,,,,T. Prince REBOUND (Off:0 Def:3),Prince,T. Prince,[1627752],,,,,,,,,,,503.0,3.0,3.0,0.0,,,,,,,,,,
505,PT08M58.00S,2022-02-17T03:05:05.8Z,4,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,['fastbreak'],1629162,93.77463863337714,4.166666666666666,1610612750,78,83,2022-02-17T03:05:15Z,,4990000,-229.0,6.0,1,,,right,MISS J. McLaughlin 3PT,McLaughlin,J. McLaughlin,[1629162],,,,,,,,22.93,Missed,,,,,,,,,,,,,,,
506,PT08M56.00S,2022-02-17T03:05:07.8Z,4,REGULAR,1610612761.0,TOR,rebound,defensive,,[],1627783,,,1610612761,78,83,2022-02-17T03:05:15Z,,5000000,,,0,,,,P. Siakam REBOUND (Off:0 Def:5),Siakam,P. Siakam,[1627783],,,,,,,,,,,505.0,5.0,5.0,0.0,,,,,,,,,,
507,PT08M44.00S,2022-02-17T03:05:20.3Z,4,REGULAR,1610612761.0,TOR,2pt,Jump Shot,step back,[],201152,20.318659658344284,31.61764705882353,1610612761,78,83,2022-02-17T03:05:26Z,,5010000,92.0,138.0,1,,,left,MISS T. Young 16' step back Shot,Young,T. Young,[201152],,,,,,,,16.62,Missed,,,,,,,,,,,,,,,
508,PT08M41.00S,2022-02-17T03:05:23.3Z,4,REGULAR,1610612750.0,MIN,rebound,defensive,,[],1629675,,,1610612750,78,83,2022-02-17T03:05:26Z,,5020000,,,0,,,,N. Reid REBOUND (Off:0 Def:6),Reid,N. Reid,[1629675],,,,,,,,,,,507.0,6.0,6.0,0.0,,,,,,,,,,
509,PT08M35.00S,2022-02-17T03:05:29.1Z,4,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,[],1627752,71.96123521681997,21.07843137254902,1610612750,78,83,2022-02-17T03:05:35Z,,5030000,-145.0,211.0,1,,,right,MISS T. Prince 25' 3PT,Prince,T. Prince,[1627752],,,,,,,,25.59,Missed,,,,,,,,,,,,,,,
510,PT08M32.00S,2022-02-17T03:05:32.1Z,4,REGULAR,1610612761.0,TOR,rebound,defensive,,[],1628449,,,1610612761,78,83,2022-02-17T03:05:35Z,,5040000,,,0,,,,C. Boucher REBOUND (Off:0 Def:5),Boucher,C. Boucher,[1628449],,,,,,,,,,,509.0,5.0,5.0,0.0,,,,,,,,,,
511,PT08M22.00S,2022-02-17T03:05:42.0Z,4,REGULAR,1610612761.0,TOR,2pt,Layup,cutting finger roll,['pointsinthepaint'],201152,6.521024967148489,50.245098039215684,1610612761,78,85,2022-02-17T03:05:47Z,,5050000,-1.0,9.0,1,,,left,T. Young cutting finger roll Layup (8 PTS) (P. Siakam 7 AST),Young,T. Young,"[201152, 1627783]",,,,,,,,0.89,Made,8.0,,,,,,,P. Siakam,1627783.0,7.0,,,,,
513,PT08M07.00S,2022-02-17T03:05:56.9Z,4,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,[],1629162,91.67214191852825,94.85294117647058,1610612750,78,85,2022-02-17T03:06:00Z,,5070000,224.0,26.0,1,,,right,MISS J. McLaughlin 3PT,McLaughlin,J. McLaughlin,[1629162],,,,,,,,22.58,Missed,,,,,,,,,,,,,,,
514,PT08M04.00S,2022-02-17T03:05:59.9Z,4,REGULAR,1610612761.0,TOR,rebound,defensive,,[],1630173,,,1610612761,78,85,2022-02-17T03:06:00Z,,5080000,,,0,,,,P. Achiuwa REBOUND (Off:0 Def:4),Achiuwa,P. Achiuwa,[1630173],,,,,,,,,,,513.0,4.0,4.0,0.0,,,,,,,,,,
515,PT07M50.00S,2022-02-17T03:06:13.8Z,4,REGULAR,1610612761.0,TOR,3pt,Jump Shot,,[],1630173,5.995400788436268,4.6568627450980395,1610612761,78,85,2022-02-17T03:06:19Z,,5090000,227.0,4.0,1,,,left,MISS P. Achiuwa 3PT,Achiuwa,P. Achiuwa,[1630173],,,,,,,,22.67,Missed,,,,,,,,,,,,,,,
516,PT07M47.00S,2022-02-17T03:06:16.8Z,4,REGULAR,1610612761.0,TOR,rebound,offensive,,[],1628449,,,1610612761,78,85,2022-02-17T03:06:19Z,,5100000,,,0,,,,C. Boucher REBOUND (Off:1 Def:5),Boucher,C. Boucher,[1628449],,,,,,,,,,,515.0,6.0,5.0,1.0,,,,,,,,,,
517,PT07M45.00S,2022-02-17T03:06:18.7Z,4,REGULAR,1610612761.0,TOR,2pt,Layup,,"['pointsinthepaint', '2ndchance']",1628449,7.440867279894875,46.07843137254902,1610612761,78,85,2022-02-17T03:30:33Z,,5110000,20.0,17.0,1,,,left,MISS C. Boucher Layup,Boucher,C. Boucher,[1628449],,,,,,,,2.62,Missed,,,,,,,,,,,,,,,
518,PT07M45.00S,2022-02-17T03:06:18.7Z,4,REGULAR,1610612761.0,TOR,rebound,offensive,,[],1628449,,,1610612761,78,85,2022-02-17T03:06:22Z,,5120000,,,0,,,,C. Boucher REBOUND (Off:2 Def:5),Boucher,C. Boucher,[1628449],,,,,,,,,,,517.0,7.0,5.0,2.0,,,,,,,,,,
519,PT07M45.00S,2022-02-17T03:06:22.7Z,4,REGULAR,1610612750.0,MIN,foul,personal,shooting,['2freethrow'],1630183,,,1610612761,78,85,2022-02-17T03:06:31Z,2002.0,5130000,,,0,2.0,1.0,,J. McDaniels shooting personal FOUL (2 PF) (Boucher 2 FT),McDaniels,J. McDaniels,"[1630183, 1628449]",,,,,,,,,,,,,,,,,,,,Boucher,1628449.0,,,
521,PT07M45.00S,2022-02-17T03:06:47.2Z,4,REGULAR,1610612761.0,TOR,freethrow,1 of 2,,['2ndchance'],1628449,,,1610612761,78,86,2022-02-17T03:06:47Z,,5150000,,,0,,,,C. Boucher Free Throw 1 of 2 (4 PTS),Boucher,C. Boucher,[1628449],,,,,,,,,Made,4.0,,,,,,,,,,,,,,
522,PT07M45.00S,2022-02-17T03:06:48.1Z,4,REGULAR,1610612750.0,MIN,substitution,out,,[],1629162,,,1610612761,78,86,2022-02-17T03:07:00Z,,5160000,,,0,,,,SUB out: J. McLaughlin,McLaughlin,J. McLaughlin,[1629162],,,,,,,,,,,,,,,,,,,,,,,,
523,PT07M45.00S,2022-02-17T03:06:48.1Z,4,REGULAR,1610612750.0,MIN,substitution,out,,[],1629675,,,1610612761,78,86,2022-02-17T03:07:00Z,,5170000,,,0,,,,SUB out: N. Reid,Reid,N. Reid,[1629675],,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M45.00S,2022-02-17T03:06:48.1Z,4,REGULAR,1610612750.0,MIN,substitution,in,,[],1626157,,,1610612761,78,86,2022-02-17T03:07:00Z,,5180000,,,0,,,,SUB in: K. Towns,Towns,K. Towns,[1626157],,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M45.00S,2022-02-17T03:06:48.1Z,4,REGULAR,1610612750.0,MIN,substitution,in,,[],1629669,,,1610612761,78,86,2022-02-17T03:07:00Z,,5190000,,,0,,,,SUB in: J. Nowell,Nowell,J. Nowell,[1629669],,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M45.00S,2022-02-17T03:07:11.6Z,4,REGULAR,1610612761.0,TOR,freethrow,2 of 2,,['2ndchance'],1628449,,,1610612761,78,87,2022-02-17T03:07:11Z,,5200000,,,0,,,,C. Boucher Free Throw 2 of 2 (5 PTS),Boucher,C. Boucher,[1628449],,,,,,,,,Made,5.0,,,,,,,,,,,,,,
527,PT07M38.00S,2022-02-17T03:07:23.1Z,4,REGULAR,1610612750.0,MIN,turnover,traveling,,[],1627752,,,1610612750,78,87,2022-02-17T03:07:28Z,1146.0,5210000,,,0,,,,T. Prince traveling TURNOVER (2 TO),Prince,T. Prince,[1627752],,,,,,,2.0,,,,,,,,,,,,,,,,,
528,PT07M26.00S,2022-02-17T03:07:53.0Z,4,REGULAR,1610612761.0,TOR,foul,offensive,charge,[],1627783,,,1610612761,78,87,2022-02-17T03:08:00Z,1628954.0,5220000,,,0,4.0,1.0,,P. Siakam charge offensive FOUL (4 PF),Siakam,P. Siakam,"[1627783, 1627752]",,,,,,,,,,,,,,,,,,,,Prince,1627752.0,,,
530,PT07M26.00S,2022-02-17T03:07:53.0Z,4,REGULAR,1610612761.0,TOR,turnover,offensive foul,,[],1627783,,,1610612761,78,87,2022-02-17T03:08:00Z,1146.0,5240000,,,0,,,,P. Siakam offensive foul TURNOVER (5 TO),Siakam,P. Siakam,[1627783],,,,,,,5.0,,,,,,,,,,,,,,,,,
531,PT07M12.00S,2022-02-17T03:08:25.9Z,4,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,['fromturnover'],1626157,71.04139290407359,25.245098039215684,1610612750,81,87,2022-02-17T03:08:30Z,,5250000,-124.0,220.0,1,,,right,K. Towns 25' 3PT  (22 PTS) (J. Nowell 1 AST),Towns,K. Towns,"[1626157, 1629669]",,,,,,,,25.22,Made,22.0,,,,,,,J. Nowell,1629669.0,1.0,,,,,
533,PT07M01.00S,2022-02-17T03:08:37.6Z,4,REGULAR,1610612761.0,TOR,2pt,Layup,,['pointsinthepaint'],201152,8.360709592641262,41.42156862745098,1610612761,81,89,2022-02-17T03:08:42Z,,5270000,43.0,26.0,1,,,left,T. Young Layup (10 PTS) (M. Flynn 2 AST),Young,T. Young,"[201152, 1630201]",,,,,,,,5.02,Made,10.0,,,,,,,M. Flynn,1630201.0,2.0,,,,,
535,PT06M41.00S,2022-02-17T03:08:57.4Z,4,REGULAR,1610612750.0,MIN,2pt,Jump Shot,pullup,[],1626156,79.71419185282524,66.17647058823529,1610612750,81,89,2022-02-17T03:09:02Z,,5290000,81.0,138.0,1,,,right,MISS D. Russell 16' pullup Shot,Russell,D. Russell,[1626156],,,,,,,,16.01,Missed,,,,,,,,,,,,,,,
536,PT06M38.00S,2022-02-17T03:09:00.4Z,4,REGULAR,1610612761.0,TOR,rebound,defensive,,[],1630201,,,1610612761,81,89,2022-02-17T03:09:02Z,,5300000,,,0,,,,M. Flynn REBOUND (Off:0 Def:2),Flynn,M. Flynn,[1630201],,,,,,,,,,,535.0,2.0,2.0,0.0,,,,,,,,,,
