actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value
347,PT01M12.00S,2022-02-25T02:02:27.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1626157,,,1610612750,52,52,2022-02-25T02:02:57Z,3410000,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Missed,,,,,,,,,,,,,,,,
348,PT01M12.00S,2022-02-25T02:02:27.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,52,52,2022-02-25T02:02:57Z,3420000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,347.0,,,,,,,,,,,,,,,
349,PT01M12.00S,2022-02-25T02:02:28.0Z,2,REGULAR,substitution,out,[],203500,,,1610612750,52,52,2022-02-25T02:02:31Z,3430000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT01M12.00S,2022-02-25T02:02:28.0Z,2,REGULAR,substitution,in,[],1629634,,,1610612750,52,52,2022-02-25T02:02:31Z,3440000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT01M12.00S,2022-02-25T02:02:27.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1626157,,,1610612750,52,52,2022-02-25T02:02:57Z,3450000,,,0,,MISS K. Towns Free Throw 2 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Missed,,,,,,,,,,,,,,,,
352,PT01M08.00S,2022-02-25T02:02:31.3Z,2,REGULAR,rebound,offensive,[],1630162,,,1610612750,52,52,2022-02-25T02:02:57Z,3460000,,,0,,A. Edwards REBOUND (Off:1 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,351.0,4.0,3.0,1.0,,,,,,,,,,,,
353,PT01M05.00S,2022-02-25T02:02:57.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,60.26609724047306,56.372549019607845,1610612750,52,52,2022-02-25T02:03:02Z,3470000,32.0,321.0,1,right,MISS D. Russell 32' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,32.26,Missed,,,,,,,,,,,,,,,,
354,PT01M02.00S,2022-02-25T02:03:00.6Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,52,52,2022-02-25T02:03:02Z,3480000,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,353.0,5.0,3.0,2.0,,,,,,,,,,,,
355,PT00M50.90S,2022-02-25T02:03:15.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626156,,,1610612763,52,52,2022-02-25T02:03:24Z,3490000,,,0,,D. Russell personal FOUL (1 PF) (Melton 2 FT),"[1626156, 1629001]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,1193.0,1.0,0.0,Melton,1629001.0,,,,,,,
357,PT00M50.90S,2022-02-25T02:03:36.4Z,2,REGULAR,freethrow,1 of 2,[],1629001,,,1610612763,52,53,2022-02-25T02:03:36Z,3510000,,,0,,D. Melton Free Throw 1 of 2 (8 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,Made,,,,,,,,,,,,8.0,,,,
358,PT00M50.90S,2022-02-25T02:03:53.0Z,2,REGULAR,freethrow,2 of 2,[],1629001,,,1610612763,52,54,2022-02-25T02:03:53Z,3520000,,,0,,D. Melton Free Throw 2 of 2 (9 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,Made,,,,,,,,,,,,9.0,,,,
359,PT00M38.40S,2022-02-25T02:04:07.9Z,2,REGULAR,3pt,Jump Shot,[],1630162,75.50919842312747,14.950980392156863,1610612750,52,54,2022-02-25T02:04:20Z,3530000,-175.0,178.0,1,right,MISS A. Edwards 24' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,,,,24.95,Missed,,,,,,,,,,,,,,,,
360,PT00M36.90S,2022-02-25T02:04:09.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,52,54,2022-02-25T02:04:20Z,3540000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,
361,PT00M36.90S,2022-02-25T02:04:14.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612750,52,54,2022-02-25T02:04:20Z,3550000,,,0,,J. Jackson Jr. loose ball personal FOUL (1 PF) (Vanderbilt 2 FT),"[1628991, 1629020]",1610612763.0,MEM,loose ball,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,1193.0,1.0,0.0,Vanderbilt,1629020.0,,,,,,,
363,PT00M36.90S,2022-02-25T02:04:39.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629020,,,1610612750,52,54,2022-02-25T02:04:39Z,3570000,,,0,,MISS J. Vanderbilt Free Throw 1 of 2,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,Missed,,,,,,,,,,,,,,,,
364,PT00M36.90S,2022-02-25T02:04:39.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,52,54,2022-02-25T02:04:39Z,3580000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,363.0,,,,,,,,,,,,,,,
365,PT00M36.90S,2022-02-25T02:04:58.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629020,,,1610612750,53,54,2022-02-25T02:04:58Z,3590000,,,0,,J. Vanderbilt Free Throw 2 of 2 (5 PTS),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,Made,,,,,,,,,,,,5.0,,,,
366,PT00M13.10S,2022-02-25T02:05:23.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,10.726018396846255,58.57843137254902,1610612763,53,56,2022-02-25T02:05:29Z,3600000,-43.0,48.0,1,left,J. Morant 6' floating Jump Shot (10 PTS) (B. Clarke 1 AST),"[1629630, 1629634]",1610612763.0,MEM,floating,,,Morant,J. Morant,,,,,,,,6.46,Made,,,,,,,,,,,,10.0,B. Clarke,1629634.0,1.0,
368,PT00M08.40S,2022-02-25T02:05:34.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201976,74.58935611038108,84.31372549019608,1610612750,53,56,2022-02-25T02:05:40Z,3620000,172.0,186.0,1,right,MISS P. Beverley 25' 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,25.34,Missed,,,,,,,,,,,,,,,,
369,PT00M06.00S,2022-02-25T02:05:36.8Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,53,56,2022-02-25T02:05:36Z,3630000,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,368.0,6.0,4.0,2.0,,,,,,,,,,,,
370,PT00M00.30S,2022-02-25T02:05:42.4Z,2,REGULAR,3pt,Jump Shot,[],1629001,50.54615637319316,51.1642156862745,1610612763,53,56,2022-02-25T02:05:55Z,3640000,-6.0,423.0,1,left,MISS D. Melton 42' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,42.26,Missed,,,,,,,,,,,,,,,,
371,PT00M00.30S,2022-02-25T02:05:42.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,53,56,2022-02-25T02:05:55Z,3650000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,370.0,,,,,,,,,,,,,,,
372,PT00M00.00S,2022-02-25T02:05:47.4Z,2,REGULAR,period,end,[],0,,,1610612763,53,56,2022-02-25T02:05:47Z,3660000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2022-02-25T02:20:50.4Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612763,53,56,2022-02-25T02:21:11Z,3670000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2022-02-25T02:20:50.4Z,3,REGULAR,substitution,out,['startperiod'],1629634,,,1610612763,53,56,2022-02-25T02:21:11Z,3680000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2022-02-25T02:20:50.4Z,3,REGULAR,substitution,in,['startperiod'],203500,,,1610612763,53,56,2022-02-25T02:21:11Z,3690000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2022-02-25T02:20:50.4Z,3,REGULAR,substitution,in,['startperiod'],1630533,,,1610612763,53,56,2022-02-25T02:21:11Z,3700000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2022-02-25T02:21:09.3Z,3,REGULAR,period,start,[],0,,,1610612750,53,56,2022-02-25T02:21:12Z,3710000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT11M50.00S,2022-02-25T02:21:21.1Z,3,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612750,53,56,2022-02-25T02:21:26Z,3720000,,,0,,D. Bane shooting personal FOUL (3 PF) (Edwards 2 FT),"[1630217, 1630162]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,,,,,,,,,,1193.0,3.0,0.0,Edwards,1630162.0,,,,,,,
380,PT11M50.00S,2022-02-25T02:21:45.9Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,54,56,2022-02-25T02:21:45Z,3740000,,,0,,A. Edwards Free Throw 1 of 2 (4 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,Made,,,,,,,,,,,,4.0,,,,
381,PT11M50.00S,2022-02-25T02:21:58.8Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,55,56,2022-02-25T02:21:58Z,3750000,,,0,,A. Edwards Free Throw 2 of 2 (5 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,Made,,,,,,,,,,,,5.0,,,,
382,PT11M26.00S,2022-02-25T02:22:23.6Z,3,REGULAR,3pt,Jump Shot,[],1630217,81.94809461235218,92.8921568627451,1610612763,55,56,2022-02-25T02:22:31Z,3760000,214.0,117.0,1,right,MISS D. Bane 24' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,24.44,Missed,,,,,,,,,,,,,,,,
383,PT11M23.00S,2022-02-25T02:22:26.6Z,3,REGULAR,rebound,offensive,[],1628991,,,1610612763,55,56,2022-02-25T02:22:39Z,3770000,,,0,,J. Jackson Jr. REBOUND (Off:3 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,382.0,7.0,4.0,3.0,,,,,,,,,,,,
384,PT11M23.00S,2022-02-25T02:22:29.2Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628991,94.40999984741211,50.0,1610612763,55,58,2022-02-25T02:22:44Z,3780000,0.0,0.0,1,right,J. Jackson Jr. tip DUNK (11 PTS),[1628991],1610612763.0,MEM,tip,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,0.0,Made,,,,,,,,,,,,11.0,,,,
385,PT11M10.00S,2022-02-25T02:22:40.4Z,3,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612750,55,58,2022-02-25T02:23:15Z,3790000,,,0,,J. Morant shooting personal FOUL (1 PF) (Russell 2 FT),"[1629630, 1626156]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,,,,,,,,,,1193.0,1.0,0.0,Russell,1626156.0,,,,,,,
387,PT11M10.00S,2022-02-25T02:23:16.6Z,3,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,56,58,2022-02-25T02:23:16Z,3810000,,,0,,D. Russell Free Throw 1 of 2 (11 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,Made,,,,,,,,,,,,11.0,,,,
388,PT11M10.00S,2022-02-25T02:23:27.6Z,3,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,57,58,2022-02-25T02:23:27Z,3820000,,,0,,D. Russell Free Throw 2 of 2 (12 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,Made,,,,,,,,,,,,12.0,,,,
389,PT10M56.00S,2022-02-25T02:23:43.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,94.30026281208936,50.245098039215684,1610612763,57,60,2022-02-25T02:23:47Z,3830000,1.0,1.0,1,right,D. Bane cutting Layup (7 PTS) (S. Adams 4 AST),"[1630217, 203500]",1610612763.0,MEM,cutting,,,Bane,D. Bane,,,,,,,,0.16,Made,,,,,,,,,,,,7.0,S. Adams,203500.0,4.0,
391,PT10M44.00S,2022-02-25T02:23:54.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.652431011826544,48.529411764705884,1610612750,59,60,2022-02-25T02:24:00Z,3850000,7.0,10.0,1,left,K. Towns driving Layup (16 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,1.24,Made,,,,,,,,,,,,16.0,,,,
392,PT10M36.00S,2022-02-25T02:24:08.5Z,3,REGULAR,foul,personal,[],1626157,,,1610612763,59,60,2022-02-25T02:24:17Z,3860000,,,0,,K. Towns personal FOUL (3 PF),"[1626157, 1629630]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,1627964.0,3.0,0.0,Morant,1629630.0,,,,,,,
394,PT10M27.00S,2022-02-25T02:24:37.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,82.34231274638634,42.64705882352941,1610612763,59,60,2022-02-25T02:24:45Z,3880000,-37.0,113.0,1,right,MISS D. Bane 11' Jump Shot,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,11.93,Missed,,,,,,,,,,,,,,,,
395,PT10M22.00S,2022-02-25T02:24:42.4Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,59,60,2022-02-25T02:24:45Z,3890000,,,0,,K. Towns REBOUND (Off:0 Def:7),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,394.0,7.0,7.0,0.0,,,,,,,,,,,,
396,PT10M20.00S,2022-02-25T02:24:44.2Z,3,REGULAR,turnover,lost ball,[],1626156,,,1610612750,59,60,2022-02-25T02:24:48Z,3900000,,,0,,D. Russell lost ball TURNOVER (4 TO),"[1626156, 1629630]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,4.0,Morant,1629630.0,,,,,,,,,,,,,,,,,,
397,PT10M20.00S,2022-02-25T02:24:44.2Z,3,REGULAR,steal,,[],1629630,,,1610612763,59,60,2022-02-25T02:24:45Z,3910000,,,0,,J. Morant STEAL (2 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT10M07.00S,2022-02-25T02:24:56.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629630,95.22010512483574,73.52941176470588,1610612763,59,60,2022-02-25T02:25:03Z,3920000,118.0,-8.0,1,right,MISS J. Morant 11' step back Shot,[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,,,,11.78,Missed,,,,,,,,,,,,,,,,
399,PT10M04.00S,2022-02-25T02:24:59.6Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,59,60,2022-02-25T02:25:03Z,3930000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:5),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,398.0,7.0,5.0,2.0,,,,,,,,,,,,
400,PT09M58.00S,2022-02-25T02:25:05.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,6.652431011826544,50.98039215686274,1610612750,61,60,2022-02-25T02:25:17Z,3940000,-5.0,10.0,1,left,K. Towns driving DUNK (18 PTS) (P. Beverley 2 AST),"[1626157, 201976]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,1.11,Made,,,,,,,,,,,,18.0,P. Beverley,201976.0,2.0,
402,PT09M54.00S,2022-02-25T02:25:16.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,61,60,2022-02-25T02:25:16Z,3960000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT09M31.00S,2022-02-25T02:28:37.6Z,3,REGULAR,3pt,Jump Shot,[],1629630,57.46550591327201,92.4249387254902,1610612763,61,60,2022-02-25T02:28:56Z,3970000,212.0,347.0,1,right,MISS J. Morant 40' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,40.69,Missed,,,,,,,,,,,,,,,,
404,PT09M28.00S,2022-02-25T02:28:40.6Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,61,60,2022-02-25T02:28:56Z,3980000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:6),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,403.0,8.0,6.0,2.0,,,,,,,,,,,,
405,PT09M22.00S,2022-02-25T02:28:46.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,61,60,2022-02-25T02:28:46Z,3990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT09M16.00S,2022-02-25T02:29:05.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.1268068331143235,50.245098039215684,1610612750,63,60,2022-02-25T02:29:10Z,4000000,-1.0,5.0,1,left,K. Towns cutting Layup (20 PTS) (D. Russell 5 AST),"[1626157, 1626156]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,,,,0.52,Made,,,,,,,,,,,,20.0,D. Russell,1626156.0,5.0,
408,PT09M07.00S,2022-02-25T02:29:18.9Z,3,REGULAR,foul,personal,[],201976,,,1610612763,63,60,2022-02-25T02:29:24Z,4020000,,,0,,P. Beverley personal FOUL (2 PF),"[201976, 1630217]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,1627964.0,2.0,0.0,Bane,1630217.0,,,,,,,
410,PT09M00.00S,2022-02-25T02:29:37.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,90.22667542706965,54.65686274509803,1610612763,63,60,2022-02-25T02:30:17Z,4040000,23.0,39.0,1,right,MISS J. Jackson Jr. Jump Shot,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,4.58,Missed,,,,,,,,,,,,,,,,
411,PT08M59.00S,2022-02-25T02:29:38.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,63,60,2022-02-25T02:30:17Z,4050000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,410.0,,,,,,,,,,,,,,,
412,PT08M59.00S,2022-02-25T02:29:40.8Z,3,REGULAR,foul,personal,[],1626157,,,1610612763,63,60,2022-02-25T02:30:09Z,4060000,,,0,,K. Towns loose ball personal FOUL (4 PF),"[1626157, 1628991]",1610612750.0,MIN,loose ball,,,Towns,K. Towns,,,,,,,,,,,,,,1627964.0,4.0,0.0,Jackson Jr.,1628991.0,,,,,,,
414,PT08M52.00S,2022-02-25T02:30:08.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628991,93.64323258869908,49.50980392156863,1610612763,63,62,2022-02-25T02:30:21Z,4080000,-2.0,7.0,1,right,J. Jackson Jr. driving DUNK (13 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,0.77,Made,,,,,,,,,,,,13.0,,,,
415,PT08M39.00S,2022-02-25T02:30:20.8Z,3,REGULAR,2pt,Jump Shot,[],1626157,8.886333771353483,66.42156862745098,1610612750,63,62,2022-02-25T02:30:26Z,4090000,-82.0,31.0,1,left,MISS K. Towns 8' pullup Shot,[1626157],1610612750.0,MIN,pullup,,,Towns,K. Towns,,,,,,,,8.78,Missed,,,,,,,,,,,,,,,,
416,PT08M37.00S,2022-02-25T02:30:22.8Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612750,63,62,2022-02-25T02:30:41Z,4100000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:6),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,415.0,9.0,6.0,3.0,,,,,,,,,,,,
417,PT08M37.00S,2022-02-25T02:30:24.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629020,5.590000152587891,50.0,1610612750,63,62,2022-02-25T02:30:50Z,4110000,0.0,0.0,1,left,MISS J. Vanderbilt tip Layup,[1629020],1610612750.0,MIN,tip,,,Vanderbilt,J. Vanderbilt,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
418,PT08M36.00S,2022-02-25T02:30:25.7Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,63,62,2022-02-25T02:35:58Z,4120000,,,0,,J. Jackson Jr. REBOUND (Off:3 Def:5),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,417.0,8.0,5.0,3.0,,,,,,,,,,,,
419,PT08M36.00S,2022-02-25T02:30:31.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,63,62,2022-02-25T02:30:31Z,4130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT08M36.00S,2022-02-25T02:30:31.6Z,3,REGULAR,substitution,out,[],1626157,,,1610612763,63,62,2022-02-25T02:30:35Z,4140000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT08M36.00S,2022-02-25T02:30:31.6Z,3,REGULAR,substitution,in,[],1629675,,,1610612763,63,62,2022-02-25T02:30:35Z,4150000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT08M30.00S,2022-02-25T02:30:50.3Z,3,REGULAR,foul,offensive,[],1628991,,,1610612763,63,62,2022-02-25T02:31:25Z,4160000,,,0,,J. Jackson Jr. offensive FOUL (2 PF),"[1628991, 201976]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,1627964.0,2.0,0.0,Beverley,201976.0,,,,,,,
424,PT08M30.00S,2022-02-25T02:30:50.3Z,3,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,63,62,2022-02-25T02:30:50Z,4180000,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,1.0,,,,,,,,,1627964.0,,,,,,,,,,,
425,PT08M20.00S,2022-02-25T02:31:20.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626156,5.732588699080158,50.73529411764706,1610612750,65,62,2022-02-25T02:31:29Z,4190000,-4.0,1.0,1,left,D. Russell cutting Layup (14 PTS) (P. Beverley 3 AST),"[1626156, 201976]",1610612750.0,MIN,cutting,,,Russell,D. Russell,,,,,,,,0.4,Made,,,,,,,,,,,,14.0,P. Beverley,201976.0,3.0,
427,PT08M08.00S,2022-02-25T02:31:33.3Z,3,REGULAR,3pt,Jump Shot,[],1630533,93.51182654402102,3.9215686274509802,1610612763,65,62,2022-02-25T02:32:03Z,4210000,-230.0,8.0,1,right,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,23.06,Missed,,,,,,,,,,,,,,,,
428,PT08M06.00S,2022-02-25T02:31:35.3Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,65,62,2022-02-25T02:32:03Z,4220000,,,0,,S. Adams REBOUND (Off:5 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,427.0,9.0,4.0,5.0,,,,,,,,,,,,
429,PT08M05.00S,2022-02-25T02:31:38.1Z,3,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612763,65,62,2022-02-25T02:31:44Z,4230000,,,0,,N. Reid shooting personal FOUL (2 PF) (Adams 2 FT),"[1629675, 203500]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,,,,,,,1193.0,2.0,0.0,Adams,203500.0,,,,,,,
431,PT08M05.00S,2022-02-25T02:32:06.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203500,,,1610612763,65,63,2022-02-25T02:32:41Z,4250000,,,0,,S. Adams Free Throw 1 of 2 (5 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,Made,,,,,,,,,,,,5.0,,,,
432,PT08M05.00S,2022-02-25T02:32:06.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203500,,,1610612763,65,63,2022-02-25T02:32:41Z,4260000,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,Missed,,,,,,,,,,,,,,,,
433,PT08M02.00S,2022-02-25T02:32:09.4Z,3,REGULAR,rebound,offensive,[],1628991,,,1610612763,65,63,2022-02-25T02:32:41Z,4270000,,,0,,J. Jackson Jr. REBOUND (Off:4 Def:5),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,432.0,9.0,5.0,4.0,,,,,,,,,,,,
434,PT07M59.00S,2022-02-25T02:32:36.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629630,69.07030223390277,62.5,1610612763,65,63,2022-02-25T02:32:46Z,4280000,62.0,238.0,1,right,MISS J. Morant 24' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,24.63,Missed,,,,,,,,,,,,,,,,
435,PT07M55.00S,2022-02-25T02:32:40.7Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,65,63,2022-02-25T02:32:40Z,4290000,,,0,,S. Adams REBOUND (Off:6 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,434.0,10.0,4.0,6.0,,,,,,,,,,,,
