actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
535,PT12M00.00S,2021-10-26T01:56:09.9Z,4,REGULAR,substitution,in,['startperiod'],1630230,,,1610612750,73,80,2021-10-26T01:56:32Z,5250000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2021-10-26T01:56:09.9Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612750,73,80,2021-10-26T01:56:32Z,5260000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2021-10-26T01:56:35.8Z,4,REGULAR,period,start,[],0,,,1610612750,73,80,2021-10-26T01:56:35Z,5270000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT11M49.00S,2021-10-26T01:56:46.1Z,4,REGULAR,3pt,Jump Shot,[],201976,8.09789750328515,5.637254901960785,1610612750,76,80,2021-10-26T01:56:52Z,5280000,222.0,24.0,1,left,P. Beverley 3PT  (10 PTS) (J. McLaughlin 2 AST),"[201976, 1629162]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,22.31,Made,,,,,,,,,10.0,J. McLaughlin,1629162.0,2.0,,,,,,
540,PT11M36.00S,2021-10-26T01:57:01.4Z,4,REGULAR,foul,personal,[],201976,,,1610612740,76,80,2021-10-26T01:57:09Z,5300000,,,0,,P. Beverley personal FOUL (2 PF),"[201976, 1630530]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,2530.0,,,,,,,,2.0,1.0,Murphy III,1630530.0
542,PT11M29.00S,2021-10-26T01:57:36.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,91.01511169513797,44.85294117647059,1610612740,76,82,2021-10-26T01:57:54Z,5320000,-26.0,32.0,1,right,N. Alexander-Walker driving Layup (13 PTS),[1629638],1610612740.0,NOP,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,4.1,Made,,,,,,,,,13.0,,,,,,,,,
543,PT11M29.00S,2021-10-26T01:57:49.1Z,4,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612740,76,82,2021-10-26T01:58:06Z,5330000,,,0,,N. Reid shooting personal FOUL (3 PF) (Alexander-Walker 1 FT),"[1629675, 1629638]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,,,,,,1627524.0,,,,,,,,3.0,0.0,Alexander-Walker,1629638.0
545,PT11M29.00S,2021-10-26T01:58:07.8Z,4,REGULAR,freethrow,1 of 1,[],1629638,,,1610612740,76,83,2021-10-26T01:58:07Z,5350000,,,0,,N. Alexander-Walker Free Throw 1 of 1 (14 PTS),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,Made,,,,,,,,,14.0,,,,,,,,,
546,PT11M14.00S,2021-10-26T01:58:22.2Z,4,REGULAR,3pt,Jump Shot,[],1627752,8.09789750328515,95.58823529411765,1610612750,76,83,2021-10-26T01:58:28Z,5360000,-228.0,24.0,1,left,MISS T. Prince 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,22.91,Missed,,,,,,,,,,,,,,,,,,
547,PT11M12.00S,2021-10-26T01:58:24.2Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612740,76,83,2021-10-26T01:58:28Z,5370000,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:4),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,546.0,5.0,4.0,1.0,,,,,,,,,,,,
548,PT11M04.00S,2021-10-26T01:58:32.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,92.85479632063075,53.431372549019606,1610612740,76,83,2021-10-26T01:58:37Z,5380000,17.0,15.0,1,right,MISS N. Alexander-Walker driving finger roll Layup,[1629638],1610612740.0,NOP,driving finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,2.26,Missed,,,,,,,,,,,,,,,,,,
549,PT11M02.00S,2021-10-26T01:58:34.4Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,76,83,2021-10-26T01:59:02Z,5390000,,,0,,J. Valanciunas REBOUND (Off:6 Def:12),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,548.0,18.0,12.0,6.0,,,,,,,,,,,,
550,PT11M01.00S,2021-10-26T01:58:36.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,92.46057818659659,51.470588235294116,1610612740,76,83,2021-10-26T01:58:41Z,5400000,7.0,18.0,1,right,MISS J. Valanciunas putback Layup,[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,1.98,Missed,,,,,,,,,,,,,,,,,,
551,PT10M58.00S,2021-10-26T01:58:39.2Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612750,76,83,2021-10-26T01:58:41Z,5410000,,,0,,T. Prince REBOUND (Off:1 Def:2),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,550.0,3.0,2.0,1.0,,,,,,,,,,,,
552,PT10M45.00S,2021-10-26T01:58:52.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,7.440867279894875,54.65686274509803,1610612750,76,83,2021-10-26T01:59:08Z,5420000,-23.0,17.0,1,left,MISS N. Reid driving Layup - blocked,"[1629675, 202685]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,2.91,Missed,Valanciunas,202685.0,,,,,,,,,,,,,,,,
553,PT10M45.00S,2021-10-26T01:58:52.2Z,4,REGULAR,block,,[],202685,,,1610612750,76,83,2021-10-26T01:58:54Z,5430000,,,0,,J. Valanciunas BLOCK (2 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
554,PT10M42.00S,2021-10-26T01:58:55.2Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612740,76,83,2021-10-26T01:59:08Z,5440000,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:5),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,552.0,6.0,5.0,1.0,,,,,,,,,,,,
556,PT10M29.00S,2021-10-26T01:59:10.1Z,4,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612740,76,83,2021-10-26T01:59:18Z,5450000,,,0,,T. Prince shooting personal FOUL (2 PF) (Valanciunas 2 FT),"[1627752, 202685]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,,,,,,,,,2530.0,,,,,,,,2.0,0.0,Valanciunas,202685.0
558,PT10M29.00S,2021-10-26T01:59:38.0Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,76,84,2021-10-26T01:59:38Z,5470000,,,0,,J. Valanciunas Free Throw 1 of 2 (15 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,,15.0,,,,,,,,,
559,PT10M29.00S,2021-10-26T01:59:56.4Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,76,85,2021-10-26T01:59:56Z,5480000,,,0,,J. Valanciunas Free Throw 2 of 2 (16 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,,16.0,,,,,,,,,
560,PT10M11.00S,2021-10-26T02:00:14.5Z,4,REGULAR,3pt,Jump Shot,[],201976,5.338370565045992,95.58823529411765,1610612750,79,85,2021-10-26T02:00:19Z,5490000,-228.0,-2.0,1,left,P. Beverley 3PT  (13 PTS) (J. McLaughlin 3 AST),"[201976, 1629162]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,22.79,Made,,,,,,,,,13.0,J. McLaughlin,1629162.0,3.0,,,,,,
562,PT09M50.00S,2021-10-26T02:00:38.1Z,4,REGULAR,foul,personal,[],201976,,,1610612740,79,85,2021-10-26T02:00:43Z,5510000,,,0,,P. Beverley personal FOUL (3 PF),"[201976, 1629638]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,2530.0,,,,,,,,3.0,1.0,Alexander-Walker,1629638.0
564,PT09M50.00S,2021-10-26T02:00:44.8Z,4,REGULAR,substitution,out,[],1627752,,,1610612740,79,85,2021-10-26T02:00:51Z,5530000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
565,PT09M50.00S,2021-10-26T02:00:44.8Z,4,REGULAR,substitution,in,[],1630162,,,1610612740,79,85,2021-10-26T02:00:51Z,5540000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
566,PT09M39.00S,2021-10-26T02:01:14.7Z,4,REGULAR,turnover,lost ball,[],1630230,,,1610612740,79,85,2021-10-26T02:01:18Z,5550000,,,0,,N. Marshall lost ball TURNOVER (1 TO),"[1630230, 1629675]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,1.0,,,,,Reid,1629675.0,,,,
567,PT09M39.00S,2021-10-26T02:01:14.7Z,4,REGULAR,steal,,[],1629675,,,1610612750,79,85,2021-10-26T02:01:16Z,5560000,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
568,PT09M35.00S,2021-10-26T02:01:23.0Z,4,REGULAR,foul,offensive,[],1630162,,,1610612750,79,85,2021-10-26T02:01:30Z,5570000,,,0,,A. Edwards charge offensive FOUL (4 PF),"[1630162, 1630230]",1610612750.0,MIN,charge,,,Edwards,A. Edwards,,,,,,,,,,,,,2530.0,,,,,,,,4.0,0.0,Marshall,1630230.0
570,PT09M35.00S,2021-10-26T02:01:23.0Z,4,REGULAR,turnover,offensive foul,[],1630162,,,1610612750,79,85,2021-10-26T02:01:23Z,5590000,,,0,,A. Edwards offensive foul TURNOVER (2 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,2530.0,2.0,,,,,,,,,,
571,PT09M15.00S,2021-10-26T02:01:57.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,89.83245729303549,5.147058823529411,1610612740,79,88,2021-10-26T02:02:03Z,5600000,-224.0,43.0,1,right,N. Alexander-Walker 3PT  (17 PTS) (J. Valanciunas 3 AST),"[1629638, 202685]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,22.84,Made,,,,,,,,,17.0,J. Valanciunas,202685.0,3.0,,,,,,
573,PT08M55.00S,2021-10-26T02:02:17.6Z,4,REGULAR,3pt,Jump Shot,[],1629675,28.33442838370565,75.49019607843137,1610612750,79,88,2021-10-26T02:02:28Z,5620000,-127.0,214.0,1,left,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,24.89,Missed,,,,,,,,,,,,,,,,,,
574,PT08M54.00S,2021-10-26T02:02:18.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,79,88,2021-10-26T02:02:28Z,5630000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,573.0,,,,,,,,,,,,,,,
575,PT08M54.00S,2021-10-26T02:02:25.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629020,,,1610612740,79,88,2021-10-26T02:02:43Z,5640000,,,0,,J. Vanderbilt loose ball personal FOUL (1 PF) (Valanciunas 2 FT),"[1629020, 202685]",1610612750.0,MIN,loose ball,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,2530.0,,,,,,,,1.0,0.0,Valanciunas,202685.0
577,PT08M54.00S,2021-10-26T02:03:05.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,79,88,2021-10-26T02:03:05Z,5660000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M54.00S,2021-10-26T02:03:07.9Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612740,79,88,2021-10-26T02:07:04Z,5670000,,,0,,,[],1610612750.0,MIN,stands,,,,,,,,,,,,,,,,,2530.0,,,,,,,,,,,
579,PT08M54.00S,2021-10-26T02:04:39.1Z,4,REGULAR,substitution,out,[],1629675,,,1610612740,79,88,2021-10-26T02:05:10Z,5680000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M54.00S,2021-10-26T02:04:39.1Z,4,REGULAR,substitution,in,[],1626157,,,1610612740,79,88,2021-10-26T02:05:10Z,5690000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M54.00S,2021-10-26T02:06:09.1Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,79,89,2021-10-26T02:06:09Z,5700000,,,0,,J. Valanciunas Free Throw 1 of 2 (17 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,,17.0,,,,,,,,,
582,PT08M54.00S,2021-10-26T02:06:25.9Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,79,90,2021-10-26T02:06:25Z,5710000,,,0,,J. Valanciunas Free Throw 2 of 2 (18 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,,18.0,,,,,,,,,
583,PT08M43.00S,2021-10-26T02:06:38.7Z,4,REGULAR,3pt,Jump Shot,[],1626157,21.632720105124836,11.029411764705882,1610612750,79,90,2021-10-26T02:06:57Z,5720000,195.0,151.0,1,left,MISS K. Towns 24' pullup 3PT,[1626157],1610612750.0,MIN,pullup,,,Towns,K. Towns,,,,,24.64,Missed,,,,,,,,,,,,,,,,,,
584,PT08M39.00S,2021-10-26T02:06:42.7Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,79,90,2021-10-26T02:06:57Z,5730000,,,0,,N. Marshall REBOUND (Off:0 Def:3),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,583.0,3.0,3.0,0.0,,,,,,,,,,,,
585,PT08M29.00S,2021-10-26T02:06:52.1Z,4,REGULAR,3pt,Jump Shot,[],1628984,68.41327201051249,27.696078431372552,1610612740,79,90,2021-10-26T02:07:02Z,5740000,-112.0,244.0,1,right,MISS D. Graham 26' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,26.86,Missed,,,,,,,,,,,,,,,,,,
586,PT08M24.00S,2021-10-26T02:06:57.1Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,79,90,2021-10-26T02:07:02Z,5750000,,,0,,J. Valanciunas REBOUND (Off:7 Def:12),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,585.0,19.0,12.0,7.0,,,,,,,,,,,,
587,PT08M24.00S,2021-10-26T02:06:57.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,94.40999984741211,50.0,1610612740,79,90,2021-10-26T02:06:57Z,5760000,0.0,0.0,1,right,MISS J. Valanciunas tip Layup,[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
588,PT08M23.00S,2021-10-26T02:06:58.2Z,4,REGULAR,rebound,defensive,[],1629162,,,1610612750,79,90,2021-10-26T02:06:58Z,5770000,,,0,,J. McLaughlin REBOUND (Off:0 Def:1),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,587.0,1.0,1.0,0.0,,,,,,,,,,,,
589,PT08M14.00S,2021-10-26T02:07:08.1Z,4,REGULAR,turnover,bad pass,[],1629020,,,1610612750,79,90,2021-10-26T02:07:12Z,5780000,,,0,,J. Vanderbilt bad pass TURNOVER (1 TO),"[1629020, 1629638]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,1.0,,,,,Alexander-Walker,1629638.0,,,,
590,PT08M14.00S,2021-10-26T02:07:08.1Z,4,REGULAR,steal,,[],1629638,,,1610612740,79,90,2021-10-26T02:07:09Z,5790000,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
592,PT08M11.00S,2021-10-26T02:07:10.6Z,4,REGULAR,turnover,bad pass,[],1629638,,,1610612740,79,90,2021-10-26T02:07:15Z,5810000,,,0,,N. Alexander-Walker bad pass TURNOVER (1 TO),"[1629638, 1626157]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,1.0,,,,,Towns,1626157.0,,,,
593,PT08M11.00S,2021-10-26T02:07:10.6Z,4,REGULAR,steal,,[],1626157,,,1610612750,79,90,2021-10-26T02:07:13Z,5820000,,,0,,K. Towns STEAL (2 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
594,PT08M06.00S,2021-10-26T02:07:15.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201976,7.30946123521682,96.07843137254902,1610612750,79,90,2021-10-26T02:07:20Z,5830000,-230.0,16.0,1,left,MISS P. Beverley 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,23.1,Missed,,,,,,,,,,,,,,,,,,
595,PT08M06.00S,2021-10-26T02:07:18.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,79,90,2021-10-26T02:07:18Z,5840000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,594.0,,,,,,,,,,,,,,,
596,PT08M06.00S,2021-10-26T02:07:20.6Z,4,REGULAR,foul,personal,[],1630530,,,1610612750,79,90,2021-10-26T02:07:51Z,5850000,,,0,,T. Murphy III loose ball personal FOUL (1 PF),"[1630530, 1626157]",1610612740.0,NOP,loose ball,,,Murphy III,T. Murphy III,,,,,,,,,,,,,1627524.0,,,,,,,,1.0,0.0,Towns,1626157.0
598,PT08M06.00S,2021-10-26T02:07:25.8Z,4,REGULAR,substitution,out,[],1629162,,,1610612750,79,90,2021-10-26T02:07:46Z,5870000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
599,PT08M06.00S,2021-10-26T02:07:25.8Z,4,REGULAR,substitution,out,[],1629020,,,1610612750,79,90,2021-10-26T02:07:46Z,5880000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
600,PT08M06.00S,2021-10-26T02:07:25.8Z,4,REGULAR,substitution,out,[],201976,,,1610612750,79,90,2021-10-26T02:07:46Z,5890000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
601,PT08M06.00S,2021-10-26T02:07:25.8Z,4,REGULAR,substitution,out,[],1630530,,,1610612750,79,90,2021-10-26T02:07:46Z,5900000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
602,PT08M06.00S,2021-10-26T02:07:25.8Z,4,REGULAR,substitution,in,[],1627736,,,1610612750,79,90,2021-10-26T02:07:46Z,5910000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
603,PT08M06.00S,2021-10-26T02:07:25.8Z,4,REGULAR,substitution,in,[],1630183,,,1610612750,79,90,2021-10-26T02:07:46Z,5920000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
604,PT08M06.00S,2021-10-26T02:07:25.8Z,4,REGULAR,substitution,in,[],1626156,,,1610612750,79,90,2021-10-26T02:07:46Z,5930000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
605,PT08M06.00S,2021-10-26T02:07:25.8Z,4,REGULAR,substitution,in,[],1627742,,,1610612750,79,90,2021-10-26T02:07:46Z,5940000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,
606,PT07M56.00S,2021-10-26T02:07:58.3Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630162,21.50131406044678,49.26470588235294,1610612750,79,90,2021-10-26T02:08:06Z,5950000,4.0,150.0,1,left,MISS A. Edwards 14' floating Shot,[1630162],1610612750.0,MIN,floating,,,Edwards,A. Edwards,,,,,14.96,Missed,,,,,,,,,,,,,,,,,,
607,PT07M53.00S,2021-10-26T02:08:01.3Z,4,REGULAR,rebound,offensive,[],1630162,,,1610612750,79,90,2021-10-26T02:08:06Z,5960000,,,0,,A. Edwards REBOUND (Off:1 Def:8),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,606.0,9.0,8.0,1.0,,,,,,,,,,,,
608,PT07M52.00S,2021-10-26T02:08:01.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630162,18.610381077529567,50.49019607843137,1610612750,81,90,2021-10-26T02:08:09Z,5970000,-2.0,122.0,1,left,A. Edwards 12' Jump Shot (25 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,12.24,Made,,,,,,,,,25.0,,,,,,,,,
609,PT07M26.00S,2021-10-26T02:08:27.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,89.04402102496715,51.470588235294116,1610612740,81,90,2021-10-26T02:08:33Z,5980000,7.0,50.0,1,right,MISS B. Ingram driving Layup,[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,5.1,Missed,,,,,,,,,,,,,,,,,,
610,PT07M24.00S,2021-10-26T02:08:29.5Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,81,90,2021-10-26T02:08:33Z,5990000,,,0,,J. Valanciunas REBOUND (Off:8 Def:12),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,609.0,20.0,12.0,8.0,,,,,,,,,,,,
611,PT07M20.00S,2021-10-26T02:08:33.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630230,93.24901445466492,50.0,1610612740,81,92,2021-10-26T02:08:38Z,6000000,0.0,11.0,1,right,N. Marshall cutting DUNK (3 PTS) (N. Alexander-Walker 3 AST),"[1630230, 1629638]",1610612740.0,NOP,cutting,,,Marshall,N. Marshall,,,,,1.1,Made,,,,,,,,,3.0,N. Alexander-Walker,1629638.0,3.0,,,,,,
613,PT07M12.00S,2021-10-26T02:08:41.8Z,4,REGULAR,3pt,Jump Shot,[],1626156,31.35676741130092,30.14705882352941,1610612750,81,92,2021-10-26T02:08:46Z,6020000,99.0,242.0,1,left,MISS D. Russell 26' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,26.19,Missed,,,,,,,,,,,,,,,,,,
614,PT07M09.00S,2021-10-26T02:08:44.8Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612740,81,92,2021-10-26T02:08:46Z,6030000,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:6),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,613.0,7.0,6.0,1.0,,,,,,,,,,,,
615,PT06M54.00S,2021-10-26T02:08:59.8Z,4,REGULAR,3pt,Jump Shot,[],1629638,72.35545335085413,18.137254901960784,1610612740,81,92,2021-10-26T02:09:06Z,6040000,-159.0,207.0,1,right,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,26.15,Missed,,,,,,,,,,,,,,,,,,
616,PT06M51.00S,2021-10-26T02:09:02.8Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,81,92,2021-10-26T02:09:06Z,6050000,,,0,,K. Towns REBOUND (Off:5 Def:8),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,615.0,13.0,8.0,5.0,,,,,,,,,,,,
617,PT06M40.00S,2021-10-26T02:09:14.1Z,4,REGULAR,3pt,Jump Shot,[],1627736,12.828515111695138,3.9215686274509802,1610612750,81,92,2021-10-26T02:09:53Z,6060000,230.0,68.0,1,left,MISS M. Beasley 24' step back 3PT,[1627736],1610612750.0,MIN,step back,,,Beasley,M. Beasley,,,,,24.03,Missed,,,,,,,,,,,,,,,,,,
618,PT06M37.00S,2021-10-26T02:09:17.1Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612750,81,92,2021-10-26T02:09:18Z,6070000,,,0,,K. Towns REBOUND (Off:6 Def:8),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,617.0,14.0,8.0,6.0,,,,,,,,,,,,
619,PT06M36.00S,2021-10-26T02:09:20.1Z,4,REGULAR,foul,personal,['2freethrow'],202685,,,1610612750,81,92,2021-10-26T02:09:31Z,6080000,,,0,,J. Valanciunas shooting personal FOUL (4 PF) (Towns 2 FT),"[202685, 1626157]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,200833.0,,,,,,,,4.0,1.0,Towns,1626157.0
621,PT06M36.00S,2021-10-26T02:09:56.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626157,,,1610612750,82,92,2021-10-26T02:09:56Z,6100000,,,0,,K. Towns Free Throw 1 of 2 (24 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,,,,,24.0,,,,,,,,,
622,PT06M36.00S,2021-10-26T02:09:56.7Z,4,REGULAR,substitution,out,[],1629638,,,1610612750,82,92,2021-10-26T02:10:08Z,6110000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
623,PT06M36.00S,2021-10-26T02:09:56.7Z,4,REGULAR,substitution,out,[],1630230,,,1610612750,82,92,2021-10-26T02:10:08Z,6120000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
624,PT06M36.00S,2021-10-26T02:09:56.7Z,4,REGULAR,substitution,in,[],1630529,,,1610612750,82,92,2021-10-26T02:10:08Z,6130000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
