actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
355,PT00M49.10S,2022-04-08T01:10:38.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629020,,,1610612759,64,55,2022-04-08T01:11:17Z,3490000,,,0,,J. Vanderbilt loose ball personal FOUL (2 PF) (Richardson 2 FT),"[1629020, 1626196]",1610612750.0,MIN,loose ball,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Richardson,1626196.0,,,,,,
357,PT00M49.10S,2022-04-08T01:11:27.2Z,2,REGULAR,freethrow,1 of 2,[],1626196,,,1610612759,64,56,2022-04-08T01:11:27Z,3510000,,,0,,J. Richardson Free Throw 1 of 2 (8 PTS),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
358,PT00M49.10S,2022-04-08T01:11:29.2Z,2,REGULAR,substitution,out,[],1629020,,,1610612759,64,56,2022-04-08T01:11:38Z,3520000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT00M49.10S,2022-04-08T01:11:29.2Z,2,REGULAR,substitution,out,[],1627751,,,1610612759,64,56,2022-04-08T01:11:38Z,3530000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT00M49.10S,2022-04-08T01:11:29.2Z,2,REGULAR,substitution,in,[],1630183,,,1610612759,64,56,2022-04-08T01:11:38Z,3540000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT00M49.10S,2022-04-08T01:11:29.2Z,2,REGULAR,substitution,in,[],1628966,,,1610612759,64,56,2022-04-08T01:11:38Z,3550000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT00M49.10S,2022-04-08T01:11:54.7Z,2,REGULAR,freethrow,2 of 2,[],1626196,,,1610612759,64,57,2022-04-08T01:11:54Z,3560000,,,0,,J. Richardson Free Throw 2 of 2 (9 PTS),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
363,PT00M41.50S,2022-04-08T01:12:04.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629675,6.652431011826544,49.754901960784316,1610612750,64,57,2022-04-08T01:12:08Z,3570000,1.0,10.0,1,left,MISS N. Reid alley-oop DUNK,[1629675],1610612750.0,MIN,alley-oop,,,Reid,N. Reid,,,,,1.01,Missed,,,,,,,,,,,,,,,,,,,
364,PT00M39.10S,2022-04-08T01:12:06.6Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,64,57,2022-04-08T01:12:08Z,3580000,,,0,,K. Johnson REBOUND (Off:1 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,363.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
366,PT00M32.90S,2022-04-08T01:12:26.5Z,2,REGULAR,turnover,offensive goaltending,[],1630200,,,1610612759,64,57,2022-04-08T01:12:41Z,3600000,,,0,,T. Jones offensive goaltending TURNOVER (2 TO),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,2.0,,,,,,,,,,,,,
367,PT00M14.10S,2022-04-08T01:12:52.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,4.155716162943495,94.85294117647058,1610612750,64,57,2022-04-08T01:12:58Z,3610000,-224.0,-13.0,1,left,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,22.47,Missed,,,,,,,,,,,,,,,,,,,
368,PT00M09.60S,2022-04-08T01:12:57.5Z,2,REGULAR,rebound,defensive,[],1626196,,,1610612759,64,57,2022-04-08T01:12:57Z,3620000,,,0,,J. Richardson REBOUND (Off:1 Def:1),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,367.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
369,PT00M03.50S,2022-04-08T01:13:03.5Z,2,REGULAR,2pt,Jump Shot,[],1630200,82.7365308804205,32.1078431372549,1610612759,64,57,2022-04-08T01:13:12Z,3630000,-89.0,110.0,1,right,MISS T. Jones 14' pullup Shot,[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,14.17,Missed,,,,,,,,,,,,,,,,,,,
370,PT00M00.90S,2022-04-08T01:13:06.1Z,2,REGULAR,rebound,defensive,[],1627736,,,1610612750,64,57,2022-04-08T01:13:06Z,3640000,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,369.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
371,PT00M00.30S,2022-04-08T01:13:09.8Z,2,REGULAR,3pt,Jump Shot,[],1627736,50.542049934296976,49.26470588235294,1610612750,64,57,2022-04-08T01:13:21Z,3650000,4.0,423.0,1,left,MISS M. Beasley 42' running 3PT,[1627736],1610612750.0,MIN,running,,,Beasley,M. Beasley,,,,,42.26,Missed,,,,,,,,,,,,,,,,,,,
372,PT00M00.10S,2022-04-08T01:13:10.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,64,57,2022-04-08T01:13:21Z,3660000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,371.0,,,,,,,,,,,,,,,,,,
373,PT00M00.00S,2022-04-08T01:13:14.0Z,2,REGULAR,period,end,[],0,,,1610612750,64,57,2022-04-08T01:13:14Z,3670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2022-04-08T01:27:29.3Z,3,REGULAR,substitution,out,['startperiod'],1629675,,,1610612750,64,57,2022-04-08T01:28:30Z,3680000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2022-04-08T01:27:29.3Z,3,REGULAR,substitution,out,['startperiod'],1630183,,,1610612750,64,57,2022-04-08T01:28:30Z,3690000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2022-04-08T01:27:29.3Z,3,REGULAR,substitution,out,['startperiod'],1626196,,,1610612750,64,57,2022-04-08T01:28:30Z,3700000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2022-04-08T01:27:29.3Z,3,REGULAR,substitution,out,['startperiod'],1628966,,,1610612750,64,57,2022-04-08T01:28:30Z,3710000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2022-04-08T01:27:29.3Z,3,REGULAR,substitution,in,['startperiod'],1629020,,,1610612750,64,57,2022-04-08T01:28:30Z,3720000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2022-04-08T01:27:29.3Z,3,REGULAR,substitution,in,['startperiod'],1626157,,,1610612750,64,57,2022-04-08T01:28:30Z,3730000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2022-04-08T01:27:29.3Z,3,REGULAR,substitution,in,['startperiod'],1630563,,,1610612750,64,57,2022-04-08T01:28:30Z,3740000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2022-04-08T01:27:29.3Z,3,REGULAR,substitution,in,['startperiod'],1627751,,,1610612750,64,57,2022-04-08T01:28:30Z,3750000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2022-04-08T01:28:34.7Z,3,REGULAR,period,start,[],0,,,1610612750,64,57,2022-04-08T01:28:34Z,3760000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT11M49.00S,2022-04-08T01:28:45.2Z,3,REGULAR,2pt,Jump Shot,[],1626157,84.88830486202366,8.60140931372549,1610612750,64,57,2022-04-08T01:29:01Z,3770000,-207.0,90.0,1,right,MISS K. Towns 22' Jump Shot,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,,
384,PT11M46.00S,2022-04-08T01:28:48.2Z,3,REGULAR,rebound,offensive,[],1630162,,,1610612750,64,57,2022-04-08T01:28:48Z,3780000,,,0,,A. Edwards REBOUND (Off:2 Def:0),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,383.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
385,PT11M41.00S,2022-04-08T01:28:54.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,64,57,2022-04-08T01:28:54Z,3790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT11M37.00S,2022-04-08T01:29:07.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,79.84559789750328,90.68627450980392,1610612750,64,57,2022-04-08T01:29:11Z,3800000,203.0,137.0,1,right,MISS M. Beasley 24' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,24.52,Missed,,,,,,,,,,,,,,,,,,,
387,PT11M35.00S,2022-04-08T01:29:09.2Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,64,57,2022-04-08T01:29:11Z,3810000,,,0,,J. Poeltl REBOUND (Off:1 Def:8),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,386.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
388,PT11M24.00S,2022-04-08T01:29:20.7Z,3,REGULAR,3pt,Jump Shot,[],1629640,22.28975032851511,9.803921568627452,1610612759,64,57,2022-04-08T01:29:26Z,3820000,201.0,157.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,,
389,PT11M21.00S,2022-04-08T01:29:23.7Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,64,57,2022-04-08T01:29:26Z,3830000,,,0,,K. Towns REBOUND (Off:1 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,388.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
403,PT11M15.00S,2022-04-08T01:29:26.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,91.14651773981603,56.86274509803921,1610612750,66,57,2022-04-08T01:35:58Z,3835000,34.0,31.0,1,right,K. Towns driving Layup (13 PTS) (P. Beverley 5 AST),"[1626157, 201976]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,4.6,Made,,,,,13.0,,,,,,,,,P. Beverley,201976.0,5.0,,,
390,PT11M15.00S,2022-04-08T01:29:32.6Z,3,REGULAR,foul,personal,['1freethrow'],1627751,,,1610612750,66,57,2022-04-08T01:36:04Z,3840000,,,0,,J. Poeltl shooting personal FOUL (3 PF) (Towns 1 FT),"[1627751, 1626157]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,1627962.0,3.0,0.0,Towns,1626157.0,,,,,,
408,PT11M15.00S,2022-04-08T01:29:38.7Z,3,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,67,57,2022-04-08T01:35:47Z,3860000,,,0,,K. Towns Free Throw 1 of 1 (14 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
393,PT11M15.00S,2022-04-08T01:29:44.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,67,57,2022-04-08T01:36:17Z,3870000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT11M15.00S,2022-04-08T01:32:51.3Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612759,67,57,2022-04-08T01:35:47Z,3890000,,,0,,,[],1610612750.0,MIN,overturned,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,,Corrected to Personal Foul on J. Poeltl
398,PT11M00.00S,2022-04-08T01:34:02.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630563,16.81997371879106,50.91528799019608,1610612759,67,57,2022-04-08T01:37:49Z,3920000,-5.0,106.0,1,left,MISS J. Primo 10' driving floating Shot,[1630563],1610612759.0,SAS,driving floating,,,Primo,J. Primo,,,,,10.57,Missed,,,,,,,,,,,,,,,,,,,
399,PT10M57.00S,2022-04-08T01:34:05.2Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612750,67,57,2022-04-08T01:34:08Z,3930000,,,0,,M. Beasley REBOUND (Off:0 Def:3),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,398.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
400,PT10M42.00S,2022-04-08T01:34:20.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,87.86136662286465,49.01960784313725,1610612750,69,57,2022-04-08T01:39:33Z,3940000,-5.0,62.0,1,right,K. Towns 6' driving floating Jump Shot (16 PTS) (A. Edwards 4 AST),"[1626157, 1630162]",1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,6.18,Made,,,,,16.0,,,,,,,,,A. Edwards,1630162.0,4.0,,,
401,PT10M29.00S,2022-04-08T01:34:32.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,16.376478318002626,47.794117647058826,1610612759,69,57,2022-04-08T01:39:57Z,3950000,11.0,101.0,1,left,MISS T. Jones 10' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,10.2,Missed,,,,,,,,,,,,,,,,,,,
402,PT10M25.00S,2022-04-08T01:34:36.9Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,69,57,2022-04-08T01:34:36Z,3960000,,,0,,A. Edwards REBOUND (Off:2 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,401.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
405,PT10M11.00S,2022-04-08T01:34:50.4Z,3,REGULAR,3pt,Jump Shot,[],1626157,70.12155059132719,26.225490196078432,1610612750,72,57,2022-04-08T01:35:02Z,3970000,-119.0,228.0,1,right,K. Towns 25' 3PT  (19 PTS) (A. Edwards 5 AST),"[1626157, 1630162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.75,Made,,,,,19.0,,,,,,,,,A. Edwards,1630162.0,5.0,,,
407,PT10M09.00S,2022-04-08T01:34:57.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,72,57,2022-04-08T01:34:57Z,3990000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT10M04.00S,2022-04-08T01:37:56.3Z,3,REGULAR,foul,personal,[],201976,,,1610612759,72,57,2022-04-08T01:38:03Z,4000000,,,0,,P. Beverley personal FOUL (1 PF),"[201976, 1630200]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Jones,1630200.0,,,,,,
411,PT09M59.00S,2022-04-08T01:38:17.3Z,3,REGULAR,3pt,Jump Shot,[],1630563,5.995400788436268,94.36274509803921,1610612759,72,57,2022-04-08T01:38:21Z,4020000,-222.0,4.0,1,left,MISS J. Primo 3PT,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,22.18,Missed,,,,,,,,,,,,,,,,,,,
412,PT09M55.00S,2022-04-08T01:38:21.3Z,3,REGULAR,rebound,defensive,[],201976,,,1610612750,72,57,2022-04-08T01:38:21Z,4030000,,,0,,P. Beverley REBOUND (Off:1 Def:4),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,411.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
413,PT09M43.00S,2022-04-08T01:38:32.0Z,3,REGULAR,3pt,Jump Shot,[],201976,71.56701708278581,23.774509803921568,1610612750,72,57,2022-04-08T01:41:20Z,4040000,-131.0,215.0,1,right,MISS P. Beverley 25' pullup 3PT,[201976],1610612750.0,MIN,pullup,,,Beverley,P. Beverley,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,,
414,PT09M39.00S,2022-04-08T01:38:36.0Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,72,57,2022-04-08T01:43:24Z,4050000,,,0,,J. Poeltl REBOUND (Off:1 Def:9),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,413.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
415,PT09M30.00S,2022-04-08T01:38:45.2Z,3,REGULAR,3pt,Jump Shot,[],1630170,13.091327201051248,4.166666666666666,1610612759,72,60,2022-04-08T01:38:50Z,4060000,229.0,71.0,1,left,D. Vassell 3PT  (15 PTS) (T. Jones 4 AST),"[1630170, 1630200]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,23.98,Made,,,,,15.0,,,,,,,,,T. Jones,1630200.0,4.0,,,
417,PT09M09.00S,2022-04-08T01:39:05.9Z,3,REGULAR,3pt,Jump Shot,[],1627736,94.03745072273325,3.1862745098039214,1610612750,75,60,2022-04-08T01:39:10Z,4080000,-234.0,4.0,1,right,M. Beasley 3PT  (5 PTS) (P. Beverley 6 AST),"[1627736, 201976]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,23.41,Made,,,,,5.0,,,,,,,,,P. Beverley,201976.0,6.0,,,
419,PT08M51.00S,2022-04-08T01:39:24.3Z,3,REGULAR,3pt,Jump Shot,[],1629640,23.340998685939553,87.25490196078431,1610612759,75,60,2022-04-08T01:39:29Z,4100000,-186.0,167.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,,
420,PT08M48.00S,2022-04-08T01:39:27.3Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,75,60,2022-04-08T01:39:29Z,4110000,,,0,,K. Towns REBOUND (Off:1 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,419.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
422,PT08M41.00S,2022-04-08T01:39:34.7Z,3,REGULAR,3pt,Jump Shot,[],1627736,68.28186596583443,61.51960784313726,1610612750,78,60,2022-04-08T01:39:39Z,4120000,58.0,246.0,1,right,M. Beasley 25' 3PT  (8 PTS) (A. Edwards 6 AST),"[1627736, 1630162]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.24,Made,,,,,8.0,,,,,,,,,A. Edwards,1630162.0,6.0,,,
424,PT08M23.00S,2022-04-08T01:39:57.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,14.4053876478318,40.931372549019606,1610612759,78,60,2022-04-08T01:40:12Z,4140000,45.0,83.0,1,left,MISS J. Poeltl 9' driving Layup - blocked,"[1627751, 201976]",1610612759.0,SAS,driving,,,Poeltl,J. Poeltl,,,,,9.45,Missed,,,,,,,,,,,,,,,,,Beverley,201976.0,
425,PT08M23.00S,2022-04-08T01:39:57.9Z,3,REGULAR,block,,[],201976,,,1610612759,78,60,2022-04-08T01:45:27Z,4150000,,,0,,P. Beverley BLOCK (2 BLK),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT08M22.00S,2022-04-08T01:39:58.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,78,60,2022-04-08T01:40:12Z,4160000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,424.0,,,,,,,,,,,,,,,,,,
427,PT08M22.00S,2022-04-08T01:40:03.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,78,60,2022-04-08T01:40:03Z,4170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT08M19.00S,2022-04-08T01:40:13.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627751,15.900131406044679,44.584865196078425,1610612759,78,60,2022-04-08T01:45:04Z,4180000,27.0,97.0,1,left,MISS J. Poeltl 10' floating Shot,[1627751],1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,10.07,Missed,,,,,,,,,,,,,,,,,,,
429,PT08M15.00S,2022-04-08T01:40:17.1Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,78,60,2022-04-08T01:40:17Z,4190000,,,0,,K. Towns REBOUND (Off:1 Def:7),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,428.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
430,PT08M10.00S,2022-04-08T01:40:21.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,72.09264126149803,21.813725490196077,1610612750,78,60,2022-04-08T01:46:03Z,4200000,-141.0,210.0,1,right,MISS M. Beasley 25' running pullup 3PT,[1627736],1610612750.0,MIN,running pullup,,,Beasley,M. Beasley,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,,
431,PT08M07.00S,2022-04-08T01:40:24.5Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,78,60,2022-04-08T01:40:27Z,4210000,,,0,,J. Poeltl REBOUND (Off:1 Def:10),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,430.0,11.0,10.0,1.0,,,,,,,,,,,,,,,
432,PT07M58.00S,2022-04-08T01:40:35.6Z,3,REGULAR,foul,personal,['2freethrow'],201976,,,1610612759,78,60,2022-04-08T01:40:43Z,4220000,,,0,,P. Beverley shooting personal FOUL (2 PF) (Johnson 2 FT),"[201976, 1629640]",1610612750.0,MIN,shooting,,,Beverley,P. Beverley,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Johnson,1629640.0,,,,,,
434,PT07M58.00S,2022-04-08T01:41:01.8Z,3,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,78,61,2022-04-08T01:41:01Z,4240000,,,0,,K. Johnson Free Throw 1 of 2 (6 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
435,PT07M58.00S,2022-04-08T01:41:14.4Z,3,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,78,62,2022-04-08T01:41:14Z,4250000,,,0,,K. Johnson Free Throw 2 of 2 (7 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
436,PT07M37.00S,2022-04-08T01:41:37.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630162,94.1688567674113,49.01960784313725,1610612750,80,62,2022-04-08T01:41:52Z,4260000,-5.0,2.0,1,right,A. Edwards driving DUNK (22 PTS) (P. Beverley 7 AST),"[1630162, 201976]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,0.54,Made,,,,,22.0,,,,,,,,,P. Beverley,201976.0,7.0,,,
438,PT07M25.00S,2022-04-08T01:41:48.5Z,3,REGULAR,3pt,Jump Shot,[],1630170,4.155716162943495,2.941176470588235,1610612759,80,65,2022-04-08T01:41:55Z,4280000,235.0,-13.0,1,left,D. Vassell 3PT  (18 PTS) (K. Johnson 4 AST),"[1630170, 1629640]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,23.57,Made,,,,,18.0,,,,,,,,,K. Johnson,1629640.0,4.0,,,
440,PT07M09.00S,2022-04-08T01:42:05.9Z,3,REGULAR,foul,offensive,[],201976,,,1610612750,80,65,2022-04-08T01:42:18Z,4300000,,,0,,P. Beverley offensive FOUL (3 PF),"[201976, 1630200]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,1830.0,3.0,0.0,Jones,1630200.0,,,,,,
442,PT07M09.00S,2022-04-08T01:42:05.9Z,3,REGULAR,turnover,offensive foul,[],201976,,,1610612750,80,65,2022-04-08T01:42:05Z,4320000,,,0,,P. Beverley offensive foul TURNOVER (1 TO),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,1.0,,,1830.0,,,,,,,,,,
443,PT06M58.00S,2022-04-08T01:42:27.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630170,21.369908015768726,7.598039215686274,1610612759,80,65,2022-04-08T01:42:33Z,4330000,212.0,148.0,1,left,MISS D. Vassell 25' step back 3PT,[1630170],1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,,
444,PT06M57.00S,2022-04-08T01:42:28.4Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,80,65,2022-04-08T01:42:33Z,4340000,,,0,,J. Vanderbilt REBOUND (Off:4 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,443.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
445,PT06M57.00S,2022-04-08T01:42:33.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,80,65,2022-04-08T01:42:33Z,4350000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT06M48.00S,2022-04-08T01:44:15.2Z,3,REGULAR,3pt,Jump Shot,[],1626157,69.85873850197109,67.15686274509804,1610612750,80,65,2022-04-08T01:44:25Z,4360000,86.0,231.0,1,right,MISS K. Towns 24' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,24.62,Missed,,,,,,,,,,,,,,,,,,,
447,PT06M45.00S,2022-04-08T01:44:18.2Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612750,80,65,2022-04-08T01:44:25Z,4370000,,,0,,J. Vanderbilt REBOUND (Off:5 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,446.0,8.0,3.0,5.0,,,,,,,,,,,,,,,
448,PT06M45.00S,2022-04-08T01:44:24.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,80,65,2022-04-08T01:44:24Z,4380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
