actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
367,PT00M00.10S,2022-03-02T02:14:47.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,68,56,2022-03-02T02:15:25Z,3620000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,366.0,,,,,,,,,,,,,,
368,PT00M00.00S,2022-03-02T02:14:50.9Z,2,REGULAR,period,end,[],0,,,1610612744,68,56,2022-03-02T02:14:50Z,3630000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2022-03-02T02:30:58.4Z,3,REGULAR,substitution,out,['startperiod'],1629669,,,1610612744,68,56,2022-03-02T02:31:13Z,3640000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2022-03-02T02:30:58.4Z,3,REGULAR,substitution,out,['startperiod'],1629308,,,1610612744,68,56,2022-03-02T02:31:13Z,3650000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2022-03-02T02:30:58.4Z,3,REGULAR,substitution,in,['startperiod'],1629020,,,1610612744,68,56,2022-03-02T02:31:13Z,3660000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2022-03-02T02:30:58.4Z,3,REGULAR,substitution,in,['startperiod'],1626172,,,1610612744,68,56,2022-03-02T02:31:13Z,3670000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2022-03-02T02:31:11.4Z,3,REGULAR,period,start,[],0,,,1610612744,68,56,2022-03-02T02:31:13Z,3680000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT11M47.00S,2022-03-02T02:31:23.7Z,3,REGULAR,3pt,Jump Shot,[],203490,31.09395532194481,63.23529411764706,1610612744,68,56,2022-03-02T02:31:32Z,3690000,-66.0,240.0,1,left,MISS O. Porter Jr. 24' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,24.88,Missed,,,,,,,,,,,,,,,,,,,
376,PT11M44.00S,2022-03-02T02:31:26.7Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,68,56,2022-03-02T02:31:32Z,3700000,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,375.0,3.0,2.0,1.0,,,,,,,,,,,
377,PT11M32.00S,2022-03-02T02:31:37.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,83.52496714848883,48.529411764705884,1610612750,68,56,2022-03-02T02:32:41Z,3710000,-7.0,102.0,1,right,MISS D. Russell 10' pullup Shot,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,10.27,Missed,,,,,,,,,,,,,,,,,,,
378,PT11M29.00S,2022-03-02T02:31:40.6Z,3,REGULAR,rebound,defensive,[],203490,,,1610612744,68,56,2022-03-02T02:31:43Z,3720000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:3),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,377.0,4.0,3.0,1.0,,,,,,,,,,,
379,PT11M19.00S,2022-03-02T02:31:51.2Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,68,56,2022-03-02T02:31:56Z,3730000,,,0,,S. Curry bad pass TURNOVER (2 TO),"[201939, 1626156]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,2.0,,,,,Russell,1626156.0,,,
380,PT11M19.00S,2022-03-02T02:31:51.2Z,3,REGULAR,steal,,[],1626156,,,1610612750,68,56,2022-03-02T02:31:53Z,3740000,,,0,,D. Russell STEAL (2 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT11M14.00S,2022-03-02T02:31:55.9Z,3,REGULAR,turnover,bad pass,[],1626156,,,1610612750,68,56,2022-03-02T02:32:00Z,3750000,,,0,,D. Russell bad pass TURNOVER (4 TO),"[1626156, 203490]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,4.0,,,,,Porter Jr.,203490.0,,,
382,PT11M14.00S,2022-03-02T02:31:55.9Z,3,REGULAR,steal,,[],203490,,,1610612744,68,56,2022-03-02T02:31:57Z,3760000,,,0,,O. Porter Jr. STEAL (5 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT11M10.00S,2022-03-02T02:32:00.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627780,6.258212877792378,49.01960784313725,1610612744,68,58,2022-03-02T02:34:58Z,3770000,5.0,6.0,1,left,G. Payton II cutting Layup (14 PTS) (S. Curry 2 AST),"[1627780, 201939]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,0.8,Made,14.0,S. Curry,201939.0,2.0,,,,,,,,,,,,,,,
385,PT10M50.00S,2022-03-02T02:32:20.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.72339027595268,46.81372549019608,1610612750,70,58,2022-03-02T02:32:25Z,3790000,-16.0,16.0,1,right,K. Towns driving finger roll Layup (22 PTS),[1626157],1610612750.0,MIN,driving finger roll,,,Towns,K. Towns,,,,,2.25,Made,22.0,,,,,,,,,,,,,,,,,,
386,PT10M28.00S,2022-03-02T02:32:41.6Z,3,REGULAR,2pt,Jump Shot,[],203952,26.49474375821288,48.77450980392157,1610612744,70,58,2022-03-02T02:32:47Z,3800000,6.0,197.0,1,left,MISS A. Wiggins 19' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,19.67,Missed,,,,,,,,,,,,,,,,,,,
387,PT10M26.00S,2022-03-02T02:32:43.6Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,70,58,2022-03-02T02:32:47Z,3810000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:5),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,386.0,6.0,5.0,1.0,,,,,,,,,,,
388,PT10M19.00S,2022-03-02T02:32:51.4Z,3,REGULAR,3pt,Jump Shot,[],1626157,66.83639947437582,49.754901960784316,1610612750,70,58,2022-03-02T02:36:20Z,3820000,-1.0,259.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,,
389,PT10M16.00S,2022-03-02T02:32:54.4Z,3,REGULAR,rebound,defensive,[],203490,,,1610612744,70,58,2022-03-02T02:32:56Z,3830000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:4),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,388.0,5.0,4.0,1.0,,,,,,,,,,,
390,PT10M05.00S,2022-03-02T02:33:06.0Z,3,REGULAR,foul,personal,['3freethrow'],1630183,,,1610612744,70,58,2022-03-02T02:33:14Z,3840000,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Curry 3 FT),"[1630183, 201939]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,203593.0,,3.0,0.0,Curry,201939.0,,,,,
392,PT10M05.00S,2022-03-02T02:33:35.9Z,3,REGULAR,freethrow,1 of 3,[],201939,,,1610612744,70,59,2022-03-02T02:33:35Z,3860000,,,0,,S. Curry Free Throw 1 of 3 (16 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
393,PT10M05.00S,2022-03-02T02:33:50.0Z,3,REGULAR,freethrow,2 of 3,[],201939,,,1610612744,70,60,2022-03-02T02:33:50Z,3870000,,,0,,S. Curry Free Throw 2 of 3 (17 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
394,PT10M05.00S,2022-03-02T02:34:05.6Z,3,REGULAR,freethrow,3 of 3,[],201939,,,1610612744,70,61,2022-03-02T02:34:05Z,3880000,,,0,,S. Curry Free Throw 3 of 3 (18 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
395,PT09M43.00S,2022-03-02T02:34:31.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,93.69250985545335,44.037224264705884,1610612750,72,61,2022-03-02T02:34:37Z,3890000,-30.0,7.0,1,right,D. Russell driving finger roll Layup (17 PTS),[1626156],1610612750.0,MIN,driving finger roll,,,Russell,D. Russell,,,,,3.06,Made,17.0,,,,,,,,,,,,,,,,,,
396,PT09M39.00S,2022-03-02T02:34:38.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,72,61,2022-03-02T02:34:38Z,3900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT09M30.00S,2022-03-02T02:34:58.0Z,3,REGULAR,foul,offensive,[],1627780,,,1610612744,72,61,2022-03-02T02:35:06Z,3910000,,,0,,G. Payton II offensive FOUL (2 PF),"[1627780, 1629020]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,203593.0,,2.0,0.0,Vanderbilt,1629020.0,,,,,
399,PT09M30.00S,2022-03-02T02:34:58.0Z,3,REGULAR,turnover,offensive foul,[],1627780,,,1610612744,72,61,2022-03-02T02:34:58Z,3930000,,,0,,G. Payton II offensive foul TURNOVER (2 TO),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,203593.0,2.0,,,,,,,,,
400,PT09M19.00S,2022-03-02T02:35:27.6Z,3,REGULAR,foul,offensive,[],1630183,,,1610612750,72,61,2022-03-02T02:35:35Z,3940000,,,0,,J. McDaniels offensive FOUL (4 PF),"[1630183, 201939]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,2534.0,,4.0,0.0,Curry,201939.0,,,,,
402,PT09M19.00S,2022-03-02T02:35:27.6Z,3,REGULAR,turnover,offensive foul,[],1630183,,,1610612750,72,61,2022-03-02T02:35:27Z,3960000,,,0,,J. McDaniels offensive foul TURNOVER (1 TO),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,2534.0,1.0,,,,,,,,,
403,PT09M19.00S,2022-03-02T02:35:44.6Z,3,REGULAR,substitution,out,[],1630183,,,1610612744,72,61,2022-03-02T02:35:49Z,3970000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT09M19.00S,2022-03-02T02:35:44.6Z,3,REGULAR,substitution,in,[],1627736,,,1610612744,72,61,2022-03-02T02:35:49Z,3980000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT09M09.00S,2022-03-02T02:36:07.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627780,10.726018396846255,95.83333333333334,1610612744,72,61,2022-03-02T02:36:15Z,3990000,-229.0,48.0,1,left,MISS G. Payton II 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
406,PT09M03.00S,2022-03-02T02:36:13.9Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,72,61,2022-03-02T02:36:15Z,4000000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:6),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,405.0,7.0,6.0,1.0,,,,,,,,,,,
407,PT08M59.00S,2022-03-02T02:36:18.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626156,92.85479632063075,51.470588235294116,1610612750,72,61,2022-03-02T02:36:26Z,4010000,7.0,15.0,1,right,MISS D. Russell running Layup,[1626156],1610612750.0,MIN,running,,,Russell,D. Russell,,,,,1.65,Missed,,,,,,,,,,,,,,,,,,,
408,PT08M58.00S,2022-03-02T02:36:19.9Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612750,72,61,2022-03-02T02:36:19Z,4020000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:6),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,407.0,8.0,6.0,2.0,,,,,,,,,,,
409,PT08M55.00S,2022-03-02T02:36:21.5Z,3,REGULAR,turnover,lost ball,[],1629020,,,1610612750,72,61,2022-03-02T02:36:28Z,4030000,,,0,,J. Vanderbilt lost ball TURNOVER (3 TO),"[1629020, 1626172]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,3.0,,,,,Looney,1626172.0,,,
410,PT08M55.00S,2022-03-02T02:36:21.5Z,3,REGULAR,steal,,[],1626172,,,1610612744,72,61,2022-03-02T02:36:23Z,4040000,,,0,,K. Looney STEAL (1 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT08M51.00S,2022-03-02T02:36:25.9Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201939,29.77989487516426,71.32352941176471,1610612744,72,64,2022-03-02T02:42:46Z,4050000,-107.0,227.0,1,left,S. Curry 25' 3PT running (21 PTS),[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,25.11,Made,21.0,,,,,,,,,,,,,,,,,,
412,PT08M34.00S,2022-03-02T02:36:43.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,93.38042049934296,50.245098039215684,1610612750,74,64,2022-03-02T02:36:47Z,4060000,1.0,10.0,1,right,J. Vanderbilt cutting DUNK (2 PTS) (P. Beverley 6 AST),"[1629020, 201976]",1610612750.0,MIN,cutting,,,Vanderbilt,J. Vanderbilt,,,,,0.98,Made,2.0,P. Beverley,201976.0,6.0,,,,,,,,,,,,,,,
414,PT08M21.00S,2022-03-02T02:36:55.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,7.30946123521682,48.529411764705884,1610612744,74,64,2022-03-02T02:37:03Z,4080000,7.0,16.0,1,left,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,1.78,Missed,,,,,,,,,,,,,,,,,,,
415,PT08M21.00S,2022-03-02T02:36:55.3Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,74,64,2022-03-02T02:37:03Z,4090000,,,0,,D. Russell REBOUND (Off:1 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,414.0,3.0,2.0,1.0,,,,,,,,,,,
416,PT08M21.00S,2022-03-02T02:37:03.8Z,3,REGULAR,foul,personal,[],1627780,,,1610612750,74,64,2022-03-02T02:37:12Z,4100000,,,0,,G. Payton II take personal FOUL (3 PF),"[1627780, 1626156]",1610612744.0,GSW,take,,,Payton II,G. Payton II,,,,,,,,,,,,,,,2534.0,,3.0,0.0,Russell,1626156.0,,,,,
418,PT08M07.00S,2022-03-02T02:37:41.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201976,92.46057818659659,53.18627450980392,1610612750,74,64,2022-03-02T02:37:49Z,4120000,16.0,18.0,1,right,MISS P. Beverley driving Layup - blocked,"[201976, 203952]",1610612750.0,MIN,driving,,,Beverley,P. Beverley,,,,,2.43,Missed,,,,,,,,,,,,,,,,,Wiggins,203952.0,
419,PT08M07.00S,2022-03-02T02:37:41.5Z,3,REGULAR,block,,[],203952,,,1610612750,74,64,2022-03-02T02:53:29Z,4130000,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT08M04.00S,2022-03-02T02:37:44.5Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,74,64,2022-03-02T02:37:49Z,4140000,,,0,,G. Payton II REBOUND (Off:1 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,418.0,3.0,2.0,1.0,,,,,,,,,,,
421,PT08M02.00S,2022-03-02T02:37:46.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201939,6.389618922470433,49.754901960784316,1610612744,74,66,2022-03-02T02:37:54Z,4150000,1.0,8.0,1,left,S. Curry running Layup (23 PTS),[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,0.77,Made,23.0,,,,,,,,,,,,,,,,,,
422,PT07M49.00S,2022-03-02T02:38:00.4Z,3,REGULAR,foul,personal,['2freethrow'],203952,,,1610612750,74,66,2022-03-02T02:38:25Z,4160000,,,0,,A. Wiggins shooting personal FOUL (3 PF) (Towns 2 FT),"[203952, 1626157]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,203593.0,,3.0,0.0,Towns,1626157.0,,,,,
424,PT07M49.00S,2022-03-02T02:38:35.0Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,75,66,2022-03-02T02:38:35Z,4180000,,,0,,K. Towns Free Throw 1 of 2 (23 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
425,PT07M49.00S,2022-03-02T02:38:58.8Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,76,66,2022-03-02T02:38:58Z,4190000,,,0,,K. Towns Free Throw 2 of 2 (24 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
426,PT07M40.00S,2022-03-02T02:39:15.9Z,3,REGULAR,3pt,Jump Shot,[],201939,30.831143232588698,30.392156862745097,1610612744,76,69,2022-03-02T02:39:20Z,4200000,98.0,237.0,1,left,S. Curry 25' 3PT  (26 PTS) (K. Looney 3 AST),"[201939, 1626172]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,25.67,Made,26.0,K. Looney,1626172.0,3.0,,,,,,,,,,,,,,,
428,PT07M31.00S,2022-03-02T02:39:25.5Z,3,REGULAR,3pt,Jump Shot,[],1627736,69.07030223390277,34.80392156862745,1610612750,76,69,2022-03-02T02:39:32Z,4220000,-76.0,238.0,1,right,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.0,Missed,,,,,,,,,,,,,,,,,,,
429,PT07M28.00S,2022-03-02T02:39:30.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,76,69,2022-03-02T02:39:30Z,4230000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,428.0,,,,,,,,,,,,,,
430,PT07M28.00S,2022-03-02T02:39:31.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,76,69,2022-03-02T02:39:31Z,4240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT07M18.00S,2022-03-02T02:39:52.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,81.02825229960578,5.147058823529411,1610612750,76,69,2022-03-02T02:39:57Z,4250000,-224.0,126.0,1,right,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
432,PT07M14.00S,2022-03-02T02:39:56.8Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,76,69,2022-03-02T02:39:57Z,4260000,,,0,,S. Curry REBOUND (Off:1 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,431.0,2.0,1.0,1.0,,,,,,,,,,,
433,PT07M10.00S,2022-03-02T02:40:00.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203952,6.915243101182654,47.549019607843135,1610612744,76,71,2022-03-02T02:45:11Z,4270000,12.0,13.0,1,left,A. Wiggins running finger roll Layup (10 PTS) (S. Curry 3 AST),"[203952, 201939]",1610612744.0,GSW,running finger roll,,,Wiggins,A. Wiggins,,,,,1.75,Made,10.0,S. Curry,201939.0,3.0,,,,,,,,,,,,,,,
435,PT07M10.00S,2022-03-02T02:40:03.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,76,71,2022-03-02T02:40:03Z,4290000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M59.00S,2022-03-02T02:43:09.9Z,3,REGULAR,3pt,Jump Shot,[],1626157,82.34231274638634,6.127450980392156,1610612750,76,71,2022-03-02T02:43:17Z,4300000,-219.0,113.0,1,right,MISS K. Towns 24' 3PT - blocked,"[1626157, 1626172]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,24.7,Missed,,,,,,,,,,,,,,,,,Looney,1626172.0,
437,PT06M59.00S,2022-03-02T02:43:09.9Z,3,REGULAR,block,,[],1626172,,,1610612750,76,71,2022-03-02T02:43:13Z,4310000,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT06M55.00S,2022-03-02T02:43:13.9Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,76,71,2022-03-02T02:43:17Z,4320000,,,0,,G. Payton II REBOUND (Off:1 Def:3),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,436.0,4.0,3.0,1.0,,,,,,,,,,,
439,PT06M41.00S,2022-03-02T02:43:28.1Z,3,REGULAR,3pt,Jump Shot,[],1627780,28.597240473061763,74.50980392156863,1610612744,76,71,2022-03-02T02:43:33Z,4330000,-123.0,216.0,1,left,MISS G. Payton II 24' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,,
440,PT06M39.00S,2022-03-02T02:43:30.1Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612750,76,71,2022-03-02T02:43:33Z,4340000,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,439.0,1.0,1.0,0.0,,,,,,,,,,,
441,PT06M33.00S,2022-03-02T02:43:39.3Z,3,REGULAR,foul,personal,[],1627780,,,1610612750,76,71,2022-03-02T02:43:48Z,4350000,,,0,,G. Payton II personal FOUL (4 PF),"[1627780, 1626157]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,203593.0,,4.0,0.0,Towns,1626157.0,,,,,
443,PT06M33.00S,2022-03-02T02:43:51.4Z,3,REGULAR,substitution,out,[],1626156,,,1610612750,76,71,2022-03-02T02:43:53Z,4370000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT06M33.00S,2022-03-02T02:43:51.4Z,3,REGULAR,substitution,in,[],1629162,,,1610612750,76,71,2022-03-02T02:43:53Z,4380000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT06M33.00S,2022-03-02T02:43:59.0Z,3,REGULAR,substitution,out,[],1627780,,,1610612750,76,71,2022-03-02T02:44:13Z,4390000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT06M33.00S,2022-03-02T02:43:59.0Z,3,REGULAR,substitution,in,[],1629673,,,1610612750,76,71,2022-03-02T02:44:13Z,4400000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT06M28.00S,2022-03-02T02:44:18.0Z,3,REGULAR,3pt,Jump Shot,[],1627736,91.01511169513797,2.941176470588235,1610612750,79,71,2022-03-02T02:44:22Z,4410000,-235.0,32.0,1,right,M. Beasley 3PT  (6 PTS) (P. Beverley 7 AST),"[1627736, 201976]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,23.75,Made,6.0,P. Beverley,201976.0,7.0,,,,,,,,,,,,,,,
449,PT06M07.00S,2022-03-02T02:44:39.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203490,7.227332457293036,45.24356617647059,1610612744,79,73,2022-03-02T02:44:44Z,4430000,24.0,15.0,1,left,O. Porter Jr. Layup (2 PTS) (K. Looney 4 AST),"[203490, 1626172]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,2.83,Made,2.0,K. Looney,1626172.0,4.0,,,,,,,,,,,,,,,
451,PT05M53.00S,2022-03-02T02:44:52.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.72339027595268,49.26470588235294,1610612750,81,73,2022-03-02T02:44:58Z,4450000,-4.0,16.0,1,right,K. Towns driving Layup (26 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,1.63,Made,26.0,,,,,,,,,,,,,,,,,,
452,PT05M39.00S,2022-03-02T02:45:06.7Z,3,REGULAR,3pt,Jump Shot,[],203952,31.09395532194481,29.65686274509804,1610612744,81,73,2022-03-02T02:45:12Z,4460000,102.0,240.0,1,left,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
453,PT05M36.00S,2022-03-02T02:45:09.7Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,81,73,2022-03-02T02:45:12Z,4470000,,,0,,K. Towns REBOUND (Off:0 Def:8),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,452.0,8.0,8.0,0.0,,,,,,,,,,,
454,PT05M30.00S,2022-03-02T02:45:18.6Z,3,REGULAR,foul,personal,['2freethrow'],203952,,,1610612750,81,73,2022-03-02T02:45:26Z,4480000,,,0,,A. Wiggins shooting personal FOUL (4 PF) (Towns 2 FT),"[203952, 1626157]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,202007.0,,4.0,0.0,Towns,1626157.0,,,,,
456,PT05M30.00S,2022-03-02T02:45:53.9Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,81,73,2022-03-02T02:45:53Z,4500000,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Missed,,,,,,,,,,,,,,,,,,,
