actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
656,PT05M38.00S,2021-12-18T05:27:28.1Z,4,REGULAR,2pt,Jump Shot,[],1626157,76.82325886990802,54.41176470588235,1610612750,103,79,2021-12-18T05:27:34Z,6500000,22.0,165.0,1,right,MISS K. Towns 16' Jump Shot,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,16.69,Missed,,,,,,,,,,,,,,,
657,PT05M35.00S,2021-12-18T05:27:31.1Z,4,REGULAR,rebound,offensive,[],1629020,,,1610612750,103,79,2021-12-18T05:27:34Z,6510000,,,0,,J. Vanderbilt REBOUND (Off:7 Def:8),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,656.0,,,,,15.0,8.0,7.0,,,,,,,
658,PT05M31.00S,2021-12-18T05:27:35.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,87.59855453350855,2.941176470588235,1610612750,103,79,2021-12-18T05:27:41Z,6520000,-235.0,64.0,1,right,MISS M. Beasley 24' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,24.39,Missed,,,,,,,,,,,,,,,
659,PT05M28.00S,2021-12-18T05:27:38.8Z,4,REGULAR,rebound,offensive,[],1629020,,,1610612750,103,79,2021-12-18T05:27:41Z,6530000,,,0,,J. Vanderbilt REBOUND (Off:8 Def:8),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,658.0,,,,,16.0,8.0,8.0,,,,,,,
660,PT05M24.00S,2021-12-18T05:27:43.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629669,71.17279894875165,20.588235294117645,1610612750,103,79,2021-12-18T05:27:49Z,6540000,-147.0,218.0,1,right,MISS J. Nowell 26' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,26.34,Missed,,,,,,,,,,,,,,,
661,PT05M19.00S,2021-12-18T05:27:48.0Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,103,79,2021-12-18T05:27:49Z,6550000,,,0,,L. James REBOUND (Off:1 Def:9),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,660.0,,,,,10.0,9.0,1.0,,,,,,,
662,PT05M14.00S,2021-12-18T05:27:54.9Z,4,REGULAR,3pt,Jump Shot,[],2544,33.459264126149804,41.17647058823529,1610612747,103,82,2021-12-18T05:28:02Z,6560000,44.0,262.0,1,left,L. James 26' 3PT  (18 PTS) (C. Anthony 4 AST),"[2544, 2546]",1610612747.0,LAL,,,,James,L. James,,,,,,,,26.57,Made,,18.0,C. Anthony,2546.0,4.0,,,,,,,,,,
664,PT05M13.00S,2021-12-18T05:28:00.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,103,82,2021-12-18T05:28:00Z,6580000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT05M13.00S,2021-12-18T05:29:11.9Z,4,REGULAR,substitution,out,[],201566,,,1610612750,103,82,2021-12-18T05:29:24Z,6590000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
666,PT05M13.00S,2021-12-18T05:29:11.9Z,4,REGULAR,substitution,out,[],2544,,,1610612750,103,82,2021-12-18T05:29:24Z,6600000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
667,PT05M13.00S,2021-12-18T05:29:11.9Z,4,REGULAR,substitution,out,[],2546,,,1610612750,103,82,2021-12-18T05:29:24Z,6610000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
668,PT05M13.00S,2021-12-18T05:29:11.9Z,4,REGULAR,substitution,in,[],1630643,,,1610612750,103,82,2021-12-18T05:29:24Z,6620000,,,0,,SUB in: J. Huff,[1630643],1610612747.0,LAL,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,
669,PT05M13.00S,2021-12-18T05:29:11.9Z,4,REGULAR,substitution,in,[],1630602,,,1610612750,103,82,2021-12-18T05:29:24Z,6630000,,,0,,SUB in: C. Brown Jr.,[1630602],1610612747.0,LAL,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
670,PT05M13.00S,2021-12-18T05:29:11.9Z,4,REGULAR,substitution,in,[],201961,,,1610612750,103,82,2021-12-18T05:29:24Z,6640000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,
671,PT05M13.00S,2021-12-18T05:29:29.3Z,4,REGULAR,substitution,out,[],1629669,,,1610612750,103,82,2021-12-18T05:29:38Z,6650000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,
672,PT05M13.00S,2021-12-18T05:29:29.3Z,4,REGULAR,substitution,in,[],1626156,,,1610612750,103,82,2021-12-18T05:29:38Z,6660000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
673,PT05M00.00S,2021-12-18T05:29:48.2Z,4,REGULAR,3pt,Jump Shot,[],1626157,76.82325886990802,11.76470588235294,1610612750,103,82,2021-12-18T05:29:54Z,6670000,-191.0,165.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,25.28,Missed,,,,,,,,,,,,,,,
674,PT04M57.00S,2021-12-18T05:29:51.2Z,4,REGULAR,rebound,defensive,[],201961,,,1610612747,103,82,2021-12-18T05:29:54Z,6680000,,,0,,W. Ellington REBOUND (Off:0 Def:2),[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,673.0,,,,,2.0,2.0,0.0,,,,,,,
675,PT04M40.00S,2021-12-18T05:30:08.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202738,10.726018396846255,47.05882352941176,1610612747,103,82,2021-12-18T05:30:15Z,6690000,15.0,48.0,1,left,MISS I. Thomas driving Layup - blocked,"[202738, 201976]",1610612747.0,LAL,driving,,,Thomas,I. Thomas,,,,,,,,5.05,Missed,,,,,,,,,,,,,,Beverley,201976.0
676,PT04M40.00S,2021-12-18T05:30:08.5Z,4,REGULAR,block,,[],201976,,,1610612747,103,82,2021-12-18T05:30:11Z,6700000,,,0,,P. Beverley BLOCK (1 BLK),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
677,PT04M37.00S,2021-12-18T05:30:11.5Z,4,REGULAR,rebound,defensive,[],201976,,,1610612750,103,82,2021-12-18T05:30:15Z,6710000,,,0,,P. Beverley REBOUND (Off:1 Def:8),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,675.0,,,,,9.0,8.0,1.0,,,,,,,
678,PT04M35.00S,2021-12-18T05:30:12.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627736,93.64323258869908,49.50980392156863,1610612750,105,82,2021-12-18T05:30:21Z,6720000,-2.0,7.0,1,right,M. Beasley driving DUNK (17 PTS) (D. Russell 6 AST),"[1627736, 1626156]",1610612750.0,MIN,driving,,,Beasley,M. Beasley,,,,,,,,0.77,Made,,17.0,D. Russell,1626156.0,6.0,,,,,,,,,,
680,PT04M08.00S,2021-12-18T05:30:40.4Z,4,REGULAR,3pt,Jump Shot,[],201961,6.389618922470433,97.05882352941177,1610612747,105,82,2021-12-18T05:30:46Z,6740000,-235.0,8.0,1,left,MISS W. Ellington 3PT,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,23.54,Missed,,,,,,,,,,,,,,,
681,PT04M06.00S,2021-12-18T05:30:42.4Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,105,82,2021-12-18T05:30:46Z,6750000,,,0,,D. Russell REBOUND (Off:0 Def:3),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,680.0,,,,,3.0,3.0,0.0,,,,,,,
683,PT04M06.00S,2021-12-18T05:30:59.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,105,82,2021-12-18T05:30:59Z,6770000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT04M06.00S,2021-12-18T05:31:51.7Z,4,REGULAR,substitution,out,[],1627736,,,1610612750,105,82,2021-12-18T05:32:15Z,6780000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
685,PT04M06.00S,2021-12-18T05:31:51.7Z,4,REGULAR,substitution,out,[],1629020,,,1610612750,105,82,2021-12-18T05:32:15Z,6790000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
686,PT04M06.00S,2021-12-18T05:31:51.7Z,4,REGULAR,substitution,out,[],201976,,,1610612750,105,82,2021-12-18T05:32:15Z,6800000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
687,PT04M06.00S,2021-12-18T05:31:51.7Z,4,REGULAR,substitution,out,[],1626157,,,1610612750,105,82,2021-12-18T05:32:15Z,6810000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
688,PT04M06.00S,2021-12-18T05:31:51.7Z,4,REGULAR,substitution,out,[],1626156,,,1610612750,105,82,2021-12-18T05:32:15Z,6820000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
689,PT04M06.00S,2021-12-18T05:31:51.7Z,4,REGULAR,substitution,in,[],1630195,,,1610612750,105,82,2021-12-18T05:32:15Z,6830000,,,0,,SUB in: L. Bolmaro,[1630195],1610612750.0,MIN,,,,Bolmaro,L. Bolmaro,,,,,,,,,,,,,,,,,,,,,,,,
690,PT04M06.00S,2021-12-18T05:31:51.7Z,4,REGULAR,substitution,in,[],1630233,,,1610612750,105,82,2021-12-18T05:32:15Z,6840000,,,0,,SUB in: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,
691,PT04M06.00S,2021-12-18T05:31:51.7Z,4,REGULAR,substitution,in,[],1629162,,,1610612750,105,82,2021-12-18T05:32:15Z,6850000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
692,PT04M06.00S,2021-12-18T05:31:51.7Z,4,REGULAR,substitution,in,[],1627774,,,1610612750,105,82,2021-12-18T05:32:15Z,6860000,,,0,,SUB in: J. Layman,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,,,,,,,,,,,,
693,PT04M06.00S,2021-12-18T05:31:51.7Z,4,REGULAR,substitution,in,[],1629669,,,1610612750,105,82,2021-12-18T05:32:15Z,6870000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,
694,PT04M06.00S,2021-12-18T05:32:16.5Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612750,105,82,2021-12-18T05:32:25Z,6880000,,,0,,TEAM delay-of-game VIOLATION,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,1627964.0,,,,,,
695,PT03M49.00S,2021-12-18T05:32:50.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,105,82,2021-12-18T05:32:50Z,6890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT03M45.00S,2021-12-18T05:33:08.3Z,4,REGULAR,foul,personal,['2freethrow'],203145,,,1610612750,105,82,2021-12-18T05:33:32Z,6900000,,,0,,K. Bazemore shooting personal FOUL (4 PF) (Knight 2 FT),"[203145, 1630233]",1610612747.0,LAL,shooting,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,1627964.0,4.0,0.0,Knight,1630233.0,,
698,PT03M45.00S,2021-12-18T05:33:33.1Z,4,REGULAR,freethrow,1 of 2,[],1630233,,,1610612750,106,82,2021-12-18T05:33:33Z,6920000,,,0,,N. Knight Free Throw 1 of 2 (1 PTS),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,Made,,1.0,,,,,,,,,,,,,
699,PT03M45.00S,2021-12-18T05:33:46.3Z,4,REGULAR,freethrow,2 of 2,[],1630233,,,1610612750,107,82,2021-12-18T05:33:46Z,6930000,,,0,,N. Knight Free Throw 2 of 2 (2 PTS),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,Made,,2.0,,,,,,,,,,,,,
700,PT03M37.00S,2021-12-18T05:33:59.6Z,4,REGULAR,foul,offensive,[],201961,,,1610612747,107,82,2021-12-18T05:34:12Z,6940000,,,0,,W. Ellington offensive FOUL (1 PF),"[201961, 1629162]",1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,McLaughlin,1629162.0,,
702,PT03M37.00S,2021-12-18T05:33:59.6Z,4,REGULAR,turnover,offensive foul,[],201961,,,1610612747,107,82,2021-12-18T05:33:59Z,6960000,,,0,,W. Ellington offensive foul TURNOVER (3 TO),[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,3.0,,,,,,,,,,,,,1627964.0,,,,,,
703,PT03M24.00S,2021-12-18T05:34:22.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629669,86.28449408672799,27.696078431372552,1610612750,107,82,2021-12-18T05:34:27Z,6970000,-112.0,76.0,1,right,MISS J. Nowell 13' pullup Shot,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,,,,13.52,Missed,,,,,,,,,,,,,,,
704,PT03M21.00S,2021-12-18T05:34:25.5Z,4,REGULAR,rebound,defensive,[],1630602,,,1610612747,107,82,2021-12-18T05:34:27Z,6980000,,,0,,C. Brown Jr. REBOUND (Off:0 Def:1),[1630602],1610612747.0,LAL,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,703.0,,,,,1.0,1.0,0.0,,,,,,,
705,PT03M15.00S,2021-12-18T05:34:32.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630602,9.674770039421814,53.92156862745098,1610612747,107,82,2021-12-18T05:35:32Z,6990000,-20.0,38.0,1,left,MISS C. Brown Jr. driving Layup,[1630602],1610612747.0,LAL,driving,,,Brown Jr.,C. Brown Jr.,,,,,,,,4.31,Missed,,,,,,,,,,,,,,,
706,PT03M11.00S,2021-12-18T05:34:36.0Z,4,REGULAR,rebound,defensive,[],1630233,,,1610612750,107,82,2021-12-18T05:34:39Z,7000000,,,0,,N. Knight REBOUND (Off:0 Def:1),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,705.0,,,,,1.0,1.0,0.0,,,,,,,
707,PT03M07.00S,2021-12-18T05:34:40.6Z,4,REGULAR,foul,personal,['2freethrow'],1630643,,,1610612750,107,82,2021-12-18T05:35:00Z,7010000,,,0,,J. Huff shooting personal FOUL (1 PF) (Knight 2 FT),"[1630643, 1630233]",1610612747.0,LAL,shooting,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Knight,1630233.0,,
709,PT03M07.00S,2021-12-18T05:35:09.5Z,4,REGULAR,freethrow,1 of 2,[],1630233,,,1610612750,108,82,2021-12-18T05:35:23Z,7030000,,,0,,N. Knight Free Throw 1 of 2 (3 PTS),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,Made,,3.0,,,,,,,,,,,,,
710,PT03M07.00S,2021-12-18T05:35:09.5Z,4,REGULAR,freethrow,2 of 2,[],1630233,,,1610612750,108,82,2021-12-18T05:35:23Z,7040000,,,0,,MISS N. Knight Free Throw 2 of 2,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,Missed,,,,,,,,,,,,,,,
711,PT03M05.00S,2021-12-18T05:35:11.5Z,4,REGULAR,rebound,defensive,[],203145,,,1610612747,108,82,2021-12-18T05:35:23Z,7050000,,,0,,K. Bazemore REBOUND (Off:0 Def:5),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,710.0,,,,,5.0,5.0,0.0,,,,,,,
712,PT02M53.00S,2021-12-18T05:35:33.9Z,4,REGULAR,3pt,Jump Shot,[],202738,28.728646517739815,78.18627450980392,1610612747,108,85,2021-12-18T05:35:39Z,7060000,-141.0,218.0,1,left,I. Thomas 25' 3PT  (15 PTS) (K. Bazemore 2 AST),"[202738, 203145]",1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,25.92,Made,,15.0,K. Bazemore,203145.0,2.0,,,,,,,,,,
714,PT02M40.00S,2021-12-18T05:35:47.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630233,93.51182654402102,50.245098039215684,1610612750,108,85,2021-12-18T05:35:53Z,7080000,1.0,8.0,1,right,MISS N. Knight driving Layup,[1630233],1610612750.0,MIN,driving,,,Knight,N. Knight,,,,,,,,0.86,Missed,,,,,,,,,,,,,,,
715,PT02M38.00S,2021-12-18T05:35:49.7Z,4,REGULAR,rebound,defensive,[],203145,,,1610612747,108,85,2021-12-18T05:35:53Z,7090000,,,0,,K. Bazemore REBOUND (Off:0 Def:6),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,714.0,,,,,6.0,6.0,0.0,,,,,,,
716,PT02M31.00S,2021-12-18T05:35:56.9Z,4,REGULAR,2pt,Jump Shot,[],202738,13.091327201051248,68.38235294117648,1610612747,108,87,2021-12-18T05:36:01Z,7100000,-92.0,71.0,1,left,I. Thomas 11' pullup Jump Shot (17 PTS),[202738],1610612747.0,LAL,pullup,,,Thomas,I. Thomas,,,,,,,,11.59,Made,,17.0,,,,,,,,,,,,,
717,PT02M16.00S,2021-12-18T05:36:11.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629162,89.56964520367937,51.225490196078425,1610612750,108,87,2021-12-18T05:38:25Z,7110000,6.0,46.0,1,right,MISS J. McLaughlin driving floating Shot,[1629162],1610612750.0,MIN,driving floating,,,McLaughlin,J. McLaughlin,,,,,,,,4.59,Missed,,,,,,,,,,,,,,,
718,PT02M13.00S,2021-12-18T05:36:14.2Z,4,REGULAR,rebound,defensive,[],202738,,,1610612747,108,87,2021-12-18T05:36:15Z,7120000,,,0,,I. Thomas REBOUND (Off:0 Def:2),[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,,717.0,,,,,2.0,2.0,0.0,,,,,,,
719,PT02M10.00S,2021-12-18T05:36:17.0Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630233,,,1610612747,108,87,2021-12-18T05:36:24Z,7130000,,,0,,N. Knight shooting personal FOUL (1 PF) (Thomas 3 FT),"[1630233, 202738]",1610612750.0,MIN,shooting,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Thomas,202738.0,,
721,PT02M10.00S,2021-12-18T05:36:57.8Z,4,REGULAR,freethrow,1 of 3,[],202738,,,1610612747,108,88,2021-12-18T05:37:45Z,7150000,,,0,,I. Thomas Free Throw 1 of 3 (18 PTS),[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,Made,,18.0,,,,,,,,,,,,,
722,PT02M10.00S,2021-12-18T05:36:57.8Z,4,REGULAR,freethrow,2 of 3,[],202738,,,1610612747,108,89,2021-12-18T05:37:45Z,7160000,,,0,,I. Thomas Free Throw 2 of 3 (19 PTS),[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,Made,,19.0,,,,,,,,,,,,,
723,PT02M10.00S,2021-12-18T05:36:57.8Z,4,REGULAR,freethrow,3 of 3,[],202738,,,1610612747,108,89,2021-12-18T05:37:45Z,7170000,,,0,,MISS I. Thomas Free Throw 3 of 3,[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,Missed,,,,,,,,,,,,,,,
724,PT02M09.00S,2021-12-18T05:36:58.8Z,4,REGULAR,rebound,defensive,[],1627774,,,1610612750,108,89,2021-12-18T05:37:45Z,7180000,,,0,,J. Layman REBOUND (Off:0 Def:1),[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,723.0,,,,,1.0,1.0,0.0,,,,,,,
725,PT01M54.00S,2021-12-18T05:37:42.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630233,92.72339027595268,49.01960784313725,1610612750,110,89,2021-12-18T05:37:49Z,7190000,-5.0,16.0,1,right,N. Knight cutting DUNK (5 PTS) (J. Nowell 1 AST),"[1630233, 1629669]",1610612750.0,MIN,cutting,,,Knight,N. Knight,,,,,,,,1.66,Made,,5.0,J. Nowell,1629669.0,1.0,,,,,,,,,,
727,PT01M45.00S,2021-12-18T05:37:52.3Z,4,REGULAR,3pt,Jump Shot,[],201961,28.597240473061763,76.9607843137255,1610612747,110,89,2021-12-18T05:37:58Z,7210000,-135.0,216.0,1,left,MISS W. Ellington 25' 3PT,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,25.49,Missed,,,,,,,,,,,,,,,
728,PT01M40.00S,2021-12-18T05:37:57.3Z,4,REGULAR,rebound,defensive,[],1630233,,,1610612750,110,89,2021-12-18T05:37:58Z,7220000,,,0,,N. Knight REBOUND (Off:0 Def:2),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,727.0,,,,,2.0,2.0,0.0,,,,,,,
729,PT01M37.00S,2021-12-18T05:38:02.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203145,,,1610612750,110,89,2021-12-18T05:38:07Z,7230000,,,0,,K. Bazemore shooting personal FOUL (5 PF) (Layman 2 FT),"[203145, 1627774]",1610612747.0,LAL,shooting,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,101284.0,5.0,0.0,Layman,1627774.0,,
731,PT01M37.00S,2021-12-18T05:38:26.7Z,4,REGULAR,freethrow,1 of 2,[],1627774,,,1610612750,110,89,2021-12-18T05:38:44Z,7250000,,,0,,MISS J. Layman Free Throw 1 of 2,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,Missed,,,,,,,,,,,,,,,
732,PT01M37.00S,2021-12-18T05:38:26.7Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,110,89,2021-12-18T05:38:44Z,7260000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,731.0,,,,,,,,,,,,,,
733,PT01M37.00S,2021-12-18T05:38:26.7Z,4,REGULAR,freethrow,2 of 2,[],1627774,,,1610612750,110,89,2021-12-18T05:38:44Z,7270000,,,0,,MISS J. Layman Free Throw 2 of 2,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,Missed,,,,,,,,,,,,,,,
734,PT01M35.00S,2021-12-18T05:38:28.7Z,4,REGULAR,rebound,defensive,[],203145,,,1610612747,110,89,2021-12-18T05:38:44Z,7280000,,,0,,K. Bazemore REBOUND (Off:0 Def:7),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,733.0,,,,,7.0,7.0,0.0,,,,,,,
735,PT01M24.00S,2021-12-18T05:38:53.8Z,4,REGULAR,2pt,Jump Shot,[],202738,20.05584756898817,66.66666666666666,1610612747,110,89,2021-12-18T05:38:58Z,7290000,-83.0,136.0,1,left,MISS I. Thomas 15' pullup Shot,[202738],1610612747.0,LAL,pullup,,,Thomas,I. Thomas,,,,,,,,15.95,Missed,,,,,,,,,,,,,,,
736,PT01M22.00S,2021-12-18T05:38:55.8Z,4,REGULAR,rebound,defensive,[],1630195,,,1610612750,110,89,2021-12-18T05:38:58Z,7300000,,,0,,L. Bolmaro REBOUND (Off:0 Def:1),[1630195],1610612750.0,MIN,,,,Bolmaro,L. Bolmaro,,,,,,,,,,735.0,,,,,1.0,1.0,0.0,,,,,,,
737,PT01M11.00S,2021-12-18T05:39:08.6Z,4,REGULAR,turnover,out-of-bounds,[],1630195,,,1610612750,110,89,2021-12-18T05:41:47Z,7310000,,,0,,L. Bolmaro bad pass out-of-bounds TURNOVER (1 TO),[1630195],1610612750.0,MIN,bad pass,,,Bolmaro,L. Bolmaro,,,,,1.0,,,,,,,,,,,,,,,,,,,
738,PT01M00.00S,2021-12-18T05:39:26.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201961,7.440867279894875,3.9215686274509802,1610612747,110,92,2021-12-18T05:39:31Z,7320000,230.0,17.0,1,left,W. Ellington 3PT  (8 PTS) (K. Bazemore 3 AST),"[201961, 203145]",1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,23.11,Made,,8.0,K. Bazemore,203145.0,3.0,,,,,,,,,,
747,PT00M50.10S,2021-12-18T05:39:55.1Z,4,REGULAR,turnover,lost ball,[],1629669,,,1610612750,110,92,2021-12-18T05:40:41Z,7335000,,,0,,J. Nowell lost ball TURNOVER (1 TO),"[1629669, 203145]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,1.0,Bazemore,203145.0,,,,,,,,,,,,,,,,,
748,PT00M50.10S,2021-12-18T05:39:55.1Z,4,REGULAR,steal,,[],203145,,,1610612747,110,92,2021-12-18T05:40:41Z,7337500,,,0,,K. Bazemore STEAL (2 STL),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
740,PT00M50.10S,2021-12-18T05:40:23.6Z,4,REGULAR,jumpball,recovered,[],1630602,,,1610612747,110,92,2021-12-18T05:40:41Z,7340000,,,0,,Jump Ball K. Bazemore vs. J. Nowell: Tip to C. Brown Jr.,"[1630602, 203145, 1629669]",1610612747.0,LAL,heldball,C. Brown Jr.,1630602.0,Brown Jr.,C. Brown Jr.,Bazemore,203145.0,Nowell,1629669.0,,,,,,,,,,,,,,,,,,,,
745,PT00M44.10S,2021-12-18T05:40:29.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202738,27.94021024967148,80.3921568627451,1610612747,110,92,2021-12-18T05:40:54Z,7390000,-152.0,210.0,1,left,MISS I. Thomas 25' 3PT,[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,25.93,Missed,,,,,,,,,,,,,,,
746,PT00M40.40S,2021-12-18T05:40:33.2Z,4,REGULAR,rebound,defensive,[],1627774,,,1610612750,110,92,2021-12-18T05:40:33Z,7400000,,,0,,J. Layman REBOUND (Off:0 Def:2),[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,745.0,,,,,2.0,2.0,0.0,,,,,,,
