actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
450,PT04M43.00S,2022-03-19T22:45:14.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,93,73,2022-03-19T22:45:14Z,4410000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M43.00S,2022-03-19T22:47:36.8Z,3,REGULAR,substitution,out,[],1627736,,,1610612750,93,73,2022-03-19T22:47:57Z,4420000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M43.00S,2022-03-19T22:47:36.8Z,3,REGULAR,substitution,out,[],1628960,,,1610612750,93,73,2022-03-19T22:47:57Z,4430000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M43.00S,2022-03-19T22:47:36.8Z,3,REGULAR,substitution,out,[],201950,,,1610612750,93,73,2022-03-19T22:47:57Z,4440000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M43.00S,2022-03-19T22:47:36.8Z,3,REGULAR,substitution,in,[],1629669,,,1610612750,93,73,2022-03-19T22:47:57Z,4450000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M43.00S,2022-03-19T22:47:36.8Z,3,REGULAR,substitution,in,[],201586,,,1610612750,93,73,2022-03-19T22:47:57Z,4460000,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M43.00S,2022-03-19T22:47:36.8Z,3,REGULAR,substitution,in,[],1628975,,,1610612750,93,73,2022-03-19T22:47:57Z,4470000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M22.00S,2022-03-19T22:48:43.2Z,3,REGULAR,foul,personal,['2freethrow'],201586,,,1610612750,93,73,2022-03-19T22:48:50Z,4480000,,,0,,S. Ibaka shooting personal FOUL (3 PF) (Towns 2 FT),"[201586, 1626157]",1610612749.0,MIL,shooting,,,Ibaka,S. Ibaka,,,,,203592.0,3.0,1.0,Towns,1626157.0,,,,,,,,,,,,,,,,
459,PT04M22.00S,2022-03-19T22:49:19.2Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,94,73,2022-03-19T22:49:19Z,4500000,,,0,,K. Towns Free Throw 1 of 2 (21 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,Made,,,,,,,21.0,,,,,,,
460,PT04M22.00S,2022-03-19T22:49:40.2Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,95,73,2022-03-19T22:49:40Z,4510000,,,0,,K. Towns Free Throw 2 of 2 (22 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,Made,,,,,,,22.0,,,,,,,
461,PT04M07.00S,2022-03-19T22:49:56.8Z,3,REGULAR,3pt,Jump Shot,[],1626171,92.59198423127464,3.6764705882352944,1610612749,95,73,2022-03-19T22:50:01Z,4520000,-232.0,17.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,23.22,Missed,,,,,,,,,,,,,,
462,PT04M03.00S,2022-03-19T22:50:00.8Z,3,REGULAR,rebound,offensive,[],203114,,,1610612749,95,73,2022-03-19T22:50:01Z,4530000,,,0,,K. Middleton REBOUND (Off:1 Def:6),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,461.0,7.0,6.0,1.0,,,,,,,,,,
463,PT04M02.00S,2022-03-19T22:50:01.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201586,68.15045992115637,58.08823529411765,1610612749,95,76,2022-03-19T22:50:06Z,4540000,40.0,247.0,1,right,S. Ibaka 25' 3PT  (3 PTS) (K. Middleton 5 AST),"[201586, 203114]",1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,25.02,Made,,,,,,,3.0,,,,K. Middleton,203114.0,5.0,
465,PT03M36.00S,2022-03-19T22:50:26.7Z,3,REGULAR,3pt,Jump Shot,[],1629669,27.54599211563732,20.588235294117645,1610612750,95,76,2022-03-19T22:50:31Z,4560000,147.0,206.0,1,left,MISS J. Nowell 25' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,25.35,Missed,,,,,,,,,,,,,,
466,PT03M34.00S,2022-03-19T22:50:28.7Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,95,76,2022-03-19T22:50:31Z,4570000,,,0,,B. Portis REBOUND (Off:3 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,465.0,9.0,6.0,3.0,,,,,,,,,,
467,PT03M22.00S,2022-03-19T22:50:40.6Z,3,REGULAR,3pt,Jump Shot,[],202083,75.90341655716163,85.5392156862745,1610612749,95,79,2022-03-19T22:50:48Z,4580000,178.0,174.0,1,right,W. Matthews 24' 3PT  (6 PTS) (J. Carter 3 AST),"[202083, 1628975]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,24.87,Made,,,,,,,6.0,,,,J. Carter,1628975.0,3.0,
469,PT03M04.00S,2022-03-19T22:50:59.0Z,3,REGULAR,3pt,Jump Shot,[],1627752,4.02431011826544,96.32352941176471,1610612750,98,79,2022-03-19T22:51:04Z,4600000,-232.0,-15.0,1,left,T. Prince 3PT  (9 PTS) (J. Nowell 1 AST),"[1627752, 1629669]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,23.21,Made,,,,,,,9.0,,,,J. Nowell,1629669.0,1.0,
471,PT02M54.00S,2022-03-19T22:51:11.3Z,3,REGULAR,foul,personal,[],1626157,,,1610612749,98,79,2022-03-19T22:52:06Z,4620000,,,0,,K. Towns personal FOUL (3 PF),"[1626157, 203114]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,201639.0,3.0,0.0,Middleton,203114.0,,,,,,,,,,,,,,,,
473,PT02M54.00S,2022-03-19T22:51:17.0Z,3,REGULAR,substitution,out,[],1630162,,,1610612749,98,79,2022-03-19T22:51:22Z,4640000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M54.00S,2022-03-19T22:51:17.0Z,3,REGULAR,substitution,out,[],203114,,,1610612749,98,79,2022-03-19T22:51:22Z,4650000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M54.00S,2022-03-19T22:51:17.0Z,3,REGULAR,substitution,in,[],1629020,,,1610612749,98,79,2022-03-19T22:51:22Z,4660000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M54.00S,2022-03-19T22:51:17.0Z,3,REGULAR,substitution,in,[],1626192,,,1610612749,98,79,2022-03-19T22:51:22Z,4670000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M49.00S,2022-03-19T22:51:45.1Z,3,REGULAR,foul,personal,[],1629020,,,1610612749,98,79,2022-03-19T22:53:10Z,4680000,,,0,,J. Vanderbilt personal FOUL (2 PF),"[1629020, 1626171]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,203592.0,2.0,0.0,Portis,1626171.0,,,,,,,,,,,,,,,,
479,PT02M44.00S,2022-03-19T22:52:04.2Z,3,REGULAR,3pt,Jump Shot,[],202083,68.15045992115637,57.59803921568627,1610612749,98,82,2022-03-19T22:52:11Z,4700000,38.0,247.0,1,right,W. Matthews 24' 3PT  (9 PTS) (J. Carter 4 AST),"[202083, 1628975]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,24.98,Made,,,,,,,9.0,,,,J. Carter,1628975.0,4.0,
481,PT02M26.00S,2022-03-19T22:52:22.5Z,3,REGULAR,3pt,Jump Shot,[],1626157,29.911300919842315,70.83333333333334,1610612750,101,82,2022-03-19T22:52:27Z,4720000,-104.0,229.0,1,left,K. Towns 25' 3PT  (25 PTS) (T. Prince 1 AST),"[1626157, 1627752]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,25.13,Made,,,,,,,25.0,,,,T. Prince,1627752.0,1.0,
483,PT02M17.00S,2022-03-19T22:52:31.2Z,3,REGULAR,3pt,Jump Shot,[],1626192,70.38436268068331,23.03921568627451,1610612749,101,82,2022-03-19T22:52:39Z,4740000,-135.0,226.0,1,right,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,26.31,Missed,,,,,,,,,,,,,,
484,PT02M17.00S,2022-03-19T22:52:31.2Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,101,82,2022-03-19T22:52:39Z,4750000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:5),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,483.0,5.0,5.0,0.0,,,,,,,,,,
485,PT02M04.00S,2022-03-19T22:52:44.4Z,3,REGULAR,3pt,Jump Shot,[],1626157,36.957950065703024,48.26133578431373,1610612750,101,82,2022-03-19T22:54:25Z,4760000,9.0,295.0,1,left,MISS K. Towns 29' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,29.5,Missed,,,,,,,,,,,,,,
486,PT02M01.00S,2022-03-19T22:52:47.4Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,101,82,2022-03-19T22:52:50Z,4770000,,,0,,B. Portis REBOUND (Off:3 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,485.0,10.0,7.0,3.0,,,,,,,,,,
487,PT01M48.00S,2022-03-19T22:53:00.8Z,3,REGULAR,2pt,Jump Shot,[],201586,76.21550591327201,61.26685049019608,1610612749,101,82,2022-03-19T22:54:53Z,4780000,56.0,171.0,1,right,MISS S. Ibaka 18' Jump Shot,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,18.01,Missed,,,,,,,,,,,,,,
488,PT01M45.00S,2022-03-19T22:53:03.8Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,101,82,2022-03-19T22:53:06Z,4790000,,,0,,K. Towns REBOUND (Off:2 Def:9),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,487.0,11.0,9.0,2.0,,,,,,,,,,
489,PT01M34.00S,2022-03-19T22:53:14.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,19.710906701708268,37.967218137254896,1610612750,101,82,2022-03-19T22:55:36Z,4800000,60.0,133.0,1,left,MISS J. Nowell 14' step back Shot,[1629669],1610612750.0,MIN,step back,,,Nowell,J. Nowell,,,,,,,,,,14.58,Missed,,,,,,,,,,,,,,
490,PT01M32.00S,2022-03-19T22:53:16.0Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612749,101,82,2022-03-19T22:53:31Z,4810000,,,0,,J. Carter REBOUND (Off:0 Def:3),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,489.0,3.0,3.0,0.0,,,,,,,,,,
534,PT01M23.00S,2022-03-19T22:53:32.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,88.61695137976346,54.65686274509804,1610612749,101,82,2022-03-19T23:00:39Z,4835000,23.0,55.0,1,right,MISS B. Portis Layup - blocked,"[1626171, 1627752]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,5.93,Missed,,,,,Prince,1627752.0,,,,,,,,
535,PT01M23.00S,2022-03-19T22:53:32.8Z,3,REGULAR,block,,[],1627752,,,1610612749,101,82,2022-03-19T23:00:39Z,4837500,,,0,,T. Prince BLOCK (1 BLK),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT01M21.00S,2022-03-19T22:53:34.8Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612750,101,82,2022-03-19T23:00:39Z,4838750,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,534.0,1.0,1.0,0.0,,,,,,,,,,
493,PT01M12.00S,2022-03-19T22:53:37.0Z,3,REGULAR,3pt,Jump Shot,[],1629162,27.677398160315374,76.22549019607843,1610612750,104,82,2022-03-19T23:00:39Z,4840000,-131.0,208.0,1,left,J. McLaughlin 24' 3PT pullup (5 PTS),[1629162],1610612750.0,MIN,pullup,,,McLaughlin,J. McLaughlin,,,,,,,,,,24.56,Made,,,,,,,5.0,,,,,,,
494,PT00M51.70S,2022-03-19T22:54:02.1Z,3,REGULAR,foul,personal,[],1629669,,,1610612749,104,82,2022-03-19T22:54:37Z,4850000,,,0,,J. Nowell personal FOUL (2 PF),"[1629669, 202083]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,201639.0,2.0,0.0,Matthews,202083.0,,,,,,,,,,,,,,,,
496,PT00M51.70S,2022-03-19T22:54:09.4Z,3,REGULAR,substitution,out,[],1626157,,,1610612749,104,82,2022-03-19T22:54:13Z,4870000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M51.70S,2022-03-19T22:54:09.4Z,3,REGULAR,substitution,in,[],1629675,,,1610612749,104,82,2022-03-19T22:54:13Z,4880000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M45.70S,2022-03-19T22:54:34.7Z,3,REGULAR,3pt,Jump Shot,[],1626192,71.30420499342969,75.24509803921569,1610612749,104,82,2022-03-19T22:54:40Z,4890000,126.0,217.0,1,right,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,25.12,Missed,,,,,,,,,,,,,,
499,PT00M42.60S,2022-03-19T22:54:37.7Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612750,104,82,2022-03-19T22:54:37Z,4900000,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,498.0,2.0,2.0,0.0,,,,,,,,,,
500,PT00M38.90S,2022-03-19T22:54:41.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629669,9.543363994743759,45.09803921568628,1610612750,104,82,2022-03-19T23:01:38Z,4910000,25.0,37.0,1,left,MISS J. Nowell running Layup,[1629669],1610612750.0,MIN,running,,,Nowell,J. Nowell,,,,,,,,,,4.45,Missed,,,,,,,,,,,,,,
501,PT00M36.90S,2022-03-19T22:54:43.6Z,3,REGULAR,rebound,defensive,[],202083,,,1610612749,104,82,2022-03-19T22:54:46Z,4920000,,,0,,W. Matthews REBOUND (Off:1 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,500.0,2.0,1.0,1.0,,,,,,,,,,
502,PT00M30.80S,2022-03-19T22:54:49.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202083,64.83245729303547,45.07506127450981,1610612749,104,82,2022-03-19T23:04:29Z,4930000,-25.0,278.0,1,right,MISS W. Matthews 27' running 3PT,[202083],1610612749.0,MIL,running,,,Matthews,W. Matthews,,,,,,,,,,27.92,Missed,,,,,,,,,,,,,,
503,PT00M28.00S,2022-03-19T22:54:52.4Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,104,82,2022-03-19T22:54:54Z,4940000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:6),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,502.0,6.0,6.0,0.0,,,,,,,,,,
504,PT00M17.50S,2022-03-19T22:55:02.8Z,3,REGULAR,2pt,Jump Shot,[],1629669,22.447848226018394,53.040747549019606,1610612750,104,82,2022-03-19T23:04:55Z,4950000,-15.0,159.0,1,left,MISS J. Nowell 15' pullup Shot,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,,,,,,15.92,Missed,,,,,,,,,,,,,,
505,PT00M14.50S,2022-03-19T22:55:05.8Z,3,REGULAR,rebound,offensive,[],1629675,,,1610612750,104,82,2022-03-19T22:55:09Z,4960000,,,0,,N. Reid REBOUND (Off:2 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,504.0,2.0,0.0,2.0,,,,,,,,,,
506,PT00M14.50S,2022-03-19T22:55:06.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,12.434296977660972,42.64705882352941,1610612750,106,82,2022-03-19T23:05:22Z,4970000,37.0,64.0,1,left,N. Reid 7' putback Layup (14 PTS),[1629675],1610612750.0,MIN,putback,,,Reid,N. Reid,,,,,,,,,,7.42,Made,,,,,,,14.0,,,,,,,
507,PT00M01.30S,2022-03-19T22:55:24.3Z,3,REGULAR,3pt,Jump Shot,[],1628975,68.80749014454665,63.725490196078425,1610612749,106,82,2022-03-19T23:06:02Z,4980000,69.0,241.0,1,right,MISS J. Carter 25' pullup 3PT,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,,,,,,25.03,Missed,,,,,,,,,,,,,,
508,PT00M00.20S,2022-03-19T22:55:25.4Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612750,106,82,2022-03-19T22:55:44Z,4990000,,,0,,T. Prince REBOUND (Off:0 Def:3),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,507.0,3.0,3.0,0.0,,,,,,,,,,
509,PT00M00.00S,2022-03-19T22:55:29.6Z,3,REGULAR,period,end,[],0,,,1610612750,106,82,2022-03-19T22:55:29Z,5000000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-03-19T22:57:35.5Z,4,REGULAR,substitution,out,['startperiod'],1629669,,,1610612750,106,82,2022-03-19T22:57:53Z,5010000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2022-03-19T22:57:35.5Z,4,REGULAR,substitution,out,['startperiod'],1626171,,,1610612750,106,82,2022-03-19T22:57:53Z,5020000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2022-03-19T22:57:35.5Z,4,REGULAR,substitution,out,['startperiod'],202083,,,1610612750,106,82,2022-03-19T22:57:53Z,5030000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2022-03-19T22:57:35.5Z,4,REGULAR,substitution,in,['startperiod'],1626156,,,1610612750,106,82,2022-03-19T22:57:53Z,5040000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2022-03-19T22:57:35.5Z,4,REGULAR,substitution,in,['startperiod'],1629670,,,1610612750,106,82,2022-03-19T22:57:53Z,5050000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2022-03-19T22:57:35.5Z,4,REGULAR,substitution,in,['startperiod'],203648,,,1610612750,106,82,2022-03-19T22:57:53Z,5060000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2022-03-19T22:58:14.4Z,4,REGULAR,period,start,[],0,,,1610612749,106,82,2022-03-19T22:58:14Z,5070000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT11M49.00S,2022-03-19T22:58:25.2Z,4,REGULAR,3pt,Jump Shot,[],1626192,95.22010512483574,95.09803921568627,1610612749,106,85,2022-03-19T22:58:31Z,5080000,225.0,-8.0,1,right,P. Connaughton 3PT  (9 PTS) (J. Nwora 1 AST),"[1626192, 1629670]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,22.56,Made,,,,,,,9.0,,,,J. Nwora,1629670.0,1.0,
519,PT11M34.00S,2022-03-19T22:58:39.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,8.360709592641262,52.94117647058824,1610612750,108,85,2022-03-19T22:58:44Z,5100000,-15.0,26.0,1,left,D. Russell driving Layup (11 PTS),[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,,,,,,3.0,Made,,,,,,,11.0,,,,,,,
520,PT11M26.00S,2022-03-19T22:58:46.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,68.41327201051249,35.049019607843135,1610612749,108,88,2022-03-19T22:58:54Z,5110000,-75.0,244.0,1,right,J. Carter 25' 3PT pullup (5 PTS),[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,,,,,,25.56,Made,,,,,,,5.0,,,,,,,
521,PT11M15.00S,2022-03-19T22:58:58.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,7.046649145860711,50.73529411764706,1610612750,110,88,2022-03-19T22:59:02Z,5120000,-4.0,14.0,1,left,J. McLaughlin cutting Layup (7 PTS) (D. Russell 9 AST),"[1629162, 1626156]",1610612750.0,MIN,cutting,,,McLaughlin,J. McLaughlin,,,,,,,,,,1.42,Made,,,,,,,7.0,,,,D. Russell,1626156.0,9.0,
523,PT10M56.00S,2022-03-19T22:59:16.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628975,79.71419185282524,50.49019607843137,1610612749,110,90,2022-03-19T22:59:25Z,5140000,2.0,138.0,1,right,J. Carter 13' pullup Jump Shot (7 PTS),[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,,,,,,13.82,Made,,,,,,,7.0,,,,,,,
524,PT10M49.00S,2022-03-19T22:59:24.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,9.543363994743759,47.549019607843135,1610612750,112,90,2022-03-19T23:09:20Z,5150000,12.0,37.0,1,left,T. Prince driving Layup (11 PTS) (J. McLaughlin 2 AST),"[1627752, 1629162]",1610612750.0,MIN,driving,,,Prince,T. Prince,,,,,,,,,,3.92,Made,,,,,,,11.0,,,,J. McLaughlin,1629162.0,2.0,
525,PT10M33.00S,2022-03-19T22:59:39.7Z,4,REGULAR,3pt,Jump Shot,[],1628975,69.07030223390277,67.8921568627451,1610612749,112,90,2022-03-19T22:59:47Z,5160000,89.0,238.0,1,right,MISS J. Carter 25' pullup 3PT,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,,,,,,25.45,Missed,,,,,,,,,,,,,,
526,PT10M31.00S,2022-03-19T22:59:42.4Z,4,REGULAR,rebound,offensive,[],1629670,,,1610612749,112,90,2022-03-19T22:59:42Z,5170000,,,0,,J. Nwora REBOUND (Off:1 Def:1),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,525.0,2.0,1.0,1.0,,,,,,,,,,
527,PT10M28.00S,2022-03-19T22:59:44.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629670,90.27595269382391,63.403799019607845,1610612749,112,92,2022-03-19T23:11:48Z,5180000,67.0,39.0,1,right,J. Nwora 7' floating Jump Shot (5 PTS),[1629670],1610612749.0,MIL,floating,,,Nwora,J. Nwora,,,,,,,,,,7.75,Made,,,,,,,5.0,,,,,,,
528,PT10M13.00S,2022-03-19T23:00:00.1Z,4,REGULAR,3pt,Jump Shot,[],1626156,31.882391590013142,49.754901960784316,1610612750,112,92,2022-03-19T23:00:05Z,5190000,1.0,247.0,1,left,MISS D. Russell 24' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,,,,,,24.72,Missed,,,,,,,,,,,,,,
529,PT10M10.00S,2022-03-19T23:00:03.1Z,4,REGULAR,rebound,defensive,[],1629670,,,1610612749,112,92,2022-03-19T23:00:05Z,5200000,,,0,,J. Nwora REBOUND (Off:1 Def:2),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,528.0,3.0,2.0,1.0,,,,,,,,,,
530,PT10M03.00S,2022-03-19T23:00:12.8Z,4,REGULAR,foul,personal,[],1629020,,,1610612749,112,92,2022-03-19T23:00:24Z,5210000,,,0,,J. Vanderbilt loose ball personal FOUL (3 PF),"[1629020, 1626192]",1610612750.0,MIN,loose ball,,,Vanderbilt,J. Vanderbilt,,,,,1627961.0,3.0,0.0,Connaughton,1626192.0,,,,,,,,,,,,,,,,
532,PT10M03.00S,2022-03-19T23:00:26.4Z,4,REGULAR,substitution,out,[],1627752,,,1610612749,112,92,2022-03-19T23:00:32Z,5230000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT10M03.00S,2022-03-19T23:00:26.4Z,4,REGULAR,substitution,in,[],1630162,,,1610612749,112,92,2022-03-19T23:00:32Z,5240000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M55.00S,2022-03-19T23:00:45.7Z,4,REGULAR,2pt,Jump Shot,[],1629670,70.77858081471747,48.529411764705884,1610612749,112,92,2022-03-19T23:00:51Z,5250000,-7.0,222.0,1,right,MISS J. Nwora 22' step back Shot,[1629670],1610612749.0,MIL,step back,,,Nwora,J. Nwora,,,,,,,,,,22.23,Missed,,,,,,,,,,,,,,
538,PT09M52.00S,2022-03-19T23:00:48.7Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612750,112,92,2022-03-19T23:00:51Z,5260000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:7),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,537.0,7.0,7.0,0.0,,,,,,,,,,
