actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
370,PT09M59.00S,2021-11-06T01:25:07.8Z,3,REGULAR,block,,[],1627826,,,1610612750,59,52,2021-11-06T01:25:09Z,3590000,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
371,PT09M58.00S,2021-11-06T01:25:08.8Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,59,52,2021-11-06T01:25:15Z,3600000,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,369.0,2.0,2.0,0.0,,,,,
372,PT09M58.00S,2021-11-06T01:25:15.7Z,3,REGULAR,foul,personal,[],201976,,,1610612746,59,52,2021-11-06T01:37:04Z,3610000,,,0,,P. Beverley take personal FOUL (2 PF),"[201976, 202704]",1610612750.0,MIN,take,,,Beverley,P. Beverley,,,,,,,,,,,202056.0,2.0,0.0,Jackson,202704.0,,,,,,,,,
374,PT09M46.00S,2021-11-06T01:25:43.0Z,3,REGULAR,2pt,Jump Shot,[],202704,10.82457293035479,22.794117647058826,1610612746,59,52,2021-11-06T01:25:51Z,3630000,136.0,49.0,1,left,MISS R. Jackson 14' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,,,14.47,Missed,,,,,,,,,,,,,,,
375,PT09M44.00S,2021-11-06T01:25:45.0Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,59,52,2021-11-06T01:43:26Z,3640000,,,0,,I. Zubac REBOUND (Off:2 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,374.0,8.0,6.0,2.0,,,,,
376,PT09M40.00S,2021-11-06T01:25:49.8Z,3,REGULAR,turnover,lost ball,[],1627826,,,1610612746,59,52,2021-11-06T01:26:32Z,3650000,,,0,,I. Zubac lost ball TURNOVER (2 TO),"[1627826, 1630162]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,2.0,Edwards,1630162.0,,,,,,,,,,,,,,,,,
377,PT09M40.00S,2021-11-06T01:25:49.8Z,3,REGULAR,steal,,[],1630162,,,1610612750,59,52,2021-11-06T01:43:17Z,3660000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
378,PT09M28.00S,2021-11-06T01:26:00.4Z,3,REGULAR,turnover,lost ball,[],1626157,,,1610612750,59,52,2021-11-06T01:26:05Z,3670000,,,0,,K. Towns lost ball TURNOVER (4 TO),"[1626157, 1627826]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,4.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,
379,PT09M28.00S,2021-11-06T01:26:00.4Z,3,REGULAR,steal,,[],1627826,,,1610612746,59,52,2021-11-06T01:26:03Z,3680000,,,0,,I. Zubac STEAL (1 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
380,PT09M18.00S,2021-11-06T01:26:12.6Z,3,REGULAR,foul,personal,[],201976,,,1610612746,59,52,2021-11-06T01:26:18Z,3690000,,,0,,P. Beverley personal FOUL (3 PF),"[201976, 202704]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,202056.0,3.0,0.0,Jackson,202704.0,,,,,,,,,
382,PT09M11.00S,2021-11-06T01:26:37.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202339,4.77989487516426,96.81372549019608,1610612746,59,52,2021-11-06T01:26:51Z,3710000,-234.0,-8.0,1,left,MISS E. Bledsoe 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,23.42,Missed,,,,,,,,,,,,,,,
383,PT09M07.00S,2021-11-06T01:26:41.7Z,3,REGULAR,rebound,defensive,[],201976,,,1610612750,59,52,2021-11-06T01:26:51Z,3720000,,,0,,P. Beverley REBOUND (Off:0 Def:3),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,382.0,3.0,3.0,0.0,,,,,
384,PT08M50.00S,2021-11-06T01:26:57.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627752,87.69710906701708,38.725490196078425,1610612750,59,52,2021-11-06T01:27:02Z,3730000,-56.0,63.0,1,right,MISS T. Prince 8' driving floating Shot,[1627752],1610612750.0,MIN,driving floating,,,Prince,T. Prince,,,,,,,,8.46,Missed,,,,,,,,,,,,,,,
385,PT08M47.00S,2021-11-06T01:27:00.9Z,3,REGULAR,rebound,offensive,[],1627752,,,1610612750,59,52,2021-11-06T01:27:02Z,3740000,,,0,,T. Prince REBOUND (Off:2 Def:4),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,384.0,6.0,4.0,2.0,,,,,
386,PT08M40.00S,2021-11-06T01:27:08.4Z,3,REGULAR,turnover,lost ball,[],1630162,,,1610612750,59,52,2021-11-06T01:27:12Z,3750000,,,0,,A. Edwards lost ball TURNOVER (2 TO),"[1630162, 202331]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,2.0,George,202331.0,,,,,,,,,,,,,,,,,
387,PT08M40.00S,2021-11-06T01:27:08.4Z,3,REGULAR,steal,,[],202331,,,1610612746,59,52,2021-11-06T01:27:10Z,3760000,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
388,PT08M32.00S,2021-11-06T01:27:16.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202331,15.029566360052556,35.5392156862745,1610612746,59,52,2021-11-06T01:27:23Z,3770000,72.0,89.0,1,left,MISS P. George 11' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,,,,11.45,Missed,,,,,,,,,,,,,,,
389,PT08M27.00S,2021-11-06T01:27:21.0Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612750,59,52,2021-11-06T01:27:23Z,3780000,,,0,,T. Prince REBOUND (Off:2 Def:5),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,388.0,7.0,5.0,2.0,,,,,
391,PT08M22.00S,2021-11-06T01:27:26.1Z,3,REGULAR,foul,personal,['2freethrow'],201587,,,1610612750,59,52,2021-11-06T01:27:59Z,3800000,,,0,,N. Batum shooting personal FOUL (1 PF) (Towns 2 FT),"[201587, 1626157]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,,,,,,,202049.0,1.0,0.0,Towns,1626157.0,,,,,,,,,
393,PT08M22.00S,2021-11-06T01:28:21.4Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,60,52,2021-11-06T01:28:21Z,3820000,,,0,,K. Towns Free Throw 1 of 2 (14 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
394,PT08M22.00S,2021-11-06T01:28:43.3Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,61,52,2021-11-06T01:28:43Z,3830000,,,0,,K. Towns Free Throw 2 of 2 (15 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
395,PT08M09.00S,2021-11-06T01:29:00.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,18.446123521681997,47.30392156862745,1610612746,61,52,2021-11-06T01:29:06Z,3840000,13.0,121.0,1,left,MISS R. Jackson 12' driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,,,,12.17,Missed,,,,,,,,,,,,,,,
396,PT08M04.00S,2021-11-06T01:29:05.4Z,3,REGULAR,rebound,offensive,[],202704,,,1610612746,61,52,2021-11-06T01:29:05Z,3850000,,,0,,R. Jackson REBOUND (Off:1 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,395.0,3.0,2.0,1.0,,,,,
397,PT08M04.00S,2021-11-06T01:29:05.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202704,5.590000152587891,50.0,1610612746,61,54,2021-11-06T01:29:13Z,3860000,0.0,0.0,1,left,R. Jackson tip Layup (8 PTS),[202704],1610612746.0,LAC,tip,,,Jackson,R. Jackson,,,,,,,,0.0,Made,8.0,,,,,,,,,,,,,,
398,PT07M44.00S,2021-11-06T01:29:25.4Z,3,REGULAR,turnover,bad pass,[],201976,,,1610612750,61,54,2021-11-06T01:29:37Z,3870000,,,0,,P. Beverley bad pass TURNOVER (2 TO),"[201976, 202331]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,2.0,George,202331.0,,,,,,,,,,,,,,,,,
399,PT07M44.00S,2021-11-06T01:29:25.4Z,3,REGULAR,steal,,[],202331,,,1610612746,61,54,2021-11-06T01:29:27Z,3880000,,,0,,P. George STEAL (2 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M39.00S,2021-11-06T01:29:29.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202339,7.539421813403408,46.81372549019608,1610612746,61,54,2021-11-06T01:29:48Z,3890000,16.0,18.0,1,left,MISS E. Bledsoe driving Layup,[202339],1610612746.0,LAC,driving,,,Bledsoe,E. Bledsoe,,,,,,,,2.43,Missed,,,,,,,,,,,,,,,
401,PT07M38.00S,2021-11-06T01:29:39.2Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,61,54,2021-11-06T01:29:39Z,3900000,,,0,,I. Zubac REBOUND (Off:3 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,400.0,9.0,6.0,3.0,,,,,
402,PT07M38.00S,2021-11-06T01:29:40.0Z,3,REGULAR,foul,personal,[],1627752,,,1610612746,61,54,2021-11-06T01:29:43Z,3910000,,,0,,T. Prince personal FOUL (3 PF),"[1627752, 1627826]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,202049.0,3.0,0.0,Zubac,1627826.0,,,,,,,,,
404,PT07M38.00S,2021-11-06T01:30:08.8Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612746,61,54,2021-11-06T01:30:08Z,3930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M38.00S,2021-11-06T01:31:55.2Z,3,REGULAR,foul,personal,[],1630183,,,1610612746,61,54,2021-11-06T01:32:03Z,3940000,,,0,,J. McDaniels personal FOUL (4 PF),"[1630183, 202331]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,202056.0,4.0,0.0,George,202331.0,,,,,,,,,
407,PT07M38.00S,2021-11-06T01:32:09.0Z,3,REGULAR,substitution,out,[],1630183,,,1610612746,61,54,2021-11-06T01:32:23Z,3960000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M38.00S,2021-11-06T01:32:09.0Z,3,REGULAR,substitution,in,[],1627736,,,1610612746,61,54,2021-11-06T01:32:23Z,3970000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M32.00S,2021-11-06T01:32:38.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202331,7.670827858081481,46.07843137254902,1610612746,61,54,2021-11-06T01:32:43Z,3980000,20.0,20.0,1,left,MISS P. George driving Layup,[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,,,,2.77,Missed,,,,,,,,,,,,,,,
410,PT07M29.00S,2021-11-06T01:32:41.3Z,3,REGULAR,rebound,offensive,[],202339,,,1610612746,61,54,2021-11-06T01:32:43Z,3990000,,,0,,E. Bledsoe REBOUND (Off:1 Def:0),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,409.0,1.0,0.0,1.0,,,,,
411,PT07M29.00S,2021-11-06T01:32:41.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",202339,5.590000152587891,50.0,1610612746,61,56,2021-11-06T01:46:48Z,4000000,0.0,0.0,1,left,E. Bledsoe tip Layup (5 PTS),[202339],1610612746.0,LAC,tip,,,Bledsoe,E. Bledsoe,,,,,,,,0.0,Made,5.0,,,,,,,,,,,,,,
412,PT07M11.00S,2021-11-06T01:33:02.1Z,3,REGULAR,foul,personal,[],202339,,,1610612750,61,56,2021-11-06T01:33:40Z,4010000,,,0,,E. Bledsoe personal FOUL (2 PF),"[202339, 1626157]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,202056.0,2.0,0.0,Towns,1626157.0,,,,,,,,,
414,PT06M56.00S,2021-11-06T01:33:39.4Z,3,REGULAR,3pt,Jump Shot,[],1630162,65.88370565045992,49.01960784313726,1610612750,61,56,2021-11-06T01:33:44Z,4030000,-5.0,268.0,1,right,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,26.82,Missed,,,,,,,,,,,,,,,
415,PT06M53.00S,2021-11-06T01:33:42.4Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,61,56,2021-11-06T01:33:44Z,4040000,,,0,,N. Batum REBOUND (Off:1 Def:4),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,414.0,5.0,4.0,1.0,,,,,
416,PT06M46.00S,2021-11-06T01:33:49.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,5.699737187910642,51.96078431372549,1610612746,61,58,2021-11-06T01:33:53Z,4050000,-10.0,1.0,1,left,R. Jackson driving Layup (10 PTS),[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,,,,0.99,Made,10.0,,,,,,,,,,,,,,
417,PT06M28.00S,2021-11-06T01:34:07.2Z,3,REGULAR,3pt,Jump Shot,[],1627736,69.03745072273324,69.36274509803921,1610612750,61,58,2021-11-06T01:34:15Z,4060000,97.0,239.0,1,right,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,25.74,Missed,,,,,,,,,,,,,,,
418,PT06M26.00S,2021-11-06T01:34:09.2Z,3,REGULAR,rebound,defensive,[],202339,,,1610612746,61,58,2021-11-06T01:34:18Z,4070000,,,0,,E. Bledsoe REBOUND (Off:1 Def:1),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,417.0,2.0,1.0,1.0,,,,,
419,PT06M22.00S,2021-11-06T01:34:13.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202704,7.013797634691201,53.18627450980392,1610612746,61,60,2021-11-06T01:34:25Z,4080000,-16.0,13.0,1,left,R. Jackson running Layup (12 PTS) (E. Bledsoe 4 AST),"[202704, 202339]",1610612746.0,LAC,running,,,Jackson,R. Jackson,,,,,,,,2.08,Made,12.0,,,,,,,,,,E. Bledsoe,202339.0,4.0,,
421,PT06M22.00S,2021-11-06T01:34:20.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,61,60,2021-11-06T01:34:20Z,4100000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M22.00S,2021-11-06T01:36:22.2Z,3,REGULAR,substitution,out,[],1627752,,,1610612750,61,60,2021-11-06T01:37:05Z,4110000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M22.00S,2021-11-06T01:36:22.2Z,3,REGULAR,substitution,in,[],1629020,,,1610612750,61,60,2021-11-06T01:37:05Z,4120000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M11.00S,2021-11-06T01:37:25.4Z,3,REGULAR,foul,personal,[],201587,,,1610612750,61,60,2021-11-06T01:37:31Z,4130000,,,0,,N. Batum personal FOUL (2 PF),"[201587, 1626157]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,201245.0,2.0,0.0,Towns,1626157.0,,,,,,,,,
426,PT06M05.00S,2021-11-06T01:37:51.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.0335085413929,48.0392156862745,1610612750,61,60,2021-11-06T01:37:56Z,4150000,-10.0,22.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,,2.44,Missed,,,,,,,,,,,,,,,
427,PT06M03.00S,2021-11-06T01:37:53.5Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,61,60,2021-11-06T01:37:56Z,4160000,,,0,,I. Zubac REBOUND (Off:3 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,426.0,10.0,7.0,3.0,,,,,
428,PT06M00.00S,2021-11-06T01:37:58.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201976,,,1610612746,61,60,2021-11-06T01:38:05Z,4170000,,,0,,P. Beverley personal FOUL (4 PF) (Bledsoe 2 FT),"[201976, 202339]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,201245.0,4.0,0.0,Bledsoe,202339.0,,,,,,,,,
430,PT06M00.00S,2021-11-06T01:38:36.9Z,3,REGULAR,freethrow,1 of 2,[],202339,,,1610612746,61,61,2021-11-06T01:38:36Z,4190000,,,0,,E. Bledsoe Free Throw 1 of 2 (6 PTS),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
431,PT06M00.00S,2021-11-06T01:38:39.0Z,3,REGULAR,substitution,out,[],201976,,,1610612746,61,61,2021-11-06T01:38:41Z,4200000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M00.00S,2021-11-06T01:38:39.0Z,3,REGULAR,substitution,in,[],1629162,,,1610612746,61,61,2021-11-06T01:38:41Z,4210000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M00.00S,2021-11-06T01:38:58.5Z,3,REGULAR,freethrow,2 of 2,[],202339,,,1610612746,61,62,2021-11-06T01:38:58Z,4220000,,,0,,E. Bledsoe Free Throw 2 of 2 (7 PTS),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
434,PT05M49.00S,2021-11-06T01:39:09.9Z,3,REGULAR,3pt,Jump Shot,[],1627736,93.61038107752957,5.392156862745097,1610612750,61,62,2021-11-06T01:39:13Z,4230000,-223.0,8.0,1,right,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,22.31,Missed,,,,,,,,,,,,,,,
435,PT05M47.00S,2021-11-06T01:39:11.9Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,61,62,2021-11-06T01:39:13Z,4240000,,,0,,N. Batum REBOUND (Off:1 Def:5),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,434.0,6.0,5.0,1.0,,,,,
436,PT05M40.00S,2021-11-06T01:39:18.9Z,3,REGULAR,3pt,Jump Shot,[],202704,5.305519053876466,5.637254901960787,1610612746,61,62,2021-11-06T01:39:25Z,4250000,222.0,-3.0,1,left,MISS R. Jackson fadeaway 3PT,[202704],1610612746.0,LAC,fadeaway,,,Jackson,R. Jackson,,,,,,,,22.18,Missed,,,,,,,,,,,,,,,
437,PT05M38.00S,2021-11-06T01:39:20.9Z,3,REGULAR,rebound,defensive,[],1629162,,,1610612750,61,62,2021-11-06T01:39:25Z,4260000,,,0,,J. McLaughlin REBOUND (Off:0 Def:3),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,436.0,3.0,3.0,0.0,,,,,
438,PT05M34.00S,2021-11-06T01:39:25.5Z,3,REGULAR,turnover,bad pass,[],1629162,,,1610612750,61,62,2021-11-06T01:39:29Z,4270000,,,0,,J. McLaughlin bad pass TURNOVER (2 TO),"[1629162, 202339]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,2.0,Bledsoe,202339.0,,,,,,,,,,,,,,,,,
439,PT05M34.00S,2021-11-06T01:39:25.5Z,3,REGULAR,steal,,[],202339,,,1610612746,61,62,2021-11-06T01:39:27Z,4280000,,,0,,E. Bledsoe STEAL (3 STL),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M27.00S,2021-11-06T01:39:44.9Z,3,REGULAR,turnover,offensive goaltending,[],202331,,,1610612746,61,62,2021-11-06T01:40:10Z,4310000,,,0,,P. George offensive goaltending TURNOVER (5 TO),[202331],1610612746.0,LAC,,,,George,P. George,,,,,5.0,,,,,,201245.0,,,,,,,,,,,,,
443,PT05M15.00S,2021-11-06T01:39:56.8Z,3,REGULAR,turnover,bad pass,[],1629020,,,1610612750,61,62,2021-11-06T01:40:17Z,4320000,,,0,,J. Vanderbilt bad pass TURNOVER (1 TO),"[1629020, 1627826]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,1.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,
444,PT05M15.00S,2021-11-06T01:39:56.8Z,3,REGULAR,steal,,[],1627826,,,1610612746,61,62,2021-11-06T01:39:58Z,4330000,,,0,,I. Zubac STEAL (2 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M11.00S,2021-11-06T01:40:01.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202339,6.750985545335084,50.98039215686275,1610612746,61,62,2021-11-06T01:52:46Z,4340000,-5.0,11.0,1,left,MISS E. Bledsoe running Layup,[202339],1610612746.0,LAC,running,,,Bledsoe,E. Bledsoe,,,,,,,,1.2,Missed,,,,,,,,,,,,,,,
446,PT05M04.00S,2021-11-06T01:40:08.3Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,61,62,2021-11-06T01:40:08Z,4350000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,445.0,5.0,2.0,3.0,,,,,
447,PT04M56.00S,2021-11-06T01:40:16.1Z,3,REGULAR,3pt,Jump Shot,[],1630162,74.29369250985545,85.04901960784314,1610612750,61,62,2021-11-06T01:40:34Z,4360000,175.0,189.0,1,right,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,25.78,Missed,,,,,,,,,,,,,,,
448,PT04M53.00S,2021-11-06T01:40:19.1Z,3,REGULAR,rebound,defensive,[],202339,,,1610612746,61,62,2021-11-06T01:40:34Z,4370000,,,0,,E. Bledsoe REBOUND (Off:1 Def:2),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,447.0,3.0,2.0,1.0,,,,,
449,PT04M49.00S,2021-11-06T01:40:24.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",201587,6.619579500657039,50.245098039215684,1610612746,61,64,2021-11-06T02:10:48Z,4380000,-1.0,10.0,1,left,N. Batum running Layup (12 PTS) (R. Jackson 3 AST),"[201587, 202704]",1610612746.0,LAC,running,,,Batum,N. Batum,,,,,,,,0.98,Made,12.0,,,,,,,,,,R. Jackson,202704.0,3.0,,
477,PT04M49.00S,2021-11-06T01:40:28.6Z,3,REGULAR,violation,defensive goaltending,[],1626157,,,1610612746,61,64,2021-11-06T01:46:52Z,4395000,,,0,,K. Towns defensive goaltending VIOLATION,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M49.00S,2021-11-06T01:40:33.2Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626157,,,1610612746,61,64,2021-11-06T02:30:04Z,4400000,,,0,,K. Towns shooting personal FOUL (4 PF) (Batum 1 FT),"[1626157, 201587]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,202049.0,4.0,0.0,Batum,201587.0,,,,,,,,,
453,PT04M49.00S,2021-11-06T01:40:43.9Z,3,REGULAR,substitution,out,[],202339,,,1610612746,61,64,2021-11-06T01:40:46Z,4420000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M49.00S,2021-11-06T01:40:43.9Z,3,REGULAR,substitution,in,[],1629611,,,1610612746,61,64,2021-11-06T01:40:46Z,4430000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M49.00S,2021-11-06T01:41:11.3Z,3,REGULAR,freethrow,1 of 1,[],201587,,,1610612746,61,64,2021-11-06T02:30:09Z,4440000,,,0,,MISS N. Batum Free Throw 1 of 1,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,Missed,,,,,,,,,,,,,,,
456,PT04M46.00S,2021-11-06T01:41:14.3Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,61,64,2021-11-06T01:41:34Z,4450000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,455.0,6.0,3.0,3.0,,,,,
457,PT04M28.00S,2021-11-06T01:41:29.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,89.79960578186596,48.0392156862745,1610612750,61,64,2021-11-06T02:01:33Z,4460000,-10.0,43.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,,4.45,Missed,,,,,,,,,,,,,,,
458,PT04M26.00S,2021-11-06T01:41:32.2Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,61,64,2021-11-06T01:41:32Z,4470000,,,0,,P. George REBOUND (Off:0 Def:7),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,457.0,7.0,7.0,0.0,,,,,
