actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
539,PT09M17.00S,2021-11-30T02:55:07.7Z,4,REGULAR,foul,technical,['1freethrow'],204456,,,1610612750,84,79,2021-11-30T02:55:20Z,5370000,,,0,,T. McConnell technical FOUL (1 Tech),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,2715.0,1.0,1.0,,,,,,,,,,,,
540,PT09M17.00S,2021-11-30T02:55:23.4Z,4,REGULAR,foul,technical,['1freethrow'],1320,,,1610612750,84,79,2021-11-30T03:03:10Z,5380000,,,0,,TEAM foul technical,[1320],1610612754.0,IND,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,,,,
541,PT09M17.00S,2021-11-30T02:56:27.2Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,84,79,2021-11-30T02:56:58Z,5390000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M17.00S,2021-11-30T02:56:27.2Z,4,REGULAR,substitution,in,[],1626157,,,1610612750,84,79,2021-11-30T02:56:58Z,5400000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M17.00S,2021-11-30T02:57:15.7Z,4,REGULAR,freethrow,1 of 1,[],1627736,,,1610612750,84,79,2021-11-30T02:57:15Z,5410000,,,0,,MISS M. Beasley technical Free Throw 1 of 1,[1627736],1610612750.0,MIN,technical,,,Beasley,M. Beasley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
544,PT09M17.00S,2021-11-30T02:57:15.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,84,79,2021-11-30T02:57:15Z,5420000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,543.0,,,,,,,,,,,,,,,,,,
545,PT09M17.00S,2021-11-30T02:57:26.0Z,4,REGULAR,freethrow,1 of 1,[],1627736,,,1610612750,85,79,2021-11-30T02:57:26Z,5430000,,,0,,M. Beasley technical Free Throw 1 of 1 (6 PTS),[1627736],1610612750.0,MIN,technical,,,Beasley,M. Beasley,,,,,,Made,,,,,,,,,,,,,6.0,,,,,,
546,PT09M01.00S,2021-11-30T02:57:55.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,89.09329829172142,46.46905637254902,1610612750,85,79,2021-11-30T02:58:08Z,5440000,-18.0,50.0,1,right,MISS K. Towns pullup Shot - blocked,"[1626157, 1627734]",1610612750.0,MIN,pullup,,,Towns,K. Towns,,,,,5.3,Missed,,,,,,,,,,,,,,,,,Sabonis,1627734.0,
547,PT09M01.00S,2021-11-30T02:57:55.1Z,4,REGULAR,block,,[],1627734,,,1610612750,85,79,2021-11-30T02:57:57Z,5450000,,,0,,D. Sabonis BLOCK (1 BLK),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M58.00S,2021-11-30T02:57:58.1Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612754,85,79,2021-11-30T02:58:08Z,5460000,,,0,,M. Brogdon REBOUND (Off:0 Def:5),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,546.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
549,PT08M45.00S,2021-11-30T02:58:11.1Z,4,REGULAR,2pt,Jump Shot,[],1627747,21.895532194480946,45.588235294117645,1610612754,85,79,2021-11-30T02:58:19Z,5470000,22.0,153.0,1,left,MISS C. LeVert 15' pullup Shot,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,15.49,Missed,,,,,,,,,,,,,,,,,,,
550,PT08M45.00S,2021-11-30T02:58:11.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,85,79,2021-11-30T02:58:19Z,5480000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,549.0,,,,,,,,,,,,,,,,,,
551,PT08M45.00S,2021-11-30T02:58:16.5Z,4,REGULAR,foul,personal,[],1626157,,,1610612754,85,79,2021-11-30T02:58:27Z,5490000,,,0,,K. Towns loose ball personal FOUL (5 PF),"[1626157, 1627734]",1610612750.0,MIN,loose ball,,,Towns,K. Towns,,,,,,,,,,,1627964.0,5.0,0.0,Sabonis,1627734.0,,,,,,,,,,
553,PT08M45.00S,2021-11-30T02:58:28.6Z,4,REGULAR,substitution,out,[],1627752,,,1610612754,85,79,2021-11-30T02:58:37Z,5510000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M45.00S,2021-11-30T02:58:28.6Z,4,REGULAR,substitution,out,[],1626157,,,1610612754,85,79,2021-11-30T02:58:37Z,5520000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M45.00S,2021-11-30T02:58:28.6Z,4,REGULAR,substitution,in,[],1629675,,,1610612754,85,79,2021-11-30T02:58:37Z,5530000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M45.00S,2021-11-30T02:58:28.6Z,4,REGULAR,substitution,in,[],1630162,,,1610612754,85,79,2021-11-30T02:58:37Z,5540000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M32.00S,2021-11-30T02:58:56.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627747,30.436925098554536,66.91176470588235,1610612754,85,79,2021-11-30T02:59:02Z,5550000,-85.0,234.0,1,left,MISS C. LeVert 24' 3PT,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
558,PT08M30.00S,2021-11-30T02:58:58.6Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,85,79,2021-11-30T02:59:02Z,5560000,,,0,,M. Beasley REBOUND (Off:0 Def:5),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,557.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
559,PT08M14.00S,2021-11-30T02:59:14.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.85479632063075,53.431372549019606,1610612750,85,79,2021-11-30T02:59:19Z,5570000,17.0,15.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,2.26,Missed,,,,,,,,,,,,,,,,,,,
560,PT08M12.00S,2021-11-30T02:59:16.1Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612754,85,79,2021-11-30T02:59:16Z,5580000,,,0,,M. Brogdon REBOUND (Off:0 Def:6),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,559.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
561,PT08M08.00S,2021-11-30T02:59:20.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629103,5.995400788436268,50.0,1610612754,85,81,2021-11-30T02:59:27Z,5590000,0.0,4.0,1,left,K. Martin driving Layup (6 PTS) (M. Brogdon 5 AST),"[1629103, 1627763]",1610612754.0,IND,driving,,,Martin,K. Martin,,,,,0.39,Made,,,,,,,,,,,,,6.0,M. Brogdon,1627763.0,5.0,,,
563,PT07M55.00S,2021-11-30T02:59:33.2Z,4,REGULAR,3pt,Jump Shot,[],1629675,67.49342969776609,50.49019607843137,1610612750,85,81,2021-11-30T02:59:38Z,5610000,2.0,253.0,1,right,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
564,PT07M52.00S,2021-11-30T02:59:36.2Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,85,81,2021-11-30T02:59:38Z,5620000,,,0,,D. Sabonis REBOUND (Off:4 Def:17),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,563.0,21.0,17.0,4.0,,,,,,,,,,,,,,,
565,PT07M46.00S,2021-11-30T02:59:44.0Z,4,REGULAR,foul,offensive,[],1627734,,,1610612754,85,81,2021-11-30T02:59:50Z,5630000,,,0,,D. Sabonis offensive FOUL (5 PF),"[1627734, 1629006]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,2715.0,5.0,0.0,Okogie,1629006.0,,,,,,,,,,
567,PT07M46.00S,2021-11-30T02:59:44.0Z,4,REGULAR,turnover,offensive foul,[],1627734,,,1610612754,85,81,2021-11-30T02:59:44Z,5650000,,,0,,D. Sabonis offensive foul TURNOVER (4 TO),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,2715.0,,,,,4.0,,,,,,,,,
568,PT07M33.00S,2021-11-30T03:00:18.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,93.77463863337714,50.49019607843137,1610612750,85,81,2021-11-30T03:00:22Z,5660000,2.0,6.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,0.65,Missed,,,,,,,,,,,,,,,,,,,
569,PT07M30.00S,2021-11-30T03:00:21.4Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,85,81,2021-11-30T03:00:22Z,5670000,,,0,,D. Sabonis REBOUND (Off:4 Def:18),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,568.0,22.0,18.0,4.0,,,,,,,,,,,,,,,
570,PT07M23.00S,2021-11-30T03:00:28.3Z,4,REGULAR,3pt,Jump Shot,[],1629103,9.149145860709593,4.6568627450980395,1610612754,85,81,2021-11-30T03:00:32Z,5680000,227.0,34.0,1,left,MISS K. Martin 3PT,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
571,PT07M21.00S,2021-11-30T03:00:30.3Z,4,REGULAR,rebound,defensive,[],1629006,,,1610612750,85,81,2021-11-30T03:00:32Z,5690000,,,0,,J. Okogie REBOUND (Off:1 Def:1),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,570.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
572,PT07M13.00S,2021-11-30T03:00:38.9Z,4,REGULAR,3pt,Jump Shot,[],1629675,67.62483574244416,48.03921568627451,1610612750,88,81,2021-11-30T03:00:44Z,5700000,-10.0,252.0,1,right,N. Reid 25' 3PT  (12 PTS) (D. Russell 10 AST),"[1629675, 1626156]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,25.2,Made,,,,,,,,,,,,,12.0,D. Russell,1626156.0,10.0,,,
574,PT07M11.00S,2021-11-30T03:00:45.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,88,81,2021-11-30T03:00:45Z,5720000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M11.00S,2021-11-30T03:03:21.6Z,4,REGULAR,substitution,out,[],1627734,,,1610612754,88,81,2021-11-30T03:03:31Z,5730000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M11.00S,2021-11-30T03:03:21.6Z,4,REGULAR,substitution,in,[],1628470,,,1610612754,88,81,2021-11-30T03:03:31Z,5740000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M01.00S,2021-11-30T03:03:47.5Z,4,REGULAR,foul,personal,[],1629675,,,1610612754,88,81,2021-11-30T03:03:54Z,5750000,,,0,,N. Reid personal FOUL (2 PF),"[1629675, 1628470]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,202037.0,2.0,0.0,Craig,1628470.0,,,,,,,,,,
579,PT06M48.00S,2021-11-30T03:04:25.7Z,4,REGULAR,2pt,Jump Shot,[],1627747,3.892904073587385,21.568627450980394,1610612754,88,81,2021-11-30T03:04:31Z,5770000,142.0,-16.0,1,left,MISS C. LeVert 14' pullup Shot,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,14.31,Missed,,,,,,,,,,,,,,,,,,,
580,PT06M45.00S,2021-11-30T03:04:28.7Z,4,REGULAR,rebound,defensive,[],1629006,,,1610612750,88,81,2021-11-30T03:04:31Z,5780000,,,0,,J. Okogie REBOUND (Off:1 Def:2),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,579.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
581,PT06M23.00S,2021-11-30T03:04:52.1Z,4,REGULAR,3pt,Jump Shot,[],1626156,73.53810775295663,82.59803921568627,1610612750,88,81,2021-11-30T03:05:15Z,5790000,163.0,196.0,1,right,MISS D. Russell 25' fadeaway 3PT,[1626156],1610612750.0,MIN,fadeaway,,,Russell,D. Russell,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,,
582,PT06M22.00S,2021-11-30T03:04:53.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,88,81,2021-11-30T03:05:15Z,5800000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,581.0,,,,,,,,,,,,,,,,,,
583,PT06M22.00S,2021-11-30T03:04:58.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612750,88,81,2021-11-30T03:05:24Z,5810000,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,,,,,,,1627964.0,,,,,,,,,,,,,,
584,PT06M06.00S,2021-11-30T03:05:21.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629103,9.017739816031538,65.19607843137256,1610612754,88,81,2021-11-30T03:05:28Z,5820000,-76.0,32.0,1,left,MISS K. Martin 8' pullup Shot,[1629103],1610612754.0,IND,pullup,,,Martin,K. Martin,,,,,8.26,Missed,,,,,,,,,,,,,,,,,,,
585,PT06M04.00S,2021-11-30T03:05:23.9Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,88,81,2021-11-30T03:05:23Z,5830000,,,0,,M. Beasley REBOUND (Off:0 Def:6),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,584.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
586,PT05M52.00S,2021-11-30T03:05:36.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630162,93.77463863337714,50.49019607843137,1610612750,90,81,2021-11-30T03:05:41Z,5840000,2.0,6.0,1,right,A. Edwards driving DUNK (21 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,0.65,Made,,,,,,,,,,,,,21.0,,,,,,
587,PT05M50.00S,2021-11-30T03:05:41.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,90,81,2021-11-30T03:05:41Z,5850000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M50.00S,2021-11-30T03:06:46.6Z,4,REGULAR,substitution,out,[],1629103,,,1610612754,90,81,2021-11-30T03:07:07Z,5860000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M50.00S,2021-11-30T03:06:46.6Z,4,REGULAR,substitution,out,[],1628470,,,1610612754,90,81,2021-11-30T03:07:07Z,5870000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M50.00S,2021-11-30T03:06:46.6Z,4,REGULAR,substitution,in,[],204456,,,1610612754,90,81,2021-11-30T03:07:07Z,5880000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT05M50.00S,2021-11-30T03:06:46.6Z,4,REGULAR,substitution,in,[],1627734,,,1610612754,90,81,2021-11-30T03:07:07Z,5890000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT05M34.00S,2021-11-30T03:07:27.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,7.703679369250986,53.18627450980392,1610612754,90,81,2021-11-30T03:07:31Z,5900000,-16.0,20.0,1,left,MISS M. Brogdon driving Layup,[1627763],1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,2.55,Missed,,,,,,,,,,,,,,,,,,,
593,PT05M31.00S,2021-11-30T03:07:30.4Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,90,81,2021-11-30T03:07:31Z,5910000,,,0,,M. Beasley REBOUND (Off:0 Def:7),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,592.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
594,PT05M15.00S,2021-11-30T03:07:46.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,84.57621550591328,58.57843137254902,1610612750,90,81,2021-11-30T03:07:52Z,5920000,43.0,92.0,1,right,MISS A. Edwards 10' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,10.2,Missed,,,,,,,,,,,,,,,,,,,
595,PT05M12.00S,2021-11-30T03:07:49.5Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,90,81,2021-11-30T03:07:52Z,5930000,,,0,,D. Sabonis REBOUND (Off:4 Def:19),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,594.0,23.0,19.0,4.0,,,,,,,,,,,,,,,
596,PT05M04.00S,2021-11-30T03:07:57.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203200,6.83311432325887,47.26179534313725,1610612754,90,83,2021-11-30T03:08:04Z,5940000,14.0,12.0,1,left,J. Holiday cutting Layup (15 PTS) (T. McConnell 4 AST),"[203200, 204456]",1610612754.0,IND,cutting,,,Holiday,J. Holiday,,,,,1.8,Made,,,,,,,,,,,,,15.0,T. McConnell,204456.0,4.0,,,
598,PT05M03.00S,2021-11-30T03:08:03.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,90,83,2021-11-30T03:08:03Z,5960000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M03.00S,2021-11-30T03:09:07.2Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,90,83,2021-11-30T03:09:27Z,5970000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M03.00S,2021-11-30T03:09:07.2Z,4,REGULAR,substitution,in,[],1626157,,,1610612750,90,83,2021-11-30T03:09:27Z,5980000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT04M53.00S,2021-11-30T03:09:42.1Z,4,REGULAR,turnover,traveling,[],1626157,,,1610612750,90,83,2021-11-30T03:09:47Z,5990000,,,0,,K. Towns traveling TURNOVER (7 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,202037.0,,,,,7.0,,,,,,,,,
602,PT04M40.00S,2021-11-30T03:10:02.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204456,6.1268068331143235,50.73529411764706,1610612754,90,85,2021-11-30T03:10:09Z,6000000,-4.0,5.0,1,left,T. McConnell driving reverse Layup (8 PTS) (D. Sabonis 8 AST),"[204456, 1627734]",1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,0.63,Made,,,,,,,,,,,,,8.0,D. Sabonis,1627734.0,8.0,,,
604,PT04M28.00S,2021-11-30T03:10:14.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,85.89027595269383,62.745098039215684,1610612750,90,85,2021-11-30T03:10:21Z,6020000,64.0,80.0,1,right,MISS D. Russell 10' step back Shot,[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,10.23,Missed,,,,,,,,,,,,,,,,,,,
605,PT04M24.00S,2021-11-30T03:10:18.8Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,90,85,2021-11-30T03:10:21Z,6030000,,,0,,D. Sabonis REBOUND (Off:4 Def:20),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,604.0,24.0,20.0,4.0,,,,,,,,,,,,,,,
606,PT04M12.00S,2021-11-30T03:10:29.9Z,4,REGULAR,2pt,Jump Shot,[],1627763,21.28777923784494,28.075214460784316,1610612754,90,87,2021-11-30T03:10:36Z,6040000,110.0,148.0,1,left,M. Brogdon 18' pullup Jump Shot (21 PTS) (D. Sabonis 9 AST),"[1627763, 1627734]",1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,18.38,Made,,,,,,,,,,,,,21.0,D. Sabonis,1627734.0,9.0,,,
608,PT03M43.00S,2021-11-30T03:10:59.5Z,4,REGULAR,turnover,lost ball,[],1626157,,,1610612750,90,87,2021-11-30T03:11:03Z,6060000,,,0,,K. Towns lost ball TURNOVER (8 TO),"[1626157, 1627763]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,8.0,Brogdon,1627763.0,,,,,,,
609,PT03M43.00S,2021-11-30T03:10:59.5Z,4,REGULAR,steal,,[],1627763,,,1610612754,90,87,2021-11-30T03:11:01Z,6070000,,,0,,M. Brogdon STEAL (3 STL),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M35.00S,2021-11-30T03:11:07.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203200,25.969119579500656,17.401960784313726,1610612754,90,87,2021-11-30T03:11:12Z,6080000,163.0,192.0,1,left,MISS J. Holiday 25' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,,
611,PT03M32.00S,2021-11-30T03:11:10.5Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,90,87,2021-11-30T03:11:12Z,6090000,,,0,,K. Towns REBOUND (Off:2 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,610.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
612,PT03M10.00S,2021-11-30T03:11:32.6Z,4,REGULAR,2pt,Jump Shot,[],1626157,72.09264126149803,48.28431372549019,1610612750,92,87,2021-11-30T03:11:39Z,6100000,-9.0,210.0,1,right,K. Towns 21' step back Jump Shot (32 PTS),[1626157],1610612750.0,MIN,step back,,,Towns,K. Towns,,,,,21.0,Made,,,,,,,,,,,,,32.0,,,,,,
613,PT02M57.00S,2021-11-30T03:11:44.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,7.046649145860711,47.05882352941176,1610612754,92,89,2021-11-30T03:11:50Z,6110000,15.0,14.0,1,left,M. Brogdon driving Layup (23 PTS) (D. Sabonis 10 AST),"[1627763, 1627734]",1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,2.01,Made,,,,,,,,,,,,,23.0,D. Sabonis,1627734.0,10.0,,,
615,PT02M46.00S,2021-11-30T03:11:59.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,92,89,2021-11-30T03:11:59Z,6130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M36.00S,2021-11-30T03:12:26.1Z,4,REGULAR,2pt,Jump Shot,[],1626157,90.14454664914587,32.13082107843137,1610612750,92,89,2021-11-30T03:12:48Z,6140000,-89.0,40.0,1,right,MISS K. Towns 9' driving floating bank Shot,[1626157],1610612750.0,MIN,driving floating bank,,,Towns,K. Towns,,,,,9.79,Missed,,,,,,,,,,,,,,,,,,,
617,PT02M34.00S,2021-11-30T03:12:28.1Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,92,89,2021-11-30T03:12:31Z,6150000,,,0,,D. Sabonis REBOUND (Off:4 Def:21),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,616.0,25.0,21.0,4.0,,,,,,,,,,,,,,,
618,PT02M28.00S,2021-11-30T03:12:34.5Z,4,REGULAR,3pt,Jump Shot,[],204456,7.835085413929041,95.58823529411765,1610612754,92,89,2021-11-30T03:12:39Z,6160000,-228.0,21.0,1,left,MISS T. McConnell 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,22.89,Missed,,,,,,,,,,,,,,,,,,,
619,PT02M24.00S,2021-11-30T03:12:38.5Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,92,89,2021-11-30T03:12:39Z,6170000,,,0,,D. Russell REBOUND (Off:1 Def:6),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,618.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
620,PT02M10.00S,2021-11-30T03:12:52.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,90.22667542706965,45.09803921568628,1610612750,94,89,2021-11-30T03:12:57Z,6180000,-25.0,39.0,1,right,D. Russell driving Layup (19 PTS),[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,4.64,Made,,,,,,,,,,,,,19.0,,,,,,
621,PT01M57.00S,2021-11-30T03:13:07.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629006,,,1610612754,94,89,2021-11-30T03:13:15Z,6190000,,,0,,J. Okogie personal FOUL (3 PF) (LeVert 2 FT),"[1629006, 1627747]",1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,202037.0,3.0,0.0,LeVert,1627747.0,,,,,,,,,,
623,PT01M57.00S,2021-11-30T03:13:42.3Z,4,REGULAR,freethrow,1 of 2,[],1627747,,,1610612754,94,90,2021-11-30T03:13:42Z,6210000,,,0,,C. LeVert Free Throw 1 of 2 (8 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,,,,,,,,,,,,,8.0,,,,,,
624,PT01M57.00S,2021-11-30T03:13:56.2Z,4,REGULAR,freethrow,2 of 2,[],1627747,,,1610612754,94,91,2021-11-30T03:13:56Z,6220000,,,0,,C. LeVert Free Throw 2 of 2 (9 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,,,,,,,,,,,,,9.0,,,,,,
625,PT01M34.00S,2021-11-30T03:14:24.8Z,4,REGULAR,foul,offensive,['inpenalty'],1626157,,,1610612750,94,91,2021-11-30T03:14:44Z,6230000,,,0,,K. Towns offensive FOUL (6 PF),"[1626157, 1627734]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,202037.0,6.0,0.0,Sabonis,1627734.0,,,,,,,,,,
