actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
434,PT05M19.00S,2023-02-07T04:38:06.9Z,3,REGULAR,foul,personal,[],1631101,,,1610612749,65,79,2023-02-07T04:38:16Z,4280000,False,,,0,,S. Sharpe personal FOUL (1 PF),"[1631101, 1628960]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1155.0,1.0,0.0,Allen,1628960.0,,,,,
436,PT05M19.00S,2023-02-07T04:38:14.8Z,3,REGULAR,substitution,out,[],1628960,,,1610612749,65,79,2023-02-07T04:38:24Z,4300000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M19.00S,2023-02-07T04:38:14.8Z,3,REGULAR,substitution,in,[],1628975,,,1610612749,65,79,2023-02-07T04:38:24Z,4310000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M17.00S,2023-02-07T04:38:30.2Z,3,REGULAR,turnover,bad pass,[],203114,,,1610612749,65,79,2023-02-07T04:38:33Z,4320000,False,,,0,,K. Middleton bad pass TURNOVER (2 TO),"[203114, 203081]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,2.0,Lillard,203081.0,,,,,,,,,,,,,,
439,PT05M17.00S,2023-02-07T04:38:30.2Z,3,REGULAR,steal,,[],203081,,,1610612757,65,79,2023-02-07T04:38:31Z,4330000,False,,,0,,D. Lillard STEAL (1 STL),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
440,PT05M08.00S,2023-02-07T04:38:39.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203081,93.51182654402102,52.20588235294118,1610612757,65,79,2023-02-07T04:38:45Z,4340000,False,11.0,8.0,1,right,MISS D. Lillard driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,,,,,,,
441,PT05M06.00S,2023-02-07T04:38:41.9Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,65,79,2023-02-07T04:38:45Z,4350000,False,,,0,,B. Lopez REBOUND (Off:1 Def:8),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,440.0,9.0,8.0,1.0,,,,,,,,,,
442,PT04M57.00S,2023-02-07T04:38:49.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203114,7.30946123521682,47.30392156862745,1610612749,65,79,2023-02-07T04:38:54Z,4360000,False,13.0,16.0,1,left,MISS K. Middleton driving Layup,[203114],1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
443,PT04M57.00S,2023-02-07T04:38:49.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,65,79,2023-02-07T04:38:54Z,4370000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,442.0,,,,,,,,,,,,,
444,PT04M57.00S,2023-02-07T04:38:54.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203114,,,1610612757,65,79,2023-02-07T04:39:01Z,4380000,False,,,0,,K. Middleton loose ball personal FOUL (2 PF) (Watford 2 FT),"[203114, 1630570]",1610612749.0,MIL,loose ball,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627964.0,2.0,0.0,Watford,1630570.0,,,,,
446,PT04M57.00S,2023-02-07T04:39:24.7Z,3,REGULAR,freethrow,1 of 2,[],1630570,,,1610612757,66,79,2023-02-07T04:39:24Z,4400000,False,,,0,,T. Watford Free Throw 1 of 2 (4 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
447,PT04M57.00S,2023-02-07T04:39:24.7Z,3,REGULAR,freethrow,2 of 2,[],1630570,,,1610612757,66,79,2023-02-07T04:39:44Z,4410000,False,,,0,,MISS T. Watford Free Throw 2 of 2,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
448,PT04M54.00S,2023-02-07T04:39:27.7Z,3,REGULAR,rebound,defensive,[],202083,,,1610612749,66,79,2023-02-07T04:39:44Z,4420000,False,,,0,,W. Matthews REBOUND (Off:1 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,447.0,2.0,1.0,1.0,,,,,,,,,,
449,PT04M38.00S,2023-02-07T04:39:55.7Z,3,REGULAR,3pt,Jump Shot,[],202083,4.418528252299605,3.431372549019608,1610612749,66,79,2023-02-07T04:42:37Z,4430000,False,233.0,-11.0,1,left,MISS W. Matthews fadeaway 3PT,[202083],1610612749.0,MIL,fadeaway,,,Matthews,W. Matthews,,,,,Right Corner 3,24+ Right,23.31,Missed,,,,,,,,,,,,,,,,,,
450,PT04M36.00S,2023-02-07T04:39:57.7Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612757,66,79,2023-02-07T04:40:00Z,4440000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,Right Corner 3,24+ Right,,,,,,,449.0,1.0,1.0,0.0,,,,,,,,,,
451,PT04M25.00S,2023-02-07T04:40:09.3Z,3,REGULAR,3pt,Jump Shot,[],1631101,92.59198423127464,95.83333333333334,1610612757,66,79,2023-02-07T04:40:13Z,4450000,False,229.0,17.0,1,right,MISS S. Sharpe 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Right Corner 3,24+ Right,22.98,Missed,,,,,,,,,,,,,,,,,,
452,PT04M22.00S,2023-02-07T04:40:12.3Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,66,79,2023-02-07T04:40:13Z,4460000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Right Corner 3,24+ Right,,,,,,,451.0,2.0,2.0,0.0,,,,,,,,,,
453,PT04M15.00S,2023-02-07T04:40:25.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630570,,,1610612749,66,79,2023-02-07T04:40:33Z,4470000,False,,,0,,T. Watford personal FOUL (2 PF) (Lopez 2 FT),"[1630570, 201572]",1610612757.0,POR,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627964.0,2.0,0.0,Lopez,201572.0,,,,,
455,PT04M15.00S,2023-02-07T04:40:54.8Z,3,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,66,80,2023-02-07T04:41:13Z,4490000,False,,,0,,B. Lopez Free Throw 1 of 2 (23 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
456,PT04M15.00S,2023-02-07T04:40:54.8Z,3,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,66,80,2023-02-07T04:41:13Z,4500000,False,,,0,,MISS B. Lopez Free Throw 2 of 2,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
457,PT04M13.00S,2023-02-07T04:40:56.8Z,3,REGULAR,rebound,defensive,[],1630570,,,1610612757,66,80,2023-02-07T04:41:13Z,4510000,False,,,0,,T. Watford REBOUND (Off:0 Def:3),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,456.0,3.0,3.0,0.0,,,,,,,,,,
458,PT03M57.00S,2023-02-07T04:41:27.9Z,3,REGULAR,3pt,Jump Shot,[],1631101,86.28449408672799,3.6764705882352944,1610612757,66,80,2023-02-07T04:41:31Z,4520000,False,-232.0,76.0,1,right,MISS S. Sharpe 24' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,24.39,Missed,,,,,,,,,,,,,,,,,,
459,PT03M53.00S,2023-02-07T04:41:31.9Z,3,REGULAR,rebound,defensive,[],204060,,,1610612749,66,80,2023-02-07T04:41:31Z,4530000,False,,,0,,J. Ingles REBOUND (Off:0 Def:4),[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Left Corner 3,24+ Left,,,,,,,458.0,4.0,4.0,0.0,,,,,,,,,,
460,PT03M42.00S,2023-02-07T04:41:41.8Z,3,REGULAR,3pt,Jump Shot,[],1628975,15.456636005256241,94.85294117647058,1610612749,66,83,2023-02-07T04:41:45Z,4540000,False,-224.0,93.0,1,left,J. Carter 24' 3PT  (9 PTS) (J. Ingles 2 AST),"[1628975, 204060]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left,24.27,Made,9.0,,,,,,,,,,,,,J. Ingles,204060.0,2.0,,
462,PT03M41.00S,2023-02-07T04:41:49.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,66,83,2023-02-07T04:41:49Z,4560000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M41.00S,2023-02-07T04:44:11.1Z,3,REGULAR,substitution,out,[],203081,,,1610612757,66,83,2023-02-07T04:44:32Z,4570000,False,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M41.00S,2023-02-07T04:44:11.1Z,3,REGULAR,substitution,in,[],1629014,,,1610612757,66,83,2023-02-07T04:44:32Z,4580000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M20.00S,2023-02-07T04:45:00.4Z,3,REGULAR,3pt,Jump Shot,[],203924,73.53810775295663,82.84313725490196,1610612757,66,83,2023-02-07T04:45:04Z,4590000,False,164.0,196.0,1,right,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
466,PT03M17.00S,2023-02-07T04:45:03.4Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612749,66,83,2023-02-07T04:45:04Z,4600000,False,,,0,,J. Carter REBOUND (Off:0 Def:3),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,,,,,,,465.0,3.0,3.0,0.0,,,,,,,,,,
467,PT03M02.00S,2023-02-07T04:45:18.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,5.995400788436268,48.77450980392157,1610612749,66,85,2023-02-07T04:45:25Z,4610000,False,6.0,4.0,1,left,B. Lopez alley-oop DUNK (25 PTS) (K. Middleton 4 AST),"[201572, 203114]",1610612749.0,MIL,alley-oop,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.72,Made,25.0,,,,,,,,,,,,,K. Middleton,203114.0,4.0,,
469,PT02M48.00S,2023-02-07T04:45:31.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,82.07950065703022,45.83333333333333,1610612757,66,85,2023-02-07T04:45:36Z,4630000,False,-21.0,116.0,1,right,MISS T. Watford 11' driving floating Shot,[1630570],1610612757.0,POR,driving floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,11.79,Missed,,,,,,,,,,,,,,,,,,
470,PT02M47.00S,2023-02-07T04:45:32.7Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,66,85,2023-02-07T04:45:36Z,4640000,False,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,469.0,3.0,3.0,0.0,,,,,,,,,,
471,PT02M31.00S,2023-02-07T04:45:49.1Z,3,REGULAR,3pt,Jump Shot,[],204060,28.07161629434954,19.362745098039216,1610612749,66,88,2023-02-07T04:45:53Z,4650000,False,153.0,211.0,1,left,J. Ingles 26' 3PT step back (3 PTS) (J. Carter 2 AST),"[204060, 1628975]",1610612749.0,MIL,step back,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Right Center,26.11,Made,3.0,,,,,,,,,,,,,J. Carter,1628975.0,2.0,,
473,PT02M10.00S,2023-02-07T04:46:12.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628975,,,1610612757,66,88,2023-02-07T04:46:18Z,4670000,False,,,0,,J. Carter shooting personal FOUL (1 PF) (Simons 2 FT),"[1628975, 1629014]",1610612749.0,MIL,shooting,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1155.0,1.0,0.0,Simons,1629014.0,,,,,
475,PT02M10.00S,2023-02-07T04:46:39.6Z,3,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,67,88,2023-02-07T04:46:39Z,4690000,False,,,0,,A. Simons Free Throw 1 of 2 (14 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
476,PT02M10.00S,2023-02-07T04:46:40.1Z,3,REGULAR,substitution,out,[],203924,,,1610612757,67,88,2023-02-07T04:46:49Z,4700000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M10.00S,2023-02-07T04:46:40.1Z,3,REGULAR,substitution,out,[],201572,,,1610612757,67,88,2023-02-07T04:46:49Z,4710000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M10.00S,2023-02-07T04:46:40.1Z,3,REGULAR,substitution,out,[],203114,,,1610612757,67,88,2023-02-07T04:46:49Z,4720000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M10.00S,2023-02-07T04:46:40.1Z,3,REGULAR,substitution,in,[],1629642,,,1610612757,67,88,2023-02-07T04:46:49Z,4730000,False,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M10.00S,2023-02-07T04:46:40.1Z,3,REGULAR,substitution,in,[],203507,,,1610612757,67,88,2023-02-07T04:46:49Z,4740000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M10.00S,2023-02-07T04:46:40.1Z,3,REGULAR,substitution,in,[],1626192,,,1610612757,67,88,2023-02-07T04:46:49Z,4750000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M10.00S,2023-02-07T04:47:07.3Z,3,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,68,88,2023-02-07T04:47:07Z,4760000,False,,,0,,A. Simons Free Throw 2 of 2 (15 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
483,PT01M48.00S,2023-02-07T04:47:31.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202083,7.358738501971089,56.778492647058826,1610612749,68,88,2023-02-07T04:49:57Z,4770000,False,-34.0,17.0,1,left,MISS W. Matthews driving bank Hook,[202083],1610612749.0,MIL,driving bank,,,Matthews,W. Matthews,,,,,Restricted Area,0-8 Center,3.78,Missed,,,,,,,,,,,,,,,,,,
484,PT01M45.00S,2023-02-07T04:47:34.9Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,68,88,2023-02-07T04:47:36Z,4780000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,483.0,10.0,7.0,3.0,,,,,,,,,,
485,PT01M45.00S,2023-02-07T04:47:35.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203507,5.590000152587891,50.0,1610612749,68,88,2023-02-07T04:47:39Z,4790000,False,0.0,0.0,1,left,MISS G. Antetokounmpo tip Layup,[203507],1610612749.0,MIL,tip,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
486,PT01M45.00S,2023-02-07T04:47:35.4Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,68,88,2023-02-07T04:47:39Z,4800000,False,,,0,,G. Antetokounmpo REBOUND (Off:4 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,485.0,11.0,7.0,4.0,,,,,,,,,,
487,PT01M41.00S,2023-02-07T04:47:38.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203507,6.521024967148489,49.754901960784316,1610612749,68,90,2023-02-07T04:47:43Z,4810000,False,1.0,9.0,1,left,G. Antetokounmpo putback DUNK (17 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.89,Made,17.0,,,,,,,,,,,,,,,,,
488,PT01M30.00S,2023-02-07T04:47:49.2Z,3,REGULAR,3pt,Jump Shot,[],1629642,77.34888304862024,87.74509803921569,1610612757,68,90,2023-02-07T04:47:53Z,4820000,False,189.0,160.0,1,right,MISS N. Little 24' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,24.77,Missed,,,,,,,,,,,,,,,,,,
489,PT01M28.00S,2023-02-07T04:47:51.2Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,68,90,2023-02-07T04:47:53Z,4830000,False,,,0,,G. Antetokounmpo REBOUND (Off:4 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,488.0,12.0,8.0,4.0,,,,,,,,,,
490,PT01M15.00S,2023-02-07T04:48:05.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204060,11.908672798948752,49.50980392156863,1610612749,68,92,2023-02-07T04:51:10Z,4840000,False,2.0,59.0,1,left,J. Ingles driving floating Jump Shot (5 PTS) (G. Antetokounmpo 8 AST),"[204060, 203507]",1610612749.0,MIL,driving floating,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),0-8 Center,5.95,Made,5.0,,,,,,,,,,,,,G. Antetokounmpo,203507.0,8.0,,
491,PT00M58.20S,2023-02-07T04:48:22.8Z,3,REGULAR,2pt,Jump Shot,[],1629014,79.188567674113,34.55882352941176,1610612757,68,92,2023-02-07T04:48:31Z,4850000,False,-77.0,143.0,1,right,MISS A. Simons 16' fadeaway Shot,[1629014],1610612757.0,POR,fadeaway,,,Simons,A. Simons,,,,,Mid-Range,16-24 Left Center,16.26,Missed,,,,,,,,,,,,,,,,,,
492,PT00M56.90S,2023-02-07T04:48:24.1Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,68,92,2023-02-07T04:48:31Z,4860000,False,,,0,,G. Antetokounmpo REBOUND (Off:4 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,,,,,,,491.0,13.0,9.0,4.0,,,,,,,,,,
493,PT00M50.60S,2023-02-07T04:48:37.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630570,,,1610612749,68,92,2023-02-07T04:48:51Z,4870000,False,,,0,,T. Watford personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1630570, 203507]",1610612757.0,POR,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627964.0,3.0,0.0,Antetokounmpo,203507.0,,,,,
495,PT00M50.60S,2023-02-07T04:49:10.1Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,68,93,2023-02-07T04:49:10Z,4890000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (18 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
496,PT00M50.60S,2023-02-07T04:49:10.6Z,3,REGULAR,substitution,out,[],204060,,,1610612749,68,93,2023-02-07T04:49:17Z,4900000,False,,,0,,SUB out: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M50.60S,2023-02-07T04:49:10.6Z,3,REGULAR,substitution,in,[],1630699,,,1610612749,68,93,2023-02-07T04:49:17Z,4910000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M50.60S,2023-02-07T04:49:32.5Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,68,94,2023-02-07T04:49:32Z,4920000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (19 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
499,PT00M33.80S,2023-02-07T04:49:53.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,82.86793692509855,49.50980392156863,1610612757,68,94,2023-02-07T04:49:59Z,4930000,False,-2.0,109.0,1,right,MISS A. Simons 10' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,10.85,Missed,,,,,,,,,,,,,,,,,,
500,PT00M30.60S,2023-02-07T04:49:56.4Z,3,REGULAR,rebound,offensive,[],1631101,,,1610612757,68,94,2023-02-07T04:59:35Z,4940000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,499.0,3.0,2.0,1.0,,,,,,,,,,
501,PT00M17.70S,2023-02-07T04:50:10.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629014,93.64323258869908,50.245098039215684,1610612757,70,94,2023-02-07T04:50:14Z,4950000,False,1.0,7.0,1,right,A. Simons driving Layup (17 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,0.74,Made,17.0,,,,,,,,,,,,,,,,,
502,PT00M17.70S,2023-02-07T04:50:12.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626192,,,1610612757,70,94,2023-02-07T04:50:21Z,4960000,False,,,0,,P. Connaughton shooting personal FOUL (2 PF) (Simons 1 FT),"[1626192, 1629014]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1155.0,2.0,0.0,Simons,1629014.0,,,,,
504,PT00M17.70S,2023-02-07T04:50:38.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612757,70,94,2023-02-07T04:51:10Z,4980000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M17.70S,2023-02-07T04:51:26.2Z,3,REGULAR,substitution,out,[],202083,,,1610612757,70,94,2023-02-07T04:51:56Z,4990000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M17.70S,2023-02-07T04:51:26.2Z,3,REGULAR,substitution,in,[],201950,,,1610612757,70,94,2023-02-07T04:51:56Z,5000000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT00M17.70S,2023-02-07T04:52:15.3Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1629014,,,1610612757,71,94,2023-02-07T04:52:15Z,5010000,False,,,0,,A. Simons Free Throw 1 of 1 (18 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
509,PT00M03.10S,2023-02-07T04:52:36.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612749,71,94,2023-02-07T04:52:45Z,5020000,False,,,0,,A. Simons shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1629014, 203507]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1155.0,3.0,0.0,Antetokounmpo,203507.0,,,,,
511,PT00M03.10S,2023-02-07T04:53:09.7Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,71,95,2023-02-07T04:53:09Z,5040000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (20 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
512,PT00M03.10S,2023-02-07T04:53:10.5Z,3,REGULAR,substitution,out,[],201950,,,1610612749,71,95,2023-02-07T04:53:16Z,5050000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT00M03.10S,2023-02-07T04:53:10.5Z,3,REGULAR,substitution,in,[],202083,,,1610612749,71,95,2023-02-07T04:53:16Z,5060000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M03.10S,2023-02-07T04:53:09.7Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,71,95,2023-02-07T04:53:35Z,5070000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
515,PT00M01.10S,2023-02-07T04:53:11.7Z,3,REGULAR,rebound,defensive,[],1629642,,,1610612757,71,95,2023-02-07T04:53:35Z,5080000,False,,,0,,N. Little REBOUND (Off:0 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,514.0,1.0,1.0,0.0,,,,,,,,,,
516,PT00M01.10S,2023-02-07T04:53:36.3Z,3,REGULAR,turnover,traveling,[],1629642,,,1610612757,71,95,2023-02-07T04:53:41Z,5090000,False,,,0,,N. Little traveling TURNOVER (1 TO),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,,,,,,,1627964.0,,,,,,,,,
