actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
251,PT06M23.00S,2023-01-11T03:53:36.2Z,2,REGULAR,steal,,[],203994,,,1610612757,30,40,2023-01-11T03:53:37Z,2470000,False,,,0,,J. Nurkic STEAL (2 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
252,PT06M18.00S,2023-01-11T03:53:40.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631101,93.77463863337714,50.49019607843137,1610612757,32,40,2023-01-11T03:53:47Z,2480000,False,2.0,6.0,1,right,S. Sharpe running DUNK (6 PTS) (J. Nurkic 1 AST),"[1631101, 203994]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,6.0,,,,,,,J. Nurkic,203994.0,1.0,,,,
254,PT05M56.00S,2023-01-11T03:54:04.9Z,2,REGULAR,turnover,out-of-bounds,[],1628976,,,1610612753,32,40,2023-01-11T03:54:11Z,2500000,False,,,0,,W. Carter Jr. bad pass out-of-bounds TURNOVER (1 TO),[1628976],1610612753.0,ORL,bad pass,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628159.0,,,,,1.0,,,,,,,
255,PT05M56.00S,2023-01-11T03:54:08.6Z,2,REGULAR,substitution,out,[],1631101,,,1610612757,32,40,2023-01-11T03:54:15Z,2510000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M56.00S,2023-01-11T03:54:08.6Z,2,REGULAR,substitution,in,[],203081,,,1610612757,32,40,2023-01-11T03:54:15Z,2520000,False,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M42.00S,2023-01-11T03:54:40.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203924,88.12417871222075,2.450980392156863,1610612757,32,40,2023-01-11T03:54:46Z,2530000,False,-238.0,59.0,1,right,MISS J. Grant 24' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,24.49,Missed,,,,,,,,,,,,,,,,,,
258,PT05M39.00S,2023-01-11T03:54:43.0Z,2,REGULAR,rebound,offensive,[],203994,,,1610612757,32,40,2023-01-11T03:54:46Z,2540000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Left Corner 3,24+ Left,,,257.0,7.0,4.0,3.0,,,,,,,,,,,,,,
259,PT05M28.00S,2023-01-11T03:54:53.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203994,92.06636005256242,95.58823529411765,1610612757,32,40,2023-01-11T03:54:59Z,2550000,False,228.0,22.0,1,right,MISS J. Nurkic 3PT,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Right Corner 3,24+ Right,22.9,Missed,,,,,,,,,,,,,,,,,,
260,PT05M26.00S,2023-01-11T03:54:55.9Z,2,REGULAR,rebound,offensive,[],203924,,,1610612757,32,40,2023-01-11T03:54:59Z,2560000,False,,,0,,J. Grant REBOUND (Off:1 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,,,259.0,2.0,1.0,1.0,,,,,,,,,,,,,,
261,PT05M25.00S,2023-01-11T03:54:56.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203924,93.9060446780552,46.81372549019608,1610612757,34,40,2023-01-11T03:55:02Z,2570000,False,-16.0,5.0,1,right,J. Grant putback Layup (6 PTS),[203924],1610612757.0,POR,putback,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,6.0,,,,,,,,,,,,,
262,PT05M01.00S,2023-01-11T03:55:20.3Z,2,REGULAR,2pt,Jump Shot,[],1630175,20.581471747700395,67.40196078431373,1610612753,34,40,2023-01-11T03:55:27Z,2580000,False,-87.0,141.0,1,left,MISS C. Anthony 16' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Left Center,16.57,Missed,,,,,,,,,,,,,,,,,,
263,PT04M56.00S,2023-01-11T03:55:25.3Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,34,40,2023-01-11T03:55:27Z,2590000,False,,,0,,J. Hart REBOUND (Off:2 Def:3),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Left Center,,,262.0,5.0,3.0,2.0,,,,,,,,,,,,,,
264,PT04M43.00S,2023-01-11T03:55:39.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,93.51182654402102,46.81372549019608,1610612757,36,40,2023-01-11T03:55:46Z,2600000,False,-16.0,8.0,1,right,J. Grant Layup (8 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.8,Made,,,,,8.0,,,,,,,,,,,,,
265,PT04M23.00S,2023-01-11T03:56:03.6Z,2,REGULAR,foul,offensive,[],1628976,,,1610612753,36,40,2023-01-11T03:56:08Z,2610000,False,,,0,,W. Carter Jr. offensive FOUL (2 PF),"[1628976, 203924]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,1628159.0,2.0,0.0,Grant,203924.0,,,,,,,,
267,PT04M23.00S,2023-01-11T03:56:03.6Z,2,REGULAR,turnover,offensive foul,[],1628976,,,1610612753,36,40,2023-01-11T03:56:03Z,2630000,False,,,0,,W. Carter Jr. offensive foul TURNOVER (2 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,1628159.0,,,,,2.0,,,,,,,
269,PT04M23.00S,2023-01-11T03:56:08.6Z,2,REGULAR,substitution,in,[],203914,,,1610612757,36,40,2023-01-11T03:56:11Z,2650000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M23.00S,2023-01-11T03:56:08.6Z,2,REGULAR,substitution,out,[],203082,,,1610612757,36,40,2023-01-11T03:56:16Z,2660000,False,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M09.00S,2023-01-11T03:56:37.1Z,2,REGULAR,turnover,bad pass,[],203081,,,1610612757,36,40,2023-01-11T03:56:40Z,2670000,False,,,0,,D. Lillard bad pass TURNOVER (3 TO),"[203081, 1628365]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,3.0,,,,,,Fultz,1628365.0
272,PT04M09.00S,2023-01-11T03:56:37.1Z,2,REGULAR,steal,,[],1628365,,,1610612753,36,40,2023-01-11T03:56:38Z,2680000,False,,,0,,M. Fultz STEAL (1 STL),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
273,PT04M05.00S,2023-01-11T03:56:41.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628365,6.521024967148489,49.754901960784316,1610612753,36,42,2023-01-11T03:56:50Z,2690000,False,1.0,9.0,1,left,M. Fultz running DUNK (10 PTS),[1628365],1610612753.0,ORL,running,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,10.0,,,,,,,,,,,,,
274,PT03M42.00S,2023-01-11T03:57:03.6Z,2,REGULAR,3pt,Jump Shot,[],203081,65.65374507227332,20.833333333333336,1610612757,36,42,2023-01-11T03:57:07Z,2700000,False,-146.0,270.0,1,right,MISS D. Lillard 30' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,30.72,Missed,,,,,,,,,,,,,,,,,,
275,PT03M40.00S,2023-01-11T03:57:05.6Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,36,42,2023-01-11T03:57:07Z,2710000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,274.0,7.0,7.0,0.0,,,,,,,,,,,,,,
276,PT03M23.00S,2023-01-11T03:57:22.8Z,2,REGULAR,turnover,lost ball,[],1628365,,,1610612753,36,42,2023-01-11T03:57:27Z,2720000,False,,,0,,M. Fultz lost ball TURNOVER (2 TO),"[1628365, 203994]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,2.0,,,,,,Nurkic,203994.0
277,PT03M23.00S,2023-01-11T03:57:22.8Z,2,REGULAR,steal,,[],203994,,,1610612757,36,42,2023-01-11T03:57:24Z,2730000,False,,,0,,J. Nurkic STEAL (3 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
278,PT03M17.00S,2023-01-11T03:57:29.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629014,88.51839684625493,40.44117647058824,1610612757,36,42,2023-01-11T04:05:39Z,2740000,False,-48.0,55.0,1,right,MISS A. Simons 7' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,7.32,Missed,,,,,,,,,,,,,,,,,,
279,PT03M15.00S,2023-01-11T03:57:31.2Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612757,36,42,2023-01-11T03:57:46Z,2750000,False,,,0,,J. Hart REBOUND (Off:3 Def:3),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,278.0,6.0,3.0,3.0,,,,,,,,,,,,,,
280,PT03M13.00S,2023-01-11T03:57:35.0Z,2,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612757,36,42,2023-01-11T03:57:44Z,2760000,False,,,0,,W. Carter Jr. shooting personal FOUL (3 PF) (Nurkic 2 FT),"[1628976, 203994]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,3.0,0.0,Nurkic,203994.0,,,,,,,,
282,PT03M13.00S,2023-01-11T03:58:06.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203994,,,1610612757,37,42,2023-01-11T03:58:06Z,2780000,False,,,0,,J. Nurkic Free Throw 1 of 2 (11 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
283,PT03M13.00S,2023-01-11T03:58:08.7Z,2,REGULAR,substitution,out,[],1628976,,,1610612757,37,42,2023-01-11T03:58:17Z,2790000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M13.00S,2023-01-11T03:58:08.7Z,2,REGULAR,substitution,in,[],1629021,,,1610612757,37,42,2023-01-11T03:58:17Z,2800000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M13.00S,2023-01-11T03:58:29.2Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203994,,,1610612757,38,42,2023-01-11T03:58:29Z,2810000,False,,,0,,J. Nurkic Free Throw 2 of 2 (12 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
286,PT02M52.00S,2023-01-11T03:58:52.1Z,2,REGULAR,3pt,Jump Shot,[],203914,14.14257555847569,3.6764705882352944,1610612753,38,42,2023-01-11T03:58:56Z,2820000,False,232.0,80.0,1,left,MISS G. Harris 24' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Right Corner 3,24+ Right,24.52,Missed,,,,,,,,,,,,,,,,,,
287,PT02M48.00S,2023-01-11T03:58:56.1Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,38,42,2023-01-11T03:58:56Z,2830000,False,,,0,,J. Hart REBOUND (Off:3 Def:4),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,286.0,7.0,4.0,3.0,,,,,,,,,,,,,,
288,PT02M44.00S,2023-01-11T03:58:59.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203924,94.56307490144546,50.0,1610612757,40,42,2023-01-11T03:59:07Z,2840000,False,0.0,-1.0,1,right,J. Grant running alley-oop Layup (10 PTS) (J. Hart 2 AST),"[203924, 1628404]",1610612757.0,POR,running alley-oop,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,0.14,Made,,,,,10.0,,,,,,,J. Hart,1628404.0,2.0,,,,
290,PT02M30.00S,2023-01-11T03:59:13.3Z,2,REGULAR,3pt,Jump Shot,[],1629021,31.750985545335087,49.754901960784316,1610612753,40,45,2023-01-11T03:59:18Z,2860000,False,1.0,246.0,1,left,M. Wagner 24' 3PT  (6 PTS) (M. Fultz 2 AST),"[1629021, 1628365]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,24.6,Made,,,,,6.0,,,,,,,M. Fultz,1628365.0,2.0,,,,
292,PT02M16.00S,2023-01-11T03:59:28.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203994,93.9060446780552,49.50980392156863,1610612757,42,45,2023-01-11T03:59:33Z,2880000,False,-2.0,5.0,1,right,J. Nurkic cutting DUNK (14 PTS) (D. Lillard 2 AST),"[203994, 203081]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,14.0,,,,,,,D. Lillard,203081.0,2.0,,,,
294,PT01M56.00S,2023-01-11T03:59:47.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,6.389618922470433,47.30392156862745,1610612753,42,47,2023-01-11T03:59:51Z,2900000,False,13.0,8.0,1,left,M. Wagner cutting Layup (8 PTS) (C. Anthony 1 AST),"[1629021, 1630175]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,8.0,,,,,,,C. Anthony,1630175.0,1.0,,,,
296,PT01M44.00S,2023-01-11T03:59:59.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,94.56307490144546,50.0,1610612757,44,47,2023-01-11T04:00:07Z,2920000,False,0.0,-1.0,1,right,D. Lillard driving Layup (8 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,0.14,Made,,,,,8.0,,,,,,,,,,,,,
297,PT01M44.00S,2023-01-11T04:00:05.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,44,47,2023-01-11T06:30:17Z,2930000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M44.00S,2023-01-11T04:02:29.8Z,2,REGULAR,substitution,out,[],1630175,,,1610612753,44,47,2023-01-11T04:02:52Z,2940000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M44.00S,2023-01-11T04:02:29.8Z,2,REGULAR,substitution,in,[],1630532,,,1610612753,44,47,2023-01-11T04:02:52Z,2950000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT01M37.00S,2023-01-11T04:03:12.8Z,2,REGULAR,turnover,backcourt,[],1630532,,,1610612753,44,47,2023-01-11T04:03:23Z,2960000,False,,,0,,F. Wagner backcourt TURNOVER (2 TO),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,,1628159.0,,,,,2.0,,,,,,,
303,PT01M18.00S,2023-01-11T04:03:52.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203994,93.24901445466492,47.794117647058826,1610612757,46,47,2023-01-11T04:04:02Z,2970000,False,-11.0,11.0,1,right,J. Nurkic Layup (16 PTS) (A. Simons 1 AST),"[203994, 1629014]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,16.0,,,,,,,A. Simons,1629014.0,1.0,,,,
305,PT01M18.00S,2023-01-11T04:03:56.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629021,,,1610612757,46,47,2023-01-11T04:04:06Z,2990000,False,,,0,,M. Wagner shooting personal FOUL (3 PF) (Nurkic 1 FT),"[1629021, 203994]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,1628159.0,3.0,0.0,Nurkic,203994.0,,,,,,,,
307,PT01M18.00S,2023-01-11T04:04:22.5Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],203994,,,1610612757,47,47,2023-01-11T04:04:22Z,3010000,False,,,0,,J. Nurkic Free Throw 1 of 1 (17 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
308,PT01M00.00S,2023-01-11T04:04:41.9Z,2,REGULAR,3pt,Jump Shot,[],203914,24.129434954007884,87.00980392156863,1610612753,47,47,2023-01-11T04:04:46Z,3020000,False,-185.0,174.0,1,left,MISS G. Harris 25' pullup 3PT,[203914],1610612753.0,ORL,pullup,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,25.42,Missed,,,,,,,,,,,,,,,,,,
309,PT00M58.00S,2023-01-11T04:04:43.9Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,47,47,2023-01-11T04:04:46Z,3030000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,308.0,8.0,5.0,3.0,,,,,,,,,,,,,,
310,PT00M52.80S,2023-01-11T04:04:49.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203081,68.41327201051249,86.51960784313727,1610612757,47,47,2023-01-11T04:04:56Z,3040000,False,183.0,244.0,1,right,MISS D. Lillard 30' running pullup 3PT,[203081],1610612757.0,POR,running pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,30.51,Missed,,,,,,,,,,,,,,,,,,
311,PT00M49.90S,2023-01-11T04:04:52.6Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,47,47,2023-01-11T04:04:56Z,3050000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,,,310.0,1.0,1.0,0.0,,,,,,,,,,,,,,
312,PT00M33.00S,2023-01-11T04:05:09.7Z,2,REGULAR,2pt,Jump Shot,[],1630532,13.485545335085414,22.058823529411764,1610612753,47,49,2023-01-11T04:10:01Z,3060000,False,140.0,74.0,1,left,F. Wagner 15' step back Jump Shot (12 PTS),[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,15.82,Made,,,,,12.0,,,,,,,,,,,,,
313,PT00M12.00S,2023-01-11T04:05:34.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,94.69448094612353,47.549019607843135,1610612757,49,49,2023-01-11T04:05:39Z,3070000,False,-12.0,-3.0,1,right,J. Hart driving Layup (4 PTS) (A. Simons 2 AST),"[1628404, 1629014]",1610612757.0,POR,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,4.0,,,,,,,A. Simons,1629014.0,2.0,,,,
315,PT00M05.90S,2023-01-11T04:05:48.6Z,2,REGULAR,foul,personal,[],203994,,,1610612753,49,49,2023-01-11T04:05:55Z,3090000,False,,,0,,J. Nurkic personal FOUL (2 PF),"[203994, 1628365]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,1628159.0,2.0,0.0,Fultz,1628365.0,,,,,,,,
317,PT00M03.60S,2023-01-11T04:06:14.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612753,49,49,2023-01-11T04:06:20Z,3110000,False,,,0,,J. Hart personal FOUL (3 PF) (Banchero 2 FT),"[1628404, 1631094]",1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,,1628159.0,3.0,0.0,Banchero,1631094.0,,,,,,,,
319,PT00M03.60S,2023-01-11T04:06:47.3Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,49,49,2023-01-11T04:06:47Z,3130000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
320,PT00M03.60S,2023-01-11T04:06:47.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,49,49,2023-01-11T04:06:47Z,3140000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,319.0,,,,,,,,,,,,,,,,,
321,PT00M03.60S,2023-01-11T04:07:14.0Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,49,50,2023-01-11T04:07:14Z,3150000,False,,,0,,P. Banchero Free Throw 2 of 2 (10 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
322,PT00M02.50S,2023-01-11T04:07:30.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203914,,,1610612757,49,50,2023-01-11T04:07:38Z,3160000,False,,,0,,G. Harris personal FOUL (1 PF) (Nurkic 2 FT),"[203914, 203994]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1628159.0,1.0,0.0,Nurkic,203994.0,,,,,,,,
324,PT00M02.50S,2023-01-11T04:07:57.4Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,49,50,2023-01-11T04:07:57Z,3180000,False,,,0,,MISS J. Nurkic Free Throw 1 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
325,PT00M02.50S,2023-01-11T04:07:57.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,49,50,2023-01-11T04:07:57Z,3190000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,324.0,,,,,,,,,,,,,,,,,
326,PT00M02.50S,2023-01-11T04:07:58.8Z,2,REGULAR,substitution,out,[],1628404,,,1610612757,49,50,2023-01-11T04:08:06Z,3200000,False,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M02.50S,2023-01-11T04:07:58.8Z,2,REGULAR,substitution,in,[],1631101,,,1610612757,49,50,2023-01-11T04:08:06Z,3210000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M02.50S,2023-01-11T04:08:18.7Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,50,50,2023-01-11T04:08:18Z,3220000,False,,,0,,J. Nurkic Free Throw 2 of 2 (18 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
329,PT00M00.00S,2023-01-11T04:08:29.4Z,2,REGULAR,3pt,Jump Shot,[],1631094,44.10315374507227,64.95098039215686,1610612753,50,50,2023-01-11T04:08:39Z,3230000,False,-75.0,362.0,1,left,MISS P. Banchero 36' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,36.97,Missed,,,,,,,,,,,,,,,,,,
330,PT00M00.00S,2023-01-11T04:08:32.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,50,50,2023-01-11T04:08:32Z,3240000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,329.0,,,,,,,,,,,,,,,,,
331,PT00M00.00S,2023-01-11T04:08:32.7Z,2,REGULAR,period,end,[],0,,,1610612753,50,50,2023-01-11T04:08:32Z,3250000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2023-01-11T04:23:08.7Z,3,REGULAR,substitution,out,['startperiod'],1631101,,,1610612753,50,50,2023-01-11T04:23:26Z,3260000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2023-01-11T04:23:08.7Z,3,REGULAR,substitution,out,['startperiod'],1629021,,,1610612753,50,50,2023-01-11T04:23:26Z,3270000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2023-01-11T04:23:08.7Z,3,REGULAR,substitution,in,['startperiod'],1628404,,,1610612753,50,50,2023-01-11T04:23:26Z,3280000,False,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2023-01-11T04:23:08.7Z,3,REGULAR,substitution,in,['startperiod'],1628976,,,1610612753,50,50,2023-01-11T04:23:26Z,3290000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2023-01-11T04:23:39.1Z,3,REGULAR,period,start,[],0,,,1610612753,50,50,2023-01-11T04:23:39Z,3300000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT11M43.00S,2023-01-11T04:23:56.5Z,3,REGULAR,foul,personal,['2freethrow'],203994,,,1610612753,50,50,2023-01-11T04:24:03Z,3310000,False,,,0,,J. Nurkic shooting personal FOUL (3 PF) (Carter Jr. 2 FT),"[203994, 1628976]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,3.0,0.0,Carter Jr.,1628976.0,,,,,,,,
