actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
351,PT11M18.00S,2022-10-22T03:27:38.3Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,49,53,2022-10-22T03:27:39Z,3400000,,,0,,J. Nurkic REBOUND (Off:1 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Left Center,,,350.0,8.0,7.0,1.0,,,,,,,,,,,,,,
352,PT11M12.00S,2022-10-22T03:27:43.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203081,76.95466491458606,89.2156862745098,1610612757,49,53,2022-10-22T03:29:30Z,3410000,196.0,164.0,1,right,MISS D. Lillard 25' running 3PT,[203081],1610612757.0,POR,running,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,,,,,,,,,,,,,,,,,
353,PT11M06.00S,2022-10-22T03:27:49.6Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,49,53,2022-10-22T03:27:52Z,3420000,,,0,,D. Booker REBOUND (Off:0 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,352.0,3.0,3.0,0.0,,,,,,,,,,,,,,
354,PT10M57.00S,2022-10-22T03:28:02.0Z,3,REGULAR,foul,personal,['2freethrow'],203994,,,1610612756,49,53,2022-10-22T03:28:15Z,3430000,,,0,,J. Nurkic shooting personal FOUL (1 PF) (Booker 2 FT),"[203994, 1626164]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,1.0,0.0,Booker,1626164.0,,,,,
356,PT10M57.00S,2022-10-22T03:28:30.0Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,49,54,2022-10-22T03:28:30Z,3450000,,,0,,D. Booker Free Throw 1 of 2 (16 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
357,PT10M57.00S,2022-10-22T03:28:48.1Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,49,55,2022-10-22T03:28:48Z,3460000,,,0,,D. Booker Free Throw 2 of 2 (17 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
358,PT10M39.00S,2022-10-22T03:29:10.8Z,3,REGULAR,foul,personal,[],1629028,,,1610612757,49,55,2022-10-22T03:29:20Z,3470000,,,0,,D. Ayton personal FOUL (3 PF),"[1629028, 203994]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,202053.0,3.0,0.0,Nurkic,203994.0,,,,,
360,PT10M32.00S,2022-10-22T03:29:35.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,93.24901445466492,50.0,1610612757,51,55,2022-10-22T03:29:43Z,3490000,0.0,11.0,1,right,J. Grant driving Layup (3 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,3.0,,,,,,,,,,,,,
362,PT10M06.00S,2022-10-22T03:30:01.6Z,3,REGULAR,3pt,Jump Shot,[],1626164,16.113666228646515,96.32352941176471,1610612756,51,58,2022-10-22T03:30:06Z,3510000,-232.0,99.0,1,left,D. Booker 25' 3PT  (20 PTS) (D. Ayton 1 AST),"[1626164, 1629028]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,25.19,Made,,,,,20.0,D. Ayton,1629028.0,1.0,,,,,,,,,,
364,PT09M39.00S,2022-10-22T03:30:29.3Z,3,REGULAR,3pt,Jump Shot,[],1629014,68.01905387647832,30.14705882352941,1610612757,54,58,2022-10-22T03:30:33Z,3530000,-99.0,248.0,1,right,A. Simons 26' 3PT  (6 PTS) (D. Lillard 2 AST),"[1629014, 203081]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.72,Made,,,,,6.0,D. Lillard,203081.0,2.0,,,,,,,,,,
366,PT09M19.00S,2022-10-22T03:30:48.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,7.046649145860711,49.754901960784316,1610612756,54,58,2022-10-22T03:30:54Z,3550000,1.0,14.0,1,left,MISS M. Bridges driving Layup,[1628969],1610612756.0,PHX,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,,,,
367,PT09M17.00S,2022-10-22T03:30:50.2Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612757,54,58,2022-10-22T03:30:54Z,3560000,,,0,,J. Hart REBOUND (Off:2 Def:4),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,366.0,6.0,4.0,2.0,,,,,,,,,,,,,,
368,PT09M15.00S,2022-10-22T03:30:53.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,92.9862023653088,48.77450980392157,1610612757,56,58,2022-10-22T03:30:57Z,3570000,-6.0,13.0,1,right,J. Hart running Layup (8 PTS),[1628404],1610612757.0,POR,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,8.0,,,,,,,,,,,,,
369,PT08M49.00S,2022-10-22T03:31:18.8Z,3,REGULAR,2pt,Jump Shot,[],1629028,11.514454664914586,66.66666666666666,1610612756,56,58,2022-10-22T03:31:23Z,3580000,-83.0,56.0,1,left,MISS D. Ayton 10' turnaround fadeaway Shot,[1629028],1610612756.0,PHX,turnaround fadeaway,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,10.02,Missed,,,,,,,,,,,,,,,,,,
370,PT08M48.00S,2022-10-22T03:31:19.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,56,58,2022-10-22T03:31:23Z,3590000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Left,,,369.0,,,,,,,,,,,,,,,,,
372,PT08M29.00S,2022-10-22T03:31:55.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,84.57621550591328,40.19607843137255,1610612757,56,58,2022-10-22T03:31:59Z,3610000,-49.0,92.0,1,right,MISS J. Hart 10' pullup Shot,[1628404],1610612757.0,POR,pullup,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,10.47,Missed,,,,,,,,,,,,,,,,,,
373,PT08M24.00S,2022-10-22T03:32:00.0Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,56,58,2022-10-22T03:31:59Z,3620000,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,372.0,5.0,4.0,1.0,,,,,,,,,,,,,,
374,PT08M10.00S,2022-10-22T03:32:12.7Z,3,REGULAR,3pt,Jump Shot,[],1628470,33.327858081471746,38.48039215686275,1610612756,56,61,2022-10-22T03:32:17Z,3630000,58.0,261.0,1,left,T. Craig 26' 3PT  (3 PTS) (D. Booker 3 AST),"[1628470, 1626164]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Center,26.71,Made,,,,,3.0,D. Booker,1626164.0,3.0,,,,,,,,,,
376,PT07M56.00S,2022-10-22T03:32:27.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,86.81011826544021,39.705882352941174,1610612757,58,61,2022-10-22T03:32:57Z,3650000,-51.0,71.0,1,right,D. Lillard 8' fadeaway Jump Shot (30 PTS),[203081],1610612757.0,POR,fadeaway,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Left,8.81,Made,,,,,30.0,,,,,,,,,,,,,
377,PT07M46.00S,2022-10-22T03:32:37.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,5.338370565045992,48.529411764705884,1610612756,58,63,2022-10-22T03:32:42Z,3660000,7.0,-2.0,1,left,D. Ayton alley-oop Layup (17 PTS) (C. Paul 5 AST),"[1629028, 101108]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,17.0,C. Paul,101108.0,5.0,,,,,,,,,,
379,PT07M32.00S,2022-10-22T03:32:51.7Z,3,REGULAR,turnover,bad pass,[],203994,,,1610612757,58,63,2022-10-22T03:32:58Z,3680000,,,0,,J. Nurkic bad pass TURNOVER (1 TO),"[203994, 1628470]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,1.0,Craig,1628470.0
380,PT07M32.00S,2022-10-22T03:32:51.7Z,3,REGULAR,steal,,[],1628470,,,1610612756,58,63,2022-10-22T03:32:54Z,3690000,,,0,,T. Craig STEAL (1 STL),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
381,PT07M27.00S,2022-10-22T03:32:57.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628470,6.521024967148489,3.431372549019608,1610612756,58,63,2022-10-22T03:34:45Z,3700000,233.0,9.0,1,left,MISS T. Craig 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
382,PT07M24.00S,2022-10-22T03:33:00.0Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,58,63,2022-10-22T03:33:05Z,3710000,,,0,,D. Lillard REBOUND (Off:1 Def:2),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Right Corner 3,24+ Right,,,381.0,3.0,2.0,1.0,,,,,,,,,,,,,,
383,PT07M18.00S,2022-10-22T03:33:06.6Z,3,REGULAR,3pt,Jump Shot,[],1629014,84.05059132720105,95.83333333333334,1610612757,58,63,2022-10-22T03:33:14Z,3720000,229.0,97.0,1,right,MISS A. Simons 24' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,24.9,Missed,,,,,,,,,,,,,,,,,,
384,PT07M16.00S,2022-10-22T03:33:08.6Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612756,58,63,2022-10-22T03:33:14Z,3730000,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,,,383.0,1.0,1.0,0.0,,,,,,,,,,,,,,
385,PT07M04.00S,2022-10-22T03:33:19.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,11.383048620236531,48.77450980392157,1610612756,58,63,2022-10-22T03:35:53Z,3740000,6.0,55.0,1,left,MISS D. Ayton floating Shot,[1629028],1610612756.0,PHX,floating,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,5.48,Missed,,,,,,,,,,,,,,,,,,
386,PT07M00.00S,2022-10-22T03:33:23.7Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,58,63,2022-10-22T03:33:27Z,3750000,,,0,,J. Nurkic REBOUND (Off:1 Def:8),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,385.0,9.0,8.0,1.0,,,,,,,,,,,,,,
387,PT06M55.00S,2022-10-22T03:33:28.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203081,67.09921156373193,48.77450980392157,1610612757,61,63,2022-10-22T03:33:35Z,3760000,-6.0,257.0,1,right,D. Lillard 25' 3PT running pullup (33 PTS),[203081],1610612757.0,POR,running pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,25.69,Made,,,,,33.0,,,,,,,,,,,,,
390,PT06M30.00S,2022-10-22T03:34:06.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,8.360709592641262,50.245098039215684,1610612756,61,65,2022-10-22T03:34:46Z,3790000,-1.0,26.0,1,left,C. Paul fadeaway Jump Shot (6 PTS),[101108],1610612756.0,PHX,fadeaway,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,2.61,Made,,,,,6.0,,,,,,,,,,,,,
391,PT06M09.00S,2022-10-22T03:34:13.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,88.17345597897503,61.040900735294116,1610612757,61,65,2022-10-22T03:37:56Z,3800000,55.0,59.0,1,right,MISS A. Simons 8' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Right,8.06,Missed,,,,,,,,,,,,,,,,,,
392,PT06M09.00S,2022-10-22T03:34:13.8Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,61,65,2022-10-22T03:34:21Z,3810000,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,391.0,2.0,2.0,0.0,,,,,,,,,,,,,,
393,PT06M06.00S,2022-10-22T03:34:18.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628969,5.863994743758213,51.470588235294116,1610612756,61,67,2022-10-22T03:34:27Z,3820000,-7.0,3.0,1,left,M. Bridges running DUNK (6 PTS) (C. Paul 6 AST),"[1628969, 101108]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,6.0,C. Paul,101108.0,6.0,,,,,,,,,,
395,PT06M06.00S,2022-10-22T03:34:23.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,61,67,2022-10-22T03:34:23Z,3840000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M06.00S,2022-10-22T03:36:39.5Z,3,REGULAR,substitution,out,[],1629014,,,1610612757,61,67,2022-10-22T03:37:12Z,3850000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M06.00S,2022-10-22T03:36:39.5Z,3,REGULAR,substitution,out,[],1628470,,,1610612757,61,67,2022-10-22T03:37:12Z,3860000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M06.00S,2022-10-22T03:36:39.5Z,3,REGULAR,substitution,in,[],1626159,,,1610612757,61,67,2022-10-22T03:37:12Z,3870000,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M06.00S,2022-10-22T03:36:39.5Z,3,REGULAR,substitution,in,[],1629661,,,1610612757,61,67,2022-10-22T03:37:12Z,3880000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M49.00S,2022-10-22T03:37:39.8Z,3,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612757,61,67,2022-10-22T03:37:45Z,3890000,,,0,,D. Ayton shooting personal FOUL (4 PF) (Nurkic 2 FT),"[1629028, 203994]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,4.0,0.0,Nurkic,203994.0,,,,,
402,PT05M49.00S,2022-10-22T03:38:05.1Z,3,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,62,67,2022-10-22T03:38:05Z,3910000,,,0,,J. Nurkic Free Throw 1 of 2 (8 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
403,PT05M49.00S,2022-10-22T03:38:20.9Z,3,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,63,67,2022-10-22T03:38:20Z,3920000,,,0,,J. Nurkic Free Throw 2 of 2 (9 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
404,PT05M40.00S,2022-10-22T03:38:30.5Z,3,REGULAR,2pt,Jump Shot,[],1628969,7.5722733245729295,86.51960784313727,1610612756,63,69,2022-10-22T03:38:35Z,3930000,-183.0,19.0,1,left,M. Bridges 18' pullup Jump Shot (8 PTS),[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left,18.36,Made,,,,,8.0,,,,,,,,,,,,,
405,PT05M18.00S,2022-10-22T03:38:53.0Z,3,REGULAR,3pt,Jump Shot,[],203924,82.7365308804205,94.85294117647058,1610612757,66,69,2022-10-22T03:38:56Z,3940000,224.0,110.0,1,right,J. Grant 24' 3PT  (6 PTS) (J. Hart 2 AST),"[203924, 1628404]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,24.97,Made,,,,,6.0,J. Hart,1628404.0,2.0,,,,,,,,,,
407,PT05M01.00S,2022-10-22T03:39:09.5Z,3,REGULAR,2pt,Jump Shot,[],101108,15.325229960578188,30.14705882352941,1610612756,66,69,2022-10-22T03:39:14Z,3960000,99.0,92.0,1,left,MISS C. Paul 13' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,13.51,Missed,,,,,,,,,,,,,,,,,,
408,PT04M57.00S,2022-10-22T03:39:13.5Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,66,69,2022-10-22T03:39:14Z,3970000,,,0,,J. Nurkic REBOUND (Off:1 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Right,,,407.0,10.0,9.0,1.0,,,,,,,,,,,,,,
409,PT04M48.00S,2022-10-22T03:39:23.4Z,3,REGULAR,turnover,bad pass,[],203081,,,1610612757,66,69,2022-10-22T03:39:28Z,3980000,,,0,,D. Lillard bad pass TURNOVER (3 TO),"[203081, 1629661]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,3.0,Johnson,1629661.0
410,PT04M48.00S,2022-10-22T03:39:23.4Z,3,REGULAR,steal,,[],1629661,,,1610612756,66,69,2022-10-22T03:39:25Z,3990000,,,0,,C. Johnson STEAL (2 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
411,PT04M40.00S,2022-10-22T03:39:30.7Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626164,9.674770039421814,49.754901960784316,1610612756,66,69,2022-10-22T03:40:11Z,4000000,1.0,38.0,1,left,MISS D. Booker running pullup Shot,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,3.84,Missed,,,,,,,,,,,,,,,,,,
412,PT04M35.00S,2022-10-22T03:39:35.7Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,66,69,2022-10-22T03:39:37Z,4010000,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,411.0,2.0,2.0,0.0,,,,,,,,,,,,,,
413,PT04M30.00S,2022-10-22T03:39:41.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,94.82588699080158,54.166666666666664,1610612757,66,69,2022-10-22T03:39:48Z,4020000,21.0,-4.0,1,right,MISS J. Hart running Layup,[1628404],1610612757.0,POR,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.12,Missed,,,,,,,,,,,,,,,,,,
414,PT04M27.00S,2022-10-22T03:39:44.3Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,66,69,2022-10-22T03:40:07Z,4030000,,,0,,J. Nurkic REBOUND (Off:2 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,413.0,11.0,9.0,2.0,,,,,,,,,,,,,,
415,PT04M27.00S,2022-10-22T03:39:44.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,94.1688567674113,47.05882352941176,1610612757,66,69,2022-10-22T03:39:55Z,4040000,-15.0,2.0,1,right,MISS J. Nurkic putback Layup,[203994],1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,,
416,PT04M27.00S,2022-10-22T03:39:46.1Z,3,REGULAR,rebound,offensive,[],1626159,,,1610612757,66,69,2022-10-22T03:39:46Z,4050000,,,0,,J. Winslow REBOUND (Off:1 Def:1),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,,,415.0,2.0,1.0,1.0,,,,,,,,,,,,,,
418,PT04M27.00S,2022-10-22T03:39:52.2Z,3,REGULAR,substitution,out,[],101108,,,1610612757,66,69,2022-10-22T03:39:58Z,4070000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M27.00S,2022-10-22T03:39:52.2Z,3,REGULAR,substitution,out,[],1629028,,,1610612757,66,69,2022-10-22T03:39:58Z,4080000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M27.00S,2022-10-22T03:39:52.2Z,3,REGULAR,substitution,in,[],1629111,,,1610612757,66,69,2022-10-22T03:39:58Z,4090000,,,0,,SUB in: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M27.00S,2022-10-22T03:39:52.2Z,3,REGULAR,substitution,in,[],1626166,,,1610612757,66,69,2022-10-22T03:39:58Z,4100000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M27.00S,2022-10-22T03:40:12.1Z,3,REGULAR,substitution,out,[],203994,,,1610612757,66,69,2022-10-22T03:40:14Z,4110000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M27.00S,2022-10-22T03:40:12.1Z,3,REGULAR,substitution,in,[],1629642,,,1610612757,66,69,2022-10-22T03:40:14Z,4120000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M25.00S,2022-10-22T03:40:25.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203924,90.75229960578186,62.99019607843137,1610612757,66,69,2022-10-22T03:40:33Z,4130000,65.0,34.0,1,right,MISS J. Grant 7' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,7.35,Missed,,,,,,,,,,,,,,,,,,
425,PT04M21.00S,2022-10-22T03:40:29.6Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,66,69,2022-10-22T03:40:33Z,4140000,,,0,,D. Booker REBOUND (Off:0 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,424.0,4.0,4.0,0.0,,,,,,,,,,,,,,
426,PT04M06.00S,2022-10-22T03:40:44.6Z,3,REGULAR,turnover,bad pass,[],1628969,,,1610612756,66,69,2022-10-22T03:40:51Z,4150000,,,0,,M. Bridges bad pass TURNOVER (3 TO),"[1628969, 1626159]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,3.0,Winslow,1626159.0
427,PT04M06.00S,2022-10-22T03:40:44.6Z,3,REGULAR,steal,,[],1626159,,,1610612757,66,69,2022-10-22T03:42:00Z,4160000,,,0,,J. Winslow STEAL (2 STL),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
428,PT03M59.00S,2022-10-22T03:40:51.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203924,94.69448094612353,51.225490196078425,1610612757,66,69,2022-10-22T03:43:02Z,4170000,6.0,-3.0,1,right,MISS J. Grant running reverse Layup,[203924],1610612757.0,POR,running reverse,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,0.66,Missed,,,,,,,,,,,,,,,,,,
429,PT03M59.00S,2022-10-22T03:40:51.2Z,3,REGULAR,rebound,defensive,[],1629111,,,1610612756,66,69,2022-10-22T03:41:05Z,4180000,,,0,,J. Landale REBOUND (Off:1 Def:2),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,428.0,3.0,2.0,1.0,,,,,,,,,,,,,,
430,PT03M55.00S,2022-10-22T03:40:56.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1628969,8.229303547963205,46.568627450980394,1610612756,66,71,2022-10-22T03:41:23Z,4190000,17.0,25.0,1,left,M. Bridges running Layup (10 PTS) (C. Johnson 2 AST),"[1628969, 1629661]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.03,Made,,,,,10.0,C. Johnson,1629661.0,2.0,,,,,,,,,,
432,PT03M55.00S,2022-10-22T03:41:03.2Z,3,REGULAR,violation,defensive goaltending,[],1626159,,,1610612756,66,71,2022-10-22T03:41:13Z,4210000,,,0,,J. Winslow defensive goaltending VIOLATION,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,202053.0,,,,,,,,,
434,PT03M31.00S,2022-10-22T03:41:48.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,94.43166885676742,51.71568627450981,1610612757,68,71,2022-10-22T03:41:52Z,4230000,9.0,0.0,1,right,J. Hart cutting Layup (10 PTS) (J. Winslow 1 AST),"[1628404, 1626159]",1610612757.0,POR,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,10.0,J. Winslow,1626159.0,1.0,,,,,,,,,,
436,PT03M16.00S,2022-10-22T03:42:04.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.521024967148489,51.9607843137255,1610612756,68,73,2022-10-22T03:42:11Z,4250000,-10.0,9.0,1,left,D. Booker driving Layup (22 PTS) (M. Bridges 4 AST),"[1626164, 1628969]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,22.0,M. Bridges,1628969.0,4.0,,,,,,,,,,
