actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
349,PT10M10.00S,2022-11-03T03:29:12.3Z,3,REGULAR,3pt,Jump Shot,[],1630583,29.6484888304862,73.0392156862745,1610612763,52,57,2022-11-03T03:29:17Z,3430000,-115.0,226.0,1,left,S. Aldama 25' 3PT  (8 PTS) (J. Morant 5 AST),"[1630583, 1629630]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,25.38,Made,8.0,,,,,J. Morant,1629630.0,5.0,,,,,,,,,,
352,PT09M57.00S,2022-11-03T03:29:39.4Z,3,REGULAR,turnover,out-of-bounds,[],203994,,,1610612757,52,57,2022-11-03T03:29:45Z,3460000,,,0,,J. Nurkic bad pass out-of-bounds TURNOVER (2 TO),[203994],1610612757.0,POR,bad pass,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,202007.0,,,,,2.0,,
353,PT09M39.00S,2022-11-03T03:30:02.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203500,5.469776609724048,48.529411764705884,1610612763,52,59,2022-11-03T03:30:07Z,3470000,7.0,-1.0,1,left,S. Adams alley-oop DUNK (10 PTS) (J. Morant 6 AST),"[203500, 1629630]",1610612763.0,MEM,alley-oop,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,0.75,Made,10.0,,,,,J. Morant,1629630.0,6.0,,,,,,,,,,
355,PT09M23.00S,2022-11-03T03:30:20.7Z,3,REGULAR,turnover,out-of-bounds,[],1629014,,,1610612757,52,59,2022-11-03T03:30:26Z,3490000,,,0,,A. Simons bad pass out-of-bounds TURNOVER (3 TO),[1629014],1610612757.0,POR,bad pass,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627534.0,,,,,3.0,,
356,PT09M14.00S,2022-11-03T03:30:37.9Z,3,REGULAR,foul,personal,['2freethrow'],203994,,,1610612763,52,59,2022-11-03T03:30:52Z,3500000,,,0,,J. Nurkic shooting personal FOUL (2 PF) (Aldama 2 FT),"[203994, 1630583]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627534.0,2.0,0.0,Aldama,1630583.0,,,
358,PT09M14.00S,2022-11-03T03:31:11.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630583,,,1610612763,52,59,2022-11-03T03:31:11Z,3520000,,,0,,MISS S. Aldama Free Throw 1 of 2,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
359,PT09M14.00S,2022-11-03T03:31:11.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,52,59,2022-11-03T03:31:11Z,3530000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,358.0,,,,,,,,,,,,,,,,
360,PT09M14.00S,2022-11-03T03:31:26.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630583,,,1610612763,52,60,2022-11-03T03:31:26Z,3540000,,,0,,S. Aldama Free Throw 2 of 2 (9 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
361,PT08M56.00S,2022-11-03T03:31:46.9Z,3,REGULAR,3pt,Jump Shot,[],1629014,68.54467805519053,29.166666666666668,1610612757,52,60,2022-11-03T03:31:51Z,3550000,-104.0,243.0,1,right,MISS A. Simons 26' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.46,Missed,,,,,,,,,,,,,,,,,,
362,PT08M53.00S,2022-11-03T03:31:50.3Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,52,60,2022-11-03T03:31:50Z,3560000,,,0,,J. Nurkic REBOUND (Off:2 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,,361.0,7.0,5.0,2.0,,,,,,,,,,,,,
363,PT08M53.00S,2022-11-03T03:31:50.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,94.40999984741211,50.0,1610612757,54,60,2022-11-03T03:31:50Z,3570000,0.0,0.0,1,right,J. Nurkic tip Layup (20 PTS),[203994],1610612757.0,POR,tip,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Left,0.0,Made,20.0,,,,,,,,,,,,,,,,,
364,PT08M46.00S,2022-11-03T03:32:01.3Z,3,REGULAR,foul,personal,['2freethrow'],203994,,,1610612763,54,60,2022-11-03T03:32:09Z,3580000,,,0,,J. Nurkic shooting personal FOUL (3 PF) (Morant 2 FT),"[203994, 1629630]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2534.0,3.0,0.0,Morant,1629630.0,,,
366,PT08M46.00S,2022-11-03T03:32:21.3Z,3,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,54,60,2022-11-03T03:32:21Z,3600000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
367,PT08M46.00S,2022-11-03T03:32:21.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,54,60,2022-11-03T03:32:21Z,3610000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,366.0,,,,,,,,,,,,,,,,
368,PT08M46.00S,2022-11-03T03:32:34.9Z,3,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,54,61,2022-11-03T03:32:34Z,3620000,,,0,,J. Morant Free Throw 2 of 2 (13 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
369,PT08M25.00S,2022-11-03T03:33:00.1Z,3,REGULAR,3pt,Jump Shot,[],203994,68.15045992115637,36.27450980392157,1610612757,57,61,2022-11-03T03:33:04Z,3630000,-69.0,247.0,1,right,J. Nurkic 25' 3PT  (23 PTS) (A. Simons 4 AST),"[203994, 1629014]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,25.63,Made,23.0,,,,,A. Simons,1629014.0,4.0,,,,,,,,,,
371,PT08M05.00S,2022-11-03T03:33:20.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203500,6.258212877792378,48.529411764705884,1610612763,57,63,2022-11-03T03:33:25Z,3650000,7.0,6.0,1,left,S. Adams cutting Layup (12 PTS) (D. Bane 3 AST),"[203500, 1630217]",1610612763.0,MEM,cutting,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,0.97,Made,12.0,,,,,D. Bane,1630217.0,3.0,,,,,,,,,,
373,PT07M51.00S,2022-11-03T03:33:36.2Z,3,REGULAR,turnover,out-of-bounds,[],1629014,,,1610612757,57,63,2022-11-03T03:33:47Z,3670000,,,0,,A. Simons bad pass out-of-bounds TURNOVER (4 TO),[1629014],1610612757.0,POR,bad pass,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202007.0,,,,,4.0,,
374,PT07M37.00S,2022-11-03T03:34:00.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,6.783837056504599,53.431372549019606,1610612763,57,63,2022-11-03T03:34:05Z,3680000,-17.0,11.0,1,left,MISS J. Morant driving Layup - blocked,"[1629630, 1631101]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.06,Missed,,,,,,,,,Sharpe,1631101.0,,,,,,,,
375,PT07M37.00S,2022-11-03T03:34:00.5Z,3,REGULAR,block,,[],1631101,,,1610612763,57,63,2022-11-03T03:34:02Z,3690000,,,0,,S. Sharpe BLOCK (1 BLK),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
376,PT07M35.00S,2022-11-03T03:34:02.5Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,57,63,2022-11-03T03:34:05Z,3700000,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,374.0,2.0,2.0,0.0,,,,,,,,,,,,,
377,PT07M33.00S,2022-11-03T03:34:05.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629014,94.43166885676742,53.431372549019606,1610612757,59,63,2022-11-03T03:34:09Z,3710000,17.0,0.0,1,right,A. Simons running Layup (13 PTS),[1629014],1610612757.0,POR,running,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.72,Made,13.0,,,,,,,,,,,,,,,,,
378,PT07M15.00S,2022-11-03T03:34:23.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,6.783837056504599,46.568627450980394,1610612763,59,65,2022-11-03T03:34:27Z,3720000,17.0,11.0,1,left,D. Brooks driving Layup (7 PTS),[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,2.06,Made,7.0,,,,,,,,,,,,,,,,,
379,PT07M03.00S,2022-11-03T03:34:38.2Z,3,REGULAR,foul,personal,[],1630583,,,1610612757,59,65,2022-11-03T03:34:48Z,3730000,,,0,,S. Aldama personal FOUL (2 PF),"[1630583, 203924]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2534.0,2.0,0.0,Grant,203924.0,,,
381,PT06M59.00S,2022-11-03T03:35:02.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,94.03745072273325,54.65686274509803,1610612757,59,65,2022-11-03T03:35:07Z,3750000,23.0,4.0,1,right,MISS J. Grant Layup - blocked,"[203924, 1630583]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,Aldama,1630583.0,,,,,,,,
382,PT06M59.00S,2022-11-03T03:35:02.6Z,3,REGULAR,block,,[],1630583,,,1610612757,59,65,2022-11-03T03:35:04Z,3760000,,,0,,S. Aldama BLOCK (2 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
383,PT06M57.00S,2022-11-03T03:35:04.6Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,59,65,2022-11-03T03:35:07Z,3770000,,,0,,J. Morant REBOUND (Off:0 Def:5),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,381.0,5.0,5.0,0.0,,,,,,,,,,,,,
384,PT06M47.00S,2022-11-03T03:35:18.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,7.046649145860711,44.11764705882353,1610612763,59,65,2022-11-03T03:35:23Z,3780000,29.0,14.0,1,left,MISS D. Bane driving Layup - blocked,"[1630217, 203924]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,Grant,203924.0,,,,,,,,
385,PT06M47.00S,2022-11-03T03:35:18.0Z,3,REGULAR,block,,[],203924,,,1610612763,59,65,2022-11-03T03:35:56Z,3790000,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
386,PT06M47.00S,2022-11-03T03:35:18.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,59,65,2022-11-03T03:35:23Z,3800000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,384.0,,,,,,,,,,,,,,,,
388,PT06M47.00S,2022-11-03T03:35:24.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,59,65,2022-11-03T03:35:24Z,3820000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M47.00S,2022-11-03T03:38:37.3Z,3,REGULAR,substitution,out,[],1631101,,,1610612757,59,65,2022-11-03T03:39:04Z,3830000,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M47.00S,2022-11-03T03:38:37.3Z,3,REGULAR,substitution,out,[],203994,,,1610612757,59,65,2022-11-03T03:39:04Z,3840000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M47.00S,2022-11-03T03:38:37.3Z,3,REGULAR,substitution,in,[],1629234,,,1610612757,59,65,2022-11-03T03:39:04Z,3850000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M47.00S,2022-11-03T03:38:37.3Z,3,REGULAR,substitution,in,[],1626159,,,1610612757,59,65,2022-11-03T03:39:04Z,3860000,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M24.00S,2022-11-03T03:39:26.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,93.77463863337714,43.627450980392155,1610612757,59,65,2022-11-03T03:39:32Z,3870000,-32.0,6.0,1,right,MISS J. Grant turnaround fadeaway Shot,[203924],1610612757.0,POR,turnaround fadeaway,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,,,,,,,,,,,,,,
394,PT06M22.00S,2022-11-03T03:39:28.7Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,59,65,2022-11-03T03:39:28Z,3880000,,,0,,D. Brooks REBOUND (Off:0 Def:2),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,393.0,2.0,2.0,0.0,,,,,,,,,,,,,
395,PT06M17.00S,2022-11-03T03:39:34.7Z,3,REGULAR,turnover,bad pass,[],1629630,,,1610612763,59,65,2022-11-03T03:39:39Z,3890000,,,0,,J. Morant bad pass TURNOVER (6 TO),"[1629630, 1628404]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,6.0,Hart,1628404.0
396,PT06M17.00S,2022-11-03T03:39:34.7Z,3,REGULAR,steal,,[],1628404,,,1610612757,59,65,2022-11-03T03:39:36Z,3900000,,,0,,J. Hart STEAL (1 STL),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
397,PT06M14.00S,2022-11-03T03:39:45.3Z,3,REGULAR,foul,offensive,[],1629234,,,1610612757,59,65,2022-11-03T03:39:51Z,3910000,,,0,,D. Eubanks offensive FOUL (1 PF),"[1629234, 1629630]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202007.0,1.0,0.0,Morant,1629630.0,,,
399,PT06M14.00S,2022-11-03T03:39:45.3Z,3,REGULAR,turnover,offensive foul,[],1629234,,,1610612757,59,65,2022-11-03T03:39:45Z,3930000,,,0,,D. Eubanks offensive foul TURNOVER (2 TO),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202007.0,,,,,2.0,,
400,PT06M14.00S,2022-11-03T03:39:51.0Z,3,REGULAR,substitution,out,[],203500,,,1610612763,59,65,2022-11-03T03:39:57Z,3940000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M14.00S,2022-11-03T03:39:51.0Z,3,REGULAR,substitution,out,[],1630583,,,1610612763,59,65,2022-11-03T03:39:57Z,3950000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M14.00S,2022-11-03T03:39:51.0Z,3,REGULAR,substitution,in,[],1629634,,,1610612763,59,65,2022-11-03T03:39:57Z,3960000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M14.00S,2022-11-03T03:39:51.0Z,3,REGULAR,substitution,in,[],1631223,,,1610612763,59,65,2022-11-03T03:39:57Z,3970000,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M00.00S,2022-11-03T03:40:29.8Z,3,REGULAR,turnover,3-second-violation,[],1629634,,,1610612763,59,65,2022-11-03T03:40:38Z,3980000,,,0,,B. Clarke 3-second-violation TURNOVER (1 TO),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2534.0,,,,,1.0,,
405,PT05M46.00S,2022-11-03T03:40:48.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626159,87.59855453350855,41.17647058823529,1610612757,59,65,2022-11-03T03:40:53Z,3990000,-44.0,64.0,1,right,MISS J. Winslow 7' driving floating Shot - blocked,"[1626159, 1629634]",1610612757.0,POR,driving floating,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),0-8 Center,7.78,Missed,,,,,,,,,Clarke,1629634.0,,,,,,,,
406,PT05M46.00S,2022-11-03T03:40:48.3Z,3,REGULAR,block,,[],1629634,,,1610612757,59,65,2022-11-03T03:40:51Z,4000000,,,0,,B. Clarke BLOCK (1 BLK),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
407,PT05M43.00S,2022-11-03T03:40:51.3Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,59,65,2022-11-03T03:40:53Z,4010000,,,0,,J. Morant REBOUND (Off:0 Def:6),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,405.0,6.0,6.0,0.0,,,,,,,,,,,,,
408,PT05M40.00S,2022-11-03T03:40:55.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629634,6.521024967148489,46.568627450980394,1610612763,59,65,2022-11-03T03:41:00Z,4020000,17.0,9.0,1,left,MISS B. Clarke running Layup,[1629634],1610612763.0,MEM,running,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,,,
409,PT05M38.00S,2022-11-03T03:40:57.2Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612757,59,65,2022-11-03T03:41:00Z,4030000,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,408.0,3.0,3.0,0.0,,,,,,,,,,,,,
410,PT05M33.00S,2022-11-03T03:41:01.1Z,3,REGULAR,turnover,bad pass,[],1628404,,,1610612757,59,65,2022-11-03T03:41:05Z,4040000,,,0,,J. Hart bad pass TURNOVER (2 TO),"[1628404, 1629630]",1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Morant,1629630.0
411,PT05M33.00S,2022-11-03T03:41:01.1Z,3,REGULAR,steal,,[],1629630,,,1610612763,59,65,2022-11-03T03:41:09Z,4050000,,,0,,J. Morant STEAL (1 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
412,PT05M30.00S,2022-11-03T03:41:04.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629634,5.863994743758213,48.28431372549019,1610612763,59,67,2022-11-03T03:41:09Z,4060000,9.0,3.0,1,left,B. Clarke running DUNK (6 PTS) (J. Morant 7 AST),"[1629634, 1629630]",1610612763.0,MEM,running,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,0.9,Made,6.0,,,,,J. Morant,1629630.0,7.0,,,,,,,,,,
414,PT05M11.00S,2022-11-03T03:41:23.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,94.69448094612353,53.67647058823529,1610612757,59,67,2022-11-03T03:41:28Z,4080000,18.0,-3.0,1,right,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
415,PT05M10.00S,2022-11-03T03:41:24.2Z,3,REGULAR,rebound,offensive,[],1629234,,,1610612757,59,67,2022-11-03T03:46:44Z,4090000,,,0,,D. Eubanks REBOUND (Off:1 Def:0),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,414.0,1.0,0.0,1.0,,,,,,,,,,,,,
450,PT05M10.00S,2022-11-03T03:41:25.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629234,91.37647831800263,51.22549019607843,1610612757,59,67,2022-11-03T03:48:00Z,4095000,6.0,29.0,1,right,MISS D. Eubanks tip Layup,[1629234],1610612757.0,POR,tip,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,,,,,,,
451,PT05M10.00S,2022-11-03T03:41:25.2Z,3,REGULAR,rebound,offensive,[],1629234,,,1610612757,59,67,2022-11-03T03:48:00Z,4097500,,,0,,D. Eubanks REBOUND (Off:2 Def:0),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,450.0,2.0,0.0,2.0,,,,,,,,,,,,,
416,PT05M09.00S,2022-11-03T03:41:27.3Z,3,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612757,59,67,2022-11-03T03:41:35Z,4100000,,,0,,B. Clarke shooting personal FOUL (2 PF) (Eubanks 2 FT),"[1629634, 1629234]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202007.0,2.0,0.0,Eubanks,1629234.0,,,
418,PT05M09.00S,2022-11-03T03:41:54.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629234,,,1610612757,59,67,2022-11-03T03:47:26Z,4120000,,,0,,MISS D. Eubanks Free Throw 1 of 2,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
419,PT05M09.00S,2022-11-03T03:41:54.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,59,67,2022-11-03T03:41:54Z,4130000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,418.0,,,,,,,,,,,,,,,,
420,PT05M09.00S,2022-11-03T03:41:54.5Z,3,REGULAR,substitution,out,[],1630217,,,1610612757,59,67,2022-11-03T03:41:56Z,4140000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M09.00S,2022-11-03T03:41:54.5Z,3,REGULAR,substitution,in,[],1626145,,,1610612757,59,67,2022-11-03T03:41:56Z,4150000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M09.00S,2022-11-03T03:42:12.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629234,,,1610612757,60,67,2022-11-03T03:47:26Z,4160000,,,0,,D. Eubanks Free Throw 2 of 2 (5 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
423,PT04M52.00S,2022-11-03T03:42:35.4Z,3,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,60,67,2022-11-03T03:42:47Z,4170000,,,0,,J. Morant bad pass out-of-bounds TURNOVER (7 TO),[1629630],1610612763.0,MEM,bad pass,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202007.0,,,,,7.0,,
424,PT04M30.00S,2022-11-03T03:43:00.8Z,3,REGULAR,foul,personal,['3freethrow'],1629630,,,1610612757,60,67,2022-11-03T03:43:11Z,4180000,,,0,,J. Morant shooting personal FOUL (1 PF) (Grant 3 FT),"[1629630, 203924]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,202007.0,1.0,0.0,Grant,203924.0,,,
426,PT04M30.00S,2022-11-03T03:43:32.7Z,3,REGULAR,freethrow,1 of 3,['fromturnover'],203924,,,1610612757,60,67,2022-11-03T03:43:32Z,4200000,,,0,,MISS J. Grant Free Throw 1 of 3,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
427,PT04M30.00S,2022-11-03T03:43:32.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,60,67,2022-11-03T03:43:32Z,4210000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,426.0,,,,,,,,,,,,,,,,
428,PT04M30.00S,2022-11-03T03:43:45.8Z,3,REGULAR,freethrow,2 of 3,['fromturnover'],203924,,,1610612757,61,67,2022-11-03T03:43:45Z,4220000,,,0,,J. Grant Free Throw 2 of 3 (11 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
429,PT04M30.00S,2022-11-03T03:44:03.6Z,3,REGULAR,freethrow,3 of 3,['fromturnover'],203924,,,1610612757,62,67,2022-11-03T03:44:03Z,4230000,,,0,,J. Grant Free Throw 3 of 3 (12 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
430,PT04M19.00S,2022-11-03T03:44:20.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,11.777266754270697,50.245098039215684,1610612763,62,69,2022-11-03T03:44:29Z,4240000,-1.0,58.0,1,left,J. Morant driving floating Jump Shot (15 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,5.82,Made,15.0,,,,,,,,,,,,,,,,,
431,PT04M07.00S,2022-11-03T03:44:37.5Z,3,REGULAR,foul,offensive,[],1629234,,,1610612757,62,69,2022-11-03T03:44:43Z,4250000,,,0,,D. Eubanks offensive FOUL (2 PF),"[1629234, 1628415]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,202007.0,2.0,0.0,Brooks,1628415.0,,,
