actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
262,PT06M11.00S,2023-04-01T02:51:55.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,45,51,2023-04-01T02:52:10Z,2560000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,261.0,,,,,,,,,
263,PT06M11.00S,2023-04-01T02:51:55.3Z,2,REGULAR,freethrow,2 of 2,[],1630570,,,1610612757,45,51,2023-04-01T02:52:10Z,2570000,False,,,0,,MISS T. Watford Free Throw 2 of 2,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
264,PT06M09.00S,2023-04-01T02:51:57.3Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612758,45,51,2023-04-01T02:52:10Z,2580000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,263.0,1.0,1.0,0.0,,,,,,
265,PT05M47.00S,2023-04-01T02:52:29.7Z,2,REGULAR,3pt,Jump Shot,[],1631099,7.30946123521682,95.09803921568627,1610612758,45,51,2023-04-01T02:52:35Z,2590000,False,-225.0,16.0,1,left,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,22.61,Missed,,,,,,,,,,,,,,,,
266,PT05M44.00S,2023-04-01T02:52:32.7Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612757,45,51,2023-04-01T02:52:35Z,2600000,False,,,0,,D. Eubanks REBOUND (Off:2 Def:3),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Left Corner 3,24+ Left,,,,,,,,,,,265.0,5.0,3.0,2.0,,,,,,
267,PT05M34.00S,2023-04-01T02:52:43.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,90.88370565045992,62.5,1610612757,45,51,2023-04-01T02:52:48Z,2610000,False,62.0,33.0,1,right,MISS D. Eubanks 7' driving Hook,[1629234],1610612757.0,POR,driving,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,7.08,Missed,,,,,,,,,,,,,,,,
268,PT05M32.00S,2023-04-01T02:52:45.8Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,45,51,2023-04-01T02:52:48Z,2620000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,267.0,1.0,1.0,0.0,,,,,,
269,PT05M25.00S,2023-04-01T02:52:51.9Z,2,REGULAR,3pt,Jump Shot,[],1628370,35.56176084099869,45.83333333333333,1610612758,45,54,2023-04-01T02:52:56Z,2630000,False,21.0,282.0,1,left,M. Monk 28' 3PT  (10 PTS) (K. Huerter 1 AST),"[1628370, 1628989]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,28.26,Made,10.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,,
271,PT05M10.00S,2023-04-01T02:53:13.2Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1628989,,,1610612757,45,54,2023-04-01T02:53:18Z,2650000,False,,,0,,K. Huerter defensive-3-second technical FOUL (1 Tech),[1628989],1610612758.0,SAC,defensive-3-second,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,101284.0,,,,,,,,,,,,,,1.0,1.0,,,,
272,PT05M10.00S,2023-04-01T02:53:28.3Z,2,REGULAR,freethrow,1 of 1,[],1630219,,,1610612757,46,54,2023-04-01T02:53:28Z,2660000,False,,,0,,S. Mays technical Free Throw 1 of 1 (9 PTS),[1630219],1610612757.0,POR,technical,,,Mays,S. Mays,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
273,PT05M10.00S,2023-04-01T02:53:29.3Z,2,REGULAR,substitution,out,[],1630558,,,1610612757,46,54,2023-04-01T02:53:32Z,2670000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M10.00S,2023-04-01T02:53:29.3Z,2,REGULAR,substitution,in,[],1628368,,,1610612757,46,54,2023-04-01T02:53:32Z,2680000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M58.00S,2023-04-01T02:53:58.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629680,84.83902759526939,45.09803921568628,1610612757,46,54,2023-04-01T02:54:06Z,2690000,False,-25.0,90.0,1,right,MISS M. Thybulle 9' driving floating Shot,[1629680],1610612757.0,POR,driving floating,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Center,,,9.33,Missed,,,,,,,,,,,,,,,,
276,PT04M58.00S,2023-04-01T02:53:58.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,46,54,2023-04-01T02:54:06Z,2700000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,275.0,,,,,,,,,
277,PT04M58.00S,2023-04-01T02:54:01.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628989,,,1610612757,46,54,2023-04-01T02:54:14Z,2710000,False,,,0,,K. Huerter loose ball personal FOUL (2 PF) (Eubanks 2 FT),"[1628989, 1629234]",1610612758.0,SAC,loose ball,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,203177.0,,,,,,,,,,,,,,2.0,1.0,Eubanks,1629234.0,,
279,PT04M58.00S,2023-04-01T02:54:22.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629234,,,1610612757,47,54,2023-04-01T02:54:22Z,2730000,False,,,0,,D. Eubanks Free Throw 1 of 2 (7 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
280,PT04M58.00S,2023-04-01T02:54:22.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629234,,,1610612757,47,54,2023-04-01T02:54:51Z,2740000,False,,,0,,MISS D. Eubanks Free Throw 2 of 2,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
281,PT04M56.00S,2023-04-01T02:54:24.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,47,54,2023-04-01T02:54:51Z,2750000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,280.0,,,,,,,,,
283,PT04M49.00S,2023-04-01T02:55:09.4Z,2,REGULAR,violation,kicked ball,[],1627734,,,1610612757,47,54,2023-04-01T02:55:15Z,2770000,False,,,0,,D. Sabonis kicked ball VIOLATION,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,201246.0,,,,,,,,,,,,,,,,,,,
284,PT04M49.00S,2023-04-01T02:55:21.8Z,2,REGULAR,substitution,out,[],1628370,,,1610612757,47,54,2023-04-01T02:55:28Z,2780000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M49.00S,2023-04-01T02:55:21.8Z,2,REGULAR,substitution,in,[],203084,,,1610612757,47,54,2023-04-01T02:55:28Z,2790000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M42.00S,2023-04-01T02:55:45.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631099,,,1610612757,47,54,2023-04-01T02:55:53Z,2800000,False,,,0,,K. Murray shooting personal FOUL (3 PF) (Sharpe 2 FT),"[1631099, 1631101]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,201246.0,,,,,,,,,,,,,,3.0,0.0,Sharpe,1631101.0,,
288,PT04M42.00S,2023-04-01T02:56:17.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631101,,,1610612757,47,54,2023-04-01T02:56:19Z,2820000,False,,,0,,MISS S. Sharpe Free Throw 1 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
289,PT04M42.00S,2023-04-01T02:56:17.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,47,54,2023-04-01T02:56:19Z,2830000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,288.0,,,,,,,,,
290,PT04M42.00S,2023-04-01T02:56:20.3Z,2,REGULAR,substitution,out,[],1630219,,,1610612757,47,54,2023-04-01T02:56:24Z,2840000,False,,,0,,SUB out: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M42.00S,2023-04-01T02:56:20.3Z,2,REGULAR,substitution,in,[],1627885,,,1610612757,47,54,2023-04-01T02:56:24Z,2850000,False,,,0,,SUB in: S. Harrison,[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M42.00S,2023-04-01T02:56:36.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631101,,,1610612757,48,54,2023-04-01T02:56:36Z,2860000,False,,,0,,S. Sharpe Free Throw 2 of 2 (6 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
293,PT04M23.00S,2023-04-01T02:56:57.3Z,2,REGULAR,3pt,Jump Shot,[],1628989,34.247700394218136,23.52941176470588,1610612758,48,57,2023-04-01T02:57:02Z,2870000,False,132.0,269.0,1,left,K. Huerter 30' 3PT  (8 PTS) (D. Fox 6 AST),"[1628989, 1628368]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,30.02,Made,8.0,D. Fox,1628368.0,6.0,,,,,,,,,,,,
295,PT04M09.00S,2023-04-01T02:57:12.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,92.46057818659659,48.529411764705884,1610612757,50,57,2023-04-01T02:57:29Z,2890000,False,-7.0,18.0,1,right,D. Eubanks cutting finger roll Layup (9 PTS) (S. Sharpe 5 AST),"[1629234, 1631101]",1610612757.0,POR,cutting finger roll,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,1.98,Made,9.0,S. Sharpe,1631101.0,5.0,,,,,,,,,,,,
297,PT04M09.00S,2023-04-01T02:57:14.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631099,,,1610612757,50,57,2023-04-01T02:57:24Z,2910000,False,,,0,,K. Murray shooting personal FOUL (4 PF) (Eubanks 1 FT),"[1631099, 1629234]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,101284.0,,,,,,,,,,,,,,4.0,0.0,Eubanks,1629234.0,,
299,PT04M09.00S,2023-04-01T02:57:26.0Z,2,REGULAR,substitution,out,[],1631099,,,1610612757,50,57,2023-04-01T02:57:29Z,2930000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M09.00S,2023-04-01T02:57:26.0Z,2,REGULAR,substitution,in,[],1630556,,,1610612757,50,57,2023-04-01T02:57:29Z,2940000,False,,,0,,SUB in: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M09.00S,2023-04-01T02:57:46.0Z,2,REGULAR,freethrow,1 of 1,[],1629234,,,1610612757,51,57,2023-04-01T02:57:46Z,2950000,False,,,0,,D. Eubanks Free Throw 1 of 1 (10 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
302,PT03M59.00S,2023-04-01T02:58:01.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.389618922470433,51.71568627450981,1610612758,51,57,2023-04-01T02:58:05Z,2960000,False,-9.0,8.0,1,left,MISS D. Sabonis driving Layup - blocked,"[1627734, 1629234]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,1.15,Missed,,,,,Eubanks,1629234.0,,,,,,,,,,
303,PT03M59.00S,2023-04-01T02:58:01.5Z,2,REGULAR,block,,[],1629234,,,1610612758,51,57,2023-04-01T02:58:03Z,2970000,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
304,PT03M56.00S,2023-04-01T02:58:04.5Z,2,REGULAR,rebound,offensive,[],1628368,,,1610612758,51,57,2023-04-01T02:58:05Z,2980000,False,,,0,,D. Fox REBOUND (Off:1 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,302.0,3.0,2.0,1.0,,,,,,
305,PT03M49.00S,2023-04-01T02:58:11.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630556,5.075558475689881,47.30392156862745,1610612758,51,59,2023-04-01T02:58:31Z,2990000,False,13.0,-5.0,1,left,K. Edwards reverse Layup (2 PTS) (D. Sabonis 4 AST),"[1630556, 1627734]",1610612758.0,SAC,reverse,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,,,1.43,Made,2.0,D. Sabonis,1627734.0,4.0,,,,,,,,,,,,
307,PT03M32.00S,2023-04-01T02:58:28.3Z,2,REGULAR,turnover,bad pass,[],1631101,,,1610612757,51,59,2023-04-01T02:58:31Z,3010000,False,,,0,,S. Sharpe bad pass TURNOVER (3 TO),"[1631101, 203084]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,3.0,,,,,,,,,,,,,,,,,Barnes,203084.0
308,PT03M32.00S,2023-04-01T02:58:28.3Z,2,REGULAR,steal,,[],203084,,,1610612758,51,59,2023-04-01T02:58:29Z,3020000,False,,,0,,H. Barnes STEAL (1 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
310,PT03M28.00S,2023-04-01T02:58:36.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630556,6.915243101182654,49.50980392156863,1610612758,51,59,2023-04-01T02:59:09Z,3040000,False,2.0,13.0,1,left,MISS K. Edwards running Layup - blocked,"[1630556, 1631101]",1610612758.0,SAC,running,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,,,1.27,Missed,,,,,Sharpe,1631101.0,,,,,,,,,,
311,PT03M28.00S,2023-04-01T02:58:36.6Z,2,REGULAR,block,,[],1631101,,,1610612758,51,59,2023-04-01T02:58:38Z,3050000,False,,,0,,S. Sharpe BLOCK (2 BLK),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
312,PT03M27.00S,2023-04-01T02:58:37.6Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,51,59,2023-04-01T02:59:09Z,3060000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,310.0,5.0,4.0,1.0,,,,,,
314,PT03M27.00S,2023-04-01T02:58:43.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627734,6.1268068331143235,45.83333333333333,1610612758,51,61,2023-04-01T02:59:36Z,3080000,False,21.0,5.0,1,left,D. Sabonis putback Layup (10 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,2.14,Made,10.0,,,,,,,,,,,,,,,
315,PT03M13.00S,2023-04-01T02:58:47.9Z,2,REGULAR,3pt,Jump Shot,[],1631101,67.62483574244416,30.392156862745097,1610612757,51,61,2023-04-01T02:59:46Z,3090000,False,-98.0,252.0,1,right,MISS S. Sharpe 27' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,27.02,Missed,,,,,,,,,,,,,,,,
316,PT03M13.00S,2023-04-01T02:58:47.9Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612757,51,61,2023-04-01T02:59:01Z,3100000,False,,,0,,D. Eubanks REBOUND (Off:3 Def:3),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,315.0,6.0,3.0,3.0,,,,,,
317,PT03M09.00S,2023-04-01T02:58:51.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629234,85.10183968462549,50.0,1610612757,53,61,2023-04-01T02:59:05Z,3110000,False,0.0,88.0,1,right,D. Eubanks 8' driving floating Jump Shot (12 PTS),[1629234],1610612757.0,POR,driving floating,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,,,8.75,Made,12.0,,,,,,,,,,,,,,,
318,PT02M58.00S,2023-04-01T02:59:02.8Z,2,REGULAR,2pt,Jump Shot,[],1627734,24.52365308804205,50.73529411764706,1610612758,53,61,2023-04-01T02:59:10Z,3120000,False,-4.0,178.0,1,left,MISS D. Sabonis 17' Jump Shot,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,17.8,Missed,,,,,,,,,,,,,,,,
319,PT02M58.00S,2023-04-01T02:59:02.8Z,2,REGULAR,rebound,defensive,[],1627885,,,1610612757,53,61,2023-04-01T02:59:10Z,3130000,False,,,0,,S. Harrison REBOUND (Off:0 Def:3),[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,Mid-Range,16-24 Center,,,,,,,,,,,318.0,3.0,3.0,0.0,,,,,,
320,PT02M40.00S,2023-04-01T02:59:19.7Z,2,REGULAR,3pt,Jump Shot,[],1629680,71.56701708278581,18.137254901960784,1610612757,53,61,2023-04-01T02:59:23Z,3140000,False,-159.0,215.0,1,right,MISS M. Thybulle 26' 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,,26.74,Missed,,,,,,,,,,,,,,,,
321,PT02M39.00S,2023-04-01T02:59:20.7Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,53,61,2023-04-01T02:59:23Z,3150000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,320.0,6.0,5.0,1.0,,,,,,
322,PT02M31.00S,2023-04-01T02:59:29.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,7.30946123521682,57.59803921568627,1610612758,53,61,2023-04-01T02:59:33Z,3160000,False,-38.0,16.0,1,left,MISS D. Sabonis driving Hook,[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,4.13,Missed,,,,,,,,,,,,,,,,
323,PT02M30.00S,2023-04-01T02:59:30.2Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,53,61,2023-04-01T02:59:33Z,3170000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,322.0,2.0,2.0,0.0,,,,,,
325,PT02M14.00S,2023-04-01T02:59:55.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,53,61,2023-04-01T02:59:55Z,3190000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT02M14.00S,2023-04-01T03:02:17.1Z,2,REGULAR,substitution,out,[],1629234,,,1610612757,53,61,2023-04-01T03:02:37Z,3200000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT02M14.00S,2023-04-01T03:02:17.1Z,2,REGULAR,substitution,in,[],1631133,,,1610612757,53,61,2023-04-01T03:02:37Z,3210000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT02M09.00S,2023-04-01T03:02:56.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,87.46714848883047,37.745098039215684,1610612757,53,61,2023-04-01T03:03:36Z,3220000,False,-61.0,65.0,1,right,MISS T. Watford 8' driving floating bank Shot,[1630570],1610612757.0,POR,driving floating bank,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Left,,,8.96,Missed,,,,,,,,,,,,,,,,
329,PT02M07.00S,2023-04-01T03:02:58.5Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,53,61,2023-04-01T03:03:06Z,3230000,False,,,0,,D. Fox REBOUND (Off:1 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,328.0,4.0,3.0,1.0,,,,,,
330,PT02M03.00S,2023-04-01T03:03:04.7Z,2,REGULAR,foul,personal,[],1629680,,,1610612758,53,61,2023-04-01T03:03:11Z,3240000,False,,,0,,M. Thybulle personal FOUL (1 PF),"[1629680, 1627734]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,203177.0,,,,,,,,,,,,,,1.0,0.0,Sabonis,1627734.0,,
332,PT01M51.00S,2023-04-01T03:03:40.4Z,2,REGULAR,turnover,bad pass,[],1627734,,,1610612758,53,61,2023-04-01T03:03:44Z,3260000,False,,,0,,D. Sabonis bad pass TURNOVER (2 TO),"[1627734, 1629680]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,2.0,,,,,,,,,,,,,,,,,Thybulle,1629680.0
333,PT01M51.00S,2023-04-01T03:03:40.4Z,2,REGULAR,steal,,[],1629680,,,1610612757,53,61,2023-04-01T03:07:44Z,3270000,False,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
334,PT01M47.00S,2023-04-01T03:03:44.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631101,92.85479632063075,50.49019607843137,1610612757,55,61,2023-04-01T03:03:52Z,3280000,False,2.0,15.0,1,right,S. Sharpe running DUNK (8 PTS) (J. Walker 2 AST),"[1631101, 1631133]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,1.49,Made,8.0,J. Walker,1631133.0,2.0,,,,,,,,,,,,
336,PT01M37.00S,2023-04-01T03:03:54.1Z,2,REGULAR,3pt,Jump Shot,[],1628989,9.149145860709593,2.450980392156863,1610612758,55,64,2023-04-01T03:03:59Z,3300000,False,238.0,34.0,1,left,K. Huerter 24' 3PT  (11 PTS) (D. Fox 7 AST),"[1628989, 1628368]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,,,24.0,Made,11.0,D. Fox,1628368.0,7.0,,,,,,,,,,,,
338,PT01M11.00S,2023-04-01T03:04:19.7Z,2,REGULAR,2pt,Jump Shot,[],1631101,82.34231274638634,83.33333333333334,1610612757,57,64,2023-04-01T03:04:25Z,3320000,False,167.0,113.0,1,right,S. Sharpe 20' step back Jump Shot (10 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right,,,20.17,Made,10.0,,,,,,,,,,,,,,,
339,PT00M55.40S,2023-04-01T03:04:35.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,15.982260183968464,45.83333333333333,1610612758,57,66,2023-04-01T03:04:44Z,3330000,False,21.0,98.0,1,left,D. Fox 9' driving floating Jump Shot (10 PTS),[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,9.99,Made,10.0,,,,,,,,,,,,,,,
340,PT00M48.40S,2023-04-01T03:04:46.2Z,2,REGULAR,turnover,bad pass,[],1631101,,,1610612757,57,66,2023-04-01T03:04:51Z,3340000,False,,,0,,S. Sharpe bad pass TURNOVER (4 TO),"[1631101, 1627734]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,4.0,,,,,,,,,,,,,,,,,Sabonis,1627734.0
341,PT00M48.40S,2023-04-01T03:04:46.2Z,2,REGULAR,steal,,[],1627734,,,1610612758,57,66,2023-04-01T03:04:47Z,3350000,False,,,0,,D. Sabonis STEAL (2 STL),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
342,PT00M44.80S,2023-04-01T03:04:50.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,5.469776609724048,49.26470588235294,1610612758,57,68,2023-04-01T03:04:56Z,3360000,False,4.0,-1.0,1,left,D. Fox running Layup (12 PTS) (D. Sabonis 5 AST),"[1628368, 1627734]",1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,0.39,Made,12.0,D. Sabonis,1627734.0,5.0,,,,,,,,,,,,
344,PT00M35.80S,2023-04-01T03:05:02.3Z,2,REGULAR,3pt,Jump Shot,[],1631133,67.88764783180025,41.42156862745098,1610612757,57,68,2023-04-01T03:05:06Z,3380000,False,-43.0,249.0,1,right,MISS J. Walker 25' 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,25.31,Missed,,,,,,,,,,,,,,,,
345,PT00M33.40S,2023-04-01T03:05:04.7Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,57,68,2023-04-01T03:05:06Z,3390000,False,,,0,,D. Fox REBOUND (Off:1 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,,,,,344.0,5.0,4.0,1.0,,,,,,
