actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
344,PT10M01.00S,2022-10-25T03:25:11.9Z,3,REGULAR,2pt,Jump Shot,[],1627750,78.53153745072274,56.127450980392155,1610612743,62,64,2022-10-25T03:25:24Z,3410000,31.0,149.0,1,right,MISS J. Murray 15' driving floating Shot,[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,Mid-Range,8-16 Center,15.24,Missed,,,,,,,,,,,,,,,,,,
345,PT09M57.00S,2022-10-25T03:25:15.9Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,62,64,2022-10-25T03:25:24Z,3420000,,,0,,J. Nurkic REBOUND (Off:0 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Center,,,344.0,7.0,7.0,0.0,,,,,,,,,,,,,,
346,PT09M53.00S,2022-10-25T03:25:22.6Z,3,REGULAR,violation,kicked ball,[],203999,,,1610612757,62,64,2022-10-25T03:30:18Z,3430000,,,0,,N. Jokic kicked ball VIOLATION,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,
347,PT09M48.00S,2022-10-25T03:25:38.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,7.178055190538765,48.529411764705884,1610612757,64,64,2022-10-25T03:25:48Z,3440000,7.0,15.0,1,left,A. Simons driving finger roll Layup (9 PTS),[1629014],1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,,,,,,9.0,,,,,,,,
348,PT09M27.00S,2022-10-25T03:25:59.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203484,94.03745072273325,52.20588235294118,1610612743,64,66,2022-10-25T03:26:06Z,3450000,11.0,4.0,1,right,K. Caldwell-Pope reverse Layup (6 PTS) (M. Porter Jr. 2 AST),"[203484, 1629008]",1610612743.0,DEN,reverse,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,,,,,,6.0,,,,M. Porter Jr.,1629008.0,2.0,,
350,PT09M12.00S,2022-10-25T03:26:14.0Z,3,REGULAR,3pt,Jump Shot,[],203924,7.178055190538765,2.450980392156863,1610612757,64,66,2022-10-25T03:26:23Z,3470000,238.0,15.0,1,left,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,23.82,Missed,,,,,,,,,,,,,,,,,,
351,PT09M10.00S,2022-10-25T03:26:16.0Z,3,REGULAR,rebound,offensive,[],1628404,,,1610612757,64,66,2022-10-25T03:26:23Z,3480000,,,0,,J. Hart REBOUND (Off:2 Def:4),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,350.0,6.0,4.0,2.0,,,,,,,,,,,,,,
352,PT09M08.00S,2022-10-25T03:26:21.8Z,3,REGULAR,foul,personal,[],203484,,,1610612757,64,66,2022-10-25T03:26:29Z,3490000,,,0,,K. Caldwell-Pope personal FOUL (2 PF),"[203484, 203081]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,,,,101284.0,2.0,0.0,Lillard,203081.0,,,,,,,,,
354,PT09M03.00S,2022-10-25T03:26:45.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629014,22.026938239159,23.03921568627451,1610612757,66,66,2022-10-25T03:26:56Z,3510000,135.0,155.0,1,left,A. Simons 20' pullup Jump Shot (11 PTS) (J. Nurkic 4 AST),"[1629014, 203994]",1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right Center,20.51,Made,,,,,,,,,,11.0,,,,J. Nurkic,203994.0,4.0,,
355,PT09M02.00S,2022-10-25T03:26:50.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,66,66,2022-10-25T03:26:50Z,3520000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT08M46.00S,2022-10-25T03:30:01.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,94.30026281208936,48.28431372549019,1610612743,66,68,2022-10-25T03:30:10Z,3530000,-9.0,1.0,1,right,A. Gordon DUNK (16 PTS) (N. Jokic 6 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,,,,,,16.0,,,,N. Jokic,203999.0,6.0,,
359,PT08M24.00S,2022-10-25T03:30:22.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,5.469776609724048,45.588235294117645,1610612757,66,68,2022-10-25T03:30:28Z,3550000,22.0,-1.0,1,left,MISS J. Nurkic Layup,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
360,PT08M22.00S,2022-10-25T03:30:24.9Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,66,68,2022-10-25T03:30:28Z,3560000,,,0,,J. Nurkic REBOUND (Off:1 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,359.0,8.0,7.0,1.0,,,,,,,,,,,,,,
361,PT08M22.00S,2022-10-25T03:30:24.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,5.590000152587891,50.0,1610612757,68,68,2022-10-25T03:30:24Z,3570000,0.0,0.0,1,left,J. Nurkic tip Layup (6 PTS),[203994],1610612757.0,POR,tip,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,6.0,,,,,,,,
362,PT08M12.00S,2022-10-25T03:30:34.6Z,3,REGULAR,3pt,Jump Shot,[],203484,90.22667542706965,3.6764705882352944,1610612743,68,68,2022-10-25T03:30:39Z,3580000,-232.0,39.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,23.49,Missed,,,,,,,,,,,,,,,,,,
363,PT08M09.00S,2022-10-25T03:30:38.2Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,68,68,2022-10-25T03:30:38Z,3590000,,,0,,A. Gordon REBOUND (Off:1 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,,,362.0,4.0,3.0,1.0,,,,,,,,,,,,,,
364,PT08M07.00S,2022-10-25T03:30:39.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,93.77463863337714,46.568627450980394,1610612743,68,70,2022-10-25T03:34:19Z,3600000,-17.0,6.0,1,right,A. Gordon putback Layup (18 PTS),[203932],1610612743.0,DEN,putback,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,,,,,,18.0,,,,,,,,
365,PT07M50.00S,2022-10-25T03:30:56.4Z,3,REGULAR,3pt,Jump Shot,[],1629014,32.670827858081466,83.33333333333334,1610612757,71,70,2022-10-25T03:31:04Z,3610000,-167.0,255.0,1,left,A. Simons 30' 3PT  (14 PTS) (D. Lillard 4 AST),"[1629014, 203081]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,30.43,Made,,,,,,,,,,14.0,,,,D. Lillard,203081.0,4.0,,
367,PT07M33.00S,2022-10-25T03:31:14.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,89.96386333771353,43.13725490196079,1610612743,71,70,2022-10-25T03:31:20Z,3630000,-34.0,42.0,1,right,MISS N. Jokic Hook,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,5.41,Missed,,,,,,,,,,,,,,,,,,
368,PT07M31.00S,2022-10-25T03:31:15.6Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612757,71,70,2022-10-25T03:31:15Z,3640000,,,0,,J. Hart REBOUND (Off:2 Def:5),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,367.0,7.0,5.0,2.0,,,,,,,,,,,,,,
369,PT07M23.00S,2022-10-25T03:31:23.8Z,3,REGULAR,3pt,Jump Shot,[],1629014,32.802233902759525,24.264705882352942,1610612757,74,70,2022-10-25T03:31:30Z,3650000,129.0,256.0,1,left,A. Simons 28' 3PT step back (17 PTS),[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,28.64,Made,,,,,,,,,,17.0,,,,,,,,
370,PT06M59.00S,2022-10-25T03:31:48.2Z,3,REGULAR,3pt,Jump Shot,[],1627750,69.20170827858082,27.696078431372552,1610612743,74,70,2022-10-25T03:31:57Z,3660000,-112.0,237.0,1,right,MISS J. Murray 26' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
371,PT06M56.00S,2022-10-25T03:31:51.2Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,74,70,2022-10-25T03:31:57Z,3670000,,,0,,J. Nurkic REBOUND (Off:1 Def:8),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,370.0,9.0,8.0,1.0,,,,,,,,,,,,,,
372,PT06M55.00S,2022-10-25T03:31:57.8Z,3,REGULAR,foul,personal,[],203999,,,1610612757,74,70,2022-10-25T03:32:06Z,3680000,,,0,,N. Jokic personal FOUL (4 PF),"[203999, 203081]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,,,,,101284.0,4.0,1.0,Lillard,203081.0,,,,,,,,,
374,PT06M55.00S,2022-10-25T03:32:16.8Z,3,REGULAR,substitution,out,[],203999,,,1610612757,74,70,2022-10-25T03:32:20Z,3700000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M55.00S,2022-10-25T03:32:16.8Z,3,REGULAR,substitution,in,[],201145,,,1610612757,74,70,2022-10-25T03:32:20Z,3710000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M41.00S,2022-10-25T03:32:49.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629008,,,1610612757,74,70,2022-10-25T03:32:59Z,3720000,,,0,,M. Porter Jr. shooting personal FOUL (4 PF) (Grant 2 FT),"[1629008, 203924]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,4.0,0.0,Grant,203924.0,,,,,,,,,
378,PT06M41.00S,2022-10-25T03:33:19.0Z,3,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,75,70,2022-10-25T03:33:19Z,3740000,,,0,,J. Grant Free Throw 1 of 2 (15 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
379,PT06M41.00S,2022-10-25T03:33:19.4Z,3,REGULAR,substitution,out,[],1629008,,,1610612757,75,70,2022-10-25T03:33:27Z,3750000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M41.00S,2022-10-25T03:33:19.4Z,3,REGULAR,substitution,out,[],203484,,,1610612757,75,70,2022-10-25T03:33:27Z,3760000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M41.00S,2022-10-25T03:33:19.4Z,3,REGULAR,substitution,in,[],1628971,,,1610612757,75,70,2022-10-25T03:33:27Z,3770000,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M41.00S,2022-10-25T03:33:19.4Z,3,REGULAR,substitution,in,[],1630538,,,1610612757,75,70,2022-10-25T03:33:27Z,3780000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M41.00S,2022-10-25T03:33:32.7Z,3,REGULAR,substitution,out,[],1627750,,,1610612757,75,70,2022-10-25T03:33:41Z,3790000,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M41.00S,2022-10-25T03:33:32.7Z,3,REGULAR,substitution,in,[],203484,,,1610612757,75,70,2022-10-25T03:33:41Z,3800000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M41.00S,2022-10-25T03:33:42.6Z,3,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,76,70,2022-10-25T03:33:42Z,3810000,,,0,,J. Grant Free Throw 2 of 2 (16 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
386,PT06M27.00S,2022-10-25T03:33:57.4Z,3,REGULAR,3pt,Jump Shot,[],203484,64.99671484888306,52.94117647058824,1610612743,76,70,2022-10-25T03:34:01Z,3820000,15.0,277.0,1,right,MISS K. Caldwell-Pope 27' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,27.69,Missed,,,,,,,,,,,,,,,,,,
387,PT06M25.00S,2022-10-25T03:33:59.4Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,76,70,2022-10-25T03:34:01Z,3830000,,,0,,J. Nurkic REBOUND (Off:1 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,386.0,10.0,9.0,1.0,,,,,,,,,,,,,,
388,PT06M17.00S,2022-10-25T03:34:07.0Z,3,REGULAR,3pt,Jump Shot,[],1629014,34.11629434954008,17.892156862745097,1610612757,79,70,2022-10-25T03:34:12Z,3840000,161.0,268.0,1,left,A. Simons 31' 3PT  (20 PTS) (D. Lillard 5 AST),"[1629014, 203081]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,31.26,Made,,,,,,,,,,20.0,,,,D. Lillard,203081.0,5.0,,
390,PT06M17.00S,2022-10-25T03:34:12.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,79,70,2022-10-25T03:34:12Z,3860000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M00.00S,2022-10-25T03:37:22.7Z,3,REGULAR,3pt,Jump Shot,[],201145,67.09921156373193,45.34313725490196,1610612743,79,70,2022-10-25T03:37:27Z,3870000,-23.0,257.0,1,right,MISS J. Green 25' 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,25.79,Missed,,,,,,,,,,,,,,,,,,
392,PT05M58.00S,2022-10-25T03:37:24.7Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,79,70,2022-10-25T03:37:27Z,3880000,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,391.0,2.0,2.0,0.0,,,,,,,,,,,,,,
393,PT05M52.00S,2022-10-25T03:37:32.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201145,,,1610612757,79,70,2022-10-25T03:37:40Z,3890000,,,0,,J. Green shooting personal FOUL (1 PF) (Nurkic 2 FT),"[201145, 203994]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,1.0,0.0,Nurkic,203994.0,,,,,,,,,
395,PT05M52.00S,2022-10-25T03:38:03.3Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203994,,,1610612757,80,70,2022-10-25T03:38:03Z,3910000,,,0,,J. Nurkic Free Throw 1 of 2 (7 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
396,PT05M52.00S,2022-10-25T03:38:16.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203994,,,1610612757,81,70,2022-10-25T03:38:16Z,3920000,,,0,,J. Nurkic Free Throw 2 of 2 (8 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
397,PT05M35.00S,2022-10-25T03:38:36.0Z,3,REGULAR,3pt,Jump Shot,[],1630538,64.07687253613666,33.088235294117645,1610612743,81,73,2022-10-25T03:38:41Z,3930000,-85.0,285.0,1,right,B. Hyland 29' 3PT pullup (11 PTS),[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,29.75,Made,,,,,,,,,,11.0,,,,,,,,
398,PT05M13.00S,2022-10-25T03:38:56.4Z,3,REGULAR,3pt,Jump Shot,[],1629014,33.590670170827856,24.754901960784316,1610612757,84,73,2022-10-25T03:39:06Z,3940000,126.0,263.0,1,left,A. Simons 29' 3PT  (23 PTS) (D. Lillard 6 AST),"[1629014, 203081]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,29.2,Made,,,,,,,,,,23.0,,,,D. Lillard,203081.0,6.0,,
400,PT04M52.00S,2022-10-25T03:39:18.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,94.56307490144546,50.73529411764706,1610612743,84,75,2022-10-25T03:39:23Z,3960000,4.0,-1.0,1,right,B. Brown driving Layup (4 PTS),[1628971],1610612743.0,DEN,driving,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,0.4,Made,,,,,,,,,,4.0,,,,,,,,
401,PT04M40.00S,2022-10-25T03:39:29.9Z,3,REGULAR,3pt,Jump Shot,[],1629014,35.29894875164258,49.50980392156863,1610612757,87,75,2022-10-25T03:39:34Z,3970000,2.0,279.0,1,left,A. Simons 27' 3PT  (26 PTS) (D. Lillard 7 AST),"[1629014, 203081]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,27.93,Made,,,,,,,,,,26.0,,,,D. Lillard,203081.0,7.0,,
402,PT04M26.00S,2022-10-25T03:39:44.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,92.59198423127464,52.450980392156865,1610612743,87,75,2022-10-25T03:43:10Z,3980000,12.0,17.0,1,right,MISS B. Hyland driving Layup - blocked,"[1630538, 203994]",1610612743.0,DEN,driving,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,Nurkic,203994.0
404,PT04M26.00S,2022-10-25T03:39:44.3Z,3,REGULAR,block,,[],203994,,,1610612743,87,75,2022-10-25T03:39:46Z,3990000,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
405,PT04M26.00S,2022-10-25T03:39:44.3Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,87,75,2022-10-25T03:39:58Z,4000000,,,0,,A. Gordon REBOUND (Off:2 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,402.0,5.0,3.0,2.0,,,,,,,,,,,,,,
406,PT04M21.00S,2022-10-25T03:39:49.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203932,94.30026281208936,47.549019607843135,1610612743,87,77,2022-10-25T03:40:05Z,4010000,-12.0,1.0,1,right,A. Gordon putback DUNK (20 PTS),[203932],1610612743.0,DEN,putback,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,,,,20.0,,,,,,,,
407,PT04M10.00S,2022-10-25T03:40:01.2Z,3,REGULAR,3pt,Jump Shot,[],1629014,19.004599211563733,95.09803921568627,1610612757,90,77,2022-10-25T03:40:14Z,4020000,-225.0,126.0,1,left,A. Simons 25' 3PT pullup (29 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.84,Made,,,,,,,,,,29.0,,,,,,,,
408,PT03M40.00S,2022-10-25T03:40:29.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203484,93.77463863337714,49.01960784313725,1610612743,90,77,2022-10-25T03:40:37Z,4030000,-5.0,6.0,1,right,MISS K. Caldwell-Pope driving Layup,[203484],1610612743.0,DEN,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,0.77,Missed,,,,,,,,,,,,,,,,,,
409,PT03M39.00S,2022-10-25T03:40:30.6Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,90,77,2022-10-25T03:40:37Z,4040000,,,0,,A. Simons REBOUND (Off:0 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,408.0,3.0,3.0,0.0,,,,,,,,,,,,,,
410,PT03M35.00S,2022-10-25T03:40:35.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203924,12.959921156373195,2.941176470588235,1610612757,90,77,2022-10-25T03:40:46Z,4050000,235.0,69.0,1,left,MISS J. Grant 24' running 3PT,[203924],1610612757.0,POR,running,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,24.53,Missed,,,,,,,,,,,,,,,,,,
411,PT03M30.00S,2022-10-25T03:40:40.7Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,90,77,2022-10-25T03:40:46Z,4060000,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,410.0,1.0,1.0,0.0,,,,,,,,,,,,,,
412,PT03M27.00S,2022-10-25T03:41:02.4Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612743,90,77,2022-10-25T03:41:09Z,4070000,,,0,,TEAM delay-of-game VIOLATION,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,
413,PT03M27.00S,2022-10-25T03:41:15.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612743,90,77,2022-10-25T03:41:15Z,4080000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M27.00S,2022-10-25T03:42:06.0Z,3,REGULAR,substitution,out,[],203932,,,1610612743,90,77,2022-10-25T03:42:44Z,4090000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M27.00S,2022-10-25T03:42:06.0Z,3,REGULAR,substitution,out,[],203484,,,1610612743,90,77,2022-10-25T03:42:44Z,4100000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M27.00S,2022-10-25T03:42:06.0Z,3,REGULAR,substitution,in,[],1631128,,,1610612743,90,77,2022-10-25T03:42:44Z,4110000,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M27.00S,2022-10-25T03:42:06.0Z,3,REGULAR,substitution,in,[],1628432,,,1610612743,90,77,2022-10-25T03:42:44Z,4120000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M27.00S,2022-10-25T03:42:56.5Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612743,90,77,2022-10-25T03:43:04Z,4130000,,,0,,TEAM delay-of-game VIOLATION,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,
419,PT03M23.00S,2022-10-25T03:43:13.3Z,3,REGULAR,foul,personal,[],203994,,,1610612743,90,77,2022-10-25T03:43:20Z,4140000,,,0,,J. Nurkic personal FOUL (3 PF),"[203994, 1630538]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,,,1201.0,3.0,0.0,Hyland,1630538.0,,,,,,,,,
421,PT03M07.00S,2022-10-25T03:43:42.0Z,3,REGULAR,turnover,bad pass,[],1628432,,,1610612743,90,77,2022-10-25T03:43:48Z,4160000,,,0,,D. Reed bad pass TURNOVER (1 TO),"[1628432, 203081]",1610612743.0,DEN,,,,Reed,D. Reed,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1.0,Lillard,203081.0,,,,,
422,PT03M07.00S,2022-10-25T03:43:42.0Z,3,REGULAR,steal,,[],203081,,,1610612757,90,77,2022-10-25T03:43:43Z,4170000,,,0,,D. Lillard STEAL (1 STL),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
423,PT03M00.00S,2022-10-25T03:43:49.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,24.78646517739816,14.705882352941178,1610612757,90,77,2022-10-25T03:43:53Z,4180000,176.0,180.0,1,left,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.25,Missed,,,,,,,,,,,,,,,,,,
424,PT02M57.00S,2022-10-25T03:43:51.2Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612743,90,77,2022-10-25T03:43:51Z,4190000,,,0,,B. Brown REBOUND (Off:2 Def:3),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,423.0,5.0,3.0,2.0,,,,,,,,,,,,,,
425,PT02M51.00S,2022-10-25T03:43:57.1Z,3,REGULAR,3pt,Jump Shot,[],1628432,71.30420499342969,20.098039215686274,1610612743,90,80,2022-10-25T03:49:46Z,4200000,-150.0,217.0,1,right,D. Reed 26' 3PT  (3 PTS) (B. Brown 3 AST),"[1628432, 1628971]",1610612743.0,DEN,,,,Reed,D. Reed,,,,,Above the Break 3,24+ Left Center,26.37,Made,,,,,,,,,,3.0,,,,B. Brown,1628971.0,3.0,,
427,PT02M24.00S,2022-10-25T03:44:27.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612757,90,80,2022-10-25T03:45:03Z,4220000,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,,,,,,,,,,,,,
