actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
586,PT07M06.00S,2023-02-27T04:11:29.5Z,4,REGULAR,3pt,Jump Shot,[],1631095,69.33311432325887,72.79411764705883,1610612745,110,103,2023-02-27T04:11:33Z,5780000,False,114.0,236.0,1,right,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,26.19,Missed,,,,,,,,,,,,,,,,,,
587,PT07M02.00S,2023-02-27T04:11:33.5Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,110,103,2023-02-27T04:11:33Z,5790000,False,,,0,,J. Grant REBOUND (Off:1 Def:4),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,586.0,5.0,4.0,1.0,,,,,,,,,,,,,,
588,PT06M43.00S,2023-02-27T04:11:51.8Z,4,REGULAR,3pt,Jump Shot,[],203081,31.35676741130092,69.36274509803921,1610612757,113,103,2023-02-27T04:11:55Z,5800000,False,-97.0,242.0,1,left,D. Lillard 26' 3PT  (56 PTS) (J. Grant 1 AST),"[203081, 203924]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,26.09,Made,,,,,56.0,,,,,,,,,,,J. Grant,203924.0,1.0
590,PT06M28.00S,2023-02-27T04:12:07.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,93.11760840998686,44.6078431372549,1610612745,113,103,2023-02-27T04:12:11Z,5820000,False,-27.0,12.0,1,right,MISS J. Tate driving Layup,[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,,,,,,,,,,,,,,
591,PT06M27.00S,2023-02-27T04:12:08.2Z,4,REGULAR,rebound,defensive,[],203081,,,1610612757,113,103,2023-02-27T04:12:11Z,5830000,False,,,0,,D. Lillard REBOUND (Off:1 Def:5),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,590.0,6.0,5.0,1.0,,,,,,,,,,,,,,
592,PT06M20.00S,2023-02-27T04:12:16.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203081,5.732588699080158,50.98039215686274,1610612757,115,103,2023-02-27T04:12:32Z,5840000,False,-5.0,1.0,1,left,D. Lillard driving DUNK (58 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,58.0,,,,,,,,,,,,,
593,PT06M20.00S,2023-02-27T04:12:19.5Z,4,REGULAR,foul,personal,['1freethrow'],1631095,,,1610612757,115,103,2023-02-27T04:12:31Z,5850000,False,,,0,,J. Smith Jr. shooting personal FOUL (3 PF) (Lillard 1 FT),"[1631095, 203081]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,202041.0,3.0,0.0,Lillard,203081.0,,,,,,,,
595,PT06M20.00S,2023-02-27T04:12:42.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,115,103,2023-02-27T04:12:58Z,5870000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M20.00S,2023-02-27T04:14:50.3Z,4,REGULAR,substitution,out,[],1629234,,,1610612757,115,103,2023-02-27T04:15:16Z,5880000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M20.00S,2023-02-27T04:14:50.3Z,4,REGULAR,substitution,out,[],1630528,,,1610612757,115,103,2023-02-27T04:15:16Z,5890000,False,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M20.00S,2023-02-27T04:14:50.3Z,4,REGULAR,substitution,in,[],1630570,,,1610612757,115,103,2023-02-27T04:15:16Z,5900000,False,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M20.00S,2023-02-27T04:14:50.3Z,4,REGULAR,substitution,in,[],1630227,,,1610612757,115,103,2023-02-27T04:15:16Z,5910000,False,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M20.00S,2023-02-27T04:15:34.1Z,4,REGULAR,freethrow,1 of 1,[],203081,,,1610612757,116,103,2023-02-27T04:15:34Z,5920000,False,,,0,,D. Lillard Free Throw 1 of 1 (59 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,59.0,,,,,,,,,,,,,
601,PT05M59.00S,2023-02-27T04:15:57.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631106,83.39356110381078,44.85294117647059,1610612745,116,103,2023-02-27T04:21:27Z,5930000,False,-26.0,104.0,1,right,MISS T. Eason 10' pullup Shot,[1631106],1610612745.0,HOU,pullup,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,10.67,Missed,,,,,,,,,,,,,,,,,,
602,PT05M57.00S,2023-02-27T04:15:59.9Z,4,REGULAR,rebound,offensive,[],1631095,,,1610612745,116,103,2023-02-27T04:16:04Z,5940000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,601.0,7.0,5.0,2.0,,,,,,,,,,,,,,
603,PT05M56.00S,2023-02-27T04:16:02.3Z,4,REGULAR,turnover,lost ball,[],1631095,,,1610612745,116,103,2023-02-27T04:16:07Z,5950000,False,,,0,,J. Smith Jr. lost ball TURNOVER (1 TO),"[1631095, 203924]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Grant,203924.0,,,,,
604,PT05M56.00S,2023-02-27T04:16:02.3Z,4,REGULAR,steal,,[],203924,,,1610612757,116,103,2023-02-27T04:16:03Z,5960000,False,,,0,,J. Grant STEAL (1 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
605,PT05M48.00S,2023-02-27T04:16:11.8Z,4,REGULAR,foul,personal,['2freethrow'],1630227,,,1610612757,116,103,2023-02-27T04:16:19Z,5970000,False,,,0,,D. Nix shooting personal FOUL (2 PF) (Lillard 2 FT),"[1630227, 203081]",1610612745.0,HOU,shooting,,,Nix,D. Nix,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628953.0,2.0,0.0,Lillard,203081.0,,,,,,,,
607,PT05M48.00S,2023-02-27T04:16:49.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203081,,,1610612757,117,103,2023-02-27T04:16:49Z,5990000,False,,,0,,D. Lillard Free Throw 1 of 2 (60 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,60.0,,,,,,,,,,,,,
608,PT05M48.00S,2023-02-27T04:16:49.5Z,4,REGULAR,substitution,out,[],1631106,,,1610612757,117,103,2023-02-27T04:16:51Z,6000000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT05M48.00S,2023-02-27T04:16:49.5Z,4,REGULAR,substitution,in,[],1630231,,,1610612757,117,103,2023-02-27T04:16:51Z,6010000,False,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT05M48.00S,2023-02-27T04:17:07.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203081,,,1610612757,118,103,2023-02-27T04:17:07Z,6020000,False,,,0,,D. Lillard Free Throw 2 of 2 (61 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,61.0,,,,,,,,,,,,,
611,PT05M31.00S,2023-02-27T04:17:26.9Z,4,REGULAR,turnover,bad pass,[],1630231,,,1610612745,118,103,2023-02-27T04:17:30Z,6030000,False,,,0,,K. Martin Jr. bad pass TURNOVER (2 TO),"[1630231, 1629629]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,Reddish,1629629.0,,,,,
612,PT05M31.00S,2023-02-27T04:17:26.9Z,4,REGULAR,steal,,[],1629629,,,1610612757,118,103,2023-02-27T04:17:28Z,6040000,False,,,0,,C. Reddish STEAL (2 STL),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
613,PT05M19.00S,2023-02-27T04:17:38.8Z,4,REGULAR,turnover,bad pass,[],203081,,,1610612757,118,103,2023-02-27T04:17:44Z,6050000,False,,,0,,D. Lillard bad pass TURNOVER (2 TO),"[203081, 1631095]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,Smith Jr.,1631095.0,,,,,
614,PT05M19.00S,2023-02-27T04:17:38.8Z,4,REGULAR,steal,,[],1631095,,,1610612745,118,103,2023-02-27T04:17:40Z,6060000,False,,,0,,J. Smith Jr. STEAL (1 STL),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
615,PT05M18.00S,2023-02-27T04:17:42.8Z,4,REGULAR,foul,personal,[],1629680,,,1610612745,118,103,2023-02-27T04:18:03Z,6070000,False,,,0,,M. Thybulle personal FOUL (3 PF),"[1629680, 1631095]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Center,,,,,,,,200832.0,3.0,1.0,Smith Jr.,1631095.0,,,,,,,,
617,PT05M04.00S,2023-02-27T04:18:19.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630256,93.51182654402102,49.754901960784316,1610612745,118,105,2023-02-27T04:18:23Z,6090000,False,-1.0,8.0,1,right,J. Tate driving finger roll Layup (16 PTS),[1630256],1610612745.0,HOU,driving finger roll,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,16.0,,,,,,,,,,,,,
618,PT04M43.00S,2023-02-27T04:18:39.5Z,4,REGULAR,3pt,Jump Shot,[],203081,34.510512483574246,36.51960784313725,1610612757,121,105,2023-02-27T04:23:58Z,6100000,False,67.0,272.0,1,left,D. Lillard 28' 3PT pullup (64 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,28.01,Made,,,,,64.0,,,,,,,,,,,,,
620,PT04M32.00S,2023-02-27T04:19:16.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630227,84.97043363994744,48.28431372549019,1610612745,121,105,2023-02-27T04:31:19Z,6120000,False,-9.0,89.0,1,right,MISS D. Nix 8' driving floating Shot - blocked,"[1630227, 1629680]",1610612745.0,HOU,driving floating,,,Nix,D. Nix,,,,,In The Paint (Non-RA),8-16 Center,8.92,Missed,,,,,,,,,,,,,,Thybulle,1629680.0,,,
621,PT04M32.00S,2023-02-27T04:19:16.6Z,4,REGULAR,block,,[],1629680,,,1610612745,121,105,2023-02-27T04:19:20Z,6130000,False,,,0,,M. Thybulle BLOCK (1 BLK),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
625,PT04M30.00S,2023-02-27T04:19:18.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,121,105,2023-02-27T04:31:31Z,6140000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,620.0,,,,,,,,,,,,,,,,,
622,PT04M30.00S,2023-02-27T04:19:56.3Z,4,REGULAR,jumpball,recovered,[],1630231,,,1610612745,121,105,2023-02-27T04:29:25Z,6150000,False,,,0,,Jump Ball D. Nix vs. M. Thybulle: Tip to K. Martin Jr.,"[1630231, 1630227, 1629680]",1610612745.0,HOU,heldball,K. Martin Jr.,1630231.0,Martin Jr.,K. Martin Jr.,Nix,1630227.0,Thybulle,1629680.0,,,,,,,,,,,,,,,,,,,,,,
691,PT04M28.00S,2023-02-27T04:20:05.0Z,4,REGULAR,jumpball,recovered,[],1630231,,,1610612745,121,105,2023-02-27T04:33:09Z,6177500,False,,,0,,Jump Ball D. Nix vs. M. Thybulle: Tip to K. Martin Jr.,"[1630231, 1630227, 1629680]",1610612745.0,HOU,outofbounds,K. Martin Jr.,1630231.0,Martin Jr.,K. Martin Jr.,Nix,1630227.0,Thybulle,1629680.0,,,,,,,,,,,,,,,,,,,,,,
626,PT04M16.00S,2023-02-27T04:20:08.0Z,4,REGULAR,turnover,traveling,[],1630256,,,1610612745,121,105,2023-02-27T04:20:14Z,6180000,False,,,0,,J. Tate traveling TURNOVER (1 TO),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Mid-Range,8-16 Center,,,,,,,,200832.0,,,,,1.0,,,,,,,
627,PT04M06.00S,2023-02-27T04:20:32.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203081,36.48160315374508,83.82352941176471,1610612757,121,105,2023-02-27T04:34:09Z,6190000,False,-169.0,290.0,1,left,MISS D. Lillard 33' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,33.6,Missed,,,,,,,,,,,,,,,,,,
628,PT04M02.00S,2023-02-27T04:20:36.1Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612745,121,105,2023-02-27T04:20:40Z,6200000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:7),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Left Center,,,627.0,7.0,7.0,0.0,,,,,,,,,,,,,,
629,PT03M59.00S,2023-02-27T04:20:39.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630227,93.38042049934296,51.9607843137255,1610612745,121,107,2023-02-27T04:20:48Z,6210000,False,10.0,10.0,1,right,D. Nix running reverse Layup (16 PTS) (J. Smith Jr. 4 AST),"[1630227, 1631095]",1610612745.0,HOU,running reverse,,,Nix,D. Nix,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,16.0,,,,,,,,,,,J. Smith Jr.,1631095.0,4.0
631,PT03M47.00S,2023-02-27T04:20:54.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630231,,,1610612757,121,107,2023-02-27T04:21:05Z,6230000,False,,,0,,K. Martin Jr. personal FOUL (4 PF) (Lillard 2 FT),"[1630231, 203081]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,200832.0,4.0,0.0,Lillard,203081.0,,,,,,,,
633,PT03M47.00S,2023-02-27T04:21:12.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,121,107,2023-02-27T04:21:12Z,6250000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M47.00S,2023-02-27T04:22:54.0Z,4,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,122,107,2023-02-27T04:22:54Z,6260000,False,,,0,,D. Lillard Free Throw 1 of 2 (65 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,65.0,,,,,,,,,,,,,
635,PT03M47.00S,2023-02-27T04:23:07.5Z,4,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,123,107,2023-02-27T04:23:07Z,6270000,False,,,0,,D. Lillard Free Throw 2 of 2 (66 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,66.0,,,,,,,,,,,,,
636,PT03M33.00S,2023-02-27T04:23:30.5Z,4,REGULAR,foul,personal,[],1629680,,,1610612745,123,107,2023-02-27T04:23:37Z,6280000,False,,,0,,M. Thybulle personal FOUL (4 PF),"[1629680, 1630227]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,200832.0,4.0,1.0,Nix,1630227.0,,,,,,,,
638,PT03M25.00S,2023-02-27T04:23:49.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631102,93.77463863337714,50.49019607843137,1610612745,123,109,2023-02-27T04:35:39Z,6300000,False,2.0,6.0,1,right,T. Washington Jr. driving reverse Layup (10 PTS),[1631102],1610612745.0,HOU,driving reverse,,,Washington Jr.,T. Washington Jr.,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,10.0,,,,,,,,,,,,,
639,PT03M07.00S,2023-02-27T04:24:08.3Z,4,REGULAR,3pt,Jump Shot,[],203081,39.10972404730618,34.068627450980394,1610612757,123,109,2023-02-27T04:24:13Z,6310000,False,80.0,315.0,1,left,MISS D. Lillard 32' step back 3PT,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,32.5,Missed,,,,,,,,,,,,,,,,,,
640,PT03M03.00S,2023-02-27T04:24:12.3Z,4,REGULAR,rebound,defensive,[],1631102,,,1610612745,123,109,2023-02-27T04:24:13Z,6320000,False,,,0,,T. Washington Jr. REBOUND (Off:0 Def:4),[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,Above the Break 3,24+ Center,,,639.0,4.0,4.0,0.0,,,,,,,,,,,,,,
641,PT02M56.00S,2023-02-27T04:24:19.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,93.11760840998686,38.48039215686275,1610612745,123,109,2023-02-27T04:24:38Z,6330000,False,-58.0,12.0,1,right,MISS K. Martin Jr. driving Layup,[1630231],1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.89,Missed,,,,,,,,,,,,,,,,,,
642,PT02M56.00S,2023-02-27T04:24:19.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,123,109,2023-02-27T04:24:38Z,6340000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,641.0,,,,,,,,,,,,,,,,,
644,PT02M51.00S,2023-02-27T04:24:42.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630256,67.23061760840999,25.49019607843137,1610612745,123,109,2023-02-27T04:24:47Z,6360000,False,-123.0,256.0,1,right,MISS J. Tate 28' pullup 3PT,[1630256],1610612745.0,HOU,pullup,,,Tate,J. Tate,,,,,Above the Break 3,24+ Left Center,28.33,Missed,,,,,,,,,,,,,,,,,,
645,PT02M49.00S,2023-02-27T04:24:44.5Z,4,REGULAR,rebound,defensive,[],1630570,,,1610612757,123,109,2023-02-27T04:24:47Z,6370000,False,,,0,,T. Watford REBOUND (Off:0 Def:3),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Left Center,,,644.0,3.0,3.0,0.0,,,,,,,,,,,,,,
646,PT02M40.00S,2023-02-27T04:24:54.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,5.995400788436268,52.450980392156865,1610612757,123,109,2023-02-27T04:24:57Z,6380000,False,-12.0,4.0,1,left,MISS D. Lillard driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.29,Missed,,,,,,,,,,,,,,,,,,
647,PT02M38.00S,2023-02-27T04:24:56.1Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612745,123,109,2023-02-27T04:24:57Z,6390000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:8),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,646.0,8.0,8.0,0.0,,,,,,,,,,,,,,
648,PT02M35.00S,2023-02-27T04:25:00.0Z,4,REGULAR,foul,offensive,['inpenalty'],1630227,,,1610612745,123,109,2023-02-27T04:25:11Z,6400000,False,,,0,,D. Nix offensive FOUL (3 PF),"[1630227, 1630570]",1610612745.0,HOU,,,,Nix,D. Nix,,,,,Restricted Area,0-8 Center,,,,,,,,202041.0,3.0,0.0,Watford,1630570.0,,,,,,,,
650,PT02M35.00S,2023-02-27T04:25:00.0Z,4,REGULAR,turnover,offensive foul,[],1630227,,,1610612745,123,109,2023-02-27T04:25:00Z,6420000,False,,,0,,D. Nix offensive foul TURNOVER (3 TO),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,Restricted Area,0-8 Center,,,,,,,,202041.0,,,,,3.0,,,,,,,
651,PT02M35.00S,2023-02-27T04:25:08.5Z,4,REGULAR,substitution,out,[],1630231,,,1610612757,123,109,2023-02-27T04:25:16Z,6430000,False,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT02M35.00S,2023-02-27T04:25:08.5Z,4,REGULAR,substitution,in,[],1631106,,,1610612757,123,109,2023-02-27T04:25:16Z,6440000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT02M35.00S,2023-02-27T04:25:22.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,123,109,2023-02-27T04:25:22Z,6450000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT02M23.00S,2023-02-27T04:27:23.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203081,19.398817345597898,93.38235294117648,1610612757,126,109,2023-02-27T04:27:32Z,6470000,False,-217.0,130.0,1,left,D. Lillard 25' 3PT pullup (69 PTS) (C. Reddish 4 AST),"[203081, 1629629]",1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,25.28,Made,,,,,69.0,,,,,,,,,,,C. Reddish,1629629.0,4.0
657,PT02M03.00S,2023-02-27T04:27:44.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631095,93.24901445466492,49.754901960784316,1610612745,126,111,2023-02-27T04:27:49Z,6490000,False,-1.0,11.0,1,right,J. Smith Jr. cutting Layup (7 PTS) (D. Nix 3 AST),"[1631095, 1630227]",1610612745.0,HOU,cutting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,7.0,,,,,,,,,,,D. Nix,1630227.0,3.0
659,PT01M50.00S,2023-02-27T04:27:56.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,10.068988173455978,61.029411764705884,1610612757,126,111,2023-02-27T04:28:06Z,6510000,False,-55.0,42.0,1,left,MISS D. Lillard 6' driving floating Shot,[203081],1610612757.0,POR,driving floating,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,6.93,Missed,,,,,,,,,,,,,,,,,,
660,PT01M49.00S,2023-02-27T04:27:58.3Z,4,REGULAR,rebound,offensive,[],1629680,,,1610612757,126,111,2023-02-27T04:27:58Z,6520000,False,,,0,,M. Thybulle REBOUND (Off:1 Def:2),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,,,659.0,3.0,2.0,1.0,,,,,,,,,,,,,,
661,PT01M42.00S,2023-02-27T04:28:04.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203081,17.559132720105126,49.01960784313725,1610612757,128,111,2023-02-27T04:28:22Z,6530000,False,5.0,113.0,1,left,D. Lillard 11' driving floating Jump Shot (71 PTS),[203081],1610612757.0,POR,driving floating,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,11.27,Made,,,,,71.0,,,,,,,,,,,,,
662,PT01M24.00S,2023-02-27T04:28:27.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631095,92.9862023653088,49.26470588235294,1610612745,128,113,2023-02-27T04:28:36Z,6540000,False,-4.0,13.0,1,right,J. Smith Jr. driving Layup (9 PTS) (T. Eason 3 AST),"[1631095, 1631106]",1610612745.0,HOU,driving,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,9.0,,,,,,,,,,,T. Eason,1631106.0,3.0
663,PT01M14.00S,2023-02-27T04:28:38.7Z,4,REGULAR,3pt,Jump Shot,[],203081,34.510512483574246,13.23529411764706,1610612757,128,113,2023-02-27T04:28:44Z,6550000,False,184.0,272.0,1,left,MISS D. Lillard 32' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,32.82,Missed,,,,,,,,,,,,,,,,,,
664,PT01M11.00S,2023-02-27T04:28:41.7Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,128,113,2023-02-27T04:28:44Z,6560000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:6),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,663.0,8.0,6.0,2.0,,,,,,,,,,,,,,
666,PT01M06.00S,2023-02-27T04:28:46.4Z,4,REGULAR,turnover,lost ball,[],1631095,,,1610612745,128,113,2023-02-27T04:39:58Z,6580000,False,,,0,,J. Smith Jr. lost ball TURNOVER (2 TO),"[1631095, 1629629]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2.0,Reddish,1629629.0,,,,,
667,PT01M06.00S,2023-02-27T04:28:46.4Z,4,REGULAR,steal,,[],1629629,,,1610612757,128,113,2023-02-27T04:28:48Z,6590000,False,,,0,,C. Reddish STEAL (3 STL),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
668,PT00M47.90S,2023-02-27T04:29:04.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629629,16.90210249671485,95.34313725490196,1610612757,131,113,2023-02-27T04:29:09Z,6600000,False,-227.0,106.0,1,left,C. Reddish 25' 3PT  (7 PTS) (T. Watford 2 AST),"[1629629, 1630570]",1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Left Center,25.04,Made,,,,,7.0,,,,,,,,,,,T. Watford,1630570.0,2.0
