actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
513,PT08M23.00S,2023-03-25T03:50:47.9Z,4,REGULAR,turnover,bad pass,[],1630245,,,1610612741,81,105,2023-03-25T03:50:52Z,5060000,False,,,0,,A. Dosunmu bad pass TURNOVER (1 TO),"[1630245, 1630553]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Left,,,,,,,,1.0,Johnson,1630553.0,,,,,,,,,,
514,PT08M23.00S,2023-03-25T03:50:47.9Z,4,REGULAR,steal,,[],1630553,,,1610612757,81,105,2023-03-25T03:50:50Z,5070000,False,,,0,,K. Johnson STEAL (3 STL),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
516,PT08M17.00S,2023-03-25T03:50:57.0Z,4,REGULAR,foul,personal,[],1631207,,,1610612757,81,105,2023-03-25T03:51:21Z,5090000,False,,,0,,D. Terry personal FOUL (2 PF),"[1631207, 1630553]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,,,,,,,,,2.0,0.0,Johnson,1630553.0
518,PT08M17.00S,2023-03-25T03:51:22.5Z,4,REGULAR,substitution,out,[],1630553,,,1610612757,81,105,2023-03-25T03:51:28Z,5110000,False,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M17.00S,2023-03-25T03:51:22.5Z,4,REGULAR,substitution,in,[],1627853,,,1610612757,81,105,2023-03-25T03:51:28Z,5120000,False,,,0,,SUB in: R. Arcidiacono,[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M04.00S,2023-03-25T03:51:42.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628995,92.9862023653088,51.71568627450981,1610612757,83,105,2023-03-25T03:51:46Z,5130000,False,9.0,13.0,1,right,K. Knox II driving Layup (6 PTS) (R. Arcidiacono 6 AST),"[1628995, 1627853]",1610612757.0,POR,driving,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,1.59,Made,6.0,R. Arcidiacono,1627853.0,6.0,,,,,,,,,,,,,,
522,PT07M47.00S,2023-03-25T03:52:01.8Z,4,REGULAR,foul,offensive,[],1630245,,,1610612741,83,105,2023-03-25T03:52:19Z,5150000,False,,,0,,A. Dosunmu charge offensive FOUL (1 PF),"[1630245, 1627853]",1610612741.0,CHI,charge,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,,,,,,,,,1.0,0.0,Arcidiacono,1627853.0
524,PT07M47.00S,2023-03-25T03:52:01.8Z,4,REGULAR,turnover,offensive foul,[],1630245,,,1610612741,83,105,2023-03-25T03:52:01Z,5170000,False,,,0,,A. Dosunmu offensive foul TURNOVER (2 TO),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,2.0,,,,,,,,,,,,
525,PT07M39.00S,2023-03-25T03:52:29.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629642,75.64060446780552,7.598039215686274,1610612757,83,105,2023-03-25T03:52:34Z,5180000,False,-212.0,176.0,1,right,MISS N. Little 27' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Left Center,27.59,Missed,,,,,,,,,,,,,,,,,,
526,PT07M36.00S,2023-03-25T03:52:32.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,83,105,2023-03-25T03:53:12Z,5190000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,525.0,,,,,,,,,
527,PT07M36.00S,2023-03-25T03:52:35.1Z,4,REGULAR,foul,personal,[],1631133,,,1610612741,83,105,2023-03-25T04:02:25Z,5200000,False,,,0,,J. Walker loose ball personal FOUL (4 PF),"[1631133, 202696]",1610612757.0,POR,loose ball,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,201245.0,,,,,,,,,,4.0,0.0,Vucevic,202696.0
529,PT07M36.00S,2023-03-25T03:52:54.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,83,105,2023-03-25T03:52:54Z,5220000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M36.00S,2023-03-25T03:55:02.2Z,4,REGULAR,substitution,out,[],1629629,,,1610612741,83,105,2023-03-25T03:55:36Z,5230000,False,,,0,,SUB out: C. Reddish,[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M36.00S,2023-03-25T03:55:02.2Z,4,REGULAR,substitution,out,[],1629642,,,1610612741,83,105,2023-03-25T03:55:36Z,5240000,False,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT07M36.00S,2023-03-25T03:55:02.2Z,4,REGULAR,substitution,in,[],1631101,,,1610612741,83,105,2023-03-25T03:55:36Z,5250000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M36.00S,2023-03-25T03:55:02.2Z,4,REGULAR,substitution,in,[],1631219,,,1610612741,83,105,2023-03-25T03:55:36Z,5260000,False,,,0,,SUB in: J. Butler Jr.,[1631219],1610612757.0,POR,,,,Butler Jr.,J. Butler Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M17.00S,2023-03-25T03:55:48.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,16.113666228646515,63.23529411764706,1610612741,83,105,2023-03-25T03:58:54Z,5270000,False,-66.0,99.0,1,left,MISS N. Vucevic 11' turnaround fadeaway Shot,[202696],1610612741.0,CHI,turnaround fadeaway,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Left,11.91,Missed,,,,,,,,,,,,,,,,,,
535,PT07M14.00S,2023-03-25T03:55:51.5Z,4,REGULAR,rebound,defensive,[],1631101,,,1610612757,83,105,2023-03-25T03:55:55Z,5280000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,534.0,3.0,2.0,1.0,,,,,,
536,PT07M00.00S,2023-03-25T03:56:05.1Z,4,REGULAR,3pt,Jump Shot,[],1631133,66.04796320630749,61.76470588235294,1610612757,83,105,2023-03-25T03:56:10Z,5290000,False,59.0,267.0,1,right,MISS J. Walker 27' 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,27.3,Missed,,,,,,,,,,,,,,,,,,
537,PT06M57.00S,2023-03-25T03:56:08.1Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,83,105,2023-03-25T03:56:10Z,5300000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:12),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,536.0,14.0,12.0,2.0,,,,,,
538,PT06M45.00S,2023-03-25T03:56:21.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631207,11.514454664914586,49.754901960784316,1610612741,83,107,2023-03-25T03:56:27Z,5310000,False,1.0,56.0,1,left,D. Terry driving Hook (6 PTS) (C. White 5 AST),"[1631207, 1629632]",1610612741.0,CHI,driving,,,Terry,D. Terry,,,,,In The Paint (Non-RA),0-8 Center,5.57,Made,6.0,C. White,1629632.0,5.0,,,,,,,,,,,,,,
540,PT06M35.00S,2023-03-25T03:56:29.8Z,4,REGULAR,3pt,Jump Shot,[],1631101,76.42904073587385,86.02941176470588,1610612757,86,107,2023-03-25T03:56:34Z,5330000,False,180.0,169.0,1,right,S. Sharpe 24' 3PT pullup (22 PTS),[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,24.7,Made,22.0,,,,,,,,,,,,,,,,,
541,PT06M16.00S,2023-03-25T03:56:51.8Z,4,REGULAR,turnover,out-of-bounds,[],202696,,,1610612741,86,107,2023-03-25T03:56:58Z,5340000,False,,,0,,N. Vucevic bad pass out-of-bounds TURNOVER (5 TO),[202696],1610612741.0,CHI,bad pass,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left,,,,,,,201245.0,5.0,,,,,,,,,,,,
542,PT06M08.00S,2023-03-25T03:57:05.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631133,91.67214191852825,52.20588235294118,1610612757,88,107,2023-03-25T03:57:13Z,5350000,False,11.0,26.0,1,right,J. Walker cutting DUNK (12 PTS) (K. Knox II 1 AST),"[1631133, 1628995]",1610612757.0,POR,cutting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.8,Made,12.0,K. Knox II,1628995.0,1.0,,,,,,,,,,,,,,
544,PT05M50.00S,2023-03-25T03:57:22.7Z,4,REGULAR,3pt,Jump Shot,[],1629632,18.084756898817346,91.17647058823529,1610612741,88,110,2023-03-25T03:57:28Z,5370000,False,-206.0,117.0,1,left,C. White 3PT  (17 PTS) (A. Dosunmu 2 AST),"[1629632, 1630245]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,23.71,Made,17.0,A. Dosunmu,1630245.0,2.0,,,,,,,,,,,,,,
546,PT05M28.00S,2023-03-25T03:57:45.3Z,4,REGULAR,2pt,Jump Shot,[],1631101,75.50919842312747,55.14705882352941,1610612757,88,110,2023-03-25T03:57:50Z,5390000,False,26.0,178.0,1,right,MISS S. Sharpe 17' step back Shot,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Center,17.95,Missed,,,,,,,,,,,,,,,,,,
547,PT05M25.00S,2023-03-25T03:57:47.5Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,88,110,2023-03-25T03:57:47Z,5400000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:13),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,546.0,15.0,13.0,2.0,,,,,,
548,PT05M11.00S,2023-03-25T03:58:01.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202696,10.200394218134035,53.92156862745098,1610612741,88,112,2023-03-25T03:58:07Z,5410000,False,-20.0,43.0,1,left,N. Vucevic turnaround Hook (23 PTS) (C. White 6 AST),"[202696, 1629632]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,4.76,Made,23.0,C. White,1629632.0,6.0,,,,,,,,,,,,,,
550,PT04M59.00S,2023-03-25T03:58:16.1Z,4,REGULAR,violation,kicked ball,[],202696,,,1610612757,88,112,2023-03-25T03:58:31Z,5430000,False,,,0,,N. Vucevic kicked ball VIOLATION,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,201245.0,,,,,,,,,,,,,
551,PT04M59.00S,2023-03-25T03:58:22.1Z,4,REGULAR,substitution,out,[],1627853,,,1610612757,88,112,2023-03-25T03:58:31Z,5440000,False,,,0,,SUB out: R. Arcidiacono,[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT04M59.00S,2023-03-25T03:58:22.1Z,4,REGULAR,substitution,out,[],202696,,,1610612757,88,112,2023-03-25T03:58:31Z,5450000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT04M59.00S,2023-03-25T03:58:22.1Z,4,REGULAR,substitution,in,[],1630553,,,1610612757,88,112,2023-03-25T03:58:31Z,5460000,False,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT04M59.00S,2023-03-25T03:58:22.1Z,4,REGULAR,substitution,in,[],1630172,,,1610612757,88,112,2023-03-25T03:58:31Z,5470000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT04M54.00S,2023-03-25T03:58:41.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628995,80.3712220762155,44.36274509803921,1610612757,88,112,2023-03-25T03:58:50Z,5480000,False,-28.0,132.0,1,right,MISS K. Knox II 13' pullup Shot,[1628995],1610612757.0,POR,pullup,,,Knox II,K. Knox II,,,,,In The Paint (Non-RA),8-16 Center,13.5,Missed,,,,,,,,,,,,,,,,,,
556,PT04M47.00S,2023-03-25T03:58:48.6Z,4,REGULAR,rebound,offensive,[],1631101,,,1610612757,88,112,2023-03-25T03:58:50Z,5490000,False,,,0,,S. Sharpe REBOUND (Off:2 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,555.0,4.0,2.0,2.0,,,,,,
557,PT04M47.00S,2023-03-25T03:58:47.7Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631101,94.40999984741211,50.0,1610612757,90,112,2023-03-25T03:59:03Z,5500000,False,0.0,0.0,1,right,S. Sharpe tip DUNK (24 PTS),[1631101],1610612757.0,POR,tip,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,0.0,Made,24.0,,,,,,,,,,,,,,,,,
559,PT04M24.00S,2023-03-25T03:59:11.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.652431011826544,47.05882352941176,1610612741,90,114,2023-03-25T03:59:16Z,5520000,False,15.0,10.0,1,left,A. Dosunmu reverse Layup (7 PTS) (C. White 7 AST),"[1630245, 1629632]",1610612741.0,CHI,reverse,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.78,Made,7.0,C. White,1629632.0,7.0,,,,,,,,,,,,,,
561,PT04M01.00S,2023-03-25T03:59:34.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628995,92.59198423127464,53.18627450980392,1610612757,90,114,2023-03-25T04:04:51Z,5540000,False,16.0,17.0,1,right,MISS K. Knox II driving Layup,[1628995],1610612757.0,POR,driving,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
562,PT03M59.00S,2023-03-25T03:59:36.5Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,90,114,2023-03-25T03:59:43Z,5550000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,561.0,1.0,1.0,0.0,,,,,,
563,PT03M51.00S,2023-03-25T03:59:44.1Z,4,REGULAR,3pt,Jump Shot,[],1630245,31.882391590013142,66.42156862745098,1610612741,90,117,2023-03-25T03:59:49Z,5560000,False,-82.0,247.0,1,left,A. Dosunmu 26' 3PT  (10 PTS) (C. White 8 AST),"[1630245, 1629632]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,26.05,Made,10.0,C. White,1629632.0,8.0,,,,,,,,,,,,,,
565,PT03M34.00S,2023-03-25T04:00:00.7Z,4,REGULAR,3pt,Jump Shot,[],1628995,66.17936925098554,35.049019607843135,1610612757,90,117,2023-03-25T04:00:05Z,5580000,False,-75.0,265.0,1,right,MISS K. Knox II 27' 3PT,[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Center,27.57,Missed,,,,,,,,,,,,,,,,,,
566,PT03M32.00S,2023-03-25T04:00:02.7Z,4,REGULAR,rebound,defensive,[],1631207,,,1610612741,90,117,2023-03-25T04:00:05Z,5590000,False,,,0,,D. Terry REBOUND (Off:0 Def:3),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,565.0,3.0,3.0,0.0,,,,,,
567,PT03M15.00S,2023-03-25T04:00:20.1Z,4,REGULAR,2pt,Jump Shot,[],1629632,7.440867279894875,91.91176470588235,1610612741,90,119,2023-03-25T04:00:27Z,5600000,False,-210.0,17.0,1,left,C. White 21' Jump Shot (19 PTS) (D. Jones Jr. 2 AST),"[1629632, 1627884]",1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Left,21.03,Made,19.0,D. Jones Jr.,1627884.0,2.0,,,,,,,,,,,,,,
569,PT03M14.00S,2023-03-25T04:00:34.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,90,119,2023-03-25T04:00:34Z,5620000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT02M55.00S,2023-03-25T04:03:44.1Z,4,REGULAR,3pt,Jump Shot,[],1631101,67.62483574244416,40.68627450980392,1610612757,90,119,2023-03-25T04:03:51Z,5630000,False,-47.0,252.0,1,right,MISS S. Sharpe 25' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,25.61,Missed,,,,,,,,,,,,,,,,,,
571,PT02M53.00S,2023-03-25T04:03:46.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,90,119,2023-03-25T04:03:51Z,5640000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,570.0,,,,,,,,,
573,PT02M51.00S,2023-03-25T04:04:15.2Z,4,REGULAR,foul,offensive,[],1630553,,,1610612757,90,119,2023-03-25T04:04:23Z,5660000,False,,,0,,K. Johnson offensive FOUL (3 PF),"[1630553, 1629632]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,204058.0,,,,,,,,,,3.0,0.0,White,1629632.0
575,PT02M51.00S,2023-03-25T04:04:15.2Z,4,REGULAR,turnover,offensive foul,[],1630553,,,1610612757,90,119,2023-03-25T04:04:15Z,5680000,False,,,0,,K. Johnson offensive foul TURNOVER (1 TO),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,204058.0,1.0,,,,,,,,,,,,
576,PT02M40.00S,2023-03-25T04:04:39.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630172,11.514454664914586,46.07843137254902,1610612741,90,119,2023-03-25T04:04:49Z,5690000,False,20.0,56.0,1,left,MISS P. Williams driving Layup - blocked,"[1630172, 1631219]",1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.9,Missed,,,,,,,,,,,,,Butler Jr.,1631219.0,,,,
577,PT02M40.00S,2023-03-25T04:04:39.4Z,4,REGULAR,block,,[],1631219,,,1610612741,90,119,2023-03-25T04:04:42Z,5700000,False,,,0,,J. Butler Jr. BLOCK (1 BLK),[1631219],1610612757.0,POR,,,,Butler Jr.,J. Butler Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
578,PT02M37.00S,2023-03-25T04:04:42.4Z,4,REGULAR,rebound,defensive,[],1628995,,,1610612757,90,119,2023-03-25T04:04:49Z,5710000,False,,,0,,K. Knox II REBOUND (Off:0 Def:2),[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,576.0,2.0,2.0,0.0,,,,,,
579,PT02M33.00S,2023-03-25T04:04:47.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630553,92.19776609724047,49.50980392156863,1610612757,92,119,2023-03-25T04:04:59Z,5720000,False,-2.0,21.0,1,right,K. Johnson running Layup (10 PTS),[1630553],1610612757.0,POR,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.09,Made,10.0,,,,,,,,,,,,,,,,,
580,PT02M16.00S,2023-03-25T04:05:04.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630172,12.697109067017081,39.950980392156865,1610612741,92,119,2023-03-25T04:05:10Z,5730000,False,50.0,67.0,1,left,MISS P. Williams 8' turnaround Hook - blocked,"[1630172, 1631101]",1610612741.0,CHI,turnaround,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Right,8.36,Missed,,,,,,,,,,,,,Sharpe,1631101.0,,,,
581,PT02M16.00S,2023-03-25T04:05:04.3Z,4,REGULAR,block,,[],1631101,,,1610612741,92,119,2023-03-25T04:05:06Z,5740000,False,,,0,,S. Sharpe BLOCK (1 BLK),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
582,PT02M11.00S,2023-03-25T04:05:09.3Z,4,REGULAR,rebound,offensive,[],1629632,,,1610612741,92,119,2023-03-25T04:05:10Z,5750000,False,,,0,,C. White REBOUND (Off:1 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,580.0,3.0,2.0,1.0,,,,,,
583,PT02M09.00S,2023-03-25T04:05:11.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630172,20.18725361366623,5.88235294117647,1610612741,92,119,2023-03-25T04:05:18Z,5760000,False,221.0,137.0,1,left,MISS P. Williams 25' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,25.98,Missed,,,,,,,,,,,,,,,,,,
584,PT02M03.00S,2023-03-25T04:05:17.3Z,4,REGULAR,rebound,offensive,[],1631207,,,1610612741,92,119,2023-03-25T04:05:18Z,5770000,False,,,0,,D. Terry REBOUND (Off:1 Def:3),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,583.0,4.0,3.0,1.0,,,,,,
585,PT02M03.00S,2023-03-25T04:05:17.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631207,5.590000152587891,50.0,1610612741,92,119,2023-03-25T04:05:21Z,5780000,False,0.0,0.0,1,left,MISS D. Terry tip Layup,[1631207],1610612741.0,CHI,tip,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
586,PT02M03.00S,2023-03-25T04:05:17.2Z,4,REGULAR,rebound,offensive,[],1627884,,,1610612741,92,119,2023-03-25T04:05:21Z,5790000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:0),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,585.0,1.0,0.0,1.0,,,,,,
587,PT02M01.00S,2023-03-25T04:05:18.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627884,5.590000152587891,50.0,1610612741,92,119,2023-03-25T04:05:18Z,5800000,False,0.0,0.0,1,left,MISS D. Jones Jr. tip Layup,[1627884],1610612741.0,CHI,tip,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
588,PT02M00.00S,2023-03-25T04:05:19.6Z,4,REGULAR,rebound,offensive,[],1627884,,,1610612741,92,119,2023-03-25T04:05:19Z,5810000,False,,,0,,D. Jones Jr. REBOUND (Off:2 Def:0),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,587.0,2.0,0.0,2.0,,,,,,
589,PT01M59.00S,2023-03-25T04:05:20.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627884,7.835085413929041,46.568627450980394,1610612741,92,119,2023-03-25T04:09:17Z,5820000,False,17.0,21.0,1,left,MISS D. Jones Jr. putback Layup,[1627884],1610612741.0,CHI,putback,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,,,,
590,PT01M57.00S,2023-03-25T04:05:22.8Z,4,REGULAR,rebound,defensive,[],1631219,,,1610612757,92,119,2023-03-25T04:09:17Z,5830000,False,,,0,,J. Butler Jr. REBOUND (Off:0 Def:1),[1631219],1610612757.0,POR,,,,Butler Jr.,J. Butler Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,589.0,1.0,1.0,0.0,,,,,,
591,PT01M53.00S,2023-03-25T04:05:26.7Z,4,REGULAR,turnover,lost ball,[],1631101,,,1610612757,92,119,2023-03-25T04:05:30Z,5840000,False,,,0,,S. Sharpe lost ball TURNOVER (3 TO),"[1631101, 1629632]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left Center,,,,,,,,3.0,White,1629632.0,,,,,,,,,,
592,PT01M53.00S,2023-03-25T04:05:26.7Z,4,REGULAR,steal,,[],1629632,,,1610612741,92,119,2023-03-25T04:05:28Z,5850000,False,,,0,,C. White STEAL (1 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
593,PT01M46.00S,2023-03-25T04:05:33.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630245,26.62614980289093,14.460784313725492,1610612741,92,122,2023-03-25T04:05:39Z,5860000,False,178.0,198.0,1,left,A. Dosunmu 26' 3PT pullup (13 PTS) (C. White 9 AST),"[1630245, 1629632]",1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,26.59,Made,13.0,C. White,1629632.0,9.0,,,,,,,,,,,,,,
595,PT01M32.00S,2023-03-25T04:05:51.5Z,4,REGULAR,turnover,bad pass,[],1630553,,,1610612757,92,122,2023-03-25T04:05:55Z,5880000,False,,,0,,K. Johnson bad pass TURNOVER (2 TO),"[1630553, 1629632]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,White,1629632.0,,,,,,,,,,
596,PT01M32.00S,2023-03-25T04:05:51.5Z,4,REGULAR,steal,,[],1629632,,,1610612741,92,122,2023-03-25T04:05:53Z,5890000,False,,,0,,C. White STEAL (2 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
