actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
350,PT09M14.00S,2022-10-29T03:21:54.0Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612757,71,63,2022-10-29T03:21:59Z,3480000,,,0,,J. Hart REBOUND (Off:1 Def:4),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,349.0,5.0,4.0,1.0,,,,,,,,,,,,,,
351,PT09M10.00S,2022-10-29T03:22:00.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,6.652431011826544,46.81372549019608,1610612757,71,63,2022-10-29T03:22:12Z,3490000,16.0,10.0,1,left,MISS J. Hart running Layup - blocked,"[1628404, 201569]",1610612757.0,POR,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,,,,Gordon,201569.0,,,,
352,PT09M10.00S,2022-10-29T03:22:00.5Z,3,REGULAR,block,,[],201569,,,1610612757,71,63,2022-10-29T03:22:02Z,3500000,,,0,,E. Gordon BLOCK (1 BLK),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
353,PT09M10.00S,2022-10-29T03:22:00.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,71,63,2022-10-29T03:22:12Z,3510000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,351.0,,,,,,,,,,,,,,,,,
355,PT09M03.00S,2022-10-29T03:22:14.6Z,3,REGULAR,2pt,Jump Shot,[],1630224,79.31997371879106,50.0,1610612745,71,65,2022-10-29T03:22:18Z,3530000,0.0,142.0,1,right,J. Green 14' pullup Jump Shot (10 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,8-16 Center,14.19,Made,,,,,10.0,,,,,,,,,,,,,
356,PT09M02.00S,2022-10-29T03:22:18.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,71,65,2022-10-29T03:22:18Z,3540000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT09M02.00S,2022-10-29T03:24:33.1Z,3,REGULAR,substitution,out,[],1631101,,,1610612757,71,65,2022-10-29T03:25:09Z,3550000,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT09M02.00S,2022-10-29T03:24:33.1Z,3,REGULAR,substitution,out,[],203994,,,1610612757,71,65,2022-10-29T03:25:09Z,3560000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT09M02.00S,2022-10-29T03:24:33.1Z,3,REGULAR,substitution,in,[],1629234,,,1610612757,71,65,2022-10-29T03:25:09Z,3570000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT09M02.00S,2022-10-29T03:24:33.1Z,3,REGULAR,substitution,in,[],1626159,,,1610612757,71,65,2022-10-29T03:25:09Z,3580000,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT08M47.00S,2022-10-29T03:25:26.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,6.652431011826544,50.98039215686274,1610612757,73,65,2022-10-29T03:25:32Z,3590000,-5.0,10.0,1,left,J. Hart cutting Layup (7 PTS) (J. Winslow 5 AST),"[1628404, 1626159]",1610612757.0,POR,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,7.0,J. Winslow,1626159.0,5.0,,,,,,,,,,
363,PT08M31.00S,2022-10-29T03:25:44.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,94.03745072273325,44.36274509803921,1610612745,73,67,2022-10-29T03:25:49Z,3610000,-28.0,4.0,1,right,A. Sengun driving Layup (5 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.84,Made,,,,,5.0,,,,,,,,,,,,,
364,PT08M20.00S,2022-10-29T03:26:00.5Z,3,REGULAR,foul,personal,[],1631095,,,1610612757,73,67,2022-10-29T03:26:06Z,3620000,,,0,,J. Smith Jr. personal FOUL (2 PF),"[1631095, 1629234]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202027.0,,,2.0,0.0,Eubanks,1629234.0
366,PT08M09.00S,2022-10-29T03:26:30.6Z,3,REGULAR,foul,personal,['2freethrow'],201569,,,1610612757,73,67,2022-10-29T03:26:40Z,3640000,,,0,,E. Gordon shooting personal FOUL (1 PF) (Winslow 2 FT),"[201569, 1626159]",1610612745.0,HOU,shooting,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628951.0,,,1.0,0.0,Winslow,1626159.0
368,PT08M09.00S,2022-10-29T03:26:54.2Z,3,REGULAR,freethrow,1 of 2,[],1626159,,,1610612757,74,67,2022-10-29T03:27:14Z,3660000,,,0,,J. Winslow Free Throw 1 of 2 (1 PTS),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
369,PT08M09.00S,2022-10-29T03:26:54.2Z,3,REGULAR,freethrow,2 of 2,[],1626159,,,1610612757,74,67,2022-10-29T03:27:14Z,3670000,,,0,,MISS J. Winslow Free Throw 2 of 2,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
370,PT08M07.00S,2022-10-29T03:26:56.2Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,74,67,2022-10-29T03:27:14Z,3680000,,,0,,K. Porter Jr. REBOUND (Off:2 Def:3),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,369.0,5.0,3.0,2.0,,,,,,,,,,,,,,
371,PT07M48.00S,2022-10-29T03:27:31.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,91.40932982917214,49.26470588235294,1610612745,74,69,2022-10-29T03:27:35Z,3690000,-4.0,28.0,1,right,A. Sengun turnaround Hook (7 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.85,Made,,,,,7.0,,,,,,,,,,,,,
372,PT07M27.00S,2022-10-29T03:27:52.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,7.178055190538765,34.068627450980394,1610612757,76,69,2022-10-29T03:28:00Z,3700000,80.0,15.0,1,left,J. Winslow 8' driving floating Jump Shot (3 PTS) (J. Hart 3 AST),"[1626159, 1628404]",1610612757.0,POR,driving floating,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),0-8 Center,8.11,Made,,,,,3.0,J. Hart,1628404.0,3.0,,,,,,,,,,
374,PT07M17.00S,2022-10-29T03:28:03.7Z,3,REGULAR,turnover,out-of-bounds,[],1629645,,,1610612745,76,69,2022-10-29T03:28:10Z,3720000,,,0,,K. Porter Jr. bad pass out-of-bounds TURNOVER (4 TO),[1629645],1610612745.0,HOU,bad pass,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,4.0,,,1628951.0,,,,,,
375,PT07M00.00S,2022-10-29T03:28:24.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,30.831143232588698,26.225490196078432,1610612757,76,69,2022-10-29T03:28:30Z,3730000,119.0,237.0,1,left,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,26.54,Missed,,,,,,,,,,,,,,,,,,
376,PT06M55.00S,2022-10-29T03:28:29.3Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,76,69,2022-10-29T03:28:30Z,3740000,,,0,,J. Green REBOUND (Off:0 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,375.0,4.0,4.0,0.0,,,,,,,,,,,,,,
377,PT06M47.00S,2022-10-29T03:28:36.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,84.44480946123521,62.745098039215684,1610612745,76,69,2022-10-29T03:28:43Z,3750000,64.0,94.0,1,right,MISS J. Green 11' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Right,11.33,Missed,,,,,,,,,,,,,,,,,,
378,PT06M47.00S,2022-10-29T03:28:36.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,76,69,2022-10-29T03:28:43Z,3760000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,377.0,,,,,,,,,,,,,,,,,
379,PT06M47.00S,2022-10-29T03:28:42.1Z,3,REGULAR,foul,personal,[],203924,,,1610612745,76,69,2022-10-29T03:29:00Z,3770000,,,0,,J. Grant loose ball personal FOUL (2 PF),"[203924, 1630578]",1610612757.0,POR,loose ball,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202027.0,,,2.0,0.0,Sengun,1630578.0
381,PT06M34.00S,2022-10-29T03:29:20.8Z,3,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612745,76,69,2022-10-29T03:29:31Z,3790000,,,0,,D. Eubanks shooting personal FOUL (2 PF) (Smith Jr. 2 FT),"[1629234, 1631095]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628951.0,,,2.0,0.0,Smith Jr.,1631095.0
383,PT06M34.00S,2022-10-29T03:29:51.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1631095,,,1610612745,76,70,2022-10-29T03:29:51Z,3810000,,,0,,J. Smith Jr. Free Throw 1 of 2 (8 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
384,PT06M34.00S,2022-10-29T03:29:51.7Z,3,REGULAR,substitution,out,[],1629234,,,1610612745,76,70,2022-10-29T03:29:54Z,3820000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M34.00S,2022-10-29T03:29:51.7Z,3,REGULAR,substitution,in,[],203994,,,1610612745,76,70,2022-10-29T03:29:54Z,3830000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M34.00S,2022-10-29T03:30:14.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1631095,,,1610612745,76,71,2022-10-29T03:30:14Z,3840000,,,0,,J. Smith Jr. Free Throw 2 of 2 (9 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
387,PT06M23.00S,2022-10-29T03:30:27.7Z,3,REGULAR,3pt,Jump Shot,[],1629014,29.77989487516426,25.245098039215684,1610612757,76,71,2022-10-29T03:30:34Z,3850000,124.0,227.0,1,left,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.89,Missed,,,,,,,,,,,,,,,,,,
388,PT06M21.00S,2022-10-29T03:30:29.7Z,3,REGULAR,rebound,offensive,[],1628404,,,1610612757,76,71,2022-10-29T03:30:29Z,3860000,,,0,,J. Hart REBOUND (Off:2 Def:4),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,387.0,6.0,4.0,2.0,,,,,,,,,,,,,,
389,PT06M15.00S,2022-10-29T03:30:34.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203924,6.258212877792378,95.34313725490196,1610612757,79,71,2022-10-29T03:30:39Z,3870000,-227.0,6.0,1,left,J. Grant 3PT  (7 PTS) (J. Nurkic 1 AST),"[203924, 203994]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,22.68,Made,,,,,7.0,J. Nurkic,203994.0,1.0,,,,,,,,,,
391,PT06M04.00S,2022-10-29T03:30:46.4Z,3,REGULAR,3pt,Jump Shot,[],1630224,94.03745072273325,3.6764705882352944,1610612745,79,71,2022-10-29T03:30:51Z,3890000,-232.0,4.0,1,right,MISS J. Green 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
392,PT06M00.00S,2022-10-29T03:30:50.4Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,79,71,2022-10-29T03:30:51Z,3900000,,,0,,J. Grant REBOUND (Off:1 Def:3),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,,,391.0,4.0,3.0,1.0,,,,,,,,,,,,,,
393,PT05M56.00S,2022-10-29T03:30:55.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203994,6.258212877792378,48.77450980392157,1610612757,79,71,2022-10-29T03:31:38Z,3910000,6.0,6.0,1,left,MISS J. Nurkic running Layup - blocked,"[203994, 1630578]",1610612757.0,POR,running,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,,Sengun,1630578.0,,,,
394,PT05M56.00S,2022-10-29T03:30:55.8Z,3,REGULAR,block,,[],1630578,,,1610612757,79,71,2022-10-29T03:31:00Z,3920000,,,0,,A. Sengun BLOCK (2 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
402,PT05M56.00S,2022-10-29T03:30:55.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,79,71,2022-10-29T03:34:56Z,3925000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,393.0,,,,,,,,,,,,,,,,,
395,PT05M56.00S,2022-10-29T03:31:18.6Z,3,REGULAR,substitution,out,[],201569,,,1610612745,79,71,2022-10-29T03:31:36Z,3930000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M56.00S,2022-10-29T03:31:18.6Z,3,REGULAR,substitution,out,[],1630578,,,1610612745,79,71,2022-10-29T03:31:36Z,3940000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M56.00S,2022-10-29T03:31:18.6Z,3,REGULAR,substitution,in,[],1630231,,,1610612745,79,71,2022-10-29T03:31:36Z,3950000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M56.00S,2022-10-29T03:31:18.6Z,3,REGULAR,substitution,in,[],1630256,,,1610612745,79,71,2022-10-29T03:31:36Z,3960000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M53.00S,2022-10-29T03:31:36.0Z,3,REGULAR,jumpball,recovered,[],1630231,,,1610612745,79,71,2022-10-29T03:32:59Z,3970000,,,0,,Jump Ball J. Tate vs. J. Nurkic: Tip to K. Martin Jr.,"[1630231, 1630256, 203994]",1610612745.0,HOU,lodgedball,K. Martin Jr.,1630231.0,Martin Jr.,K. Martin Jr.,Tate,1630256.0,Nurkic,203994.0,,,,,,,,,,,,,,,,,,,,,,
403,PT05M39.00S,2022-10-29T03:31:49.8Z,3,REGULAR,3pt,Jump Shot,[],1631095,88.51839684625493,97.30392156862744,1610612745,79,71,2022-10-29T03:31:56Z,4000000,237.0,55.0,1,right,MISS J. Smith Jr. 24' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,24.29,Missed,,,,,,,,,,,,,,,,,,
404,PT05M37.00S,2022-10-29T03:31:51.9Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,79,71,2022-10-29T03:31:51Z,4010000,,,0,,J. Nurkic REBOUND (Off:1 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Right Corner 3,24+ Right,,,403.0,6.0,5.0,1.0,,,,,,,,,,,,,,
405,PT05M19.00S,2022-10-29T03:32:10.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,5.995400788436268,53.18627450980392,1610612757,81,71,2022-10-29T03:37:05Z,4020000,-16.0,4.0,1,left,J. Nurkic finger roll Layup (14 PTS),[203994],1610612757.0,POR,finger roll,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1.64,Made,,,,,14.0,,,,,,,,,,,,,
406,PT05M05.00S,2022-10-29T03:32:26.6Z,3,REGULAR,foul,personal,['2freethrow'],203994,,,1610612745,81,71,2022-10-29T03:32:34Z,4030000,,,0,,J. Nurkic shooting personal FOUL (2 PF) (Tate 2 FT),"[203994, 1630256]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202027.0,,,2.0,0.0,Tate,1630256.0
408,PT05M05.00S,2022-10-29T03:32:54.4Z,3,REGULAR,freethrow,1 of 2,[],1630256,,,1610612745,81,72,2022-10-29T03:33:52Z,4050000,,,0,,J. Tate Free Throw 1 of 2 (5 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
409,PT05M05.00S,2022-10-29T03:32:56.2Z,3,REGULAR,substitution,out,[],1629645,,,1610612745,81,72,2022-10-29T03:33:13Z,4060000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M05.00S,2022-10-29T03:32:56.2Z,3,REGULAR,substitution,in,[],1630227,,,1610612745,81,72,2022-10-29T03:33:13Z,4070000,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M05.00S,2022-10-29T03:32:54.4Z,3,REGULAR,freethrow,2 of 2,[],1630256,,,1610612745,81,72,2022-10-29T03:33:52Z,4090000,,,0,,MISS J. Tate Free Throw 2 of 2,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
413,PT05M03.00S,2022-10-29T03:32:56.4Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,81,72,2022-10-29T03:33:52Z,4100000,,,0,,J. Nurkic REBOUND (Off:1 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,412.0,7.0,6.0,1.0,,,,,,,,,,,,,,
414,PT04M50.00S,2022-10-29T03:34:04.4Z,3,REGULAR,3pt,Jump Shot,[],1626159,28.33442838370565,22.30392156862745,1610612757,84,72,2022-10-29T03:34:08Z,4110000,138.0,214.0,1,left,J. Winslow 25' 3PT  (6 PTS) (A. Simons 4 AST),"[1626159, 1629014]",1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Above the Break 3,24+ Right Center,25.47,Made,,,,,6.0,A. Simons,1629014.0,4.0,,,,,,,,,,
416,PT04M41.00S,2022-10-29T03:34:13.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,94.69448094612353,49.26470588235294,1610612745,84,74,2022-10-29T03:34:23Z,4130000,-4.0,-3.0,1,right,K. Martin Jr. alley-oop DUNK (11 PTS) (J. Tate 6 AST),"[1630231, 1630256]",1610612745.0,HOU,alley-oop,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,11.0,J. Tate,1630256.0,6.0,,,,,,,,,,
418,PT04M27.00S,2022-10-29T03:34:29.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,5.863994743758213,49.01960784313725,1610612757,86,74,2022-10-29T03:34:39Z,4150000,5.0,3.0,1,left,J. Grant reverse Layup (9 PTS) (A. Simons 5 AST),"[203924, 1629014]",1610612757.0,POR,reverse,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,0.55,Made,,,,,9.0,A. Simons,1629014.0,5.0,,,,,,,,,,
420,PT04M27.00S,2022-10-29T03:34:30.9Z,3,REGULAR,foul,personal,['1freethrow'],1630256,,,1610612757,86,74,2022-10-29T03:35:05Z,4170000,,,0,,J. Tate shooting personal FOUL (2 PF) (Grant 1 FT),"[1630256, 203924]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202027.0,,,2.0,0.0,Grant,203924.0
422,PT04M27.00S,2022-10-29T03:34:59.9Z,3,REGULAR,substitution,out,[],1631095,,,1610612757,86,74,2022-10-29T03:35:04Z,4190000,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M27.00S,2022-10-29T03:34:59.9Z,3,REGULAR,substitution,in,[],1631106,,,1610612757,86,74,2022-10-29T03:35:04Z,4200000,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M27.00S,2022-10-29T03:35:17.4Z,3,REGULAR,freethrow,1 of 1,[],203924,,,1610612757,87,74,2022-10-29T03:35:17Z,4210000,,,0,,J. Grant Free Throw 1 of 1 (10 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
425,PT04M10.00S,2022-10-29T03:35:36.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630231,93.24901445466492,46.81372549019608,1610612745,87,74,2022-10-29T03:36:32Z,4220000,-16.0,11.0,1,right,MISS K. Martin Jr. turnaround Shot - blocked,"[1630231, 203994]",1610612745.0,HOU,turnaround,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,Nurkic,203994.0,,,,
426,PT04M10.00S,2022-10-29T03:35:36.5Z,3,REGULAR,block,,[],203994,,,1610612745,87,74,2022-10-29T03:35:38Z,4230000,,,0,,J. Nurkic BLOCK (2 BLK),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
427,PT04M07.00S,2022-10-29T03:35:39.5Z,3,REGULAR,rebound,offensive,[],1631106,,,1610612745,87,74,2022-10-29T03:35:43Z,4240000,,,0,,T. Eason REBOUND (Off:1 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,425.0,3.0,2.0,1.0,,,,,,,,,,,,,,
428,PT04M06.00S,2022-10-29T03:35:39.4Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631106,94.03745072273325,46.07843137254902,1610612745,87,76,2022-10-29T03:36:10Z,4250000,-20.0,4.0,1,right,T. Eason Hook (4 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,4.0,,,,,,,,,,,,,
430,PT03M40.00S,2022-10-29T03:36:26.3Z,3,REGULAR,turnover,lost ball,[],1626159,,,1610612757,87,76,2022-10-29T03:36:35Z,4270000,,,0,,J. Winslow lost ball TURNOVER (1 TO),"[1626159, 1631106]",1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Eason,1631106.0,,,,,,,
431,PT03M40.00S,2022-10-29T03:36:26.3Z,3,REGULAR,steal,,[],1631106,,,1610612745,87,76,2022-10-29T03:36:28Z,4280000,,,0,,T. Eason STEAL (1 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
432,PT03M30.00S,2022-10-29T03:36:40.1Z,3,REGULAR,turnover,bad pass,[],1630224,,,1610612745,87,76,2022-10-29T03:36:56Z,4290000,,,0,,J. Green bad pass TURNOVER (1 TO),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,,,,,,,
433,PT03M30.00S,2022-10-29T03:36:42.4Z,3,REGULAR,foul,personal,[],1630256,,,1610612757,87,76,2022-10-29T03:36:46Z,4300000,,,0,,J. Tate loose ball personal FOUL (3 PF),"[1630256, 1628404]",1610612745.0,HOU,loose ball,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628951.0,,,3.0,0.0,Hart,1628404.0
435,PT03M22.00S,2022-10-29T03:37:04.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203924,33.98488830486202,36.76470588235294,1610612757,87,76,2022-10-29T03:37:08Z,4320000,66.0,267.0,1,left,MISS J. Grant 27' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,27.51,Missed,,,,,,,,,,,,,,,,,,
436,PT03M19.00S,2022-10-29T03:37:07.7Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,87,76,2022-10-29T03:37:08Z,4330000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Center,,,435.0,3.0,3.0,0.0,,,,,,,,,,,,,,
437,PT03M10.00S,2022-10-29T03:37:16.3Z,3,REGULAR,2pt,Jump Shot,[],1630224,75.90341655716163,63.970588235294116,1610612745,87,76,2022-10-29T03:42:26Z,4340000,70.0,174.0,1,right,MISS J. Green 18' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,18.75,Missed,,,,,,,,,,,,,,,,,,
438,PT03M06.00S,2022-10-29T03:37:20.3Z,3,REGULAR,rebound,offensive,[],1630231,,,1610612745,87,76,2022-10-29T03:37:20Z,4350000,,,0,,K. Martin Jr. REBOUND (Off:1 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Mid-Range,16-24 Right Center,,,437.0,4.0,3.0,1.0,,,,,,,,,,,,,,
