actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
509,PT11M31.00S,2026-02-10T02:34:07.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631157,29.77989487516426,72.30392156862744,1610612749,87,74,2026-02-10T02:34:12Z,5010000,False,-112.0,227.0,1,left,MISS R. Rollins 25' pullup 3PT,[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,25.33,Missed,,,,,,,,,,,,,,,,,,
510,PT11M27.00S,2026-02-10T02:34:11.5Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,87,74,2026-02-10T02:34:12Z,5020000,False,,,0,,M. Wagner REBOUND (Off:1 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,,,509.0,2.0,1.0,1.0,,,,,,,,,,,,,,
511,PT11M17.00S,2026-02-10T02:34:21.9Z,4,REGULAR,3pt,Jump Shot,[],1630591,88.12417871222075,2.696078431372549,1610612753,87,74,2026-02-10T02:34:26Z,5030000,False,-237.0,59.0,1,right,MISS J. Suggs 24' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,24.38,Missed,,,,,,,,,,,,,,,,,,
512,PT11M13.00S,2026-02-10T02:34:25.9Z,4,REGULAR,rebound,offensive,[],1630591,,,1610612753,87,74,2026-02-10T02:34:26Z,5040000,False,,,0,,J. Suggs REBOUND (Off:1 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,,,511.0,3.0,2.0,1.0,,,,,,,,,,,,,,
513,PT11M12.00S,2026-02-10T02:34:27.2Z,4,REGULAR,turnover,bad pass,[],1630591,,,1610612753,87,74,2026-02-10T02:34:32Z,5050000,False,,,0,,J. Suggs bad pass TURNOVER (1 TO),"[1630591, 1630579]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Sims,1630579.0,,,,,,,,,,,
514,PT11M12.00S,2026-02-10T02:34:27.2Z,4,REGULAR,steal,,[],1630579,,,1610612749,87,74,2026-02-10T02:34:30Z,5060000,False,,,0,,J. Sims STEAL (2 STL),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
515,PT11M01.00S,2026-02-10T02:34:36.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631157,6.521024967148489,55.88235294117647,1610612749,87,76,2026-02-10T02:40:31Z,5070000,False,-29.0,9.0,1,left,R. Rollins driving Layup (11 PTS),[1631157],1610612749.0,MIL,driving,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,3.07,Made,,,,,,,,,,,,,,,11.0,,,
516,PT10M42.00S,2026-02-10T02:34:56.3Z,4,REGULAR,2pt,Jump Shot,[],1630591,81.15965834428384,23.03921568627451,1610612753,87,76,2026-02-10T02:35:01Z,5080000,False,-135.0,125.0,1,right,MISS J. Suggs 18' pullup Shot,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,18.36,Missed,,,,,,,,,,,,,,,,,,
517,PT10M38.00S,2026-02-10T02:35:00.3Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612749,87,76,2026-02-10T02:35:01Z,5090000,False,,,0,,J. Sims REBOUND (Off:1 Def:4),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Left Center,,,516.0,5.0,4.0,1.0,,,,,,,,,,,,,,
518,PT10M22.00S,2026-02-10T02:35:15.6Z,4,REGULAR,3pt,Jump Shot,[],1631157,33.196452036793694,50.98039215686274,1610612749,87,76,2026-02-10T02:41:03Z,5100000,False,-5.0,260.0,1,left,MISS R. Rollins 25' step back 3PT,[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,25.95,Missed,,,,,,,,,,,,,,,,,,
519,PT10M20.00S,2026-02-10T02:35:17.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,87,76,2026-02-10T02:35:24Z,5110000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,518.0,,,,,,,,,,,,,,,,,
521,PT10M17.00S,2026-02-10T02:35:47.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630560,6.783837056504599,79.16666666666666,1610612749,87,76,2026-02-10T02:35:51Z,5130000,False,-146.0,11.0,1,left,MISS C. Thomas 14' Jump Shot,[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,14.62,Missed,,,,,,,,,,,,,,,,,,
522,PT10M14.00S,2026-02-10T02:35:50.5Z,4,REGULAR,rebound,defensive,[],1642869,,,1610612753,87,76,2026-02-10T02:35:50Z,5140000,False,,,0,,N. Penda REBOUND (Off:2 Def:2),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Mid-Range,8-16 Left,,,521.0,4.0,2.0,2.0,,,,,,,,,,,,,,
523,PT10M00.00S,2026-02-10T02:36:07.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629021,88.38699080157687,48.529411764705884,1610612753,87,76,2026-02-10T02:42:02Z,5150000,False,-7.0,57.0,1,right,MISS M. Wagner driving Hook,[1629021],1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.72,Missed,,,,,,,,,,,,,,,,,,
524,PT09M58.00S,2026-02-10T02:36:09.3Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612749,87,76,2026-02-10T02:42:02Z,5160000,False,,,0,,J. Sims REBOUND (Off:1 Def:5),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,523.0,6.0,5.0,1.0,,,,,,,,,,,,,,
525,PT09M52.00S,2026-02-10T02:36:13.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1630560,6.521024967148489,54.41176470588235,1610612749,87,78,2026-02-10T02:37:41Z,5170000,False,-22.0,9.0,1,left,C. Thomas running Layup (2 PTS),[1630560],1610612749.0,MIL,running,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,,,,,,,,,,,2.0,,,
526,PT09M52.00S,2026-02-10T02:36:20.5Z,4,REGULAR,violation,defensive goaltending,[],1642869,,,1610612749,87,78,2026-02-10T02:37:41Z,5180000,False,,,0,,N. Penda defensive goaltending VIOLATION,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,2530.0,,,,,,,,,,
527,PT09M52.00S,2026-02-10T02:36:46.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,87,78,2026-02-10T02:36:46Z,5190000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M31.00S,2026-02-10T02:40:05.0Z,4,REGULAR,3pt,Jump Shot,[],1630217,68.54467805519053,28.186274509803923,1610612753,87,78,2026-02-10T02:40:09Z,5200000,False,-109.0,243.0,1,right,MISS D. Bane 26' step back 3PT,[1630217],1610612753.0,ORL,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,26.66,Missed,,,,,,,,,,,,,,,,,,
530,PT09M27.00S,2026-02-10T02:40:09.0Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612749,87,78,2026-02-10T02:40:09Z,5210000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,529.0,1.0,1.0,0.0,,,,,,,,,,,,,,
531,PT09M17.00S,2026-02-10T02:40:23.0Z,4,REGULAR,turnover,out-of-bounds,[],1630560,,,1610612749,87,78,2026-02-10T02:43:32Z,5220000,False,,,0,,C. Thomas lost ball out-of-bounds TURNOVER (1 TO),[1630560],1610612749.0,MIL,lost ball,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,,,,,,,1.0,,,,,,,,,,,,,
532,PT09M02.00S,2026-02-10T02:40:43.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641710,91.80354796320631,48.529411764705884,1610612753,89,78,2026-02-10T02:40:52Z,5230000,False,-7.0,25.0,1,right,A. Black cutting Layup (19 PTS) (J. Suggs 7 AST),"[1641710, 1630591]",1610612753.0,ORL,cutting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,,,,,,,,,,,19.0,J. Suggs,1630591.0,7.0
534,PT08M52.00S,2026-02-10T02:40:55.3Z,4,REGULAR,turnover,out-of-bounds,[],1631157,,,1610612749,89,78,2026-02-10T02:41:01Z,5250000,False,,,0,,R. Rollins bad pass out-of-bounds TURNOVER (4 TO),[1631157],1610612749.0,MIL,bad pass,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.0,,,1627963.0,,,,,,,,,,
535,PT08M47.00S,2026-02-10T02:41:05.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1641710,91.93495400788436,68.62745098039215,1610612753,91,78,2026-02-10T02:44:17Z,5260000,False,93.0,23.0,1,right,A. Black 9' turnaround Jump Shot (21 PTS) (J. Suggs 8 AST),"[1641710, 1630591]",1610612753.0,ORL,turnaround,,,Black,A. Black,,,,,Mid-Range,8-16 Right,9.6,Made,,,,,,,,,,,,,,,21.0,J. Suggs,1630591.0,8.0
537,PT08M26.00S,2026-02-10T02:41:25.7Z,4,REGULAR,2pt,Jump Shot,[],1630560,17.559132720105126,73.52941176470588,1610612749,91,78,2026-02-10T02:44:50Z,5280000,False,-118.0,113.0,1,left,MISS C. Thomas 16' pullup Shot,[1630560],1610612749.0,MIL,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,16.28,Missed,,,,,,,,,,,,,,,,,,
538,PT08M24.00S,2026-02-10T02:41:27.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,91,78,2026-02-10T02:41:32Z,5290000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Left Center,,,537.0,,,,,,,,,,,,,,,,,
540,PT08M24.00S,2026-02-10T02:41:36.3Z,4,REGULAR,substitution,out,[],1630560,,,1610612753,91,78,2026-02-10T02:41:39Z,5310000,False,,,0,,SUB out: C. Thomas,[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M24.00S,2026-02-10T02:41:36.3Z,4,REGULAR,substitution,in,[],1629645,,,1610612753,91,78,2026-02-10T02:41:39Z,5320000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M16.00S,2026-02-10T02:42:06.5Z,4,REGULAR,foul,personal,[],1626171,,,1610612753,91,78,2026-02-10T02:42:25Z,5330000,False,,,0,,B. Portis personal FOUL (1 PF),"[1626171, 1642869]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628951.0,1.0,0.0,Penda,1642869.0,,,,,,
544,PT08M16.00S,2026-02-10T02:42:24.6Z,4,REGULAR,substitution,out,[],203914,,,1610612753,91,78,2026-02-10T02:42:30Z,5350000,False,,,0,,SUB out: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M16.00S,2026-02-10T02:42:24.6Z,4,REGULAR,substitution,in,[],1631260,,,1610612753,91,78,2026-02-10T02:42:30Z,5360000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M14.00S,2026-02-10T02:42:37.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641710,93.51182654402102,48.28431372549019,1610612753,93,78,2026-02-10T02:42:43Z,5370000,False,-9.0,8.0,1,right,A. Black alley-oop DUNK (23 PTS) (J. Suggs 9 AST),"[1641710, 1630591]",1610612753.0,ORL,alley-oop,,,Black,A. Black,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,,,,,,,,,,,23.0,J. Suggs,1630591.0,9.0
548,PT08M14.00S,2026-02-10T02:42:42.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,93,78,2026-02-10T02:42:42Z,5390000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M05.00S,2026-02-10T02:46:25.4Z,4,REGULAR,foul,personal,[],1630591,,,1610612749,93,78,2026-02-10T02:46:34Z,5400000,False,,,0,,J. Suggs personal FOUL (2 PF),"[1630591, 1629645]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1627963.0,2.0,0.0,Porter Jr.,1629645.0,,,,,,
551,PT07M57.00S,2026-02-10T02:46:51.1Z,4,REGULAR,turnover,bad pass,[],1631157,,,1610612749,93,78,2026-02-10T02:50:20Z,5420000,False,,,0,,R. Rollins bad pass TURNOVER (5 TO),"[1631157, 1642869]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,,,,,,,5.0,Penda,1642869.0,,,,,,,,,,,
552,PT07M57.00S,2026-02-10T02:46:51.1Z,4,REGULAR,steal,,[],1642869,,,1610612753,93,78,2026-02-10T02:46:59Z,5430000,False,,,0,,N. Penda STEAL (1 STL),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
553,PT07M53.00S,2026-02-10T02:47:33.2Z,4,REGULAR,jumpball,recovered,[],1641710,,,1610612753,93,78,2026-02-10T02:51:21Z,5440000,False,,,0,,Jump Ball N. Penda vs. A. Green: Tip to A. Black,"[1641710, 1642869, 1631260]",1610612753.0,ORL,heldball,A. Black,1641710.0,Black,A. Black,Penda,1642869.0,Green,1631260.0,,,,,,,,,,,,,,,,,,,,,,
556,PT07M48.00S,2026-02-10T02:47:35.5Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1630591,78.71222076215506,14.68290441176471,1610612753,93,78,2026-02-10T02:54:39Z,5470000,False,-177.0,148.0,1,right,MISS J. Suggs 23' running Shot,[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,23.02,Missed,,,,,,,,,,,,,,,,,,
557,PT07M45.00S,2026-02-10T02:47:38.5Z,4,REGULAR,rebound,offensive,[],1642869,,,1610612753,93,78,2026-02-10T02:47:43Z,5480000,False,,,0,,N. Penda REBOUND (Off:3 Def:2),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Above the Break 3,24+ Left Center,,,556.0,5.0,2.0,3.0,,,,,,,,,,,,,,
558,PT07M44.00S,2026-02-10T02:47:39.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642869,91.93495400788436,55.63725490196079,1610612753,95,78,2026-02-10T02:47:46Z,5490000,False,28.0,23.0,1,right,N. Penda putback Layup (2 PTS),[1642869],1610612753.0,ORL,putback,,,Penda,N. Penda,,,,,Restricted Area,0-8 Center,3.66,Made,,,,,,,,,,,,,,,2.0,,,
559,PT07M31.00S,2026-02-10T02:47:52.2Z,4,REGULAR,3pt,Jump Shot,[],1631157,12.434296977660972,95.83333333333334,1610612749,95,81,2026-02-10T02:47:57Z,5500000,False,-229.0,64.0,1,left,R. Rollins 3PT step back (14 PTS),[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Left Corner 3,24+ Left,23.81,Made,,,,,,,,,,,,,,,14.0,,,
561,PT07M22.00S,2026-02-10T02:48:03.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,91.27792378449409,47.05882352941176,1610612753,97,81,2026-02-10T02:48:08Z,5510000,False,-15.0,29.0,1,right,M. Wagner Layup (13 PTS) (J. Suggs 10 AST),"[1629021, 1630591]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,3.3,Made,,,,,,,,,,,,,,,13.0,J. Suggs,1630591.0,10.0
563,PT07M22.00S,2026-02-10T02:48:06.8Z,4,REGULAR,foul,personal,['1freethrow'],1629645,,,1610612753,97,81,2026-02-10T02:48:29Z,5530000,False,,,0,,K. Porter Jr. shooting personal FOUL (4 PF) (Wagner 1 FT),"[1629645, 1629021]",1610612749.0,MIL,shooting,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627963.0,4.0,0.0,Wagner,1629021.0,,,,,,
565,PT07M22.00S,2026-02-10T02:48:17.6Z,4,REGULAR,substitution,out,[],1630579,,,1610612753,97,81,2026-02-10T02:49:15Z,5550000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M22.00S,2026-02-10T02:48:17.6Z,4,REGULAR,substitution,out,[],1626171,,,1610612753,97,81,2026-02-10T02:49:15Z,5560000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M22.00S,2026-02-10T02:48:17.6Z,4,REGULAR,substitution,in,[],1628398,,,1610612753,97,81,2026-02-10T02:49:15Z,5570000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M22.00S,2026-02-10T02:48:17.6Z,4,REGULAR,substitution,in,[],1626167,,,1610612753,97,81,2026-02-10T02:49:15Z,5580000,False,,,0,,SUB in: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M22.00S,2026-02-10T02:48:37.0Z,4,REGULAR,freethrow,1 of 1,[],1629021,,,1610612753,98,81,2026-02-10T02:48:37Z,5590000,False,,,0,,M. Wagner Free Throw 1 of 1 (14 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,,,,,,,,,,,14.0,,,
570,PT07M09.00S,2026-02-10T02:48:52.2Z,4,REGULAR,2pt,Jump Shot,[],1629645,22.158344283837057,53.92156862745098,1610612749,98,83,2026-02-10T02:48:59Z,5600000,False,-20.0,156.0,1,left,K. Porter Jr. 15' turnaround Jump Shot (24 PTS),[1629645],1610612749.0,MIL,turnaround,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Center,15.7,Made,,,,,,,,,,,,,,,24.0,,,
571,PT06M56.00S,2026-02-10T02:49:07.1Z,4,REGULAR,foul,personal,['2freethrow'],1629645,,,1610612753,98,83,2026-02-10T02:49:15Z,5610000,False,,,0,,K. Porter Jr. shooting personal FOUL (5 PF) (Bane 2 FT),"[1629645, 1630217]",1610612749.0,MIL,shooting,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2530.0,5.0,0.0,Bane,1630217.0,,,,,,
573,PT06M56.00S,2026-02-10T02:49:28.5Z,4,REGULAR,freethrow,1 of 2,[],1630217,,,1610612753,99,83,2026-02-10T02:49:28Z,5630000,False,,,0,,D. Bane Free Throw 1 of 2 (21 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,,,,,,,,,,,,,,,21.0,,,
574,PT06M56.00S,2026-02-10T02:49:30.6Z,4,REGULAR,substitution,out,[],1629021,,,1610612753,99,83,2026-02-10T02:49:39Z,5640000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M56.00S,2026-02-10T02:49:30.6Z,4,REGULAR,substitution,out,[],1642869,,,1610612753,99,83,2026-02-10T02:49:39Z,5650000,False,,,0,,SUB out: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M56.00S,2026-02-10T02:49:30.6Z,4,REGULAR,substitution,in,[],1631094,,,1610612753,99,83,2026-02-10T02:49:39Z,5660000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M56.00S,2026-02-10T02:49:30.6Z,4,REGULAR,substitution,in,[],1630532,,,1610612753,99,83,2026-02-10T02:49:39Z,5670000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M56.00S,2026-02-10T02:49:57.1Z,4,REGULAR,freethrow,2 of 2,[],1630217,,,1610612753,100,83,2026-02-10T02:49:57Z,5680000,False,,,0,,D. Bane Free Throw 2 of 2 (22 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,,,,,,,,,,,,,,,22.0,,,
579,PT06M38.00S,2026-02-10T02:50:16.8Z,4,REGULAR,3pt,Jump Shot,[],1631157,32.013797634691194,58.82352941176471,1610612749,100,83,2026-02-10T02:50:22Z,5690000,False,-44.0,248.0,1,left,MISS R. Rollins 25' step back 3PT,[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,25.23,Missed,,,,,,,,,,,,,,,,,,
580,PT06M34.00S,2026-02-10T02:50:20.8Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612753,100,83,2026-02-10T02:50:22Z,5700000,False,,,0,,D. Bane REBOUND (Off:1 Def:2),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,579.0,3.0,2.0,1.0,,,,,,,,,,,,,,
581,PT06M31.00S,2026-02-10T02:50:23.4Z,4,REGULAR,turnover,bad pass,[],1630591,,,1610612753,100,83,2026-02-10T02:50:27Z,5710000,False,,,0,,J. Suggs bad pass TURNOVER (2 TO),"[1630591, 1631157]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,Rollins,1631157.0,,,,,,,,,,,
582,PT06M31.00S,2026-02-10T02:50:23.4Z,4,REGULAR,steal,,[],1631157,,,1610612749,100,83,2026-02-10T02:50:25Z,5720000,False,,,0,,R. Rollins STEAL (2 STL),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
583,PT06M27.00S,2026-02-10T02:50:27.3Z,4,REGULAR,turnover,bad pass,[],1631157,,,1610612749,100,83,2026-02-10T02:50:31Z,5730000,False,,,0,,R. Rollins bad pass TURNOVER (6 TO),"[1631157, 1630591]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Right Center,,,,,,,6.0,Suggs,1630591.0,,,,,,,,,,,
584,PT06M27.00S,2026-02-10T02:50:27.3Z,4,REGULAR,steal,,[],1630591,,,1610612753,100,83,2026-02-10T02:50:30Z,5740000,False,,,0,,J. Suggs STEAL (5 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
585,PT06M22.00S,2026-02-10T02:50:32.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641710,90.88370565045992,95.83333333333334,1610612753,103,83,2026-02-10T02:50:39Z,5750000,False,229.0,33.0,1,right,A. Black 3PT  (26 PTS) (P. Banchero 3 AST),"[1641710, 1631094]",1610612753.0,ORL,,,,Black,A. Black,,,,,Right Corner 3,24+ Right,23.16,Made,,,,,,,,,,,,,,,26.0,P. Banchero,1631094.0,3.0
587,PT06M05.00S,2026-02-10T02:50:49.1Z,4,REGULAR,3pt,Jump Shot,[],1626167,16.90210249671485,5.88235294117647,1610612749,103,86,2026-02-10T02:50:53Z,5770000,False,221.0,106.0,1,left,M. Turner 24' 3PT  (13 PTS) (K. Porter Jr. 7 AST),"[1626167, 1629645]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,24.49,Made,,,,,,,,,,,,,,,13.0,K. Porter Jr.,1629645.0,7.0
589,PT05M45.00S,2026-02-10T02:51:08.7Z,4,REGULAR,3pt,Jump Shot,[],1631094,92.06636005256242,2.941176470588235,1610612753,103,86,2026-02-10T02:51:14Z,5790000,False,-235.0,22.0,1,right,MISS P. Banchero 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,23.63,Missed,,,,,,,,,,,,,,,,,,
590,PT05M42.00S,2026-02-10T02:51:11.7Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612749,103,86,2026-02-10T02:51:14Z,5800000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:4),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,589.0,5.0,4.0,1.0,,,,,,,,,,,,,,
591,PT05M35.00S,2026-02-10T02:51:20.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629645,6.521024967148489,50.245098039215684,1610612749,103,88,2026-02-10T02:51:24Z,5810000,False,-1.0,9.0,1,left,K. Porter Jr. cutting DUNK (26 PTS) (M. Turner 3 AST),"[1629645, 1626167]",1610612749.0,MIL,cutting,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,,,,,,,,,26.0,M. Turner,1626167.0,3.0
593,PT05M26.00S,2026-02-10T02:51:33.0Z,4,REGULAR,foul,personal,[],1631157,,,1610612753,103,88,2026-02-10T02:53:41Z,5830000,False,,,0,,R. Rollins personal FOUL (4 PF),"[1631157, 1630591]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2530.0,4.0,1.0,Suggs,1630591.0,,,,,,
595,PT05M11.00S,2026-02-10T02:52:05.0Z,4,REGULAR,3pt,Jump Shot,[],1630217,84.05059132720105,3.9215686274509802,1610612753,106,88,2026-02-10T02:52:09Z,5850000,False,-230.0,97.0,1,right,D. Bane 25' 3PT  (25 PTS) (F. Wagner 4 AST),"[1630217, 1630532]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,25.01,Made,,,,,,,,,,,,,,,25.0,F. Wagner,1630532.0,4.0
597,PT05M08.00S,2026-02-10T02:52:14.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,106,88,2026-02-10T02:52:14Z,5870000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
