actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
258,PT05M57.00S,2025-11-19T00:51:55.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641783,94.40999984741211,50.0,1610612753,55,42,2025-11-19T00:51:55Z,2580000,False,0.0,0.0,1,right,T. da Silva tip Layup (10 PTS),[1641783],1610612753.0,ORL,tip,,,da Silva,T. da Silva,,,,,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,,,
259,PT05M57.00S,2025-11-19T00:52:04.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,55,42,2025-11-19T00:52:04Z,2590000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M57.00S,2025-11-19T00:53:25.6Z,2,REGULAR,substitution,out,[],1642954,,,1610612744,55,42,2025-11-19T00:54:39Z,2600000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M57.00S,2025-11-19T00:53:25.6Z,2,REGULAR,substitution,in,[],1630541,,,1610612744,55,42,2025-11-19T00:54:39Z,2610000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M41.00S,2025-11-19T00:55:17.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,5.863994743758213,46.568627450980394,1610612744,55,42,2025-11-19T00:55:22Z,2620000,False,17.0,3.0,1,left,MISS G. Payton II driving Layup,[1627780],1610612744.0,GSW,driving,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,,
263,PT05M39.00S,2025-11-19T00:55:19.1Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,55,42,2025-11-19T00:55:22Z,2630000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,262.0,2.0,1.0,1.0,,,,,,,,,,,,,
264,PT05M35.00S,2025-11-19T00:55:23.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641783,72.7496714848883,14.705882352941178,1610612753,55,42,2025-11-19T00:55:30Z,2640000,False,-176.0,204.0,1,right,MISS T. da Silva 26' running 3PT,[1641783],1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,26.95,Missed,,,,,,,,,,,,,,,,,,
265,PT05M31.00S,2025-11-19T00:55:27.4Z,2,REGULAR,rebound,defensive,[],201143,,,1610612744,55,42,2025-11-19T00:55:30Z,2650000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,264.0,1.0,1.0,0.0,,,,,,,,,,,,,
266,PT05M29.00S,2025-11-19T00:55:29.7Z,2,REGULAR,turnover,bad pass,[],1630541,,,1610612744,55,42,2025-11-19T00:56:01Z,2660000,False,,,0,,M. Moody bad pass TURNOVER (1 TO),"[1630541, 1641783]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,da Silva,1641783.0
267,PT05M29.00S,2025-11-19T00:55:29.7Z,2,REGULAR,steal,,[],1641783,,,1610612753,55,42,2025-11-19T00:55:31Z,2670000,False,,,0,,T. da Silva STEAL (1 STL),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
268,PT05M27.00S,2025-11-19T00:55:32.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1641783,90.09526938239159,48.28431372549019,1610612753,57,42,2025-11-19T00:56:25Z,2680000,False,-9.0,41.0,1,right,T. da Silva Hook (12 PTS),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,4.15,Made,12.0,,,,,,,,,,,,,,,,,
269,PT05M09.00S,2025-11-19T00:55:50.0Z,2,REGULAR,3pt,Jump Shot,[],1630541,2.578843626806833,96.81372549019608,1610612744,57,45,2025-11-19T00:55:54Z,2690000,False,-234.0,-28.0,1,left,M. Moody 3PT  (4 PTS) (G. Payton II 1 AST),"[1630541, 1627780]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,23.58,Made,4.0,,,,,,,,,,,,G. Payton II,1627780.0,1.0,,,
271,PT04M53.00S,2025-11-19T00:56:08.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201939,,,1610612753,57,45,2025-11-19T00:56:20Z,2710000,False,,,0,,S. Curry shooting personal FOUL (1 PF) (Wagner 2 FT),"[201939, 1630532]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,,,,,1641518.0,1.0,0.0,Wagner,1630532.0,,,,,,,,
273,PT04M53.00S,2025-11-19T00:56:47.5Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,58,45,2025-11-19T00:56:47Z,2730000,False,,,0,,F. Wagner Free Throw 1 of 2 (7 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
274,PT04M53.00S,2025-11-19T00:56:48.5Z,2,REGULAR,substitution,out,[],1641710,,,1610612753,58,45,2025-11-19T00:57:12Z,2740000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M53.00S,2025-11-19T00:56:48.5Z,2,REGULAR,substitution,in,[],1630217,,,1610612753,58,45,2025-11-19T00:57:12Z,2750000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M53.00S,2025-11-19T00:57:13.2Z,2,REGULAR,substitution,out,[],1627741,,,1610612753,58,45,2025-11-19T00:57:22Z,2760000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M53.00S,2025-11-19T00:57:13.2Z,2,REGULAR,substitution,in,[],203110,,,1610612753,58,45,2025-11-19T00:57:22Z,2770000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M53.00S,2025-11-19T00:57:31.6Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,59,45,2025-11-19T00:57:31Z,2780000,False,,,0,,F. Wagner Free Throw 2 of 2 (8 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
279,PT04M39.00S,2025-11-19T00:57:47.6Z,2,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,59,45,2025-11-19T00:57:54Z,2790000,False,,,0,,S. Curry bad pass out-of-bounds TURNOVER (2 TO),[201939],1610612744.0,GSW,bad pass,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,201639.0,,,,,,,,,,2.0,,
280,PT04M20.00S,2025-11-19T00:58:24.2Z,2,REGULAR,turnover,bad pass,[],1629048,,,1610612753,59,45,2025-11-19T00:58:28Z,2800000,False,,,0,,G. Bitadze bad pass TURNOVER (1 TO),"[1629048, 201939]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Curry,201939.0
281,PT04M20.00S,2025-11-19T00:58:24.2Z,2,REGULAR,steal,,[],201939,,,1610612744,59,45,2025-11-19T00:58:26Z,2810000,False,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
282,PT04M16.00S,2025-11-19T00:58:27.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1627780,6.521024967148489,53.431372549019606,1610612744,59,47,2025-11-19T00:58:51Z,2820000,False,-17.0,9.0,1,left,G. Payton II running Layup (4 PTS) (M. Moody 1 AST),"[1627780, 1630541]",1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.93,Made,4.0,,,,,,,,,,,,M. Moody,1630541.0,1.0,,,
284,PT04M16.00S,2025-11-19T00:58:34.3Z,2,REGULAR,violation,defensive goaltending,[],1629048,,,1610612744,59,47,2025-11-19T00:58:45Z,2840000,False,,,0,,G. Bitadze defensive goaltending VIOLATION,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,1627534.0,,,,,,,,,,,,
285,PT04M04.00S,2025-11-19T00:59:02.9Z,2,REGULAR,3pt,Jump Shot,[],1630591,66.83639947437582,78.43137254901961,1610612753,59,47,2025-11-19T00:59:07Z,2850000,False,142.0,259.0,1,right,MISS J. Suggs 29' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,29.56,Missed,,,,,,,,,,,,,,,,,,
286,PT04M03.00S,2025-11-19T00:59:03.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,59,47,2025-11-19T00:59:07Z,2860000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,285.0,,,,,,,,,,,,,,,,
288,PT03M48.00S,2025-11-19T00:59:26.0Z,2,REGULAR,3pt,Jump Shot,[],201939,21.107095926412615,9.068627450980392,1610612744,59,50,2025-11-19T00:59:30Z,2880000,False,205.0,146.0,1,left,S. Curry 25' 3PT  (14 PTS) (D. Green 2 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.14,Made,14.0,,,,,,,,,,,,D. Green,203110.0,2.0,,,
290,PT03M47.00S,2025-11-19T00:59:31.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,59,50,2025-11-19T00:59:31Z,2900000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M47.00S,2025-11-19T01:01:41.3Z,2,REGULAR,substitution,out,[],1629048,,,1610612753,59,50,2025-11-19T01:02:14Z,2910000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M47.00S,2025-11-19T01:01:41.3Z,2,REGULAR,substitution,out,[],1627780,,,1610612753,59,50,2025-11-19T01:02:14Z,2920000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M47.00S,2025-11-19T01:01:41.3Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,59,50,2025-11-19T01:02:14Z,2930000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M47.00S,2025-11-19T01:01:41.3Z,2,REGULAR,substitution,in,[],202710,,,1610612753,59,50,2025-11-19T01:02:14Z,2940000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M33.00S,2025-11-19T01:02:45.1Z,2,REGULAR,3pt,Jump Shot,[],1630217,90.75229960578186,97.05882352941177,1610612753,59,50,2025-11-19T01:02:50Z,2950000,False,235.0,34.0,1,right,MISS D. Bane 3PT,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Right Corner 3,24+ Right,23.78,Missed,,,,,,,,,,,,,,,,,,
296,PT03M27.00S,2025-11-19T01:02:51.1Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,59,50,2025-11-19T01:02:50Z,2960000,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,295.0,3.0,3.0,0.0,,,,,,,,,,,,,
297,PT03M17.00S,2025-11-19T01:03:02.8Z,2,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612744,59,50,2025-11-19T01:03:18Z,2970000,False,,,0,,J. Suggs shooting personal FOUL (2 PF) (Butler III 2 FT),"[1630591, 202710]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,1641518.0,2.0,0.0,Butler III,202710.0,,,,,,,,
299,PT03M17.00S,2025-11-19T01:03:29.9Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,59,51,2025-11-19T01:03:29Z,2990000,False,,,0,,J. Butler III Free Throw 1 of 2 (15 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
300,PT03M17.00S,2025-11-19T01:03:50.5Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,59,52,2025-11-19T01:03:50Z,3000000,False,,,0,,J. Butler III Free Throw 2 of 2 (16 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
301,PT03M12.00S,2025-11-19T01:04:02.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630541,,,1610612753,59,52,2025-11-19T01:04:10Z,3010000,False,,,0,,M. Moody personal FOUL (2 PF) (Suggs 2 FT),"[1630541, 1630591]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,,,201639.0,2.0,0.0,Suggs,1630591.0,,,,,,,,
303,PT03M12.00S,2025-11-19T01:04:29.8Z,2,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,60,52,2025-11-19T01:04:29Z,3030000,False,,,0,,J. Suggs Free Throw 1 of 2 (9 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
304,PT03M12.00S,2025-11-19T01:04:46.9Z,2,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,61,52,2025-11-19T01:04:46Z,3040000,False,,,0,,J. Suggs Free Throw 2 of 2 (10 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
305,PT02M57.00S,2025-11-19T01:05:04.5Z,2,REGULAR,3pt,Jump Shot,[],201939,3.7614980289093296,96.56862745098039,1610612744,61,55,2025-11-19T01:05:09Z,3050000,False,-233.0,-17.0,1,left,S. Curry 3PT  (17 PTS) (J. Butler III 2 AST),"[201939, 202710]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,23.34,Made,17.0,,,,,,,,,,,,J. Butler III,202710.0,2.0,,,
307,PT02M40.00S,2025-11-19T01:05:21.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641783,89.56964520367937,38.72549019607843,1610612753,61,55,2025-11-19T01:05:52Z,3070000,False,-56.0,46.0,1,right,MISS T. da Silva 7' turnaround bank Shot,[1641783],1610612753.0,ORL,turnaround bank,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,7.25,Missed,,,,,,,,,,,,,,,,,,
308,PT02M38.00S,2025-11-19T01:05:23.1Z,2,REGULAR,rebound,defensive,[],201143,,,1610612744,61,55,2025-11-19T01:05:26Z,3080000,False,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,307.0,2.0,2.0,0.0,,,,,,,,,,,,,
309,PT02M34.00S,2025-11-19T01:05:30.7Z,2,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612744,61,55,2025-11-19T01:05:37Z,3090000,False,,,0,,F. Wagner shooting personal FOUL (2 PF) (Curry 2 FT),"[1630532, 201939]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,2.0,0.0,Curry,201939.0,,,,,,,,
311,PT02M34.00S,2025-11-19T01:05:57.2Z,2,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,61,56,2025-11-19T01:05:57Z,3110000,False,,,0,,S. Curry Free Throw 1 of 2 (18 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
312,PT02M34.00S,2025-11-19T01:06:19.0Z,2,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,61,57,2025-11-19T01:06:19Z,3120000,False,,,0,,S. Curry Free Throw 2 of 2 (19 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
313,PT02M22.00S,2025-11-19T01:06:36.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203110,,,1610612753,61,57,2025-11-19T01:06:47Z,3130000,False,,,0,,D. Green shooting personal FOUL (3 PF) (Carter Jr. 2 FT),"[203110, 1628976]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,1641518.0,3.0,1.0,Carter Jr.,1628976.0,,,,,,,,
315,PT02M22.00S,2025-11-19T01:07:05.9Z,2,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,62,57,2025-11-19T01:07:05Z,3150000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (6 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
316,PT02M22.00S,2025-11-19T01:07:14.3Z,2,REGULAR,substitution,out,[],1630541,,,1610612753,62,57,2025-11-19T01:07:23Z,3160000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M22.00S,2025-11-19T01:07:14.3Z,2,REGULAR,substitution,in,[],1641764,,,1610612753,62,57,2025-11-19T01:07:23Z,3170000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M22.00S,2025-11-19T01:07:41.1Z,2,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,63,57,2025-11-19T01:07:41Z,3180000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (7 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
319,PT02M06.00S,2025-11-19T01:07:56.8Z,2,REGULAR,3pt,Jump Shot,[],201939,30.56833114323259,28.676470588235293,1610612744,63,60,2025-11-19T01:08:00Z,3190000,False,107.0,235.0,1,left,S. Curry 25' 3PT  (22 PTS) (J. Butler III 3 AST),"[201939, 202710]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.79,Made,22.0,,,,,,,,,,,,J. Butler III,202710.0,3.0,,,
321,PT01M49.00S,2025-11-19T01:08:14.6Z,2,REGULAR,turnover,bad pass,[],1630532,,,1610612753,63,60,2025-11-19T01:08:23Z,3210000,False,,,0,,F. Wagner bad pass TURNOVER (1 TO),"[1630532, 201143]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Horford,201143.0
322,PT01M49.00S,2025-11-19T01:08:14.6Z,2,REGULAR,steal,,[],201143,,,1610612744,63,60,2025-11-19T01:08:23Z,3220000,False,,,0,,A. Horford STEAL (1 STL),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
323,PT01M40.00S,2025-11-19T01:08:22.4Z,2,REGULAR,turnover,bad pass,[],201143,,,1610612744,63,60,2025-11-19T01:08:27Z,3230000,False,,,0,,A. Horford bad pass TURNOVER (1 TO),"[201143, 1630217]",1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Bane,1630217.0
324,PT01M40.00S,2025-11-19T01:08:22.4Z,2,REGULAR,steal,,[],1630217,,,1610612753,63,60,2025-11-19T01:08:24Z,3240000,False,,,0,,D. Bane STEAL (3 STL),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
326,PT01M33.00S,2025-11-19T01:08:42.2Z,2,REGULAR,foul,offensive,[],1630217,,,1610612753,63,60,2025-11-19T01:09:02Z,3260000,False,,,0,,D. Bane charge offensive FOUL (2 PF),"[1630217, 1641764]",1610612753.0,ORL,charge,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,,,201639.0,2.0,0.0,Podziemski,1641764.0,,,,,,,,
328,PT01M33.00S,2025-11-19T01:08:42.2Z,2,REGULAR,turnover,offensive foul,[],1630217,,,1610612753,63,60,2025-11-19T01:08:42Z,3280000,False,,,0,,D. Bane offensive foul TURNOVER (2 TO),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,,,201639.0,,,,,,,,,,2.0,,
329,PT01M14.00S,2025-11-19T01:09:42.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201939,26.757555847568987,17.892156862745097,1610612744,63,60,2025-11-19T01:10:11Z,3290000,False,161.0,199.0,1,left,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,,,,,,,,,,,,,,,,,
330,PT01M13.00S,2025-11-19T01:09:43.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,63,60,2025-11-19T01:10:11Z,3300000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,329.0,,,,,,,,,,,,,,,,
332,PT01M13.00S,2025-11-19T01:09:50.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641764,,,1610612753,63,60,2025-11-19T01:14:56Z,3320000,False,,,0,,B. Podziemski loose ball personal FOUL (1 PF) (Bane 2 FT),"[1641764, 1630217]",1610612744.0,GSW,loose ball,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,1.0,0.0,Bane,1630217.0,,,,,,,,
334,PT01M13.00S,2025-11-19T01:10:19.0Z,2,REGULAR,freethrow,1 of 2,[],1630217,,,1610612753,64,60,2025-11-19T01:10:19Z,3340000,False,,,0,,D. Bane Free Throw 1 of 2 (11 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
335,PT01M13.00S,2025-11-19T01:10:20.3Z,2,REGULAR,substitution,out,[],203110,,,1610612753,64,60,2025-11-19T01:10:28Z,3350000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT01M13.00S,2025-11-19T01:10:20.3Z,2,REGULAR,substitution,in,[],1630541,,,1610612753,64,60,2025-11-19T01:10:28Z,3360000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT01M13.00S,2025-11-19T01:10:43.9Z,2,REGULAR,freethrow,2 of 2,[],1630217,,,1610612753,65,60,2025-11-19T01:10:43Z,3370000,False,,,0,,D. Bane Free Throw 2 of 2 (12 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
338,PT01M00.00S,2025-11-19T01:10:58.7Z,2,REGULAR,foul,personal,[],1630591,,,1610612744,65,60,2025-11-19T01:11:19Z,3380000,False,,,0,,J. Suggs personal FOUL (3 PF),"[1630591, 202710]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,,201639.0,3.0,0.0,Butler III,202710.0,,,,,,,,
340,PT01M00.00S,2025-11-19T01:11:13.9Z,2,REGULAR,substitution,out,[],1630591,,,1610612744,65,60,2025-11-19T01:11:19Z,3400000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT01M00.00S,2025-11-19T01:11:13.9Z,2,REGULAR,substitution,in,[],1641710,,,1610612744,65,60,2025-11-19T01:11:19Z,3410000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M50.10S,2025-11-19T01:11:35.6Z,2,REGULAR,3pt,Jump Shot,[],1630541,3.7614980289093296,96.07843137254902,1610612744,65,60,2025-11-19T01:11:40Z,3420000,False,-230.0,-17.0,1,left,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,23.1,Missed,,,,,,,,,,,,,,,,,,
343,PT00M47.30S,2025-11-19T01:11:38.4Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,65,60,2025-11-19T01:11:40Z,3430000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,342.0,6.0,5.0,1.0,,,,,,,,,,,,,
344,PT00M42.80S,2025-11-19T01:11:43.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641710,67.7562417871222,34.068627450980394,1610612753,65,60,2025-11-19T01:12:19Z,3440000,False,-80.0,251.0,1,right,MISS A. Black 26' running pullup 3PT,[1641710],1610612753.0,ORL,running pullup,,,Black,A. Black,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
345,PT00M40.00S,2025-11-19T01:11:45.8Z,2,REGULAR,rebound,defensive,[],202710,,,1610612744,65,60,2025-11-19T01:11:48Z,3450000,False,,,0,,J. Butler III REBOUND (Off:1 Def:3),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Center,,,,344.0,4.0,3.0,1.0,,,,,,,,,,,,,
346,PT00M32.10S,2025-11-19T01:11:53.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,9.411957950065702,45.588235294117645,1610612744,65,60,2025-11-19T01:13:54Z,3460000,False,22.0,36.0,1,left,MISS J. Butler III driving Layup,[202710],1610612744.0,GSW,driving,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,4.22,Missed,,,,,,,,,,,,,,,,,,
