actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
263,PT04M25.00S,2026-01-11T20:56:54.0Z,2,REGULAR,3pt,Jump Shot,[],1630530,64.33968462549278,61.76470588235294,1610612740,44,45,2026-01-11T20:56:57Z,2580000,False,59.0,283.0,1,right,MISS T. Murphy III 28' pullup 3PT,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,28.88,Missed,,,,,,,,,,,,,,,,,,
264,PT04M21.00S,2026-01-11T20:56:56.8Z,2,REGULAR,rebound,defensive,[],1641710,,,1610612753,44,45,2026-01-11T20:56:56Z,2590000,False,,,0,,A. Black REBOUND (Off:1 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Center,,,,,,,,263.0,3.0,2.0,1.0,,,,,,,,,
265,PT04M17.00S,2026-01-11T20:57:03.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629048,7.046649145860711,51.225490196078425,1610612753,46,45,2026-01-11T20:57:14Z,2600000,False,-6.0,14.0,1,left,G. Bitadze Layup (6 PTS) (A. Black 4 AST),"[1629048, 1641710]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,1.5,Made,6.0,A. Black,1641710.0,4.0,,,,,,,,,,,,,,
267,PT04M17.00S,2026-01-11T20:57:07.3Z,2,REGULAR,violation,defensive goaltending,[],1631255,,,1610612753,46,45,2026-01-11T20:57:14Z,2620000,False,,,0,,K. Matković defensive goaltending VIOLATION,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,202041.0,,,,,,,,,,,,,
268,PT04M06.00S,2026-01-11T20:57:27.1Z,2,REGULAR,turnover,bad pass,[],1642852,,,1610612740,46,45,2026-01-11T20:57:42Z,2630000,False,,,0,,D. Queen bad pass TURNOVER (3 TO),"[1642852, 1629048]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,3.0,Bitadze,1629048.0,,,,
269,PT04M06.00S,2026-01-11T20:57:27.1Z,2,REGULAR,steal,,[],1629048,,,1610612753,46,45,2026-01-11T20:57:30Z,2640000,False,,,0,,G. Bitadze STEAL (1 STL),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
270,PT04M00.00S,2026-01-11T20:57:33.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629048,6.1268068331143235,54.65686274509803,1610612753,46,45,2026-01-11T20:58:20Z,2650000,False,-23.0,5.0,1,left,MISS G. Bitadze running alley-oop Layup,[1629048],1610612753.0,ORL,running alley-oop,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,,,,,,,,,,,,,,
271,PT03M59.00S,2026-01-11T20:57:34.0Z,2,REGULAR,rebound,offensive,[],1641710,,,1610612753,46,45,2026-01-11T20:58:20Z,2660000,False,,,0,,A. Black REBOUND (Off:2 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,270.0,4.0,2.0,2.0,,,,,,,,,
272,PT03M59.00S,2026-01-11T20:57:37.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631121,,,1610612753,46,45,2026-01-11T20:58:01Z,2670000,False,,,0,,B. McGowens shooting personal FOUL (2 PF) (Black 2 FT),"[1631121, 1641710]",1610612740.0,NOP,shooting,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,,,203054.0,,,,,,,,,,2.0,0.0,Black,1641710.0
274,PT03M59.00S,2026-01-11T20:58:02.4Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1641710,,,1610612753,47,45,2026-01-11T20:58:02Z,2690000,False,,,0,,A. Black Free Throw 1 of 2 (8 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
275,PT03M59.00S,2026-01-11T20:58:03.1Z,2,REGULAR,substitution,out,[],1642852,,,1610612753,47,45,2026-01-11T20:58:10Z,2700000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M59.00S,2026-01-11T20:58:03.1Z,2,REGULAR,substitution,in,[],1629627,,,1610612753,47,45,2026-01-11T20:58:10Z,2710000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M59.00S,2026-01-11T20:58:25.2Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1641710,,,1610612753,48,45,2026-01-11T20:58:25Z,2720000,False,,,0,,A. Black Free Throw 2 of 2 (9 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
278,PT03M38.00S,2026-01-11T20:58:47.3Z,2,REGULAR,3pt,Jump Shot,[],1631121,67.09921156373193,25.735294117647058,1610612740,48,48,2026-01-11T20:58:52Z,2730000,False,-121.0,257.0,1,right,B. McGowens 28' 3PT  (3 PTS) (Z. Williamson 2 AST),"[1631121, 1629627]",1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Left Center,28.4,Made,3.0,Z. Williamson,1629627.0,2.0,,,,,,,,,,,,,,
280,PT03M25.00S,2026-01-11T20:59:05.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631255,,,1610612753,48,48,2026-01-11T20:59:29Z,2750000,False,,,0,,K. Matković shooting personal FOUL (1 PF) (Banchero 2 FT),"[1631255, 1631094]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202041.0,,,,,,,,,,1.0,0.0,Banchero,1631094.0
282,PT03M25.00S,2026-01-11T20:59:29.9Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,49,48,2026-01-11T21:00:01Z,2770000,False,,,0,,P. Banchero Free Throw 1 of 2 (8 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
283,PT03M25.00S,2026-01-11T20:59:30.7Z,2,REGULAR,substitution,out,[],1641783,,,1610612753,49,48,2026-01-11T20:59:40Z,2780000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M25.00S,2026-01-11T20:59:30.7Z,2,REGULAR,substitution,in,[],1630217,,,1610612753,49,48,2026-01-11T20:59:40Z,2790000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M25.00S,2026-01-11T20:59:29.9Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,49,48,2026-01-11T21:00:01Z,2800000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
286,PT03M22.00S,2026-01-11T20:59:32.9Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,49,48,2026-01-11T21:00:01Z,2810000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:5),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,285.0,5.0,5.0,0.0,,,,,,,,,
287,PT03M09.00S,2026-01-11T21:00:13.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,84.97043363994744,43.627450980392155,1610612740,49,48,2026-01-11T21:00:18Z,2820000,False,-32.0,89.0,1,right,MISS Z. Williamson 9' pullup Shot,[1629627],1610612740.0,NOP,pullup,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,9.44,Missed,,,,,,,,,,,,,,,,,,
288,PT03M06.00S,2026-01-11T21:00:16.9Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,49,48,2026-01-11T21:00:18Z,2830000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:4),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,287.0,5.0,4.0,1.0,,,,,,,,,
289,PT03M04.00S,2026-01-11T21:00:23.2Z,2,REGULAR,turnover,out-of-bounds,[],1641710,,,1610612753,49,48,2026-01-11T21:00:30Z,2840000,False,,,0,,A. Black bad pass out-of-bounds TURNOVER (2 TO),[1641710],1610612753.0,ORL,bad pass,,,Black,A. Black,,,,,Above the Break 3,24+ Center,,,,,,,2002.0,,,,,,,2.0,,,,,,
290,PT02M55.00S,2026-01-11T21:00:47.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642847,84.83902759526939,41.911764705882355,1610612740,49,50,2026-01-11T21:00:54Z,2850000,False,-40.0,90.0,1,right,J. Fears 9' driving floating Jump Shot (6 PTS),[1642847],1610612740.0,NOP,driving floating,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,9.87,Made,6.0,,,,,,,,,,,,,,,,,
291,PT02M34.00S,2026-01-11T21:01:08.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642869,14.011169513797633,54.90196078431373,1610612753,49,50,2026-01-11T21:01:12Z,2860000,False,-25.0,79.0,1,left,MISS N. Penda 8' turnaround Shot,[1642869],1610612753.0,ORL,turnaround,,,Penda,N. Penda,,,,,In The Paint (Non-RA),8-16 Center,8.29,Missed,,,,,,,,,,,,,,,,,,
292,PT02M30.00S,2026-01-11T21:01:12.4Z,2,REGULAR,rebound,defensive,[],1642847,,,1610612740,49,50,2026-01-11T21:10:29Z,2870000,False,,,0,,J. Fears REBOUND (Off:1 Def:2),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,291.0,3.0,2.0,1.0,,,,,,,,,
293,PT02M26.00S,2026-01-11T21:01:16.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631121,93.11760840998686,2.941176470588235,1610612740,49,50,2026-01-11T21:01:23Z,2880000,False,-235.0,12.0,1,right,MISS B. McGowens running 3PT,[1631121],1610612740.0,NOP,running,,,McGowens,B. McGowens,,,,,Left Corner 3,24+ Left,23.56,Missed,,,,,,,,,,,,,,,,,,
294,PT02M23.00S,2026-01-11T21:01:19.5Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,49,50,2026-01-11T21:01:23Z,2890000,False,,,0,,P. Banchero REBOUND (Off:2 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,,,,,,,,293.0,4.0,2.0,2.0,,,,,,,,,
295,PT02M17.00S,2026-01-11T21:01:26.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,6.258212877792378,47.794117647058826,1610612753,51,50,2026-01-11T21:01:30Z,2900000,False,11.0,6.0,1,left,A. Black driving Layup (11 PTS) (P. Banchero 2 AST),"[1641710, 1631094]",1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,1.27,Made,11.0,P. Banchero,1631094.0,2.0,,,,,,,,,,,,,,
297,PT02M03.00S,2026-01-11T21:01:40.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642847,81.68528252299606,51.225490196078425,1610612740,51,52,2026-01-11T21:01:43Z,2920000,False,6.0,120.0,1,right,J. Fears 11' pullup Jump Shot (8 PTS),[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,11.99,Made,8.0,,,,,,,,,,,,,,,,,
298,PT01M43.00S,2026-01-11T21:02:05.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631121,,,1610612753,51,52,2026-01-11T21:04:55Z,2930000,False,,,0,,B. McGowens personal FOUL (3 PF) (Penda 2 FT),"[1631121, 1642869]",1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Mid-Range,8-16 Left,,,,,,,2002.0,,,,,,,,,,3.0,0.0,Penda,1642869.0
300,PT01M43.00S,2026-01-11T21:02:17.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,51,52,2026-01-11T21:02:17Z,2950000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT01M43.00S,2026-01-11T21:02:20.5Z,2,REGULAR,substitution,out,[],1631121,,,1610612753,51,52,2026-01-11T21:04:53Z,2960000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M43.00S,2026-01-11T21:02:20.5Z,2,REGULAR,substitution,out,[],1631255,,,1610612753,51,52,2026-01-11T21:04:53Z,2970000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M43.00S,2026-01-11T21:02:20.5Z,2,REGULAR,substitution,in,[],1642274,,,1610612753,51,52,2026-01-11T21:04:53Z,2980000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M43.00S,2026-01-11T21:02:20.5Z,2,REGULAR,substitution,in,[],1629673,,,1610612753,51,52,2026-01-11T21:04:53Z,2990000,False,,,0,,SUB in: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M43.00S,2026-01-11T21:05:18.0Z,2,REGULAR,freethrow,1 of 2,[],1642869,,,1610612753,52,52,2026-01-11T21:05:18Z,3000000,False,,,0,,N. Penda Free Throw 1 of 2 (4 PTS),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
307,PT01M43.00S,2026-01-11T21:05:32.2Z,2,REGULAR,freethrow,2 of 2,[],1642869,,,1610612753,53,52,2026-01-11T21:05:32Z,3010000,False,,,0,,N. Penda Free Throw 2 of 2 (5 PTS),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
308,PT01M27.00S,2026-01-11T21:05:53.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642274,93.51182654402102,50.49019607843137,1610612740,53,54,2026-01-11T21:07:16Z,3020000,False,2.0,8.0,1,right,Y. Missi cutting DUNK (6 PTS) (T. Murphy III 2 AST),"[1642274, 1630530]",1610612740.0,NOP,cutting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,0.89,Made,6.0,T. Murphy III,1630530.0,2.0,,,,,,,,,,,,,,
310,PT01M27.00S,2026-01-11T21:05:56.4Z,2,REGULAR,foul,personal,['1freethrow'],1641710,,,1610612740,53,54,2026-01-11T21:06:19Z,3040000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Missi 1 FT),"[1641710, 1642274]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,2002.0,,,,,,,,,,1.0,0.0,Missi,1642274.0
312,PT01M27.00S,2026-01-11T21:06:24.2Z,2,REGULAR,freethrow,1 of 1,[],1642274,,,1610612740,53,55,2026-01-11T21:06:24Z,3060000,False,,,0,,Y. Missi Free Throw 1 of 1 (7 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
313,PT01M17.00S,2026-01-11T21:06:43.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630530,,,1610612753,53,55,2026-01-11T21:06:55Z,3070000,False,,,0,,T. Murphy III shooting personal FOUL (2 PF) (Banchero 2 FT),"[1630530, 1631094]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,203054.0,,,,,,,,,,2.0,0.0,Banchero,1631094.0
315,PT01M17.00S,2026-01-11T21:07:18.3Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,54,55,2026-01-11T21:07:18Z,3090000,False,,,0,,P. Banchero Free Throw 1 of 2 (9 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
316,PT01M17.00S,2026-01-11T21:07:40.9Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,55,55,2026-01-11T21:07:40Z,3100000,False,,,0,,P. Banchero Free Throw 2 of 2 (10 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
317,PT01M00.00S,2026-01-11T21:07:58.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.24901445466492,46.07843137254902,1610612740,55,57,2026-01-11T21:08:24Z,3110000,False,-20.0,11.0,1,right,Z. Williamson driving Layup (9 PTS) (J. Fears 2 AST),"[1629627, 1642847]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.25,Made,9.0,J. Fears,1642847.0,2.0,,,,,,,,,,,,,,
319,PT00M50.80S,2026-01-11T21:08:08.5Z,2,REGULAR,3pt,Jump Shot,[],1641710,6.1268068331143235,96.07843137254902,1610612753,58,57,2026-01-11T21:08:12Z,3130000,False,-230.0,5.0,1,left,A. Black 3PT  (14 PTS) (P. Banchero 3 AST),"[1641710, 1631094]",1610612753.0,ORL,,,,Black,A. Black,,,,,Left Corner 3,24+ Left,23.05,Made,14.0,P. Banchero,1631094.0,3.0,,,,,,,,,,,,,,
321,PT00M36.60S,2026-01-11T21:08:25.7Z,2,REGULAR,2pt,Jump Shot,[],1642847,76.2976346911958,71.32352941176471,1610612740,58,57,2026-01-11T21:08:29Z,3150000,False,107.0,170.0,1,right,MISS J. Fears 20' pullup Shot,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Mid-Range,16-24 Right Center,20.09,Missed,,,,,,,,,,,,,,,,,,
322,PT00M33.70S,2026-01-11T21:08:28.6Z,2,REGULAR,rebound,defensive,[],1642869,,,1610612753,58,57,2026-01-11T21:08:28Z,3160000,False,,,0,,N. Penda REBOUND (Off:1 Def:4),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Mid-Range,16-24 Right Center,,,,,,,,321.0,5.0,4.0,1.0,,,,,,,,,
323,PT00M25.50S,2026-01-11T21:08:36.8Z,2,REGULAR,turnover,bad pass,[],1630217,,,1610612753,58,57,2026-01-11T21:08:41Z,3170000,False,,,0,,D. Bane bad pass TURNOVER (2 TO),"[1630217, 1642847]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,Fears,1642847.0,,,,
324,PT00M25.50S,2026-01-11T21:08:36.8Z,2,REGULAR,steal,,[],1642847,,,1610612740,58,57,2026-01-11T21:08:38Z,3180000,False,,,0,,J. Fears STEAL (1 STL),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
325,PT00M21.80S,2026-01-11T21:08:41.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629627,94.1688567674113,49.754901960784316,1610612740,58,59,2026-01-11T21:08:46Z,3190000,False,-1.0,2.0,1,right,Z. Williamson running Layup (11 PTS) (J. Fears 3 AST),"[1629627, 1642847]",1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.26,Made,11.0,J. Fears,1642847.0,3.0,,,,,,,,,,,,,,
327,PT00M00.00S,2026-01-11T21:09:06.2Z,2,REGULAR,2pt,Jump Shot,[],1642869,14.536793692509855,76.47058823529412,1610612753,58,59,2026-01-11T21:09:12Z,3210000,False,-132.0,84.0,1,left,MISS N. Penda 15' turnaround fadeaway Shot,[1642869],1610612753.0,ORL,turnaround fadeaway,,,Penda,N. Penda,,,,,Mid-Range,8-16 Left,15.69,Missed,,,,,,,,,,,,,,,,,,
328,PT00M00.00S,2026-01-11T21:09:08.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,58,59,2026-01-11T21:09:08Z,3220000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,327.0,,,,,,,,,,,,
329,PT00M00.00S,2026-01-11T21:09:10.0Z,2,REGULAR,period,end,[],0,,,1610612753,58,59,2026-01-11T21:09:10Z,3230000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2026-01-11T21:24:10.6Z,3,REGULAR,substitution,out,['startperiod'],1642274,,,1610612753,58,59,2026-01-11T21:24:26Z,3240000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2026-01-11T21:24:10.6Z,3,REGULAR,substitution,out,['startperiod'],1629673,,,1610612753,58,59,2026-01-11T21:24:26Z,3250000,False,,,0,,SUB out: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2026-01-11T21:24:10.6Z,3,REGULAR,substitution,in,['startperiod'],1631121,,,1610612753,58,59,2026-01-11T21:24:26Z,3260000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2026-01-11T21:24:10.6Z,3,REGULAR,substitution,in,['startperiod'],1642852,,,1610612753,58,59,2026-01-11T21:24:26Z,3270000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2026-01-11T21:24:31.9Z,3,REGULAR,period,start,[],0,,,1610612740,58,59,2026-01-11T21:24:31Z,3280000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT11M44.00S,2026-01-11T21:24:46.8Z,3,REGULAR,turnover,bad pass,[],1630530,,,1610612740,58,59,2026-01-11T21:25:22Z,3290000,False,,,0,,T. Murphy III bad pass TURNOVER (1 TO),"[1630530, 1641710]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,1.0,Black,1641710.0,,,,
336,PT11M44.00S,2026-01-11T21:24:46.8Z,3,REGULAR,steal,,[],1641710,,,1610612753,58,59,2026-01-11T21:24:51Z,3300000,False,,,0,,A. Black STEAL (2 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
338,PT11M44.00S,2026-01-11T21:24:52.2Z,3,REGULAR,foul,personal,[],1630530,,,1610612753,58,59,2026-01-11T21:24:58Z,3320000,False,,,0,,T. Murphy III personal FOUL (3 PF),"[1630530, 1641710]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Right,,,,,,,202041.0,,,,,,,,,,3.0,0.0,Black,1641710.0
340,PT11M30.00S,2026-01-11T21:25:16.2Z,3,REGULAR,turnover,bad pass,[],1641710,,,1610612753,58,59,2026-01-11T21:25:22Z,3340000,False,,,0,,A. Black bad pass TURNOVER (3 TO),"[1641710, 1629627]",1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,3.0,Williamson,1629627.0,,,,
341,PT11M30.00S,2026-01-11T21:25:16.2Z,3,REGULAR,steal,,[],1629627,,,1610612740,58,59,2026-01-11T21:25:18Z,3350000,False,,,0,,Z. Williamson STEAL (2 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
342,PT11M26.00S,2026-01-11T21:25:20.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629627,5.732588699080158,50.49019607843137,1610612740,58,61,2026-01-11T21:25:28Z,3360000,False,-2.0,1.0,1,left,Z. Williamson running DUNK (13 PTS),[1629627],1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.29,Made,13.0,,,,,,,,,,,,,,,,,
343,PT11M05.00S,2026-01-11T21:25:41.2Z,3,REGULAR,3pt,Jump Shot,[],1630217,91.27792378449409,3.1862745098039214,1610612753,58,61,2026-01-11T21:25:46Z,3370000,False,-234.0,29.0,1,right,MISS D. Bane 3PT,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,23.6,Missed,,,,,,,,,,,,,,,,,,
344,PT11M01.00S,2026-01-11T21:25:45.2Z,3,REGULAR,rebound,defensive,[],1642852,,,1610612740,58,61,2026-01-11T21:25:46Z,3380000,False,,,0,,D. Queen REBOUND (Off:0 Def:1),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Left Corner 3,24+ Left,,,,,,,,343.0,1.0,1.0,0.0,,,,,,,,,
345,PT10M53.00S,2026-01-11T21:25:53.0Z,3,REGULAR,turnover,bad pass,[],1642847,,,1610612740,58,61,2026-01-11T21:25:57Z,3390000,False,,,0,,J. Fears bad pass TURNOVER (1 TO),"[1642847, 1629048]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,Bitadze,1629048.0,,,,
346,PT10M53.00S,2026-01-11T21:25:53.0Z,3,REGULAR,steal,,[],1629048,,,1610612753,58,61,2026-01-11T21:25:55Z,3400000,False,,,0,,G. Bitadze STEAL (2 STL),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
347,PT10M48.00S,2026-01-11T21:25:58.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631094,93.9060446780552,53.431372549019606,1610612753,58,61,2026-01-11T21:26:04Z,3410000,False,17.0,5.0,1,right,MISS P. Banchero running Layup,[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,,
