actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
262,PT06M23.00S,2025-01-01T02:58:14.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629660,75.73915900131406,13.480392156862735,1610612739,41,42,2025-01-01T02:58:22Z,2620000,False,-183.0,176.0,1,right,T. Jerome 25' 3PT pullup (3 PTS) (D. Wade 2 AST),"[1629660, 1629731]",1610612739.0,CLE,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,25.33,Made,3.0,,,,,,,D. Wade,1629731.0,2.0,,,,,,,,
264,PT06M10.00S,2025-01-01T02:58:29.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,7.670827858081481,52.450980392156865,1610612747,43,42,2025-01-01T02:58:36Z,2640000,False,-12.0,20.0,1,left,A. Reaves driving Layup (13 PTS),[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,2.31,Made,13.0,,,,,,,,,,,,,,,,,
265,PT06M10.00S,2025-01-01T02:58:37.1Z,2,REGULAR,foul,personal,['1freethrow'],1630241,,,1610612747,43,42,2025-01-01T02:58:42Z,2650000,False,,,0,,S. Merrill shooting personal FOUL (2 PF) (Reaves 1 FT),"[1630241, 1630559]",1610612739.0,CLE,shooting,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,,204059.0,2.0,0.0,Reaves,1630559.0,,,,,,,,,,,
267,PT06M10.00S,2025-01-01T02:58:43.3Z,2,REGULAR,substitution,out,[],2544,,,1610612747,43,42,2025-01-01T02:59:35Z,2670000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M10.00S,2025-01-01T02:58:43.3Z,2,REGULAR,substitution,in,[],1631108,,,1610612747,43,42,2025-01-01T02:59:35Z,2680000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M10.00S,2025-01-01T02:59:01.5Z,2,REGULAR,freethrow,1 of 1,[],1630559,,,1610612747,44,42,2025-01-01T02:59:01Z,2690000,False,,,0,,A. Reaves Free Throw 1 of 1 (14 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
270,PT05M59.00S,2025-01-01T02:59:14.1Z,2,REGULAR,3pt,Jump Shot,[],1629636,67.9862023653088,26.225490196078425,1610612739,44,45,2025-01-01T02:59:19Z,2700000,False,-119.0,248.0,1,right,D. Garland 27' 3PT pullup (7 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,27.54,Made,7.0,,,,,,,,,,,,,,,,,
271,PT05M40.00S,2025-01-01T02:59:33.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,13.32128777923785,57.1078431372549,1610612747,44,45,2025-01-01T02:59:38Z,2710000,False,-36.0,73.0,1,left,MISS A. Davis 8' fadeaway bank Shot,[203076],1610612747.0,LAL,fadeaway bank,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,8.09,Missed,,,,,,,,,,,,,,,,,,
272,PT05M38.00S,2025-01-01T02:59:35.2Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,44,45,2025-01-01T02:59:38Z,2720000,False,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,271.0,,,,,,,,,3.0,2.0,1.0,,,,,
273,PT05M28.00S,2025-01-01T02:59:44.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,82.70367936925098,47.79411764705882,1610612739,44,45,2025-01-01T02:59:49Z,2730000,False,-11.0,110.0,1,right,MISS J. Allen 11' floating Shot,[1628386],1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,11.06,Missed,,,,,,,,,,,,,,,,,,
274,PT05M26.00S,2025-01-01T02:59:46.7Z,2,REGULAR,rebound,defensive,[],1642261,,,1610612747,44,45,2025-01-01T02:59:49Z,2740000,False,,,0,,D. Knecht REBOUND (Off:1 Def:1),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),8-16 Center,,,,273.0,,,,,,,,,2.0,1.0,1.0,,,,,
275,PT05M13.00S,2025-01-01T03:00:00.5Z,2,REGULAR,3pt,Jump Shot,[],1631108,32.769382391590014,30.392156862745097,1610612747,44,45,2025-01-01T03:00:05Z,2750000,False,98.0,256.0,1,left,MISS M. Christie 27' 3PT,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,27.36,Missed,,,,,,,,,,,,,,,,,,
276,PT05M08.00S,2025-01-01T03:00:05.5Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,44,45,2025-01-01T03:00:05Z,2760000,False,,,0,,J. Allen REBOUND (Off:1 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,,275.0,,,,,,,,,4.0,3.0,1.0,,,,,
277,PT05M04.00S,2025-01-01T03:00:09.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628386,93.87319316688567,50.49019607843137,1610612739,44,47,2025-01-01T03:03:39Z,2770000,False,2.0,5.0,1,right,J. Allen running DUNK (6 PTS) (S. Merrill 1 AST),"[1628386, 1630241]",1610612739.0,CLE,running,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.57,Made,6.0,,,,,,,S. Merrill,1630241.0,1.0,,,,,,,,
279,PT04M42.00S,2025-01-01T03:00:30.8Z,2,REGULAR,3pt,Jump Shot,[],203076,7.670827858081481,97.30392156862744,1610612747,44,47,2025-01-01T03:00:35Z,2790000,False,-237.0,20.0,1,left,MISS A. Davis 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Left Corner 3,24+ Left,23.73,Missed,,,,,,,,,,,,,,,,,,
280,PT04M37.00S,2025-01-01T03:00:35.8Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,44,47,2025-01-01T03:00:35Z,2800000,False,,,0,,D. Wade REBOUND (Off:2 Def:3),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Left Corner 3,24+ Left,,,,279.0,,,,,,,,,5.0,3.0,2.0,,,,,
281,PT04M26.00S,2025-01-01T03:00:47.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,87.0400788436268,48.529411764705884,1610612739,44,49,2025-01-01T03:00:50Z,2810000,False,-7.0,69.0,1,right,J. Allen 6' floating Jump Shot (8 PTS) (D. Garland 3 AST),"[1628386, 1629636]",1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,6.97,Made,8.0,,,,,,,D. Garland,1629636.0,3.0,,,,,,,,
283,PT04M26.00S,2025-01-01T03:00:52.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,44,49,2025-01-01T03:00:52Z,2830000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M26.00S,2025-01-01T03:03:16.1Z,2,REGULAR,substitution,out,[],1642261,,,1610612747,44,49,2025-01-01T03:03:48Z,2840000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M26.00S,2025-01-01T03:03:16.1Z,2,REGULAR,substitution,out,[],1630241,,,1610612747,44,49,2025-01-01T03:03:48Z,2850000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M26.00S,2025-01-01T03:03:16.1Z,2,REGULAR,substitution,in,[],1629060,,,1610612747,44,49,2025-01-01T03:03:48Z,2860000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M26.00S,2025-01-01T03:03:16.1Z,2,REGULAR,substitution,in,[],1627747,,,1610612747,44,49,2025-01-01T03:03:48Z,2870000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M14.00S,2025-01-01T03:03:54.8Z,2,REGULAR,3pt,Jump Shot,[],1629060,8.590670170827863,5.392156862745097,1610612747,44,49,2025-01-01T03:04:00Z,2880000,False,223.0,28.0,1,left,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,22.48,Missed,,,,,,,,,,,,,,,,,,
289,PT04M11.00S,2025-01-01T03:03:57.8Z,2,REGULAR,rebound,defensive,[],1629660,,,1610612739,44,49,2025-01-01T03:04:00Z,2890000,False,,,0,,T. Jerome REBOUND (Off:0 Def:2),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Right Corner 3,24+ Right,,,,288.0,,,,,,,,,2.0,2.0,0.0,,,,,
290,PT04M05.00S,2025-01-01T03:04:04.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,94.13600525624179,50.49019607843137,1610612739,44,51,2025-01-01T03:04:09Z,2900000,False,2.0,3.0,1,right,J. Allen DUNK (10 PTS) (C. LeVert 1 AST),"[1628386, 1627747]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.36,Made,10.0,,,,,,,C. LeVert,1627747.0,1.0,,,,,,,,
292,PT03M45.00S,2025-01-01T03:04:24.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,10.561760840998687,47.79411764705882,1610612747,44,51,2025-01-01T03:04:53Z,2920000,False,11.0,47.0,1,left,MISS C. Reddish driving Layup - blocked,"[1629629, 1628386]",1610612747.0,LAL,driving,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0
293,PT03M45.00S,2025-01-01T03:04:24.3Z,2,REGULAR,block,,[],1628386,,,1610612747,44,51,2025-01-01T03:04:26Z,2930000,False,,,0,,J. Allen BLOCK (2 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
294,PT03M43.00S,2025-01-01T03:04:26.3Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,44,51,2025-01-01T03:04:28Z,2940000,False,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,292.0,,,,,,,,,5.0,4.0,1.0,,,,,
295,PT03M40.00S,2025-01-01T03:04:29.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,75.21353482260184,87.00980392156862,1610612739,44,51,2025-01-01T03:04:36Z,2950000,False,185.0,180.0,1,right,MISS D. Garland 25' running 3PT,[1629636],1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
296,PT03M36.00S,2025-01-01T03:04:33.3Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,44,51,2025-01-01T03:04:36Z,2960000,False,,,0,,A. Davis REBOUND (Off:0 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,295.0,,,,,,,,,5.0,5.0,0.0,,,,,
297,PT03M27.00S,2025-01-01T03:04:42.6Z,2,REGULAR,3pt,Jump Shot,[],1630559,34.08344283837057,50.49019607843137,1610612747,44,51,2025-01-01T03:04:46Z,2970000,False,-2.0,268.0,1,left,MISS A. Reaves 26' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,26.79,Missed,,,,,,,,,,,,,,,,,,
298,PT03M24.00S,2025-01-01T03:04:45.6Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,44,51,2025-01-01T03:04:46Z,2980000,False,,,0,,J. Allen REBOUND (Off:1 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,,297.0,,,,,,,,,6.0,5.0,1.0,,,,,
299,PT03M17.00S,2025-01-01T03:04:53.4Z,2,REGULAR,turnover,lost ball,[],1629636,,,1610612739,44,51,2025-01-01T03:04:57Z,2990000,False,,,0,,D. Garland lost ball TURNOVER (1 TO),"[1629636, 1631108]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Christie,1631108.0,,
300,PT03M17.00S,2025-01-01T03:04:53.4Z,2,REGULAR,steal,,[],1631108,,,1610612747,44,51,2025-01-01T03:04:55Z,3000000,False,,,0,,M. Christie STEAL (1 STL),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
301,PT03M13.00S,2025-01-01T03:04:56.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631108,7.013797634691201,49.01960784313726,1610612747,46,51,2025-01-01T03:05:02Z,3010000,False,5.0,13.0,1,left,M. Christie running DUNK (2 PTS),[1631108],1610612747.0,LAL,running,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,1.43,Made,2.0,,,,,,,,,,,,,,,,,
302,PT02M53.00S,2025-01-01T03:05:17.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,81.25821287779237,50.49019607843137,1610612739,46,51,2025-01-01T03:05:21Z,3020000,False,2.0,124.0,1,right,MISS T. Jerome 12' driving floating Shot,[1629660],1610612739.0,CLE,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,12.37,Missed,,,,,,,,,,,,,,,,,,
303,PT02M51.00S,2025-01-01T03:05:19.6Z,2,REGULAR,rebound,offensive,[],1629660,,,1610612739,46,51,2025-01-01T03:06:25Z,3030000,False,,,0,,T. Jerome REBOUND (Off:1 Def:2),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,,,,302.0,,,,,,,,,3.0,2.0,1.0,,,,,
304,PT02M51.00S,2025-01-01T03:05:22.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629660,93.34756898817345,49.754901960784316,1610612739,46,51,2025-01-01T03:06:34Z,3040000,False,-1.0,10.0,1,right,MISS T. Jerome putback Layup - blocked,"[1629660, 203076]",1610612739.0,CLE,putback,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,,,Davis,203076.0
305,PT02M51.00S,2025-01-01T03:05:22.0Z,2,REGULAR,block,,[],203076,,,1610612739,46,51,2025-01-01T03:05:24Z,3050000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
306,PT02M50.00S,2025-01-01T03:05:23.0Z,2,REGULAR,rebound,defensive,[],1629629,,,1610612747,46,51,2025-01-01T03:06:34Z,3060000,False,,,0,,C. Reddish REBOUND (Off:0 Def:3),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,304.0,,,,,,,,,3.0,3.0,0.0,,,,,
307,PT02M43.00S,2025-01-01T03:05:26.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631108,8.984888304862025,97.30392156862744,1610612747,46,51,2025-01-01T03:05:31Z,3070000,False,-237.0,32.0,1,left,MISS M. Christie running 3PT,[1631108],1610612747.0,LAL,running,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,23.87,Missed,,,,,,,,,,,,,,,,,,
308,PT02M41.00S,2025-01-01T03:05:28.6Z,2,REGULAR,rebound,defensive,[],1629660,,,1610612739,46,51,2025-01-01T03:05:31Z,3080000,False,,,0,,T. Jerome REBOUND (Off:1 Def:3),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Left Corner 3,24+ Left,,,,307.0,,,,,,,,,4.0,3.0,1.0,,,,,
309,PT02M36.00S,2025-01-01T03:05:33.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627747,76.26478318002628,12.990196078431367,1610612739,46,51,2025-01-01T03:05:40Z,3090000,False,-185.0,171.0,1,right,MISS C. LeVert 25' running 3PT,[1627747],1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,,
310,PT02M35.00S,2025-01-01T03:05:34.6Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,46,51,2025-01-01T03:07:53Z,3100000,False,,,0,,J. Allen REBOUND (Off:2 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,309.0,,,,,,,,,7.0,5.0,2.0,,,,,
311,PT02M35.00S,2025-01-01T03:05:39.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628386,94.40999984741211,50.0,1610612739,46,53,2025-01-01T03:07:33Z,3110000,False,0.0,0.0,1,right,J. Allen putback Layup (12 PTS),[1628386],1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.0,Made,12.0,,,,,,,,,,,,,,,,,
312,PT02M19.00S,2025-01-01T03:05:51.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,5.699737187910642,50.245098039215684,1610612747,48,53,2025-01-01T03:05:56Z,3120000,False,-1.0,1.0,1,left,R. Hachimura alley-oop DUNK (3 PTS) (A. Reaves 4 AST),"[1629060, 1630559]",1610612747.0,LAL,alley-oop,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,0.16,Made,3.0,,,,,,,A. Reaves,1630559.0,4.0,,,,,,,,
314,PT02M04.00S,2025-01-01T03:06:05.1Z,2,REGULAR,3pt,Jump Shot,[],1629636,68.24901445466492,32.59803921568627,1610612739,48,53,2025-01-01T03:08:47Z,3140000,False,-87.0,246.0,1,right,MISS D. Garland 26' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
315,PT02M01.00S,2025-01-01T03:06:08.1Z,2,REGULAR,rebound,defensive,[],1629629,,,1610612747,48,53,2025-01-01T03:06:12Z,3150000,False,,,0,,C. Reddish REBOUND (Off:0 Def:4),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Left Center,,,,314.0,,,,,,,,,4.0,4.0,0.0,,,,,
316,PT01M54.00S,2025-01-01T03:06:14.8Z,2,REGULAR,3pt,Jump Shot,[],1631108,6.356767411300922,3.4313725490196134,1610612747,48,53,2025-01-01T03:06:20Z,3160000,False,233.0,7.0,1,left,MISS M. Christie 3PT,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
317,PT01M50.00S,2025-01-01T03:06:18.8Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,48,53,2025-01-01T03:06:20Z,3170000,False,,,0,,D. Wade REBOUND (Off:2 Def:4),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,,,,316.0,,,,,,,,,6.0,4.0,2.0,,,,,
318,PT01M38.00S,2025-01-01T03:06:32.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,93.61038107752957,55.63725490196079,1610612739,48,55,2025-01-01T03:06:39Z,3180000,False,28.0,8.0,1,right,J. Allen reverse Layup (14 PTS) (T. Jerome 2 AST),"[1628386, 1629660]",1610612739.0,CLE,reverse,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,2.92,Made,14.0,,,,,,,T. Jerome,1629660.0,2.0,,,,,,,,
320,PT01M25.00S,2025-01-01T03:06:44.2Z,2,REGULAR,2pt,Jump Shot,[],203076,24.227989487516425,41.42156862745098,1610612747,48,55,2025-01-01T03:06:48Z,3200000,False,43.0,175.0,1,left,MISS A. Davis 18' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,18.04,Missed,,,,,,,,,,,,,,,,,,
321,PT01M22.00S,2025-01-01T03:06:47.2Z,2,REGULAR,rebound,defensive,[],1629660,,,1610612739,48,55,2025-01-01T03:06:48Z,3210000,False,,,0,,T. Jerome REBOUND (Off:1 Def:4),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Mid-Range,16-24 Center,,,,320.0,,,,,,,,,5.0,4.0,1.0,,,,,
322,PT01M13.00S,2025-01-01T03:06:58.7Z,2,REGULAR,3pt,Jump Shot,[],1629660,62.33574244415243,56.86274509803921,1610612739,48,55,2025-01-01T03:11:00Z,3220000,False,34.0,302.0,1,right,MISS T. Jerome 30' 3PT,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,30.34,Missed,,,,,,,,,,,,,,,,,,
323,PT01M11.00S,2025-01-01T03:07:00.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,48,55,2025-01-01T03:11:00Z,3230000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Center,,,,322.0,,,,,,,,,,,,,,,,
325,PT01M11.00S,2025-01-01T03:07:06.4Z,2,REGULAR,substitution,out,[],1629629,,,1610612747,48,55,2025-01-01T03:07:29Z,3250000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M11.00S,2025-01-01T03:07:06.4Z,2,REGULAR,substitution,out,[],1631108,,,1610612747,48,55,2025-01-01T03:07:29Z,3260000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M11.00S,2025-01-01T03:07:06.4Z,2,REGULAR,substitution,out,[],1629660,,,1610612747,48,55,2025-01-01T03:07:29Z,3270000,False,,,0,,SUB out: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M11.00S,2025-01-01T03:07:06.4Z,2,REGULAR,substitution,out,[],1629731,,,1610612747,48,55,2025-01-01T03:07:29Z,3280000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M11.00S,2025-01-01T03:07:06.4Z,2,REGULAR,substitution,in,[],1627827,,,1610612747,48,55,2025-01-01T03:07:29Z,3290000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT01M11.00S,2025-01-01T03:07:06.4Z,2,REGULAR,substitution,in,[],2544,,,1610612747,48,55,2025-01-01T03:07:29Z,3300000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT01M11.00S,2025-01-01T03:07:06.4Z,2,REGULAR,substitution,in,[],1630596,,,1610612747,48,55,2025-01-01T03:07:29Z,3310000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M11.00S,2025-01-01T03:07:06.4Z,2,REGULAR,substitution,in,[],1628378,,,1610612747,48,55,2025-01-01T03:07:29Z,3320000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M57.40S,2025-01-01T03:07:34.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,7.145203679369246,53.92156862745098,1610612747,48,55,2025-01-01T03:07:39Z,3330000,False,-20.0,15.0,1,left,MISS A. Davis cutting Layup,[203076],1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
334,PT00M55.60S,2025-01-01T03:07:36.7Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,48,55,2025-01-01T03:07:39Z,3340000,False,,,0,,J. Allen REBOUND (Off:2 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,333.0,,,,,,,,,8.0,6.0,2.0,,,,,
335,PT00M48.90S,2025-01-01T03:07:43.4Z,2,REGULAR,turnover,bad pass,[],1628378,,,1610612739,48,55,2025-01-01T03:07:47Z,3350000,False,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1628378, 203076]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,2.0,Davis,203076.0,,
336,PT00M48.90S,2025-01-01T03:07:43.4Z,2,REGULAR,steal,,[],203076,,,1610612747,48,55,2025-01-01T03:07:45Z,3360000,False,,,0,,A. Davis STEAL (2 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
337,PT00M46.80S,2025-01-01T03:07:48.8Z,2,REGULAR,foul,personal,[],1629636,,,1610612747,48,55,2025-01-01T03:07:55Z,3370000,False,,,0,,D. Garland personal FOUL (1 PF),"[1629636, 2544]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,,,,,202056.0,1.0,0.0,James,2544.0,,,,,,,,,,,
339,PT00M34.70S,2025-01-01T03:08:27.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203076,31.32391590013141,76.47058823529412,1610612747,51,55,2025-01-01T03:08:32Z,3390000,False,-132.0,242.0,1,left,A. Davis 27' 3PT  (11 PTS) (D. Finney-Smith 1 AST),"[203076, 1627827]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,27.58,Made,11.0,,,,,,,D. Finney-Smith,1627827.0,1.0,,,,,,,,
341,PT00M18.60S,2025-01-01T03:08:45.5Z,2,REGULAR,3pt,Jump Shot,[],1628378,71.66557161629436,22.058823529411768,1610612739,51,58,2025-01-01T03:12:18Z,3410000,False,-140.0,214.0,1,right,D. Mitchell 25' 3PT pullup (15 PTS) (D. Garland 4 AST),"[1628378, 1629636]",1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.54,Made,15.0,,,,,,,D. Garland,1629636.0,4.0,,,,,,,,
