actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
254,PT05M56.00S,2025-01-22T04:26:17.4Z,2,REGULAR,foul,personal,['1freethrow'],1629216,,,1610612764,45,37,2025-01-22T04:26:24Z,2510000,False,,,0,,G. Vincent shooting personal FOUL (1 PF) (Coulibaly 1 FT),"[1629216, 1641731]",1610612747.0,LAL,shooting,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,,,,2882.0,,,,,,,,,,,,,1.0,0.0,Coulibaly,1641731.0
256,PT05M56.00S,2025-01-22T04:26:57.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612764,45,37,2025-01-22T04:26:57Z,2530000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M56.00S,2025-01-22T04:28:46.0Z,2,REGULAR,freethrow,1 of 1,[],1641731,,,1610612764,45,38,2025-01-22T04:28:46Z,2550000,False,,,0,,B. Coulibaly Free Throw 1 of 1 (5 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,Made,,,,,,,5.0,,,,,,,
259,PT05M41.00S,2025-01-22T04:29:00.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,92.82194480946123,52.69607843137255,1610612747,47,38,2025-01-22T04:29:05Z,2560000,False,13.0,15.0,1,right,A. Davis cutting Layup (13 PTS) (G. Vincent 2 AST),"[203076, 1629216]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,2.02,Made,,,,,,,13.0,G. Vincent,1629216.0,2.0,,,,
261,PT05M20.00S,2025-01-22T04:29:22.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642259,9.379106438896187,56.372549019607845,1610612764,47,38,2025-01-22T04:30:08Z,2580000,False,-32.0,36.0,1,left,MISS A. Sarr driving Hook,[1642259],1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.79,Missed,,,,,,,,,,,,,,
262,PT05M20.00S,2025-01-22T04:29:22.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,47,38,2025-01-22T04:29:28Z,2590000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,261.0,,,,,,,,,,,
263,PT05M20.00S,2025-01-22T04:29:28.3Z,2,REGULAR,foul,personal,[],1629673,,,1610612747,47,38,2025-01-22T04:29:35Z,2600000,False,,,0,,J. Poole loose ball personal FOUL (1 PF),"[1629673, 203076]",1610612764.0,WAS,loose ball,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,1628481.0,,,,,,,,,,,,,1.0,0.0,Davis,203076.0
265,PT05M02.00S,2025-01-22T04:29:58.3Z,2,REGULAR,turnover,bad pass,[],1631108,,,1610612747,47,38,2025-01-22T04:30:02Z,2620000,False,,,0,,M. Christie bad pass TURNOVER (1 TO),"[1631108, 1642273]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,1.0,George,1642273.0,,,,,,,,,,,,,,,,,
266,PT05M02.00S,2025-01-22T04:29:58.3Z,2,REGULAR,steal,,[],1642273,,,1610612764,47,38,2025-01-22T04:30:00Z,2630000,False,,,0,,K. George STEAL (1 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
267,PT04M59.00S,2025-01-22T04:30:02.7Z,2,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612764,47,38,2025-01-22T04:30:09Z,2640000,False,,,0,,G. Vincent shooting personal FOUL (2 PF) (George 2 FT),"[1629216, 1642273]",1610612747.0,LAL,shooting,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,1628481.0,,,,,,,,,,,,,2.0,0.0,George,1642273.0
269,PT04M59.00S,2025-01-22T04:30:26.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642273,,,1610612764,47,38,2025-01-22T04:30:26Z,2660000,False,,,0,,MISS K. George Free Throw 1 of 2,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
270,PT04M59.00S,2025-01-22T04:30:26.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,47,38,2025-01-22T04:30:26Z,2670000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,269.0,,,,,,,,,,,
271,PT04M59.00S,2025-01-22T04:30:41.2Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1642273,,,1610612764,47,39,2025-01-22T04:30:41Z,2680000,False,,,0,,K. George Free Throw 2 of 2 (3 PTS),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,Made,,,,,,,3.0,,,,,,,
272,PT04M39.00S,2025-01-22T04:31:01.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,83.18002628120894,40.41819852941176,1610612747,47,39,2025-01-22T04:31:05Z,2690000,False,-48.0,106.0,1,right,MISS A. Davis 11' turnaround fadeaway Shot,[203076],1610612747.0,LAL,turnaround fadeaway,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,11.6,Missed,,,,,,,,,,,,,,
273,PT04M37.00S,2025-01-22T04:31:03.0Z,2,REGULAR,rebound,defensive,[],1642259,,,1610612764,47,39,2025-01-22T04:31:05Z,2700000,False,,,0,,A. Sarr REBOUND (Off:1 Def:4),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,272.0,5.0,4.0,1.0,,,,,,,,
274,PT04M30.00S,2025-01-22T04:31:10.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,17.871222076215503,58.29886642156863,1610612764,47,39,2025-01-22T04:31:26Z,2710000,False,-41.0,115.0,1,left,MISS J. Poole 12' driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,12.27,Missed,,,,,,,,,,,,,,
275,PT04M27.00S,2025-01-22T04:31:13.2Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612747,47,39,2025-01-22T04:31:15Z,2720000,False,,,0,,M. Christie REBOUND (Off:0 Def:4),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,274.0,4.0,4.0,0.0,,,,,,,,
276,PT04M20.00S,2025-01-22T04:31:20.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642261,90.14454664914587,46.42310049019608,1610612747,47,39,2025-01-22T04:31:24Z,2730000,False,-18.0,40.0,1,right,MISS D. Knecht driving Layup - blocked,"[1642261, 1642259]",1610612747.0,LAL,driving,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,,,,,4.39,Missed,Sarr,1642259.0,,,,,,,,,,,,
277,PT04M20.00S,2025-01-22T04:31:20.2Z,2,REGULAR,block,,[],1642259,,,1610612747,47,39,2025-01-22T04:31:22Z,2740000,False,,,0,,A. Sarr BLOCK (2 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
278,PT04M17.00S,2025-01-22T04:31:23.2Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,47,39,2025-01-22T04:31:24Z,2750000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,276.0,2.0,2.0,0.0,,,,,,,,
279,PT04M15.00S,2025-01-22T04:31:25.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630557,27.644546649145866,86.76470588235294,1610612764,47,39,2025-01-22T04:31:30Z,2760000,False,-184.0,207.0,1,left,MISS C. Kispert 27' running 3PT,[1630557],1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,27.71,Missed,,,,,,,,,,,,,,
280,PT04M13.00S,2025-01-22T04:31:27.6Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,47,39,2025-01-22T04:31:30Z,2770000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:5),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,,,,,,,279.0,5.0,5.0,0.0,,,,,,,,
281,PT04M05.00S,2025-01-22T04:31:38.7Z,2,REGULAR,foul,personal,[],1629673,,,1610612747,47,39,2025-01-22T04:41:16Z,2780000,False,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 1629216]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,2882.0,,,,,,,,,,,,,2.0,0.0,Vincent,1629216.0
283,PT04M05.00S,2025-01-22T04:31:43.6Z,2,REGULAR,substitution,out,[],1642261,,,1610612747,47,39,2025-01-22T04:31:50Z,2800000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M05.00S,2025-01-22T04:31:43.6Z,2,REGULAR,substitution,in,[],2544,,,1610612747,47,39,2025-01-22T04:31:50Z,2810000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M58.00S,2025-01-22T04:32:09.6Z,2,REGULAR,turnover,lost ball,[],2544,,,1610612747,47,39,2025-01-22T04:32:14Z,2820000,False,,,0,,L. James lost ball TURNOVER (3 TO),"[2544, 1641731]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right Center,3.0,Coulibaly,1641731.0,,,,,,,,,,,,,,,,,
286,PT03M58.00S,2025-01-22T04:32:09.6Z,2,REGULAR,steal,,[],1641731,,,1610612764,47,39,2025-01-22T04:32:11Z,2830000,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
287,PT03M54.00S,2025-01-22T04:32:13.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641731,9.247700394218143,45.58823529411765,1610612764,47,39,2025-01-22T04:32:20Z,2840000,False,22.0,34.0,1,left,MISS B. Coulibaly running Layup - blocked,"[1641731, 1631108]",1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,4.09,Missed,Christie,1631108.0,,,,,,,,,,,,
288,PT03M54.00S,2025-01-22T04:32:13.7Z,2,REGULAR,block,,[],1631108,,,1610612764,47,39,2025-01-22T04:32:15Z,2850000,False,,,0,,M. Christie BLOCK (2 BLK),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
289,PT03M50.00S,2025-01-22T04:32:17.7Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612747,47,39,2025-01-22T04:32:20Z,2860000,False,,,0,,G. Vincent REBOUND (Off:0 Def:2),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,,,,,,,,,287.0,2.0,2.0,0.0,,,,,,,,
290,PT03M35.00S,2025-01-22T04:32:31.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,92.55913272010513,48.0392156862745,1610612747,49,39,2025-01-22T04:32:38Z,2870000,False,-10.0,17.0,1,right,A. Davis alley-oop Layup (15 PTS) (L. James 5 AST),"[203076, 2544]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,2.0,Made,,,,,,,15.0,L. James,2544.0,5.0,,,,
292,PT03M17.00S,2025-01-22T04:32:50.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,8.327858081471746,48.28431372549019,1610612764,49,41,2025-01-22T04:32:55Z,2890000,False,9.0,26.0,1,left,A. Sarr driving Layup (4 PTS) (B. Coulibaly 3 AST),"[1642259, 1641731]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,2.72,Made,,,,,,,4.0,B. Coulibaly,1641731.0,3.0,,,,
294,PT03M02.00S,2025-01-22T04:33:05.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630557,,,1610612747,49,41,2025-01-22T04:33:13Z,2910000,False,,,0,,C. Kispert shooting personal FOUL (1 PF) (Hachimura 2 FT),"[1630557, 1629060]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,1626300.0,,,,,,,,,,,,,1.0,0.0,Hachimura,1629060.0
296,PT03M02.00S,2025-01-22T04:33:43.2Z,2,REGULAR,freethrow,1 of 2,[],1629060,,,1610612747,49,41,2025-01-22T04:33:43Z,2930000,False,,,0,,MISS R. Hachimura Free Throw 1 of 2,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
297,PT03M02.00S,2025-01-22T04:33:43.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,49,41,2025-01-22T04:33:43Z,2940000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,296.0,,,,,,,,,,,
298,PT03M02.00S,2025-01-22T04:33:44.1Z,2,REGULAR,substitution,out,[],1631108,,,1610612747,49,41,2025-01-22T04:34:09Z,2950000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M02.00S,2025-01-22T04:33:44.1Z,2,REGULAR,substitution,out,[],1642273,,,1610612747,49,41,2025-01-22T04:34:09Z,2960000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M02.00S,2025-01-22T04:33:44.1Z,2,REGULAR,substitution,out,[],1630557,,,1610612747,49,41,2025-01-22T04:34:09Z,2970000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M02.00S,2025-01-22T04:33:44.1Z,2,REGULAR,substitution,in,[],1627827,,,1610612747,49,41,2025-01-22T04:34:09Z,2980000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M02.00S,2025-01-22T04:33:44.1Z,2,REGULAR,substitution,in,[],1642267,,,1610612747,49,41,2025-01-22T04:34:09Z,2990000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M02.00S,2025-01-22T04:33:44.1Z,2,REGULAR,substitution,in,[],1628398,,,1610612747,49,41,2025-01-22T04:34:09Z,3000000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M02.00S,2025-01-22T04:34:10.1Z,2,REGULAR,freethrow,2 of 2,[],1629060,,,1610612747,50,41,2025-01-22T04:34:10Z,3010000,False,,,0,,R. Hachimura Free Throw 2 of 2 (3 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,Made,,,,,,,3.0,,,,,,,
305,PT02M46.00S,2025-01-22T04:34:27.0Z,2,REGULAR,3pt,Jump Shot,[],1641731,29.352825229960573,19.607843137254903,1610612764,50,41,2025-01-22T04:34:39Z,3020000,False,152.0,223.0,1,left,MISS B. Coulibaly 27' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,27.02,Missed,,,,,,,,,,,,,,
306,PT02M42.00S,2025-01-22T04:34:31.0Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612747,50,41,2025-01-22T04:34:39Z,3030000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,305.0,1.0,1.0,0.0,,,,,,,,
307,PT02M35.00S,2025-01-22T04:34:37.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,90.19382391590013,49.50980392156863,1610612747,50,41,2025-01-22T04:34:44Z,3040000,False,-2.0,40.0,1,right,MISS R. Hachimura driving Layup - blocked,"[1629060, 1642259]",1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,3.98,Missed,Sarr,1642259.0,,,,,,,,,,,,
308,PT02M35.00S,2025-01-22T04:34:37.8Z,2,REGULAR,block,,[],1642259,,,1610612747,50,41,2025-01-22T04:34:40Z,3050000,False,,,0,,A. Sarr BLOCK (3 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
309,PT02M35.00S,2025-01-22T04:34:37.8Z,2,REGULAR,rebound,offensive,[],203076,,,1610612747,50,41,2025-01-22T04:34:44Z,3060000,False,,,0,,A. Davis REBOUND (Off:2 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,307.0,7.0,5.0,2.0,,,,,,,,
311,PT02M27.00S,2025-01-22T04:35:00.9Z,2,REGULAR,turnover,bad pass,[],2544,,,1610612747,50,41,2025-01-22T04:35:05Z,3080000,False,,,0,,L. James bad pass TURNOVER (4 TO),"[2544, 1642267]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left Center,4.0,Carrington,1642267.0,,,,,,,,,,,,,,,,,
312,PT02M27.00S,2025-01-22T04:35:00.9Z,2,REGULAR,steal,,[],1642267,,,1610612764,50,41,2025-01-22T04:35:02Z,3090000,False,,,0,,B. Carrington STEAL (1 STL),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
313,PT02M24.00S,2025-01-22T04:35:04.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629673,34.477660972404735,47.79411764705882,1610612764,50,44,2025-01-22T04:35:09Z,3100000,False,11.0,272.0,1,left,J. Poole 27' 3PT running (9 PTS) (B. Carrington 2 AST),"[1629673, 1642267]",1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,27.18,Made,,,,,,,9.0,B. Carrington,1642267.0,2.0,,,,
315,PT02M02.00S,2025-01-22T04:35:26.4Z,2,REGULAR,3pt,Jump Shot,[],2544,69.30026281208936,25.735294117647058,1610612747,50,44,2025-01-22T04:35:29Z,3120000,False,-121.0,236.0,1,right,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,26.54,Missed,,,,,,,,,,,,,,
316,PT02M00.00S,2025-01-22T04:35:28.4Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,50,44,2025-01-22T04:35:29Z,3130000,False,,,0,,J. Poole REBOUND (Off:1 Def:2),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,,,315.0,3.0,2.0,1.0,,,,,,,,
317,PT01M49.00S,2025-01-22T04:35:39.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,11.48160315374507,50.0,1610612764,50,44,2025-01-22T04:35:59Z,3140000,False,0.0,55.0,1,left,MISS A. Sarr driving Layup - blocked,"[1642259, 2544]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.54,Missed,James,2544.0,,,,,,,,,,,,
318,PT01M49.00S,2025-01-22T04:35:39.6Z,2,REGULAR,block,,[],2544,,,1610612764,50,44,2025-01-22T04:35:41Z,3150000,False,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
319,PT01M46.00S,2025-01-22T04:35:42.6Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,50,44,2025-01-22T04:35:43Z,3160000,False,,,0,,A. Davis REBOUND (Off:2 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,317.0,8.0,6.0,2.0,,,,,,,,
320,PT01M45.00S,2025-01-22T04:35:46.3Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203076,83.75492772667542,42.40196078431373,1610612747,52,44,2025-01-22T04:36:08Z,3170000,False,-38.0,100.0,1,right,A. Davis 10' fadeaway Jump Shot (17 PTS),[203076],1610612747.0,LAL,fadeaway,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,10.72,Made,,,,,,,17.0,,,,,,,
321,PT01M45.00S,2025-01-22T04:35:57.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641731,,,1610612747,52,44,2025-01-22T04:36:18Z,3180000,False,,,0,,B. Coulibaly shooting personal FOUL (2 PF) (Davis 1 FT),"[1641731, 203076]",1610612764.0,WAS,shooting,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,,,,2882.0,,,,,,,,,,,,,2.0,0.0,Davis,203076.0
323,PT01M45.00S,2025-01-22T04:36:06.0Z,2,REGULAR,substitution,out,[],1629216,,,1610612747,52,44,2025-01-22T04:36:10Z,3200000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M45.00S,2025-01-22T04:36:06.0Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,52,44,2025-01-22T04:36:10Z,3210000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT01M45.00S,2025-01-22T04:36:27.0Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],203076,,,1610612747,52,44,2025-01-22T04:36:35Z,3220000,False,,,0,,MISS A. Davis Free Throw 1 of 1,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
326,PT01M44.00S,2025-01-22T04:36:28.0Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,52,44,2025-01-22T04:36:35Z,3230000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:3),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,325.0,3.0,3.0,0.0,,,,,,,,
327,PT01M30.00S,2025-01-22T04:36:39.4Z,2,REGULAR,turnover,lost ball,[],1642267,,,1610612764,52,44,2025-01-22T04:36:43Z,3240000,False,,,0,,B. Carrington lost ball TURNOVER (1 TO),"[1642267, 203076]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Right Center,1.0,Davis,203076.0,,,,,,,,,,,,,,,,,
328,PT01M30.00S,2025-01-22T04:36:39.4Z,2,REGULAR,steal,,[],203076,,,1610612747,52,44,2025-01-22T04:36:41Z,3250000,False,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
329,PT01M21.00S,2025-01-22T04:36:48.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203076,93.74178712220763,48.28431372549019,1610612747,54,44,2025-01-22T04:36:52Z,3260000,False,-9.0,6.0,1,right,A. Davis alley-oop Layup (19 PTS) (L. James 6 AST),"[203076, 2544]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,1.07,Made,,,,,,,19.0,L. James,2544.0,6.0,,,,
331,PT01M06.00S,2025-01-22T04:37:03.7Z,2,REGULAR,turnover,bad pass,[],1642259,,,1610612764,54,44,2025-01-22T04:37:06Z,3280000,False,,,0,,A. Sarr bad pass TURNOVER (1 TO),"[1642259, 2544]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,1.0,James,2544.0,,,,,,,,,,,,,,,,,
332,PT01M06.00S,2025-01-22T04:37:03.7Z,2,REGULAR,steal,,[],2544,,,1610612747,54,44,2025-01-22T04:37:05Z,3290000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
333,PT01M01.00S,2025-01-22T04:37:08.7Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627827,93.47897503285151,5.392156862745097,1610612747,57,44,2025-01-22T04:37:18Z,3300000,False,-223.0,9.0,1,right,D. Finney-Smith 3PT running (9 PTS) (L. James 7 AST),"[1627827, 2544]",1610612747.0,LAL,running,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,,22.32,Made,,,,,,,9.0,L. James,2544.0,7.0,,,,
335,PT00M47.10S,2025-01-22T04:37:26.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,8.327858081471746,60.049019607843135,1610612764,57,46,2025-01-22T04:37:44Z,3320000,False,-50.0,26.0,1,left,A. Sarr driving Layup (6 PTS) (K. Kuzma 4 AST),"[1642259, 1628398]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.64,Made,,,,,,,6.0,K. Kuzma,1628398.0,4.0,,,,
337,PT00M38.90S,2025-01-22T04:37:45.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,90.32522996057818,55.3921568627451,1610612747,57,46,2025-01-22T04:37:52Z,3340000,False,27.0,38.0,1,right,MISS L. James driving Layup - blocked,"[2544, 1642259]",1610612747.0,LAL,driving,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.69,Missed,Sarr,1642259.0,,,,,,,,,,,,
338,PT00M38.90S,2025-01-22T04:37:45.6Z,2,REGULAR,block,,[],1642259,,,1610612747,57,46,2025-01-22T04:37:51Z,3350000,False,,,0,,A. Sarr BLOCK (4 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
