actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
607,PT07M25.00S,2025-02-28T05:42:06.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630545,9.116294349540084,50.73529411764706,1610612750,92,86,2025-02-28T05:42:46Z,5990000,False,-4.0,33.0,1,left,T. Shannon Jr. running finger roll Layup (21 PTS) (D. DiVincenzo 5 AST),"[1630545, 1628978]",1610612750.0,MIN,running finger roll,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,3.34,Made,21.0,D. DiVincenzo,1628978.0,5.0,,,,,,,,,,,,,,
609,PT07M25.00S,2025-02-28T05:42:13.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,92,86,2025-02-28T05:42:13Z,6010000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT07M25.00S,2025-02-28T05:44:54.3Z,4,REGULAR,substitution,out,[],2544,,,1610612747,92,86,2025-02-28T05:45:07Z,6020000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT07M25.00S,2025-02-28T05:44:54.3Z,4,REGULAR,substitution,in,[],1629216,,,1610612747,92,86,2025-02-28T05:45:07Z,6030000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT07M08.00S,2025-02-28T05:45:19.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,92.69053876478318,42.64705882352941,1610612747,92,86,2025-02-28T05:45:26Z,6040000,False,-37.0,16.0,1,right,MISS L. Dončić driving bank Shot,[1629029],1610612747.0,LAL,driving bank,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,4.02,Missed,,,,,,,,,,,,,,,,,,
613,PT07M04.00S,2025-02-28T05:45:23.6Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612750,92,86,2025-02-28T05:45:26Z,6050000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:5),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,612.0,5.0,5.0,0.0,,,,,,,,,
614,PT06M56.00S,2025-02-28T05:45:30.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,8.722076215505908,50.98039215686275,1610612750,92,88,2025-02-28T05:46:09Z,6060000,False,-5.0,29.0,1,left,J. McDaniels driving Layup (9 PTS) (D. DiVincenzo 6 AST),"[1630183, 1628978]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.99,Made,9.0,D. DiVincenzo,1628978.0,6.0,,,,,,,,,,,,,,
616,PT06M37.00S,2025-02-28T05:45:49.4Z,4,REGULAR,3pt,Jump Shot,[],1630559,71.00854139290408,21.07843137254902,1610612747,92,88,2025-02-28T05:45:55Z,6080000,False,-145.0,220.0,1,right,MISS A. Reaves 26' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,26.33,Missed,,,,,,,,,,,,,,,,,,
617,PT06M35.00S,2025-02-28T05:45:51.4Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,92,88,2025-02-28T05:47:11Z,6090000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,616.0,3.0,3.0,0.0,,,,,,,,,
618,PT06M32.00S,2025-02-28T05:45:58.6Z,4,REGULAR,turnover,lost ball,[],1630545,,,1610612750,92,88,2025-02-28T05:47:16Z,6100000,False,,,0,,T. Shannon Jr. lost ball TURNOVER (2 TO),"[1630545, 1627827]",1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Mid-Range,8-16 Left,,,,,,,2.0,,,,,,,,,,Finney-Smith,1627827.0,,
619,PT06M32.00S,2025-02-28T05:45:58.6Z,4,REGULAR,steal,,[],1627827,,,1610612747,92,88,2025-02-28T05:46:01Z,6110000,False,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
620,PT06M10.00S,2025-02-28T05:46:18.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612747,92,88,2025-02-28T05:46:26Z,6120000,False,,,0,,N. Reid shooting personal FOUL (4 PF) (Vanderbilt 2 FT),"[1629675, 1629020]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,201638.0,4.0,0.0,Vanderbilt,1629020.0,,,,
622,PT06M10.00S,2025-02-28T05:46:31.7Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629675,,,1610612747,92,88,2025-02-28T05:46:38Z,6140000,False,,,0,,N. Reid technical FOUL (1 Tech),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,201638.0,4.0,1.0,,,,,,
623,PT06M10.00S,2025-02-28T05:46:59.0Z,4,REGULAR,freethrow,1 of 1,[],1630559,,,1610612747,93,88,2025-02-28T05:46:59Z,6150000,False,,,0,,A. Reaves technical Free Throw 1 of 1 (21 PTS),[1630559],1610612747.0,LAL,technical,,,Reaves,A. Reaves,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
624,PT06M10.00S,2025-02-28T05:47:34.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629020,,,1610612747,93,88,2025-02-28T05:48:06Z,6160000,False,,,0,,MISS J. Vanderbilt Free Throw 1 of 2,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
625,PT06M10.00S,2025-02-28T05:47:34.7Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,93,88,2025-02-28T05:48:06Z,6170000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,624.0,,,,,,,,,,,,
626,PT06M10.00S,2025-02-28T05:47:37.5Z,4,REGULAR,substitution,out,[],1628978,,,1610612747,93,88,2025-02-28T05:47:40Z,6180000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT06M10.00S,2025-02-28T05:47:37.5Z,4,REGULAR,substitution,in,[],1629638,,,1610612747,93,88,2025-02-28T05:47:40Z,6190000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT06M10.00S,2025-02-28T05:47:34.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629020,,,1610612747,93,88,2025-02-28T05:48:06Z,6200000,False,,,0,,MISS J. Vanderbilt Free Throw 2 of 2,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
629,PT06M09.00S,2025-02-28T05:47:35.7Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,93,88,2025-02-28T05:48:17Z,6210000,False,,,0,,N. Reid REBOUND (Off:4 Def:8),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,628.0,12.0,8.0,4.0,,,,,,,,,
630,PT05M56.00S,2025-02-28T05:48:05.9Z,4,REGULAR,3pt,Jump Shot,[],1629675,30.929697766097235,22.794117647058826,1610612750,93,88,2025-02-28T05:48:11Z,6220000,False,136.0,238.0,1,left,MISS N. Reid 27' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,27.43,Missed,,,,,,,,,,,,,,,,,,
631,PT05M53.00S,2025-02-28T05:48:08.9Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612747,93,88,2025-02-28T05:48:11Z,6230000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:2),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,,,,,,,630.0,2.0,2.0,0.0,,,,,,,,,
632,PT05M43.00S,2025-02-28T05:48:21.9Z,4,REGULAR,3pt,Jump Shot,[],1629216,93.87319316688567,5.637254901960787,1610612747,93,88,2025-02-28T05:49:03Z,6240000,False,-222.0,5.0,1,right,MISS G. Vincent 3PT,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Left Corner 3,24+ Left,22.19,Missed,,,,,,,,,,,,,,,,,,
633,PT05M42.00S,2025-02-28T05:48:22.9Z,4,REGULAR,rebound,defensive,[],1630545,,,1610612750,93,88,2025-02-28T05:49:03Z,6250000,False,,,0,,T. Shannon Jr. REBOUND (Off:1 Def:4),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,632.0,5.0,4.0,1.0,,,,,,,,,
634,PT05M36.00S,2025-02-28T05:48:28.3Z,4,REGULAR,turnover,lost ball,[],1630545,,,1610612750,93,88,2025-02-28T05:49:58Z,6260000,False,,,0,,T. Shannon Jr. lost ball TURNOVER (3 TO),"[1630545, 1630559]",1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,,,,,,,,,,Reaves,1630559.0,,
635,PT05M36.00S,2025-02-28T05:48:28.3Z,4,REGULAR,steal,,[],1630559,,,1610612747,93,88,2025-02-28T05:48:30Z,6270000,False,,,0,,A. Reaves STEAL (2 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
636,PT05M30.00S,2025-02-28T05:48:31.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629029,93.74178712220763,49.754901960784316,1610612747,93,88,2025-02-28T05:50:14Z,6280000,False,-1.0,6.0,1,right,MISS L. Dončić running reverse Layup,[1629029],1610612747.0,LAL,running reverse,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,0.64,Missed,,,,,,,,,,,,,,,,,,
637,PT05M29.00S,2025-02-28T05:48:32.9Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,93,88,2025-02-28T05:50:22Z,6290000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,636.0,4.0,4.0,0.0,,,,,,,,,
638,PT05M23.00S,2025-02-28T05:48:38.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630183,7.802233902759525,47.05882352941176,1610612750,93,90,2025-02-28T05:50:47Z,6300000,False,15.0,21.0,1,left,J. McDaniels running Layup (11 PTS) (N. Reid 2 AST),"[1630183, 1629675]",1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.55,Made,11.0,N. Reid,1629675.0,2.0,,,,,,,,,,,,,,
640,PT05M10.00S,2025-02-28T05:48:56.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,93,90,2025-02-28T05:49:03Z,6320000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT05M10.00S,2025-02-28T05:50:20.8Z,4,REGULAR,substitution,out,[],1629020,,,1610612747,93,90,2025-02-28T05:50:34Z,6330000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT05M10.00S,2025-02-28T05:50:20.8Z,4,REGULAR,substitution,out,[],1630559,,,1610612747,93,90,2025-02-28T05:50:34Z,6340000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT05M10.00S,2025-02-28T05:50:20.8Z,4,REGULAR,substitution,in,[],1629637,,,1610612747,93,90,2025-02-28T05:50:34Z,6350000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT05M10.00S,2025-02-28T05:50:20.8Z,4,REGULAR,substitution,in,[],2544,,,1610612747,93,90,2025-02-28T05:50:34Z,6360000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT05M00.00S,2025-02-28T05:50:42.2Z,4,REGULAR,3pt,Jump Shot,[],1627827,66.27792378449408,36.51960784313726,1610612747,93,90,2025-02-28T05:50:46Z,6370000,False,-67.0,264.0,1,right,MISS D. Finney-Smith 27' 3PT,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,27.3,Missed,,,,,,,,,,,,,,,,,,
646,PT04M58.00S,2025-02-28T05:50:44.6Z,4,REGULAR,rebound,offensive,[],1629637,,,1610612747,93,90,2025-02-28T05:50:44Z,6380000,False,,,0,,J. Hayes REBOUND (Off:3 Def:3),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Center,,,,,,,,645.0,6.0,3.0,3.0,,,,,,,,,
647,PT04M55.00S,2025-02-28T05:50:52.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629029,92.69053876478318,49.754901960784316,1610612747,95,90,2025-02-28T05:51:34Z,6390000,False,-1.0,16.0,1,right,L. Dončić driving floating bank Jump Shot (15 PTS) (D. Finney-Smith 1 AST),"[1629029, 1627827]",1610612747.0,LAL,driving floating bank,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,1.62,Made,15.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,,,,,
649,PT04M55.00S,2025-02-28T05:50:58.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630183,,,1610612747,95,90,2025-02-28T05:51:09Z,6410000,False,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Dončić 1 FT),"[1630183, 1629029]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627961.0,3.0,1.0,Dončić,1629029.0,,,,
651,PT04M55.00S,2025-02-28T05:51:25.4Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1629029,,,1610612747,95,90,2025-02-28T05:51:30Z,6430000,False,,,0,,MISS L. Dončić Free Throw 1 of 1,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
652,PT04M53.00S,2025-02-28T05:51:27.4Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612750,95,90,2025-02-28T05:51:48Z,6440000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,651.0,2.0,2.0,0.0,,,,,,,,,
653,PT04M34.00S,2025-02-28T05:51:46.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,17.789093298291732,50.98039215686275,1610612750,95,90,2025-02-28T05:51:50Z,6450000,False,-5.0,115.0,1,left,MISS J. McDaniels 11' step back Shot,[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,11.48,Missed,,,,,,,,,,,,,,,,,,
654,PT04M32.00S,2025-02-28T05:51:48.4Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612747,95,90,2025-02-28T05:51:50Z,6460000,False,,,0,,L. Dončić REBOUND (Off:2 Def:9),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,653.0,11.0,9.0,2.0,,,,,,,,,
655,PT04M17.00S,2025-02-28T05:52:02.7Z,4,REGULAR,3pt,Jump Shot,[],1629029,69.56307490144546,81.61764705882354,1610612747,95,90,2025-02-28T05:52:20Z,6470000,False,158.0,234.0,1,right,MISS L. Dončić 28' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,28.21,Missed,,,,,,,,,,,,,,,,,,
656,PT04M13.00S,2025-02-28T05:52:07.0Z,4,REGULAR,rebound,offensive,[],1629637,,,1610612747,95,90,2025-02-28T05:52:07Z,6480000,False,,,0,,J. Hayes REBOUND (Off:4 Def:3),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,,,655.0,7.0,3.0,4.0,,,,,,,,,
657,PT04M10.00S,2025-02-28T05:52:09.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],2544,66.43807490144548,45.3201593137255,1610612747,95,90,2025-02-28T05:52:14Z,6490000,False,-23.0,263.0,1,right,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,26.4,Missed,,,,,,,,,,,,,,,,,,
658,PT04M07.00S,2025-02-28T05:52:12.6Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,95,90,2025-02-28T05:52:14Z,6500000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:5),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,657.0,5.0,5.0,0.0,,,,,,,,,
659,PT04M04.00S,2025-02-28T05:52:18.7Z,4,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612750,95,90,2025-02-28T05:52:25Z,6510000,False,,,0,,G. Vincent shooting personal FOUL (1 PF) (Reid 2 FT),"[1629216, 1629675]",1610612747.0,LAL,shooting,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627961.0,1.0,0.0,Reid,1629675.0,,,,
661,PT04M04.00S,2025-02-28T05:52:49.4Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629675,,,1610612750,95,90,2025-02-28T05:53:13Z,6530000,False,,,0,,MISS N. Reid Free Throw 1 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
662,PT04M04.00S,2025-02-28T05:52:49.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,95,90,2025-02-28T05:53:13Z,6540000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,661.0,,,,,,,,,,,,
663,PT04M04.00S,2025-02-28T05:52:53.0Z,4,REGULAR,substitution,out,[],1629216,,,1610612750,95,90,2025-02-28T05:52:56Z,6550000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT04M04.00S,2025-02-28T05:52:53.0Z,4,REGULAR,substitution,in,[],1630559,,,1610612750,95,90,2025-02-28T05:52:56Z,6560000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT04M04.00S,2025-02-28T05:52:49.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629675,,,1610612750,95,91,2025-02-28T05:53:13Z,6570000,False,,,0,,N. Reid Free Throw 2 of 2 (3 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
666,PT03M39.00S,2025-02-28T05:53:37.9Z,4,REGULAR,3pt,Jump Shot,[],1629029,76.28120893561103,3.653492647058826,1610612747,98,91,2025-02-28T05:53:54Z,6580000,False,-232.0,170.0,1,right,L. Dončić 28' 3PT fadeaway (18 PTS) (L. James 6 AST),"[1629029, 2544]",1610612747.0,LAL,fadeaway,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,28.77,Made,18.0,L. James,2544.0,6.0,,,,,,,,,,,,,,
668,PT03M37.00S,2025-02-28T05:53:48.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,98,91,2025-02-28T05:53:48Z,6600000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT03M29.00S,2025-02-28T05:55:35.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630545,8.984888304862025,51.470588235294116,1610612750,98,93,2025-02-28T05:55:57Z,6610000,False,-7.0,32.0,1,left,T. Shannon Jr. driving finger roll Layup (23 PTS) (M. Conley 4 AST),"[1630545, 201144]",1610612750.0,MIN,driving finger roll,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,3.28,Made,23.0,M. Conley,201144.0,4.0,,,,,,,,,,,,,,
671,PT03M17.00S,2025-02-28T05:55:51.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612747,98,93,2025-02-28T05:55:58Z,6630000,False,,,0,,J. McDaniels personal FOUL (4 PF) (Reaves 2 FT),"[1630183, 1630559]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,202058.0,4.0,1.0,Reaves,1630559.0,,,,
673,PT03M17.00S,2025-02-28T05:56:15.8Z,4,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,99,93,2025-02-28T05:56:15Z,6650000,False,,,0,,A. Reaves Free Throw 1 of 2 (22 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
674,PT03M17.00S,2025-02-28T05:56:30.1Z,4,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,100,93,2025-02-28T05:56:30Z,6660000,False,,,0,,A. Reaves Free Throw 2 of 2 (23 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
675,PT03M10.00S,2025-02-28T05:56:41.8Z,4,REGULAR,foul,personal,[],1627827,,,1610612750,100,93,2025-02-28T05:57:07Z,6670000,False,,,0,,D. Finney-Smith personal FOUL (3 PF),"[1627827, 1629638]",1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,202058.0,3.0,0.0,Alexander-Walker,1629638.0,,,,
677,PT03M03.00S,2025-02-28T05:57:05.5Z,4,REGULAR,3pt,Jump Shot,[],1630183,31.84954007884363,26.960784313725497,1610612750,100,96,2025-02-28T05:57:11Z,6690000,False,115.0,247.0,1,left,J. McDaniels 27' 3PT  (14 PTS) (N. Alexander-Walker 2 AST),"[1630183, 1629638]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,27.25,Made,14.0,N. Alexander-Walker,1629638.0,2.0,,,,,,,,,,,,,,
680,PT02M38.00S,2025-02-28T05:57:59.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629638,,,1610612747,100,96,2025-02-28T05:58:04Z,6720000,False,,,0,,N. Alexander-Walker personal FOUL (2 PF) (Dončić 2 FT),"[1629638, 1629029]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,202058.0,2.0,0.0,Dončić,1629029.0,,,,
682,PT02M38.00S,2025-02-28T05:58:25.4Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,101,96,2025-02-28T05:58:25Z,6740000,False,,,0,,L. Dončić Free Throw 1 of 2 (19 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
683,PT02M38.00S,2025-02-28T05:58:44.7Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,102,96,2025-02-28T05:58:44Z,6750000,False,,,0,,L. Dončić Free Throw 2 of 2 (20 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
684,PT02M28.00S,2025-02-28T05:58:57.3Z,4,REGULAR,3pt,Jump Shot,[],201144,34.21484888304862,42.15686274509803,1610612750,102,96,2025-02-28T05:59:05Z,6760000,False,39.0,269.0,1,left,MISS M. Conley 27' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,27.19,Missed,,,,,,,,,,,,,,,,,,
685,PT02M28.00S,2025-02-28T05:58:57.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,102,96,2025-02-28T05:59:05Z,6770000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,684.0,,,,,,,,,,,,
686,PT02M28.00S,2025-02-28T05:59:02.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612747,102,96,2025-02-28T05:59:08Z,6780000,False,,,0,,J. McDaniels loose ball personal FOUL (5 PF) (Dončić 2 FT),"[1630183, 1629029]",1610612750.0,MIN,loose ball,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202058.0,5.0,1.0,Dončić,1629029.0,,,,
688,PT02M28.00S,2025-02-28T05:59:40.0Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,103,96,2025-02-28T05:59:40Z,6800000,False,,,0,,L. Dončić Free Throw 1 of 2 (21 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
689,PT02M28.00S,2025-02-28T05:59:40.0Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,103,96,2025-02-28T06:00:01Z,6810000,False,,,0,,MISS L. Dončić Free Throw 2 of 2,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
690,PT02M26.00S,2025-02-28T05:59:42.0Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,103,96,2025-02-28T06:00:15Z,6820000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:6),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,689.0,6.0,6.0,0.0,,,,,,,,,
