actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
504,PT09M33.00S,2024-12-09T04:23:09.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631132,6.4881734559789805,51.470588235294116,1610612747,88,78,2024-12-09T04:23:13Z,5000000,False,-7.0,8.0,1,left,C. Koloko DUNK (2 PTS) (D. Russell 11 AST),"[1631132, 1626156]",1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,,,,2.0,,D. Russell,1626156.0,11.0,,,,
506,PT09M33.00S,2024-12-09T04:23:13.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,88,78,2024-12-09T04:23:13Z,5020000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT09M33.00S,2024-12-09T04:25:26.7Z,4,REGULAR,substitution,out,[],1630625,,,1610612757,88,78,2024-12-09T04:25:58Z,5030000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT09M33.00S,2024-12-09T04:25:26.7Z,4,REGULAR,substitution,out,[],1631101,,,1610612757,88,78,2024-12-09T04:25:58Z,5040000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT09M33.00S,2024-12-09T04:25:26.7Z,4,REGULAR,substitution,out,[],1631133,,,1610612757,88,78,2024-12-09T04:25:58Z,5050000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT09M33.00S,2024-12-09T04:25:26.7Z,4,REGULAR,substitution,in,[],1629028,,,1610612757,88,78,2024-12-09T04:25:58Z,5060000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT09M33.00S,2024-12-09T04:25:26.7Z,4,REGULAR,substitution,in,[],203924,,,1610612757,88,78,2024-12-09T04:25:58Z,5070000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT09M33.00S,2024-12-09T04:25:26.7Z,4,REGULAR,substitution,in,[],1629014,,,1610612757,88,78,2024-12-09T04:25:58Z,5080000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT09M23.00S,2024-12-09T04:26:24.9Z,4,REGULAR,3pt,Jump Shot,[],203924,69.69448094612352,82.59803921568627,1610612757,88,81,2024-12-09T04:26:31Z,5090000,False,163.0,232.0,1,right,J. Grant 28' 3PT  (3 PTS) (A. Simons 4 AST),"[203924, 1629014]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,28.39,Made,,,,,,,,,,3.0,,A. Simons,1629014.0,4.0,,,,
515,PT08M56.00S,2024-12-09T04:26:50.8Z,4,REGULAR,2pt,Jump Shot,[],1629060,21.0742444152431,49.01960784313726,1610612747,88,81,2024-12-09T04:26:56Z,5110000,False,5.0,146.0,1,left,MISS R. Hachimura 14' turnaround Shot,[1629060],1610612747.0,LAL,turnaround,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Center,14.57,Missed,,,,,,,,,,,,,,,,,,
516,PT08M53.00S,2024-12-09T04:26:53.8Z,4,REGULAR,rebound,offensive,[],1631132,,,1610612747,88,81,2024-12-09T04:26:56Z,5120000,False,,,0,,C. Koloko REBOUND (Off:2 Def:2),[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,Mid-Range,8-16 Center,,,515.0,4.0,2.0,2.0,,,,,,,,,,,,,,
517,PT08M43.00S,2024-12-09T04:27:05.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,30.929697766097235,73.0392156862745,1610612747,91,81,2024-12-09T04:27:09Z,5130000,False,-115.0,238.0,1,left,D. Russell 26' 3PT step back (23 PTS),[1626156],1610612747.0,LAL,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,26.46,Made,,,,,,,,,,23.0,,,,,,,,
518,PT08M27.00S,2024-12-09T04:27:20.5Z,4,REGULAR,3pt,Jump Shot,[],1630703,67.59198423127464,25.980392156862735,1610612757,91,81,2024-12-09T04:28:03Z,5140000,False,-120.0,252.0,1,right,MISS S. Henderson 27' pullup 3PT,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,27.92,Missed,,,,,,,,,,,,,,,,,,
519,PT08M25.00S,2024-12-09T04:27:22.1Z,4,REGULAR,rebound,offensive,[],203924,,,1610612757,91,81,2024-12-09T04:27:22Z,5150000,False,,,0,,J. Grant REBOUND (Off:1 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,518.0,3.0,2.0,1.0,,,,,,,,,,,,,,
520,PT08M25.00S,2024-12-09T04:27:50.2Z,4,REGULAR,substitution,out,[],1630703,,,1610612757,91,81,2024-12-09T04:27:52Z,5160000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M25.00S,2024-12-09T04:27:50.2Z,4,REGULAR,substitution,in,[],1641739,,,1610612757,91,81,2024-12-09T04:27:52Z,5170000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT08M25.00S,2024-12-09T04:28:06.2Z,4,REGULAR,jumpball,recovered,[],0,,,1610612757,91,81,2024-12-09T04:28:44Z,5180000,False,,,0,,Jump Ball R. Hachimura vs. J. Grant: Tip to Team (LAL),"[1629060, 203924]",1610612747.0,LAL,heldball,Team (LAL),,,,Hachimura,1629060.0,Grant,203924.0,,,,,,,,,,,,,,,,,,,,,,
525,PT08M23.00S,2024-12-09T04:28:06.2Z,4,REGULAR,turnover,bad pass,[],203924,,,1610612757,91,81,2024-12-09T04:34:32Z,5210000,False,,,0,,J. Grant bad pass TURNOVER (1 TO),"[203924, 1629060]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,8-16 Center,,,,,,,,,1.0,Hachimura,1629060.0,,,,,,,,,
526,PT08M23.00S,2024-12-09T04:28:06.2Z,4,REGULAR,steal,,[],1629060,,,1610612747,91,81,2024-12-09T04:28:06Z,5220000,False,,,0,,R. Hachimura STEAL (4 STL),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
527,PT08M05.00S,2024-12-09T04:28:30.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,34.60906701708278,53.431372549019606,1610612747,91,81,2024-12-09T04:28:37Z,5230000,False,-17.0,273.0,1,left,MISS D. Russell 27' step back 3PT,[1626156],1610612747.0,LAL,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,27.33,Missed,,,,,,,,,,,,,,,,,,
528,PT08M02.00S,2024-12-09T04:28:33.9Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612757,91,81,2024-12-09T04:28:37Z,5240000,False,,,0,,D. Ayton REBOUND (Off:7 Def:11),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,527.0,18.0,11.0,7.0,,,,,,,,,,,,,,
529,PT07M55.00S,2024-12-09T04:28:41.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203924,90.45663600525624,56.86274509803921,1610612757,91,81,2024-12-09T04:33:11Z,5250000,False,34.0,37.0,1,right,MISS J. Grant running Layup,[203924],1610612757.0,POR,running,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,,
530,PT07M53.00S,2024-12-09T04:28:43.0Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612747,91,81,2024-12-09T04:28:44Z,5260000,False,,,0,,D. Russell REBOUND (Off:0 Def:4),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,529.0,4.0,4.0,0.0,,,,,,,,,,,,,,
531,PT07M48.00S,2024-12-09T04:28:47.6Z,4,REGULAR,3pt,Jump Shot,[],1629629,24.885019710906704,12.009803921568633,1610612747,94,81,2024-12-09T04:28:53Z,5270000,False,190.0,181.0,1,left,C. Reddish 26' 3PT  (6 PTS) (D. Russell 12 AST),"[1629629, 1626156]",1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,26.27,Made,,,,,,,,,,6.0,,D. Russell,1626156.0,12.0,,,,
533,PT07M25.00S,2024-12-09T04:29:11.6Z,4,REGULAR,turnover,lost ball,[],1629028,,,1610612757,94,81,2024-12-09T04:29:14Z,5290000,False,,,0,,D. Ayton lost ball TURNOVER (2 TO),"[1629028, 1629629]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,2.0,Reddish,1629629.0,,,,,,,,,
534,PT07M25.00S,2024-12-09T04:29:11.6Z,4,REGULAR,steal,,[],1629629,,,1610612747,94,81,2024-12-09T04:29:13Z,5300000,False,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
535,PT07M14.00S,2024-12-09T04:29:22.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,29.09001314060447,24.264705882352942,1610612747,97,81,2024-12-09T04:29:27Z,5310000,False,129.0,221.0,1,left,D. Russell 25' 3PT step back (26 PTS),[1626156],1610612747.0,LAL,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,25.57,Made,,,,,,,,,,26.0,,,,,,,,
536,PT07M01.00S,2024-12-09T04:29:35.3Z,4,REGULAR,turnover,lost ball,[],1629014,,,1610612757,97,81,2024-12-09T04:29:38Z,5320000,False,,,0,,A. Simons lost ball TURNOVER (1 TO),"[1629014, 1629629]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,Reddish,1629629.0,,,,,,,,,
537,PT07M01.00S,2024-12-09T04:29:35.3Z,4,REGULAR,steal,,[],1629629,,,1610612747,97,81,2024-12-09T04:29:37Z,5330000,False,,,0,,C. Reddish STEAL (2 STL),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
538,PT06M58.00S,2024-12-09T04:29:38.4Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626156,32.90078843626807,29.411764705882348,1610612747,97,81,2024-12-09T04:36:21Z,5340000,False,103.0,257.0,1,left,MISS D. Russell 27' running 3PT,[1626156],1610612747.0,LAL,running,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,27.66,Missed,,,,,,,,,,,,,,,,,,
539,PT06M55.00S,2024-12-09T04:29:41.4Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,97,81,2024-12-09T04:29:43Z,5350000,False,,,0,,J. Grant REBOUND (Off:1 Def:3),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,538.0,4.0,3.0,1.0,,,,,,,,,,,,,,
540,PT06M48.00S,2024-12-09T04:29:49.9Z,4,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612757,97,81,2024-12-09T04:29:54Z,5360000,False,,,0,,D. Russell shooting personal FOUL (4 PF) (Avdija 2 FT),"[1626156, 1630166]",1610612747.0,LAL,shooting,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202037.0,,,,4.0,0.0,Avdija,1630166.0
542,PT06M48.00S,2024-12-09T04:30:15.6Z,4,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,97,82,2024-12-09T04:30:15Z,5380000,False,,,0,,D. Avdija Free Throw 1 of 2 (12 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
543,PT06M48.00S,2024-12-09T04:30:16.3Z,4,REGULAR,substitution,out,[],1631132,,,1610612757,97,82,2024-12-09T04:30:20Z,5390000,False,,,0,,SUB out: C. Koloko,[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT06M48.00S,2024-12-09T04:30:16.3Z,4,REGULAR,substitution,in,[],203076,,,1610612757,97,82,2024-12-09T04:30:20Z,5400000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT06M48.00S,2024-12-09T04:30:21.8Z,4,REGULAR,substitution,out,[],1629216,,,1610612757,97,82,2024-12-09T04:30:26Z,5410000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT06M48.00S,2024-12-09T04:30:21.8Z,4,REGULAR,substitution,in,[],1631108,,,1610612757,97,82,2024-12-09T04:30:26Z,5420000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M48.00S,2024-12-09T04:30:42.8Z,4,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,97,83,2024-12-09T04:30:42Z,5430000,False,,,0,,D. Avdija Free Throw 2 of 2 (13 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
548,PT06M33.00S,2024-12-09T04:30:59.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,16.869250985545335,54.65686274509804,1610612747,97,83,2024-12-09T04:31:43Z,5440000,False,-23.0,106.0,1,left,MISS A. Davis 10' floating Shot - blocked,"[203076, 1629028]",1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,10.86,Missed,,,,,Ayton,1629028.0,,,,,,,,,,,,
549,PT06M33.00S,2024-12-09T04:30:59.8Z,4,REGULAR,block,,[],1629028,,,1610612747,97,83,2024-12-09T04:31:04Z,5450000,False,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
550,PT06M28.00S,2024-12-09T04:31:04.8Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612757,97,83,2024-12-09T04:31:43Z,5460000,False,,,0,,D. Ayton REBOUND (Off:7 Def:12),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,548.0,19.0,12.0,7.0,,,,,,,,,,,,,,
551,PT06M26.00S,2024-12-09T04:31:08.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630166,91.24507227332458,60.294117647058826,1610612757,97,83,2024-12-09T04:38:55Z,5470000,False,51.0,30.0,1,right,MISS D. Avdija running Layup - blocked,"[1630166, 1629060]",1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,5.95,Missed,,,,,Hachimura,1629060.0,,,,,,,,,,,,
552,PT06M26.00S,2024-12-09T04:31:08.5Z,4,REGULAR,block,,[],1629060,,,1610612757,97,83,2024-12-09T04:31:13Z,5480000,False,,,0,,R. Hachimura BLOCK (1 BLK),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
553,PT06M24.00S,2024-12-09T04:31:10.5Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612747,97,83,2024-12-09T04:38:25Z,5490000,False,,,0,,D. Russell REBOUND (Off:0 Def:5),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,551.0,5.0,5.0,0.0,,,,,,,,,,,,,,
554,PT06M17.00S,2024-12-09T04:31:15.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629060,26.593298291721425,82.1078431372549,1610612747,100,83,2024-12-09T04:31:39Z,5500000,False,-161.0,197.0,1,left,R. Hachimura 25' 3PT running (23 PTS) (D. Russell 13 AST),"[1629060, 1626156]",1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,25.45,Made,,,,,,,,,,23.0,,D. Russell,1626156.0,13.0,,,,
556,PT06M16.00S,2024-12-09T04:31:29.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,100,83,2024-12-09T04:31:29Z,5520000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M16.00S,2024-12-09T04:33:43.1Z,4,REGULAR,substitution,out,[],1630166,,,1610612757,100,83,2024-12-09T04:33:57Z,5530000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M16.00S,2024-12-09T04:33:43.1Z,4,REGULAR,substitution,in,[],1631101,,,1610612757,100,83,2024-12-09T04:33:57Z,5540000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT05M57.00S,2024-12-09T04:34:30.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,91.11366622864652,59.068627450980394,1610612757,100,85,2024-12-09T04:40:18Z,5550000,False,45.0,31.0,1,right,A. Simons driving Layup (14 PTS) (S. Sharpe 3 AST),"[1629014, 1631101]",1610612757.0,POR,driving,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,5.49,Made,,,,,,,,,,14.0,,S. Sharpe,1631101.0,3.0,,,,
561,PT05M31.00S,2024-12-09T04:34:57.4Z,4,REGULAR,3pt,Jump Shot,[],203076,34.477660972404735,54.90196078431372,1610612747,103,85,2024-12-09T04:40:52Z,5570000,False,-25.0,272.0,1,left,A. Davis 27' 3PT pullup (28 PTS) (D. Russell 14 AST),"[203076, 1626156]",1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,27.27,Made,,,,,,,,,,28.0,,D. Russell,1626156.0,14.0,,,,
563,PT05M16.00S,2024-12-09T04:35:11.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,81.65243101182654,35.049019607843135,1610612757,103,87,2024-12-09T04:41:25Z,5590000,False,-75.0,120.0,1,right,S. Sharpe 14' turnaround fadeaway Jump Shot (15 PTS),[1631101],1610612757.0,POR,turnaround fadeaway,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Left,14.14,Made,,,,,,,,,,15.0,,,,,,,,
564,PT04M59.00S,2024-12-09T04:35:30.7Z,4,REGULAR,foul,personal,[],1629028,,,1610612747,103,87,2024-12-09T04:35:37Z,5600000,False,,,0,,D. Ayton personal FOUL (4 PF),"[1629028, 1626156]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1628171.0,,,,4.0,0.0,Russell,1626156.0
566,PT04M48.00S,2024-12-09T04:36:05.2Z,4,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612747,103,87,2024-12-09T04:36:16Z,5620000,False,,,0,,D. Ayton shooting personal FOUL (5 PF) (Russell 2 FT),"[1629028, 1626156]",1610612757.0,POR,shooting,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,202037.0,,,,5.0,0.0,Russell,1626156.0
568,PT04M48.00S,2024-12-09T04:36:30.1Z,4,REGULAR,freethrow,1 of 2,[],1626156,,,1610612747,104,87,2024-12-09T04:36:30Z,5640000,False,,,0,,D. Russell Free Throw 1 of 2 (27 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,,27.0,,,,,,,,
569,PT04M48.00S,2024-12-09T04:36:43.0Z,4,REGULAR,freethrow,2 of 2,[],1626156,,,1610612747,105,87,2024-12-09T04:36:43Z,5650000,False,,,0,,D. Russell Free Throw 2 of 2 (28 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,,28.0,,,,,,,,
570,PT04M32.00S,2024-12-09T04:37:02.5Z,4,REGULAR,turnover,lost ball,[],1629014,,,1610612757,105,87,2024-12-09T04:37:07Z,5660000,False,,,0,,A. Simons lost ball TURNOVER (2 TO),"[1629014, 203076]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,16-24 Center,,,,,,,,,2.0,Davis,203076.0,,,,,,,,,
571,PT04M32.00S,2024-12-09T04:37:02.5Z,4,REGULAR,steal,,[],203076,,,1610612747,105,87,2024-12-09T04:37:04Z,5670000,False,,,0,,A. Davis STEAL (2 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
574,PT04M20.00S,2024-12-09T04:37:45.9Z,4,REGULAR,foul,personal,[],1629028,,,1610612747,105,87,2024-12-09T04:40:33Z,5700000,False,,,0,,D. Ayton personal FOUL (6 PF),"[1629028, 203076]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1662.0,,,,6.0,0.0,Davis,203076.0
577,PT04M20.00S,2024-12-09T04:39:19.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,105,87,2024-12-09T04:39:19Z,5730000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT04M20.00S,2024-12-09T04:40:55.2Z,4,REGULAR,substitution,out,[],1629028,,,1610612747,105,87,2024-12-09T04:41:13Z,5740000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT04M20.00S,2024-12-09T04:40:55.2Z,4,REGULAR,substitution,in,[],1630166,,,1610612747,105,87,2024-12-09T04:41:13Z,5750000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT04M07.00S,2024-12-09T04:41:39.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203076,26.593298291721425,37.254901960784316,1610612747,107,87,2024-12-09T04:41:44Z,5760000,False,64.0,197.0,1,left,A. Davis 20' Jump Shot (30 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,20.75,Made,,,,,,,,,,30.0,,,,,,,,
581,PT03M45.00S,2024-12-09T04:42:01.3Z,4,REGULAR,turnover,bad pass,[],1629014,,,1610612757,107,87,2024-12-09T04:42:05Z,5770000,False,,,0,,A. Simons bad pass TURNOVER (3 TO),"[1629014, 1631108]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,8-16 Right,,,,,,,,,3.0,Christie,1631108.0,,,,,,,,,
582,PT03M45.00S,2024-12-09T04:42:01.3Z,4,REGULAR,steal,,[],1631108,,,1610612747,107,87,2024-12-09T04:42:02Z,5780000,False,,,0,,M. Christie STEAL (1 STL),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
583,PT03M23.00S,2024-12-09T04:42:22.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203076,32.90078843626807,35.294117647058826,1610612747,107,87,2024-12-09T04:42:27Z,5790000,False,74.0,257.0,1,left,MISS A. Davis 26' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,26.71,Missed,,,,,,,,,,,,,,,,,,
584,PT03M22.00S,2024-12-09T04:42:23.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,107,87,2024-12-09T04:42:27Z,5800000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,583.0,,,,,,,,,,,,,,,,,
586,PT03M13.00S,2024-12-09T04:42:38.5Z,4,REGULAR,3pt,Jump Shot,[],1631101,72.19119579500656,19.117647058823522,1610612757,107,87,2024-12-09T04:44:42Z,5820000,False,-154.0,209.0,1,right,MISS S. Sharpe 25' step back 3PT,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,25.98,Missed,,,,,,,,,,,,,,,,,,
587,PT03M10.00S,2024-12-09T04:42:41.8Z,4,REGULAR,rebound,offensive,[],1630166,,,1610612757,107,87,2024-12-09T04:42:41Z,5830000,False,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,586.0,4.0,3.0,1.0,,,,,,,,,,,,,,
588,PT03M08.00S,2024-12-09T04:42:44.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,70.87713534822602,82.59803921568627,1610612757,107,87,2024-12-09T04:42:48Z,5840000,False,163.0,221.0,1,right,MISS D. Avdija 27' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,27.49,Missed,,,,,,,,,,,,,,,,,,
589,PT03M05.00S,2024-12-09T04:42:47.0Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,107,87,2024-12-09T04:42:48Z,5850000,False,,,0,,A. Davis REBOUND (Off:2 Def:9),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,588.0,11.0,9.0,2.0,,,,,,,,,,,,,,
590,PT02M45.00S,2024-12-09T04:43:06.9Z,4,REGULAR,3pt,Jump Shot,[],1631108,5.174113009198422,96.81372549019608,1610612747,107,87,2024-12-09T04:43:11Z,5860000,False,-234.0,-4.0,1,left,MISS M. Christie 3PT,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
591,PT02M42.00S,2024-12-09T04:43:09.9Z,4,REGULAR,rebound,defensive,[],1631101,,,1610612757,107,87,2024-12-09T04:43:11Z,5870000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:6),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,,,590.0,6.0,6.0,0.0,,,,,,,,,,,,,,
