actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
350,PT08M49.00S,2025-03-16T21:01:19.3Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612756,63,47,2025-03-16T21:01:39Z,3470000,False,,,0,,N. Richards REBOUND (Off:4 Def:1),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,349.0,5.0,1.0,4.0,,,,,,,,,,,,,,
351,PT08M41.00S,2025-03-16T21:01:44.1Z,3,REGULAR,foul,personal,['2freethrow'],1630692,,,1610612756,63,47,2025-03-16T21:01:59Z,3480000,False,,,0,,J. Goodwin shooting personal FOUL (3 PF) (Booker 2 FT),"[1630692, 1626164]",1610612747.0,LAL,shooting,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Center,,,,,,,,1627961.0,,,,,3.0,0.0,Booker,1626164.0,,,,
353,PT08M41.00S,2025-03-16T21:02:08.1Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,63,48,2025-03-16T21:02:08Z,3500000,False,,,0,,D. Booker Free Throw 1 of 2 (10 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
354,PT08M41.00S,2025-03-16T21:02:23.2Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,63,49,2025-03-16T21:02:23Z,3510000,False,,,0,,D. Booker Free Throw 2 of 2 (11 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
355,PT08M29.00S,2025-03-16T21:02:41.3Z,3,REGULAR,foul,personal,[],1642346,,,1610612747,63,49,2025-03-16T21:02:49Z,3520000,False,,,0,,R. Dunn personal FOUL (4 PF),"[1642346, 1629029]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,,,,1148.0,,,,,4.0,0.0,Dončić,1629029.0,,,,
357,PT08M24.00S,2025-03-16T21:03:02.1Z,3,REGULAR,2pt,Jump Shot,[],1629029,82.70367936925098,33.57843137254902,1610612747,63,49,2025-03-16T21:03:06Z,3540000,False,-82.0,110.0,1,right,MISS L. Dončić 13' fadeaway Shot,[1629029],1610612747.0,LAL,fadeaway,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Left,13.73,Missed,,,,,,,,,,,,,,,,,,
358,PT08M21.00S,2025-03-16T21:03:05.1Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,63,49,2025-03-16T21:03:06Z,3550000,False,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,357.0,5.0,5.0,0.0,,,,,,,,,,,,,,
359,PT08M05.00S,2025-03-16T21:03:20.7Z,3,REGULAR,3pt,Jump Shot,[],201142,4.517082785808142,5.637254901960787,1610612756,63,52,2025-03-16T21:03:24Z,3560000,False,222.0,-10.0,1,left,K. Durant 3PT  (12 PTS) (D. Booker 5 AST),"[201142, 1626164]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,22.2,Made,,,,,12.0,,,D. Booker,1626164.0,5.0,,,,,,,,
361,PT08M03.00S,2025-03-16T21:03:26.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,63,52,2025-03-16T21:03:26Z,3580000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT08M03.00S,2025-03-16T21:06:15.4Z,3,REGULAR,substitution,out,[],1630692,,,1610612747,63,52,2025-03-16T21:06:42Z,3590000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT08M03.00S,2025-03-16T21:06:15.4Z,3,REGULAR,substitution,out,[],1642346,,,1610612747,63,52,2025-03-16T21:06:42Z,3600000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT08M03.00S,2025-03-16T21:06:15.4Z,3,REGULAR,substitution,in,[],1629216,,,1610612747,63,52,2025-03-16T21:06:42Z,3610000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT08M03.00S,2025-03-16T21:06:15.4Z,3,REGULAR,substitution,in,[],1626220,,,1610612747,63,52,2025-03-16T21:06:42Z,3620000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT07M48.00S,2025-03-16T21:06:58.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,91.63929040735874,51.22549019607843,1610612747,63,52,2025-03-16T21:07:03Z,3630000,False,6.0,26.0,1,right,MISS J. Hayes alley-oop DUNK,[1629637],1610612747.0,LAL,alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,2.68,Missed,,,,,,,,,,,,,,,,,,
367,PT07M46.00S,2025-03-16T21:07:00.8Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612756,63,52,2025-03-16T21:07:03Z,3640000,False,,,0,,N. Richards REBOUND (Off:4 Def:2),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,366.0,6.0,2.0,4.0,,,,,,,,,,,,,,
368,PT07M40.00S,2025-03-16T21:07:08.1Z,3,REGULAR,turnover,bad pass,[],1626220,,,1610612756,63,52,2025-03-16T21:07:11Z,3650000,False,,,0,,R. O'Neale bad pass TURNOVER (2 TO),"[1626220, 1629637]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,2.0,,,,,,,,Hayes,1629637.0,,
369,PT07M40.00S,2025-03-16T21:07:08.1Z,3,REGULAR,steal,,[],1629637,,,1610612747,63,52,2025-03-16T21:07:10Z,3660000,False,,,0,,J. Hayes STEAL (1 STL),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
370,PT07M16.00S,2025-03-16T21:07:31.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630559,89.4053876478318,45.833333333333336,1610612747,63,52,2025-03-16T21:07:51Z,3670000,False,-21.0,47.0,1,right,MISS A. Reaves driving floating Shot - blocked,"[1630559, 1630208]",1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,5.15,Missed,,,,,,,,,,,,,,,,,Richards,1630208.0
371,PT07M16.00S,2025-03-16T21:07:31.4Z,3,REGULAR,block,,[],1630208,,,1610612747,63,52,2025-03-16T21:07:43Z,3680000,False,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
372,PT07M16.00S,2025-03-16T21:07:31.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,63,52,2025-03-16T21:08:10Z,3690000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,370.0,,,,,,,,,,,,,,,,,
373,PT07M16.00S,2025-03-16T21:07:47.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612747,63,52,2025-03-16T21:08:02Z,3700000,False,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,,,,,,,,,,,,
374,PT07M07.00S,2025-03-16T21:08:19.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,20.68002628120894,38.725490196078425,1610612756,63,52,2025-03-16T21:08:22Z,3710000,False,56.0,142.0,1,left,MISS D. Booker 15' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Center,15.27,Missed,,,,,,,,,,,,,,,,,,
375,PT07M05.00S,2025-03-16T21:08:21.7Z,3,REGULAR,rebound,offensive,[],1626164,,,1610612756,63,52,2025-03-16T21:08:21Z,3720000,False,,,0,,D. Booker REBOUND (Off:2 Def:0),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Center,,,374.0,2.0,0.0,2.0,,,,,,,,,,,,,,
376,PT07M04.00S,2025-03-16T21:08:22.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626220,24.227989487516425,86.51960784313725,1610612756,63,55,2025-03-16T21:08:28Z,3730000,False,-183.0,175.0,1,left,R. O'Neale 25' 3PT  (7 PTS) (D. Booker 6 AST),"[1626220, 1626164]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.31,Made,,,,,7.0,,,D. Booker,1626164.0,6.0,,,,,,,,
378,PT06M50.00S,2025-03-16T21:08:35.9Z,3,REGULAR,3pt,Jump Shot,[],1629216,95.71287779237845,3.67647058823529,1610612747,66,55,2025-03-16T21:08:41Z,3750000,False,-232.0,-12.0,1,right,G. Vincent 3PT  (9 PTS) (D. Finney-Smith 3 AST),"[1629216, 1627827]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Left Corner 3,24+ Left,23.19,Made,,,,,9.0,,,D. Finney-Smith,1627827.0,3.0,,,,,,,,
380,PT06M36.00S,2025-03-16T21:08:50.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,6.8823915900131425,50.98039215686275,1610612756,66,57,2025-03-16T21:08:54Z,3770000,False,-5.0,12.0,1,left,N. Richards DUNK (9 PTS) (D. Booker 7 AST),"[1630208, 1626164]",1610612756.0,PHX,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.31,Made,,,,,9.0,,,D. Booker,1626164.0,7.0,,,,,,,,
382,PT06M28.00S,2025-03-16T21:09:00.4Z,3,REGULAR,foul,personal,['2freethrow'],1631221,,,1610612747,66,57,2025-03-16T21:09:19Z,3790000,False,,,0,,C. Gillespie shooting personal FOUL (2 PF) (Dončić 2 FT),"[1631221, 1629029]",1610612756.0,PHX,shooting,,,Gillespie,C. Gillespie,,,,,Mid-Range,16-24 Left Center,,,,,,,,202007.0,,,,,2.0,0.0,Dončić,1629029.0,,,,
384,PT06M28.00S,2025-03-16T21:09:31.9Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,67,57,2025-03-16T21:09:31Z,3810000,False,,,0,,L. Dončić Free Throw 1 of 2 (21 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
385,PT06M28.00S,2025-03-16T21:09:58.7Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,68,57,2025-03-16T21:09:58Z,3820000,False,,,0,,L. Dončić Free Throw 2 of 2 (22 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
386,PT06M23.00S,2025-03-16T21:10:09.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630559,,,1610612756,68,57,2025-03-16T21:10:25Z,3830000,False,,,0,,A. Reaves personal FOUL (1 PF) (Booker 2 FT),"[1630559, 1626164]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,,,,1627961.0,,,,,1.0,0.0,Booker,1626164.0,,,,
388,PT06M23.00S,2025-03-16T21:10:36.4Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,68,58,2025-03-16T21:10:36Z,3850000,False,,,0,,D. Booker Free Throw 1 of 2 (12 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
389,PT06M23.00S,2025-03-16T21:10:49.2Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,68,59,2025-03-16T21:10:49Z,3860000,False,,,0,,D. Booker Free Throw 2 of 2 (13 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
390,PT06M09.00S,2025-03-16T21:11:02.8Z,3,REGULAR,3pt,Jump Shot,[],1630559,65.22667542706964,63.23529411764706,1610612747,71,59,2025-03-16T21:11:08Z,3870000,False,66.0,274.0,1,right,A. Reaves 28' 3PT  (16 PTS) (L. Dončić 8 AST),"[1630559, 1629029]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,28.23,Made,,,,,16.0,,,L. Dončić,1629029.0,8.0,,,,,,,,
392,PT05M51.00S,2025-03-16T21:11:20.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630208,19.23455978975032,42.15686274509803,1610612756,71,61,2025-03-16T21:11:26Z,3890000,False,39.0,128.0,1,left,N. Richards 13' Jump Shot (11 PTS) (K. Durant 2 AST),"[1630208, 201142]",1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,13.42,Made,,,,,11.0,,,K. Durant,201142.0,2.0,,,,,,,,
394,PT05M36.00S,2025-03-16T21:11:35.7Z,3,REGULAR,3pt,Jump Shot,[],1627827,93.42969776609723,3.4083946078431353,1610612747,71,61,2025-03-16T21:13:16Z,3910000,False,-233.0,9.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,23.32,Missed,,,,,,,,,,,,,,,,,,
395,PT05M30.00S,2025-03-16T21:11:41.7Z,3,REGULAR,rebound,offensive,[],1629029,,,1610612747,71,61,2025-03-16T21:11:42Z,3920000,False,,,0,,L. Dončić REBOUND (Off:1 Def:4),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,24+ Left,,,394.0,5.0,4.0,1.0,,,,,,,,,,,,,,
396,PT05M30.00S,2025-03-16T21:11:42.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629029,93.61038107752957,40.68627450980392,1610612747,71,61,2025-03-16T21:11:45Z,3930000,False,-47.0,8.0,1,right,MISS L. Dončić fadeaway Shot,[1629029],1610612747.0,LAL,fadeaway,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,,,,,,,,,,,,,,,,,,
397,PT05M28.00S,2025-03-16T21:11:44.5Z,3,REGULAR,rebound,defensive,[],1631221,,,1610612756,71,61,2025-03-16T21:11:45Z,3940000,False,,,0,,C. Gillespie REBOUND (Off:1 Def:2),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),0-8 Center,,,396.0,3.0,2.0,1.0,,,,,,,,,,,,,,
398,PT05M21.00S,2025-03-16T21:11:50.8Z,3,REGULAR,3pt,Jump Shot,[],201142,5.436925098554539,4.656862745098039,1610612756,71,61,2025-03-16T21:11:56Z,3950000,False,227.0,-1.0,1,left,MISS K. Durant 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
399,PT05M17.00S,2025-03-16T21:11:54.8Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612747,71,61,2025-03-16T21:11:56Z,3960000,False,,,0,,L. Dončić REBOUND (Off:1 Def:5),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Right Corner 3,24+ Right,,,398.0,6.0,5.0,1.0,,,,,,,,,,,,,,
400,PT05M13.00S,2025-03-16T21:12:01.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612747,71,61,2025-03-16T21:12:31Z,3970000,False,,,0,,D. Booker shooting personal FOUL (4 PF) (Finney-Smith 2 FT),"[1626164, 1627827]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,202007.0,,,,,4.0,0.0,Finney-Smith,1627827.0,,,,
402,PT05M13.00S,2025-03-16T21:12:33.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1627827,,,1610612747,72,61,2025-03-16T21:12:33Z,3990000,False,,,0,,D. Finney-Smith Free Throw 1 of 2 (1 PTS),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
403,PT05M13.00S,2025-03-16T21:12:35.9Z,3,REGULAR,substitution,out,[],1629637,,,1610612747,72,61,2025-03-16T21:13:23Z,4000000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M13.00S,2025-03-16T21:12:35.9Z,3,REGULAR,substitution,out,[],1630208,,,1610612747,72,61,2025-03-16T21:13:23Z,4010000,False,,,0,,SUB out: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M13.00S,2025-03-16T21:12:35.9Z,3,REGULAR,substitution,out,[],1631221,,,1610612747,72,61,2025-03-16T21:13:23Z,4020000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M13.00S,2025-03-16T21:12:35.9Z,3,REGULAR,substitution,in,[],1631132,,,1610612747,72,61,2025-03-16T21:13:23Z,4030000,False,,,0,,SUB in: C. Koloko,[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M13.00S,2025-03-16T21:12:35.9Z,3,REGULAR,substitution,in,[],1642345,,,1610612747,72,61,2025-03-16T21:13:23Z,4040000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M13.00S,2025-03-16T21:12:35.9Z,3,REGULAR,substitution,in,[],1626145,,,1610612747,72,61,2025-03-16T21:13:23Z,4050000,False,,,0,,SUB in: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M13.00S,2025-03-16T21:13:24.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1627827,,,1610612747,73,61,2025-03-16T21:13:24Z,4060000,False,,,0,,D. Finney-Smith Free Throw 2 of 2 (2 PTS),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
410,PT05M06.00S,2025-03-16T21:13:26.6Z,3,REGULAR,3pt,Jump Shot,[],1626220,22.2568988173456,10.049019607843135,1610612756,73,61,2025-03-16T21:13:31Z,4070000,False,200.0,157.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
411,PT05M02.00S,2025-03-16T21:13:30.6Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612747,73,61,2025-03-16T21:13:31Z,4080000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:5),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,410.0,5.0,5.0,0.0,,,,,,,,,,,,,,
412,PT04M45.00S,2025-03-16T21:13:48.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,83.22930354796321,62.00980392156863,1610612747,75,61,2025-03-16T21:13:54Z,4090000,False,60.0,105.0,1,right,L. Dončić 12' pullup Jump Shot (24 PTS) (A. Reaves 4 AST),"[1629029, 1630559]",1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,12.1,Made,,,,,24.0,,,A. Reaves,1630559.0,4.0,,,,,,,,
414,PT04M45.00S,2025-03-16T21:13:57.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626220,,,1610612747,75,61,2025-03-16T21:14:12Z,4110000,False,,,0,,R. O'Neale shooting personal FOUL (3 PF) (Dončić 1 FT),"[1626220, 1629029]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,202007.0,,,,,3.0,0.0,Dončić,1629029.0,,,,
416,PT04M45.00S,2025-03-16T21:14:25.2Z,3,REGULAR,freethrow,1 of 1,[],1629029,,,1610612747,76,61,2025-03-16T21:14:25Z,4130000,False,,,0,,L. Dončić Free Throw 1 of 1 (25 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
417,PT04M36.00S,2025-03-16T21:14:36.7Z,3,REGULAR,3pt,Jump Shot,[],1626220,6.8823915900131425,5.392156862745097,1610612756,76,64,2025-03-16T21:14:45Z,4140000,False,223.0,12.0,1,left,R. O'Neale 3PT  (10 PTS) (D. Booker 8 AST),"[1626220, 1626164]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,22.33,Made,,,,,10.0,,,D. Booker,1626164.0,8.0,,,,,,,,
419,PT04M22.00S,2025-03-16T21:14:51.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631132,93.87319316688567,50.98039215686275,1610612747,78,64,2025-03-16T21:14:58Z,4160000,False,5.0,5.0,1,right,C. Koloko alley-oop DUNK (2 PTS) (A. Reaves 5 AST),"[1631132, 1630559]",1610612747.0,LAL,alley-oop,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,0.71,Made,,,,,2.0,,,A. Reaves,1630559.0,5.0,,,,,,,,
421,PT04M06.00S,2025-03-16T21:15:07.9Z,3,REGULAR,turnover,out-of-bounds,[],1626164,,,1610612756,78,64,2025-03-16T21:15:31Z,4180000,False,,,0,,D. Booker bad pass out-of-bounds TURNOVER (3 TO),[1626164],1610612756.0,PHX,bad pass,,,Booker,D. Booker,,,,,Mid-Range,8-16 Center,,,,,,,,1148.0,3.0,,,,,,,,,,,
422,PT04M06.00S,2025-03-16T21:15:17.9Z,3,REGULAR,substitution,out,[],1630559,,,1610612747,78,64,2025-03-16T21:15:19Z,4190000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M06.00S,2025-03-16T21:15:17.9Z,3,REGULAR,substitution,in,[],1642261,,,1610612747,78,64,2025-03-16T21:15:19Z,4200000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M56.00S,2025-03-16T21:15:32.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642345,,,1610612747,78,64,2025-03-16T21:15:46Z,4210000,False,,,0,,O. Ighodaro shooting personal FOUL (2 PF) (Dončić 2 FT),"[1642345, 1629029]",1610612756.0,PHX,shooting,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1148.0,,,,,2.0,0.0,Dončić,1629029.0,,,,
426,PT03M56.00S,2025-03-16T21:16:05.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629029,,,1610612747,79,64,2025-03-16T21:16:05Z,4230000,False,,,0,,L. Dončić Free Throw 1 of 2 (26 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,26.0,,,,,,,,,,,,,
427,PT03M56.00S,2025-03-16T21:16:07.4Z,3,REGULAR,substitution,out,[],1626164,,,1610612747,79,64,2025-03-16T21:16:11Z,4240000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M56.00S,2025-03-16T21:16:07.4Z,3,REGULAR,substitution,in,[],1628998,,,1610612747,79,64,2025-03-16T21:16:11Z,4250000,False,,,0,,SUB in: C. Martin,[1628998],1610612756.0,PHX,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M56.00S,2025-03-16T21:16:29.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629029,,,1610612747,80,64,2025-03-16T21:16:29Z,4260000,False,,,0,,L. Dončić Free Throw 2 of 2 (27 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,27.0,,,,,,,,,,,,,
430,PT03M51.00S,2025-03-16T21:16:40.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627827,,,1610612756,80,64,2025-03-16T21:16:49Z,4270000,False,,,0,,D. Finney-Smith personal FOUL (1 PF) (Durant 2 FT),"[1627827, 201142]",1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627961.0,,,,,1.0,0.0,Durant,201142.0,,,,
432,PT03M51.00S,2025-03-16T21:17:11.4Z,3,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,80,64,2025-03-16T21:17:11Z,4290000,False,,,0,,MISS K. Durant Free Throw 1 of 2,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
433,PT03M51.00S,2025-03-16T21:17:11.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,80,64,2025-03-16T21:17:11Z,4300000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,432.0,,,,,,,,,,,,,,,,,
434,PT03M51.00S,2025-03-16T21:17:12.1Z,3,REGULAR,substitution,out,[],1627827,,,1610612756,80,64,2025-03-16T21:17:15Z,4310000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M51.00S,2025-03-16T21:17:12.1Z,3,REGULAR,substitution,in,[],1629020,,,1610612756,80,64,2025-03-16T21:17:15Z,4320000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M51.00S,2025-03-16T21:17:29.8Z,3,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,80,65,2025-03-16T21:17:29Z,4330000,False,,,0,,K. Durant Free Throw 2 of 2 (13 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
