actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
267,PT04M07.00S,2022-01-02T01:03:03.0Z,2,REGULAR,rebound,defensive,[],1630264,,,1610612764,49,43,2022-01-02T01:03:04Z,2630000,,,0,,A. Gill REBOUND (Off:0 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,266.0,1.0,1.0,0.0,,,,,,,,,,,,,
268,PT03M53.00S,2022-01-02T01:03:18.7Z,2,REGULAR,turnover,traveling,[],1630557,,,1610612764,49,43,2022-01-02T01:03:25Z,2640000,,,0,,C. Kispert traveling TURNOVER (1 TO),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,1363.0,1.0,,,,,,,,,,,,,,,,,,,
269,PT03M53.00S,2022-01-02T01:03:23.1Z,2,REGULAR,substitution,out,[],1630557,,,1610612741,49,43,2022-01-02T01:03:28Z,2650000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M53.00S,2022-01-02T01:03:23.1Z,2,REGULAR,substitution,in,[],203078,,,1610612741,49,43,2022-01-02T01:03:28Z,2660000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M38.00S,2022-01-02T01:03:56.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203897,92.32917214191852,40.931372549019606,1610612741,49,45,2022-01-02T01:04:08Z,2670000,-45.0,20.0,1,right,Z. LaVine driving floating Jump Shot (20 PTS),[203897],1610612741.0,CHI,driving floating,,,LaVine,Z. LaVine,,,,,,,4.94,Made,,,,,20.0,,,,,,,,,,,,
272,PT03M38.00S,2022-01-02T01:03:58.7Z,2,REGULAR,foul,personal,['1freethrow'],1630264,,,1610612741,49,45,2022-01-02T01:04:04Z,2680000,,,0,,A. Gill shooting personal FOUL (2 PF) (LaVine 1 FT),"[1630264, 203897]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,1626301.0,,,,,,,,,,,,2.0,0.0,LaVine,203897.0,,,,,
274,PT03M38.00S,2022-01-02T01:04:12.7Z,2,REGULAR,substitution,out,[],201942,,,1610612741,49,45,2022-01-02T01:05:03Z,2700000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M38.00S,2022-01-02T01:04:12.7Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,49,45,2022-01-02T01:05:03Z,2710000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M38.00S,2022-01-02T01:04:32.1Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],203897,,,1610612741,49,46,2022-01-02T01:04:32Z,2720000,,,0,,Z. LaVine Free Throw 1 of 1 (21 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,
277,PT03M25.00S,2022-01-02T01:04:47.4Z,2,REGULAR,2pt,Jump Shot,[],203078,22.946780551905388,34.80392156862745,1610612764,51,46,2022-01-02T01:04:52Z,2730000,76.0,163.0,1,left,B. Beal 18' step back Jump Shot (13 PTS),[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,,,18.0,Made,,,,,13.0,,,,,,,,,,,,
278,PT03M11.00S,2022-01-02T01:05:02.0Z,2,REGULAR,turnover,bad pass,[],203897,,,1610612741,51,46,2022-01-02T01:05:05Z,2740000,,,0,,Z. LaVine bad pass TURNOVER (3 TO),"[203897, 1628398]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,3.0,,,,,,,,,,,,,,,,,Kuzma,1628398.0,
279,PT03M11.00S,2022-01-02T01:05:02.0Z,2,REGULAR,steal,,[],1628398,,,1610612764,51,46,2022-01-02T01:05:03Z,2750000,,,0,,K. Kuzma STEAL (2 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M08.00S,2022-01-02T01:05:05.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203484,28.728646517739815,82.35294117647058,1610612764,54,46,2022-01-02T01:05:10Z,2760000,-162.0,218.0,1,left,K. Caldwell-Pope 27' 3PT pullup (8 PTS) (B. Beal 9 AST),"[203484, 203078]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,27.11,Made,,,,,8.0,B. Beal,203078.0,9.0,,,,,,,,,
282,PT02M48.00S,2022-01-02T01:05:24.1Z,2,REGULAR,3pt,Jump Shot,[],203897,66.17936925098554,29.411764705882355,1610612741,54,46,2022-01-02T01:05:29Z,2780000,-103.0,265.0,1,right,MISS Z. LaVine 28' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,,,28.46,Missed,,,,,,,,,,,,,,,,,
283,PT02M44.00S,2022-01-02T01:05:28.1Z,2,REGULAR,rebound,offensive,[],1630245,,,1610612741,54,46,2022-01-02T01:05:29Z,2790000,,,0,,A. Dosunmu REBOUND (Off:1 Def:0),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,282.0,1.0,0.0,1.0,,,,,,,,,,,,,
284,PT02M43.00S,2022-01-02T01:05:29.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630245,78.53153745072274,44.36274509803921,1610612741,54,46,2022-01-02T01:05:32Z,2800000,-28.0,149.0,1,right,MISS A. Dosunmu 15' pullup Shot,[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,,,15.19,Missed,,,,,,,,,,,,,,,,,
285,PT02M41.00S,2022-01-02T01:05:31.4Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,54,46,2022-01-02T01:05:32Z,2810000,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,284.0,5.0,5.0,0.0,,,,,,,,,,,,,
286,PT02M36.00S,2022-01-02T01:05:37.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628398,9.543363994743759,46.568627450980394,1610612764,56,46,2022-01-02T01:06:29Z,2820000,17.0,37.0,1,left,K. Kuzma running finger roll Layup (11 PTS),[1628398],1610612764.0,WAS,running finger roll,,,Kuzma,K. Kuzma,,,,,,,4.1,Made,,,,,11.0,,,,,,,,,,,,
287,PT02M18.00S,2022-01-02T01:05:53.8Z,2,REGULAR,2pt,Jump Shot,[],1629632,73.53810775295663,59.068627450980394,1610612741,56,48,2022-01-02T01:05:58Z,2830000,45.0,196.0,1,right,C. White 20' pullup Jump Shot (8 PTS),[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,,,20.14,Made,,,,,8.0,,,,,,,,,,,,
288,PT01M59.00S,2022-01-02T01:06:12.5Z,2,REGULAR,3pt,Jump Shot,[],203484,29.38567674113009,76.47058823529412,1610612764,56,48,2022-01-02T01:06:17Z,2840000,-132.0,224.0,1,left,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,25.99,Missed,,,,,,,,,,,,,,,,,
289,PT01M56.00S,2022-01-02T01:06:15.5Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,56,48,2022-01-02T01:06:17Z,2850000,,,0,,A. Dosunmu REBOUND (Off:1 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,288.0,2.0,1.0,1.0,,,,,,,,,,,,,
290,PT01M43.00S,2022-01-02T01:06:32.6Z,2,REGULAR,foul,offensive,[],202696,,,1610612741,56,48,2022-01-02T01:06:44Z,2860000,,,0,,N. Vucevic charge offensive FOUL (1 PF),"[202696, 1628398]",1610612741.0,CHI,charge,,,Vucevic,N. Vucevic,,,,,2005.0,,,,,,,,,,,,1.0,0.0,Kuzma,1628398.0,,,,,
292,PT01M43.00S,2022-01-02T01:06:32.6Z,2,REGULAR,turnover,offensive foul,[],202696,,,1610612741,56,48,2022-01-02T01:06:32Z,2880000,,,0,,N. Vucevic offensive foul TURNOVER (4 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,2005.0,4.0,,,,,,,,,,,,,,,,,,,
293,PT01M30.00S,2022-01-02T01:07:02.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203078,32.802233902759525,26.225490196078432,1610612764,56,48,2022-01-02T01:07:06Z,2890000,119.0,256.0,1,left,MISS B. Beal 28' pullup 3PT,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,,,28.21,Missed,,,,,,,,,,,,,,,,,
294,PT01M29.00S,2022-01-02T01:07:03.3Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,56,48,2022-01-02T01:07:06Z,2900000,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,293.0,3.0,3.0,0.0,,,,,,,,,,,,,
295,PT01M16.00S,2022-01-02T01:07:17.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,83.78777923784494,45.34313725490196,1610612741,56,48,2022-01-02T01:07:30Z,2910000,-23.0,100.0,1,right,MISS Z. LaVine 10' fadeaway Shot,[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,,,10.26,Missed,,,,,,,,,,,,,,,,,
296,PT01M12.00S,2022-01-02T01:07:21.5Z,2,REGULAR,rebound,defensive,[],203484,,,1610612764,56,48,2022-01-02T01:07:23Z,2920000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:6),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,295.0,7.0,6.0,1.0,,,,,,,,,,,,,
297,PT00M57.30S,2022-01-02T01:07:35.9Z,2,REGULAR,2pt,Jump Shot,[],1628398,13.748357424441524,66.66666666666666,1610612764,58,48,2022-01-02T01:07:40Z,2930000,-83.0,77.0,1,left,K. Kuzma 11' turnaround fadeaway Jump Shot (13 PTS),[1628398],1610612764.0,WAS,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,,,11.32,Made,,,,,13.0,,,,,,,,,,,,
298,PT00M46.30S,2022-01-02T01:07:51.4Z,2,REGULAR,foul,personal,['2freethrow'],1630264,,,1610612741,58,48,2022-01-02T01:07:56Z,2940000,,,0,,A. Gill shooting personal FOUL (3 PF) (White 2 FT),"[1630264, 1629632]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,1626301.0,,,,,,,,,,,,3.0,0.0,White,1629632.0,,,,,
300,PT00M46.30S,2022-01-02T01:08:20.4Z,2,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,58,49,2022-01-02T01:08:20Z,2960000,,,0,,C. White Free Throw 1 of 2 (9 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,
301,PT00M46.30S,2022-01-02T01:08:21.2Z,2,REGULAR,substitution,out,[],1630264,,,1610612741,58,49,2022-01-02T01:08:26Z,2970000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT00M46.30S,2022-01-02T01:08:21.2Z,2,REGULAR,substitution,in,[],1630557,,,1610612741,58,49,2022-01-02T01:08:26Z,2980000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT00M46.30S,2022-01-02T01:08:42.0Z,2,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,58,50,2022-01-02T01:08:42Z,2990000,,,0,,C. White Free Throw 2 of 2 (10 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,
304,PT00M29.70S,2022-01-02T01:09:02.6Z,2,REGULAR,3pt,Jump Shot,[],1628398,34.641918528252305,46.568627450980394,1610612764,61,50,2022-01-02T01:09:06Z,3000000,17.0,273.0,1,left,K. Kuzma 27' 3PT  (16 PTS) (B. Beal 10 AST),"[1628398, 203078]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,27.36,Made,,,,,16.0,B. Beal,203078.0,10.0,,,,,,,,,
306,PT00M23.80S,2022-01-02T01:09:16.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612741,61,50,2022-01-02T01:09:25Z,3020000,,,0,,D. Avdija shooting personal FOUL (1 PF) (LaVine 2 FT),"[1630166, 203897]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,1363.0,,,,,,,,,,,,1.0,0.0,LaVine,203897.0,,,,,
308,PT00M23.80S,2022-01-02T01:09:48.2Z,2,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,61,51,2022-01-02T01:09:48Z,3040000,,,0,,Z. LaVine Free Throw 1 of 2 (22 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,
309,PT00M23.80S,2022-01-02T01:09:48.7Z,2,REGULAR,substitution,out,[],202696,,,1610612741,61,51,2022-01-02T01:09:54Z,3050000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M23.80S,2022-01-02T01:09:48.7Z,2,REGULAR,substitution,in,[],1627884,,,1610612741,61,51,2022-01-02T01:09:54Z,3060000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M23.80S,2022-01-02T01:10:13.6Z,2,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,61,52,2022-01-02T01:10:13Z,3070000,,,0,,Z. LaVine Free Throw 2 of 2 (23 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,
312,PT00M02.70S,2022-01-02T01:10:37.1Z,2,REGULAR,3pt,Jump Shot,[],203484,4.418528252299605,97.05882352941177,1610612764,64,52,2022-01-02T01:10:41Z,3080000,-235.0,-11.0,1,left,K. Caldwell-Pope 3PT  (11 PTS) (B. Beal 11 AST),"[203484, 203078]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,23.56,Made,,,,,11.0,B. Beal,203078.0,11.0,,,,,,,,,
319,PT00M02.70S,2022-01-02T01:10:54.4Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612741,64,52,2022-01-02T01:26:41Z,3105000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M00.00S,2022-01-02T01:11:11.8Z,2,REGULAR,instantreplay,request,[],0,,,1610612741,64,52,2022-01-02T01:14:00Z,3120000,,,0,,,[],,,overturned,,,,,,,,,2005.0,,,,,,,,,,,,,,,,,,,,End Period - No Basket
317,PT00M00.00S,2022-01-02T01:14:04.1Z,2,REGULAR,period,end,[],0,,,1610612741,64,52,2022-01-02T01:14:04Z,3130000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-01-02T01:26:47.9Z,3,REGULAR,substitution,out,['startperiod'],1630166,,,1610612741,64,52,2022-01-02T01:27:08Z,3140000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-01-02T01:26:47.9Z,3,REGULAR,substitution,out,['startperiod'],1628972,,,1610612741,64,52,2022-01-02T01:27:08Z,3150000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-01-02T01:26:47.9Z,3,REGULAR,substitution,out,['startperiod'],1630245,,,1610612741,64,52,2022-01-02T01:27:08Z,3160000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-01-02T01:26:47.9Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612741,64,52,2022-01-02T01:27:08Z,3170000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2022-01-02T01:26:47.9Z,3,REGULAR,substitution,in,['startperiod'],202696,,,1610612741,64,52,2022-01-02T01:27:08Z,3180000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2022-01-02T01:26:47.9Z,3,REGULAR,substitution,in,['startperiod'],201942,,,1610612741,64,52,2022-01-02T01:27:08Z,3190000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2022-01-02T01:27:04.2Z,3,REGULAR,period,start,[],0,,,1610612764,64,52,2022-01-02T01:27:09Z,3200000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT11M43.00S,2022-01-02T01:27:20.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,79.71419185282524,48.03921568627451,1610612764,64,52,2022-01-02T01:27:23Z,3210000,-10.0,138.0,1,right,MISS B. Beal 13' pullup Shot,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,,,13.85,Missed,,,,,,,,,,,,,,,,,
328,PT11M41.00S,2022-01-02T01:27:22.2Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,64,52,2022-01-02T01:27:23Z,3220000,,,0,,N. Vucevic REBOUND (Off:0 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,327.0,7.0,7.0,0.0,,,,,,,,,,,,,
329,PT11M34.00S,2022-01-02T01:27:29.3Z,3,REGULAR,2pt,Jump Shot,[],201942,14.799605781865965,30.392156862745097,1610612741,64,54,2022-01-02T01:27:34Z,3230000,98.0,87.0,1,left,D. DeRozan 13' step back Jump Shot (13 PTS),[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,,,13.08,Made,,,,,13.0,,,,,,,,,,,,
330,PT11M19.00S,2022-01-02T01:27:44.2Z,3,REGULAR,2pt,Jump Shot,[],203484,76.2976346911958,53.18627450980392,1610612764,64,54,2022-01-02T01:27:49Z,3240000,16.0,170.0,1,right,MISS K. Caldwell-Pope 17' pullup Shot,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,17.1,Missed,,,,,,,,,,,,,,,,,
331,PT11M16.00S,2022-01-02T01:27:47.7Z,3,REGULAR,rebound,offensive,[],1630557,,,1610612764,64,54,2022-01-02T01:27:47Z,3250000,,,0,,C. Kispert REBOUND (Off:1 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,330.0,3.0,2.0,1.0,,,,,,,,,,,,,
332,PT11M13.00S,2022-01-02T01:27:50.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630557,88.12417871222075,35.78431372549019,1610612764,66,54,2022-01-02T01:27:54Z,3260000,-71.0,59.0,1,right,C. Kispert 9' driving Layup (8 PTS),[1630557],1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,,,9.25,Made,,,,,8.0,,,,,,,,,,,,
333,PT11M01.00S,2022-01-02T01:28:01.9Z,3,REGULAR,3pt,Jump Shot,[],202696,35.955978975032856,58.333333333333336,1610612741,66,57,2022-01-02T01:28:07Z,3270000,-42.0,285.0,1,left,N. Vucevic 28' 3PT  (11 PTS) (D. DeRozan 3 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,28.85,Made,,,,,11.0,D. DeRozan,201942.0,3.0,,,,,,,,,
335,PT10M43.00S,2022-01-02T01:28:19.8Z,3,REGULAR,3pt,Jump Shot,[],1628398,77.21747700394218,6.862745098039216,1610612764,66,57,2022-01-02T01:28:25Z,3290000,-216.0,162.0,1,right,MISS K. Kuzma 26' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,26.96,Missed,,,,,,,,,,,,,,,,,
336,PT10M40.00S,2022-01-02T01:28:22.8Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,66,57,2022-01-02T01:28:25Z,3300000,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,335.0,4.0,4.0,0.0,,,,,,,,,,,,,
337,PT10M36.00S,2022-01-02T01:28:27.4Z,3,REGULAR,3pt,Jump Shot,[],1629632,30.17411300919842,12.5,1610612741,66,60,2022-01-02T01:29:01Z,3310000,188.0,231.0,1,left,C. White 29' 3PT pullup (13 PTS) (Z. LaVine 2 AST),"[1629632, 203897]",1610612741.0,CHI,pullup,,,White,C. White,,,,,,,29.76,Made,,,,,13.0,Z. LaVine,203897.0,2.0,,,,,,,,,
338,PT10M35.00S,2022-01-02T01:28:32.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,66,60,2022-01-02T01:28:35Z,3320000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT10M17.00S,2022-01-02T01:31:50.7Z,3,REGULAR,foul,offensive,[],1628398,,,1610612764,66,60,2022-01-02T01:31:57Z,3330000,,,0,,K. Kuzma charge offensive FOUL (1 PF),"[1628398, 203897]",1610612764.0,WAS,charge,,,Kuzma,K. Kuzma,,,,,1363.0,,,,,,,,,,,,1.0,0.0,LaVine,203897.0,,,,,
342,PT10M17.00S,2022-01-02T01:31:50.7Z,3,REGULAR,turnover,offensive foul,[],1628398,,,1610612764,66,60,2022-01-02T01:31:50Z,3350000,,,0,,K. Kuzma offensive foul TURNOVER (3 TO),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,1363.0,3.0,,,,,,,,,,,,,,,,,,,
343,PT10M02.00S,2022-01-02T01:32:23.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202696,10.200394218134035,56.127450980392155,1610612741,66,62,2022-01-02T01:32:27Z,3360000,-31.0,43.0,1,left,N. Vucevic Hook (13 PTS) (C. White 3 AST),"[202696, 1629632]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,5.31,Made,,,,,13.0,C. White,1629632.0,3.0,,,,,,,,,
345,PT09M49.00S,2022-01-02T01:32:36.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,93.9060446780552,56.372549019607845,1610612764,68,62,2022-01-02T01:32:41Z,3380000,32.0,5.0,1,right,D. Gafford Layup (11 PTS) (B. Beal 12 AST),"[1629655, 203078]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,3.23,Made,,,,,11.0,B. Beal,203078.0,12.0,,,,,,,,,
347,PT09M28.00S,2022-01-02T01:32:58.4Z,3,REGULAR,3pt,Jump Shot,[],203897,19.66162943495401,3.431372549019608,1610612741,68,65,2022-01-02T01:33:03Z,3400000,233.0,132.0,1,left,Z. LaVine 26' 3PT pullup (26 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,,,26.78,Made,,,,,26.0,,,,,,,,,,,,
348,PT09M14.00S,2022-01-02T01:33:11.8Z,3,REGULAR,turnover,out-of-bounds,[],203484,,,1610612764,68,65,2022-01-02T01:33:23Z,3410000,,,0,,K. Caldwell-Pope bad pass out-of-bounds TURNOVER (3 TO),[203484],1610612764.0,WAS,bad pass,,,Caldwell-Pope,K. Caldwell-Pope,,,,,2005.0,3.0,,,,,,,,,,,,,,,,,,,
349,PT09M07.00S,2022-01-02T01:33:35.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201942,24.78646517739816,64.2156862745098,1610612741,68,65,2022-01-02T01:33:41Z,3420000,-71.0,180.0,1,left,MISS D. DeRozan 19' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,,,19.4,Missed,,,,,,,,,,,,,,,,,
350,PT09M04.00S,2022-01-02T01:33:38.7Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,68,65,2022-01-02T01:33:41Z,3430000,,,0,,D. Gafford REBOUND (Off:0 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,349.0,4.0,4.0,0.0,,,,,,,,,,,,,
351,PT08M51.00S,2022-01-02T01:33:50.7Z,3,REGULAR,3pt,Jump Shot,[],1630557,82.21090670170827,4.166666666666666,1610612764,68,65,2022-01-02T01:33:56Z,3440000,-229.0,115.0,1,right,MISS C. Kispert 25' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,25.63,Missed,,,,,,,,,,,,,,,,,
352,PT08M49.00S,2022-01-02T01:33:52.7Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,68,65,2022-01-02T01:33:56Z,3450000,,,0,,D. Gafford REBOUND (Off:1 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,351.0,5.0,4.0,1.0,,,,,,,,,,,,,
353,PT08M42.00S,2022-01-02T01:34:00.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203484,75.64060446780552,34.31372549019608,1610612764,68,65,2022-01-02T01:34:06Z,3460000,-78.0,176.0,1,right,MISS K. Caldwell-Pope 19' pullup Shot,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,19.31,Missed,,,,,,,,,,,,,,,,,
354,PT08M37.00S,2022-01-02T01:34:05.4Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,68,65,2022-01-02T01:34:06Z,3470000,,,0,,D. Gafford REBOUND (Off:2 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,353.0,6.0,4.0,2.0,,,,,,,,,,,,,
355,PT08M37.00S,2022-01-02T01:34:05.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,94.40999984741211,50.0,1610612764,70,65,2022-01-02T01:34:05Z,3480000,0.0,0.0,1,right,D. Gafford tip Layup (13 PTS),[1629655],1610612764.0,WAS,tip,,,Gafford,D. Gafford,,,,,,,0.0,Made,,,,,13.0,,,,,,,,,,,,
