actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
445,PT02M03.00S,2021-11-16T01:45:31.4Z,3,REGULAR,turnover,bad pass,[],203107,,,1610612740,67,75,2021-11-16T01:45:37Z,4370000,,,0,,T. Satoransky bad pass TURNOVER (2 TO),"[203107, 1626149]",1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,2.0,,,,,Harrell,1626149.0,,,
446,PT02M03.00S,2021-11-16T01:45:31.4Z,3,REGULAR,steal,,[],1626149,,,1610612764,67,75,2021-11-16T01:45:33Z,4380000,,,0,,M. Harrell STEAL (1 STL),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M02.00S,2021-11-16T01:45:35.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203107,,,1610612764,67,75,2021-11-16T01:45:49Z,4390000,,,0,,T. Satoransky personal FOUL (4 PF) (Harrell 2 FT),"[203107, 1626149]",1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,202901.0,,4.0,0.0,Harrell,1626149.0,,,,,
449,PT02M02.00S,2021-11-16T01:46:23.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626149,,,1610612764,67,75,2021-11-16T01:46:23Z,4410000,,,0,,MISS M. Harrell Free Throw 1 of 2,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
450,PT02M02.00S,2021-11-16T01:46:23.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,67,75,2021-11-16T01:46:23Z,4420000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,449.0,,,,,,,,,,,,,,
451,PT02M02.00S,2021-11-16T01:46:47.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626149,,,1610612764,68,75,2021-11-16T01:46:47Z,4430000,,,0,,M. Harrell Free Throw 2 of 2 (10 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
452,PT01M50.00S,2021-11-16T01:47:04.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626149,,,1610612740,68,75,2021-11-16T01:47:16Z,4440000,,,0,,M. Harrell personal FOUL (1 PF) (Alexander-Walker 2 FT),"[1626149, 1629638]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,202901.0,,1.0,0.0,Alexander-Walker,1629638.0,,,,,
454,PT01M50.00S,2021-11-16T01:47:30.5Z,3,REGULAR,freethrow,1 of 2,[],1629638,,,1610612740,68,76,2021-11-16T01:47:49Z,4460000,,,0,,N. Alexander-Walker Free Throw 1 of 2 (4 PTS),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
455,PT01M50.00S,2021-11-16T01:47:30.5Z,3,REGULAR,freethrow,2 of 2,[],1629638,,,1610612740,68,76,2021-11-16T01:47:49Z,4470000,,,0,,MISS N. Alexander-Walker Free Throw 2 of 2,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
456,PT01M48.00S,2021-11-16T01:47:32.5Z,3,REGULAR,rebound,defensive,[],1626149,,,1610612764,68,76,2021-11-16T01:47:49Z,4480000,,,0,,M. Harrell REBOUND (Off:1 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,455.0,2.0,1.0,1.0,,,,,,,,,,,
457,PT01M31.00S,2021-11-16T01:48:07.2Z,3,REGULAR,turnover,traveling,[],1630557,,,1610612764,68,76,2021-11-16T01:48:17Z,4490000,,,0,,C. Kispert traveling TURNOVER (2 TO),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,2882.0,2.0,,,,,,,,,
458,PT01M19.00S,2021-11-16T01:48:31.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628404,19.004599211563733,7.8431372549019605,1610612740,68,76,2021-11-16T01:48:36Z,4500000,211.0,126.0,1,left,MISS J. Hart 24' 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,24.56,Missed,,,,,,,,,,,,,,,,,,,
459,PT01M16.00S,2021-11-16T01:48:34.6Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,68,76,2021-11-16T01:48:36Z,4510000,,,0,,C. Kispert REBOUND (Off:1 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,458.0,2.0,1.0,1.0,,,,,,,,,,,
460,PT01M06.00S,2021-11-16T01:48:44.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,93.51182654402102,44.85294117647059,1610612764,68,76,2021-11-16T01:48:52Z,4520000,-26.0,8.0,1,right,MISS S. Dinwiddie driving Layup - blocked,"[203915, 202066]",1610612764.0,WAS,driving,,,Dinwiddie,S. Dinwiddie,,,,,2.71,Missed,,,,,,,,,,,,,,,,,Temple,202066.0,
476,PT01M06.00S,2021-11-16T01:48:44.6Z,3,REGULAR,block,,[],202066,,,1610612764,68,76,2021-11-16T01:52:21Z,4525000,,,0,,G. Temple BLOCK (1 BLK),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M06.00S,2021-11-16T01:48:44.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,68,76,2021-11-16T01:48:52Z,4530000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,460.0,,,,,,,,,,,,,,
462,PT01M06.00S,2021-11-16T01:48:50.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,68,76,2021-11-16T01:48:50Z,4540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT00M50.50S,2021-11-16T01:49:14.2Z,3,REGULAR,2pt,Jump Shot,[],202066,4.5499342969776615,92.15686274509804,1610612740,68,78,2021-11-16T01:49:21Z,4550000,-211.0,-10.0,1,left,G. Temple 21' step back Jump Shot (5 PTS) (J. Hart 3 AST),"[202066, 1628404]",1610612740.0,NOP,step back,,,Temple,G. Temple,,,,,21.1,Made,5.0,J. Hart,1628404.0,3.0,,,,,,,,,,,,,,,
464,PT00M33.40S,2021-11-16T01:49:37.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,93.64323258869908,55.63725490196079,1610612764,70,78,2021-11-16T01:49:43Z,4560000,28.0,7.0,1,right,M. Harrell cutting Layup (12 PTS) (S. Dinwiddie 5 AST),"[1626149, 203915]",1610612764.0,WAS,cutting,,,Harrell,M. Harrell,,,,,2.91,Made,12.0,S. Dinwiddie,203915.0,5.0,,,,,,,,,,,,,,,
465,PT00M33.40S,2021-11-16T01:49:40.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629637,,,1610612764,70,78,2021-11-16T01:49:48Z,4570000,,,0,,J. Hayes shooting personal FOUL (4 PF) (Harrell 1 FT),"[1629637, 1626149]",1610612740.0,NOP,shooting,,,Hayes,J. Hayes,,,,,,,,,,,,,,,202901.0,,4.0,0.0,Harrell,1626149.0,,,,,
468,PT00M33.40S,2021-11-16T01:50:16.1Z,3,REGULAR,freethrow,1 of 1,[],1626149,,,1610612764,70,78,2021-11-16T01:50:18Z,4590000,,,0,,MISS M. Harrell Free Throw 1 of 1,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
469,PT00M31.10S,2021-11-16T01:50:18.4Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612740,70,78,2021-11-16T01:50:18Z,4600000,,,0,,J. Hart REBOUND (Off:0 Def:5),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,468.0,5.0,5.0,0.0,,,,,,,,,,,
470,PT00M12.40S,2021-11-16T01:50:35.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,8.623521681997373,64.2156862745098,1610612740,70,78,2021-11-16T01:50:40Z,4610000,-71.0,29.0,1,left,MISS J. Hart 7' driving Layup,[1628404],1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,7.66,Missed,,,,,,,,,,,,,,,,,,,
471,PT00M11.40S,2021-11-16T01:50:36.8Z,3,REGULAR,rebound,offensive,[],1628404,,,1610612740,70,78,2021-11-16T01:50:36Z,4620000,,,0,,J. Hart REBOUND (Off:1 Def:5),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,470.0,6.0,5.0,1.0,,,,,,,,,,,
472,PT00M11.40S,2021-11-16T01:50:37.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626149,,,1610612740,70,78,2021-11-16T01:50:45Z,4630000,,,0,,M. Harrell personal FOUL (2 PF) (Hart 2 FT),"[1626149, 1628404]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,202901.0,,2.0,0.0,Hart,1628404.0,,,,,
474,PT00M11.40S,2021-11-16T01:51:17.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612740,70,78,2021-11-16T01:51:17Z,4650000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M11.40S,2021-11-16T01:51:20.5Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612740,70,78,2021-11-16T01:52:19Z,4660000,,,0,,,[],1610612764.0,WAS,stands,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,On player M. Harrell
478,PT00M11.40S,2021-11-16T01:52:23.2Z,3,REGULAR,substitution,out,[],1630557,,,1610612740,70,78,2021-11-16T01:52:54Z,4670000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M11.40S,2021-11-16T01:52:23.2Z,3,REGULAR,substitution,out,[],1629637,,,1610612740,70,78,2021-11-16T01:52:54Z,4680000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M11.40S,2021-11-16T01:52:23.2Z,3,REGULAR,substitution,in,[],203484,,,1610612740,70,78,2021-11-16T01:52:54Z,4690000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M11.40S,2021-11-16T01:52:23.2Z,3,REGULAR,substitution,in,[],202685,,,1610612740,70,78,2021-11-16T01:52:54Z,4700000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M11.40S,2021-11-16T01:52:59.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628404,,,1610612740,70,79,2021-11-16T01:52:59Z,4710000,,,0,,J. Hart Free Throw 1 of 2 (10 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
483,PT00M11.40S,2021-11-16T01:53:17.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628404,,,1610612740,70,80,2021-11-16T01:53:17Z,4720000,,,0,,J. Hart Free Throw 2 of 2 (11 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
484,PT00M00.70S,2021-11-16T01:53:31.2Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",202066,,,1610612764,70,80,2021-11-16T01:53:41Z,4730000,,,0,,G. Temple shooting personal FOUL (1 PF) (Dinwiddie 3 FT),"[202066, 203915]",1610612740.0,NOP,shooting,,,Temple,G. Temple,,,,,,,,,,,,,,,202026.0,,1.0,0.0,Dinwiddie,203915.0,,,,,
486,PT00M00.70S,2021-11-16T01:54:02.1Z,3,REGULAR,freethrow,1 of 3,[],203915,,,1610612764,71,80,2021-11-16T01:54:02Z,4750000,,,0,,S. Dinwiddie Free Throw 1 of 3 (20 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
487,PT00M00.70S,2021-11-16T01:54:15.6Z,3,REGULAR,freethrow,2 of 3,[],203915,,,1610612764,72,80,2021-11-16T01:54:15Z,4760000,,,0,,S. Dinwiddie Free Throw 2 of 3 (21 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
488,PT00M00.70S,2021-11-16T01:54:27.9Z,3,REGULAR,freethrow,3 of 3,[],203915,,,1610612764,73,80,2021-11-16T01:54:27Z,4770000,,,0,,S. Dinwiddie Free Throw 3 of 3 (22 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
489,PT00M00.00S,2021-11-16T01:54:43.5Z,3,REGULAR,period,end,[],0,,,1610612740,73,80,2021-11-16T01:54:43Z,4780000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2021-11-16T01:57:28.6Z,4,REGULAR,period,start,[],0,,,1610612740,73,80,2021-11-16T01:57:28Z,4790000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT11M40.00S,2021-11-16T01:57:47.9Z,4,REGULAR,2pt,Jump Shot,[],1628404,9.411957950065702,73.0392156862745,1610612740,73,80,2021-11-16T01:57:51Z,4800000,-115.0,36.0,1,left,MISS J. Hart 12' turnaround fadeaway Shot,[1628404],1610612740.0,NOP,turnaround fadeaway,,,Hart,J. Hart,,,,,12.07,Missed,,,,,,,,,,,,,,,,,,,
492,PT11M38.00S,2021-11-16T01:57:49.9Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,73,80,2021-11-16T01:57:51Z,4810000,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,491.0,4.0,4.0,0.0,,,,,,,,,,,
493,PT11M33.00S,2021-11-16T01:57:55.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,91.93495400788436,47.794117647058826,1610612764,75,80,2021-11-16T01:58:03Z,4820000,-11.0,23.0,1,right,S. Dinwiddie driving finger roll Layup (24 PTS),[203915],1610612764.0,WAS,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,2.58,Made,24.0,,,,,,,,,,,,,,,,,,
494,PT11M13.00S,2021-11-16T01:58:14.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,12.959921156373195,36.27450980392157,1610612740,75,80,2021-11-16T01:58:18Z,4830000,69.0,69.0,1,left,MISS J. Valanciunas 9' turnaround fadeaway Shot,[202685],1610612740.0,NOP,turnaround fadeaway,,,Valanciunas,J. Valanciunas,,,,,9.75,Missed,,,,,,,,,,,,,,,,,,,
495,PT11M11.00S,2021-11-16T01:58:16.4Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,75,80,2021-11-16T01:58:18Z,4840000,,,0,,D. Avdija REBOUND (Off:0 Def:5),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,494.0,5.0,5.0,0.0,,,,,,,,,,,
496,PT10M51.00S,2021-11-16T01:58:37.2Z,4,REGULAR,2pt,Jump Shot,[],1626149,79.05716162943496,20.588235294117645,1610612764,75,80,2021-11-16T01:58:44Z,4850000,-147.0,144.0,1,right,MISS M. Harrell 20' Jump Shot,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,20.61,Missed,,,,,,,,,,,,,,,,,,,
497,PT10M46.00S,2021-11-16T01:58:42.2Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612740,75,80,2021-11-16T01:58:45Z,4860000,,,0,,J. Hart REBOUND (Off:1 Def:6),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,496.0,7.0,6.0,1.0,,,,,,,,,,,
498,PT10M38.00S,2021-11-16T01:58:50.3Z,4,REGULAR,2pt,Jump Shot,[],1629638,22.158344283837057,45.83333333333333,1610612740,75,80,2021-11-16T01:58:54Z,4870000,21.0,156.0,1,left,MISS N. Alexander-Walker 15' Jump Shot,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,15.72,Missed,,,,,,,,,,,,,,,,,,,
499,PT10M34.00S,2021-11-16T01:58:54.3Z,4,REGULAR,rebound,defensive,[],203484,,,1610612764,75,80,2021-11-16T01:58:54Z,4880000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:3),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,498.0,4.0,3.0,1.0,,,,,,,,,,,
500,PT10M17.00S,2021-11-16T01:59:10.2Z,4,REGULAR,2pt,Jump Shot,[],203915,77.87450722733246,56.61764705882353,1610612764,75,80,2021-11-16T01:59:17Z,4890000,33.0,155.0,1,right,MISS S. Dinwiddie 15' floating Shot,[203915],1610612764.0,WAS,floating,,,Dinwiddie,S. Dinwiddie,,,,,15.9,Missed,,,,,,,,,,,,,,,,,,,
501,PT10M14.00S,2021-11-16T01:59:13.2Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612740,75,80,2021-11-16T01:59:17Z,4900000,,,0,,J. Hart REBOUND (Off:1 Def:7),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,500.0,8.0,7.0,1.0,,,,,,,,,,,
502,PT10M08.00S,2021-11-16T01:59:19.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,6.783837056504599,64.70588235294117,1610612740,75,80,2021-11-16T02:01:02Z,4910000,-74.0,11.0,1,left,MISS J. Hart 7' running Layup - blocked,"[1628404, 1630166]",1610612740.0,NOP,running,,,Hart,J. Hart,,,,,7.44,Missed,,,,,,,,,,,,,,,,,Avdija,1630166.0,
503,PT10M08.00S,2021-11-16T01:59:19.1Z,4,REGULAR,block,,[],1630166,,,1610612740,75,80,2021-11-16T01:59:21Z,4920000,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT10M06.00S,2021-11-16T01:59:21.1Z,4,REGULAR,rebound,defensive,[],203915,,,1610612764,75,80,2021-11-16T01:59:24Z,4930000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:4),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,502.0,4.0,4.0,0.0,,,,,,,,,,,
505,PT09M53.00S,2021-11-16T01:59:35.4Z,4,REGULAR,2pt,Jump Shot,[],203484,90.09526938239159,29.166666666666668,1610612764,77,80,2021-11-16T01:59:38Z,4940000,-104.0,41.0,1,right,K. Caldwell-Pope 11' pullup Jump Shot (10 PTS) (M. Harrell 2 AST),"[203484, 1626149]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,11.18,Made,10.0,M. Harrell,1626149.0,2.0,,,,,,,,,,,,,,,
507,PT09M33.00S,2021-11-16T01:59:53.8Z,4,REGULAR,3pt,Jump Shot,[],202066,22.946780551905388,93.87254901960785,1610612740,77,83,2021-11-16T01:59:59Z,4960000,-219.0,163.0,1,left,G. Temple 27' 3PT  (8 PTS) (N. Alexander-Walker 4 AST),"[202066, 1629638]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,27.34,Made,8.0,N. Alexander-Walker,1629638.0,4.0,,,,,,,,,,,,,,,
510,PT09M17.00S,2021-11-16T02:00:18.6Z,4,REGULAR,foul,personal,[],202066,,,1610612764,77,83,2021-11-16T02:00:40Z,4990000,,,0,,G. Temple personal FOUL (2 PF),"[202066, 1630166]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,2882.0,,2.0,0.0,Avdija,1630166.0,,,,,
513,PT09M17.00S,2021-11-16T02:00:41.1Z,4,REGULAR,substitution,out,[],1629638,,,1610612764,77,83,2021-11-16T02:00:46Z,5020000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT09M17.00S,2021-11-16T02:00:41.1Z,4,REGULAR,substitution,in,[],1627742,,,1610612764,77,83,2021-11-16T02:00:46Z,5030000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT09M10.00S,2021-11-16T02:00:53.6Z,4,REGULAR,2pt,Jump Shot,[],203484,76.42904073587385,61.274509803921575,1610612764,79,83,2021-11-16T02:00:57Z,5040000,56.0,169.0,1,right,K. Caldwell-Pope 17' pullup Jump Shot (12 PTS) (M. Harrell 3 AST),"[203484, 1626149]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,17.83,Made,12.0,M. Harrell,1626149.0,3.0,,,,,,,,,,,,,,,
516,PT08M44.00S,2021-11-16T02:01:19.6Z,4,REGULAR,2pt,Jump Shot,[],1627742,10.85742444152431,31.862745098039213,1610612740,79,83,2021-11-16T02:01:23Z,5050000,91.0,50.0,1,left,MISS B. Ingram 10' driving bank Shot,[1627742],1610612740.0,NOP,driving bank,,,Ingram,B. Ingram,,,,,10.34,Missed,,,,,,,,,,,,,,,,,,,
517,PT08M42.00S,2021-11-16T02:01:21.6Z,4,REGULAR,rebound,defensive,[],203526,,,1610612764,79,83,2021-11-16T02:01:23Z,5060000,,,0,,R. Neto REBOUND (Off:0 Def:2),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,516.0,2.0,2.0,0.0,,,,,,,,,,,
518,PT08M39.00S,2021-11-16T02:01:24.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203484,80.50262812089356,92.15686274509804,1610612764,82,83,2021-11-16T02:05:12Z,5070000,211.0,131.0,1,right,K. Caldwell-Pope 24' 3PT running (15 PTS) (S. Dinwiddie 6 AST),"[203484, 203915]",1610612764.0,WAS,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,24.81,Made,15.0,S. Dinwiddie,203915.0,6.0,,,,,,,,,,,,,,,
520,PT08M39.00S,2021-11-16T02:01:32.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,82,83,2021-11-16T02:01:32Z,5090000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M39.00S,2021-11-16T02:03:36.4Z,4,REGULAR,substitution,out,[],1626149,,,1610612740,82,83,2021-11-16T02:04:16Z,5100000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT08M39.00S,2021-11-16T02:03:36.4Z,4,REGULAR,substitution,out,[],203107,,,1610612740,82,83,2021-11-16T02:04:16Z,5110000,,,0,,SUB out: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT08M39.00S,2021-11-16T02:03:36.4Z,4,REGULAR,substitution,in,[],1629655,,,1610612740,82,83,2021-11-16T02:04:16Z,5120000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT08M39.00S,2021-11-16T02:03:36.4Z,4,REGULAR,substitution,in,[],1628984,,,1610612740,82,83,2021-11-16T02:04:16Z,5130000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M20.00S,2021-11-16T02:04:44.0Z,4,REGULAR,3pt,Jump Shot,[],1628984,31.09395532194481,71.81372549019608,1610612740,82,86,2021-11-16T02:04:47Z,5140000,-109.0,240.0,1,left,D. Graham 26' 3PT pullup (14 PTS) (B. Ingram 3 AST),"[1628984, 1627742]",1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,26.35,Made,14.0,B. Ingram,1627742.0,3.0,,,,,,,,,,,,,,,
527,PT08M03.00S,2021-11-16T02:05:04.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629655,85.23324572930355,58.82352941176471,1610612764,82,86,2021-11-16T02:05:18Z,5160000,44.0,86.0,1,right,MISS D. Gafford 9' driving Hook - blocked,"[1629655, 202685]",1610612764.0,WAS,driving,,,Gafford,D. Gafford,,,,,9.69,Missed,,,,,,,,,,,,,,,,,Valanciunas,202685.0,
528,PT08M03.00S,2021-11-16T02:05:04.4Z,4,REGULAR,block,,[],202685,,,1610612764,82,86,2021-11-16T02:05:07Z,5170000,,,0,,J. Valanciunas BLOCK (1 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M03.00S,2021-11-16T02:05:04.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,82,86,2021-11-16T02:09:08Z,5180000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,527.0,,,,,,,,,,,,,,
531,PT08M03.00S,2021-11-16T02:05:37.0Z,4,REGULAR,jumpball,recovered,[],1628984,,,1610612740,82,86,2021-11-16T02:09:48Z,5190000,,,0,,Jump Ball J. Valanciunas vs. D. Gafford: Tip to D. Graham,"[1628984, 202685, 1629655]",1610612740.0,NOP,heldball,D. Graham,1628984.0,Graham,D. Graham,Valanciunas,202685.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,
536,PT07M36.00S,2021-11-16T02:06:01.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,8.360709592641262,42.15686274509804,1610612740,82,88,2021-11-16T02:09:12Z,5240000,39.0,26.0,1,left,J. Hart driving Layup (13 PTS) (B. Ingram 4 AST),"[1628404, 1627742]",1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,4.71,Made,13.0,B. Ingram,1627742.0,4.0,,,,,,,,,,,,,,,
537,PT07M20.00S,2021-11-16T02:06:17.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203526,92.72339027595268,54.65686274509803,1610612764,84,88,2021-11-16T02:06:22Z,5250000,23.0,16.0,1,right,R. Neto driving Layup (8 PTS) (S. Dinwiddie 7 AST),"[203526, 203915]",1610612764.0,WAS,driving,,,Neto,R. Neto,,,,,2.82,Made,8.0,S. Dinwiddie,203915.0,7.0,,,,,,,,,,,,,,,
