actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
455,PT02M32.00S,2022-03-05T01:40:50.0Z,3,REGULAR,block,,[],1628418,,,1610612737,81,85,2022-03-05T01:40:52Z,4460000,,,0,,T. Bryant BLOCK (1 BLK),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M32.00S,2022-03-05T01:40:50.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,81,85,2022-03-05T01:40:59Z,4470000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,454.0,,,,,,,,,,,,,,
457,PT02M32.00S,2022-03-05T01:40:57.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,81,85,2022-03-05T01:40:57Z,4480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M32.00S,2022-03-05T01:40:58.3Z,3,REGULAR,substitution,out,[],1628398,,,1610612737,81,85,2022-03-05T01:41:07Z,4490000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M32.00S,2022-03-05T01:40:58.3Z,3,REGULAR,substitution,out,[],1629027,,,1610612737,81,85,2022-03-05T01:41:07Z,4500000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M32.00S,2022-03-05T01:40:58.3Z,3,REGULAR,substitution,in,[],203107,,,1610612737,81,85,2022-03-05T01:41:07Z,4510000,,,0,,SUB in: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M32.00S,2022-03-05T01:40:58.3Z,3,REGULAR,substitution,in,[],101150,,,1610612737,81,85,2022-03-05T01:41:07Z,4520000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M27.00S,2022-03-05T01:41:21.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203992,71.56701708278581,82.59803921568627,1610612737,81,88,2022-03-05T01:41:27Z,4530000,163.0,215.0,1,right,B. Bogdanovic 26' 3PT step back (10 PTS) (J. Collins 1 AST),"[203992, 1628381]",1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Made,,10.0,,,,26.96,J. Collins,1628381.0,1.0,,,,,,
464,PT02M09.00S,2022-03-05T01:41:38.0Z,3,REGULAR,2pt,Jump Shot,[],202397,22.28975032851511,55.63725490196079,1610612764,81,88,2022-03-05T01:41:43Z,4550000,-28.0,157.0,1,left,MISS I. Smith 15' pullup Shot,[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,,,,,,Missed,,,,,,15.95,,,,,,,,,
465,PT02M06.00S,2022-03-05T01:41:41.0Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,81,88,2022-03-05T01:41:43Z,4560000,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,464.0,,,,,,,,,4.0,4.0,0.0,,,
466,PT02M01.00S,2022-03-05T01:41:50.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,92.06636005256242,43.872549019607845,1610612737,81,88,2022-03-05T01:43:59Z,4570000,-31.0,22.0,1,right,MISS B. Bogdanovic driving floating Shot,[203992],1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Missed,,,,,,3.77,,,,,,,,,
467,PT01M58.00S,2022-03-05T01:41:53.5Z,3,REGULAR,rebound,defensive,[],202397,,,1610612764,81,88,2022-03-05T01:43:59Z,4580000,,,0,,I. Smith REBOUND (Off:0 Def:1),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,466.0,,,,,,,,,1.0,1.0,0.0,,,
468,PT01M55.00S,2022-03-05T01:41:55.9Z,3,REGULAR,foul,personal,[],1629631,,,1610612764,81,88,2022-03-05T01:44:18Z,4590000,,,0,,D. Hunter take personal FOUL (3 PF),"[1629631, 202397]",1610612737.0,ATL,take,,,Hunter,D. Hunter,,,,,1148.0,3.0,0.0,Smith,202397.0,,,,,,,,,,,,,,,,
470,PT01M51.00S,2022-03-05T01:42:18.5Z,3,REGULAR,turnover,bad pass,[],202397,,,1610612764,81,88,2022-03-05T01:42:25Z,4610000,,,0,,I. Smith bad pass TURNOVER (1 TO),"[202397, 203992]",1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,1.0,Bogdanovic,203992.0,,,,,,,,,,
471,PT01M51.00S,2022-03-05T01:42:18.5Z,3,REGULAR,steal,,[],203992,,,1610612737,81,88,2022-03-05T01:42:20Z,4620000,,,0,,B. Bogdanovic STEAL (2 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M47.00S,2022-03-05T01:42:22.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626153,93.24901445466492,54.90196078431373,1610612737,81,88,2022-03-05T01:45:05Z,4630000,25.0,11.0,1,right,MISS D. Wright running Layup - blocked,"[1626153, 202397]",1610612737.0,ATL,running,,,Wright,D. Wright,,,,,,,,,,Missed,,,,,,2.69,,,,,,,Smith,202397.0,
473,PT01M47.00S,2022-03-05T01:42:22.5Z,3,REGULAR,block,,[],202397,,,1610612737,81,88,2022-03-05T01:42:27Z,4640000,,,0,,I. Smith BLOCK (1 BLK),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M41.00S,2022-03-05T01:42:28.5Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,81,88,2022-03-05T01:42:28Z,4650000,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,472.0,,,,,,,,,3.0,3.0,0.0,,,
475,PT01M40.00S,2022-03-05T01:42:29.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629060,6.652431011826544,97.05882352941177,1610612764,84,88,2022-03-05T01:42:40Z,4660000,-235.0,10.0,1,left,R. Hachimura 3PT  (14 PTS) (T. Satoransky 1 AST),"[1629060, 203107]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,Made,,14.0,,,,23.55,T. Satoransky,203107.0,1.0,,,,,,
477,PT01M26.00S,2022-03-05T01:42:43.5Z,3,REGULAR,3pt,Jump Shot,[],1628381,75.77201051248358,9.803921568627452,1610612737,84,88,2022-03-05T01:42:47Z,4680000,-201.0,175.0,1,right,MISS J. Collins 26' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,Missed,,,,,,26.66,,,,,,,,,
478,PT01M23.00S,2022-03-05T01:42:46.5Z,3,REGULAR,rebound,defensive,[],203107,,,1610612764,84,88,2022-03-05T01:42:47Z,4690000,,,0,,T. Satoransky REBOUND (Off:1 Def:1),[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,477.0,,,,,,,,,2.0,1.0,1.0,,,
479,PT01M20.00S,2022-03-05T01:42:49.6Z,3,REGULAR,turnover,bad pass,[],203107,,,1610612764,84,88,2022-03-05T01:42:54Z,4700000,,,0,,T. Satoransky bad pass TURNOVER (1 TO),"[203107, 1628381]",1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,1.0,Collins,1628381.0,,,,,,,,,,
480,PT01M20.00S,2022-03-05T01:42:49.6Z,3,REGULAR,steal,,[],1628381,,,1610612737,84,88,2022-03-05T01:42:51Z,4710000,,,0,,J. Collins STEAL (1 STL),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M11.00S,2022-03-05T01:43:01.5Z,3,REGULAR,foul,offensive,[],1629631,,,1610612737,84,88,2022-03-05T01:43:18Z,4720000,,,0,,D. Hunter offensive FOUL (4 PF),"[1629631, 203107]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,1148.0,4.0,0.0,Satoransky,203107.0,,,,,,,,,,,,,,,,
483,PT01M11.00S,2022-03-05T01:43:01.5Z,3,REGULAR,turnover,offensive foul,[],1629631,,,1610612737,84,88,2022-03-05T01:43:01Z,4740000,,,0,,D. Hunter offensive foul TURNOVER (1 TO),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,1148.0,,,,,,,,1.0,,,,,,,,,,,,
484,PT01M11.00S,2022-03-05T01:43:18.4Z,3,REGULAR,substitution,out,[],1629631,,,1610612764,84,88,2022-03-05T01:43:22Z,4750000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M11.00S,2022-03-05T01:43:18.4Z,3,REGULAR,substitution,in,[],201568,,,1610612764,84,88,2022-03-05T01:43:22Z,4760000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M53.80S,2022-03-05T01:43:39.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203107,15.325229960578188,36.51960784313725,1610612764,84,88,2022-03-05T01:43:45Z,4770000,67.0,92.0,1,left,MISS T. Satoransky 11' fadeaway Shot,[203107],1610612764.0,WAS,fadeaway,,,Satoransky,T. Satoransky,,,,,,,,,,Missed,,,,,,11.37,,,,,,,,,
487,PT00M49.90S,2022-03-05T01:43:43.5Z,3,REGULAR,rebound,defensive,[],203992,,,1610612737,84,88,2022-03-05T01:43:45Z,4780000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:4),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,486.0,,,,,,,,,5.0,4.0,1.0,,,
488,PT00M37.70S,2022-03-05T01:43:55.5Z,3,REGULAR,3pt,Jump Shot,[],203992,74.32654402102497,85.29411764705883,1610612737,84,91,2022-03-05T01:44:01Z,4790000,176.0,189.0,1,right,B. Bogdanovic 25' 3PT pullup (13 PTS),[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Made,,13.0,,,,25.85,,,,,,,,,
489,PT00M27.80S,2022-03-05T01:44:12.9Z,3,REGULAR,3pt,Jump Shot,[],1630166,19.793035479632064,95.58823529411765,1610612764,84,91,2022-03-05T01:44:17Z,4800000,-228.0,134.0,1,left,MISS D. Avdija 26' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,Missed,,,,,,26.42,,,,,,,,,
490,PT00M25.10S,2022-03-05T01:44:15.6Z,3,REGULAR,rebound,defensive,[],201568,,,1610612737,84,91,2022-03-05T01:44:17Z,4810000,,,0,,D. Gallinari REBOUND (Off:0 Def:1),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,489.0,,,,,,,,,1.0,1.0,0.0,,,
491,PT00M07.50S,2022-03-05T01:44:34.9Z,3,REGULAR,foul,personal,[],1629060,,,1610612737,84,91,2022-03-05T01:44:43Z,4820000,,,0,,R. Hachimura personal FOUL (2 PF),"[1629060, 201568]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,1201.0,2.0,0.0,Gallinari,201568.0,,,,,,,,,,,,,,,,
493,PT00M07.50S,2022-03-05T01:44:52.8Z,3,REGULAR,substitution,out,[],1628418,,,1610612737,84,91,2022-03-05T01:45:05Z,4840000,,,0,,SUB out: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT00M07.50S,2022-03-05T01:44:52.8Z,3,REGULAR,substitution,in,[],203484,,,1610612737,84,91,2022-03-05T01:45:05Z,4850000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT00M00.00S,2022-03-05T01:45:19.3Z,3,REGULAR,2pt,Jump Shot,[],203992,75.77201051248358,47.794117647058826,1610612737,84,93,2022-03-05T01:45:27Z,4860000,-11.0,175.0,1,right,B. Bogdanovic 17' step back Jump Shot (15 PTS),[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Made,,15.0,,,,17.55,,,,,,,,,
496,PT00M00.00S,2022-03-05T01:45:29.9Z,3,REGULAR,instantreplay,request,[],0,,,1610612764,84,93,2022-03-05T01:45:55Z,4870000,,,0,,,[],,,support,,,,,,,,,1148.0,,,,,,,,,,,,,,,,,,,,End Period - Good Basket
497,PT00M00.00S,2022-03-05T01:46:20.5Z,3,REGULAR,period,end,[],0,,,1610612764,84,93,2022-03-05T01:46:20Z,4880000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-03-05T01:47:24.4Z,4,REGULAR,substitution,out,['startperiod'],1630166,,,1610612764,84,93,2022-03-05T01:47:53Z,4890000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-03-05T01:47:24.4Z,4,REGULAR,substitution,out,['startperiod'],203484,,,1610612764,84,93,2022-03-05T01:47:53Z,4900000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-03-05T01:47:24.4Z,4,REGULAR,substitution,in,['startperiod'],1630557,,,1610612764,84,93,2022-03-05T01:47:53Z,4910000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-03-05T01:47:24.4Z,4,REGULAR,substitution,in,['startperiod'],1628418,,,1610612764,84,93,2022-03-05T01:47:53Z,4920000,,,0,,SUB in: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2022-03-05T01:47:54.8Z,4,REGULAR,period,start,[],0,,,1610612737,84,93,2022-03-05T01:47:54Z,4930000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT11M44.00S,2022-03-05T01:48:11.7Z,4,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612737,84,93,2022-03-05T01:48:22Z,4940000,,,0,,T. Bryant shooting personal FOUL (4 PF) (Wright 2 FT),"[1628418, 1626153]",1610612764.0,WAS,shooting,,,Bryant,T. Bryant,,,,,1148.0,4.0,0.0,Wright,1626153.0,,,,,,,,,,,,,,,,
505,PT11M44.00S,2022-03-05T01:48:38.2Z,4,REGULAR,freethrow,1 of 2,[],1626153,,,1610612737,84,94,2022-03-05T01:48:57Z,4960000,,,0,,D. Wright Free Throw 1 of 2 (3 PTS),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,Made,,3.0,,,,,,,,,,,,,
506,PT11M44.00S,2022-03-05T01:48:38.2Z,4,REGULAR,freethrow,2 of 2,[],1626153,,,1610612737,84,94,2022-03-05T01:48:57Z,4970000,,,0,,MISS D. Wright Free Throw 2 of 2,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,Missed,,,,,,,,,,,,,,,
507,PT11M40.00S,2022-03-05T01:48:42.2Z,4,REGULAR,rebound,defensive,[],1629060,,,1610612764,84,94,2022-03-05T01:48:57Z,4980000,,,0,,R. Hachimura REBOUND (Off:0 Def:3),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,506.0,,,,,,,,,3.0,3.0,0.0,,,
508,PT11M29.00S,2022-03-05T01:49:06.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,7.046649145860711,53.18627450980392,1610612764,86,94,2022-03-05T01:49:37Z,4990000,-16.0,14.0,1,left,R. Hachimura cutting Layup (16 PTS) (T. Bryant 3 AST),"[1629060, 1628418]",1610612764.0,WAS,cutting,,,Hachimura,R. Hachimura,,,,,,,,,,Made,,16.0,,,,2.1,T. Bryant,1628418.0,3.0,,,,,,
510,PT11M06.00S,2022-03-05T01:49:29.2Z,4,REGULAR,2pt,Jump Shot,[],201568,86.41590013140605,19.607843137254903,1610612737,86,94,2022-03-05T01:49:34Z,5010000,-152.0,75.0,1,right,MISS D. Gallinari 16' fadeaway Shot,[201568],1610612737.0,ATL,fadeaway,,,Gallinari,D. Gallinari,,,,,,,,,,Missed,,,,,,16.96,,,,,,,,,
511,PT11M02.00S,2022-03-05T01:49:33.2Z,4,REGULAR,rebound,defensive,[],1628418,,,1610612764,86,94,2022-03-05T01:49:34Z,5020000,,,0,,T. Bryant REBOUND (Off:1 Def:4),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,510.0,,,,,,,,,5.0,4.0,1.0,,,
512,PT10M54.00S,2022-03-05T01:49:41.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628418,7.178055190538765,50.98039215686274,1610612764,88,94,2022-03-05T01:49:46Z,5030000,-5.0,15.0,1,left,T. Bryant cutting DUNK (8 PTS) (T. Satoransky 2 AST),"[1628418, 203107]",1610612764.0,WAS,cutting,,,Bryant,T. Bryant,,,,,,,,,,Made,,8.0,,,,1.58,T. Satoransky,203107.0,2.0,,,,,,
514,PT10M44.00S,2022-03-05T01:49:53.3Z,4,REGULAR,foul,personal,['2freethrow'],203107,,,1610612737,88,94,2022-03-05T01:50:05Z,5050000,,,0,,T. Satoransky shooting personal FOUL (2 PF) (Williams 2 FT),"[203107, 101150]",1610612764.0,WAS,shooting,,,Satoransky,T. Satoransky,,,,,1201.0,2.0,0.0,Williams,101150.0,,,,,,,,,,,,,,,,
516,PT10M44.00S,2022-03-05T01:50:22.6Z,4,REGULAR,freethrow,1 of 2,[],101150,,,1610612737,88,95,2022-03-05T01:50:22Z,5070000,,,0,,L. Williams Free Throw 1 of 2 (4 PTS),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,Made,,4.0,,,,,,,,,,,,,
517,PT10M44.00S,2022-03-05T01:50:34.7Z,4,REGULAR,freethrow,2 of 2,[],101150,,,1610612737,88,96,2022-03-05T01:50:34Z,5080000,,,0,,L. Williams Free Throw 2 of 2 (5 PTS),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,Made,,5.0,,,,,,,,,,,,,
518,PT10M30.00S,2022-03-05T01:50:48.9Z,4,REGULAR,3pt,Jump Shot,[],1628418,32.802233902759525,64.95098039215686,1610612764,88,96,2022-03-05T01:51:24Z,5090000,-75.0,256.0,1,left,MISS T. Bryant 26' 3PT,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,Missed,,,,,,26.65,,,,,,,,,
519,PT10M26.00S,2022-03-05T01:50:52.9Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,88,96,2022-03-05T01:50:53Z,5100000,,,0,,D. Gallinari REBOUND (Off:0 Def:2),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,518.0,,,,,,,,,2.0,2.0,0.0,,,
520,PT10M09.00S,2022-03-05T01:51:09.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,86.94152431011827,49.26470588235294,1610612737,88,96,2022-03-05T01:51:14Z,5110000,-4.0,70.0,1,right,MISS J. Collins 7' Hook,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,Missed,,,,,,7.03,,,,,,,,,
521,PT10M06.00S,2022-03-05T01:51:12.9Z,4,REGULAR,rebound,defensive,[],1629060,,,1610612764,88,96,2022-03-05T01:51:14Z,5120000,,,0,,R. Hachimura REBOUND (Off:0 Def:4),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,520.0,,,,,,,,,4.0,4.0,0.0,,,
522,PT10M03.00S,2022-03-05T01:51:15.6Z,4,REGULAR,3pt,Jump Shot,[],1630557,4.944152431011826,98.52941176470588,1610612764,88,96,2022-03-05T01:51:27Z,5130000,-243.0,-6.0,1,left,MISS C. Kispert 24' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,Missed,,,,,,24.27,,,,,,,,,
523,PT10M00.00S,2022-03-05T01:51:18.6Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612737,88,96,2022-03-05T01:51:21Z,5140000,,,0,,J. Collins REBOUND (Off:0 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,522.0,,,,,,,,,5.0,5.0,0.0,,,
524,PT09M47.00S,2022-03-05T01:51:31.8Z,4,REGULAR,2pt,Jump Shot,[],101150,77.08607095926413,40.931372549019606,1610612737,88,96,2022-03-05T01:51:37Z,5150000,-45.0,163.0,1,right,MISS L. Williams 16' pullup Shot,[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,,,,,,Missed,,,,,,16.91,,,,,,,,,
525,PT09M42.00S,2022-03-05T01:51:36.8Z,4,REGULAR,rebound,defensive,[],202397,,,1610612764,88,96,2022-03-05T01:51:37Z,5160000,,,0,,I. Smith REBOUND (Off:0 Def:2),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,524.0,,,,,,,,,2.0,2.0,0.0,,,
526,PT09M29.00S,2022-03-05T01:51:52.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,88,96,2022-03-05T01:51:52Z,5170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M23.00S,2022-03-05T01:52:12.3Z,4,REGULAR,2pt,Jump Shot,[],202397,9.149145860709593,71.81372549019608,1610612764,88,96,2022-03-05T01:52:17Z,5180000,-109.0,34.0,1,left,MISS I. Smith 11' driving floating Shot,[202397],1610612764.0,WAS,driving floating,,,Smith,I. Smith,,,,,,,,,,Missed,,,,,,11.41,,,,,,,,,
528,PT09M20.00S,2022-03-05T01:52:15.3Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,88,96,2022-03-05T01:52:17Z,5190000,,,0,,D. Gallinari REBOUND (Off:0 Def:3),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,527.0,,,,,,,,,3.0,3.0,0.0,,,
529,PT09M06.00S,2022-03-05T01:52:29.4Z,4,REGULAR,3pt,Jump Shot,[],101150,71.30420499342969,20.098039215686274,1610612737,88,99,2022-03-05T01:52:37Z,5200000,-150.0,217.0,1,right,L. Williams 26' 3PT pullup (8 PTS),[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,,,,,,Made,,8.0,,,,26.37,,,,,,,,,
531,PT08M46.00S,2022-03-05T01:52:49.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,12.171484888304862,50.245098039215684,1610612764,88,99,2022-03-05T01:52:57Z,5220000,-1.0,62.0,1,left,MISS C. Kispert 6' floating Shot,[1630557],1610612764.0,WAS,floating,,,Kispert,C. Kispert,,,,,,,,,,Missed,,,,,,6.19,,,,,,,,,
532,PT08M44.00S,2022-03-05T01:52:51.1Z,4,REGULAR,rebound,offensive,[],1630557,,,1610612764,88,99,2022-03-05T01:53:27Z,5230000,,,0,,C. Kispert REBOUND (Off:2 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,531.0,,,,,,,,,4.0,2.0,2.0,,,
533,PT08M43.00S,2022-03-05T01:52:56.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630557,5.590000152587891,50.0,1610612764,90,99,2022-03-05T01:53:34Z,5240000,0.0,0.0,1,left,C. Kispert putback Layup (9 PTS),[1630557],1610612764.0,WAS,putback,,,Kispert,C. Kispert,,,,,,,,,,Made,,9.0,,,,0.0,,,,,,,,,
534,PT08M25.00S,2022-03-05T01:53:12.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,90,99,2022-03-05T01:53:12Z,5250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M25.00S,2022-03-05T01:53:12.9Z,4,REGULAR,substitution,out,[],202397,,,1610612737,90,99,2022-03-05T01:53:20Z,5260000,,,0,,SUB out: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M25.00S,2022-03-05T01:53:12.9Z,4,REGULAR,substitution,in,[],1628398,,,1610612737,90,99,2022-03-05T01:53:20Z,5270000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M23.00S,2022-03-05T01:53:31.2Z,4,REGULAR,3pt,Jump Shot,[],201568,73.80091984231275,10.53921568627451,1610612737,90,99,2022-03-05T01:53:38Z,5280000,-197.0,194.0,1,right,MISS D. Gallinari 27' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,Missed,,,,,,27.66,,,,,,,,,
538,PT08M18.00S,2022-03-05T01:53:36.2Z,4,REGULAR,rebound,defensive,[],1628418,,,1610612764,90,99,2022-03-05T01:53:38Z,5290000,,,0,,T. Bryant REBOUND (Off:1 Def:5),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,537.0,,,,,,,,,6.0,5.0,1.0,,,
539,PT08M08.00S,2022-03-05T01:53:45.7Z,4,REGULAR,2pt,Jump Shot,[],1628418,25.18068331143233,70.09803921568627,1610612764,92,99,2022-03-05T01:53:53Z,5300000,-100.0,184.0,1,left,T. Bryant 20' Jump Shot (10 PTS) (K. Kuzma 7 AST),"[1628418, 1628398]",1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,Made,,10.0,,,,20.98,K. Kuzma,1628398.0,7.0,,,,,,
541,PT08M08.00S,2022-03-05T01:53:52.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,92,99,2022-03-05T01:53:52Z,5320000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M08.00S,2022-03-05T01:56:13.0Z,4,REGULAR,substitution,out,[],101150,,,1610612737,92,99,2022-03-05T01:56:35Z,5330000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M08.00S,2022-03-05T01:56:13.0Z,4,REGULAR,substitution,out,[],201568,,,1610612737,92,99,2022-03-05T01:56:35Z,5340000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
