actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
269,PT03M37.00S,2021-11-21T00:59:18.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628997,,,1610612748,36,34,2021-11-21T00:59:18Z,2650000,,,0,,C. Martin Free Throw 1 of 2 (3 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
270,PT03M37.00S,2021-11-21T00:59:35.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628997,,,1610612748,36,35,2021-11-21T00:59:35Z,2660000,,,0,,C. Martin Free Throw 2 of 2 (4 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
271,PT03M27.00S,2021-11-21T00:59:49.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,9.379106438896187,59.068627450980394,1610612764,36,35,2021-11-21T01:08:31Z,2670000,-45.0,36.0,1,left,MISS K. Kuzma cutting Layup - blocked,"[1628398, 1628997]",1610612764.0,WAS,cutting,,,Kuzma,K. Kuzma,,,,,5.77,Missed,,,,,,,,,,,,,,,,,,Martin,1628997.0
272,PT03M27.00S,2021-11-21T00:59:49.5Z,2,REGULAR,block,,[],1628997,,,1610612764,36,35,2021-11-21T00:59:52Z,2680000,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M23.00S,2021-11-21T00:59:53.5Z,2,REGULAR,rebound,offensive,[],1628398,,,1610612764,36,35,2021-11-21T00:59:54Z,2690000,,,0,,K. Kuzma REBOUND (Off:1 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,271.0,5.0,4.0,1.0,,,,,,,,,,,
274,PT03M17.00S,2021-11-21T00:59:58.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203484,28.827201051248352,21.568627450980387,1610612764,39,35,2021-11-21T01:09:10Z,2700000,142.0,218.0,1,left,K. Caldwell-Pope 26' 3PT pullup (6 PTS) (D. Avdija 1 AST),"[203484, 1630166]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,26.07,Made,6.0,D. Avdija,1630166.0,1.0,,,,,,,,,,,,,,,
276,PT03M06.00S,2021-11-21T01:00:10.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,83.75492772667542,61.51960784313725,1610612748,39,35,2021-11-21T01:00:14Z,2720000,58.0,100.0,1,right,MISS J. Butler 11' fadeaway Shot,[202710],1610612748.0,MIA,fadeaway,,,Butler,J. Butler,,,,,11.56,Missed,,,,,,,,,,,,,,,,,,,
277,PT03M04.00S,2021-11-21T01:00:12.2Z,2,REGULAR,rebound,defensive,[],203484,,,1610612764,39,35,2021-11-21T01:00:14Z,2730000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:3),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,276.0,3.0,3.0,0.0,,,,,,,,,,,
278,PT02M50.00S,2021-11-21T01:00:26.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,8.327858081471746,38.48039215686274,1610612764,41,35,2021-11-21T01:10:24Z,2740000,58.0,26.0,1,left,B. Beal 6' driving Layup (12 PTS),[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,6.31,Made,12.0,,,,,,,,,,,,,,,,,,
279,PT02M39.00S,2021-11-21T01:00:40.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612748,41,35,2021-11-21T01:00:49Z,2750000,,,0,,D. Avdija shooting personal FOUL (2 PF) (Butler 2 FT),"[1630166, 202710]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,1162.0,2.0,0.0,Butler,202710.0,,,
281,PT02M39.00S,2021-11-21T01:00:53.3Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630166,,,1610612748,41,35,2021-11-21T01:03:35Z,2770000,,,0,,D. Avdija technical FOUL (1 Tech),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,1162.0,2.0,1.0,,,,,
282,PT02M39.00S,2021-11-21T01:01:05.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,41,35,2021-11-21T01:01:05Z,2780000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M39.00S,2021-11-21T01:01:44.4Z,2,REGULAR,substitution,out,[],203526,,,1610612748,41,35,2021-11-21T01:03:28Z,2790000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M39.00S,2021-11-21T01:01:44.4Z,2,REGULAR,substitution,in,[],203915,,,1610612748,41,35,2021-11-21T01:03:28Z,2800000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M39.00S,2021-11-21T01:03:57.7Z,2,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,41,36,2021-11-21T01:03:57Z,2810000,,,0,,J. Butler technical Free Throw 1 of 1 (9 PTS),[202710],1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
286,PT02M39.00S,2021-11-21T01:04:19.5Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,41,37,2021-11-21T01:04:19Z,2820000,,,0,,J. Butler Free Throw 1 of 2 (10 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
287,PT02M39.00S,2021-11-21T01:04:38.9Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,41,38,2021-11-21T01:04:38Z,2830000,,,0,,J. Butler Free Throw 2 of 2 (11 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
288,PT02M27.00S,2021-11-21T01:04:53.6Z,2,REGULAR,foul,personal,[],1629130,,,1610612764,41,38,2021-11-21T01:05:04Z,2840000,,,0,,D. Robinson personal FOUL (3 PF),"[1629130, 203078]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,1162.0,3.0,0.0,Beal,203078.0,,,
290,PT02M26.00S,2021-11-21T01:05:08.5Z,2,REGULAR,substitution,out,[],1629130,,,1610612764,41,38,2021-11-21T01:05:12Z,2860000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M26.00S,2021-11-21T01:05:08.5Z,2,REGULAR,substitution,in,[],1629622,,,1610612764,41,38,2021-11-21T01:05:12Z,2870000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M13.00S,2021-11-21T01:05:38.7Z,2,REGULAR,foul,personal,[],1628997,,,1610612764,41,38,2021-11-21T01:06:14Z,2880000,,,0,,C. Martin personal FOUL (1 PF),"[1628997, 203078]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Beal,203078.0,,,
294,PT02M01.00S,2021-11-21T01:06:19.2Z,2,REGULAR,3pt,Jump Shot,[],203484,27.77595269382391,84.80392156862746,1610612764,41,38,2021-11-21T01:06:25Z,2900000,-174.0,209.0,1,left,MISS K. Caldwell-Pope 27' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,27.16,Missed,,,,,,,,,,,,,,,,,,,
295,PT01M58.00S,2021-11-21T01:06:22.2Z,2,REGULAR,rebound,offensive,[],1628398,,,1610612764,41,38,2021-11-21T01:06:25Z,2910000,,,0,,K. Kuzma REBOUND (Off:2 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,294.0,6.0,4.0,2.0,,,,,,,,,,,
296,PT01M57.00S,2021-11-21T01:06:23.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203078,33.952036793692514,46.568627450980394,1610612764,41,38,2021-11-21T01:06:29Z,2920000,17.0,267.0,1,left,MISS B. Beal 26' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,26.72,Missed,,,,,,,,,,,,,,,,,,,
297,PT01M52.00S,2021-11-21T01:06:28.3Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,41,38,2021-11-21T01:06:29Z,2930000,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,296.0,1.0,1.0,0.0,,,,,,,,,,,
298,PT01M47.00S,2021-11-21T01:06:38.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203915,,,1610612748,41,38,2021-11-21T01:06:56Z,2940000,,,0,,S. Dinwiddie personal FOUL (1 PF) (Tucker 2 FT),"[203915, 200782]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Tucker,200782.0,,,
300,PT01M47.00S,2021-11-21T01:07:02.9Z,2,REGULAR,freethrow,1 of 2,[],200782,,,1610612748,41,39,2021-11-21T01:07:02Z,2960000,,,0,,P. Tucker Free Throw 1 of 2 (1 PTS),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
301,PT01M47.00S,2021-11-21T01:07:23.1Z,2,REGULAR,freethrow,2 of 2,[],200782,,,1610612748,41,40,2021-11-21T01:07:23Z,2970000,,,0,,P. Tucker Free Throw 2 of 2 (2 PTS),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
302,PT01M33.00S,2021-11-21T01:07:41.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,41,40,2021-11-21T01:07:41Z,2980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M27.00S,2021-11-21T01:07:55.3Z,2,REGULAR,2pt,Jump Shot,[],203078,24.490801576872528,41.17647058823529,1610612764,41,40,2021-11-21T01:08:00Z,2990000,44.0,178.0,1,left,MISS B. Beal 18' pullup Shot,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,18.31,Missed,,,,,,,,,,,,,,,,,,,
304,PT01M22.00S,2021-11-21T01:08:00.3Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,41,40,2021-11-21T01:08:00Z,3000000,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,303.0,2.0,2.0,0.0,,,,,,,,,,,
305,PT01M18.00S,2021-11-21T01:08:04.6Z,2,REGULAR,3pt,Jump Shot,[],1629622,68.38042049934297,72.54901960784314,1610612748,41,40,2021-11-21T01:08:12Z,3010000,113.0,245.0,1,right,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,26.94,Missed,,,,,,,,,,,,,,,,,,,
306,PT01M13.00S,2021-11-21T01:08:09.1Z,2,REGULAR,rebound,offensive,[],200782,,,1610612748,41,40,2021-11-21T01:08:09Z,3020000,,,0,,P. Tucker REBOUND (Off:1 Def:0),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,305.0,1.0,0.0,1.0,,,,,,,,,,,
307,PT01M08.00S,2021-11-21T01:08:18.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612748,41,40,2021-11-21T01:08:36Z,3030000,,,0,,D. Avdija personal FOUL (3 PF) (Butler 2 FT),"[1630166, 202710]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,1627534.0,3.0,1.0,Butler,202710.0,,,
309,PT01M08.00S,2021-11-21T01:09:00.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202710,,,1610612748,41,40,2021-11-21T01:09:00Z,3050000,,,0,,MISS J. Butler Free Throw 1 of 2,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Missed,,,,,,,,,,,,,,,,,,,
310,PT01M08.00S,2021-11-21T01:09:00.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,41,40,2021-11-21T01:09:00Z,3060000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,309.0,,,,,,,,,,,,,,
311,PT01M08.00S,2021-11-21T01:09:01.2Z,2,REGULAR,substitution,out,[],1630166,,,1610612748,41,40,2021-11-21T01:09:05Z,3070000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M08.00S,2021-11-21T01:09:01.2Z,2,REGULAR,substitution,in,[],1630557,,,1610612748,41,40,2021-11-21T01:09:05Z,3080000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M08.00S,2021-11-21T01:09:25.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202710,,,1610612748,41,41,2021-11-21T01:09:25Z,3090000,,,0,,J. Butler Free Throw 2 of 2 (12 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
314,PT00M47.70S,2021-11-21T01:09:47.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,10.693166885676746,36.029411764705884,1610612764,41,41,2021-11-21T01:15:28Z,3100000,70.0,48.0,1,left,MISS S. Dinwiddie 8' driving Layup - blocked,"[203915, 200782]",1610612764.0,WAS,driving,,,Dinwiddie,S. Dinwiddie,,,,,8.48,Missed,,,,,,,,,,,,,,,,,,Tucker,200782.0
315,PT00M47.70S,2021-11-21T01:09:47.7Z,2,REGULAR,block,,[],200782,,,1610612764,41,41,2021-11-21T01:09:50Z,3110000,,,0,,P. Tucker BLOCK (1 BLK),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M44.10S,2021-11-21T01:09:51.3Z,2,REGULAR,rebound,defensive,[],200782,,,1610612748,41,41,2021-11-21T01:10:01Z,3120000,,,0,,P. Tucker REBOUND (Off:1 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,314.0,2.0,1.0,1.0,,,,,,,,,,,
317,PT00M32.70S,2021-11-21T01:10:02.6Z,2,REGULAR,3pt,Jump Shot,[],200768,69.82588699080158,15.441176470588232,1610612748,41,41,2021-11-21T01:10:08Z,3130000,-173.0,231.0,1,right,MISS K. Lowry 28' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,28.86,Missed,,,,,,,,,,,,,,,,,,,
318,PT00M29.00S,2021-11-21T01:10:06.3Z,2,REGULAR,rebound,offensive,[],200782,,,1610612748,41,41,2021-11-21T01:10:08Z,3140000,,,0,,P. Tucker REBOUND (Off:2 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,317.0,3.0,1.0,2.0,,,,,,,,,,,
319,PT00M25.80S,2021-11-21T01:10:10.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629622,89.93101182654402,48.28431372549019,1610612748,41,43,2021-11-21T01:16:13Z,3150000,-9.0,42.0,1,right,M. Strus driving finger roll Layup (2 PTS) (P. Tucker 1 AST),"[1629622, 200782]",1610612748.0,MIA,driving finger roll,,,Strus,M. Strus,,,,,4.3,Made,2.0,P. Tucker,200782.0,1.0,,,,,,,,,,,,,,,
321,PT00M01.30S,2021-11-21T01:10:36.8Z,2,REGULAR,2pt,Jump Shot,[],203915,24.753613666228645,68.38235294117646,1610612764,41,43,2021-11-21T01:10:45Z,3170000,-92.0,180.0,1,left,MISS S. Dinwiddie 20' step back Shot,[203915],1610612764.0,WAS,step back,,,Dinwiddie,S. Dinwiddie,,,,,20.23,Missed,,,,,,,,,,,,,,,,,,,
322,PT00M01.30S,2021-11-21T01:10:36.8Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,41,43,2021-11-21T01:10:45Z,3180000,,,0,,M. Strus REBOUND (Off:0 Def:3),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,321.0,3.0,3.0,0.0,,,,,,,,,,,
323,PT00M00.10S,2021-11-21T01:10:41.0Z,2,REGULAR,3pt,Jump Shot,[],1629622,20.54862023653088,64.2156862745098,1610612748,41,43,2021-11-21T01:11:53Z,3190000,71.0,694.0,1,right,MISS M. Strus 69' running 3PT,[1629622],1610612748.0,MIA,running,,,Strus,M. Strus,,,,,69.79,Missed,,,,,,,,,,,,,,,,,,,
324,PT00M00.10S,2021-11-21T01:10:41.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,41,43,2021-11-21T01:11:53Z,3200000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,323.0,,,,,,,,,,,,,,
325,PT00M00.00S,2021-11-21T01:10:53.2Z,2,REGULAR,period,end,[],0,,,1610612748,41,43,2021-11-21T01:10:53Z,3210000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-11-21T01:25:18.5Z,3,REGULAR,substitution,out,['startperiod'],1630557,,,1610612748,41,43,2021-11-21T01:25:49Z,3220000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2021-11-21T01:25:18.5Z,3,REGULAR,substitution,out,['startperiod'],1628997,,,1610612748,41,43,2021-11-21T01:25:49Z,3230000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2021-11-21T01:25:18.5Z,3,REGULAR,substitution,out,['startperiod'],1629622,,,1610612748,41,43,2021-11-21T01:25:49Z,3240000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2021-11-21T01:25:18.5Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612748,41,43,2021-11-21T01:25:49Z,3250000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2021-11-21T01:25:18.5Z,3,REGULAR,substitution,in,['startperiod'],1629130,,,1610612748,41,43,2021-11-21T01:25:49Z,3260000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2021-11-21T01:25:18.5Z,3,REGULAR,substitution,in,['startperiod'],1628389,,,1610612748,41,43,2021-11-21T01:25:49Z,3270000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2021-11-21T01:26:02.5Z,3,REGULAR,period,start,[],0,,,1610612764,41,43,2021-11-21T01:26:02Z,3280000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT11M42.00S,2021-11-21T01:26:22.2Z,3,REGULAR,foul,personal,[],200782,,,1610612764,41,43,2021-11-21T01:26:31Z,3290000,,,0,,P. Tucker personal FOUL (1 PF),"[200782, 1629655]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Gafford,1629655.0,,,
335,PT11M32.00S,2021-11-21T01:26:53.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629655,91.63929040735874,49.50980392156863,1610612764,43,43,2021-11-21T01:26:58Z,3310000,-2.0,26.0,1,right,D. Gafford Hook (4 PTS) (K. Caldwell-Pope 1 AST),"[1629655, 203484]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,2.62,Made,4.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,,,,,,
337,PT11M20.00S,2021-11-21T01:27:06.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,5.831143232588701,44.36274509803921,1610612748,43,43,2021-11-21T01:31:23Z,3330000,28.0,2.0,1,left,MISS B. Adebayo driving Layup - blocked,"[1628389, 1629655]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,2.83,Missed,,,,,,,,,,,,,,,,,,Gafford,1629655.0
368,PT11M20.00S,2021-11-21T01:27:06.1Z,3,REGULAR,block,,[],1629655,,,1610612748,43,43,2021-11-21T01:31:55Z,3335000,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M20.00S,2021-11-21T01:27:06.1Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,43,43,2021-11-21T01:31:55Z,3340000,,,0,,B. Adebayo REBOUND (Off:3 Def:0),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,337.0,3.0,0.0,3.0,,,,,,,,,,,
339,PT11M11.00S,2021-11-21T01:27:14.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628389,7.276609724047319,49.50980392156863,1610612748,43,45,2021-11-21T01:32:20Z,3350000,2.0,16.0,1,left,B. Adebayo putback DUNK (9 PTS),[1628389],1610612748.0,MIA,putback,,,Adebayo,B. Adebayo,,,,,1.61,Made,9.0,,,,,,,,,,,,,,,,,,
340,PT11M00.00S,2021-11-21T01:27:25.4Z,3,REGULAR,2pt,Jump Shot,[],203078,87.9599211563732,82.1078431372549,1610612764,45,45,2021-11-21T01:28:04Z,3360000,161.0,61.0,1,right,B. Beal 17' Jump Shot (14 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,17.16,Made,14.0,,,,,,,,,,,,,,,,,,
341,PT10M42.00S,2021-11-21T01:27:43.2Z,3,REGULAR,3pt,Jump Shot,[],1629130,27.250328515111704,81.61764705882354,1610612748,45,48,2021-11-21T01:28:01Z,3370000,-158.0,204.0,1,left,D. Robinson 25' 3PT  (7 PTS) (B. Adebayo 1 AST),"[1629130, 1628389]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,25.79,Made,7.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,,,
343,PT10M22.00S,2021-11-21T01:28:03.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203484,92.55913272010513,43.872549019607845,1610612764,45,48,2021-11-21T01:33:45Z,3390000,-31.0,17.0,1,right,MISS K. Caldwell-Pope driving Layup,[203484],1610612764.0,WAS,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,3.52,Missed,,,,,,,,,,,,,,,,,,,
344,PT10M22.00S,2021-11-21T01:28:03.0Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,45,48,2021-11-21T01:28:07Z,3400000,,,0,,B. Adebayo REBOUND (Off:3 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,343.0,4.0,1.0,3.0,,,,,,,,,,,
345,PT10M18.00S,2021-11-21T01:28:10.3Z,3,REGULAR,foul,personal,['2freethrow'],203078,,,1610612748,45,48,2021-11-21T01:28:22Z,3410000,,,0,,B. Beal shooting personal FOUL (3 PF) (Adebayo 2 FT),"[203078, 1628389]",1610612764.0,WAS,shooting,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,1627534.0,3.0,0.0,Adebayo,1628389.0,,,
347,PT10M18.00S,2021-11-21T01:28:44.2Z,3,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,45,49,2021-11-21T01:28:44Z,3430000,,,0,,B. Adebayo Free Throw 1 of 2 (10 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
348,PT10M18.00S,2021-11-21T01:29:05.4Z,3,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,45,50,2021-11-21T01:29:05Z,3440000,,,0,,B. Adebayo Free Throw 2 of 2 (11 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
349,PT10M05.00S,2021-11-21T01:29:19.8Z,3,REGULAR,3pt,Jump Shot,[],203915,69.03745072273324,72.30392156862744,1610612764,45,50,2021-11-21T01:29:24Z,3450000,112.0,239.0,1,right,MISS S. Dinwiddie 26' pullup 3PT,[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,,
350,PT10M02.00S,2021-11-21T01:29:22.8Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,45,50,2021-11-21T01:29:24Z,3460000,,,0,,J. Butler REBOUND (Off:0 Def:5),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,349.0,5.0,5.0,0.0,,,,,,,,,,,
351,PT09M52.00S,2021-11-21T01:29:33.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,8.327858081471746,54.65686274509804,1610612748,45,52,2021-11-21T01:29:38Z,3470000,-23.0,26.0,1,left,J. Butler bank Jump Shot (14 PTS),[202710],1610612748.0,MIA,bank,,,Butler,J. Butler,,,,,3.48,Made,14.0,,,,,,,,,,,,,,,,,,
352,PT09M41.00S,2021-11-21T01:29:43.3Z,3,REGULAR,3pt,Jump Shot,[],203078,70.61432325886992,78.43137254901961,1610612764,45,52,2021-11-21T01:29:48Z,3480000,142.0,224.0,1,right,MISS B. Beal 26' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,26.51,Missed,,,,,,,,,,,,,,,,,,,
353,PT09M38.00S,2021-11-21T01:29:46.6Z,3,REGULAR,rebound,offensive,[],1628398,,,1610612764,45,52,2021-11-21T01:29:46Z,3490000,,,0,,K. Kuzma REBOUND (Off:3 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,352.0,7.0,4.0,3.0,,,,,,,,,,,
354,PT09M37.00S,2021-11-21T01:29:49.3Z,3,REGULAR,foul,personal,[],1628389,,,1610612764,45,52,2021-11-21T01:29:59Z,3500000,,,0,,B. Adebayo personal FOUL (2 PF),"[1628389, 203078]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Beal,203078.0,,,
