actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
280,PT00M27.60S,2022-03-30T00:01:25.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203107,,,1610612741,46,49,2022-03-30T00:01:31Z,2750000,,,0,,T. Satoransky personal FOUL (1 PF) (DeRozan 2 FT),"[203107, 201942]",1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,DeRozan,201942.0
282,PT00M27.60S,2022-03-30T00:01:49.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201942,,,1610612741,46,50,2022-03-30T00:01:49Z,2770000,,,0,,D. DeRozan Free Throw 1 of 2 (8 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
283,PT00M27.60S,2022-03-30T00:02:04.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612741,46,51,2022-03-30T00:02:04Z,2780000,,,0,,D. DeRozan Free Throw 2 of 2 (9 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
284,PT00M03.30S,2022-03-30T00:02:32.7Z,2,REGULAR,2pt,Jump Shot,[],204001,25.969119579500656,55.14705882352941,1610612764,46,51,2022-03-30T00:02:40Z,2790000,-26.0,192.0,1,left,MISS K. Porzingis 19' running Shot,[204001],1610612764.0,WAS,running,,,Porzingis,K. Porzingis,,,,,19.33,Missed,,,,,,,,,,,,,,,,,,
285,PT00M00.20S,2022-03-30T00:02:35.9Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,46,51,2022-03-30T00:02:35Z,2800000,,,0,,D. DeRozan REBOUND (Off:0 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,284.0,4.0,4.0,0.0,,,,,,,,,,,,,,
286,PT00M00.10S,2022-03-30T00:02:36.9Z,2,REGULAR,3pt,Jump Shot,[],201942,48.17674113009198,15.196078431372548,1610612741,46,51,2022-03-30T00:02:48Z,2810000,-174.0,435.0,1,right,MISS D. DeRozan 46' running 3PT,[201942],1610612741.0,CHI,running,,,DeRozan,D. DeRozan,,,,,46.81,Missed,,,,,,,,,,,,,,,,,,
287,PT00M00.10S,2022-03-30T00:02:36.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,46,51,2022-03-30T00:02:45Z,2820000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,286.0,,,,,,,,,,,,,,,,,
288,PT00M00.00S,2022-03-30T00:02:47.3Z,2,REGULAR,period,end,[],0,,,1610612741,46,51,2022-03-30T00:02:47Z,2830000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT12M00.00S,2022-03-30T00:17:14.2Z,3,REGULAR,substitution,out,['startperiod'],1630166,,,1610612741,46,51,2022-03-30T00:17:41Z,2840000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
290,PT12M00.00S,2022-03-30T00:17:14.2Z,3,REGULAR,substitution,in,['startperiod'],1630557,,,1610612741,46,51,2022-03-30T00:17:41Z,2850000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
291,PT12M00.00S,2022-03-30T00:18:06.7Z,3,REGULAR,period,start,[],0,,,1610612741,46,51,2022-03-30T00:18:06Z,2860000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT11M48.00S,2022-03-30T00:18:17.4Z,3,REGULAR,3pt,Jump Shot,[],202696,28.991458607095925,75.24509803921569,1610612741,46,51,2022-03-30T00:18:21Z,2870000,-126.0,220.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,
293,PT11M46.00S,2022-03-30T00:18:19.4Z,3,REGULAR,rebound,defensive,[],203484,,,1610612764,46,51,2022-03-30T00:18:21Z,2880000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,292.0,2.0,2.0,0.0,,,,,,,,,,,,,,
294,PT11M34.00S,2022-03-30T00:18:31.8Z,3,REGULAR,2pt,Jump Shot,[],203484,76.82325886990802,31.61764705882353,1610612764,46,51,2022-03-30T00:18:36Z,2890000,-92.0,165.0,1,right,MISS K. Caldwell-Pope 18' pullup Shot,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,18.92,Missed,,,,,,,,,,,,,,,,,,
295,PT11M32.00S,2022-03-30T00:18:33.8Z,3,REGULAR,rebound,offensive,[],204001,,,1610612764,46,51,2022-03-30T00:18:36Z,2900000,,,0,,K. Porzingis REBOUND (Off:1 Def:7),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,294.0,8.0,7.0,1.0,,,,,,,,,,,,,,
296,PT11M27.00S,2022-03-30T00:18:38.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629060,67.49342969776609,55.63725490196079,1610612764,49,51,2022-03-30T00:18:43Z,2910000,28.0,253.0,1,right,R. Hachimura 25' 3PT  (11 PTS) (T. Satoransky 5 AST),"[1629060, 203107]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,25.47,Made,,,,,,,11.0,T. Satoransky,203107.0,5.0,,,,,,,,
298,PT11M05.00S,2022-03-30T00:19:00.9Z,3,REGULAR,turnover,lost ball,[],203897,,,1610612741,49,51,2022-03-30T00:19:04Z,2930000,,,0,,Z. LaVine lost ball TURNOVER (2 TO),"[203897, 1630557]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,2.0,Kispert,1630557.0,,,,,
299,PT11M05.00S,2022-03-30T00:19:00.9Z,3,REGULAR,steal,,[],1630557,,,1610612764,49,51,2022-03-30T00:28:44Z,2940000,,,0,,C. Kispert STEAL (1 STL),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
300,PT10M44.00S,2022-03-30T00:19:21.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629060,91.80354796320631,26.225490196078432,1610612764,51,51,2022-03-30T00:19:25Z,2950000,-119.0,25.0,1,right,R. Hachimura 12' turnaround fadeaway Jump Shot (13 PTS),[1629060],1610612764.0,WAS,turnaround fadeaway,,,Hachimura,R. Hachimura,,,,,12.14,Made,,,,,,,13.0,,,,,,,,,,,
301,PT10M25.00S,2022-03-30T00:19:41.0Z,3,REGULAR,turnover,bad pass,[],1627936,,,1610612741,51,51,2022-03-30T00:19:47Z,2960000,,,0,,A. Caruso bad pass TURNOVER (1 TO),"[1627936, 203107]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,1.0,Satoransky,203107.0,,,,,
302,PT10M25.00S,2022-03-30T00:19:41.0Z,3,REGULAR,steal,,[],203107,,,1610612764,51,51,2022-03-30T00:19:44Z,2970000,,,0,,T. Satoransky STEAL (1 STL),[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,
303,PT10M21.00S,2022-03-30T00:19:45.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630557,92.59198423127464,54.41176470588235,1610612764,53,51,2022-03-30T00:19:52Z,2980000,22.0,17.0,1,right,C. Kispert running DUNK (9 PTS) (T. Satoransky 6 AST),"[1630557, 203107]",1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,2.79,Made,,,,,,,9.0,T. Satoransky,203107.0,6.0,,,,,,,,
305,PT10M20.00S,2022-03-30T00:19:51.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,53,51,2022-03-30T00:19:51Z,3000000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT10M02.00S,2022-03-30T00:23:03.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,4.681340341655716,62.99019607843137,1610612741,53,53,2022-03-30T00:23:18Z,3010000,-65.0,-8.0,1,left,D. DeRozan 6' Jump Shot (11 PTS) (N. Vucevic 1 AST),"[201942, 202696]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,6.56,Made,,,,,,,11.0,N. Vucevic,202696.0,1.0,,,,,,,,
309,PT09M40.00S,2022-03-30T00:23:24.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,93.24901445466492,44.85294117647059,1610612764,55,53,2022-03-30T00:23:28Z,3040000,-26.0,11.0,1,right,R. Hachimura Layup (15 PTS),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,2.8,Made,,,,,,,15.0,,,,,,,,,,,
310,PT09M31.00S,2022-03-30T00:23:34.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,17.0335085413929,62.5,1610612741,55,53,2022-03-30T00:23:38Z,3050000,-62.0,108.0,1,left,MISS D. DeRozan 12' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,12.44,Missed,,,,,,,,,,,,,,,,,,
311,PT09M29.00S,2022-03-30T00:23:36.4Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,55,53,2022-03-30T00:23:38Z,3060000,,,0,,K. Porzingis REBOUND (Off:1 Def:8),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,310.0,9.0,8.0,1.0,,,,,,,,,,,,,,
312,PT09M23.00S,2022-03-30T00:23:44.1Z,3,REGULAR,foul,personal,['2freethrow'],202696,,,1610612764,55,53,2022-03-30T00:23:50Z,3070000,,,0,,N. Vucevic shooting personal FOUL (2 PF) (Caldwell-Pope 2 FT),"[202696, 203484]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Caldwell-Pope,203484.0
314,PT09M23.00S,2022-03-30T00:24:15.8Z,3,REGULAR,freethrow,1 of 2,[],203484,,,1610612764,56,53,2022-03-30T00:24:33Z,3090000,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (7 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
315,PT09M23.00S,2022-03-30T00:24:15.8Z,3,REGULAR,freethrow,2 of 2,[],203484,,,1610612764,56,53,2022-03-30T00:24:33Z,3100000,,,0,,MISS K. Caldwell-Pope Free Throw 2 of 2,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Missed,,,,,,,,,,,,,,,,,,
316,PT09M21.00S,2022-03-30T00:24:17.8Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,56,53,2022-03-30T00:24:33Z,3110000,,,0,,N. Vucevic REBOUND (Off:1 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,315.0,3.0,2.0,1.0,,,,,,,,,,,,,,
317,PT09M01.00S,2022-03-30T00:24:51.9Z,3,REGULAR,3pt,Jump Shot,[],1630245,6.652431011826544,99.01960784313727,1610612741,56,53,2022-03-30T00:24:56Z,3120000,-245.0,10.0,1,left,MISS A. Dosunmu 24' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,24.53,Missed,,,,,,,,,,,,,,,,,,
318,PT08M58.00S,2022-03-30T00:24:54.9Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612764,56,53,2022-03-30T00:24:56Z,3130000,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,317.0,1.0,1.0,0.0,,,,,,,,,,,,,,
319,PT08M50.00S,2022-03-30T00:25:03.8Z,3,REGULAR,3pt,Jump Shot,[],204001,64.99671484888306,48.529411764705884,1610612764,56,53,2022-03-30T00:25:08Z,3140000,-7.0,277.0,1,right,MISS K. Porzingis 27' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,27.66,Missed,,,,,,,,,,,,,,,,,,
320,PT08M46.00S,2022-03-30T00:25:07.8Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,56,53,2022-03-30T00:25:08Z,3150000,,,0,,D. DeRozan REBOUND (Off:0 Def:5),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,319.0,5.0,5.0,0.0,,,,,,,,,,,,,,
321,PT08M41.00S,2022-03-30T00:25:12.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,7.966491458607096,63.48039215686274,1610612741,56,53,2022-03-30T00:25:20Z,3160000,-67.0,22.0,1,left,MISS D. DeRozan 7' driving Layup,[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,7.1,Missed,,,,,,,,,,,,,,,,,,
322,PT08M39.00S,2022-03-30T00:25:14.3Z,3,REGULAR,rebound,defensive,[],203107,,,1610612764,56,53,2022-03-30T00:25:20Z,3170000,,,0,,T. Satoransky REBOUND (Off:0 Def:3),[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,321.0,3.0,3.0,0.0,,,,,,,,,,,,,,
323,PT08M32.00S,2022-03-30T00:25:21.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,88.91261498028909,36.51960784313725,1610612764,56,53,2022-03-30T00:25:25Z,3180000,-67.0,52.0,1,right,MISS K. Porzingis 8' bank Shot,[204001],1610612764.0,WAS,bank,,,Porzingis,K. Porzingis,,,,,8.49,Missed,,,,,,,,,,,,,,,,,,
324,PT08M30.00S,2022-03-30T00:25:23.1Z,3,REGULAR,rebound,defensive,[],1627936,,,1610612741,56,53,2022-03-30T00:25:25Z,3190000,,,0,,A. Caruso REBOUND (Off:0 Def:3),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,323.0,3.0,3.0,0.0,,,,,,,,,,,,,,
325,PT08M24.00S,2022-03-30T00:25:33.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,10.726018396846255,44.85294117647059,1610612741,56,55,2022-03-30T00:25:37Z,3200000,26.0,48.0,1,left,N. Vucevic Hook (22 PTS) (A. Dosunmu 6 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,5.47,Made,,,,,,,22.0,A. Dosunmu,1630245.0,6.0,,,,,,,,
327,PT08M24.00S,2022-03-30T00:25:35.9Z,3,REGULAR,foul,personal,['1freethrow'],203107,,,1610612741,56,55,2022-03-30T00:25:43Z,3220000,,,0,,T. Satoransky shooting personal FOUL (2 PF) (Vucevic 1 FT),"[203107, 202696]",1610612764.0,WAS,shooting,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Vucevic,202696.0
329,PT08M24.00S,2022-03-30T00:26:11.9Z,3,REGULAR,freethrow,1 of 1,[],202696,,,1610612741,56,56,2022-03-30T00:26:11Z,3240000,,,0,,N. Vucevic Free Throw 1 of 1 (23 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Made,,,,,,,23.0,,,,,,,,,,,
330,PT08M06.00S,2022-03-30T00:26:31.1Z,3,REGULAR,turnover,bad pass,[],1630557,,,1610612764,56,56,2022-03-30T00:26:36Z,3250000,,,0,,C. Kispert bad pass TURNOVER (1 TO),"[1630557, 202696]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,1.0,Vucevic,202696.0,,,,,
331,PT08M06.00S,2022-03-30T00:26:31.1Z,3,REGULAR,steal,,[],202696,,,1610612741,56,56,2022-03-30T00:28:49Z,3260000,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
332,PT08M01.00S,2022-03-30T00:26:38.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201942,16.90210249671485,38.72549019607843,1610612741,56,58,2022-03-30T00:29:45Z,3270000,56.0,106.0,1,left,D. DeRozan 12' driving floating Jump Shot (13 PTS),[201942],1610612741.0,CHI,driving floating,,,DeRozan,D. DeRozan,,,,,12.04,Made,,,,,,,13.0,,,,,,,,,,,
333,PT08M01.00S,2022-03-30T00:26:41.4Z,3,REGULAR,foul,personal,['1freethrow'],1630557,,,1610612741,56,58,2022-03-30T00:26:51Z,3280000,,,0,,C. Kispert shooting personal FOUL (2 PF) (DeRozan 1 FT),"[1630557, 201942]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,101284.0,2.0,0.0,DeRozan,201942.0
335,PT08M01.00S,2022-03-30T00:27:06.5Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],201942,,,1610612741,56,59,2022-03-30T00:27:06Z,3300000,,,0,,D. DeRozan Free Throw 1 of 1 (14 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
336,PT07M44.00S,2022-03-30T00:27:24.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,79.97700394218134,37.745098039215684,1610612764,58,59,2022-03-30T00:27:28Z,3310000,-61.0,136.0,1,right,K. Caldwell-Pope 14' pullup Jump Shot (9 PTS) (K. Porzingis 4 AST),"[203484, 204001]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,14.89,Made,,,,,,,9.0,K. Porzingis,204001.0,4.0,,,,,,,,
338,PT07M24.00S,2022-03-30T00:27:45.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202696,9.674770039421814,57.84313725490197,1610612741,58,61,2022-03-30T00:27:49Z,3330000,-39.0,38.0,1,left,N. Vucevic driving Layup (25 PTS),[202696],1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,5.49,Made,,,,,,,25.0,,,,,,,,,,,
339,PT07M04.00S,2022-03-30T00:28:04.5Z,3,REGULAR,2pt,Jump Shot,[],204001,92.72339027595268,68.62745098039215,1610612764,58,61,2022-03-30T00:28:09Z,3340000,93.0,16.0,1,right,MISS K. Porzingis 9' Jump Shot,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,9.44,Missed,,,,,,,,,,,,,,,,,,
340,PT07M00.00S,2022-03-30T00:28:08.0Z,3,REGULAR,rebound,offensive,[],1629060,,,1610612764,58,61,2022-03-30T00:28:08Z,3350000,,,0,,R. Hachimura REBOUND (Off:1 Def:1),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,339.0,2.0,1.0,1.0,,,,,,,,,,,,,,
341,PT06M57.00S,2022-03-30T00:28:11.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629060,81.15965834428384,39.705882352941174,1610612764,58,61,2022-03-30T00:28:15Z,3360000,-51.0,125.0,1,right,MISS R. Hachimura 13' turnaround fadeaway Shot,[1629060],1610612764.0,WAS,turnaround fadeaway,,,Hachimura,R. Hachimura,,,,,13.48,Missed,,,,,,,,,,,,,,,,,,
342,PT06M54.00S,2022-03-30T00:28:14.1Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,58,61,2022-03-30T00:28:15Z,3370000,,,0,,D. DeRozan REBOUND (Off:0 Def:6),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,341.0,6.0,6.0,0.0,,,,,,,,,,,,,,
343,PT06M49.00S,2022-03-30T00:28:20.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,7.30946123521682,57.107843137254896,1610612741,58,63,2022-03-30T00:28:25Z,3380000,-36.0,16.0,1,left,D. DeRozan driving Layup (16 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,3.9,Made,,,,,,,16.0,,,,,,,,,,,
344,PT06M49.00S,2022-03-30T00:28:24.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,58,63,2022-03-30T00:28:24Z,3390000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT06M49.00S,2022-03-30T00:28:30.6Z,3,REGULAR,substitution,out,[],1630557,,,1610612764,58,63,2022-03-30T00:31:08Z,3400000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
346,PT06M49.00S,2022-03-30T00:28:30.6Z,3,REGULAR,substitution,out,[],1627936,,,1610612764,58,63,2022-03-30T00:31:08Z,3410000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
347,PT06M49.00S,2022-03-30T00:28:30.6Z,3,REGULAR,substitution,in,[],1630166,,,1610612764,58,63,2022-03-30T00:31:08Z,3420000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
348,PT06M49.00S,2022-03-30T00:28:30.6Z,3,REGULAR,substitution,in,[],1630172,,,1610612764,58,63,2022-03-30T00:31:08Z,3430000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,
349,PT06M37.00S,2022-03-30T00:31:33.6Z,3,REGULAR,turnover,bad pass,[],1630166,,,1610612764,58,63,2022-03-30T00:31:39Z,3440000,,,0,,D. Avdija bad pass TURNOVER (2 TO),"[1630166, 1630172]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,2.0,Williams,1630172.0,,,,,
350,PT06M37.00S,2022-03-30T00:31:33.6Z,3,REGULAR,steal,,[],1630172,,,1610612741,58,63,2022-03-30T00:31:36Z,3450000,,,0,,P. Williams STEAL (1 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,
351,PT06M31.00S,2022-03-30T00:31:38.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201942,8.360709592641262,61.51960784313726,1610612741,58,63,2022-03-30T00:32:43Z,3460000,-58.0,26.0,1,left,MISS D. DeRozan 6' running Layup,[201942],1610612741.0,CHI,running,,,DeRozan,D. DeRozan,,,,,6.32,Missed,,,,,,,,,,,,,,,,,,
352,PT06M29.00S,2022-03-30T00:31:40.7Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,58,63,2022-03-30T00:31:45Z,3470000,,,0,,D. Avdija REBOUND (Off:1 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,351.0,5.0,4.0,1.0,,,,,,,,,,,,,,
353,PT06M24.00S,2022-03-30T00:31:46.1Z,3,REGULAR,3pt,Jump Shot,[],1630166,95.3515111695138,4.901960784313726,1610612764,58,63,2022-03-30T00:31:52Z,3480000,-225.0,-9.0,1,right,MISS D. Avdija 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,22.57,Missed,,,,,,,,,,,,,,,,,,
354,PT06M21.00S,2022-03-30T00:31:49.1Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,58,63,2022-03-30T00:31:52Z,3490000,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,353.0,3.0,3.0,0.0,,,,,,,,,,,,,,
355,PT06M17.00S,2022-03-30T00:31:58.5Z,3,REGULAR,foul,personal,['2freethrow'],203107,,,1610612741,58,63,2022-03-30T00:32:38Z,3500000,,,0,,T. Satoransky shooting personal FOUL (3 PF) (LaVine 2 FT),"[203107, 203897]",1610612764.0,WAS,shooting,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,101284.0,3.0,0.0,LaVine,203897.0
357,PT06M17.00S,2022-03-30T00:32:22.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203897,,,1610612741,58,64,2022-03-30T00:32:22Z,3520000,,,0,,Z. LaVine Free Throw 1 of 2 (1 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
358,PT06M17.00S,2022-03-30T00:32:34.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203897,,,1610612741,58,64,2022-03-30T00:32:34Z,3530000,,,0,,MISS Z. LaVine Free Throw 2 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Missed,,,,,,,,,,,,,,,,,,
359,PT06M14.00S,2022-03-30T00:32:36.1Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,58,64,2022-03-30T00:32:36Z,3540000,,,0,,D. Avdija REBOUND (Off:1 Def:5),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,358.0,6.0,5.0,1.0,,,,,,,,,,,,,,
360,PT06M05.00S,2022-03-30T00:32:45.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203107,92.46057818659659,46.32352941176471,1610612764,60,64,2022-03-30T00:32:49Z,3550000,-18.0,18.0,1,right,T. Satoransky driving DUNK (3 PTS),[203107],1610612764.0,WAS,driving,,,Satoransky,T. Satoransky,,,,,2.6,Made,,,,,,,3.0,,,,,,,,,,,
361,PT05M51.00S,2022-03-30T00:32:59.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202696,7.835085413929041,52.450980392156865,1610612741,60,64,2022-03-30T00:33:05Z,3560000,-12.0,21.0,1,left,MISS N. Vucevic DUNK - blocked,"[202696, 204001]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,2.44,Missed,,,,,Porzingis,204001.0,,,,,,,,,,,,
362,PT05M51.00S,2022-03-30T00:32:59.4Z,3,REGULAR,block,,[],204001,,,1610612741,60,64,2022-03-30T00:33:03Z,3570000,,,0,,K. Porzingis BLOCK (3 BLK),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
363,PT05M46.00S,2022-03-30T00:33:04.4Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612764,60,64,2022-03-30T00:33:05Z,3580000,,,0,,R. Hachimura REBOUND (Off:1 Def:2),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,361.0,3.0,2.0,1.0,,,,,,,,,,,,,,
364,PT05M44.00S,2022-03-30T00:33:09.8Z,3,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612764,60,64,2022-03-30T00:33:17Z,3590000,,,0,,P. Williams shooting personal FOUL (1 PF) (Hachimura 2 FT),"[1630172, 1629060]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Hachimura,1629060.0
