actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
541,PT07M33.00S,2022-03-31T00:57:28.7Z,4,REGULAR,rebound,offensive,[],1629678,,,1610612753,99,88,2022-03-31T01:04:26Z,5280000,,,0,,A. Schofield REBOUND (Off:1 Def:1),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,540.0,2.0,1.0,1.0,,,,,
578,PT07M32.00S,2022-03-31T00:57:29.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629678,93.87319316688567,54.411764705882355,1610612753,99,88,2022-03-31T01:03:25Z,5285000,22.0,5.0,1,right,MISS A. Schofield tip Layup,[1629678],1610612753.0,ORL,tip,,,Schofield,A. Schofield,,,,,2.27,Missed,,,,,,,,,,,,,,,,,,
579,PT07M32.00S,2022-03-31T00:57:29.6Z,4,REGULAR,rebound,offensive,[],1629021,,,1610612753,99,88,2022-03-31T01:03:25Z,5287500,,,0,,M. Wagner REBOUND (Off:2 Def:6),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,578.0,8.0,6.0,2.0,,,,,
542,PT07M30.00S,2022-03-31T00:57:32.6Z,4,REGULAR,foul,personal,['2freethrow'],202397,,,1610612753,99,88,2022-03-31T00:57:44Z,5290000,,,0,,I. Smith shooting personal FOUL (2 PF) (Wagner 2 FT),"[202397, 1629021]",1610612764.0,WAS,shooting,,,Smith,I. Smith,,,,,,,,,,,2005.0,2.0,0.0,Wagner,1629021.0,,,,,,,,,
544,PT07M30.00S,2022-03-31T00:58:02.7Z,4,REGULAR,stoppage,blood rule,[],0,,,1610612753,99,88,2022-03-31T00:58:02Z,5310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M30.00S,2022-03-31T00:58:43.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629021,,,1610612753,99,89,2022-03-31T01:03:25Z,5320000,,,0,,M. Wagner Free Throw 1 of 2 (3 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
546,PT07M30.00S,2022-03-31T00:58:44.5Z,4,REGULAR,substitution,out,[],1629655,,,1610612753,99,89,2022-03-31T00:59:01Z,5330000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M30.00S,2022-03-31T00:58:44.5Z,4,REGULAR,substitution,out,[],1629649,,,1610612753,99,89,2022-03-31T00:59:01Z,5340000,,,0,,SUB out: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M30.00S,2022-03-31T00:58:44.5Z,4,REGULAR,substitution,in,[],204001,,,1610612753,99,89,2022-03-31T00:59:01Z,5350000,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M30.00S,2022-03-31T00:58:44.5Z,4,REGULAR,substitution,in,[],1630532,,,1610612753,99,89,2022-03-31T00:59:01Z,5360000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M30.00S,2022-03-31T00:59:09.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629021,,,1610612753,99,90,2022-03-31T01:03:25Z,5370000,,,0,,M. Wagner Free Throw 2 of 2 (4 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
551,PT07M09.00S,2022-03-31T00:59:35.2Z,4,REGULAR,foul,personal,['2freethrow'],1630288,,,1610612764,99,90,2022-03-31T00:59:44Z,5380000,,,0,,J. Dowtin shooting personal FOUL (1 PF) (Porzingis 2 FT),"[1630288, 204001]",1610612753.0,ORL,shooting,,,Dowtin,J. Dowtin,,,,,,,,,,,2005.0,1.0,0.0,Porzingis,204001.0,,,,,,,,,
553,PT07M09.00S,2022-03-31T00:59:58.7Z,4,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,100,90,2022-03-31T00:59:58Z,5400000,,,0,,K. Porzingis Free Throw 1 of 2 (23 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
554,PT07M09.00S,2022-03-31T00:59:59.5Z,4,REGULAR,substitution,out,[],202397,,,1610612764,100,90,2022-03-31T01:00:09Z,5410000,,,0,,SUB out: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M09.00S,2022-03-31T00:59:59.5Z,4,REGULAR,substitution,in,[],203107,,,1610612764,100,90,2022-03-31T01:00:09Z,5420000,,,0,,SUB in: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M09.00S,2022-03-31T01:00:18.7Z,4,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,101,90,2022-03-31T01:00:18Z,5430000,,,0,,K. Porzingis Free Throw 2 of 2 (24 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
557,PT06M52.00S,2022-03-31T01:00:36.1Z,4,REGULAR,turnover,bad pass,[],1630288,,,1610612753,101,90,2022-03-31T01:00:42Z,5440000,,,0,,J. Dowtin bad pass TURNOVER (1 TO),"[1630288, 203484]",1610612753.0,ORL,,,,Dowtin,J. Dowtin,,,,,,,,,,,,,,,,,,,,,,1.0,Caldwell-Pope,203484.0
558,PT06M52.00S,2022-03-31T01:00:36.1Z,4,REGULAR,steal,,[],203484,,,1610612764,101,90,2022-03-31T01:00:37Z,5450000,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M51.00S,2022-03-31T01:00:39.9Z,4,REGULAR,foul,personal,['2freethrow'],1629021,,,1610612764,101,90,2022-03-31T01:00:49Z,5460000,,,0,,M. Wagner shooting personal FOUL (4 PF) (Gill 2 FT),"[1629021, 1630264]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,,,,,,,2882.0,4.0,0.0,Gill,1630264.0,,,,,,,,,
561,PT06M51.00S,2022-03-31T01:01:06.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630264,,,1610612764,102,90,2022-03-31T01:01:29Z,5480000,,,0,,A. Gill Free Throw 1 of 2 (7 PTS),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
562,PT06M51.00S,2022-03-31T01:01:06.2Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630264,,,1610612764,102,90,2022-03-31T01:01:29Z,5490000,,,0,,MISS A. Gill Free Throw 2 of 2,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,Missed,,,,,,,,,,,,,,,,,,
563,PT06M44.00S,2022-03-31T01:01:13.2Z,4,REGULAR,rebound,offensive,[],204001,,,1610612764,102,90,2022-03-31T01:01:29Z,5500000,,,0,,K. Porzingis REBOUND (Off:2 Def:5),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,562.0,7.0,5.0,2.0,,,,,
564,PT06M44.00S,2022-03-31T01:01:27.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",204001,5.590000152587891,50.0,1610612764,104,90,2022-03-31T01:01:27Z,5510000,0.0,0.0,1,left,K. Porzingis tip Layup (26 PTS),[204001],1610612764.0,WAS,tip,,,Porzingis,K. Porzingis,,,,,0.0,Made,26.0,,,,,,,,,,,,,,,,,
565,PT06M32.00S,2022-03-31T01:01:39.2Z,4,REGULAR,3pt,Jump Shot,[],1629678,93.74178712220763,2.6960784313725554,1610612753,104,93,2022-03-31T01:01:45Z,5520000,-237.0,6.0,1,right,A. Schofield 3PT  (6 PTS) (M. Fultz 7 AST),"[1629678, 1628365]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,23.66,Made,6.0,M. Fultz,1628365.0,7.0,,,,,,,,,,,,,,
567,PT06M19.00S,2022-03-31T01:01:54.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,7.539421813403408,42.15686274509803,1610612764,106,93,2022-03-31T01:02:01Z,5540000,39.0,18.0,1,left,C. Kispert driving Layup (10 PTS) (K. Porzingis 3 AST),"[1630557, 204001]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,4.33,Made,10.0,K. Porzingis,204001.0,3.0,,,,,,,,,,,,,,
569,PT06M19.00S,2022-03-31T01:01:58.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630532,,,1610612764,106,93,2022-03-31T01:02:19Z,5560000,,,0,,F. Wagner shooting personal FOUL (4 PF) (Kispert 1 FT),"[1630532, 1630557]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,,,,,,,1199.0,4.0,0.0,Kispert,1630557.0,,,,,,,,,
571,PT06M19.00S,2022-03-31T01:02:07.6Z,4,REGULAR,substitution,out,[],1629021,,,1610612764,106,93,2022-03-31T01:02:12Z,5580000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M19.00S,2022-03-31T01:02:07.6Z,4,REGULAR,substitution,in,[],1629643,,,1610612764,106,93,2022-03-31T01:02:12Z,5590000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M19.00S,2022-03-31T01:02:28.8Z,4,REGULAR,freethrow,1 of 1,[],1630557,,,1610612764,107,93,2022-03-31T01:02:28Z,5600000,,,0,,C. Kispert Free Throw 1 of 1 (11 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
574,PT06M04.00S,2022-03-31T01:02:45.0Z,4,REGULAR,2pt,Jump Shot,[],1628365,79.15571616294349,24.509803921568633,1610612753,107,95,2022-03-31T01:02:51Z,5610000,-127.0,143.0,1,right,M. Fultz 19' pullup Jump Shot (15 PTS),[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,19.19,Made,15.0,,,,,,,,,,,,,,,,,
575,PT05M39.00S,2022-03-31T01:03:09.6Z,4,REGULAR,turnover,bad pass,[],204001,,,1610612764,107,95,2022-03-31T01:03:23Z,5620000,,,0,,K. Porzingis bad pass TURNOVER (2 TO),"[204001, 1628365]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,2.0,Fultz,1628365.0
576,PT05M39.00S,2022-03-31T01:03:09.6Z,4,REGULAR,steal,,[],1628365,,,1610612753,107,95,2022-03-31T01:03:12Z,5630000,,,0,,M. Fultz STEAL (3 STL),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M36.00S,2022-03-31T01:03:13.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628365,92.29632063074901,48.774509803921575,1610612753,107,97,2022-03-31T01:03:19Z,5640000,-6.0,20.0,1,right,M. Fultz Layup (17 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,2.08,Made,17.0,,,,,,,,,,,,,,,,,
580,PT05M19.00S,2022-03-31T01:03:30.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204001,12.401445466491452,40.44117647058824,1610612764,107,97,2022-03-31T01:09:23Z,5650000,48.0,64.0,1,left,MISS K. Porzingis 8' Layup,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,8.0,Missed,,,,,,,,,,,,,,,,,,
581,PT05M13.00S,2022-03-31T01:03:36.1Z,4,REGULAR,rebound,offensive,[],204001,,,1610612764,107,97,2022-03-31T01:03:37Z,5660000,,,0,,K. Porzingis REBOUND (Off:3 Def:5),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,580.0,8.0,5.0,3.0,,,,,
582,PT05M12.00S,2022-03-31T01:03:37.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204001,10.82457293035479,44.36274509803921,1610612764,107,97,2022-03-31T01:03:42Z,5670000,28.0,49.0,1,left,MISS K. Porzingis putback Layup,[204001],1610612764.0,WAS,putback,,,Porzingis,K. Porzingis,,,,,5.68,Missed,,,,,,,,,,,,,,,,,,
583,PT05M09.00S,2022-03-31T01:03:40.6Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,107,97,2022-03-31T01:10:07Z,5680000,,,0,,C. Okeke REBOUND (Off:2 Def:6),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,582.0,8.0,6.0,2.0,,,,,
584,PT05M06.00S,2022-03-31T01:03:43.0Z,4,REGULAR,2pt,Jump Shot,[],1628365,74.68791064388962,28.92156862745098,1610612753,107,97,2022-03-31T01:03:55Z,5690000,-105.0,185.0,1,right,MISS M. Fultz 21' pullup Shot,[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,21.33,Missed,,,,,,,,,,,,,,,,,,
585,PT05M03.00S,2022-03-31T01:03:46.0Z,4,REGULAR,rebound,defensive,[],203107,,,1610612764,107,97,2022-03-31T01:03:55Z,5700000,,,0,,T. Satoransky REBOUND (Off:1 Def:7),[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,584.0,8.0,7.0,1.0,,,,,
586,PT05M00.00S,2022-03-31T01:03:53.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,107,97,2022-03-31T01:03:53Z,5710000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M00.00S,2022-03-31T01:03:58.5Z,4,REGULAR,substitution,out,[],1630264,,,1610612764,107,97,2022-03-31T01:06:55Z,5720000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M00.00S,2022-03-31T01:03:58.5Z,4,REGULAR,substitution,out,[],1630288,,,1610612764,107,97,2022-03-31T01:06:55Z,5730000,,,0,,SUB out: J. Dowtin,[1630288],1610612753.0,ORL,,,,Dowtin,J. Dowtin,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M00.00S,2022-03-31T01:03:58.5Z,4,REGULAR,substitution,in,[],1629060,,,1610612764,107,97,2022-03-31T01:06:55Z,5740000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M00.00S,2022-03-31T01:03:58.5Z,4,REGULAR,substitution,in,[],1630181,,,1610612764,107,97,2022-03-31T01:06:55Z,5750000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M52.00S,2022-03-31T01:07:04.5Z,4,REGULAR,3pt,Jump Shot,[],203107,13.32128777923785,95.83333333333333,1610612764,107,97,2022-03-31T01:07:10Z,5760000,-229.0,73.0,1,left,MISS T. Satoransky 24' 3PT,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,24.05,Missed,,,,,,,,,,,,,,,,,,
592,PT04M49.00S,2022-03-31T01:07:07.5Z,4,REGULAR,rebound,defensive,[],1628365,,,1610612753,107,97,2022-03-31T01:07:10Z,5770000,,,0,,M. Fultz REBOUND (Off:0 Def:3),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,591.0,3.0,3.0,0.0,,,,,
593,PT04M44.00S,2022-03-31T01:07:15.4Z,4,REGULAR,turnover,out-of-bounds,[],1629643,,,1610612753,107,97,2022-03-31T01:07:25Z,5780000,,,0,,C. Okeke lost ball out-of-bounds TURNOVER (1 TO),[1629643],1610612753.0,ORL,lost ball,,,Okeke,C. Okeke,,,,,,,,,,,1199.0,,,,,,,,,,,1.0,,
594,PT04M36.00S,2022-03-31T01:07:28.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],204001,25.673455978975028,89.2156862745098,1610612764,110,97,2022-03-31T01:07:33Z,5790000,-196.0,189.0,1,left,K. Porzingis 27' 3PT  (29 PTS) (T. Satoransky 11 AST),"[204001, 203107]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,27.22,Made,29.0,T. Satoransky,203107.0,11.0,,,,,,,,,,,,,,
596,PT04M21.00S,2022-03-31T01:07:42.4Z,4,REGULAR,2pt,Jump Shot,[],1628365,78.10446780551905,60.78431372549019,1610612753,110,99,2022-03-31T01:07:47Z,5810000,54.0,153.0,1,right,M. Fultz 16' pullup Jump Shot (19 PTS),[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,16.25,Made,19.0,,,,,,,,,,,,,,,,,
597,PT03M58.00S,2022-03-31T01:08:05.5Z,4,REGULAR,3pt,Jump Shot,[],1630557,36.58015768725361,38.970588235294116,1610612764,110,99,2022-03-31T01:08:13Z,5820000,55.0,291.0,1,left,MISS C. Kispert 29' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,29.66,Missed,,,,,,,,,,,,,,,,,,
598,PT03M57.00S,2022-03-31T01:08:09.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,110,99,2022-03-31T01:08:09Z,5830000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,597.0,,,,,,,,
599,PT03M57.00S,2022-03-31T01:08:11.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,110,99,2022-03-31T01:08:11Z,5840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT03M57.00S,2022-03-31T01:08:12.7Z,4,REGULAR,substitution,out,[],1628365,,,1610612753,110,99,2022-03-31T01:08:17Z,5850000,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M57.00S,2022-03-31T01:08:12.7Z,4,REGULAR,substitution,in,[],1630175,,,1610612753,110,99,2022-03-31T01:08:17Z,5860000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M49.00S,2022-03-31T01:08:30.5Z,4,REGULAR,turnover,bad pass,[],1629678,,,1610612753,110,99,2022-03-31T01:08:40Z,5870000,,,0,,A. Schofield bad pass TURNOVER (1 TO),"[1629678, 203484]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,1.0,Caldwell-Pope,203484.0
603,PT03M49.00S,2022-03-31T01:08:30.5Z,4,REGULAR,steal,,[],203484,,,1610612764,110,99,2022-03-31T01:08:32Z,5880000,,,0,,K. Caldwell-Pope STEAL (2 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M46.00S,2022-03-31T01:08:33.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203484,6.8823915900131425,48.529411764705884,1610612764,112,99,2022-03-31T01:08:45Z,5890000,7.0,12.0,1,left,K. Caldwell-Pope running DUNK (22 PTS),[203484],1610612764.0,WAS,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,1.43,Made,22.0,,,,,,,,,,,,,,,,,
605,PT03M36.00S,2022-03-31T01:08:43.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629678,88.74835742444152,39.70588235294118,1610612753,112,99,2022-03-31T01:08:50Z,5900000,-51.0,53.0,1,right,MISS A. Schofield 7' reverse Layup,[1629678],1610612753.0,ORL,reverse,,,Schofield,A. Schofield,,,,,7.41,Missed,,,,,,,,,,,,,,,,,,
606,PT03M33.00S,2022-03-31T01:08:46.6Z,4,REGULAR,rebound,defensive,[],1629060,,,1610612764,112,99,2022-03-31T01:08:50Z,5910000,,,0,,R. Hachimura REBOUND (Off:0 Def:7),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,605.0,7.0,7.0,0.0,,,,,
607,PT03M24.00S,2022-03-31T01:08:59.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630175,,,1610612764,112,99,2022-03-31T01:09:38Z,5920000,,,0,,C. Anthony personal FOUL (4 PF) (Porzingis 2 FT),"[1630175, 204001]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,2005.0,4.0,0.0,Porzingis,204001.0,,,,,,,,,
609,PT03M24.00S,2022-03-31T01:09:20.2Z,4,REGULAR,substitution,out,[],1629678,,,1610612764,112,99,2022-03-31T01:09:27Z,5940000,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M24.00S,2022-03-31T01:09:20.2Z,4,REGULAR,substitution,in,[],1628964,,,1610612764,112,99,2022-03-31T01:09:27Z,5950000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M24.00S,2022-03-31T01:09:39.4Z,4,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,113,99,2022-03-31T01:09:39Z,5960000,,,0,,K. Porzingis Free Throw 1 of 2 (30 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
612,PT03M24.00S,2022-03-31T01:09:59.3Z,4,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,114,99,2022-03-31T01:09:59Z,5970000,,,0,,K. Porzingis Free Throw 2 of 2 (31 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
613,PT03M14.00S,2022-03-31T01:10:08.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,94.00459921156373,56.61764705882353,1610612753,114,101,2022-03-31T01:10:17Z,5980000,33.0,4.0,1,right,F. Wagner driving Layup (23 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,3.33,Made,23.0,,,,,,,,,,,,,,,,,
614,PT02M56.00S,2022-03-31T01:10:29.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630181,,,1610612764,114,101,2022-03-31T01:10:38Z,5990000,,,0,,R. Hampton shooting personal FOUL (2 PF) (Porzingis 2 FT),"[1630181, 204001]",1610612753.0,ORL,shooting,,,Hampton,R. Hampton,,,,,,,,,,,1199.0,2.0,0.0,Porzingis,204001.0,,,,,,,,,
616,PT02M56.00S,2022-03-31T01:10:53.5Z,4,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,114,101,2022-03-31T01:10:53Z,6010000,,,0,,MISS K. Porzingis Free Throw 1 of 2,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Missed,,,,,,,,,,,,,,,,,,
617,PT02M56.00S,2022-03-31T01:10:53.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,114,101,2022-03-31T01:10:53Z,6020000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,616.0,,,,,,,,
618,PT02M56.00S,2022-03-31T01:11:10.8Z,4,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,115,101,2022-03-31T01:11:10Z,6030000,,,0,,K. Porzingis Free Throw 2 of 2 (32 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,32.0,,,,,,,,,,,,,,,,,
619,PT02M47.00S,2022-03-31T01:11:20.8Z,4,REGULAR,3pt,Jump Shot,[],1630532,70.3515111695138,22.549019607843135,1610612753,115,104,2022-03-31T01:11:25Z,6040000,-137.0,226.0,1,right,F. Wagner 26' 3PT pullup (26 PTS),[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,26.46,Made,26.0,,,,,,,,,,,,,,,,,
620,PT02M25.00S,2022-03-31T01:11:42.2Z,4,REGULAR,3pt,Jump Shot,[],1629060,30.14126149802891,25.980392156862735,1610612764,115,104,2022-03-31T01:11:50Z,6050000,120.0,231.0,1,left,MISS R. Hachimura 26' 3PT,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,
621,PT02M21.00S,2022-03-31T01:11:46.2Z,4,REGULAR,rebound,offensive,[],203107,,,1610612764,115,104,2022-03-31T01:11:50Z,6060000,,,0,,T. Satoransky REBOUND (Off:2 Def:7),[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,620.0,9.0,7.0,2.0,,,,,
622,PT02M19.00S,2022-03-31T01:11:47.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203484,7.670827858081481,3.9215686274509807,1610612764,118,104,2022-03-31T01:11:54Z,6070000,230.0,20.0,1,left,K. Caldwell-Pope 3PT  (25 PTS) (R. Hachimura 3 AST),"[203484, 1629060]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,23.12,Made,25.0,R. Hachimura,1629060.0,3.0,,,,,,,,,,,,,,
624,PT02M06.00S,2022-03-31T01:12:01.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,90.06241787122208,41.91176470588235,1610612753,118,106,2022-03-31T01:12:06Z,6090000,-40.0,41.0,1,right,F. Wagner floating Jump Shot (28 PTS),[1630532],1610612753.0,ORL,floating,,,Wagner,F. Wagner,,,,,5.75,Made,28.0,,,,,,,,,,,,,,,,,
625,PT01M50.00S,2022-03-31T01:12:19.1Z,4,REGULAR,2pt,Jump Shot,[],1629060,15.292378449408673,20.833333333333343,1610612764,120,106,2022-03-31T01:12:24Z,6100000,146.0,91.0,1,left,R. Hachimura 17' Jump Shot (17 PTS) (T. Satoransky 12 AST),"[1629060, 203107]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,17.2,Made,17.0,T. Satoransky,203107.0,12.0,,,,,,,,,,,,,,
627,PT01M39.00S,2022-03-31T01:12:33.8Z,4,REGULAR,3pt,Jump Shot,[],1630181,73.37385019710908,81.12745098039215,1610612753,120,106,2022-03-31T01:12:38Z,6120000,156.0,198.0,1,right,MISS R. Hampton 25' 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,
