actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
459,PT02M22.00S,2021-12-04T01:46:09.1Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,60,89,2021-12-04T01:46:09Z,4510000,,,0,,E. Mobley REBOUND (Off:2 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,458.0,,,5.0,3.0,2.0,,,,,,,,,
460,PT02M10.00S,2021-12-04T01:46:20.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630205,16.080814717476997,40.68627450980392,1610612739,60,89,2021-12-04T01:49:53Z,4520000,47.0,99.0,1,left,MISS L. Stevens 10' turnaround fadeaway Shot,[1630205],1610612739.0,CLE,turnaround fadeaway,,,Stevens,L. Stevens,,,,,10.91,Missed,,,,,,,,,,,,,,,,,,,
461,PT02M10.00S,2021-12-04T01:46:20.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,60,89,2021-12-04T01:46:27Z,4530000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,460.0,,,,,,,,,,,,,,
462,PT02M10.00S,2021-12-04T01:46:28.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203526,,,1610612739,60,89,2021-12-04T01:46:49Z,4540000,,,0,,R. Neto loose ball personal FOUL (1 PF) (Love 2 FT),"[203526, 201567]",1610612764.0,WAS,loose ball,,,Neto,R. Neto,,,,,,,,,,,,2005.0,,,,,1.0,0.0,Love,201567.0,,,,,
464,PT02M10.00S,2021-12-04T01:46:57.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],201567,,,1610612739,60,90,2021-12-04T01:46:57Z,4560000,,,0,,K. Love Free Throw 1 of 2 (10 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
465,PT02M10.00S,2021-12-04T01:47:13.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],201567,,,1610612739,60,91,2021-12-04T01:47:13Z,4570000,,,0,,K. Love Free Throw 2 of 2 (11 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
466,PT02M00.00S,2021-12-04T01:47:28.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,91.37647831800263,65.44117647058823,1610612764,62,91,2021-12-04T01:47:33Z,4580000,77.0,29.0,1,right,R. Neto 8' pullup Jump Shot (6 PTS),[203526],1610612764.0,WAS,pullup,,,Neto,R. Neto,,,,,8.23,Made,6.0,,,,,,,,,,,,,,,,,,
467,PT01M50.00S,2021-12-04T01:47:38.2Z,3,REGULAR,2pt,Jump Shot,[],1629636,24.490801576872528,36.029411764705884,1610612739,62,93,2021-12-04T01:47:42Z,4590000,70.0,178.0,1,left,D. Garland 19' pullup Jump Shot (29 PTS) (R. Rubio 4 AST),"[1629636, 201937]",1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,19.1,Made,29.0,R. Rubio,201937.0,4.0,,,,,,,,,,,,,,,
469,PT01M34.00S,2021-12-04T01:47:53.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626149,92.16491458607096,45.833333333333336,1610612764,64,93,2021-12-04T01:47:59Z,4610000,-21.0,21.0,1,right,M. Harrell cutting DUNK (7 PTS) (D. Bertans 1 AST),"[1626149, 202722]",1610612764.0,WAS,cutting,,,Harrell,M. Harrell,,,,,2.96,Made,7.0,D. Bertans,202722.0,1.0,,,,,,,,,,,,,,,
471,PT01M20.00S,2021-12-04T01:48:08.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201567,8.722076215505908,39.21568627450981,1610612739,64,95,2021-12-04T01:48:13Z,4630000,54.0,29.0,1,left,K. Love 6' bank Hook (13 PTS),[201567],1610612739.0,CLE,bank,,,Love,K. Love,,,,,6.14,Made,13.0,,,,,,,,,,,,,,,,,,
473,PT01M03.00S,2021-12-04T01:48:25.4Z,3,REGULAR,3pt,Jump Shot,[],1630166,74.29369250985545,11.274509803921575,1610612764,67,95,2021-12-04T01:48:29Z,4650000,-194.0,189.0,1,right,D. Avdija 27' 3PT  (10 PTS) (A. Holiday 2 AST),"[1630166, 1628988]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,27.06,Made,10.0,A. Holiday,1628988.0,2.0,,,,,,,,,,,,,,,
475,PT01M02.00S,2021-12-04T01:48:32.6Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1628988,,,1610612739,67,95,2021-12-04T01:48:48Z,4670000,,,0,,A. Holiday technical FOUL (1 Tech),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,202056.0,,,,,0.0,1.0,,,,,,,
476,PT01M02.00S,2021-12-04T01:48:57.8Z,3,REGULAR,freethrow,1 of 1,[],1629636,,,1610612739,67,96,2021-12-04T01:48:57Z,4680000,,,0,,D. Garland technical Free Throw 1 of 1 (30 PTS),[1629636],1610612739.0,CLE,technical,,,Garland,D. Garland,,,,,,Made,30.0,,,,,,,,,,,,,,,,,,
477,PT01M02.00S,2021-12-04T01:49:06.5Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1626149,,,1610612739,67,96,2021-12-04T01:49:25Z,4690000,,,0,,M. Harrell technical FOUL (2 Tech),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,202056.0,,,,,2.0,2.0,,,,,,,
478,PT01M02.00S,2021-12-04T01:49:26.9Z,3,REGULAR,freethrow,1 of 1,[],1629636,,,1610612739,67,97,2021-12-04T01:49:26Z,4700000,,,0,,D. Garland technical Free Throw 1 of 1 (31 PTS),[1629636],1610612739.0,CLE,technical,,,Garland,D. Garland,,,,,,Made,31.0,,,,,,,,,,,,,,,,,,
479,PT01M02.00S,2021-12-04T01:49:28.1Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",202722,,,1610612739,67,97,2021-12-04T01:49:47Z,4710000,,,0,,D. Bertans technical FOUL (1 Tech),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,202056.0,,,,,3.0,1.0,,,,,,,
480,PT01M02.00S,2021-12-04T01:49:40.6Z,3,REGULAR,freethrow,1 of 1,[],1629636,,,1610612739,67,98,2021-12-04T01:49:40Z,4720000,,,0,,D. Garland technical Free Throw 1 of 1 (32 PTS),[1629636],1610612739.0,CLE,technical,,,Garland,D. Garland,,,,,,Made,32.0,,,,,,,,,,,,,,,,,,
481,PT00M55.30S,2021-12-04T01:50:03.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202722,,,1610612739,67,98,2021-12-04T01:50:20Z,4730000,,,0,,D. Bertans personal FOUL (4 PF) (Stevens 2 FT),"[202722, 1630205]",1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,202056.0,,,,,4.0,1.0,Stevens,1630205.0,,,,,
484,PT00M55.30S,2021-12-04T01:50:27.1Z,3,REGULAR,foul,technical,['1freethrow'],1630205,,,1610612739,67,98,2021-12-04T01:50:35Z,4760000,,,0,,L. Stevens technical FOUL (1 Tech),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,202056.0,,,,,1.0,1.0,,,,,,,
485,PT00M55.30S,2021-12-04T01:50:36.2Z,3,REGULAR,freethrow,1 of 1,[],202722,,,1610612739,67,98,2021-12-04T01:50:36Z,4770000,,,0,,MISS D. Bertans technical Free Throw 1 of 1,[202722],1610612764.0,WAS,technical,,,Bertans,D. Bertans,,,,,,Missed,,,,,,,,,,,,,,,,,,,
486,PT00M55.30S,2021-12-04T01:50:36.2Z,3,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612739,67,98,2021-12-04T01:50:36Z,4780000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,485.0,,,,,,,,,,,,,,
487,PT00M55.30S,2021-12-04T01:51:02.7Z,3,REGULAR,freethrow,1 of 2,[],1630205,,,1610612739,67,99,2021-12-04T01:51:17Z,4790000,,,0,,L. Stevens Free Throw 1 of 2 (4 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
488,PT00M55.30S,2021-12-04T01:51:02.7Z,3,REGULAR,freethrow,2 of 2,[],1630205,,,1610612739,67,99,2021-12-04T01:51:17Z,4800000,,,0,,MISS L. Stevens Free Throw 2 of 2,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,Missed,,,,,,,,,,,,,,,,,,,
489,PT00M53.50S,2021-12-04T01:51:04.5Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,67,99,2021-12-04T01:51:17Z,4810000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,488.0,,,1.0,1.0,0.0,,,,,,,,,
490,PT00M39.40S,2021-12-04T01:51:32.2Z,3,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612764,67,99,2021-12-04T01:51:40Z,4820000,,,0,,D. Garland shooting personal FOUL (3 PF) (Holiday 2 FT),"[1629636, 1628988]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,,,,,,,,101284.0,,,,,3.0,0.0,Holiday,1628988.0,,,,,
492,PT00M39.40S,2021-12-04T01:52:00.6Z,3,REGULAR,freethrow,1 of 2,[],1628988,,,1610612764,68,99,2021-12-04T01:52:00Z,4840000,,,0,,A. Holiday Free Throw 1 of 2 (3 PTS),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
494,PT00M39.40S,2021-12-04T01:52:15.7Z,3,REGULAR,freethrow,2 of 2,[],1628988,,,1610612764,69,99,2021-12-04T01:52:15Z,4850000,,,0,,A. Holiday Free Throw 2 of 2 (4 PTS),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
495,PT00M18.30S,2021-12-04T01:52:38.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,9.247700394218143,42.40196078431373,1610612739,69,99,2021-12-04T01:55:55Z,4860000,38.0,34.0,1,left,MISS L. Stevens cutting Layup - blocked,"[1630205, 1626149]",1610612739.0,CLE,cutting,,,Stevens,L. Stevens,,,,,5.13,Missed,,,,,,,,,,,,,,,Harrell,1626149.0,,,
496,PT00M18.30S,2021-12-04T01:52:38.2Z,3,REGULAR,block,,[],1626149,,,1610612739,69,99,2021-12-04T01:52:41Z,4870000,,,0,,M. Harrell BLOCK (1 BLK),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M18.00S,2021-12-04T01:52:38.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,69,99,2021-12-04T01:52:43Z,4880000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,495.0,,,,,,,,,,,,,,
498,PT00M15.90S,2021-12-04T01:52:57.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201567,10.036136662286467,3.4313725490196134,1610612739,69,99,2021-12-04T01:53:02Z,4890000,233.0,42.0,1,left,MISS K. Love 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,,
499,PT00M11.10S,2021-12-04T01:53:02.2Z,3,REGULAR,rebound,defensive,[],1626149,,,1610612764,69,99,2021-12-04T01:53:02Z,4900000,,,0,,M. Harrell REBOUND (Off:1 Def:5),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,498.0,,,6.0,5.0,1.0,,,,,,,,,
500,PT00M01.60S,2021-12-04T01:53:11.5Z,3,REGULAR,3pt,Jump Shot,[],203526,66.5407358738502,50.73529411764706,1610612764,72,99,2021-12-04T01:53:16Z,4910000,4.0,262.0,1,right,R. Neto 26' 3PT pullup (9 PTS),[203526],1610612764.0,WAS,pullup,,,Neto,R. Neto,,,,,26.2,Made,9.0,,,,,,,,,,,,,,,,,,
501,PT00M00.00S,2021-12-04T01:53:20.0Z,3,REGULAR,period,end,[],0,,,1610612739,72,99,2021-12-04T01:53:20Z,4920000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2021-12-04T01:54:55.5Z,4,REGULAR,substitution,out,['startperiod'],203526,,,1610612739,72,99,2021-12-04T01:56:00Z,4930000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2021-12-04T01:54:55.5Z,4,REGULAR,substitution,out,['startperiod'],201567,,,1610612739,72,99,2021-12-04T01:56:00Z,4940000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2021-12-04T01:54:55.5Z,4,REGULAR,substitution,out,['startperiod'],1630205,,,1610612739,72,99,2021-12-04T01:56:00Z,4950000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2021-12-04T01:54:55.5Z,4,REGULAR,substitution,in,['startperiod'],203915,,,1610612739,72,99,2021-12-04T01:56:00Z,4960000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2021-12-04T01:54:55.5Z,4,REGULAR,substitution,in,['startperiod'],1628374,,,1610612739,72,99,2021-12-04T01:56:00Z,4970000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2021-12-04T01:54:55.5Z,4,REGULAR,substitution,in,['startperiod'],1628386,,,1610612739,72,99,2021-12-04T01:56:00Z,4980000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2021-12-04T01:56:05.8Z,4,REGULAR,period,start,[],0,,,1610612739,72,99,2021-12-04T01:56:05Z,4990000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M43.00S,2021-12-04T01:56:21.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,10.036136662286467,53.18627450980392,1610612739,72,99,2021-12-04T01:57:58Z,5000000,-16.0,42.0,1,left,MISS E. Mobley floating Shot,[1630596],1610612739.0,CLE,floating,,,Mobley,E. Mobley,,,,,4.47,Missed,,,,,,,,,,,,,,,,,,,
510,PT11M39.00S,2021-12-04T01:56:25.5Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,72,99,2021-12-04T01:56:40Z,5010000,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,509.0,,,2.0,2.0,0.0,,,,,,,,,
511,PT11M33.00S,2021-12-04T01:56:31.5Z,4,REGULAR,3pt,Jump Shot,[],203915,93.61038107752957,2.941176470588232,1610612764,72,99,2021-12-04T01:56:36Z,5020000,-235.0,8.0,1,right,MISS S. Dinwiddie 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,,
512,PT11M30.00S,2021-12-04T01:56:34.5Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,72,99,2021-12-04T01:56:36Z,5030000,,,0,,J. Allen REBOUND (Off:3 Def:9),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,511.0,,,12.0,9.0,3.0,,,,,,,,,
513,PT11M21.00S,2021-12-04T01:56:47.0Z,4,REGULAR,foul,offensive,[],1629636,,,1610612739,72,99,2021-12-04T01:56:59Z,5040000,,,0,,D. Garland offensive FOUL (4 PF),"[1629636, 202722]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,202056.0,,,,,4.0,0.0,Bertans,202722.0,,,,,
515,PT11M21.00S,2021-12-04T01:56:47.0Z,4,REGULAR,turnover,offensive foul,[],1629636,,,1610612739,72,99,2021-12-04T01:56:47Z,5060000,,,0,,D. Garland offensive foul TURNOVER (7 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,202056.0,7.0,,,,,,,,,,,,
516,PT11M13.00S,2021-12-04T01:57:17.9Z,4,REGULAR,foul,personal,[],1629636,,,1610612764,72,99,2021-12-04T01:57:24Z,5070000,,,0,,D. Garland personal FOUL (5 PF),"[1629636, 1628988]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,202056.0,,,,,5.0,0.0,Holiday,1628988.0,,,,,
518,PT11M13.00S,2021-12-04T01:57:27.1Z,4,REGULAR,substitution,out,[],1629636,,,1610612764,72,99,2021-12-04T01:57:41Z,5090000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT11M13.00S,2021-12-04T01:57:27.1Z,4,REGULAR,substitution,in,[],1630171,,,1610612764,72,99,2021-12-04T01:57:41Z,5100000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT11M07.00S,2021-12-04T01:57:45.2Z,4,REGULAR,foul,offensive,[],202722,,,1610612764,72,99,2021-12-04T01:58:10Z,5110000,,,0,,D. Bertans offensive FOUL (5 PF),"[202722, 1628386]",1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,101284.0,,,,,5.0,1.0,Allen,1628386.0,,,,,
522,PT11M07.00S,2021-12-04T01:57:45.2Z,4,REGULAR,turnover,offensive foul,[],202722,,,1610612764,72,99,2021-12-04T01:57:45Z,5130000,,,0,,D. Bertans offensive foul TURNOVER (1 TO),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,101284.0,1.0,,,,,,,,,,,,
523,PT10M56.00S,2021-12-04T01:58:13.3Z,4,REGULAR,foul,personal,[],1630166,,,1610612739,72,99,2021-12-04T01:58:22Z,5140000,,,0,,D. Avdija personal FOUL (2 PF),"[1630166, 1628374]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,101284.0,,,,,2.0,0.0,Markkanen,1628374.0,,,,,
525,PT10M52.00S,2021-12-04T01:58:35.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,32.37516425755584,72.79411764705883,1610612739,72,99,2021-12-04T01:58:40Z,5160000,-114.0,252.0,1,left,MISS L. Markkanen 27' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,27.64,Missed,,,,,,,,,,,,,,,,,,,
526,PT10M51.00S,2021-12-04T01:58:36.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,72,99,2021-12-04T01:58:40Z,5170000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,525.0,,,,,,,,,,,,,,
527,PT10M51.00S,2021-12-04T01:58:41.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,72,99,2021-12-04T01:58:41Z,5180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT10M36.00S,2021-12-04T01:59:00.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,91.37647831800263,47.30392156862745,1610612764,74,99,2021-12-04T01:59:08Z,5190000,-13.0,29.0,1,right,D. Avdija driving Layup (12 PTS),[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,3.16,Made,12.0,,,,,,,,,,,,,,,,,,
529,PT10M36.00S,2021-12-04T01:59:05.0Z,4,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612764,74,99,2021-12-04T01:59:11Z,5200000,,,0,,E. Mobley shooting personal FOUL (2 PF) (Avdija 1 FT),"[1630596, 1630166]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,,,,,,,,202056.0,,,,,2.0,0.0,Avdija,1630166.0,,,,,
531,PT10M36.00S,2021-12-04T01:59:25.7Z,4,REGULAR,freethrow,1 of 1,[],1630166,,,1610612764,75,99,2021-12-04T01:59:25Z,5220000,,,0,,D. Avdija Free Throw 1 of 1 (13 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
532,PT10M15.00S,2021-12-04T01:59:47.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,15.029566360052556,40.931372549019606,1610612739,75,99,2021-12-04T01:59:52Z,5230000,45.0,89.0,1,left,MISS J. Allen 9' turnaround Shot,[1628386],1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,9.97,Missed,,,,,,,,,,,,,,,,,,,
533,PT10M12.00S,2021-12-04T01:59:50.6Z,4,REGULAR,rebound,defensive,[],1626149,,,1610612764,75,99,2021-12-04T01:59:52Z,5240000,,,0,,M. Harrell REBOUND (Off:1 Def:6),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,532.0,,,7.0,6.0,1.0,,,,,,,,,
534,PT10M05.00S,2021-12-04T01:59:57.7Z,4,REGULAR,3pt,Jump Shot,[],203915,93.47897503285151,4.411764705882348,1610612764,78,99,2021-12-04T02:00:02Z,5250000,-228.0,9.0,1,right,S. Dinwiddie 3PT  (3 PTS) (A. Holiday 3 AST),"[203915, 1628988]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,22.81,Made,3.0,A. Holiday,1628988.0,3.0,,,,,,,,,,,,,,,
536,PT10M03.00S,2021-12-04T02:00:04.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,78,99,2021-12-04T02:00:04Z,5270000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT10M03.00S,2021-12-04T02:01:36.9Z,4,REGULAR,substitution,out,[],1630171,,,1610612739,78,99,2021-12-04T02:02:53Z,5280000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT10M03.00S,2021-12-04T02:01:36.9Z,4,REGULAR,substitution,in,[],1629636,,,1610612739,78,99,2021-12-04T02:02:53Z,5290000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT09M49.00S,2021-12-04T02:03:11.2Z,4,REGULAR,foul,personal,[],203915,,,1610612739,78,99,2021-12-04T02:03:18Z,5300000,,,0,,S. Dinwiddie personal FOUL (3 PF),"[203915, 201937]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,101284.0,,,,,3.0,0.0,Rubio,201937.0,,,,,
541,PT09M37.00S,2021-12-04T02:03:44.4Z,4,REGULAR,foul,personal,[],1626149,,,1610612739,78,99,2021-12-04T02:03:58Z,5320000,,,0,,M. Harrell personal FOUL (3 PF),"[1626149, 1629636]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,202056.0,,,,,3.0,2.0,Garland,1629636.0,,,,,
543,PT09M22.00S,2021-12-04T02:04:22.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,13.584099868593952,61.51960784313725,1610612739,78,99,2021-12-04T02:04:26Z,5340000,-58.0,75.0,1,left,MISS E. Mobley 9' turnaround Hook,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,9.47,Missed,,,,,,,,,,,,,,,,,,,
544,PT09M20.00S,2021-12-04T02:04:24.5Z,4,REGULAR,rebound,offensive,[],1628386,,,1610612739,78,99,2021-12-04T02:04:24Z,5350000,,,0,,J. Allen REBOUND (Off:4 Def:9),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,543.0,,,13.0,9.0,4.0,,,,,,,,,
545,PT09M12.00S,2021-12-04T02:04:32.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,7.670827858081481,46.568627450980394,1610612739,78,101,2021-12-04T02:05:04Z,5360000,17.0,20.0,1,left,J. Allen cutting finger roll Layup (22 PTS) (R. Rubio 5 AST),"[1628386, 201937]",1610612739.0,CLE,cutting finger roll,,,Allen,J. Allen,,,,,2.61,Made,22.0,R. Rubio,201937.0,5.0,,,,,,,,,,,,,,,
547,PT09M00.00S,2021-12-04T02:04:45.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,91.90210249671485,52.205882352941174,1610612764,80,101,2021-12-04T02:05:48Z,5380000,11.0,24.0,1,right,S. Dinwiddie driving finger roll Layup (5 PTS),[203915],1610612764.0,WAS,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,2.6,Made,5.0,,,,,,,,,,,,,,,,,,
548,PT08M45.00S,2021-12-04T02:04:59.4Z,4,REGULAR,2pt,Jump Shot,[],1629636,18.7089356110381,69.36274509803921,1610612739,80,101,2021-12-04T02:05:03Z,5390000,-97.0,123.0,1,left,MISS D. Garland 15' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,15.68,Missed,,,,,,,,,,,,,,,,,,,
549,PT08M42.00S,2021-12-04T02:05:02.4Z,4,REGULAR,rebound,defensive,[],1626149,,,1610612764,80,101,2021-12-04T02:05:03Z,5400000,,,0,,M. Harrell REBOUND (Off:1 Def:7),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,548.0,,,8.0,7.0,1.0,,,,,,,,,
550,PT08M27.00S,2021-12-04T02:05:17.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,91.77069645203679,46.81372549019608,1610612764,80,101,2021-12-04T02:05:24Z,5410000,-16.0,25.0,1,right,MISS S. Dinwiddie driving finger roll Layup,[203915],1610612764.0,WAS,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,2.95,Missed,,,,,,,,,,,,,,,,,,,
551,PT08M25.00S,2021-12-04T02:05:19.4Z,4,REGULAR,rebound,defensive,[],1629636,,,1610612739,80,101,2021-12-04T02:05:24Z,5420000,,,0,,D. Garland REBOUND (Off:1 Def:7),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,550.0,,,8.0,7.0,1.0,,,,,,,,,
552,PT08M12.00S,2021-12-04T02:05:32.3Z,4,REGULAR,3pt,Jump Shot,[],1630596,5.831143232588701,97.54901960784314,1610612739,80,101,2021-12-04T02:05:36Z,5430000,-238.0,2.0,1,left,MISS E. Mobley 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,23.77,Missed,,,,,,,,,,,,,,,,,,,
