actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
357,PT10M49.00S,2022-01-16T01:24:06.8Z,3,REGULAR,3pt,Jump Shot,[],203463,64.33968462549278,44.36274509803921,1610612757,57,73,2022-01-16T01:24:14Z,3510000,-28.0,283.0,1,right,B. McLemore 28' 3PT  (3 PTS),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,Made,,,,,3.0,28.41,,,,,,,,,
365,PT10M49.00S,2022-01-16T01:24:27.7Z,3,REGULAR,foul,personal,['1freethrow'],203915,,,1610612757,57,73,2022-01-16T01:27:42Z,3525000,,,0,,S. Dinwiddie shooting personal FOUL (3 PF) (McLemore 1 FT),"[203915, 203463]",1610612764.0,WAS,shooting,,,Dinwiddie,S. Dinwiddie,,,,,202901.0,3.0,0.0,McLemore,203463.0,,,,,,,,,,,,,,,,
360,PT10M49.00S,2022-01-16T01:24:48.6Z,3,REGULAR,freethrow,1 of 1,[],203463,,,1610612757,57,74,2022-01-16T01:25:19Z,3540000,,,0,,B. McLemore Free Throw 1 of 1 (4 PTS),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
361,PT10M39.00S,2022-01-16T01:25:03.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,10.726018396846255,43.872549019607845,1610612764,59,74,2022-01-16T01:25:09Z,3570000,31.0,48.0,1,left,K. Kuzma floating Jump Shot (4 PTS) (C. Kispert 1 AST),"[1628398, 1630557]",1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,,,,4.0,5.72,C. Kispert,1630557.0,1.0,,,,,,
363,PT10M18.00S,2022-01-16T01:25:24.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203463,92.32917214191852,42.64705882352941,1610612757,59,76,2022-01-16T01:25:28Z,3590000,-37.0,20.0,1,right,B. McLemore Layup (6 PTS),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,Made,,,,,6.0,4.17,,,,,,,,,
364,PT10M17.00S,2022-01-16T01:25:28.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,59,76,2022-01-16T01:25:28Z,3600000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT10M02.00S,2022-01-16T01:28:35.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,17.0335085413929,51.225490196078425,1610612764,61,76,2022-01-16T01:28:40Z,3610000,-6.0,108.0,1,left,S. Dinwiddie 10' floating Jump Shot (18 PTS),[203915],1610612764.0,WAS,floating,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,Made,,,,,18.0,10.78,,,,,,,,,
368,PT09M47.00S,2022-01-16T01:28:52.7Z,3,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612757,61,76,2022-01-16T01:29:03Z,3620000,,,0,,D. Gafford shooting personal FOUL (3 PF) (Nurkic 2 FT),"[1629655, 203994]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,1146.0,3.0,0.0,Nurkic,203994.0,,,,,,,,,,,,,,,,
370,PT09M47.00S,2022-01-16T01:29:19.4Z,3,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,61,77,2022-01-16T01:29:42Z,3640000,,,0,,J. Nurkic Free Throw 1 of 2 (16 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,Made,,,,,16.0,,,,,,,,,,
371,PT09M47.00S,2022-01-16T01:29:19.4Z,3,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,61,77,2022-01-16T01:29:42Z,3650000,,,0,,MISS J. Nurkic Free Throw 2 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,Missed,,,,,,,,,,,,,,,
372,PT09M46.00S,2022-01-16T01:29:20.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,61,77,2022-01-16T01:29:42Z,3660000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,371.0,,,,,,,,,,,,,,
373,PT09M46.00S,2022-01-16T01:29:42.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,61,77,2022-01-16T01:29:42Z,3670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT09M31.00S,2022-01-16T01:30:00.4Z,3,REGULAR,turnover,lost ball,[],203484,,,1610612764,61,77,2022-01-16T01:30:04Z,3680000,,,0,,K. Caldwell-Pope lost ball TURNOVER (3 TO),"[203484, 203994]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,3.0,Nurkic,203994.0,,,
375,PT09M31.00S,2022-01-16T01:30:00.4Z,3,REGULAR,steal,,[],203994,,,1610612757,61,77,2022-01-16T01:30:55Z,3690000,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT09M19.00S,2022-01-16T01:30:14.3Z,3,REGULAR,foul,offensive,[],203994,,,1610612757,61,77,2022-01-16T01:30:22Z,3700000,,,0,,J. Nurkic charge offensive FOUL (3 PF),"[203994, 1629655]",1610612757.0,POR,charge,,,Nurkic,J. Nurkic,,,,,1146.0,3.0,0.0,Gafford,1629655.0,,,,,,,,,,,,,,,,
378,PT09M19.00S,2022-01-16T01:30:14.3Z,3,REGULAR,turnover,offensive foul,[],203994,,,1610612757,61,77,2022-01-16T01:30:14Z,3720000,,,0,,J. Nurkic offensive foul TURNOVER (2 TO),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,1146.0,,,,,,,,,,,,,,,2.0,,,,,
379,PT09M08.00S,2022-01-16T01:30:35.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628398,4.5499342969776615,97.05882352941177,1610612764,61,77,2022-01-16T01:30:41Z,3730000,-235.0,-10.0,1,left,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,23.55,,,,,,,,,
380,PT09M08.00S,2022-01-16T01:30:39.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,61,77,2022-01-16T01:30:39Z,3740000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,379.0,,,,,,,,,,,,,,
381,PT09M08.00S,2022-01-16T01:30:41.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,61,77,2022-01-16T01:30:41Z,3750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT08M49.00S,2022-01-16T01:31:03.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,92.06636005256242,47.30392156862745,1610612757,61,79,2022-01-16T01:31:09Z,3760000,-13.0,22.0,1,right,J. Nurkic finger roll Layup (18 PTS) (A. Simons 8 AST),"[203994, 1629014]",1610612757.0,POR,finger roll,,,Nurkic,J. Nurkic,,,,,,,,,,Made,,,,,18.0,2.59,A. Simons,1629014.0,8.0,,,,,,
383,PT08M42.00S,2022-01-16T01:31:09.8Z,3,REGULAR,3pt,Jump Shot,[],203915,30.699737187910642,20.098039215686274,1610612764,61,79,2022-01-16T01:31:15Z,3770000,150.0,236.0,1,left,MISS S. Dinwiddie 27' pullup 3PT,[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,Missed,,,,,,27.95,,,,,,,,,
384,PT08M40.00S,2022-01-16T01:31:11.8Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,61,79,2022-01-16T01:31:15Z,3780000,,,0,,R. Covington REBOUND (Off:1 Def:6),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,383.0,7.0,6.0,1.0,,,,,,,,,,,
385,PT08M33.00S,2022-01-16T01:31:19.4Z,3,REGULAR,3pt,Jump Shot,[],203463,69.33311432325887,8.57843137254902,1610612757,61,79,2022-01-16T01:31:23Z,3790000,-207.0,236.0,1,right,MISS B. McLemore 31' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,Missed,,,,,,31.38,,,,,,,,,
386,PT08M30.00S,2022-01-16T01:31:22.4Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,61,79,2022-01-16T01:31:23Z,3800000,,,0,,K. Kuzma REBOUND (Off:1 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,385.0,6.0,5.0,1.0,,,,,,,,,,,
387,PT08M26.00S,2022-01-16T01:31:28.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.178055190538765,43.13725490196079,1610612764,63,79,2022-01-16T01:31:38Z,3810000,34.0,15.0,1,left,K. Kuzma driving Layup (6 PTS),[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,,,,6.0,3.74,,,,,,,,,
388,PT08M26.00S,2022-01-16T01:31:31.9Z,3,REGULAR,foul,personal,['1freethrow'],203994,,,1610612764,63,79,2022-01-16T01:31:37Z,3820000,,,0,,J. Nurkic shooting personal FOUL (4 PF) (Kuzma 1 FT),"[203994, 1628398]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,1627541.0,4.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,,,,,
390,PT08M26.00S,2022-01-16T01:31:38.2Z,3,REGULAR,substitution,out,[],1629655,,,1610612764,63,79,2022-01-16T01:33:36Z,3840000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT08M26.00S,2022-01-16T01:31:38.2Z,3,REGULAR,substitution,out,[],203994,,,1610612764,63,79,2022-01-16T01:33:36Z,3850000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT08M26.00S,2022-01-16T01:31:38.2Z,3,REGULAR,substitution,in,[],1626149,,,1610612764,63,79,2022-01-16T01:33:36Z,3860000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT08M26.00S,2022-01-16T01:31:38.2Z,3,REGULAR,substitution,in,[],1630570,,,1610612764,63,79,2022-01-16T01:33:36Z,3870000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT08M26.00S,2022-01-16T01:32:11.3Z,3,REGULAR,freethrow,1 of 1,[],1628398,,,1610612764,64,79,2022-01-16T01:32:11Z,3880000,,,0,,K. Kuzma Free Throw 1 of 1 (7 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
395,PT08M08.00S,2022-01-16T01:32:35.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629642,86.28449408672799,50.73529411764706,1610612757,64,81,2022-01-16T01:33:29Z,3890000,4.0,76.0,1,right,N. Little 7' floating Jump Shot (13 PTS),[1629642],1610612757.0,POR,floating,,,Little,N. Little,,,,,,,,,,Made,,,,,13.0,7.65,,,,,,,,,
396,PT08M08.00S,2022-01-16T01:32:38.9Z,3,REGULAR,foul,personal,['1freethrow'],203915,,,1610612757,64,81,2022-01-16T01:32:43Z,3900000,,,0,,S. Dinwiddie shooting personal FOUL (4 PF) (Little 1 FT),"[203915, 1629642]",1610612764.0,WAS,shooting,,,Dinwiddie,S. Dinwiddie,,,,,1627541.0,4.0,0.0,Little,1629642.0,,,,,,,,,,,,,,,,
398,PT08M08.00S,2022-01-16T01:32:55.4Z,3,REGULAR,substitution,out,[],203915,,,1610612757,64,81,2022-01-16T01:33:36Z,3920000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT08M08.00S,2022-01-16T01:32:55.4Z,3,REGULAR,substitution,in,[],203526,,,1610612757,64,81,2022-01-16T01:33:36Z,3930000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT08M08.00S,2022-01-16T01:33:11.5Z,3,REGULAR,freethrow,1 of 1,[],1629642,,,1610612757,64,82,2022-01-16T01:33:11Z,3940000,,,0,,N. Little Free Throw 1 of 1 (14 PTS),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,Made,,,,,14.0,,,,,,,,,,
402,PT07M58.00S,2022-01-16T01:33:23.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,6.258212877792378,49.50980392156863,1610612764,66,82,2022-01-16T01:33:26Z,3950000,2.0,6.0,1,left,M. Harrell Layup (10 PTS) (K. Caldwell-Pope 1 AST),"[1626149, 203484]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,Made,,,,,10.0,0.68,K. Caldwell-Pope,203484.0,1.0,,,,,,
404,PT07M52.00S,2022-01-16T01:33:31.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203496,90.75229960578186,45.09803921568628,1610612757,66,82,2022-01-16T01:33:39Z,3970000,-25.0,34.0,1,right,MISS R. Covington Layup - blocked,"[203496, 1626149]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,Missed,,,,,,4.22,,,,,,,Harrell,1626149.0,
405,PT07M52.00S,2022-01-16T01:33:31.0Z,3,REGULAR,block,,[],1626149,,,1610612757,66,82,2022-01-16T01:33:34Z,3980000,,,0,,M. Harrell BLOCK (1 BLK),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M52.00S,2022-01-16T01:33:31.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,66,82,2022-01-16T01:33:39Z,3990000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,404.0,,,,,,,,,,,,,,
407,PT07M52.00S,2022-01-16T01:33:37.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,66,82,2022-01-16T01:33:37Z,4000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M48.00S,2022-01-16T01:33:53.5Z,3,REGULAR,foul,offensive,[],1630570,,,1610612757,66,82,2022-01-16T01:34:04Z,4010000,,,0,,T. Watford off-the-ball offensive FOUL (4 PF),"[1630570, 1630557]",1610612757.0,POR,off-the-ball,,,Watford,T. Watford,,,,,1146.0,4.0,0.0,Kispert,1630557.0,,,,,,,,,,,,,,,,
410,PT07M48.00S,2022-01-16T01:33:53.5Z,3,REGULAR,turnover,offensive foul,[],1630570,,,1610612757,66,82,2022-01-16T01:34:04Z,4030000,,,0,,T. Watford offensive foul TURNOVER (1 TO),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,1146.0,,,,,,,,,,,,,,,1.0,,,,,
411,PT07M38.00S,2022-01-16T01:34:17.9Z,3,REGULAR,turnover,out-of-bounds,[],1626149,,,1610612764,66,82,2022-01-16T01:36:10Z,4040000,,,0,,M. Harrell lost ball out-of-bounds TURNOVER (1 TO),[1626149],1610612764.0,WAS,lost ball,,,Harrell,M. Harrell,,,,,1146.0,,,,,,,,,,,,,,,1.0,,,,,
412,PT07M23.00S,2022-01-16T01:34:42.1Z,3,REGULAR,foul,personal,[],1626149,,,1610612757,66,82,2022-01-16T01:34:49Z,4050000,,,0,,M. Harrell personal FOUL (3 PF),"[1626149, 1630570]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,1627541.0,3.0,0.0,Watford,1630570.0,,,,,,,,,,,,,,,,
414,PT07M13.00S,2022-01-16T01:35:16.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630570,92.85479632063075,55.14705882352941,1610612757,66,82,2022-01-16T01:35:26Z,4070000,26.0,15.0,1,right,MISS T. Watford floating Shot,[1630570],1610612757.0,POR,floating,,,Watford,T. Watford,,,,,,,,,,Missed,,,,,,2.96,,,,,,,,,
415,PT07M13.00S,2022-01-16T01:35:16.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,66,82,2022-01-16T01:37:33Z,4080000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,414.0,,,,,,,,,,,,,,
416,PT07M13.00S,2022-01-16T01:35:19.0Z,3,REGULAR,foul,personal,[],1630570,,,1610612764,66,82,2022-01-16T01:37:33Z,4090000,,,0,,T. Watford loose ball personal FOUL (5 PF),"[1630570, 1628398]",1610612757.0,POR,loose ball,,,Watford,T. Watford,,,,,1146.0,5.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,,,,,
419,PT06M59.00S,2022-01-16T01:35:43.3Z,3,REGULAR,3pt,Jump Shot,[],203526,28.465834428383708,83.33333333333334,1610612764,66,82,2022-01-16T01:38:17Z,4120000,-167.0,215.0,1,left,MISS R. Neto 27' 3PT,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,Missed,,,,,,27.21,,,,,,,,,
420,PT06M57.00S,2022-01-16T01:35:45.8Z,3,REGULAR,rebound,defensive,[],1630570,,,1610612757,66,82,2022-01-16T01:35:45Z,4130000,,,0,,T. Watford REBOUND (Off:1 Def:3),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,419.0,4.0,3.0,1.0,,,,,,,,,,,
421,PT06M50.00S,2022-01-16T01:35:54.9Z,3,REGULAR,foul,offensive,[],1630570,,,1610612757,66,82,2022-01-16T01:36:04Z,4140000,,,0,,T. Watford offensive FOUL (6 PF),"[1630570, 203484]",1610612757.0,POR,,,,Watford,T. Watford,,,,,202901.0,6.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,,
423,PT06M50.00S,2022-01-16T01:35:54.9Z,3,REGULAR,turnover,offensive foul,[],1630570,,,1610612757,66,82,2022-01-16T01:35:54Z,4160000,,,0,,T. Watford offensive foul TURNOVER (2 TO),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,202901.0,,,,,,,,,,,,,,,2.0,,,,,
424,PT06M50.00S,2022-01-16T01:36:03.3Z,3,REGULAR,substitution,out,[],1630570,,,1610612764,66,82,2022-01-16T01:36:10Z,4170000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M50.00S,2022-01-16T01:36:03.3Z,3,REGULAR,substitution,in,[],203503,,,1610612764,66,82,2022-01-16T01:36:10Z,4180000,,,0,,SUB in: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M41.00S,2022-01-16T01:36:35.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628398,23.73521681997372,8.823529411764707,1610612764,66,82,2022-01-16T01:36:41Z,4190000,206.0,171.0,1,left,MISS K. Kuzma 26' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,26.74,,,,,,,,,
427,PT06M37.00S,2022-01-16T01:36:39.5Z,3,REGULAR,rebound,defensive,[],203503,,,1610612757,66,82,2022-01-16T01:36:41Z,4200000,,,0,,T. Snell REBOUND (Off:0 Def:3),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,426.0,3.0,3.0,0.0,,,,,,,,,,,
428,PT06M30.00S,2022-01-16T01:36:50.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630557,,,1610612757,66,82,2022-01-16T01:37:06Z,4210000,,,0,,C. Kispert personal FOUL (2 PF) (Covington 2 FT),"[1630557, 203496]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,1627541.0,2.0,0.0,Covington,203496.0,,,,,,,,,,,,,,,,
430,PT06M30.00S,2022-01-16T01:37:21.7Z,3,REGULAR,freethrow,1 of 2,[],203496,,,1610612757,66,83,2022-01-16T01:37:21Z,4230000,,,0,,R. Covington Free Throw 1 of 2 (9 PTS),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,
431,PT06M30.00S,2022-01-16T01:37:22.3Z,3,REGULAR,substitution,out,[],1630557,,,1610612757,66,83,2022-01-16T01:37:25Z,4240000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M30.00S,2022-01-16T01:37:22.3Z,3,REGULAR,substitution,in,[],1630166,,,1610612757,66,83,2022-01-16T01:37:25Z,4250000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M30.00S,2022-01-16T01:37:39.0Z,3,REGULAR,freethrow,2 of 2,[],203496,,,1610612757,66,84,2022-01-16T01:37:39Z,4260000,,,0,,R. Covington Free Throw 2 of 2 (10 PTS),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,
434,PT06M12.00S,2022-01-16T01:38:00.4Z,3,REGULAR,3pt,Jump Shot,[],203484,33.065045992115635,28.676470588235293,1610612764,66,84,2022-01-16T01:38:05Z,4270000,107.0,258.0,1,left,MISS K. Caldwell-Pope 27' pullup 3PT,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Missed,,,,,,27.94,,,,,,,,,
435,PT06M09.00S,2022-01-16T01:38:03.4Z,3,REGULAR,rebound,offensive,[],1628398,,,1610612764,66,84,2022-01-16T01:38:05Z,4280000,,,0,,K. Kuzma REBOUND (Off:2 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,434.0,7.0,5.0,2.0,,,,,,,,,,,
436,PT06M08.00S,2022-01-16T01:38:03.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,5.075558475689881,55.392156862745104,1610612764,68,84,2022-01-16T01:40:05Z,4290000,-27.0,-5.0,1,left,K. Kuzma putback Layup (9 PTS),[1628398],1610612764.0,WAS,putback,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,,,,9.0,2.74,,,,,,,,,
437,PT05M55.00S,2022-01-16T01:38:16.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203496,93.24901445466492,63.48039215686274,1610612757,68,84,2022-01-16T01:38:20Z,4300000,67.0,11.0,1,right,MISS R. Covington 6' Layup,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,Missed,,,,,,6.83,,,,,,,,,
438,PT05M54.00S,2022-01-16T01:38:17.9Z,3,REGULAR,rebound,defensive,[],1626149,,,1610612764,68,84,2022-01-16T01:38:20Z,4310000,,,0,,M. Harrell REBOUND (Off:1 Def:2),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,437.0,3.0,2.0,1.0,,,,,,,,,,,
439,PT05M49.00S,2022-01-16T01:38:23.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628398,7.046649145860711,46.07843137254902,1610612764,70,84,2022-01-16T01:38:36Z,4320000,20.0,14.0,1,left,K. Kuzma driving Layup (11 PTS),[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,,,,11.0,2.39,,,,,,,,,
440,PT05M48.00S,2022-01-16T01:38:28.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,70,84,2022-01-16T01:38:28Z,4330000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M48.00S,2022-01-16T01:38:30.0Z,3,REGULAR,substitution,out,[],203484,,,1610612757,70,84,2022-01-16T01:41:07Z,4340000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M48.00S,2022-01-16T01:38:30.0Z,3,REGULAR,substitution,in,[],1629060,,,1610612757,70,84,2022-01-16T01:41:07Z,4350000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M28.00S,2022-01-16T01:41:51.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203496,93.11760840998686,40.19607843137255,1610612757,70,86,2022-01-16T01:41:55Z,4360000,-49.0,12.0,1,right,R. Covington driving Layup (12 PTS),[203496],1610612757.0,POR,driving,,,Covington,R. Covington,,,,,,,,,,Made,,,,,12.0,5.05,,,,,,,,,
444,PT05M15.00S,2022-01-16T01:42:06.8Z,3,REGULAR,foul,personal,[],203496,,,1610612764,70,86,2022-01-16T01:42:12Z,4370000,,,0,,R. Covington personal FOUL (3 PF),"[203496, 203526]",1610612757.0,POR,,,,Covington,R. Covington,,,,,202901.0,3.0,0.0,Neto,203526.0,,,,,,,,,,,,,,,,
446,PT05M07.00S,2022-01-16T01:42:30.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,8.492115637319317,39.950980392156865,1610612764,70,86,2022-01-16T01:42:33Z,4390000,50.0,27.0,1,left,MISS R. Hachimura Layup,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,Missed,,,,,,5.71,,,,,,,,,
447,PT05M05.00S,2022-01-16T01:42:32.2Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,70,86,2022-01-16T01:42:33Z,4400000,,,0,,R. Covington REBOUND (Off:1 Def:7),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,446.0,8.0,7.0,1.0,,,,,,,,,,,
448,PT04M45.00S,2022-01-16T01:42:52.1Z,3,REGULAR,3pt,Jump Shot,[],1629014,62.36859395532195,52.450980392156865,1610612757,70,86,2022-01-16T01:42:57Z,4410000,12.0,301.0,1,right,MISS A. Simons 30' step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,,,,,,Missed,,,,,,30.15,,,,,,,,,
449,PT04M43.00S,2022-01-16T01:42:54.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,70,86,2022-01-16T01:42:57Z,4420000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,448.0,,,,,,,,,,,,,,
450,PT04M43.00S,2022-01-16T01:43:02.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,70,86,2022-01-16T01:43:17Z,4430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
