actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
353,PT08M28.00S,2022-01-04T01:21:39.7Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,61,73,2022-01-04T01:21:43Z,3500000,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,352.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
354,PT08M27.00S,2022-01-04T01:21:44.2Z,3,REGULAR,foul,personal,['2freethrow'],203486,,,1610612764,61,73,2022-01-04T01:21:54Z,3510000,,,0,,M. Plumlee shooting personal FOUL (3 PF) (Gafford 2 FT),"[203486, 1629655]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,1627539.0,3.0,0.0,Gafford,1629655.0,
356,PT08M27.00S,2022-01-04T01:22:14.5Z,3,REGULAR,freethrow,1 of 2,[],1629655,,,1610612764,61,73,2022-01-04T01:22:14Z,3530000,,,0,,MISS D. Gafford Free Throw 1 of 2,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Missed,,,,,,,,,,,,,,,,,,,
357,PT08M27.00S,2022-01-04T01:22:14.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,61,73,2022-01-04T01:22:14Z,3540000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,356.0,,,,,,,,,,,,,,,,,,
358,PT08M27.00S,2022-01-04T01:22:34.1Z,3,REGULAR,freethrow,2 of 2,[],1629655,,,1610612764,62,73,2022-01-04T01:22:34Z,3550000,,,0,,D. Gafford Free Throw 2 of 2 (9 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
359,PT08M10.00S,2022-01-04T01:22:53.3Z,3,REGULAR,3pt,Jump Shot,[],1630163,26.19908015768725,12.5,1610612766,62,73,2022-01-04T01:23:00Z,3560000,188.0,194.0,1,left,MISS L. Ball 26' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,26.97,Missed,,,,,,,,,,,,,,,,,,,
360,PT08M06.00S,2022-01-04T01:22:57.3Z,3,REGULAR,rebound,defensive,[],203078,,,1610612764,62,73,2022-01-04T01:23:00Z,3570000,,,0,,B. Beal REBOUND (Off:0 Def:3),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,359.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
361,PT07M57.00S,2022-01-04T01:23:04.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,90.19382391590013,54.16666666666667,1610612764,64,73,2022-01-04T01:24:44Z,3580000,21.0,40.0,1,right,K. Kuzma cutting Layup (22 PTS) (D. Avdija 3 AST),"[1628398, 1630166]",1610612764.0,WAS,cutting,,,Kuzma,K. Kuzma,,,,,4.48,Made,,,,,22.0,D. Avdija,1630166.0,3.0,,,,,,,,,,,
363,PT07M44.00S,2022-01-04T01:23:19.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,8.853482260183966,46.568627450980394,1610612766,64,75,2022-01-04T01:25:41Z,3600000,17.0,31.0,1,left,L. Ball driving finger roll Layup (12 PTS),[1630163],1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,3.52,Made,,,,,12.0,,,,,,,,,,,,,,
364,PT07M24.00S,2022-01-04T01:23:41.2Z,3,REGULAR,3pt,Jump Shot,[],203078,89.4053876478318,2.205882352941174,1610612764,64,75,2022-01-04T01:26:23Z,3610000,-239.0,47.0,1,right,MISS B. Beal 24' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,24.36,Missed,,,,,,,,,,,,,,,,,,,
365,PT07M22.00S,2022-01-04T01:23:43.2Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,64,75,2022-01-04T01:26:23Z,3620000,,,0,,D. Gafford REBOUND (Off:3 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,364.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
366,PT07M22.00S,2022-01-04T01:23:47.6Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629655,94.40999984741211,50.0,1610612764,66,75,2022-01-04T01:26:29Z,3630000,0.0,0.0,1,right,D. Gafford tip DUNK (11 PTS),[1629655],1610612764.0,WAS,tip,,,Gafford,D. Gafford,,,,,0.0,Made,,,,,11.0,,,,,,,,,,,,,,
367,PT06M59.00S,2022-01-04T01:24:02.8Z,3,REGULAR,3pt,Jump Shot,[],202330,31.718134034165573,77.45098039215686,1610612766,66,78,2022-01-04T01:26:59Z,3640000,-137.0,246.0,1,left,G. Hayward 28' 3PT pullup (20 PTS) (M. Plumlee 6 AST),"[202330, 203486]",1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,28.15,Made,,,,,20.0,M. Plumlee,203486.0,6.0,,,,,,,,,,,
369,PT06M42.00S,2022-01-04T01:24:20.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203484,91.11366622864652,48.28431372549019,1610612764,68,78,2022-01-04T01:28:34Z,3660000,-9.0,31.0,1,right,K. Caldwell-Pope Layup (5 PTS) (D. Avdija 4 AST),"[203484, 1630166]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,3.22,Made,,,,,5.0,D. Avdija,1630166.0,4.0,,,,,,,,,,,
371,PT06M42.00S,2022-01-04T01:24:28.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,68,78,2022-01-04T01:24:28Z,3680000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT06M34.00S,2022-01-04T01:27:37.0Z,3,REGULAR,foul,personal,[],203078,,,1610612766,68,78,2022-01-04T01:27:46Z,3690000,,,0,,B. Beal personal FOUL (2 PF),"[203078, 1628970]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,1627539.0,2.0,0.0,Bridges,1628970.0,
374,PT06M27.00S,2022-01-04T01:27:59.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,13.715505913272011,50.0,1610612766,68,78,2022-01-04T01:28:05Z,3710000,0.0,76.0,1,left,MISS L. Ball 7' driving Layup - blocked,"[1630163, 1629655]",1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,7.64,Missed,,,,,,,,,,,,Gafford,1629655.0,,,,,,
375,PT06M27.00S,2022-01-04T01:27:59.7Z,3,REGULAR,block,,[],1629655,,,1610612766,68,78,2022-01-04T01:28:02Z,3720000,,,0,,D. Gafford BLOCK (3 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M24.00S,2022-01-04T01:28:02.7Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,68,78,2022-01-04T01:28:05Z,3730000,,,0,,D. Gafford REBOUND (Off:3 Def:3),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,374.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
377,PT06M08.00S,2022-01-04T01:28:28.2Z,3,REGULAR,foul,technical,['1freethrow'],203486,,,1610612764,68,78,2022-01-04T01:28:37Z,3740000,,,0,,M. Plumlee defensive-3-second technical FOUL (1 Tech),[203486],1610612766.0,CHA,defensive-3-second,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,202901.0,3.0,1.0,,,
378,PT06M08.00S,2022-01-04T01:28:44.7Z,3,REGULAR,freethrow,1 of 1,[],203484,,,1610612764,68,78,2022-01-04T01:28:52Z,3750000,,,0,,MISS K. Caldwell-Pope technical Free Throw 1 of 1,[203484],1610612764.0,WAS,technical,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Missed,,,,,,,,,,,,,,,,,,,
379,PT06M08.00S,2022-01-04T01:28:44.7Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,68,78,2022-01-04T01:28:52Z,3760000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,378.0,,,,,,,,,,,,,,,,,,
380,PT05M52.00S,2022-01-04T01:29:13.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,88.09132720105124,49.26470588235294,1610612764,68,78,2022-01-04T01:29:17Z,3770000,-4.0,59.0,1,right,MISS K. Kuzma floating Shot,[1628398],1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,5.95,Missed,,,,,,,,,,,,,,,,,,,
381,PT05M51.00S,2022-01-04T01:29:14.5Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,68,78,2022-01-04T01:29:17Z,3780000,,,0,,M. Bridges REBOUND (Off:2 Def:8),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,380.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
382,PT05M43.00S,2022-01-04T01:29:23.3Z,3,REGULAR,2pt,Jump Shot,[],1630163,23.570959264126145,53.92156862745098,1610612766,68,80,2022-01-04T01:29:28Z,3790000,-20.0,169.0,1,left,L. Ball 17' pullup Jump Shot (14 PTS),[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,17.02,Made,,,,,14.0,,,,,,,,,,,,,,
383,PT05M30.00S,2022-01-04T01:29:37.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630166,88.61695137976346,48.28431372549019,1610612764,68,80,2022-01-04T01:29:47Z,3800000,-9.0,55.0,1,right,MISS D. Avdija cutting DUNK - blocked,"[1630166, 203486]",1610612764.0,WAS,cutting,,,Avdija,D. Avdija,,,,,5.52,Missed,,,,,,,,,,,,Plumlee,203486.0,,,,,,
384,PT05M30.00S,2022-01-04T01:29:37.1Z,3,REGULAR,block,,[],203486,,,1610612764,68,80,2022-01-04T01:29:40Z,3810000,,,0,,M. Plumlee BLOCK (2 BLK),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT05M30.00S,2022-01-04T01:29:37.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,68,80,2022-01-04T01:29:47Z,3820000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,383.0,,,,,,,,,,,,,,,,,,
386,PT05M30.00S,2022-01-04T01:29:45.6Z,3,REGULAR,substitution,out,[],203484,,,1610612766,68,80,2022-01-04T01:30:04Z,3830000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M30.00S,2022-01-04T01:29:45.6Z,3,REGULAR,substitution,out,[],1630166,,,1610612766,68,80,2022-01-04T01:30:04Z,3840000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M30.00S,2022-01-04T01:29:45.6Z,3,REGULAR,substitution,in,[],1630557,,,1610612766,68,80,2022-01-04T01:30:04Z,3850000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M30.00S,2022-01-04T01:29:45.6Z,3,REGULAR,substitution,in,[],202722,,,1610612766,68,80,2022-01-04T01:30:04Z,3860000,,,0,,SUB in: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M18.00S,2022-01-04T01:30:12.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,9.904730617608408,50.245098039215684,1610612766,68,80,2022-01-04T01:31:55Z,3870000,-1.0,41.0,1,left,MISS T. Rozier driving Layup,[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,4.06,Missed,,,,,,,,,,,,,,,,,,,
391,PT05M17.00S,2022-01-04T01:30:13.9Z,3,REGULAR,rebound,offensive,[],203486,,,1610612766,68,80,2022-01-04T01:31:55Z,3880000,,,0,,M. Plumlee REBOUND (Off:3 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,390.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
392,PT05M17.00S,2022-01-04T01:30:27.5Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203486,5.590000152587891,50.0,1610612766,68,82,2022-01-04T01:32:05Z,3890000,0.0,0.0,1,left,M. Plumlee tip DUNK (8 PTS),[203486],1610612766.0,CHA,tip,,,Plumlee,M. Plumlee,,,,,0.0,Made,,,,,8.0,,,,,,,,,,,,,,
393,PT04M50.00S,2022-01-04T01:30:39.0Z,3,REGULAR,3pt,Jump Shot,[],1630557,89.79960578186596,3.4313725490196134,1610612764,71,82,2022-01-04T01:30:43Z,3900000,-233.0,43.0,1,right,C. Kispert 3PT  (8 PTS) (B. Beal 5 AST),"[1630557, 203078]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,23.68,Made,,,,,8.0,B. Beal,203078.0,5.0,,,,,,,,,,,
395,PT04M34.00S,2022-01-04T01:30:54.4Z,3,REGULAR,2pt,Jump Shot,[],202330,20.942838370565042,49.26470588235294,1610612766,71,82,2022-01-04T01:30:58Z,3920000,4.0,144.0,1,left,MISS G. Hayward 14' pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,14.44,Missed,,,,,,,,,,,,,,,,,,,
396,PT04M32.00S,2022-01-04T01:30:56.4Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,71,82,2022-01-04T01:30:58Z,3930000,,,0,,K. Kuzma REBOUND (Off:3 Def:7),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,395.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
397,PT04M25.00S,2022-01-04T01:31:03.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,91.37647831800263,50.245098039215684,1610612764,71,82,2022-01-04T01:31:08Z,3940000,1.0,29.0,1,right,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,2.86,Missed,,,,,,,,,,,,,,,,,,,
398,PT04M23.00S,2022-01-04T01:31:05.9Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,71,82,2022-01-04T01:31:08Z,3950000,,,0,,T. Rozier REBOUND (Off:1 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,397.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
399,PT04M18.00S,2022-01-04T01:31:11.1Z,3,REGULAR,3pt,Jump Shot,[],1630163,32.90078843626807,27.696078431372555,1610612766,71,82,2022-01-04T01:31:16Z,3960000,112.0,257.0,1,left,MISS L. Ball 28' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,28.0,Missed,,,,,,,,,,,,,,,,,,,
400,PT04M16.00S,2022-01-04T01:31:13.1Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,71,82,2022-01-04T01:31:16Z,3970000,,,0,,K. Kuzma REBOUND (Off:3 Def:8),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,399.0,11.0,8.0,3.0,,,,,,,,,,,,,,,
401,PT04M11.00S,2022-01-04T01:31:20.3Z,3,REGULAR,foul,personal,['2freethrow'],202330,,,1610612764,71,82,2022-01-04T01:31:36Z,3980000,,,0,,G. Hayward shooting personal FOUL (1 PF) (Beal 2 FT),"[202330, 203078]",1610612766.0,CHA,shooting,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,1627539.0,1.0,0.0,Beal,203078.0,
403,PT04M11.00S,2022-01-04T01:31:48.1Z,3,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,72,82,2022-01-04T01:31:48Z,4000000,,,0,,B. Beal Free Throw 1 of 2 (16 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,,,,,16.0,,,,,,,,,,,,,,
404,PT04M11.00S,2022-01-04T01:31:49.9Z,3,REGULAR,substitution,out,[],1626179,,,1610612764,72,82,2022-01-04T01:32:00Z,4010000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M11.00S,2022-01-04T01:31:49.9Z,3,REGULAR,substitution,in,[],1628998,,,1610612764,72,82,2022-01-04T01:32:00Z,4020000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M11.00S,2022-01-04T01:32:11.5Z,3,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,73,82,2022-01-04T01:32:11Z,4030000,,,0,,B. Beal Free Throw 2 of 2 (17 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,,,,,17.0,,,,,,,,,,,,,,
407,PT03M59.00S,2022-01-04T01:32:25.2Z,3,REGULAR,3pt,Jump Shot,[],1628998,14.37253613666229,95.58823529411765,1610612766,73,85,2022-01-04T01:32:29Z,4040000,-228.0,83.0,1,left,C. Martin 24' 3PT  (6 PTS) (G. Hayward 4 AST),"[1628998, 202330]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,24.24,Made,,,,,6.0,G. Hayward,202330.0,4.0,,,,,,,,,,,
409,PT03M47.00S,2022-01-04T01:32:37.3Z,3,REGULAR,3pt,Jump Shot,[],203078,65.75229960578187,73.0392156862745,1610612764,76,85,2022-01-04T01:32:42Z,4060000,115.0,269.0,1,right,B. Beal 29' 3PT  (20 PTS) (C. Kispert 1 AST),"[203078, 1630557]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,29.3,Made,,,,,20.0,C. Kispert,1630557.0,1.0,,,,,,,,,,,
411,PT03M34.00S,2022-01-04T01:32:50.5Z,3,REGULAR,3pt,Jump Shot,[],202330,32.769382391590014,74.26470588235294,1610612766,76,85,2022-01-04T01:32:56Z,4080000,-121.0,256.0,1,left,MISS G. Hayward 28' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,28.28,Missed,,,,,,,,,,,,,,,,,,,
412,PT03M30.00S,2022-01-04T01:32:54.2Z,3,REGULAR,rebound,offensive,[],1628970,,,1610612766,76,85,2022-01-04T01:32:54Z,4090000,,,0,,M. Bridges REBOUND (Off:3 Def:8),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,411.0,11.0,8.0,3.0,,,,,,,,,,,,,,,
413,PT03M27.00S,2022-01-04T01:32:57.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630163,25.147831800262807,62.00980392156863,1610612766,76,85,2022-01-04T01:33:03Z,4100000,-60.0,184.0,1,left,MISS L. Ball 19' pullup Shot,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,19.34,Missed,,,,,,,,,,,,,,,,,,,
414,PT03M24.00S,2022-01-04T01:33:00.8Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,76,85,2022-01-04T01:33:03Z,4110000,,,0,,D. Gafford REBOUND (Off:3 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,413.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
415,PT03M13.00S,2022-01-04T01:33:11.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203078,91.11366622864652,46.568627450980394,1610612764,78,85,2022-01-04T01:33:15Z,4120000,-17.0,31.0,1,right,B. Beal driving Layup (22 PTS),[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,3.55,Made,,,,,22.0,,,,,,,,,,,,,,
416,PT02M57.00S,2022-01-04T01:33:27.2Z,3,REGULAR,turnover,lost ball,[],1630163,,,1610612766,78,85,2022-01-04T01:33:32Z,4130000,,,0,,L. Ball lost ball TURNOVER (2 TO),"[1630163, 1628398]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,2.0,Kuzma,1628398.0,,,,,,,,
417,PT02M57.00S,2022-01-04T01:33:27.2Z,3,REGULAR,steal,,[],1628398,,,1610612764,78,85,2022-01-04T01:33:29Z,4140000,,,0,,K. Kuzma STEAL (1 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT02M52.00S,2022-01-04T01:33:32.6Z,3,REGULAR,turnover,lost ball,[],1628398,,,1610612764,78,85,2022-01-04T01:33:44Z,4150000,,,0,,K. Kuzma lost ball TURNOVER (4 TO),"[1628398, 202330]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,4.0,Hayward,202330.0,,,,,,,,
419,PT02M52.00S,2022-01-04T01:33:32.6Z,3,REGULAR,steal,,[],202330,,,1610612766,78,85,2022-01-04T01:41:04Z,4160000,,,0,,G. Hayward STEAL (2 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT02M50.00S,2022-01-04T01:33:36.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628970,8.196452036793687,48.0392156862745,1610612766,78,87,2022-01-04T01:38:47Z,4170000,10.0,25.0,1,left,M. Bridges running DUNK (21 PTS) (M. Plumlee 7 AST),"[1628970, 203486]",1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,2.64,Made,,,,,21.0,M. Plumlee,203486.0,7.0,,,,,,,,,,,
422,PT02M50.00S,2022-01-04T01:33:42.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,78,87,2022-01-04T01:33:42Z,4190000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT02M50.00S,2022-01-04T01:33:46.1Z,3,REGULAR,substitution,out,[],1628398,,,1610612764,78,87,2022-01-04T01:36:31Z,4200000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT02M50.00S,2022-01-04T01:33:46.1Z,3,REGULAR,substitution,out,[],1630163,,,1610612764,78,87,2022-01-04T01:36:31Z,4210000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M50.00S,2022-01-04T01:33:46.1Z,3,REGULAR,substitution,out,[],202330,,,1610612764,78,87,2022-01-04T01:36:31Z,4220000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT02M50.00S,2022-01-04T01:33:46.1Z,3,REGULAR,substitution,out,[],203486,,,1610612764,78,87,2022-01-04T01:36:31Z,4230000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M50.00S,2022-01-04T01:33:46.1Z,3,REGULAR,substitution,in,[],1630166,,,1610612764,78,87,2022-01-04T01:36:31Z,4240000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M50.00S,2022-01-04T01:33:46.1Z,3,REGULAR,substitution,in,[],1626162,,,1610612764,78,87,2022-01-04T01:36:31Z,4250000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M50.00S,2022-01-04T01:33:46.1Z,3,REGULAR,substitution,in,[],202397,,,1610612764,78,87,2022-01-04T01:36:31Z,4260000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M50.00S,2022-01-04T01:33:46.1Z,3,REGULAR,substitution,in,[],1629667,,,1610612764,78,87,2022-01-04T01:36:31Z,4270000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M33.00S,2022-01-04T01:36:50.6Z,3,REGULAR,3pt,Jump Shot,[],1630166,69.69448094612352,78.18627450980392,1610612764,78,87,2022-01-04T01:36:57Z,4280000,141.0,232.0,1,right,MISS D. Avdija 27' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,27.18,Missed,,,,,,,,,,,,,,,,,,,
432,PT02M31.00S,2022-01-04T01:36:52.6Z,3,REGULAR,rebound,offensive,[],1630557,,,1610612764,78,87,2022-01-04T01:36:57Z,4290000,,,0,,C. Kispert REBOUND (Off:2 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,431.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
433,PT02M31.00S,2022-01-04T01:36:56.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202397,,,1610612764,78,87,2022-01-04T01:37:14Z,4300000,,,0,,I. Smith shooting personal FOUL (1 PF) (Kispert 2 FT),"[202397, 1630557]",1610612766.0,CHA,shooting,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Kispert,1630557.0,
435,PT02M31.00S,2022-01-04T01:37:18.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630557,,,1610612764,79,87,2022-01-04T01:37:18Z,4320000,,,0,,C. Kispert Free Throw 1 of 2 (9 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
436,PT02M31.00S,2022-01-04T01:37:30.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630557,,,1610612764,80,87,2022-01-04T01:37:30Z,4330000,,,0,,C. Kispert Free Throw 2 of 2 (10 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
437,PT02M14.00S,2022-01-04T01:37:48.4Z,3,REGULAR,3pt,Jump Shot,[],1626162,29.878449408672807,20.34313725490196,1610612766,80,87,2022-01-04T01:37:52Z,4340000,148.0,228.0,1,left,MISS K. Oubre Jr. 27' pullup 3PT,[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,27.23,Missed,,,,,,,,,,,,,,,,,,,
438,PT02M11.00S,2022-01-04T01:37:51.4Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,80,87,2022-01-04T01:37:52Z,4350000,,,0,,D. Gafford REBOUND (Off:3 Def:5),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,437.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
