actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
366,PT10M51.00S,2022-03-17T00:24:55.0Z,3,REGULAR,3pt,Jump Shot,[],203484,6.783837056504599,4.411764705882353,1610612764,55,75,2022-03-17T00:24:59Z,3630000,228.0,11.0,1,left,K. Caldwell-Pope 3PT  (12 PTS) (R. Neto 4 AST),"[203484, 203526]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Made,12.0,,,,,22.82,R. Neto,203526.0,4.0,,,,,,
368,PT10M32.00S,2022-03-17T00:25:13.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,89.96386333771353,58.08823529411765,1610612743,55,75,2022-03-17T00:25:20Z,3650000,40.0,42.0,1,right,MISS N. Jokic driving bank Shot,[203999],1610612743.0,DEN,driving bank,,,Jokic,N. Jokic,,,,,,,,,,Missed,,,,,,5.81,,,,,,,,,
369,PT10M28.00S,2022-03-17T00:25:17.5Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,55,75,2022-03-17T00:25:17Z,3660000,,,0,,K. Kuzma REBOUND (Off:1 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,368.0,7.0,6.0,1.0,,,,,,,,,,
370,PT10M18.00S,2022-03-17T00:25:28.3Z,3,REGULAR,turnover,lost ball,[],1628398,,,1610612764,55,75,2022-03-17T00:25:32Z,3670000,,,0,,K. Kuzma lost ball TURNOVER (2 TO),"[1628398, 203115]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,2.0,Barton,203115.0,,,
371,PT10M18.00S,2022-03-17T00:25:28.3Z,3,REGULAR,steal,,[],203115,,,1610612743,55,75,2022-03-17T00:25:30Z,3680000,,,0,,W. Barton STEAL (1 STL),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT10M05.00S,2022-03-17T00:25:41.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203999,66.96780551905388,41.42156862745098,1610612743,55,78,2022-03-17T00:25:48Z,3690000,-43.0,258.0,1,right,N. Jokic 26' 3PT  (20 PTS) (W. Barton 4 AST),"[203999, 203115]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,Made,20.0,,,,,26.15,W. Barton,203115.0,4.0,,,,,,
374,PT09M40.00S,2022-03-17T00:26:06.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,6.915243101182654,53.18627450980392,1610612764,57,78,2022-03-17T00:26:10Z,3710000,-16.0,13.0,1,left,K. Porzingis cutting DUNK (6 PTS) (K. Kuzma 7 AST),"[204001, 1628398]",1610612764.0,WAS,cutting,,,Porzingis,K. Porzingis,,,,,,,,,,Made,6.0,,,,,2.02,K. Kuzma,1628398.0,7.0,,,,,,
376,PT09M28.00S,2022-03-17T00:26:18.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,90.3580814717477,40.68627450980392,1610612743,57,78,2022-03-17T00:26:24Z,3730000,-47.0,38.0,1,right,MISS N. Jokic 6' turnaround Hook,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,,,,,,Missed,,,,,,6.02,,,,,,,,,
377,PT09M24.00S,2022-03-17T00:26:22.5Z,3,REGULAR,rebound,defensive,[],203526,,,1610612764,57,78,2022-03-17T00:26:24Z,3740000,,,0,,R. Neto REBOUND (Off:0 Def:3),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,376.0,3.0,3.0,0.0,,,,,,,,,,
378,PT09M20.00S,2022-03-17T00:26:25.7Z,3,REGULAR,3pt,Jump Shot,[],1628398,32.14520367936925,56.86274509803921,1610612764,57,78,2022-03-17T00:26:33Z,3750000,-34.0,250.0,1,left,MISS K. Kuzma 25' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,25.2,,,,,,,,,
379,PT09M16.00S,2022-03-17T00:26:29.7Z,3,REGULAR,rebound,offensive,[],204001,,,1610612764,57,78,2022-03-17T00:26:33Z,3760000,,,0,,K. Porzingis REBOUND (Off:4 Def:2),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,378.0,6.0,2.0,4.0,,,,,,,,,,
380,PT09M15.00S,2022-03-17T00:26:31.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204001,7.440867279894875,51.71568627450981,1610612764,59,78,2022-03-17T00:26:37Z,3770000,-9.0,17.0,1,left,K. Porzingis Layup (8 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,8.0,,,,,1.94,,,,,,,,,
381,PT08M59.00S,2022-03-17T00:26:46.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,93.38042049934296,53.431372549019606,1610612743,59,80,2022-03-17T00:28:05Z,3780000,17.0,10.0,1,right,N. Jokic reverse Layup (22 PTS),[203999],1610612743.0,DEN,reverse,,,Jokic,N. Jokic,,,,,,,,,,Made,22.0,,,,,1.97,,,,,,,,,
382,PT08M35.00S,2022-03-17T00:27:12.7Z,3,REGULAR,foul,personal,['2freethrow'],203999,,,1610612764,59,80,2022-03-17T00:27:24Z,3790000,,,0,,N. Jokic shooting personal FOUL (2 PF) (Porzingis 2 FT),"[203999, 204001]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,1628951.0,2.0,0.0,Porzingis,204001.0,,,,,,,,,,,,,,,,
384,PT08M35.00S,2022-03-17T00:27:42.7Z,3,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,60,80,2022-03-17T00:28:02Z,3810000,,,0,,K. Porzingis Free Throw 1 of 2 (9 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
385,PT08M35.00S,2022-03-17T00:27:42.7Z,3,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,60,80,2022-03-17T00:28:02Z,3820000,,,0,,MISS K. Porzingis Free Throw 2 of 2,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,Missed,,,,,,,,,,,,,,,
386,PT08M32.00S,2022-03-17T00:27:45.7Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,60,80,2022-03-17T00:28:02Z,3830000,,,0,,N. Jokic REBOUND (Off:0 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,385.0,10.0,10.0,0.0,,,,,,,,,,
387,PT08M25.00S,2022-03-17T00:28:08.9Z,3,REGULAR,3pt,Jump Shot,[],203115,87.72996057818659,3.1862745098039214,1610612743,60,80,2022-03-17T00:28:14Z,3840000,-234.0,63.0,1,right,MISS W. Barton 24' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,Missed,,,,,,24.24,,,,,,,,,
388,PT08M21.00S,2022-03-17T00:28:12.9Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,60,80,2022-03-17T00:28:14Z,3850000,,,0,,K. Porzingis REBOUND (Off:4 Def:3),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,387.0,7.0,3.0,4.0,,,,,,,,,,
389,PT08M16.00S,2022-03-17T00:28:17.6Z,3,REGULAR,2pt,Jump Shot,[],1630557,21.632720105124836,59.31372549019608,1610612764,60,80,2022-03-17T00:29:07Z,3860000,-47.0,151.0,1,left,MISS C. Kispert 15' pullup Shot,[1630557],1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,,,,,,Missed,,,,,,15.78,,,,,,,,,
390,PT08M13.00S,2022-03-17T00:28:20.6Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,60,80,2022-03-17T00:28:26Z,3870000,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,389.0,2.0,1.0,1.0,,,,,,,,,,
391,PT08M04.00S,2022-03-17T00:28:29.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,91.14651773981603,44.36274509803921,1610612743,60,80,2022-03-17T00:28:35Z,3880000,-28.0,31.0,1,right,MISS A. Gordon Layup,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Missed,,,,,,4.17,,,,,,,,,
392,PT07M59.00S,2022-03-17T00:28:34.7Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,60,80,2022-03-17T00:28:35Z,3890000,,,0,,N. Jokic REBOUND (Off:1 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,391.0,11.0,10.0,1.0,,,,,,,,,,
393,PT07M59.00S,2022-03-17T00:28:34.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,94.40999984741211,50.0,1610612743,60,82,2022-03-17T00:28:34Z,3900000,0.0,0.0,1,right,N. Jokic tip Layup (24 PTS),[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,,,,,,Made,24.0,,,,,0.0,,,,,,,,,
394,PT07M54.00S,2022-03-17T00:28:41.2Z,3,REGULAR,foul,personal,['2freethrow'],201145,,,1610612764,60,82,2022-03-17T00:28:51Z,3910000,,,0,,J. Green shooting personal FOUL (1 PF) (Kispert 2 FT),"[201145, 1630557]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,201639.0,1.0,0.0,Kispert,1630557.0,,,,,,,,,,,,,,,,
396,PT07M54.00S,2022-03-17T00:29:13.0Z,3,REGULAR,freethrow,1 of 2,[],1630557,,,1610612764,61,82,2022-03-17T00:29:30Z,3930000,,,0,,C. Kispert Free Throw 1 of 2 (8 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
397,PT07M54.00S,2022-03-17T00:29:13.0Z,3,REGULAR,freethrow,2 of 2,[],1630557,,,1610612764,61,82,2022-03-17T00:29:30Z,3940000,,,0,,MISS C. Kispert Free Throw 2 of 2,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,Missed,,,,,,,,,,,,,,,
398,PT07M51.00S,2022-03-17T00:29:16.0Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,61,82,2022-03-17T00:29:30Z,3950000,,,0,,J. Green REBOUND (Off:0 Def:3),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,397.0,3.0,3.0,0.0,,,,,,,,,,
399,PT07M42.00S,2022-03-17T00:29:38.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201145,93.24901445466492,47.794117647058826,1610612743,61,82,2022-03-17T00:29:46Z,3960000,-11.0,11.0,1,right,MISS J. Green cutting Layup - blocked,"[201145, 1630557]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,,,,,,Missed,,,,,,1.56,,,,,,,Kispert,1630557.0,
401,PT07M42.00S,2022-03-17T00:29:38.5Z,3,REGULAR,block,,[],1630557,,,1610612743,61,82,2022-03-17T00:29:46Z,3965000,,,0,,C. Kispert BLOCK (1 BLK),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M39.00S,2022-03-17T00:29:41.5Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,61,82,2022-03-17T00:29:46Z,3970000,,,0,,K. Kuzma REBOUND (Off:1 Def:7),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,399.0,8.0,7.0,1.0,,,,,,,,,,
402,PT07M34.00S,2022-03-17T00:29:47.0Z,3,REGULAR,turnover,bad pass,[],1630557,,,1610612764,61,82,2022-03-17T00:31:53Z,3980000,,,0,,C. Kispert bad pass TURNOVER (1 TO),"[1630557, 203115]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,1.0,Barton,203115.0,,,
403,PT07M34.00S,2022-03-17T00:29:47.0Z,3,REGULAR,steal,,[],203115,,,1610612743,61,82,2022-03-17T00:29:49Z,3990000,,,0,,W. Barton STEAL (2 STL),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT07M28.00S,2022-03-17T00:29:53.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628420,82.34231274638634,40.68627450980392,1610612743,61,84,2022-03-17T00:30:23Z,4000000,-47.0,113.0,1,right,M. Morris 12' driving floating Jump Shot (10 PTS) (N. Jokic 7 AST),"[1628420, 203999]",1610612743.0,DEN,driving floating,,,Morris,M. Morris,,,,,,,,,,Made,10.0,,,,,12.27,N. Jokic,203999.0,7.0,,,,,,
406,PT07M27.00S,2022-03-17T00:30:04.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,61,84,2022-03-17T00:30:04Z,4020000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT07M05.00S,2022-03-17T00:33:24.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,13.091327201051248,38.23529411764706,1610612764,63,84,2022-03-17T00:33:29Z,4030000,59.0,71.0,1,left,K. Kuzma 9' floating Jump Shot (4 PTS) (R. Neto 5 AST),"[1628398, 203526]",1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,,,,,,Made,4.0,,,,,9.19,R. Neto,203526.0,5.0,,,,,,
409,PT06M58.00S,2022-03-17T00:33:32.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,92.72339027595268,48.529411764705884,1610612743,63,86,2022-03-17T00:33:36Z,4050000,-7.0,16.0,1,right,A. Gordon driving DUNK (12 PTS),[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,,,,,,Made,12.0,,,,,1.75,,,,,,,,,
410,PT06M45.00S,2022-03-17T00:33:44.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,10.463206307490145,43.38235294117647,1610612764,65,86,2022-03-17T00:33:51Z,4060000,33.0,46.0,1,left,K. Kuzma floating Jump Shot (6 PTS),[1628398],1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,,,,,,Made,6.0,,,,,5.66,,,,,,,,,
411,PT06M21.00S,2022-03-17T00:34:07.8Z,3,REGULAR,2pt,Jump Shot,[],203932,84.83902759526939,19.11764705882353,1610612743,65,86,2022-03-17T00:34:12Z,4070000,-154.0,90.0,1,right,MISS A. Gordon 17' step back Shot,[203932],1610612743.0,DEN,step back,,,Gordon,A. Gordon,,,,,,,,,,Missed,,,,,,17.87,,,,,,,,,
412,PT06M18.00S,2022-03-17T00:34:10.8Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,65,86,2022-03-17T00:34:12Z,4080000,,,0,,K. Kuzma REBOUND (Off:1 Def:8),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,411.0,9.0,8.0,1.0,,,,,,,,,,
413,PT06M11.00S,2022-03-17T00:34:19.4Z,3,REGULAR,foul,personal,[],203932,,,1610612764,65,86,2022-03-17T00:34:33Z,4090000,,,0,,A. Gordon personal FOUL (2 PF),"[203932, 204001]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,1628951.0,2.0,0.0,Porzingis,204001.0,,,,,,,,,,,,,,,,
415,PT06M01.00S,2022-03-17T00:34:51.0Z,3,REGULAR,3pt,Jump Shot,[],1628398,28.465834428383708,22.30392156862745,1610612764,65,86,2022-03-17T00:34:55Z,4110000,138.0,215.0,1,left,MISS K. Kuzma 25' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,25.58,,,,,,,,,
416,PT05M59.00S,2022-03-17T00:34:53.0Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,65,86,2022-03-17T00:34:55Z,4120000,,,0,,J. Green REBOUND (Off:0 Def:4),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,415.0,4.0,4.0,0.0,,,,,,,,,,
417,PT05M37.00S,2022-03-17T00:35:15.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,93.9060446780552,50.49019607843137,1610612743,65,88,2022-03-17T00:35:20Z,4130000,2.0,5.0,1,right,A. Gordon DUNK (14 PTS) (N. Jokic 8 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Made,14.0,,,,,0.54,N. Jokic,203999.0,8.0,,,,,,
419,PT05M16.00S,2022-03-17T00:35:36.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204001,7.046649145860711,48.28431372549019,1610612764,67,88,2022-03-17T00:35:41Z,4150000,9.0,14.0,1,left,K. Porzingis cutting Layup (11 PTS) (R. Neto 6 AST),"[204001, 203526]",1610612764.0,WAS,cutting,,,Porzingis,K. Porzingis,,,,,,,,,,Made,11.0,,,,,1.62,R. Neto,203526.0,6.0,,,,,,
421,PT04M53.00S,2022-03-17T00:36:02.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,67,88,2022-03-17T00:36:02Z,4170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M53.00S,2022-03-17T00:36:03.4Z,3,REGULAR,substitution,out,[],203484,,,1610612743,67,88,2022-03-17T00:36:29Z,4180000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M53.00S,2022-03-17T00:36:03.4Z,3,REGULAR,substitution,out,[],203526,,,1610612743,67,88,2022-03-17T00:36:29Z,4190000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M53.00S,2022-03-17T00:36:03.4Z,3,REGULAR,substitution,out,[],1630557,,,1610612743,67,88,2022-03-17T00:36:29Z,4200000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M53.00S,2022-03-17T00:36:03.4Z,3,REGULAR,substitution,in,[],202397,,,1610612743,67,88,2022-03-17T00:36:29Z,4210000,,,0,,SUB in: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M53.00S,2022-03-17T00:36:03.4Z,3,REGULAR,substitution,in,[],1630166,,,1610612743,67,88,2022-03-17T00:36:29Z,4220000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M53.00S,2022-03-17T00:36:03.4Z,3,REGULAR,substitution,in,[],1629060,,,1610612743,67,88,2022-03-17T00:36:29Z,4230000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M47.00S,2022-03-17T00:36:34.0Z,3,REGULAR,3pt,Jump Shot,[],1628420,94.69448094612353,2.2058823529411766,1610612743,67,91,2022-03-17T00:36:39Z,4240000,-239.0,-3.0,1,right,M. Morris 3PT  (13 PTS) (W. Barton 5 AST),"[1628420, 203115]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,Made,13.0,,,,,23.9,W. Barton,203115.0,5.0,,,,,,
430,PT04M36.00S,2022-03-17T00:36:44.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202397,6.258212877792378,50.98039215686274,1610612764,67,91,2022-03-17T00:36:49Z,4260000,-5.0,6.0,1,left,MISS I. Smith driving reverse Layup,[202397],1610612764.0,WAS,driving reverse,,,Smith,I. Smith,,,,,,,,,,Missed,,,,,,0.8,,,,,,,,,
431,PT04M34.00S,2022-03-17T00:36:46.3Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,67,91,2022-03-17T00:36:49Z,4270000,,,0,,N. Jokic REBOUND (Off:1 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,430.0,12.0,11.0,1.0,,,,,,,,,,
432,PT04M28.00S,2022-03-17T00:36:52.3Z,3,REGULAR,3pt,Jump Shot,[],203115,67.49342969776609,22.30392156862745,1610612743,67,91,2022-03-17T00:36:58Z,4280000,-138.0,253.0,1,right,MISS W. Barton 28' step back 3PT,[203115],1610612743.0,DEN,step back,,,Barton,W. Barton,,,,,,,,,,Missed,,,,,,28.85,,,,,,,,,
433,PT04M25.00S,2022-03-17T00:36:55.3Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612764,67,91,2022-03-17T00:36:58Z,4290000,,,0,,R. Hachimura REBOUND (Off:0 Def:3),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,432.0,3.0,3.0,0.0,,,,,,,,,,
434,PT04M16.00S,2022-03-17T00:37:04.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,7.5722733245729295,35.53921568627451,1610612764,67,91,2022-03-17T00:37:12Z,4300000,72.0,19.0,1,left,MISS K. Kuzma 7' driving Hook,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,7.47,,,,,,,,,
435,PT04M14.00S,2022-03-17T00:37:06.2Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,67,91,2022-03-17T00:37:12Z,4310000,,,0,,W. Barton REBOUND (Off:0 Def:2),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,434.0,2.0,2.0,0.0,,,,,,,,,,
436,PT04M11.00S,2022-03-17T00:37:09.8Z,3,REGULAR,3pt,Jump Shot,[],1628420,95.3515111695138,3.431372549019608,1610612743,67,91,2022-03-17T00:37:22Z,4320000,-233.0,-9.0,1,right,MISS M. Morris 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,Missed,,,,,,23.3,,,,,,,,,
437,PT04M08.00S,2022-03-17T00:37:13.5Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,67,91,2022-03-17T00:37:13Z,4330000,,,0,,N. Jokic REBOUND (Off:2 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,436.0,13.0,11.0,2.0,,,,,,,,,,
438,PT04M08.00S,2022-03-17T00:37:14.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,94.03745072273325,43.13725490196079,1610612743,67,93,2022-03-17T00:37:26Z,4340000,-34.0,4.0,1,right,N. Jokic Layup (26 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,Made,26.0,,,,,3.45,,,,,,,,,
439,PT04M08.00S,2022-03-17T00:37:18.4Z,3,REGULAR,foul,personal,['1freethrow'],204001,,,1610612743,67,93,2022-03-17T00:37:28Z,4350000,,,0,,K. Porzingis shooting personal FOUL (2 PF) (Jokic 1 FT),"[204001, 203999]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,1628951.0,2.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,,
441,PT04M08.00S,2022-03-17T00:37:34.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,67,93,2022-03-17T00:42:33Z,4370000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M08.00S,2022-03-17T00:39:32.8Z,3,REGULAR,substitution,out,[],1628398,,,1610612743,67,93,2022-03-17T00:42:33Z,4380000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M08.00S,2022-03-17T00:39:32.8Z,3,REGULAR,substitution,out,[],203115,,,1610612743,67,93,2022-03-17T00:42:33Z,4390000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M08.00S,2022-03-17T00:39:32.8Z,3,REGULAR,substitution,out,[],201145,,,1610612743,67,93,2022-03-17T00:42:33Z,4400000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M08.00S,2022-03-17T00:39:32.8Z,3,REGULAR,substitution,in,[],1630557,,,1610612743,67,93,2022-03-17T00:42:33Z,4410000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M08.00S,2022-03-17T00:39:32.8Z,3,REGULAR,substitution,in,[],203210,,,1610612743,67,93,2022-03-17T00:42:33Z,4420000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M08.00S,2022-03-17T00:39:32.8Z,3,REGULAR,substitution,in,[],1630538,,,1610612743,67,93,2022-03-17T00:42:33Z,4430000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M08.00S,2022-03-17T00:40:39.4Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],203999,,,1610612743,67,94,2022-03-17T00:40:39Z,4440000,,,0,,N. Jokic Free Throw 1 of 1 (27 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,Made,27.0,,,,,,,,,,,,,,
449,PT03M52.00S,2022-03-17T00:40:57.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,12.959921156373195,60.049019607843135,1610612764,69,94,2022-03-17T00:41:03Z,4450000,-50.0,69.0,1,left,K. Porzingis 8' pullup Jump Shot (13 PTS) (R. Hachimura 1 AST),"[204001, 1629060]",1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,,,,,,Made,13.0,,,,,8.56,R. Hachimura,1629060.0,1.0,,,,,,
451,PT03M29.00S,2022-03-17T00:41:20.3Z,3,REGULAR,foul,personal,['2freethrow'],204001,,,1610612743,69,94,2022-03-17T00:42:33Z,4470000,,,0,,K. Porzingis shooting personal FOUL (3 PF) (Jokic 2 FT),"[204001, 203999]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,1628951.0,3.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,,
453,PT03M29.00S,2022-03-17T00:41:51.3Z,3,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,69,95,2022-03-17T00:42:42Z,4490000,,,0,,N. Jokic Free Throw 1 of 2 (28 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,Made,28.0,,,,,,,,,,,,,,
