actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
347,PT07M28.00S,2021-12-12T01:30:35.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,7.670827858081481,48.28431372549019,1610612764,61,61,2021-12-12T01:30:41Z,3440000,9.0,20.0,1,left,MISS D. Avdija driving Layup,[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,2.14,Missed,,,,,,,,,,,,,,,,,,,
348,PT07M23.00S,2021-12-12T01:30:40.0Z,3,REGULAR,rebound,defensive,[],201144,,,1610612762,61,61,2021-12-12T01:30:41Z,3450000,,,0,,M. Conley REBOUND (Off:0 Def:3),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,347.0,3.0,3.0,0.0,,,,,,,,,,,
349,PT07M22.00S,2021-12-12T01:30:41.2Z,3,REGULAR,3pt,Jump Shot,[],201144,71.53416557161628,76.7156862745098,1610612762,61,61,2021-12-12T01:31:09Z,3460000,134.0,215.0,1,right,MISS M. Conley 25' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
350,PT07M22.00S,2021-12-12T01:30:45.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,61,61,2021-12-12T01:30:45Z,3470000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,349.0,,,,,,,,,,,,,,
351,PT07M19.00S,2021-12-12T01:31:44.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202711,90.8508541392904,49.50980392156863,1610612762,61,63,2021-12-12T01:31:51Z,3480000,-2.0,34.0,1,right,B. Bogdanovic cutting Layup (9 PTS) (M. Conley 5 AST),"[202711, 201144]",1610612762.0,UTA,cutting,,,Bogdanovic,B. Bogdanovic,,,,,3.36,Made,9.0,M. Conley,201144.0,5.0,,,,,,,,,,,,,,,
353,PT07M01.00S,2021-12-12T01:32:02.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203526,9.379106438896187,57.35294117647059,1610612764,63,63,2021-12-12T01:32:24Z,3500000,-37.0,36.0,1,left,R. Neto driving Layup (13 PTS),[203526],1610612764.0,WAS,driving,,,Neto,R. Neto,,,,,5.13,Made,13.0,,,,,,,,,,,,,,,,,,
354,PT06M49.00S,2021-12-12T01:32:14.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,88.74835742444152,61.51960784313725,1610612762,63,63,2021-12-12T01:32:18Z,3510000,58.0,53.0,1,right,MISS B. Bogdanovic 7' driving Layup,[202711],1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,7.85,Missed,,,,,,,,,,,,,,,,,,,
355,PT06M46.00S,2021-12-12T01:32:17.2Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,63,63,2021-12-12T01:32:18Z,3520000,,,0,,D. Gafford REBOUND (Off:3 Def:5),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,354.0,8.0,5.0,3.0,,,,,,,,,,,
356,PT06M39.00S,2021-12-12T01:32:24.0Z,3,REGULAR,3pt,Jump Shot,[],203526,26.19908015768725,84.80392156862746,1610612764,63,63,2021-12-12T01:32:29Z,3530000,-174.0,194.0,1,left,MISS R. Neto 26' 3PT,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
357,PT06M37.00S,2021-12-12T01:32:26.0Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,63,63,2021-12-12T01:32:29Z,3540000,,,0,,R. Gobert REBOUND (Off:2 Def:6),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,356.0,8.0,6.0,2.0,,,,,,,,,,,
358,PT06M37.00S,2021-12-12T01:32:30.3Z,3,REGULAR,foul,personal,[],203078,,,1610612762,63,63,2021-12-12T01:32:40Z,3550000,,,0,,B. Beal loose ball personal FOUL (2 PF),"[203078, 203497]",1610612764.0,WAS,loose ball,,,Beal,B. Beal,,,,,,,,,,,,,,,202007.0,,2.0,0.0,Gobert,203497.0,,,,,
360,PT06M37.00S,2021-12-12T01:32:39.8Z,3,REGULAR,substitution,out,[],1630166,,,1610612762,63,63,2021-12-12T01:32:58Z,3570000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT06M37.00S,2021-12-12T01:32:39.8Z,3,REGULAR,substitution,out,[],201144,,,1610612762,63,63,2021-12-12T01:32:58Z,3580000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT06M37.00S,2021-12-12T01:32:39.8Z,3,REGULAR,substitution,in,[],202722,,,1610612762,63,63,2021-12-12T01:32:58Z,3590000,,,0,,SUB in: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT06M37.00S,2021-12-12T01:32:39.8Z,3,REGULAR,substitution,in,[],204060,,,1610612762,63,63,2021-12-12T01:32:58Z,3600000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT06M29.00S,2021-12-12T01:33:00.4Z,3,REGULAR,3pt,Jump Shot,[],1628378,67.7233902759527,28.186274509803923,1610612762,63,66,2021-12-12T01:33:08Z,3610000,-109.0,251.0,1,right,D. Mitchell 27' 3PT pullup (20 PTS) (R. O'Neale 1 AST),"[1628378, 1626220]",1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,27.36,Made,20.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,,,,,,
365,PT06M11.00S,2021-12-12T01:33:20.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203526,7.276609724047319,44.36274509803921,1610612764,63,66,2021-12-12T01:33:26Z,3620000,28.0,16.0,1,left,MISS R. Neto driving Layup,[203526],1610612764.0,WAS,driving,,,Neto,R. Neto,,,,,3.24,Missed,,,,,,,,,,,,,,,,,,,
366,PT06M11.00S,2021-12-12T01:33:20.2Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,63,66,2021-12-12T01:33:26Z,3630000,,,0,,D. Gafford REBOUND (Off:4 Def:5),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,365.0,9.0,5.0,4.0,,,,,,,,,,,
367,PT06M11.00S,2021-12-12T01:33:32.6Z,3,REGULAR,foul,personal,[],203497,,,1610612764,63,66,2021-12-12T01:33:53Z,3640000,,,0,,R. Gobert loose ball personal FOUL (3 PF),"[203497, 1629655]",1610612762.0,UTA,loose ball,,,Gobert,R. Gobert,,,,,,,,,,,,,,,202007.0,,3.0,0.0,Gafford,1629655.0,,,,,
369,PT06M11.00S,2021-12-12T01:33:41.3Z,3,REGULAR,substitution,out,[],1629655,,,1610612764,63,66,2021-12-12T01:33:52Z,3660000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT06M11.00S,2021-12-12T01:33:41.3Z,3,REGULAR,substitution,out,[],203497,,,1610612764,63,66,2021-12-12T01:33:52Z,3670000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT06M11.00S,2021-12-12T01:33:41.3Z,3,REGULAR,substitution,in,[],1626149,,,1610612764,63,66,2021-12-12T01:33:52Z,3680000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT06M11.00S,2021-12-12T01:33:41.3Z,3,REGULAR,substitution,in,[],202355,,,1610612764,63,66,2021-12-12T01:33:52Z,3690000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT06M05.00S,2021-12-12T01:34:09.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203526,10.561760840998687,58.33333333333333,1610612764,63,66,2021-12-12T01:34:16Z,3700000,-42.0,47.0,1,left,MISS R. Neto 6' Jump Shot - blocked,"[203526, 202355]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,6.27,Missed,,,,,,,,,,,,,,,,Whiteside,202355.0,,
374,PT06M05.00S,2021-12-12T01:34:09.5Z,3,REGULAR,block,,[],202355,,,1610612764,63,66,2021-12-12T01:34:12Z,3710000,,,0,,H. Whiteside BLOCK (2 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M01.00S,2021-12-12T01:34:13.5Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,63,66,2021-12-12T01:34:16Z,3720000,,,0,,H. Whiteside REBOUND (Off:2 Def:3),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,373.0,5.0,3.0,2.0,,,,,,,,,,,
377,PT05M55.00S,2021-12-12T01:34:19.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,86.25164257555848,59.31372549019608,1610612762,63,68,2021-12-12T01:34:25Z,3730000,47.0,77.0,1,right,D. Mitchell 8' finger roll Layup (22 PTS) (R. O'Neale 2 AST),"[1628378, 1626220]",1610612762.0,UTA,finger roll,,,Mitchell,D. Mitchell,,,,,8.97,Made,22.0,R. O'Neale,1626220.0,2.0,,,,,,,,,,,,,,,
378,PT05M47.00S,2021-12-12T01:34:26.9Z,3,REGULAR,3pt,Jump Shot,[],203078,21.0742444152431,8.57843137254902,1610612764,63,68,2021-12-12T01:34:32Z,3740000,207.0,146.0,1,left,MISS B. Beal 25' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
379,PT05M43.00S,2021-12-12T01:34:30.9Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,63,68,2021-12-12T01:34:32Z,3750000,,,0,,H. Whiteside REBOUND (Off:2 Def:4),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,378.0,6.0,4.0,2.0,,,,,,,,,,,
380,PT05M42.00S,2021-12-12T01:34:32.1Z,3,REGULAR,turnover,bad pass,[],1628378,,,1610612762,63,68,2021-12-12T01:34:39Z,3760000,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1628378, 202722]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,2.0,,,,,,,,Bertans,202722.0
381,PT05M42.00S,2021-12-12T01:34:32.1Z,3,REGULAR,steal,,[],202722,,,1610612764,63,68,2021-12-12T01:34:37Z,3770000,,,0,,D. Bertans STEAL (1 STL),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT05M35.00S,2021-12-12T01:34:38.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203078,7.013797634691201,50.0,1610612764,65,68,2021-12-12T01:34:44Z,3780000,0.0,13.0,1,left,B. Beal driving Layup (12 PTS),[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,1.34,Made,12.0,,,,,,,,,,,,,,,,,,
383,PT05M15.00S,2021-12-12T01:34:58.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,82.9664914586071,61.51960784313725,1610612762,65,68,2021-12-12T01:35:06Z,3790000,58.0,108.0,1,right,MISS D. Mitchell 12' driving Layup,[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,12.2,Missed,,,,,,,,,,,,,,,,,,,
384,PT05M13.00S,2021-12-12T01:35:00.9Z,3,REGULAR,rebound,offensive,[],202355,,,1610612762,65,68,2021-12-12T01:35:06Z,3800000,,,0,,H. Whiteside REBOUND (Off:3 Def:4),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,383.0,7.0,4.0,3.0,,,,,,,,,,,
385,PT05M12.00S,2021-12-12T01:35:02.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202355,91.11366622864652,52.205882352941174,1610612762,65,68,2021-12-12T01:35:08Z,3810000,11.0,31.0,1,right,MISS H. Whiteside Layup - blocked,"[202355, 1626149]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,3.29,Missed,,,,,,,,,,,,,,,,Harrell,1626149.0,,
386,PT05M12.00S,2021-12-12T01:35:02.3Z,3,REGULAR,block,,[],1626149,,,1610612762,65,68,2021-12-12T01:35:04Z,3820000,,,0,,M. Harrell BLOCK (1 BLK),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M09.00S,2021-12-12T01:35:05.3Z,3,REGULAR,rebound,defensive,[],202722,,,1610612764,65,68,2021-12-12T01:35:08Z,3830000,,,0,,D. Bertans REBOUND (Off:0 Def:2),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,385.0,2.0,2.0,0.0,,,,,,,,,,,
388,PT04M58.00S,2021-12-12T01:35:15.9Z,3,REGULAR,turnover,lost ball,[],203078,,,1610612764,65,68,2021-12-12T01:35:23Z,3840000,,,0,,B. Beal lost ball TURNOVER (3 TO),"[203078, 1628378]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,3.0,,,,,,,,Mitchell,1628378.0
389,PT04M58.00S,2021-12-12T01:35:15.9Z,3,REGULAR,steal,,[],1628378,,,1610612762,65,68,2021-12-12T01:35:17Z,3850000,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT04M49.00S,2021-12-12T01:35:25.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],204060,74.81931668856767,8.82352941176471,1610612762,65,68,2021-12-12T01:35:30Z,3860000,-206.0,184.0,1,right,MISS J. Ingles 27' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,27.63,Missed,,,,,,,,,,,,,,,,,,,
391,PT04M46.00S,2021-12-12T01:35:28.7Z,3,REGULAR,rebound,defensive,[],1626149,,,1610612764,65,68,2021-12-12T01:35:30Z,3870000,,,0,,M. Harrell REBOUND (Off:2 Def:2),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,390.0,4.0,2.0,2.0,,,,,,,,,,,
392,PT04M46.00S,2021-12-12T01:35:33.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,65,68,2021-12-12T01:35:33Z,3880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT04M30.00S,2021-12-12T01:35:59.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203484,7.539421813403408,47.79411764705882,1610612764,65,68,2021-12-12T01:37:02Z,3890000,11.0,18.0,1,left,MISS K. Caldwell-Pope driving DUNK,[203484],1610612764.0,WAS,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,2.14,Missed,,,,,,,,,,,,,,,,,,,
394,PT04M30.00S,2021-12-12T01:35:59.3Z,3,REGULAR,rebound,defensive,[],204060,,,1610612762,65,68,2021-12-12T01:37:17Z,3900000,,,0,,J. Ingles REBOUND (Off:0 Def:2),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,393.0,2.0,2.0,0.0,,,,,,,,,,,
395,PT04M29.00S,2021-12-12T01:36:03.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626149,,,1610612762,65,68,2021-12-12T01:37:45Z,3910000,,,0,,M. Harrell take personal FOUL (1 PF) (Ingles 2 FT),"[1626149, 204060]",1610612764.0,WAS,take,,,Harrell,M. Harrell,,,,,,,,,,,,,,,203593.0,,1.0,0.0,Ingles,204060.0,,,,,
397,PT04M29.00S,2021-12-12T01:36:37.2Z,3,REGULAR,freethrow,1 of 2,[],204060,,,1610612762,65,68,2021-12-12T02:08:00Z,3930000,,,0,,MISS J. Ingles Free Throw 1 of 2,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,Missed,,,,,,,,,,,,,,,,,,,
398,PT04M29.00S,2021-12-12T01:36:37.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,65,68,2021-12-12T02:08:00Z,3940000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,397.0,,,,,,,,,,,,,,
399,PT04M29.00S,2021-12-12T01:36:38.4Z,3,REGULAR,substitution,out,[],203484,,,1610612762,65,68,2021-12-12T01:36:55Z,3950000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M29.00S,2021-12-12T01:36:38.4Z,3,REGULAR,substitution,in,[],1630557,,,1610612762,65,68,2021-12-12T01:36:55Z,3960000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M29.00S,2021-12-12T01:36:37.2Z,3,REGULAR,freethrow,2 of 2,[],204060,,,1610612762,65,69,2021-12-12T02:08:00Z,3970000,,,0,,J. Ingles Free Throw 2 of 2 (1 PTS),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
402,PT04M15.00S,2021-12-12T01:37:18.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,7.276609724047319,48.774509803921575,1610612764,65,69,2021-12-12T01:37:28Z,3980000,6.0,16.0,1,left,MISS M. Harrell Layup - blocked,"[1626149, 202355]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,1.7,Missed,,,,,,,,,,,,,,,,Whiteside,202355.0,,
403,PT04M15.00S,2021-12-12T01:37:18.4Z,3,REGULAR,block,,[],202355,,,1610612764,65,69,2021-12-12T01:37:21Z,3990000,,,0,,H. Whiteside BLOCK (3 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT04M12.00S,2021-12-12T01:37:21.4Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,65,69,2021-12-12T01:37:28Z,4000000,,,0,,H. Whiteside REBOUND (Off:3 Def:5),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,402.0,8.0,5.0,3.0,,,,,,,,,,,
405,PT04M08.00S,2021-12-12T01:37:25.3Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],202711,72.45400788436268,65.19607843137254,1610612762,65,69,2021-12-12T01:37:43Z,4010000,76.0,206.0,1,right,MISS B. Bogdanovic 21' Jump Shot,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,21.99,Missed,,,,,,,,,,,,,,,,,,,
406,PT04M08.00S,2021-12-12T01:37:25.3Z,3,REGULAR,rebound,offensive,[],202711,,,1610612762,65,69,2021-12-12T01:39:32Z,4020000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:2),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,405.0,3.0,2.0,1.0,,,,,,,,,,,
407,PT04M06.00S,2021-12-12T01:37:39.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202711,89.4053876478318,53.431372549019606,1610612762,65,71,2021-12-12T01:39:53Z,4030000,17.0,47.0,1,right,B. Bogdanovic putback Layup (11 PTS),[202711],1610612762.0,UTA,putback,,,Bogdanovic,B. Bogdanovic,,,,,5.01,Made,11.0,,,,,,,,,,,,,,,,,,
408,PT04M06.00S,2021-12-12T01:38:17.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612764,65,71,2021-12-12T01:38:17Z,4040000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M06.00S,2021-12-12T01:41:01.3Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612764,65,71,2021-12-12T01:41:01Z,4070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M44.00S,2021-12-12T01:41:37.2Z,3,REGULAR,3pt,Jump Shot,[],202722,18.446123521681997,94.36274509803921,1610612764,65,71,2021-12-12T01:43:22Z,4100000,-222.0,121.0,1,left,MISS D. Bertans 25' step back 3PT,[202722],1610612764.0,WAS,step back,,,Bertans,D. Bertans,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,,
415,PT03M41.00S,2021-12-12T01:41:40.2Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,65,71,2021-12-12T01:41:42Z,4110000,,,0,,H. Whiteside REBOUND (Off:3 Def:6),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,414.0,9.0,6.0,3.0,,,,,,,,,,,
416,PT03M30.00S,2021-12-12T01:41:53.4Z,3,REGULAR,foul,offensive,[],202711,,,1610612762,65,71,2021-12-12T01:41:59Z,4120000,,,0,,B. Bogdanovic charge offensive FOUL (1 PF),"[202711, 203526]",1610612762.0,UTA,charge,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,202007.0,,1.0,0.0,Neto,203526.0,,,,,
418,PT03M30.00S,2021-12-12T01:41:53.4Z,3,REGULAR,turnover,offensive foul,[],202711,,,1610612762,65,71,2021-12-12T01:41:53Z,4140000,,,0,,B. Bogdanovic offensive foul TURNOVER (2 TO),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,202007.0,2.0,,,,,,,,,
419,PT03M30.00S,2021-12-12T01:42:00.7Z,3,REGULAR,substitution,out,[],1626220,,,1610612764,65,71,2021-12-12T01:42:14Z,4150000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M30.00S,2021-12-12T01:42:00.7Z,3,REGULAR,substitution,out,[],202711,,,1610612764,65,71,2021-12-12T01:42:14Z,4160000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M30.00S,2021-12-12T01:42:00.7Z,3,REGULAR,substitution,in,[],200752,,,1610612764,65,71,2021-12-12T01:42:14Z,4170000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M30.00S,2021-12-12T01:42:00.7Z,3,REGULAR,substitution,in,[],203903,,,1610612764,65,71,2021-12-12T01:42:14Z,4180000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M12.00S,2021-12-12T01:42:26.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203078,20.02299605781866,31.617647058823522,1610612764,67,71,2021-12-12T01:42:31Z,4190000,92.0,136.0,1,left,B. Beal 16' pullup Jump Shot (14 PTS),[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,16.39,Made,14.0,,,,,,,,,,,,,,,,,,
424,PT02M56.00S,2021-12-12T01:42:43.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,92.55913272010513,46.81372549019608,1610612762,67,73,2021-12-12T01:42:48Z,4200000,-16.0,17.0,1,right,D. Mitchell driving Layup (24 PTS),[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,2.36,Made,24.0,,,,,,,,,,,,,,,,,,
425,PT02M44.00S,2021-12-12T01:42:55.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,5.831143232588701,47.05882352941176,1610612764,67,73,2021-12-12T01:43:01Z,4210000,15.0,2.0,1,left,MISS M. Harrell Layup - blocked,"[1626149, 202355]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,1.49,Missed,,,,,,,,,,,,,,,,Whiteside,202355.0,,
426,PT02M44.00S,2021-12-12T01:42:55.2Z,3,REGULAR,block,,[],202355,,,1610612764,67,73,2021-12-12T01:42:58Z,4220000,,,0,,H. Whiteside BLOCK (4 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M40.00S,2021-12-12T01:42:59.2Z,3,REGULAR,rebound,defensive,[],204060,,,1610612762,67,73,2021-12-12T01:43:01Z,4230000,,,0,,J. Ingles REBOUND (Off:0 Def:3),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,425.0,3.0,3.0,0.0,,,,,,,,,,,
428,PT02M39.00S,2021-12-12T01:43:00.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,69.56307490144546,16.666666666666657,1610612762,67,73,2021-12-12T01:43:06Z,4240000,-167.0,234.0,1,right,MISS D. Mitchell 28' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,28.7,Missed,,,,,,,,,,,,,,,,,,,
429,PT02M36.00S,2021-12-12T01:43:03.3Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,67,73,2021-12-12T01:43:06Z,4250000,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,428.0,2.0,2.0,0.0,,,,,,,,,,,
430,PT02M28.00S,2021-12-12T01:43:10.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,17.263469119579497,56.127450980392155,1610612764,67,73,2021-12-12T01:44:40Z,4260000,-31.0,110.0,1,left,MISS R. Neto 11' driving floating Shot,[203526],1610612764.0,WAS,driving floating,,,Neto,R. Neto,,,,,11.4,Missed,,,,,,,,,,,,,,,,,,,
431,PT02M25.00S,2021-12-12T01:43:13.2Z,3,REGULAR,rebound,defensive,[],204060,,,1610612762,67,73,2021-12-12T01:43:16Z,4270000,,,0,,J. Ingles REBOUND (Off:0 Def:4),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,430.0,4.0,4.0,0.0,,,,,,,,,,,
432,PT02M20.00S,2021-12-12T01:43:19.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,91.11366622864652,49.01960784313726,1610612762,67,75,2021-12-12T01:43:25Z,4280000,-5.0,31.0,1,right,H. Whiteside alley-oop DUNK (8 PTS) (D. Mitchell 3 AST),"[202355, 1628378]",1610612762.0,UTA,alley-oop,,,Whiteside,H. Whiteside,,,,,3.14,Made,8.0,D. Mitchell,1628378.0,3.0,,,,,,,,,,,,,,,
