actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
266,PT05M13.00S,2022-01-20T00:54:52.8Z,2,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,47,53,2022-01-20T00:54:52Z,2650000,,,0,,B. Beal Free Throw 2 of 2 (5 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,,5.0,,,,,,,,,,,,,,,,,
267,PT05M03.00S,2022-01-20T00:55:05.0Z,2,REGULAR,3pt,Jump Shot,[],202681,65.22667542706964,51.71568627450981,1610612751,47,56,2022-01-20T00:55:10Z,2660000,9.0,274.0,1,right,K. Irving 27' 3PT  (15 PTS) (L. Aldridge 1 AST),"[202681, 200746]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,27.45,Made,,15.0,L. Aldridge,200746.0,1.0,,,,,,,,,,,,,,
269,PT04M48.00S,2022-01-20T00:55:23.6Z,2,REGULAR,foul,personal,[],202681,,,1610612764,47,56,2022-01-20T00:55:33Z,2680000,,,0,,K. Irving personal FOUL (1 PF),"[202681, 203484]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,203591.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,
271,PT04M41.00S,2022-01-20T00:55:44.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,8.459264126149804,43.38235294117647,1610612764,47,56,2022-01-20T00:55:49Z,2700000,33.0,27.0,1,left,MISS B. Beal Layup,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,4.27,Missed,,,,,,,,,,,,,,,,,,,
272,PT04M38.00S,2022-01-20T00:55:47.9Z,2,REGULAR,rebound,defensive,[],201988,,,1610612751,47,56,2022-01-20T00:55:47Z,2710000,,,0,,P. Mills REBOUND (Off:0 Def:3),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,271.0,,,,,,,,,,3.0,3.0,0.0,,,,,,
273,PT04M31.00S,2022-01-20T00:55:54.3Z,2,REGULAR,3pt,Jump Shot,[],1630560,92.55913272010513,3.67647058823529,1610612751,47,56,2022-01-20T00:56:04Z,2720000,-232.0,17.0,1,right,MISS C. Thomas 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,23.23,Missed,,,,,,,,,,,,,,,,,,,
274,PT04M22.00S,2022-01-20T00:56:03.5Z,2,REGULAR,rebound,offensive,[],200746,,,1610612751,47,56,2022-01-20T00:56:03Z,2730000,,,0,,L. Aldridge REBOUND (Off:1 Def:1),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,273.0,,,,,,,,,,2.0,1.0,1.0,,,,,,
275,PT04M22.00S,2022-01-20T00:56:03.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",200746,94.40999984741211,50.0,1610612751,47,58,2022-01-20T00:57:32Z,2740000,0.0,0.0,1,right,L. Aldridge tip Layup (19 PTS),[200746],1610612751.0,BKN,tip,,,Aldridge,L. Aldridge,,,,,0.0,Made,,19.0,,,,,,,,,,,,,,,,,
276,PT04M04.00S,2022-01-20T00:56:21.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626149,10.82457293035479,49.50980392156863,1610612764,49,58,2022-01-20T00:56:25Z,2750000,2.0,49.0,1,left,M. Harrell Hook (6 PTS) (D. Avdija 2 AST),"[1626149, 1630166]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,4.94,Made,,6.0,D. Avdija,1630166.0,2.0,,,,,,,,,,,,,,
278,PT03M45.00S,2022-01-20T00:56:40.1Z,2,REGULAR,3pt,Jump Shot,[],201988,77.44743758212877,7.35294117647058,1610612751,49,61,2022-01-20T00:56:45Z,2770000,-213.0,159.0,1,right,P. Mills 26' 3PT  (6 PTS) (B. Brown 1 AST),"[201988, 1628971]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,26.63,Made,,6.0,B. Brown,1628971.0,1.0,,,,,,,,,,,,,,
280,PT03M22.00S,2022-01-20T00:57:03.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,6.619579500657039,53.67647058823529,1610612764,49,61,2022-01-20T00:58:53Z,2790000,-18.0,10.0,1,left,MISS M. Harrell driving Layup,[1626149],1610612764.0,WAS,driving,,,Harrell,M. Harrell,,,,,2.08,Missed,,,,,,,,,,,,,,,,,,,
281,PT03M21.00S,2022-01-20T00:57:07.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,49,61,2022-01-20T00:57:07Z,2800000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,280.0,,,,,,,,,,,,,,,,,,
282,PT03M21.00S,2022-01-20T00:57:09.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,49,61,2022-01-20T00:57:09Z,2810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M21.00S,2022-01-20T00:57:17.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,49,61,2022-01-20T00:57:22Z,2820000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M21.00S,2022-01-20T00:59:10.6Z,2,REGULAR,substitution,out,[],201988,,,1610612764,49,61,2022-01-20T00:59:39Z,2830000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M21.00S,2022-01-20T00:59:10.6Z,2,REGULAR,substitution,in,[],201935,,,1610612764,49,61,2022-01-20T00:59:39Z,2840000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M08.00S,2022-01-20T01:00:19.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626149,6.8823915900131425,53.18627450980392,1610612764,51,61,2022-01-20T01:00:23Z,2850000,-16.0,12.0,1,left,M. Harrell Layup (8 PTS) (K. Caldwell-Pope 1 AST),"[1626149, 203484]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,2.0,Made,,8.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,,,,,
288,PT02M42.00S,2022-01-20T01:00:44.2Z,2,REGULAR,2pt,Jump Shot,[],202681,82.9664914586071,68.38235294117646,1610612751,51,61,2022-01-20T01:00:48Z,2870000,92.0,108.0,1,right,MISS K. Irving 14' turnaround fadeaway Shot,[202681],1610612751.0,BKN,turnaround fadeaway,,,Irving,K. Irving,,,,,14.15,Missed,,,,,,,,,,,,,,,,,,,
289,PT02M39.00S,2022-01-20T01:00:47.2Z,2,REGULAR,rebound,defensive,[],1626149,,,1610612764,51,61,2022-01-20T01:00:48Z,2880000,,,0,,M. Harrell REBOUND (Off:1 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,288.0,,,,,,,,,,2.0,1.0,1.0,,,,,,
290,PT02M32.00S,2022-01-20T01:00:53.9Z,2,REGULAR,2pt,Jump Shot,[],203078,14.898160315374511,32.59803921568627,1610612764,51,61,2022-01-20T01:00:58Z,2890000,87.0,88.0,1,left,MISS B. Beal 12' pullup Shot,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,12.34,Missed,,,,,,,,,,,,,,,,,,,
291,PT02M29.00S,2022-01-20T01:00:56.9Z,2,REGULAR,rebound,defensive,[],201935,,,1610612751,51,61,2022-01-20T01:00:58Z,2900000,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,290.0,,,,,,,,,,5.0,5.0,0.0,,,,,,
292,PT02M20.00S,2022-01-20T01:01:09.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,90.45663600525624,49.01960784313726,1610612751,51,63,2022-01-20T01:01:48Z,2910000,-5.0,37.0,1,right,J. Harden driving Layup (12 PTS),[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,3.75,Made,,12.0,,,,,,,,,,,,,,,,,
293,PT02M20.00S,2022-01-20T01:01:13.5Z,2,REGULAR,foul,personal,['1freethrow'],1630166,,,1610612751,51,63,2022-01-20T01:01:23Z,2920000,,,0,,D. Avdija shooting personal FOUL (3 PF) (Harden 1 FT),"[1630166, 201935]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,1627964.0,3.0,0.0,Harden,201935.0,,,,,,,,,
295,PT02M20.00S,2022-01-20T01:01:24.8Z,2,REGULAR,substitution,out,[],1630166,,,1610612751,51,63,2022-01-20T01:03:51Z,2940000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M20.00S,2022-01-20T01:01:24.8Z,2,REGULAR,substitution,in,[],203915,,,1610612751,51,63,2022-01-20T01:03:51Z,2950000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M20.00S,2022-01-20T01:01:46.0Z,2,REGULAR,freethrow,1 of 1,[],201935,,,1610612751,51,64,2022-01-20T01:01:46Z,2960000,,,0,,J. Harden Free Throw 1 of 1 (13 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,13.0,,,,,,,,,,,,,,,,,
298,PT02M00.00S,2022-01-20T01:02:10.8Z,2,REGULAR,3pt,Jump Shot,[],203484,25.54204993429697,87.5,1610612764,54,64,2022-01-20T01:02:15Z,2970000,-188.0,188.0,1,left,K. Caldwell-Pope 26' 3PT  (9 PTS) (B. Beal 4 AST),"[203484, 203078]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,26.52,Made,,9.0,B. Beal,203078.0,4.0,,,,,,,,,,,,,,
300,PT01M44.00S,2022-01-20T01:02:27.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,87.82851511169514,47.79411764705882,1610612751,54,66,2022-01-20T01:02:33Z,2990000,-11.0,62.0,1,right,K. Irving 6' floating Jump Shot (17 PTS),[202681],1610612751.0,BKN,floating,,,Irving,K. Irving,,,,,6.29,Made,,17.0,,,,,,,,,,,,,,,,,
301,PT01M44.00S,2022-01-20T01:02:33.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203484,,,1610612751,54,66,2022-01-20T01:02:41Z,3000000,,,0,,K. Caldwell-Pope shooting personal FOUL (1 PF) (Irving 1 FT),"[203484, 202681]",1610612764.0,WAS,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,1627964.0,1.0,0.0,Irving,202681.0,,,,,,,,,
303,PT01M44.00S,2022-01-20T01:02:58.1Z,2,REGULAR,freethrow,1 of 1,[],202681,,,1610612751,54,67,2022-01-20T01:02:58Z,3020000,,,0,,K. Irving Free Throw 1 of 1 (18 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,,18.0,,,,,,,,,,,,,,,,,
304,PT01M37.00S,2022-01-20T01:03:08.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201935,,,1610612764,54,67,2022-01-20T01:03:16Z,3030000,,,0,,J. Harden personal FOUL (1 PF) (Kuzma 2 FT),"[201935, 1628398]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,202049.0,1.0,0.0,Kuzma,1628398.0,,,,,,,,,
306,PT01M37.00S,2022-01-20T01:03:33.1Z,2,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,55,67,2022-01-20T01:03:52Z,3050000,,,0,,K. Kuzma Free Throw 1 of 2 (3 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,,3.0,,,,,,,,,,,,,,,,,
307,PT01M37.00S,2022-01-20T01:03:33.1Z,2,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,55,67,2022-01-20T01:03:52Z,3060000,,,0,,MISS K. Kuzma Free Throw 2 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Missed,,,,,,,,,,,,,,,,,,,
308,PT01M34.00S,2022-01-20T01:03:36.1Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612751,55,67,2022-01-20T01:03:52Z,3070000,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,307.0,,,,,,,,,,2.0,2.0,0.0,,,,,,
309,PT01M28.00S,2022-01-20T01:03:56.7Z,2,REGULAR,3pt,Jump Shot,[],1630560,78.23587385019711,91.66666666666667,1610612751,55,67,2022-01-20T01:04:01Z,3080000,208.0,152.0,1,right,MISS C. Thomas 25' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
310,PT01M25.00S,2022-01-20T01:03:59.7Z,2,REGULAR,rebound,defensive,[],1626149,,,1610612764,55,67,2022-01-20T01:04:01Z,3090000,,,0,,M. Harrell REBOUND (Off:1 Def:2),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,309.0,,,,,,,,,,3.0,2.0,1.0,,,,,,
311,PT01M19.00S,2022-01-20T01:04:05.5Z,2,REGULAR,3pt,Jump Shot,[],203484,6.619579500657039,5.392156862745097,1610612764,55,67,2022-01-20T01:04:10Z,3100000,223.0,10.0,1,left,MISS K. Caldwell-Pope 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,22.32,Missed,,,,,,,,,,,,,,,,,,,
312,PT01M16.00S,2022-01-20T01:04:08.5Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,55,67,2022-01-20T01:04:10Z,3110000,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,311.0,,,,,,,,,,2.0,2.0,0.0,,,,,,
313,PT01M07.00S,2022-01-20T01:04:18.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,83.36070959264126,59.31372549019608,1610612751,55,69,2022-01-20T01:04:44Z,3120000,47.0,104.0,1,right,K. Irving 11' turnaround fadeaway Jump Shot (20 PTS),[202681],1610612751.0,BKN,turnaround fadeaway,,,Irving,K. Irving,,,,,11.39,Made,,20.0,,,,,,,,,,,,,,,,,
314,PT00M57.70S,2022-01-20T01:04:28.0Z,2,REGULAR,3pt,Jump Shot,[],203915,25.673455978975028,86.51960784313725,1610612764,58,69,2022-01-20T01:04:32Z,3130000,-183.0,189.0,1,left,S. Dinwiddie 26' 3PT pullup (9 PTS),[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,26.27,Made,,9.0,,,,,,,,,,,,,,,,,
315,PT00M43.20S,2022-01-20T01:04:46.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,83.88633377135349,40.44117647058824,1610612751,58,71,2022-01-20T01:04:53Z,3140000,-48.0,99.0,1,right,K. Irving 10' pullup Jump Shot (22 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,10.99,Made,,22.0,,,,,,,,,,,,,,,,,
316,PT00M34.80S,2022-01-20T01:04:58.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,6.8823915900131425,44.607843137254896,1610612764,58,71,2022-01-20T01:05:05Z,3150000,27.0,12.0,1,left,MISS M. Harrell Layup,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,2.96,Missed,,,,,,,,,,,,,,,,,,,
317,PT00M33.80S,2022-01-20T01:04:59.4Z,2,REGULAR,rebound,offensive,[],1628398,,,1610612764,58,71,2022-01-20T01:05:05Z,3160000,,,0,,K. Kuzma REBOUND (Off:1 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,316.0,,,,,,,,,,2.0,1.0,1.0,,,,,,
318,PT00M33.80S,2022-01-20T01:05:04.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,5.590000152587891,50.0,1610612764,60,71,2022-01-20T01:05:04Z,3170000,0.0,0.0,1,left,K. Kuzma putback Layup (5 PTS),[1628398],1610612764.0,WAS,putback,,,Kuzma,K. Kuzma,,,,,0.0,Made,,5.0,,,,,,,,,,,,,,,,,
319,PT00M27.00S,2022-01-20T01:05:11.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,92.82194480946123,48.0392156862745,1610612751,60,71,2022-01-20T01:05:53Z,3180000,-10.0,15.0,1,right,MISS C. Thomas reverse Layup - blocked,"[1630560, 1626149]",1610612751.0,BKN,reverse,,,Thomas,C. Thomas,,,,,1.79,Missed,,,,,,,,,,,,,,,Harrell,1626149.0,,,
320,PT00M27.00S,2022-01-20T01:05:11.2Z,2,REGULAR,block,,[],1626149,,,1610612751,60,71,2022-01-20T01:05:15Z,3190000,,,0,,M. Harrell BLOCK (1 BLK),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M25.90S,2022-01-20T01:05:12.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,60,71,2022-01-20T01:05:18Z,3200000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,319.0,,,,,,,,,,,,,,,,,,
322,PT00M25.90S,2022-01-20T01:05:19.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,60,71,2022-01-20T01:05:19Z,3210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M25.90S,2022-01-20T01:05:21.7Z,2,REGULAR,substitution,out,[],1630560,,,1610612764,60,71,2022-01-20T01:05:27Z,3220000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M25.90S,2022-01-20T01:05:21.7Z,2,REGULAR,substitution,in,[],1630556,,,1610612764,60,71,2022-01-20T01:05:27Z,3230000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M04.70S,2022-01-20T01:05:55.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,6.8823915900131425,44.607843137254896,1610612764,60,71,2022-01-20T01:06:01Z,3240000,27.0,12.0,1,left,MISS B. Beal Layup,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,2.96,Missed,,,,,,,,,,,,,,,,,,,
326,PT00M02.60S,2022-01-20T01:05:57.3Z,2,REGULAR,rebound,offensive,[],1626149,,,1610612764,60,71,2022-01-20T01:06:01Z,3250000,,,0,,M. Harrell REBOUND (Off:2 Def:2),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,325.0,,,,,,,,,,4.0,2.0,2.0,,,,,,
327,PT00M02.60S,2022-01-20T01:06:00.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626149,5.590000152587891,50.0,1610612764,62,71,2022-01-20T01:06:00Z,3260000,0.0,0.0,1,left,M. Harrell tip Layup (10 PTS),[1626149],1610612764.0,WAS,tip,,,Harrell,M. Harrell,,,,,0.0,Made,,10.0,,,,,,,,,,,,,,,,,
328,PT00M00.30S,2022-01-20T01:06:03.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,93.34756898817345,47.30392156862745,1610612751,62,73,2022-01-20T01:06:43Z,3270000,-13.0,10.0,1,right,B. Brown driving Layup (3 PTS) (J. Harden 7 AST),"[1628971, 201935]",1610612751.0,BKN,driving,,,Brown,B. Brown,,,,,1.68,Made,,3.0,J. Harden,201935.0,7.0,,,,,,,,,,,,,,
330,PT00M00.30S,2022-01-20T01:06:06.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203484,,,1610612751,62,73,2022-01-20T01:06:12Z,3290000,,,0,,K. Caldwell-Pope shooting personal FOUL (2 PF) (Brown 1 FT),"[203484, 1628971]",1610612764.0,WAS,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,202049.0,2.0,0.0,Brown,1628971.0,,,,,,,,,
332,PT00M00.30S,2022-01-20T01:06:28.4Z,2,REGULAR,freethrow,1 of 1,[],1628971,,,1610612751,62,74,2022-01-20T01:06:28Z,3310000,,,0,,B. Brown Free Throw 1 of 1 (4 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Made,,4.0,,,,,,,,,,,,,,,,,
333,PT00M00.00S,2022-01-20T01:06:36.1Z,2,REGULAR,period,end,[],0,,,1610612764,62,74,2022-01-20T01:06:36Z,3320000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-01-20T01:21:03.5Z,3,REGULAR,substitution,out,['startperiod'],1626149,,,1610612764,62,74,2022-01-20T01:22:07Z,3330000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-01-20T01:21:03.5Z,3,REGULAR,substitution,out,['startperiod'],1628971,,,1610612764,62,74,2022-01-20T01:22:07Z,3340000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-01-20T01:21:03.5Z,3,REGULAR,substitution,out,['startperiod'],200746,,,1610612764,62,74,2022-01-20T01:22:07Z,3350000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-01-20T01:21:03.5Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612764,62,74,2022-01-20T01:22:07Z,3360000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-01-20T01:21:03.5Z,3,REGULAR,substitution,in,['startperiod'],201988,,,1610612764,62,74,2022-01-20T01:22:07Z,3370000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-01-20T01:21:03.5Z,3,REGULAR,substitution,in,['startperiod'],1630549,,,1610612764,62,74,2022-01-20T01:22:07Z,3380000,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-01-20T01:22:05.0Z,3,REGULAR,period,start,[],0,,,1610612751,62,74,2022-01-20T01:22:08Z,3390000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT11M48.00S,2022-01-20T01:22:16.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,18.84034165571616,64.70588235294117,1610612751,62,74,2022-01-20T01:22:23Z,3400000,-74.0,125.0,1,left,MISS J. Harden 14' Jump Shot,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,14.47,Missed,,,,,,,,,,,,,,,,,,,
342,PT11M45.00S,2022-01-20T01:22:19.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,62,74,2022-01-20T01:22:23Z,3410000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,341.0,,,,,,,,,,,,,,,,,,
343,PT11M45.00S,2022-01-20T01:22:23.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,62,74,2022-01-20T01:22:23Z,3420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT11M44.00S,2022-01-20T01:22:36.8Z,3,REGULAR,turnover,bad pass,[],201935,,,1610612751,62,74,2022-01-20T01:22:41Z,3430000,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 203484]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,2.0,,,Caldwell-Pope,203484.0,
345,PT11M44.00S,2022-01-20T01:22:36.8Z,3,REGULAR,steal,,[],203484,,,1610612764,62,74,2022-01-20T01:22:39Z,3440000,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT11M38.00S,2022-01-20T01:22:42.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203484,72.7168199737188,10.294117647058826,1610612764,62,74,2022-01-20T01:22:47Z,3450000,-199.0,204.0,1,right,MISS K. Caldwell-Pope 28' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,28.46,Missed,,,,,,,,,,,,,,,,,,,
347,PT11M35.00S,2022-01-20T01:22:45.4Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,62,74,2022-01-20T01:22:45Z,3460000,,,0,,D. Gafford REBOUND (Off:2 Def:0),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,346.0,,,,,,,,,,2.0,0.0,2.0,,,,,,
348,PT11M31.00S,2022-01-20T01:22:50.0Z,3,REGULAR,turnover,bad pass,[],203484,,,1610612764,62,74,2022-01-20T01:22:54Z,3470000,,,0,,K. Caldwell-Pope bad pass TURNOVER (1 TO),"[203484, 1630549]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,1.0,,,Sharpe,1630549.0,
349,PT11M31.00S,2022-01-20T01:22:50.0Z,3,REGULAR,steal,,[],1630549,,,1610612751,62,74,2022-01-20T01:23:38Z,3480000,,,0,,D. Sharpe STEAL (1 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT11M27.00S,2022-01-20T01:22:55.6Z,3,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612751,62,74,2022-01-20T01:23:03Z,3490000,,,0,,K. Kuzma shooting personal FOUL (2 PF) (Sharpe 2 FT),"[1628398, 1630549]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,,,,,,,,203591.0,2.0,0.0,Sharpe,1630549.0,,,,,,,,,
352,PT11M27.00S,2022-01-20T01:23:18.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630549,,,1610612751,62,75,2022-01-20T01:23:18Z,3510000,,,0,,D. Sharpe Free Throw 1 of 2 (7 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,Made,,7.0,,,,,,,,,,,,,,,,,
353,PT11M27.00S,2022-01-20T01:23:33.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630549,,,1610612751,62,76,2022-01-20T01:23:33Z,3520000,,,0,,D. Sharpe Free Throw 2 of 2 (8 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,Made,,8.0,,,,,,,,,,,,,,,,,
