actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,value
539,PT12M00.00S,2021-11-23T01:58:12.8Z,4,REGULAR,substitution,in,['startperiod'],1629667,,,1610612764,73,83,2021-11-23T01:58:35Z,5300000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2021-11-23T01:58:54.9Z,4,REGULAR,period,start,[],0,,,1610612764,73,83,2021-11-23T01:58:54Z,5310000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT11M42.00S,2021-11-23T01:59:12.6Z,4,REGULAR,3pt,Jump Shot,[],1630166,22.815374507227332,92.64705882352942,1610612764,73,83,2021-11-23T01:59:18Z,5320000,-213.0,162.0,1,left,MISS D. Avdija 26' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,26.78,Missed,,,,,,,,,,,,,,,,,
542,PT11M37.00S,2021-11-23T01:59:17.6Z,4,REGULAR,rebound,defensive,[],202330,,,1610612766,73,83,2021-11-23T02:02:06Z,5330000,,,0,,G. Hayward REBOUND (Off:1 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,541.0,4.0,3.0,1.0,,,,,,,,,,,,,
543,PT11M28.00S,2021-11-23T01:59:30.2Z,4,REGULAR,foul,personal,['2freethrow'],1630557,,,1610612766,73,83,2021-11-23T01:59:35Z,5340000,,,0,,C. Kispert shooting personal FOUL (1 PF) (McDaniels 2 FT),"[1630557, 1629667]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,1627519.0,,,,,,,,,1.0,0.0,McDaniels,1629667.0,,,,,,,,
545,PT11M28.00S,2021-11-23T01:59:53.1Z,4,REGULAR,freethrow,1 of 2,[],1629667,,,1610612766,73,83,2021-11-23T01:59:53Z,5360000,,,0,,MISS J. McDaniels Free Throw 1 of 2,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,
546,PT11M28.00S,2021-11-23T01:59:53.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,73,83,2021-11-23T01:59:53Z,5370000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,545.0,,,,,,,,,,,,,,,,
547,PT11M28.00S,2021-11-23T02:00:07.8Z,4,REGULAR,freethrow,2 of 2,[],1629667,,,1610612766,73,84,2021-11-23T02:00:07Z,5380000,,,0,,J. McDaniels Free Throw 2 of 2 (1 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,
548,PT11M07.00S,2021-11-23T02:00:29.7Z,4,REGULAR,2pt,Jump Shot,[],1630557,16.507884362680684,72.30392156862744,1610612764,73,84,2021-11-23T02:00:35Z,5390000,-112.0,103.0,1,left,MISS C. Kispert 15' pullup Shot,[1630557],1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,,,15.16,Missed,,,,,,,,,,,,,,,,,
549,PT11M02.00S,2021-11-23T02:00:34.7Z,4,REGULAR,rebound,offensive,[],1626149,,,1610612764,73,84,2021-11-23T02:00:35Z,5400000,,,0,,M. Harrell REBOUND (Off:5 Def:8),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,548.0,13.0,8.0,5.0,,,,,,,,,,,,,
550,PT11M02.00S,2021-11-23T02:00:34.2Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1626149,5.590000152587891,50.0,1610612764,75,84,2021-11-23T02:01:57Z,5410000,0.0,0.0,1,left,M. Harrell tip DUNK (15 PTS),[1626149],1610612764.0,WAS,tip,,,Harrell,M. Harrell,,,,,,,0.0,Made,,,,,15.0,,,,,,,,,,,,
551,PT10M55.00S,2021-11-23T02:00:41.3Z,4,REGULAR,2pt,Jump Shot,[],1626179,94.56307490144546,88.23529411764706,1610612766,75,84,2021-11-23T02:00:47Z,5420000,191.0,-1.0,1,right,MISS T. Rozier 19' step back Shot,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,,,19.12,Missed,,,,,,,,,,,,,,,,,
552,PT10M52.00S,2021-11-23T02:00:44.3Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,75,84,2021-11-23T02:00:47Z,5430000,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,551.0,4.0,4.0,0.0,,,,,,,,,,,,,
553,PT10M42.00S,2021-11-23T02:00:54.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,9.017739816031538,41.42156862745098,1610612764,75,84,2021-11-23T02:00:58Z,5440000,43.0,32.0,1,left,MISS M. Harrell Layup,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,5.37,Missed,,,,,,,,,,,,,,,,,
554,PT10M40.00S,2021-11-23T02:00:56.4Z,4,REGULAR,rebound,defensive,[],202330,,,1610612766,75,84,2021-11-23T02:00:58Z,5450000,,,0,,G. Hayward REBOUND (Off:1 Def:4),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,553.0,5.0,4.0,1.0,,,,,,,,,,,,,
555,PT10M35.00S,2021-11-23T02:01:04.8Z,4,REGULAR,foul,technical,['1freethrow'],1626149,,,1610612766,75,84,2021-11-23T02:01:16Z,5460000,,,0,,M. Harrell technical FOUL (1 Tech),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,1204.0,,,,,,,,,1.0,1.0,,,,,,,,,,
556,PT10M35.00S,2021-11-23T02:01:33.0Z,4,REGULAR,freethrow,1 of 1,[],1626179,,,1610612766,75,85,2021-11-23T02:01:33Z,5470000,,,0,,T. Rozier technical Free Throw 1 of 1 (24 PTS),[1626179],1610612766.0,CHA,technical,,,Rozier,T. Rozier,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,
557,PT10M24.00S,2021-11-23T02:01:54.9Z,4,REGULAR,2pt,Jump Shot,[],1626179,82.21090670170827,82.35294117647058,1610612766,75,87,2021-11-23T02:02:17Z,5480000,162.0,115.0,1,right,T. Rozier 19' step back Jump Shot (26 PTS),[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,,,19.83,Made,,,,,26.0,,,,,,,,,,,,
558,PT10M18.00S,2021-11-23T02:02:02.7Z,4,REGULAR,foul,personal,[],1626162,,,1610612764,75,87,2021-11-23T02:02:05Z,5490000,,,0,,K. Oubre Jr. personal FOUL (4 PF),"[1626162, 203915]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,200834.0,,,,,,,,,4.0,0.0,Dinwiddie,203915.0,,,,,,,,
560,PT10M07.00S,2021-11-23T02:02:33.7Z,4,REGULAR,3pt,Jump Shot,[],203915,33.98488830486202,57.84313725490197,1610612764,75,87,2021-11-23T02:02:38Z,5510000,-39.0,267.0,1,left,MISS S. Dinwiddie 26' pullup 3PT,[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,,,26.99,Missed,,,,,,,,,,,,,,,,,
561,PT10M04.00S,2021-11-23T02:02:36.7Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,75,87,2021-11-23T02:02:38Z,5520000,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,560.0,5.0,4.0,1.0,,,,,,,,,,,,,
562,PT09M45.00S,2021-11-23T02:02:56.3Z,4,REGULAR,3pt,Jump Shot,[],1626179,94.95729303547962,3.431372549019608,1610612766,75,90,2021-11-23T02:03:01Z,5530000,-233.0,-5.0,1,right,T. Rozier 3PT  (29 PTS) (K. Oubre Jr. 1 AST),"[1626179, 1626162]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,23.29,Made,,,,,29.0,,,,,,,K. Oubre Jr.,1626162.0,1.0,,,
564,PT09M26.00S,2021-11-23T02:03:14.1Z,4,REGULAR,3pt,Jump Shot,[],1628988,6.652431011826544,3.431372549019608,1610612764,75,90,2021-11-23T02:03:21Z,5550000,233.0,10.0,1,left,MISS A. Holiday 3PT,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,23.3,Missed,,,,,,,,,,,,,,,,,
565,PT09M24.00S,2021-11-23T02:03:16.1Z,4,REGULAR,rebound,offensive,[],1626149,,,1610612764,75,90,2021-11-23T02:03:21Z,5560000,,,0,,M. Harrell REBOUND (Off:6 Def:8),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,564.0,14.0,8.0,6.0,,,,,,,,,,,,,
566,PT09M24.00S,2021-11-23T02:03:18.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626149,5.075558475689881,56.127450980392155,1610612764,77,90,2021-11-23T02:04:21Z,5570000,-31.0,-5.0,1,left,M. Harrell putback Layup (17 PTS),[1626149],1610612764.0,WAS,putback,,,Harrell,M. Harrell,,,,,,,3.1,Made,,,,,17.0,,,,,,,,,,,,
567,PT09M24.00S,2021-11-23T02:03:20.7Z,4,REGULAR,foul,personal,['1freethrow'],202330,,,1610612764,77,90,2021-11-23T02:03:30Z,5580000,,,0,,G. Hayward shooting personal FOUL (4 PF) (Harrell 1 FT),"[202330, 1626149]",1610612766.0,CHA,shooting,,,Hayward,G. Hayward,,,,,1627519.0,,,,,,,,,4.0,0.0,Harrell,1626149.0,,,,,,,,
569,PT09M24.00S,2021-11-23T02:03:31.7Z,4,REGULAR,substitution,out,[],1630166,,,1610612764,77,90,2021-11-23T02:04:27Z,5600000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT09M24.00S,2021-11-23T02:03:31.7Z,4,REGULAR,substitution,in,[],203078,,,1610612764,77,90,2021-11-23T02:04:27Z,5610000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT09M24.00S,2021-11-23T02:04:04.4Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1626149,,,1610612764,78,90,2021-11-23T02:04:04Z,5620000,,,0,,M. Harrell Free Throw 1 of 1 (18 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,
572,PT09M06.00S,2021-11-23T02:04:24.4Z,4,REGULAR,3pt,Jump Shot,[],1628970,66.44218134034165,44.85294117647059,1610612766,78,90,2021-11-23T02:04:32Z,5630000,-26.0,263.0,1,right,MISS M. Bridges 26' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,26.42,Missed,,,,,,,,,,,,,,,,,
573,PT09M03.00S,2021-11-23T02:04:27.4Z,4,REGULAR,rebound,defensive,[],1628988,,,1610612764,78,90,2021-11-23T02:04:32Z,5640000,,,0,,A. Holiday REBOUND (Off:1 Def:1),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,572.0,2.0,1.0,1.0,,,,,,,,,,,,,
574,PT09M01.00S,2021-11-23T02:04:30.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626149,6.783837056504599,46.81372549019608,1610612764,80,90,2021-11-23T02:05:38Z,5650000,16.0,11.0,1,left,M. Harrell running Layup (20 PTS) (A. Holiday 2 AST),"[1626149, 1628988]",1610612764.0,WAS,running,,,Harrell,M. Harrell,,,,,,,1.95,Made,,,,,20.0,,,,,,,A. Holiday,1628988.0,2.0,,,
576,PT08M50.00S,2021-11-23T02:04:40.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202330,93.64323258869908,45.588235294117645,1610612766,80,90,2021-11-23T02:04:44Z,5670000,-22.0,7.0,1,right,MISS G. Hayward reverse Layup,[202330],1610612766.0,CHA,reverse,,,Hayward,G. Hayward,,,,,,,2.33,Missed,,,,,,,,,,,,,,,,,
577,PT08M48.00S,2021-11-23T02:04:42.2Z,4,REGULAR,rebound,defensive,[],203078,,,1610612764,80,90,2021-11-23T02:04:44Z,5680000,,,0,,B. Beal REBOUND (Off:3 Def:3),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,576.0,6.0,3.0,3.0,,,,,,,,,,,,,
578,PT08M38.00S,2021-11-23T02:04:52.8Z,4,REGULAR,3pt,Jump Shot,[],203915,27.020367936925098,82.35294117647058,1610612764,83,90,2021-11-23T02:04:57Z,5690000,-162.0,201.0,1,left,S. Dinwiddie 25' 3PT  (5 PTS) (A. Holiday 3 AST),"[203915, 1628988]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,25.84,Made,,,,,5.0,,,,,,,A. Holiday,1628988.0,3.0,,,
580,PT08M37.00S,2021-11-23T02:04:58.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,83,90,2021-11-23T02:04:58Z,5710000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M37.00S,2021-11-23T02:05:44.1Z,4,REGULAR,substitution,out,[],1626149,,,1610612766,83,90,2021-11-23T02:07:30Z,5720000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M37.00S,2021-11-23T02:05:44.1Z,4,REGULAR,substitution,out,[],1626179,,,1610612766,83,90,2021-11-23T02:07:30Z,5730000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M37.00S,2021-11-23T02:05:44.1Z,4,REGULAR,substitution,out,[],1629667,,,1610612766,83,90,2021-11-23T02:07:30Z,5740000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M37.00S,2021-11-23T02:05:44.1Z,4,REGULAR,substitution,out,[],202330,,,1610612766,83,90,2021-11-23T02:07:30Z,5750000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M37.00S,2021-11-23T02:05:44.1Z,4,REGULAR,substitution,in,[],1629655,,,1610612766,83,90,2021-11-23T02:07:30Z,5760000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M37.00S,2021-11-23T02:05:44.1Z,4,REGULAR,substitution,in,[],203486,,,1610612766,83,90,2021-11-23T02:07:30Z,5770000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M37.00S,2021-11-23T02:05:44.1Z,4,REGULAR,substitution,in,[],1628998,,,1610612766,83,90,2021-11-23T02:07:30Z,5780000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M37.00S,2021-11-23T02:05:44.1Z,4,REGULAR,substitution,in,[],1630163,,,1610612766,83,90,2021-11-23T02:07:30Z,5790000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M23.00S,2021-11-23T02:08:03.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.9862023653088,45.34313725490196,1610612766,83,90,2021-11-23T02:08:08Z,5800000,-23.0,13.0,1,right,MISS M. Bridges Layup - blocked,"[1628970, 1629655]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,2.69,Missed,,,,,,,,,,Gafford,1629655.0,,,,,,
590,PT08M23.00S,2021-11-23T02:08:03.4Z,4,REGULAR,block,,[],1629655,,,1610612766,83,90,2021-11-23T02:08:07Z,5810000,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT08M23.00S,2021-11-23T02:08:03.4Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612764,83,90,2021-11-23T02:08:08Z,5820000,,,0,,D. Gafford REBOUND (Off:2 Def:6),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,589.0,8.0,6.0,2.0,,,,,,,,,,,,,
592,PT08M23.00S,2021-11-23T02:08:10.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,83,90,2021-11-23T02:08:10Z,5830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT08M15.00S,2021-11-23T02:08:24.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,16.63929040735874,52.94117647058824,1610612764,83,90,2021-11-23T02:09:04Z,5840000,-15.0,104.0,1,left,MISS B. Beal 10' fadeaway Shot,[203078],1610612764.0,WAS,fadeaway,,,Beal,B. Beal,,,,,,,10.49,Missed,,,,,,,,,,,,,,,,,
594,PT08M10.00S,2021-11-23T02:08:29.0Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,83,90,2021-11-23T02:08:28Z,5850000,,,0,,L. Ball REBOUND (Off:1 Def:10),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,593.0,11.0,10.0,1.0,,,,,,,,,,,,,
595,PT07M59.00S,2021-11-23T02:08:41.2Z,4,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612766,83,90,2021-11-23T02:08:53Z,5860000,,,0,,D. Gafford shooting personal FOUL (5 PF) (Plumlee 2 FT),"[1629655, 203486]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,1204.0,,,,,,,,,5.0,0.0,Plumlee,203486.0,,,,,,,,
597,PT07M59.00S,2021-11-23T02:09:18.6Z,4,REGULAR,freethrow,1 of 2,[],203486,,,1610612766,83,91,2021-11-23T02:09:18Z,5880000,,,0,,M. Plumlee Free Throw 1 of 2 (7 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,
598,PT07M59.00S,2021-11-23T02:09:18.6Z,4,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,83,91,2021-11-23T02:09:38Z,5890000,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,
599,PT07M56.00S,2021-11-23T02:09:21.6Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612764,83,91,2021-11-23T02:09:38Z,5900000,,,0,,D. Gafford REBOUND (Off:2 Def:7),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,598.0,9.0,7.0,2.0,,,,,,,,,,,,,
600,PT07M44.00S,2021-11-23T02:09:50.0Z,4,REGULAR,3pt,Jump Shot,[],1628988,20.45006570302234,93.38235294117648,1610612764,83,91,2021-11-23T02:09:57Z,5910000,-217.0,140.0,1,left,MISS A. Holiday 25' 3PT,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,25.8,Missed,,,,,,,,,,,,,,,,,
601,PT07M41.00S,2021-11-23T02:09:53.0Z,4,REGULAR,rebound,offensive,[],1629655,,,1610612764,83,91,2021-11-23T02:09:57Z,5920000,,,0,,D. Gafford REBOUND (Off:3 Def:7),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,600.0,10.0,7.0,3.0,,,,,,,,,,,,,
602,PT07M41.00S,2021-11-23T02:09:54.9Z,4,REGULAR,foul,personal,['2freethrow'],203486,,,1610612764,83,91,2021-11-23T02:10:05Z,5930000,,,0,,M. Plumlee shooting personal FOUL (4 PF) (Gafford 2 FT),"[203486, 1629655]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,1204.0,,,,,,,,,4.0,0.0,Gafford,1629655.0,,,,,,,,
604,PT07M41.00S,2021-11-23T02:10:25.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629655,,,1610612764,83,91,2021-11-23T02:10:25Z,5950000,,,0,,MISS D. Gafford Free Throw 1 of 2,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,Missed,,,,,,,,,,,,,,,,,
605,PT07M41.00S,2021-11-23T02:10:25.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,83,91,2021-11-23T02:10:25Z,5960000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,604.0,,,,,,,,,,,,,,,,
606,PT07M41.00S,2021-11-23T02:10:26.5Z,4,REGULAR,substitution,out,[],1630557,,,1610612764,83,91,2021-11-23T02:10:33Z,5970000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT07M41.00S,2021-11-23T02:10:26.5Z,4,REGULAR,substitution,out,[],203915,,,1610612764,83,91,2021-11-23T02:10:33Z,5980000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT07M41.00S,2021-11-23T02:10:26.5Z,4,REGULAR,substitution,in,[],1628398,,,1610612764,83,91,2021-11-23T02:10:33Z,5990000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT07M41.00S,2021-11-23T02:10:26.5Z,4,REGULAR,substitution,in,[],203484,,,1610612764,83,91,2021-11-23T02:10:33Z,6000000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT07M41.00S,2021-11-23T02:10:52.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629655,,,1610612764,84,91,2021-11-23T02:10:52Z,6010000,,,0,,D. Gafford Free Throw 2 of 2 (8 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,
611,PT07M30.00S,2021-11-23T02:11:06.0Z,4,REGULAR,2pt,Jump Shot,[],1630163,78.0059132720105,26.47058823529412,1610612766,84,93,2021-11-23T02:11:53Z,6020000,-118.0,154.0,1,right,L. Ball 19' driving floating Jump Shot (22 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,,,19.39,Made,,,,,22.0,,,,,,,,,,,,
612,PT07M14.00S,2021-11-23T02:11:21.5Z,4,REGULAR,3pt,Jump Shot,[],1628988,31.61957950065703,22.54901960784314,1610612764,84,93,2021-11-23T02:11:26Z,6030000,137.0,245.0,1,left,MISS A. Holiday 28' pullup 3PT,[1628988],1610612764.0,WAS,pullup,,,Holiday,A. Holiday,,,,,,,28.06,Missed,,,,,,,,,,,,,,,,,
613,PT07M12.00S,2021-11-23T02:11:23.5Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,84,93,2021-11-23T02:11:26Z,6040000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,612.0,2.0,2.0,0.0,,,,,,,,,,,,,
614,PT07M02.00S,2021-11-23T02:11:34.8Z,4,REGULAR,2pt,Jump Shot,[],1630163,78.66294349540078,69.85294117647058,1610612766,84,93,2021-11-23T02:11:40Z,6050000,99.0,148.0,1,right,MISS L. Ball 17' floating Shot,[1630163],1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,,,17.83,Missed,,,,,,,,,,,,,,,,,
615,PT06M58.00S,2021-11-23T02:11:38.8Z,4,REGULAR,rebound,defensive,[],1628988,,,1610612764,84,93,2021-11-23T02:11:40Z,6060000,,,0,,A. Holiday REBOUND (Off:1 Def:2),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,614.0,3.0,2.0,1.0,,,,,,,,,,,,,
616,PT06M41.00S,2021-11-23T02:11:57.4Z,4,REGULAR,foul,personal,['2freethrow'],203486,,,1610612764,84,93,2021-11-23T02:12:04Z,6070000,,,0,,M. Plumlee shooting personal FOUL (5 PF) (Caldwell-Pope 2 FT),"[203486, 203484]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,1627519.0,,,,,,,,,5.0,0.0,Caldwell-Pope,203484.0,,,,,,,,
618,PT06M41.00S,2021-11-23T02:12:24.9Z,4,REGULAR,freethrow,1 of 2,[],203484,,,1610612764,85,93,2021-11-23T02:12:24Z,6090000,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (13 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,
619,PT06M41.00S,2021-11-23T02:12:25.6Z,4,REGULAR,substitution,out,[],1629655,,,1610612764,85,93,2021-11-23T02:12:29Z,6100000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT06M41.00S,2021-11-23T02:12:25.6Z,4,REGULAR,substitution,in,[],1626149,,,1610612764,85,93,2021-11-23T02:12:29Z,6110000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT06M41.00S,2021-11-23T02:12:48.7Z,4,REGULAR,freethrow,2 of 2,[],203484,,,1610612764,86,93,2021-11-23T02:12:48Z,6120000,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (14 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,
622,PT06M22.00S,2021-11-23T02:13:10.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203486,91.14651773981603,49.01960784313725,1610612766,86,95,2021-11-23T02:13:18Z,6130000,-5.0,31.0,1,right,M. Plumlee cutting Layup (9 PTS) (L. Ball 7 AST),"[203486, 1630163]",1610612766.0,CHA,cutting,,,Plumlee,M. Plumlee,,,,,,,3.11,Made,,,,,9.0,,,,,,,L. Ball,1630163.0,7.0,,,
624,PT06M07.00S,2021-11-23T02:13:25.3Z,4,REGULAR,3pt,Jump Shot,[],203484,4.944152431011826,98.77450980392157,1610612764,86,95,2021-11-23T02:13:30Z,6150000,-244.0,-6.0,1,left,MISS K. Caldwell-Pope 24' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,24.4,Missed,,,,,,,,,,,,,,,,,
