actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
375,PT10M08.00S,2021-12-31T01:22:15.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202954,15.193823915900131,61.76470588235294,1610612764,65,53,2021-12-31T01:22:35Z,3580000,-59.0,90.0,1,left,B. Wanamaker 10' driving floating Jump Shot (4 PTS) (K. Caldwell-Pope 3 AST),"[202954, 203484]",1610612764.0,WAS,driving floating,,,Wanamaker,B. Wanamaker,,,,,,,,10.78,Made,4.0,K. Caldwell-Pope,203484.0,3.0,,,,,,,,,,,
377,PT10M08.00S,2021-12-31T01:22:19.2Z,3,REGULAR,foul,personal,['1freethrow'],1630171,,,1610612764,65,53,2021-12-31T01:22:42Z,3600000,,,0,,I. Okoro shooting personal FOUL (2 PF) (Wanamaker 1 FT),"[1630171, 202954]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Wanamaker,202954.0
379,PT10M08.00S,2021-12-31T01:22:46.8Z,3,REGULAR,freethrow,1 of 1,[],202954,,,1610612764,66,53,2021-12-31T01:22:46Z,3620000,,,0,,B. Wanamaker Free Throw 1 of 1 (5 PTS),[202954],1610612764.0,WAS,,,,Wanamaker,B. Wanamaker,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
380,PT09M54.00S,2021-12-31T01:23:01.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201567,90.48948751642575,62.00980392156863,1610612739,66,53,2021-12-31T01:23:07Z,3630000,60.0,37.0,1,right,MISS K. Love 7' turnaround Hook,[201567],1610612739.0,CLE,turnaround,,,Love,K. Love,,,,,,,,7.04,Missed,,,,,,,,,,,,,,,
381,PT09M52.00S,2021-12-31T01:23:03.8Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,66,53,2021-12-31T01:23:07Z,3640000,,,0,,D. Gafford REBOUND (Off:2 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,380.0,6.0,4.0,2.0,,,,,,,
382,PT09M48.00S,2021-12-31T01:23:07.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628398,7.835085413929041,50.245098039215684,1610612764,68,53,2021-12-31T01:29:53Z,3650000,-1.0,21.0,1,left,K. Kuzma running DUNK (12 PTS) (B. Wanamaker 4 AST),"[1628398, 202954]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,,,,2.11,Made,12.0,B. Wanamaker,202954.0,4.0,,,,,,,,,,,
384,PT09M48.00S,2021-12-31T01:23:15.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,68,53,2021-12-31T01:23:15Z,3670000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT09M36.00S,2021-12-31T01:26:17.6Z,3,REGULAR,2pt,Jump Shot,[],1630596,75.90341655716163,31.61764705882353,1610612739,68,55,2021-12-31T01:26:24Z,3680000,-92.0,174.0,1,right,E. Mobley 19' pullup Jump Shot (19 PTS),[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,,,,19.68,Made,19.0,,,,,,,,,,,,,,
386,PT09M17.00S,2021-12-31T01:26:38.0Z,3,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612764,68,55,2021-12-31T01:26:54Z,3690000,,,0,,E. Mobley shooting personal FOUL (2 PF) (Kuzma 2 FT),"[1630596, 1628398]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Kuzma,1628398.0
388,PT09M17.00S,2021-12-31T01:27:16.1Z,3,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,69,55,2021-12-31T01:27:57Z,3710000,,,0,,K. Kuzma Free Throw 1 of 2 (13 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
389,PT09M17.00S,2021-12-31T01:27:16.1Z,3,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,69,55,2021-12-31T01:27:57Z,3720000,,,0,,MISS K. Kuzma Free Throw 2 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,Missed,,,,,,,,,,,,,,,
390,PT09M14.00S,2021-12-31T01:27:19.1Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,69,55,2021-12-31T01:27:57Z,3730000,,,0,,K. Love REBOUND (Off:0 Def:8),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,389.0,8.0,8.0,0.0,,,,,,,
392,PT09M01.00S,2021-12-31T01:28:11.2Z,3,REGULAR,foul,offensive,[],1630171,,,1610612739,69,55,2021-12-31T01:28:22Z,3740000,,,0,,I. Okoro charge offensive FOUL (3 PF),"[1630171, 203078]",1610612739.0,CLE,charge,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,201246.0,3.0,0.0,Beal,203078.0
394,PT09M01.00S,2021-12-31T01:28:11.2Z,3,REGULAR,turnover,offensive foul,[],1630171,,,1610612739,69,55,2021-12-31T01:28:11Z,3760000,,,0,,I. Okoro offensive foul TURNOVER (3 TO),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,3.0,,,,,,,,,,,,,,,201246.0,,,,
395,PT08M46.00S,2021-12-31T01:28:42.8Z,3,REGULAR,turnover,out-of-bounds,[],203078,,,1610612764,69,55,2021-12-31T01:28:51Z,3770000,,,0,,B. Beal bad pass out-of-bounds TURNOVER (2 TO),[203078],1610612764.0,WAS,bad pass,,,Beal,B. Beal,,,,,2.0,,,,,,,,,,,,,,,202901.0,,,,
396,PT08M35.00S,2021-12-31T01:29:01.6Z,3,REGULAR,foul,personal,['2freethrow'],203078,,,1610612739,69,55,2021-12-31T01:29:54Z,3780000,,,0,,B. Beal shooting personal FOUL (2 PF) (Love 2 FT),"[203078, 201567]",1610612764.0,WAS,shooting,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Love,201567.0
399,PT08M35.00S,2021-12-31T01:29:24.0Z,3,REGULAR,foul,technical,['1freethrow'],203078,,,1610612739,69,55,2021-12-31T01:29:36Z,3810000,,,0,,B. Beal technical FOUL (1 Tech),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,202901.0,2.0,1.0,,
400,PT08M35.00S,2021-12-31T01:29:34.4Z,3,REGULAR,freethrow,1 of 1,[],201567,,,1610612739,69,56,2021-12-31T01:29:34Z,3820000,,,0,,K. Love technical Free Throw 1 of 1 (17 PTS),[201567],1610612739.0,CLE,technical,,,Love,K. Love,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
401,PT08M35.00S,2021-12-31T01:29:34.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201567,,,1610612739,69,56,2021-12-31T01:30:20Z,3830000,,,0,,MISS K. Love Free Throw 1 of 2,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,Missed,,,,,,,,,,,,,,,
402,PT08M35.00S,2021-12-31T01:29:34.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,69,56,2021-12-31T01:30:20Z,3840000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,401.0,,,,,,,,,,
403,PT08M35.00S,2021-12-31T01:29:34.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201567,,,1610612739,69,57,2021-12-31T01:30:20Z,3850000,,,0,,K. Love Free Throw 2 of 2 (18 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
404,PT08M20.00S,2021-12-31T01:30:32.3Z,3,REGULAR,3pt,Jump Shot,[],203484,31.882391590013142,28.921568627450984,1610612764,72,57,2021-12-31T01:30:47Z,3860000,105.0,247.0,1,left,K. Caldwell-Pope 26' 3PT pullup (6 PTS) (B. Beal 8 AST),"[203484, 203078]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,26.87,Made,6.0,B. Beal,203078.0,8.0,,,,,,,,,,,
406,PT08M05.00S,2021-12-31T01:30:48.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,91.80354796320631,63.725490196078425,1610612739,72,59,2021-12-31T01:31:10Z,3880000,69.0,25.0,1,right,L. Markkanen 7' turnaround bank Jump Shot (6 PTS),[1628374],1610612739.0,CLE,turnaround bank,,,Markkanen,L. Markkanen,,,,,,,,7.28,Made,6.0,,,,,,,,,,,,,,
407,PT07M43.00S,2021-12-31T01:31:09.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628398,8.360709592641262,52.69607843137255,1610612764,74,59,2021-12-31T01:31:28Z,3890000,-13.0,26.0,1,left,K. Kuzma driving DUNK (15 PTS) (B. Wanamaker 5 AST),"[1628398, 202954]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,,,,2.94,Made,15.0,B. Wanamaker,202954.0,5.0,,,,,,,,,,,
409,PT07M25.00S,2021-12-31T01:31:27.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,87.33574244415243,35.294117647058826,1610612739,74,59,2021-12-31T01:31:32Z,3910000,-74.0,67.0,1,right,MISS E. Mobley 9' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,,,,9.91,Missed,,,,,,,,,,,,,,,
410,PT07M23.00S,2021-12-31T01:31:29.7Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,74,59,2021-12-31T01:31:32Z,3920000,,,0,,D. Gafford REBOUND (Off:2 Def:5),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,409.0,7.0,5.0,2.0,,,,,,,
411,PT07M12.00S,2021-12-31T01:31:40.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,18.74178712220762,35.049019607843135,1610612764,76,59,2021-12-31T01:31:48Z,3930000,75.0,124.0,1,left,K. Kuzma 14' driving floating Jump Shot (17 PTS) (B. Wanamaker 6 AST),"[1628398, 202954]",1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,,,,14.46,Made,17.0,B. Wanamaker,202954.0,6.0,,,,,,,,,,,
413,PT07M00.00S,2021-12-31T01:31:52.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630698,87.86136662286465,40.68627450980392,1610612739,76,59,2021-12-31T01:31:57Z,3950000,-47.0,62.0,1,right,MISS K. Pangos 7' driving floating Shot,[1630698],1610612739.0,CLE,driving floating,,,Pangos,K. Pangos,,,,,,,,7.72,Missed,,,,,,,,,,,,,,,
414,PT06M56.00S,2021-12-31T01:31:56.9Z,3,REGULAR,rebound,defensive,[],202954,,,1610612764,76,59,2021-12-31T01:35:03Z,3960000,,,0,,B. Wanamaker REBOUND (Off:0 Def:4),[202954],1610612764.0,WAS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,413.0,4.0,4.0,0.0,,,,,,,
415,PT06M49.00S,2021-12-31T01:32:03.9Z,3,REGULAR,3pt,Jump Shot,[],1628398,33.85348226018397,70.58823529411765,1610612764,76,59,2021-12-31T01:32:08Z,3970000,-103.0,266.0,1,left,MISS K. Kuzma 28' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,28.49,Missed,,,,,,,,,,,,,,,
416,PT06M46.00S,2021-12-31T01:32:06.9Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,76,59,2021-12-31T01:32:08Z,3980000,,,0,,E. Mobley REBOUND (Off:3 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,415.0,5.0,2.0,3.0,,,,,,,
417,PT06M34.00S,2021-12-31T01:32:19.7Z,3,REGULAR,3pt,Jump Shot,[],1630171,84.05059132720105,95.09803921568627,1610612739,76,62,2021-12-31T01:32:24Z,3990000,225.0,97.0,1,right,I. Okoro 24' 3PT pullup (8 PTS),[1630171],1610612739.0,CLE,pullup,,,Okoro,I. Okoro,,,,,,,,24.56,Made,8.0,,,,,,,,,,,,,,
418,PT06M11.00S,2021-12-31T01:32:41.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203078,7.440867279894875,45.83333333333333,1610612764,78,62,2021-12-31T01:32:47Z,4000000,21.0,17.0,1,left,B. Beal cutting Layup (25 PTS) (K. Kuzma 2 AST),"[203078, 1628398]",1610612764.0,WAS,cutting,,,Beal,B. Beal,,,,,,,,2.71,Made,25.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,,
420,PT06M00.00S,2021-12-31T01:32:52.6Z,3,REGULAR,3pt,Jump Shot,[],1630171,80.1084099868594,93.13725490196079,1610612739,78,65,2021-12-31T01:32:58Z,4020000,216.0,134.0,1,right,I. Okoro 25' 3PT  (11 PTS) (L. Markkanen 3 AST),"[1630171, 1628374]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,25.42,Made,11.0,L. Markkanen,1628374.0,3.0,,,,,,,,,,,
422,PT05M38.00S,2021-12-31T01:33:14.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,8.492115637319317,54.90196078431373,1610612764,78,65,2021-12-31T01:33:22Z,4040000,-25.0,27.0,1,left,MISS K. Kuzma driving Layup - blocked,"[1628398, 1630596]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,,,,3.67,Missed,,,,,,,,,Mobley,1630596.0,,,,,
423,PT05M38.00S,2021-12-31T01:33:14.4Z,3,REGULAR,block,,[],1630596,,,1610612764,78,65,2021-12-31T01:33:17Z,4050000,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M34.00S,2021-12-31T01:33:18.4Z,3,REGULAR,rebound,offensive,[],1628398,,,1610612764,78,65,2021-12-31T01:33:22Z,4060000,,,0,,K. Kuzma REBOUND (Off:1 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,422.0,7.0,6.0,1.0,,,,,,,
425,PT05M33.00S,2021-12-31T01:33:23.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612764,78,65,2021-12-31T01:34:00Z,4070000,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,203177.0,,,,
426,PT05M33.00S,2021-12-31T01:33:27.8Z,3,REGULAR,substitution,out,[],203484,,,1610612739,78,65,2021-12-31T01:33:42Z,4080000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M33.00S,2021-12-31T01:33:27.8Z,3,REGULAR,substitution,out,[],201567,,,1610612739,78,65,2021-12-31T01:33:42Z,4090000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M33.00S,2021-12-31T01:33:27.8Z,3,REGULAR,substitution,out,[],1630698,,,1610612739,78,65,2021-12-31T01:33:42Z,4100000,,,0,,SUB out: K. Pangos,[1630698],1610612739.0,CLE,,,,Pangos,K. Pangos,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M33.00S,2021-12-31T01:33:27.8Z,3,REGULAR,substitution,in,[],1630557,,,1610612739,78,65,2021-12-31T01:33:42Z,4110000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M33.00S,2021-12-31T01:33:27.8Z,3,REGULAR,substitution,in,[],1630612,,,1610612739,78,65,2021-12-31T01:33:42Z,4120000,,,0,,SUB in: R. Nembhard Jr.,[1630612],1610612739.0,CLE,,,,Nembhard Jr.,R. Nembhard Jr.,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M33.00S,2021-12-31T01:33:27.8Z,3,REGULAR,substitution,in,[],1630205,,,1610612739,78,65,2021-12-31T01:33:42Z,4130000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M10.00S,2021-12-31T01:34:06.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630596,94.56307490144546,52.69607843137255,1610612739,78,67,2021-12-31T01:34:13Z,4140000,13.0,-1.0,1,right,E. Mobley driving reverse Layup (21 PTS),[1630596],1610612739.0,CLE,driving reverse,,,Mobley,E. Mobley,,,,,,,,1.36,Made,21.0,,,,,,,,,,,,,,
433,PT05M03.00S,2021-12-31T01:34:18.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,78,67,2021-12-31T01:34:18Z,4150000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M03.00S,2021-12-31T01:36:44.0Z,3,REGULAR,substitution,out,[],203078,,,1610612764,78,67,2021-12-31T01:37:06Z,4160000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M03.00S,2021-12-31T01:36:44.0Z,3,REGULAR,substitution,out,[],1629655,,,1610612764,78,67,2021-12-31T01:37:06Z,4170000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M03.00S,2021-12-31T01:36:44.0Z,3,REGULAR,substitution,in,[],1630166,,,1610612764,78,67,2021-12-31T01:37:06Z,4180000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M03.00S,2021-12-31T01:36:44.0Z,3,REGULAR,substitution,in,[],1630264,,,1610612764,78,67,2021-12-31T01:37:06Z,4190000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M46.00S,2021-12-31T01:37:41.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.178055190538765,50.49019607843137,1610612764,80,67,2021-12-31T01:37:47Z,4200000,-2.0,15.0,1,left,K. Kuzma driving reverse Layup (19 PTS),[1628398],1610612764.0,WAS,driving reverse,,,Kuzma,K. Kuzma,,,,,,,,1.52,Made,19.0,,,,,,,,,,,,,,
439,PT04M29.00S,2021-12-31T01:37:58.3Z,3,REGULAR,2pt,Jump Shot,[],1630596,93.51182654402102,28.431372549019606,1610612739,80,67,2021-12-31T01:38:04Z,4210000,-108.0,8.0,1,right,MISS E. Mobley 10' turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,,,,10.81,Missed,,,,,,,,,,,,,,,
440,PT04M26.00S,2021-12-31T01:38:01.5Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,80,67,2021-12-31T01:38:01Z,4220000,,,0,,K. Kuzma REBOUND (Off:1 Def:7),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,439.0,8.0,7.0,1.0,,,,,,,
441,PT04M14.00S,2021-12-31T01:38:13.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202954,19.793035479632064,51.9607843137255,1610612764,82,67,2021-12-31T01:38:20Z,4230000,-10.0,134.0,1,left,B. Wanamaker 13' driving floating Jump Shot (7 PTS) (A. Gill 1 AST),"[202954, 1630264]",1610612764.0,WAS,driving floating,,,Wanamaker,B. Wanamaker,,,,,,,,13.4,Made,7.0,A. Gill,1630264.0,1.0,,,,,,,,,,,
443,PT03M47.00S,2021-12-31T01:38:39.5Z,3,REGULAR,3pt,Jump Shot,[],1630205,67.7562417871222,32.84313725490196,1610612739,82,67,2021-12-31T01:38:44Z,4250000,-86.0,251.0,1,right,MISS L. Stevens 26' 3PT,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,26.49,Missed,,,,,,,,,,,,,,,
444,PT03M45.00S,2021-12-31T01:38:41.5Z,3,REGULAR,rebound,defensive,[],202954,,,1610612764,82,67,2021-12-31T01:38:44Z,4260000,,,0,,B. Wanamaker REBOUND (Off:0 Def:5),[202954],1610612764.0,WAS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,443.0,5.0,5.0,0.0,,,,,,,
445,PT03M39.00S,2021-12-31T01:38:49.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.30946123521682,54.41176470588235,1610612764,84,67,2021-12-31T01:38:55Z,4270000,-22.0,16.0,1,left,K. Kuzma driving Layup (21 PTS) (B. Wanamaker 7 AST),"[1628398, 202954]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,,,,2.74,Made,21.0,B. Wanamaker,202954.0,7.0,,,,,,,,,,,
447,PT03M25.00S,2021-12-31T01:39:03.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,92.32917214191852,52.94117647058824,1610612739,84,69,2021-12-31T01:39:08Z,4290000,15.0,20.0,1,right,L. Markkanen driving DUNK (8 PTS) (R. Nembhard Jr. 2 AST),"[1628374, 1630612]",1610612739.0,CLE,driving,,,Markkanen,L. Markkanen,,,,,,,,2.45,Made,8.0,R. Nembhard Jr.,1630612.0,2.0,,,,,,,,,,,
449,PT03M10.00S,2021-12-31T01:39:17.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,18.74178712220762,38.72549019607843,1610612764,84,69,2021-12-31T01:39:30Z,4310000,56.0,124.0,1,left,MISS C. Kispert 13' pullup Shot,[1630557],1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,,,,13.6,Missed,,,,,,,,,,,,,,,
450,PT03M07.00S,2021-12-31T01:39:20.1Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,84,69,2021-12-31T01:39:30Z,4320000,,,0,,L. Markkanen REBOUND (Off:1 Def:5),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,449.0,6.0,5.0,1.0,,,,,,,
451,PT02M44.00S,2021-12-31T01:39:43.9Z,3,REGULAR,2pt,Jump Shot,[],1630171,81.94809461235218,83.33333333333334,1610612739,84,69,2021-12-31T01:39:48Z,4330000,167.0,117.0,1,right,MISS I. Okoro 20' pullup Shot,[1630171],1610612739.0,CLE,pullup,,,Okoro,I. Okoro,,,,,,,,20.38,Missed,,,,,,,,,,,,,,,
452,PT02M41.00S,2021-12-31T01:39:46.4Z,3,REGULAR,rebound,offensive,[],1628374,,,1610612739,84,69,2021-12-31T01:39:46Z,4340000,,,0,,L. Markkanen REBOUND (Off:2 Def:5),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,451.0,7.0,5.0,2.0,,,,,,,
453,PT02M38.00S,2021-12-31T01:39:49.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,78.26872536136662,93.13725490196079,1610612739,84,69,2021-12-31T01:39:53Z,4350000,216.0,152.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,26.38,Missed,,,,,,,,,,,,,,,
454,PT02M35.00S,2021-12-31T01:39:52.2Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,84,69,2021-12-31T01:39:53Z,4360000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,453.0,1.0,1.0,0.0,,,,,,,
455,PT02M23.00S,2021-12-31T01:40:06.7Z,3,REGULAR,foul,personal,[],1630205,,,1610612764,84,69,2021-12-31T01:40:20Z,4370000,,,0,,L. Stevens personal FOUL (2 PF),"[1630205, 1628398]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Kuzma,1628398.0
457,PT02M23.00S,2021-12-31T01:40:17.0Z,3,REGULAR,substitution,out,[],202954,,,1610612764,84,69,2021-12-31T01:40:34Z,4390000,,,0,,SUB out: B. Wanamaker,[202954],1610612764.0,WAS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M23.00S,2021-12-31T01:40:17.0Z,3,REGULAR,substitution,out,[],1630596,,,1610612764,84,69,2021-12-31T01:40:34Z,4400000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M23.00S,2021-12-31T01:40:17.0Z,3,REGULAR,substitution,out,[],1628374,,,1610612764,84,69,2021-12-31T01:40:34Z,4410000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M23.00S,2021-12-31T01:40:17.0Z,3,REGULAR,substitution,out,[],1630171,,,1610612764,84,69,2021-12-31T01:40:34Z,4420000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M23.00S,2021-12-31T01:40:17.0Z,3,REGULAR,substitution,in,[],203078,,,1610612764,84,69,2021-12-31T01:40:34Z,4430000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M23.00S,2021-12-31T01:40:17.0Z,3,REGULAR,substitution,in,[],1629685,,,1610612764,84,69,2021-12-31T01:40:34Z,4440000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M23.00S,2021-12-31T01:40:17.0Z,3,REGULAR,substitution,in,[],201567,,,1610612764,84,69,2021-12-31T01:40:34Z,4450000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M23.00S,2021-12-31T01:40:17.0Z,3,REGULAR,substitution,in,[],1629731,,,1610612764,84,69,2021-12-31T01:40:34Z,4460000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M15.00S,2021-12-31T01:40:43.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1628398,7.440867279894875,56.372549019607845,1610612764,86,69,2021-12-31T01:41:08Z,4470000,-32.0,17.0,1,left,K. Kuzma driving Layup (23 PTS),[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,,,,3.63,Made,23.0,,,,,,,,,,,,,,
