actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
544,PT07M50.00S,2022-02-15T02:04:10.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203585,93.11760840998686,52.94117647058824,1610612765,90,83,2022-02-15T02:04:20Z,5290000,15.0,12.0,1,right,R. McGruder Layup (4 PTS) (M. Bagley III 1 AST),"[203585, 1628963]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,1.91,Made,,4.0,,,,,,,M. Bagley III,1628963.0,1.0,,,,,,,,
546,PT07M30.00S,2022-02-15T02:04:29.9Z,4,REGULAR,2pt,Jump Shot,[],1628418,22.683968462549277,30.392156862745097,1610612764,90,83,2022-02-15T02:04:35Z,5310000,98.0,161.0,1,left,MISS T. Bryant 18' Jump Shot,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,18.82,Missed,,,,,,,,,,,,,,,,,,,
547,PT07M26.00S,2022-02-15T02:04:33.9Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,90,83,2022-02-15T02:04:35Z,5320000,,,0,,H. Diallo REBOUND (Off:1 Def:4),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,546.0,,,,,,,,,,,5.0,4.0,1.0,,,,,
548,PT07M18.00S,2022-02-15T02:04:42.4Z,4,REGULAR,2pt,Jump Shot,[],202709,78.66294349540078,47.794117647058826,1610612765,90,85,2022-02-15T02:04:46Z,5330000,-11.0,148.0,1,right,C. Joseph 14' floating Jump Shot (6 PTS),[202709],1610612765.0,DET,floating,,,Joseph,C. Joseph,,,,,14.85,Made,,6.0,,,,,,,,,,,,,,,,,
549,PT07M18.00S,2022-02-15T02:04:47.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,90,85,2022-02-15T02:04:47Z,5340000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M18.00S,2022-02-15T02:06:02.5Z,4,REGULAR,substitution,out,[],203484,,,1610612764,90,85,2022-02-15T02:07:40Z,5350000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M18.00S,2022-02-15T02:06:02.5Z,4,REGULAR,substitution,out,[],202397,,,1610612764,90,85,2022-02-15T02:07:40Z,5360000,,,0,,SUB out: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M18.00S,2022-02-15T02:06:02.5Z,4,REGULAR,substitution,out,[],203482,,,1610612764,90,85,2022-02-15T02:07:40Z,5370000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M18.00S,2022-02-15T02:06:02.5Z,4,REGULAR,substitution,out,[],203585,,,1610612764,90,85,2022-02-15T02:07:40Z,5380000,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M18.00S,2022-02-15T02:06:02.5Z,4,REGULAR,substitution,in,[],203526,,,1610612764,90,85,2022-02-15T02:07:40Z,5390000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M18.00S,2022-02-15T02:06:02.5Z,4,REGULAR,substitution,in,[],1628398,,,1610612764,90,85,2022-02-15T02:07:40Z,5400000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M18.00S,2022-02-15T02:06:02.5Z,4,REGULAR,substitution,in,[],1630180,,,1610612764,90,85,2022-02-15T02:07:40Z,5410000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M18.00S,2022-02-15T02:06:02.5Z,4,REGULAR,substitution,in,[],1630595,,,1610612764,90,85,2022-02-15T02:07:40Z,5420000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M04.00S,2022-02-15T02:08:05.4Z,4,REGULAR,turnover,lost ball,[],203526,,,1610612764,90,85,2022-02-15T02:08:21Z,5430000,,,0,,R. Neto lost ball TURNOVER (3 TO),"[203526, 1628977]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,3.0,,,,,,,,,Diallo,1628977.0,
562,PT07M04.00S,2022-02-15T02:08:05.4Z,4,REGULAR,steal,,[],1628977,,,1610612765,90,85,2022-02-15T02:08:08Z,5440000,,,0,,H. Diallo STEAL (1 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M04.00S,2022-02-15T02:08:09.6Z,4,REGULAR,foul,personal,[],203526,,,1610612765,90,85,2022-02-15T02:08:14Z,5450000,,,0,,R. Neto personal FOUL (4 PF),"[203526, 1628977]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,203592.0,4.0,0.0,Diallo,1628977.0,,,,,,,,,,,,
565,PT06M53.00S,2022-02-15T02:08:30.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,93.9060446780552,2.696078431372549,1610612765,90,85,2022-02-15T02:08:35Z,5470000,-237.0,5.0,1,right,MISS C. Cunningham 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,,
566,PT06M49.00S,2022-02-15T02:08:34.2Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,90,85,2022-02-15T02:08:35Z,5480000,,,0,,K. Kuzma REBOUND (Off:0 Def:7),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,565.0,,,,,,,,,,,7.0,7.0,0.0,,,,,
567,PT06M28.00S,2022-02-15T02:08:54.9Z,4,REGULAR,2pt,Jump Shot,[],203526,21.107095926412615,30.88235294117647,1610612764,90,85,2022-02-15T02:09:03Z,5490000,96.0,146.0,1,left,MISS R. Neto 17' pullup Shot,[203526],1610612764.0,WAS,pullup,,,Neto,R. Neto,,,,,17.44,Missed,,,,,,,,,,,,,,,,,,,
568,PT06M25.00S,2022-02-15T02:08:58.0Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,90,85,2022-02-15T02:08:58Z,5500000,,,0,,H. Diallo REBOUND (Off:1 Def:5),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,567.0,,,,,,,,,,,6.0,5.0,1.0,,,,,
569,PT06M19.00S,2022-02-15T02:09:04.0Z,4,REGULAR,3pt,Jump Shot,[],1630180,89.70105124835742,95.09803921568627,1610612765,90,88,2022-02-15T02:09:10Z,5510000,225.0,44.0,1,right,S. Bey 3PT  (24 PTS) (C. Joseph 2 AST),"[1630180, 202709]",1610612765.0,DET,,,,Bey,S. Bey,,,,,22.98,Made,,24.0,,,,,,,C. Joseph,202709.0,2.0,,,,,,,,
571,PT06M03.00S,2022-02-15T02:09:19.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203526,9.411957950065702,39.21568627450981,1610612764,92,88,2022-02-15T02:09:24Z,5530000,54.0,36.0,1,left,R. Neto 6' Layup (7 PTS),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,6.48,Made,,7.0,,,,,,,,,,,,,,,,,
572,PT05M50.00S,2022-02-15T02:09:35.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,92,88,2022-02-15T02:09:35Z,5540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M38.00S,2022-02-15T02:10:06.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612765,92,88,2022-02-15T02:10:14Z,5550000,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,,,,,203592.0,,,,,,,,,,,,,,,,
574,PT05M29.00S,2022-02-15T02:10:31.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628398,9.411957950065702,41.66666666666667,1610612764,92,88,2022-02-15T02:10:36Z,5560000,42.0,36.0,1,left,MISS K. Kuzma Layup,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,5.51,Missed,,,,,,,,,,,,,,,,,,,
575,PT05M27.00S,2022-02-15T02:10:33.5Z,4,REGULAR,rebound,offensive,[],1628418,,,1610612764,92,88,2022-02-15T02:10:33Z,5570000,,,0,,T. Bryant REBOUND (Off:3 Def:1),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,574.0,,,,,,,,,,,4.0,1.0,3.0,,,,,
576,PT05M25.00S,2022-02-15T02:10:35.4Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630166,7.966491458607096,91.66666666666666,1610612764,94,88,2022-02-15T02:10:44Z,5580000,-208.0,22.0,1,left,D. Avdija 20' Jump Shot (12 PTS) (T. Bryant 2 AST),"[1630166, 1628418]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,20.95,Made,,12.0,,,,,,,T. Bryant,1628418.0,2.0,,,,,,,,
578,PT05M12.00S,2022-02-15T02:10:49.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202709,89.83245729303549,38.23529411764706,1610612765,94,88,2022-02-15T02:10:54Z,5600000,-59.0,43.0,1,right,MISS C. Joseph 7' Layup,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,7.29,Missed,,,,,,,,,,,,,,,,,,,
579,PT05M08.00S,2022-02-15T02:10:53.5Z,4,REGULAR,rebound,offensive,[],1628963,,,1610612765,94,88,2022-02-15T02:10:54Z,5610000,,,0,,M. Bagley III REBOUND (Off:2 Def:5),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,578.0,,,,,,,,,,,7.0,5.0,2.0,,,,,
605,PT05M08.00S,2022-02-15T02:10:51.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,91.93495400788436,51.71568627450981,1610612765,94,88,2022-02-15T02:15:45Z,5615000,9.0,23.0,1,right,MISS M. Bagley III tip Layup,[1628963],1610612765.0,DET,tip,,,Bagley III,M. Bagley III,,,,,2.48,Missed,,,,,,,,,,,,,,,,,,,
606,PT05M08.00S,2022-02-15T02:10:51.1Z,4,REGULAR,rebound,offensive,[],1628963,,,1610612765,94,88,2022-02-15T02:14:38Z,5617500,,,0,,M. Bagley III REBOUND (Off:3 Def:5),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,605.0,,,,,,,,,,,8.0,5.0,3.0,,,,,
580,PT05M08.00S,2022-02-15T02:10:52.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,92.46057818659659,51.470588235294116,1610612765,94,88,2022-02-15T02:14:38Z,5620000,7.0,18.0,1,right,MISS M. Bagley III Layup,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,1.98,Missed,,,,,,,,,,,,,,,,,,,
581,PT05M08.00S,2022-02-15T02:10:52.8Z,4,REGULAR,rebound,offensive,[],202709,,,1610612765,94,88,2022-02-15T02:12:57Z,5630000,,,0,,C. Joseph REBOUND (Off:1 Def:3),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,580.0,,,,,,,,,,,4.0,3.0,1.0,,,,,
582,PT04M56.00S,2022-02-15T02:11:04.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628977,92.46057818659659,63.970588235294116,1610612765,94,88,2022-02-15T02:11:12Z,5640000,70.0,18.0,1,right,MISS H. Diallo 7' Layup - blocked,"[1628977, 1628398]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,7.23,Missed,,,,,,,,,,,,,,,Kuzma,1628398.0,,,
583,PT04M56.00S,2022-02-15T02:11:04.9Z,4,REGULAR,block,,[],1628398,,,1610612765,94,88,2022-02-15T02:11:08Z,5650000,,,0,,K. Kuzma BLOCK (1 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M51.00S,2022-02-15T02:11:09.9Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,94,88,2022-02-15T02:11:12Z,5660000,,,0,,D. Avdija REBOUND (Off:2 Def:9),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,582.0,,,,,,,,,,,11.0,9.0,2.0,,,,,
585,PT04M50.00S,2022-02-15T02:11:13.1Z,4,REGULAR,foul,personal,[],202709,,,1610612764,94,88,2022-02-15T02:11:28Z,5670000,,,0,,C. Joseph personal FOUL (4 PF),"[202709, 1628418]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,202058.0,4.0,0.0,Bryant,1628418.0,,,,,,,,,,,,
587,PT04M50.00S,2022-02-15T02:11:27.4Z,4,REGULAR,substitution,out,[],1628418,,,1610612764,94,88,2022-02-15T02:11:41Z,5690000,,,0,,SUB out: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M50.00S,2022-02-15T02:11:27.4Z,4,REGULAR,substitution,out,[],1630557,,,1610612764,94,88,2022-02-15T02:11:41Z,5700000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M50.00S,2022-02-15T02:11:27.4Z,4,REGULAR,substitution,out,[],1628977,,,1610612764,94,88,2022-02-15T02:11:41Z,5710000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M50.00S,2022-02-15T02:11:27.4Z,4,REGULAR,substitution,out,[],1628963,,,1610612764,94,88,2022-02-15T02:11:41Z,5720000,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M50.00S,2022-02-15T02:11:27.4Z,4,REGULAR,substitution,in,[],203484,,,1610612764,94,88,2022-02-15T02:11:41Z,5730000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M50.00S,2022-02-15T02:11:27.4Z,4,REGULAR,substitution,in,[],1630264,,,1610612764,94,88,2022-02-15T02:11:41Z,5740000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M50.00S,2022-02-15T02:11:27.4Z,4,REGULAR,substitution,in,[],203924,,,1610612764,94,88,2022-02-15T02:11:41Z,5750000,,,0,,SUB in: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M50.00S,2022-02-15T02:11:27.4Z,4,REGULAR,substitution,in,[],1630191,,,1610612764,94,88,2022-02-15T02:11:41Z,5760000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M33.00S,2022-02-15T02:12:03.1Z,4,REGULAR,3pt,Jump Shot,[],203526,30.305519053876477,69.36274509803921,1610612764,94,88,2022-02-15T02:12:09Z,5770000,-97.0,232.0,1,left,MISS R. Neto 25' step back 3PT,[203526],1610612764.0,WAS,step back,,,Neto,R. Neto,,,,,25.18,Missed,,,,,,,,,,,,,,,,,,,
596,PT04M29.00S,2022-02-15T02:12:07.1Z,4,REGULAR,rebound,offensive,[],1630264,,,1610612764,94,88,2022-02-15T02:12:09Z,5780000,,,0,,A. Gill REBOUND (Off:2 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,595.0,,,,,,,,,,,3.0,1.0,2.0,,,,,
597,PT04M23.00S,2022-02-15T02:12:13.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203484,33.590670170827856,52.450980392156865,1610612764,97,88,2022-02-15T02:12:19Z,5790000,-12.0,263.0,1,left,K. Caldwell-Pope 26' 3PT pullup (16 PTS),[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,26.36,Made,,16.0,,,,,,,,,,,,,,,,,
598,PT04M04.00S,2022-02-15T02:12:34.1Z,4,REGULAR,3pt,Jump Shot,[],1630595,67.36202365308804,67.40196078431373,1610612765,97,88,2022-02-15T02:20:56Z,5800000,87.0,254.0,1,right,MISS C. Cunningham 26' step back 3PT,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,26.88,Missed,,,,,,,,,,,,,,,,,,,
599,PT04M02.00S,2022-02-15T02:12:36.1Z,4,REGULAR,rebound,offensive,[],1630191,,,1610612765,97,88,2022-02-15T02:20:56Z,5810000,,,0,,I. Stewart REBOUND (Off:4 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,598.0,,,,,,,,,,,8.0,4.0,4.0,,,,,
602,PT04M02.00S,2022-02-15T02:12:40.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,92.32917214191852,51.225490196078425,1610612765,97,88,2022-02-15T02:21:12Z,5840000,6.0,20.0,1,right,MISS I. Stewart Layup,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,2.05,Missed,,,,,,,,,,,,,,,,,,,
603,PT03M59.00S,2022-02-15T02:12:43.9Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,97,88,2022-02-15T02:21:12Z,5850000,,,0,,D. Avdija REBOUND (Off:2 Def:10),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,602.0,,,,,,,,,,,12.0,10.0,2.0,,,,,
604,PT03M51.00S,2022-02-15T02:12:52.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,97,88,2022-02-15T02:12:52Z,5860000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT03M46.00S,2022-02-15T02:16:08.8Z,4,REGULAR,3pt,Jump Shot,[],1628398,6.783837056504599,2.941176470588235,1610612764,97,88,2022-02-15T02:16:17Z,5870000,235.0,11.0,1,left,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,23.56,Missed,,,,,,,,,,,,,,,,,,,
608,PT03M43.00S,2022-02-15T02:16:11.8Z,4,REGULAR,rebound,defensive,[],203924,,,1610612765,97,88,2022-02-15T02:16:17Z,5880000,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,607.0,,,,,,,,,,,1.0,1.0,0.0,,,,,
609,PT03M29.00S,2022-02-15T02:16:25.6Z,4,REGULAR,2pt,Jump Shot,[],203924,88.25558475689881,78.92156862745098,1610612765,97,88,2022-02-15T02:16:33Z,5890000,145.0,58.0,1,right,MISS J. Grant 15' pullup Shot,[203924],1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,15.58,Missed,,,,,,,,,,,,,,,,,,,
610,PT03M26.00S,2022-02-15T02:16:28.6Z,4,REGULAR,rebound,defensive,[],1630264,,,1610612764,97,88,2022-02-15T02:16:33Z,5900000,,,0,,A. Gill REBOUND (Off:2 Def:2),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,609.0,,,,,,,,,,,4.0,2.0,2.0,,,,,
611,PT03M14.00S,2022-02-15T02:16:40.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,9.411957950065702,38.72549019607843,1610612764,97,88,2022-02-15T02:18:00Z,5910000,56.0,36.0,1,left,MISS K. Kuzma 6' driving floating bank Shot,[1628398],1610612764.0,WAS,driving floating bank,,,Kuzma,K. Kuzma,,,,,6.69,Missed,,,,,,,,,,,,,,,,,,,
612,PT03M12.00S,2022-02-15T02:16:42.9Z,4,REGULAR,rebound,offensive,[],1630264,,,1610612764,97,88,2022-02-15T02:16:42Z,5920000,,,0,,A. Gill REBOUND (Off:3 Def:2),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,611.0,,,,,,,,,,,5.0,2.0,3.0,,,,,
613,PT03M05.00S,2022-02-15T02:16:48.7Z,4,REGULAR,turnover,bad pass,[],203484,,,1610612764,97,88,2022-02-15T02:16:59Z,5930000,,,0,,K. Caldwell-Pope bad pass TURNOVER (2 TO),"[203484, 202709]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,2.0,,,,,,,,,Joseph,202709.0,
614,PT03M05.00S,2022-02-15T02:16:48.7Z,4,REGULAR,steal,,[],202709,,,1610612765,97,88,2022-02-15T02:16:50Z,5940000,,,0,,C. Joseph STEAL (2 STL),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M01.00S,2022-02-15T02:16:53.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630180,90.48948751642575,3.431372549019608,1610612765,97,88,2022-02-15T02:18:33Z,5950000,-233.0,37.0,1,right,MISS S. Bey running 3PT,[1630180],1610612765.0,DET,running,,,Bey,S. Bey,,,,,23.57,Missed,,,,,,,,,,,,,,,,,,,
616,PT02M57.00S,2022-02-15T02:16:56.8Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,97,88,2022-02-15T02:16:56Z,5960000,,,0,,D. Avdija REBOUND (Off:2 Def:11),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,615.0,,,,,,,,,,,13.0,11.0,2.0,,,,,
617,PT02M41.00S,2022-02-15T02:17:13.2Z,4,REGULAR,2pt,Jump Shot,[],1630166,19.267411300919843,30.14705882352941,1610612764,97,88,2022-02-15T02:17:18Z,5970000,99.0,129.0,1,left,MISS D. Avdija 16' pullup Shot,[1630166],1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,16.25,Missed,,,,,,,,,,,,,,,,,,,
618,PT02M37.00S,2022-02-15T02:17:17.2Z,4,REGULAR,rebound,offensive,[],1630264,,,1610612764,97,88,2022-02-15T02:17:18Z,5980000,,,0,,A. Gill REBOUND (Off:4 Def:2),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,617.0,,,,,,,,,,,6.0,2.0,4.0,,,,,
619,PT02M31.00S,2022-02-15T02:17:23.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203526,6.915243101182654,53.431372549019606,1610612764,99,88,2022-02-15T02:19:08Z,5990000,-17.0,13.0,1,left,R. Neto driving Layup (9 PTS) (D. Avdija 3 AST),"[203526, 1630166]",1610612764.0,WAS,driving,,,Neto,R. Neto,,,,,2.13,Made,,9.0,,,,,,,D. Avdija,1630166.0,3.0,,,,,,,,
621,PT02M09.00S,2022-02-15T02:17:45.9Z,4,REGULAR,3pt,Jump Shot,[],1630595,69.85873850197109,16.911764705882355,1610612765,99,88,2022-02-15T02:17:52Z,6010000,-165.0,231.0,1,right,MISS C. Cunningham 28' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,28.39,Missed,,,,,,,,,,,,,,,,,,,
622,PT02M02.00S,2022-02-15T02:17:52.9Z,4,REGULAR,rebound,offensive,[],1630180,,,1610612765,99,88,2022-02-15T02:17:52Z,6020000,,,0,,S. Bey REBOUND (Off:2 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,621.0,,,,,,,,,,,5.0,3.0,2.0,,,,,
623,PT02M00.00S,2022-02-15T02:17:53.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202709,72.22404730617609,77.69607843137256,1610612765,99,91,2022-02-15T02:17:58Z,6030000,138.0,209.0,1,right,C. Joseph 25' 3PT  (9 PTS) (S. Bey 5 AST),"[202709, 1630180]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,25.04,Made,,9.0,,,,,,,S. Bey,1630180.0,5.0,,,,,,,,
625,PT01M41.00S,2022-02-15T02:18:25.6Z,4,REGULAR,3pt,Jump Shot,[],1630166,8.623521681997373,97.30392156862744,1610612764,99,91,2022-02-15T02:18:30Z,6050000,-237.0,29.0,1,left,MISS D. Avdija 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,23.82,Missed,,,,,,,,,,,,,,,,,,,
626,PT01M38.00S,2022-02-15T02:18:28.6Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,99,91,2022-02-15T02:18:30Z,6060000,,,0,,I. Stewart REBOUND (Off:4 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,625.0,,,,,,,,,,,9.0,5.0,4.0,,,,,
627,PT01M30.00S,2022-02-15T02:18:38.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,99,91,2022-02-15T02:18:38Z,6070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT01M30.00S,2022-02-15T02:18:49.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,99,91,2022-02-15T02:18:49Z,6080000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT01M27.00S,2022-02-15T02:20:39.3Z,4,REGULAR,turnover,bad pass,[],1630595,,,1610612765,99,91,2022-02-15T02:20:43Z,6090000,,,0,,C. Cunningham bad pass TURNOVER (2 TO),"[1630595, 203526]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,2.0,,,,,,,,,Neto,203526.0,
630,PT01M27.00S,2022-02-15T02:20:39.3Z,4,REGULAR,steal,,[],203526,,,1610612764,99,91,2022-02-15T02:20:41Z,6100000,,,0,,R. Neto STEAL (4 STL),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT01M07.00S,2022-02-15T02:21:00.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203526,7.178055190538765,48.529411764705884,1610612764,101,91,2022-02-15T02:21:48Z,6110000,7.0,15.0,1,left,R. Neto driving Layup (11 PTS),[203526],1610612764.0,WAS,driving,,,Neto,R. Neto,,,,,1.67,Made,,11.0,,,,,,,,,,,,,,,,,
632,PT00M54.10S,2022-02-15T02:21:15.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,92.06636005256242,59.55882352941176,1610612765,101,91,2022-02-15T02:22:08Z,6120000,48.0,22.0,1,right,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,5.27,Missed,,,,,,,,,,,,,,,,,,,
