actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
359,PT09M50.00S,2022-02-13T01:24:31.5Z,3,REGULAR,3pt,Jump Shot,[],1630557,23.866622864651774,91.91176470588235,1610612764,70,65,2022-02-13T01:24:35Z,3530000,-210.0,172.0,1,left,C. Kispert 27' 3PT  (12 PTS) (K. Kuzma 4 AST),"[1630557, 1628398]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,27.1,Made,12.0,,,,,K. Kuzma,1628398.0,4.0,,,,,,,,,,,
361,PT09M38.00S,2022-02-13T01:24:44.7Z,3,REGULAR,2pt,Hook,[],1627734,91.67214191852825,66.17647058823529,1610612758,70,67,2022-02-13T01:24:48Z,3550000,81.0,26.0,1,right,D. Sabonis 8' turnaround Hook (14 PTS),[1627734],1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,8.49,Made,14.0,,,,,,,,,,,,,,,,,,
362,PT09M24.00S,2022-02-13T01:24:57.2Z,3,REGULAR,3pt,Jump Shot,[],1630557,6.915243101182654,3.9215686274509802,1610612764,73,67,2022-02-13T01:25:02Z,3560000,230.0,13.0,1,left,C. Kispert 3PT  (15 PTS) (K. Kuzma 5 AST),"[1630557, 1628398]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,23.07,Made,15.0,,,,,K. Kuzma,1628398.0,5.0,,,,,,,,,,,
364,PT09M24.00S,2022-02-13T01:25:02.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,73,67,2022-02-13T01:25:02Z,3580000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT09M11.00S,2022-02-13T01:28:10.5Z,3,REGULAR,3pt,Jump Shot,[],203200,79.05716162943496,92.15686274509804,1610612758,73,70,2022-02-13T01:28:14Z,3590000,211.0,144.0,1,right,J. Holiday 25' 3PT  (9 PTS) (D. Sabonis 5 AST),"[203200, 1627734]",1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,25.55,Made,9.0,,,,,D. Sabonis,1627734.0,5.0,,,,,,,,,,,
367,PT08M42.00S,2022-02-13T01:28:40.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628418,13.87976346911958,42.40196078431372,1610612764,73,70,2022-02-13T01:28:44Z,3610000,38.0,78.0,1,left,MISS T. Bryant 8' driving Hook,[1628418],1610612764.0,WAS,driving,,,Bryant,T. Bryant,,,,,8.68,Missed,,,,,,,,,,,,,,,,,,,
368,PT08M40.00S,2022-02-13T01:28:42.6Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,73,70,2022-02-13T01:28:44Z,3620000,,,0,,H. Barnes REBOUND (Off:1 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,367.0,4.0,3.0,1.0,,,,,,,,,,,,,,
369,PT08M34.00S,2022-02-13T01:28:50.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,89.96386333771353,40.68627450980392,1610612758,73,72,2022-02-13T01:29:00Z,3630000,-47.0,42.0,1,right,H. Barnes 6' driving Layup (13 PTS),[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,6.26,Made,13.0,,,,,,,,,,,,,,,,,,
370,PT08M34.00S,2022-02-13T01:28:52.6Z,3,REGULAR,foul,personal,['1freethrow'],1628418,,,1610612758,73,72,2022-02-13T01:28:58Z,3640000,,,0,,T. Bryant shooting personal FOUL (1 PF) (Barnes 1 FT),"[1628418, 203084]",1610612764.0,WAS,shooting,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,1626300.0,,,,1.0,0.0,Barnes,203084.0,
372,PT08M34.00S,2022-02-13T01:29:16.8Z,3,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,73,72,2022-02-13T01:29:19Z,3660000,,,0,,MISS H. Barnes Free Throw 1 of 1,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
373,PT08M32.00S,2022-02-13T01:29:18.8Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,73,72,2022-02-13T01:29:19Z,3670000,,,0,,K. Kuzma REBOUND (Off:2 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,372.0,5.0,3.0,2.0,,,,,,,,,,,,,,
374,PT08M14.00S,2022-02-13T01:29:35.5Z,3,REGULAR,3pt,Jump Shot,[],203526,24.78646517739816,15.931372549019606,1610612764,76,72,2022-02-13T01:29:40Z,3680000,170.0,180.0,1,left,R. Neto 24' 3PT step back (7 PTS),[203526],1610612764.0,WAS,step back,,,Neto,R. Neto,,,,,24.82,Made,7.0,,,,,,,,,,,,,,,,,,
375,PT07M54.00S,2022-02-13T01:29:54.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,85.62746386333771,49.26470588235294,1610612758,76,74,2022-02-13T01:29:59Z,3690000,-4.0,83.0,1,right,D. Fox 8' driving floating Jump Shot (12 PTS) (D. Sabonis 6 AST),"[1628368, 1627734]",1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,8.27,Made,12.0,,,,,D. Sabonis,1627734.0,6.0,,,,,,,,,,,
377,PT07M39.00S,2022-02-13T01:30:12.8Z,3,REGULAR,foul,personal,[],1628368,,,1610612764,76,74,2022-02-13T01:30:26Z,3710000,,,0,,D. Fox personal FOUL (2 PF),"[1628368, 1628398]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,1626301.0,,,,2.0,0.0,Kuzma,1628398.0,
379,PT07M32.00S,2022-02-13T01:30:35.3Z,3,REGULAR,2pt,Jump Shot,[],203526,23.73521681997372,51.9607843137255,1610612764,78,74,2022-02-13T01:30:39Z,3730000,-10.0,171.0,1,left,R. Neto 17' pullup Jump Shot (9 PTS),[203526],1610612764.0,WAS,pullup,,,Neto,R. Neto,,,,,17.09,Made,9.0,,,,,,,,,,,,,,,,,,
380,PT07M20.00S,2022-02-13T01:30:52.3Z,3,REGULAR,turnover,traveling,[],1627734,,,1610612758,78,74,2022-02-13T01:30:57Z,3740000,,,0,,D. Sabonis traveling TURNOVER (2 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,201639.0,2.0,,,,,,,
381,PT07M02.00S,2022-02-13T01:31:20.2Z,3,REGULAR,foul,personal,[],1628368,,,1610612764,78,74,2022-02-13T01:31:27Z,3750000,,,0,,D. Fox personal FOUL (3 PF),"[1628368, 1628398]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,1626300.0,,,,3.0,0.0,Kuzma,1628398.0,
383,PT07M02.00S,2022-02-13T01:31:31.9Z,3,REGULAR,substitution,out,[],1628418,,,1610612764,78,74,2022-02-13T01:31:50Z,3770000,,,0,,SUB out: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT07M02.00S,2022-02-13T01:31:31.9Z,3,REGULAR,substitution,in,[],1629060,,,1610612764,78,74,2022-02-13T01:31:50Z,3780000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M57.00S,2022-02-13T01:32:04.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203484,21.895532194480946,56.372549019607845,1610612764,80,74,2022-02-13T01:32:08Z,3790000,-32.0,153.0,1,left,K. Caldwell-Pope 15' pullup Jump Shot (8 PTS) (R. Neto 3 AST),"[203484, 203526]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,15.66,Made,8.0,,,,,R. Neto,203526.0,3.0,,,,,,,,,,,
387,PT06M40.00S,2022-02-13T01:32:23.2Z,3,REGULAR,foul,personal,['2freethrow'],203484,,,1610612758,80,74,2022-02-13T01:32:29Z,3810000,,,0,,K. Caldwell-Pope shooting personal FOUL (2 PF) (Fox 2 FT),"[203484, 1628368]",1610612764.0,WAS,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,1626301.0,,,,2.0,0.0,Fox,1628368.0,
389,PT06M40.00S,2022-02-13T01:32:50.2Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,80,75,2022-02-13T01:32:50Z,3830000,,,0,,D. Fox Free Throw 1 of 2 (13 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
390,PT06M40.00S,2022-02-13T01:33:06.6Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,80,76,2022-02-13T01:33:06Z,3840000,,,0,,D. Fox Free Throw 2 of 2 (14 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
391,PT06M24.00S,2022-02-13T01:33:26.5Z,3,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,80,76,2022-02-13T01:33:32Z,3850000,,,0,,K. Kuzma step out-of-bounds TURNOVER (1 TO),[1628398],1610612764.0,WAS,step,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,1626301.0,1.0,,,,,,,
392,PT06M24.00S,2022-02-13T01:33:29.1Z,3,REGULAR,substitution,out,[],1630557,,,1610612758,80,76,2022-02-13T01:33:33Z,3860000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M24.00S,2022-02-13T01:33:29.1Z,3,REGULAR,substitution,in,[],1630166,,,1610612758,80,76,2022-02-13T01:33:33Z,3870000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M06.00S,2022-02-13T01:34:02.2Z,3,REGULAR,foul,personal,['2freethrow'],1629060,,,1610612758,80,76,2022-02-13T01:34:08Z,3880000,,,0,,R. Hachimura shooting personal FOUL (1 PF) (Barnes 2 FT),"[1629060, 203084]",1610612764.0,WAS,shooting,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,1626300.0,,,,1.0,0.0,Barnes,203084.0,
396,PT06M06.00S,2022-02-13T01:34:27.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203084,,,1610612758,80,77,2022-02-13T01:35:02Z,3900000,,,0,,H. Barnes Free Throw 1 of 2 (14 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
397,PT06M06.00S,2022-02-13T01:34:36.5Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,80,77,2022-02-13T01:34:43Z,3910000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M06.00S,2022-02-13T01:34:36.5Z,3,REGULAR,substitution,out,[],203090,,,1610612758,80,77,2022-02-13T01:34:43Z,3920000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M06.00S,2022-02-13T01:34:36.5Z,3,REGULAR,substitution,in,[],1629002,,,1610612758,80,77,2022-02-13T01:34:43Z,3930000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M06.00S,2022-02-13T01:34:36.5Z,3,REGULAR,substitution,in,[],1630558,,,1610612758,80,77,2022-02-13T01:34:43Z,3940000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M06.00S,2022-02-13T01:34:27.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203084,,,1610612758,80,77,2022-02-13T01:35:02Z,3950000,,,0,,MISS H. Barnes Free Throw 2 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
402,PT06M02.00S,2022-02-13T01:34:31.9Z,3,REGULAR,rebound,offensive,[],203200,,,1610612758,80,77,2022-02-13T01:35:18Z,3960000,,,0,,J. Holiday REBOUND (Off:1 Def:1),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,401.0,2.0,1.0,1.0,,,,,,,,,,,,,,
403,PT05M59.00S,2022-02-13T01:35:04.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630558,94.43166885676742,4.6568627450980395,1610612758,80,80,2022-02-13T01:35:10Z,3970000,-227.0,0.0,1,right,D. Mitchell 3PT  (6 PTS) (C. Metu 1 AST),"[1630558, 1629002]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,22.67,Made,6.0,,,,,C. Metu,1629002.0,1.0,,,,,,,,,,,
405,PT05M38.00S,2022-02-13T01:35:28.5Z,3,REGULAR,foul,personal,[],203084,,,1610612764,80,80,2022-02-13T01:35:34Z,3990000,,,0,,H. Barnes personal FOUL (3 PF),"[203084, 203484]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,201639.0,,,,3.0,0.0,Caldwell-Pope,203484.0,
407,PT05M25.00S,2022-02-13T01:35:57.8Z,3,REGULAR,3pt,Jump Shot,[],203526,33.065045992115635,29.411764705882355,1610612764,80,80,2022-02-13T01:36:02Z,4010000,103.0,258.0,1,left,MISS R. Neto 27' 3PT,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,27.8,Missed,,,,,,,,,,,,,,,,,,,
408,PT05M23.00S,2022-02-13T01:35:59.8Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,80,80,2022-02-13T01:36:02Z,4020000,,,0,,D. Sabonis REBOUND (Off:1 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,407.0,8.0,7.0,1.0,,,,,,,,,,,,,,
409,PT05M17.00S,2022-02-13T01:36:06.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203084,92.59198423127464,54.41176470588235,1610612758,80,82,2022-02-13T01:36:10Z,4030000,22.0,17.0,1,right,H. Barnes DUNK (16 PTS) (D. Mitchell 4 AST),"[203084, 1630558]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,2.79,Made,16.0,,,,,D. Mitchell,1630558.0,4.0,,,,,,,,,,,
411,PT05M17.00S,2022-02-13T01:36:10.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,80,82,2022-02-13T01:36:10Z,4050000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M17.00S,2022-02-13T01:37:11.2Z,3,REGULAR,foul,technical,['1freethrow'],203526,,,1610612764,80,82,2022-02-13T01:38:54Z,4070000,,,0,,R. Neto technical FOUL (1 Tech),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,201639.0,,,,2.0,1.0,,,
414,PT05M17.00S,2022-02-13T01:38:33.1Z,3,REGULAR,substitution,out,[],203484,,,1610612764,80,82,2022-02-13T01:38:48Z,4080000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M17.00S,2022-02-13T01:38:33.1Z,3,REGULAR,substitution,out,[],203526,,,1610612764,80,82,2022-02-13T01:38:48Z,4090000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M17.00S,2022-02-13T01:38:33.1Z,3,REGULAR,substitution,in,[],1630264,,,1610612764,80,82,2022-02-13T01:38:48Z,4100000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M17.00S,2022-02-13T01:38:33.1Z,3,REGULAR,substitution,in,[],202397,,,1610612764,80,82,2022-02-13T01:38:48Z,4110000,,,0,,SUB in: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M17.00S,2022-02-13T01:39:06.9Z,3,REGULAR,freethrow,1 of 1,[],203084,,,1610612764,80,83,2022-02-13T01:39:06Z,4120000,,,0,,H. Barnes technical Free Throw 1 of 1 (17 PTS),[203084],1610612758.0,SAC,technical,,,Barnes,H. Barnes,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
419,PT04M57.00S,2022-02-13T01:39:37.6Z,3,REGULAR,3pt,Jump Shot,[],1628398,32.53942181340342,48.03921568627451,1610612764,80,83,2022-02-13T01:39:42Z,4130000,10.0,253.0,1,left,MISS K. Kuzma 25' step back 3PT,[1628398],1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,,
420,PT04M55.00S,2022-02-13T01:39:39.6Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,80,83,2022-02-13T01:39:42Z,4140000,,,0,,C. Metu REBOUND (Off:0 Def:3),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,419.0,3.0,3.0,0.0,,,,,,,,,,,,,,
421,PT04M47.00S,2022-02-13T01:39:47.1Z,3,REGULAR,turnover,bad pass,[],1630558,,,1610612758,80,83,2022-02-13T01:39:50Z,4150000,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1630558, 1629060]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,2.0,Hachimura,1629060.0,,,,,
422,PT04M47.00S,2022-02-13T01:39:47.1Z,3,REGULAR,steal,,[],1629060,,,1610612764,80,83,2022-02-13T01:39:48Z,4160000,,,0,,R. Hachimura STEAL (2 STL),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M43.00S,2022-02-13T01:39:51.7Z,3,REGULAR,turnover,lost ball,[],1629060,,,1610612764,80,83,2022-02-13T01:39:56Z,4170000,,,0,,R. Hachimura lost ball TURNOVER (1 TO),"[1629060, 203200]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,1.0,Holiday,203200.0,,,,,
424,PT04M43.00S,2022-02-13T01:39:51.7Z,3,REGULAR,steal,,[],203200,,,1610612758,80,83,2022-02-13T01:43:20Z,4180000,,,0,,J. Holiday STEAL (1 STL),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M25.00S,2022-02-13T01:40:09.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630558,78.66294349540078,32.59803921568628,1610612758,80,83,2022-02-13T01:40:13Z,4190000,-87.0,148.0,1,right,MISS D. Mitchell 17' step back Shot,[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,17.18,Missed,,,,,,,,,,,,,,,,,,,
426,PT04M24.00S,2022-02-13T01:40:10.0Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,80,83,2022-02-13T01:40:13Z,4200000,,,0,,K. Kuzma REBOUND (Off:2 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,425.0,6.0,4.0,2.0,,,,,,,,,,,,,,
427,PT04M17.00S,2022-02-13T01:40:18.9Z,3,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,80,83,2022-02-13T01:40:28Z,4210000,,,0,,K. Kuzma bad pass out-of-bounds TURNOVER (2 TO),[1628398],1610612764.0,WAS,bad pass,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,1626301.0,2.0,,,,,,,
428,PT04M17.00S,2022-02-13T01:40:22.2Z,3,REGULAR,substitution,out,[],203200,,,1610612758,80,83,2022-02-13T01:40:30Z,4220000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M17.00S,2022-02-13T01:40:22.2Z,3,REGULAR,substitution,in,[],1628978,,,1610612758,80,83,2022-02-13T01:40:30Z,4230000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M03.00S,2022-02-13T01:40:52.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630558,72.7496714848883,14.950980392156863,1610612758,80,83,2022-02-13T01:40:57Z,4240000,-175.0,204.0,1,right,MISS D. Mitchell 26' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,26.87,Missed,,,,,,,,,,,,,,,,,,,
431,PT03M59.00S,2022-02-13T01:40:56.2Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612764,80,83,2022-02-13T01:40:57Z,4250000,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,430.0,2.0,2.0,0.0,,,,,,,,,,,,,,
432,PT03M53.00S,2022-02-13T01:41:02.5Z,3,REGULAR,2pt,Jump Shot,[],202397,24.392247043363994,53.67647058823529,1610612764,82,83,2022-02-13T01:41:06Z,4260000,-18.0,177.0,1,left,I. Smith 17' pullup Jump Shot (9 PTS),[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,17.78,Made,9.0,,,,,,,,,,,,,,,,,,
433,PT03M37.00S,2022-02-13T01:41:18.2Z,3,REGULAR,turnover,lost ball,[],1629002,,,1610612758,82,83,2022-02-13T01:41:24Z,4270000,,,0,,C. Metu lost ball TURNOVER (2 TO),"[1629002, 202397]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,2.0,Smith,202397.0,,,,,
434,PT03M37.00S,2022-02-13T01:41:18.2Z,3,REGULAR,steal,,[],202397,,,1610612764,82,83,2022-02-13T01:41:19Z,4280000,,,0,,I. Smith STEAL (3 STL),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M34.00S,2022-02-13T01:41:29.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,82,83,2022-02-13T01:41:29Z,4290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M34.00S,2022-02-13T01:41:30.2Z,3,REGULAR,substitution,out,[],1628398,,,1610612764,82,83,2022-02-13T01:41:33Z,4300000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M34.00S,2022-02-13T01:41:30.2Z,3,REGULAR,substitution,in,[],1630557,,,1610612764,82,83,2022-02-13T01:41:33Z,4310000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M24.00S,2022-02-13T01:41:57.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,32.013797634691194,75.98039215686273,1610612764,82,83,2022-02-13T01:42:02Z,4320000,-130.0,248.0,1,left,MISS C. Kispert 28' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,28.03,Missed,,,,,,,,,,,,,,,,,,,
439,PT03M21.00S,2022-02-13T01:42:00.9Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,82,83,2022-02-13T01:42:02Z,4330000,,,0,,H. Barnes REBOUND (Off:1 Def:4),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,438.0,5.0,4.0,1.0,,,,,,,,,,,,,,
440,PT03M13.00S,2022-02-13T01:42:09.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,87.99277266754271,35.294117647058826,1610612758,82,85,2022-02-13T01:42:12Z,4340000,-74.0,60.0,1,right,H. Barnes 9' pullup Jump Shot (19 PTS),[203084],1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,9.51,Made,19.0,,,,,,,,,,,,,,,,,,
441,PT02M59.00S,2022-02-13T01:42:23.2Z,3,REGULAR,3pt,Jump Shot,[],1629060,33.98488830486202,56.127450980392155,1610612764,82,85,2022-02-13T01:42:27Z,4350000,-31.0,267.0,1,left,MISS R. Hachimura 26' 3PT,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,26.87,Missed,,,,,,,,,,,,,,,,,,,
442,PT02M56.00S,2022-02-13T01:42:26.2Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,82,85,2022-02-13T01:42:27Z,4360000,,,0,,C. Metu REBOUND (Off:0 Def:4),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,441.0,4.0,4.0,0.0,,,,,,,,,,,,,,
443,PT02M45.00S,2022-02-13T01:42:38.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612758,82,85,2022-02-13T01:42:45Z,4370000,,,0,,D. Avdija shooting personal FOUL (3 PF) (Metu 2 FT),"[1630166, 1629002]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,1626301.0,,,,3.0,0.0,Metu,1629002.0,
445,PT02M45.00S,2022-02-13T01:43:07.4Z,3,REGULAR,freethrow,1 of 2,[],1629002,,,1610612758,82,86,2022-02-13T01:43:07Z,4390000,,,0,,C. Metu Free Throw 1 of 2 (4 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
446,PT02M45.00S,2022-02-13T01:43:08.5Z,3,REGULAR,substitution,out,[],1627734,,,1610612758,82,86,2022-02-13T01:43:11Z,4400000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M45.00S,2022-02-13T01:43:08.5Z,3,REGULAR,substitution,in,[],1626158,,,1610612758,82,86,2022-02-13T01:43:11Z,4410000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M45.00S,2022-02-13T01:43:25.7Z,3,REGULAR,freethrow,2 of 2,[],1629002,,,1610612758,82,87,2022-02-13T01:43:25Z,4420000,,,0,,C. Metu Free Throw 2 of 2 (5 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
449,PT02M35.00S,2022-02-13T01:43:36.7Z,3,REGULAR,turnover,lost ball,[],202397,,,1610612764,82,87,2022-02-13T01:43:40Z,4430000,,,0,,I. Smith lost ball TURNOVER (1 TO),"[202397, 1630558]",1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,1.0,Mitchell,1630558.0,,,,,
