actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
269,PT04M15.00S,2022-03-15T00:33:07.0Z,2,REGULAR,3pt,Jump Shot,[],1628420,88.64980289093299,95.58823529411765,1610612743,51,35,2022-03-15T00:33:25Z,2650000,228.0,54.0,1,right,MISS M. Morris 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,23.43,Missed,,,,,,,,,,,,,,,,,,,
270,PT04M12.00S,2022-03-15T00:33:10.2Z,2,REGULAR,rebound,offensive,[],201145,,,1610612743,51,35,2022-03-15T00:33:10Z,2660000,,,0,,J. Green REBOUND (Off:1 Def:3),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,269.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
271,PT04M07.00S,2022-03-15T00:33:15.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,92.32917214191852,56.86274509803921,1610612743,51,35,2022-03-15T00:33:29Z,2670000,34.0,20.0,1,right,MISS N. Jokic cutting Layup - blocked,"[203999, 201599]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,3.95,Missed,,,,,Jordan,201599.0,,,,,,,,,,,,,
272,PT04M07.00S,2022-03-15T00:33:15.1Z,2,REGULAR,block,,[],201599,,,1610612743,51,35,2022-03-15T00:33:17Z,2680000,,,0,,D. Jordan BLOCK (1 BLK),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M03.00S,2022-03-15T00:33:19.1Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,51,35,2022-03-15T00:33:29Z,2690000,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,271.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
274,PT03M56.00S,2022-03-15T00:33:26.1Z,2,REGULAR,3pt,Jump Shot,[],1627777,9.543363994743759,3.6764705882352944,1610612755,54,35,2022-03-15T00:33:31Z,2700000,232.0,37.0,1,left,G. Niang 3PT  (5 PTS) (T. Maxey 3 AST),"[1627777, 1630178]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,23.46,Made,,,,,,,,,5.0,T. Maxey,1630178.0,3.0,,,,,,,
289,PT03M40.00S,2022-03-15T00:33:53.8Z,2,REGULAR,3pt,Jump Shot,[],203999,72.48685939553219,81.86274509803921,1610612743,54,38,2022-03-15T00:36:58Z,2705000,159.0,206.0,1,right,N. Jokic 26' 3PT  (10 PTS) (M. Morris 2 AST),"[203999, 1628420]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.05,Made,,,,,,,,,10.0,M. Morris,1628420.0,2.0,,,,,,,
297,PT03M23.00S,2022-03-15T00:34:07.7Z,2,REGULAR,turnover,bad pass,[],1629680,,,1610612755,54,38,2022-03-15T00:37:26Z,2707500,,,0,,M. Thybulle bad pass TURNOVER (2 TO),"[1629680, 203999]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,2.0,,,,,,,,,Jokic,203999.0,
298,PT03M23.00S,2022-03-15T00:34:07.7Z,2,REGULAR,steal,,[],203999,,,1610612743,54,38,2022-03-15T00:37:26Z,2708750,,,0,,N. Jokic STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M15.00S,2022-03-15T00:34:14.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201145,93.9060446780552,48.77450980392157,1610612743,54,40,2022-03-15T00:39:03Z,2709375,-6.0,5.0,1,right,J. Green running DUNK (2 PTS) (N. Jokic 2 AST),"[201145, 203999]",1610612743.0,DEN,running,,,Green,J. Green,,,,,0.78,Made,,,,,,,,,2.0,N. Jokic,203999.0,2.0,,,,,,,
277,PT03M01.00S,2022-03-15T00:34:37.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203932,,,1610612755,54,40,2022-03-15T00:41:13Z,2757500,,,0,,A. Gordon shooting personal FOUL (1 PF) (Maxey 2 FT),"[203932, 1630178]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,,,,,,,,,2005.0,,,,,,1.0,0.0,Maxey,1630178.0,,,
279,PT03M01.00S,2022-03-15T00:35:01.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630178,,,1610612755,55,40,2022-03-15T00:40:07Z,2759375,,,0,,T. Maxey Free Throw 1 of 2 (6 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,,,,,6.0,,,,,,,,,,
303,PT03M01.00S,2022-03-15T00:35:01.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630178,,,1610612755,56,40,2022-03-15T00:40:07Z,2759687,,,0,,T. Maxey Free Throw 2 of 2 (7 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,,,,,7.0,,,,,,,,,,
280,PT03M01.00S,2022-03-15T00:35:04.2Z,2,REGULAR,substitution,out,[],201599,,,1610612743,56,40,2022-03-15T00:40:07Z,2760000,,,0,,SUB out: D. Jordan,[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M01.00S,2022-03-15T00:35:04.2Z,2,REGULAR,substitution,out,[],1629680,,,1610612743,56,40,2022-03-15T00:40:07Z,2770000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M01.00S,2022-03-15T00:35:04.2Z,2,REGULAR,substitution,in,[],202699,,,1610612743,56,40,2022-03-15T00:40:07Z,2780000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M01.00S,2022-03-15T00:35:04.2Z,2,REGULAR,substitution,in,[],203954,,,1610612743,56,40,2022-03-15T00:40:07Z,2790000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M40.00S,2022-03-15T00:35:54.0Z,2,REGULAR,3pt,Jump Shot,[],1628420,91.01511169513797,2.696078431372549,1610612743,56,40,2022-03-15T00:36:12Z,2800000,-237.0,32.0,1,right,MISS M. Morris 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,23.87,Missed,,,,,,,,,,,,,,,,,,,
285,PT02M36.00S,2022-03-15T00:35:57.6Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,56,40,2022-03-15T00:35:57Z,2810000,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,284.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
286,PT02M32.00S,2022-03-15T00:36:01.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,8.623521681997373,45.09803921568628,1610612755,56,40,2022-03-15T00:36:22Z,2820000,25.0,29.0,1,left,MISS J. Harden running Layup - blocked,"[201935, 203932]",1610612755.0,PHI,running,,,Harden,J. Harden,,,,,3.77,Missed,,,,,Gordon,203932.0,,,,,,,,,,,,,
287,PT02M32.00S,2022-03-15T00:36:01.4Z,2,REGULAR,block,,[],203932,,,1610612755,56,40,2022-03-15T00:36:04Z,2830000,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M29.00S,2022-03-15T00:36:04.4Z,2,REGULAR,rebound,defensive,[],203115,,,1610612743,56,40,2022-03-15T00:36:22Z,2840000,,,0,,W. Barton REBOUND (Off:1 Def:1),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,286.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
290,PT02M27.00S,2022-03-15T00:36:06.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203115,72.09264126149803,16.176470588235293,1610612743,56,43,2022-03-15T00:42:38Z,2850000,-169.0,210.0,1,right,W. Barton 26' 3PT running (12 PTS) (M. Morris 3 AST),"[203115, 1628420]",1610612743.0,DEN,running,,,Barton,W. Barton,,,,,26.95,Made,,,,,,,,,12.0,M. Morris,1628420.0,3.0,,,,,,,
292,PT02M12.00S,2022-03-15T00:36:22.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,4.681340341655716,45.34313725490196,1610612755,58,43,2022-03-15T00:36:27Z,2870000,23.0,-8.0,1,left,T. Maxey driving finger roll Layup (9 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,2.48,Made,,,,,,,,,9.0,,,,,,,,,,
293,PT01M56.00S,2022-03-15T00:36:39.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,87.07293035479631,48.77450980392157,1610612743,58,45,2022-03-15T00:36:46Z,2880000,-6.0,69.0,1,right,N. Jokic 6' Jump Shot (12 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,6.93,Made,,,,,,,,,12.0,,,,,,,,,,
294,PT01M56.00S,2022-03-15T00:36:48.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203954,,,1610612743,58,45,2022-03-15T00:36:55Z,2890000,,,0,,J. Embiid shooting personal FOUL (3 PF) (Jokic 1 FT),"[203954, 203999]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,,,,,,,,,1155.0,,,,,,3.0,0.0,Jokic,203999.0,,,
296,PT01M56.00S,2022-03-15T00:36:58.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,58,45,2022-03-15T00:36:58Z,2910000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M56.00S,2022-03-15T00:39:45.5Z,2,REGULAR,substitution,out,[],203954,,,1610612743,58,45,2022-03-15T00:39:49Z,2920000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M56.00S,2022-03-15T00:39:45.5Z,2,REGULAR,substitution,in,[],201599,,,1610612743,58,45,2022-03-15T00:39:49Z,2930000,,,0,,SUB in: D. Jordan,[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M56.00S,2022-03-15T00:39:55.2Z,2,REGULAR,substitution,out,[],203932,,,1610612743,58,45,2022-03-15T00:40:17Z,2940000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M56.00S,2022-03-15T00:39:55.2Z,2,REGULAR,substitution,in,[],1630538,,,1610612743,58,45,2022-03-15T00:40:17Z,2950000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M56.00S,2022-03-15T00:40:29.7Z,2,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,58,46,2022-03-15T00:40:29Z,2960000,,,0,,N. Jokic Free Throw 1 of 1 (13 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,,,,,13.0,,,,,,,,,,
311,PT01M45.00S,2022-03-15T00:40:44.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,11.12023653088042,35.049019607843135,1610612755,58,46,2022-03-15T00:40:50Z,2970000,75.0,52.0,1,left,MISS J. Harden 9' driving floating Shot,[201935],1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,9.11,Missed,,,,,,,,,,,,,,,,,,,
312,PT01M41.00S,2022-03-15T00:40:48.3Z,2,REGULAR,rebound,offensive,[],201599,,,1610612755,58,46,2022-03-15T00:40:50Z,2980000,,,0,,D. Jordan REBOUND (Off:3 Def:2),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,311.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
313,PT01M41.00S,2022-03-15T00:40:48.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201599,5.590000152587891,50.0,1610612755,58,46,2022-03-15T00:40:48Z,2990000,0.0,0.0,1,left,MISS D. Jordan tip Layup,[201599],1610612755.0,PHI,tip,,,Jordan,D. Jordan,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
314,PT01M41.00S,2022-03-15T00:40:49.3Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,58,46,2022-03-15T00:40:49Z,3000000,,,0,,B. Hyland REBOUND (Off:0 Def:4),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,313.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
315,PT01M41.00S,2022-03-15T00:40:51.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612743,58,46,2022-03-15T00:41:00Z,3010000,,,0,,G. Niang shooting personal FOUL (1 PF) (Morris 2 FT),"[1627777, 1628420]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,,,,,,2715.0,,,,,,1.0,0.0,Morris,1628420.0,,,
317,PT01M41.00S,2022-03-15T00:41:13.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628420,,,1610612743,58,47,2022-03-15T00:41:13Z,3030000,,,0,,M. Morris Free Throw 1 of 2 (5 PTS),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,Made,,,,,,,,,5.0,,,,,,,,,,
318,PT01M41.00S,2022-03-15T00:41:13.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628420,,,1610612743,58,47,2022-03-15T00:41:31Z,3040000,,,0,,MISS M. Morris Free Throw 2 of 2,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,Missed,,,,,,,,,,,,,,,,,,,
319,PT01M38.00S,2022-03-15T00:41:16.9Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,58,47,2022-03-15T00:41:31Z,3050000,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,318.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
320,PT01M29.00S,2022-03-15T00:41:39.8Z,2,REGULAR,3pt,Jump Shot,[],201935,31.488173455978973,68.38235294117648,1610612755,58,47,2022-03-15T00:41:46Z,3060000,-92.0,243.0,1,left,MISS J. Harden 26' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,,
321,PT01M26.00S,2022-03-15T00:41:42.8Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,58,47,2022-03-15T00:41:46Z,3070000,,,0,,N. Jokic REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,320.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
322,PT01M24.00S,2022-03-15T00:41:45.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203115,94.1688567674113,47.549019607843135,1610612743,58,49,2022-03-15T00:41:52Z,3080000,-12.0,2.0,1,right,W. Barton running DUNK (14 PTS) (N. Jokic 3 AST),"[203115, 203999]",1610612743.0,DEN,running,,,Barton,W. Barton,,,,,1.25,Made,,,,,,,,,14.0,N. Jokic,203999.0,3.0,,,,,,,
324,PT01M14.00S,2022-03-15T00:41:53.9Z,2,REGULAR,2pt,Jump Shot,[],1630178,7.5722733245729295,77.20588235294117,1610612755,58,49,2022-03-15T00:42:00Z,3100000,-136.0,19.0,1,left,MISS T. Maxey 13' fadeaway Shot,[1630178],1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,13.73,Missed,,,,,,,,,,,,,,,,,,,
325,PT01M10.00S,2022-03-15T00:41:57.9Z,2,REGULAR,rebound,defensive,[],203115,,,1610612743,58,49,2022-03-15T00:42:00Z,3110000,,,0,,W. Barton REBOUND (Off:1 Def:2),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,324.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
326,PT01M05.00S,2022-03-15T00:42:03.0Z,2,REGULAR,3pt,Jump Shot,[],203115,73.66951379763469,12.009803921568627,1610612743,58,49,2022-03-15T00:42:09Z,3120000,-190.0,195.0,1,right,MISS W. Barton 27' pullup 3PT,[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,27.23,Missed,,,,,,,,,,,,,,,,,,,
327,PT01M01.00S,2022-03-15T00:42:07.0Z,2,REGULAR,rebound,defensive,[],201599,,,1610612755,58,49,2022-03-15T00:42:09Z,3130000,,,0,,D. Jordan REBOUND (Off:3 Def:3),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,326.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
328,PT00M51.10S,2022-03-15T00:42:17.8Z,2,REGULAR,3pt,Jump Shot,[],1627777,28.203022339027594,18.872549019607842,1610612755,58,49,2022-03-15T00:42:22Z,3140000,156.0,213.0,1,left,MISS G. Niang 26' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,,
329,PT00M48.60S,2022-03-15T00:42:20.3Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,58,49,2022-03-15T00:42:22Z,3150000,,,0,,N. Jokic REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,328.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
330,PT00M44.50S,2022-03-15T00:42:26.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630538,93.64323258869908,45.83333333333333,1610612743,58,51,2022-03-15T00:42:32Z,3160000,-21.0,7.0,1,right,B. Hyland running Layup (9 PTS),[1630538],1610612743.0,DEN,running,,,Hyland,B. Hyland,,,,,2.2,Made,,,,,,,,,9.0,,,,,,,,,,
332,PT00M25.30S,2022-03-15T00:42:49.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,14.799605781865965,46.81372549019608,1610612755,58,51,2022-03-15T00:42:52Z,3180000,16.0,87.0,1,left,MISS T. Harris 8' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,8.8,Missed,,,,,,,,,,,,,,,,,,,
333,PT00M23.00S,2022-03-15T00:42:51.4Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,58,51,2022-03-15T00:42:52Z,3190000,,,0,,N. Jokic REBOUND (Off:1 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,332.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
334,PT00M21.20S,2022-03-15T00:42:54.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201145,94.1688567674113,46.81372549019608,1610612743,58,53,2022-03-15T00:43:00Z,3200000,-16.0,2.0,1,right,J. Green running DUNK (4 PTS) (N. Jokic 4 AST),"[201145, 203999]",1610612743.0,DEN,running,,,Green,J. Green,,,,,1.61,Made,,,,,,,,,4.0,N. Jokic,203999.0,4.0,,,,,,,
336,PT00M00.10S,2022-03-15T00:43:18.9Z,2,REGULAR,3pt,Jump Shot,[],201935,30.56833114323259,74.50980392156863,1610612755,58,53,2022-03-15T00:43:43Z,3220000,-123.0,235.0,1,left,MISS J. Harden 26' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,,
337,PT00M00.10S,2022-03-15T00:43:18.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,58,53,2022-03-15T00:43:43Z,3230000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,336.0,,,,,,,,,,,,,,,,,,
338,PT00M00.00S,2022-03-15T00:43:25.8Z,2,REGULAR,period,end,[],0,,,1610612755,58,53,2022-03-15T00:43:25Z,3240000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-03-15T00:56:22.3Z,3,REGULAR,substitution,out,['startperiod'],201599,,,1610612755,58,53,2022-03-15T00:58:44Z,3250000,,,0,,SUB out: D. Jordan,[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-03-15T00:56:22.3Z,3,REGULAR,substitution,out,['startperiod'],1627777,,,1610612755,58,53,2022-03-15T00:58:44Z,3260000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-03-15T00:56:22.3Z,3,REGULAR,substitution,out,['startperiod'],1630538,,,1610612755,58,53,2022-03-15T00:58:44Z,3270000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-03-15T00:56:22.3Z,3,REGULAR,substitution,in,['startperiod'],1629680,,,1610612755,58,53,2022-03-15T00:58:44Z,3280000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-03-15T00:56:22.3Z,3,REGULAR,substitution,in,['startperiod'],203954,,,1610612755,58,53,2022-03-15T00:58:44Z,3290000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-03-15T00:56:22.3Z,3,REGULAR,substitution,in,['startperiod'],203932,,,1610612755,58,53,2022-03-15T00:58:44Z,3300000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-03-15T00:59:35.0Z,3,REGULAR,period,start,[],0,,,1610612743,58,53,2022-03-15T00:59:35Z,3310000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT11M46.00S,2022-03-15T00:59:48.2Z,3,REGULAR,2pt,Jump Shot,[],203999,7.5722733245729295,20.098039215686274,1610612743,58,55,2022-03-15T00:59:55Z,3320000,150.0,19.0,1,left,N. Jokic 15' Jump Shot (15 PTS) (A. Gordon 2 AST),"[203999, 203932]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,15.07,Made,,,,,,,,,15.0,A. Gordon,203932.0,2.0,,,,,,,
348,PT11M30.00S,2022-03-15T01:00:04.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,82.21090670170827,62.745098039215684,1610612755,58,55,2022-03-15T01:00:19Z,3340000,64.0,115.0,1,right,MISS J. Embiid 13' Jump Shot - blocked,"[203954, 203999]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,13.12,Missed,,,,,Jokic,203999.0,,,,,,,,,,,,,
352,PT11M30.00S,2022-03-15T01:00:04.5Z,3,REGULAR,block,,[],203999,,,1610612755,58,55,2022-03-15T01:00:18Z,3345000,,,0,,N. Jokic BLOCK (2 BLK),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT11M28.00S,2022-03-15T01:00:06.5Z,3,REGULAR,rebound,offensive,[],203954,,,1610612755,58,55,2022-03-15T01:00:08Z,3350000,,,0,,J. Embiid REBOUND (Off:2 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,348.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
350,PT11M27.00S,2022-03-15T01:00:07.6Z,3,REGULAR,turnover,bad pass,[],203954,,,1610612755,58,55,2022-03-15T01:00:13Z,3360000,,,0,,J. Embiid bad pass TURNOVER (3 TO),"[203954, 1628420]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,3.0,,,,,,,,,Morris,1628420.0,
351,PT11M27.00S,2022-03-15T01:00:07.6Z,3,REGULAR,steal,,[],1628420,,,1610612743,58,55,2022-03-15T01:00:11Z,3370000,,,0,,M. Morris STEAL (1 STL),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT11M10.00S,2022-03-15T01:00:24.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203932,7.30946123521682,95.83333333333334,1610612743,58,55,2022-03-15T01:00:29Z,3380000,-229.0,16.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,22.98,Missed,,,,,,,,,,,,,,,,,,,
354,PT11M06.00S,2022-03-15T01:00:28.8Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,58,55,2022-03-15T01:00:29Z,3390000,,,0,,J. Embiid REBOUND (Off:2 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,353.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
355,PT10M54.00S,2022-03-15T01:00:39.5Z,3,REGULAR,2pt,Jump Shot,[],203954,74.32654402102497,43.38235294117647,1610612755,58,55,2022-03-15T01:00:44Z,3400000,-33.0,189.0,1,right,MISS J. Embiid 19' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,19.17,Missed,,,,,,,,,,,,,,,,,,,
356,PT10M51.00S,2022-03-15T01:00:42.5Z,3,REGULAR,rebound,defensive,[],1628420,,,1610612743,58,55,2022-03-15T01:00:44Z,3410000,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,355.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
357,PT10M39.00S,2022-03-15T01:00:54.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,6.389618922470433,34.068627450980394,1610612743,58,57,2022-03-15T01:01:00Z,3420000,80.0,8.0,1,left,M. Morris 8' driving floating bank Jump Shot (7 PTS),[1628420],1610612743.0,DEN,driving floating bank,,,Morris,M. Morris,,,,,8.01,Made,,,,,,,,,7.0,,,,,,,,,,
358,PT10M24.00S,2022-03-15T01:01:09.8Z,3,REGULAR,3pt,Jump Shot,[],202699,68.54467805519053,25.245098039215684,1610612755,61,57,2022-03-15T01:01:14Z,3430000,-124.0,243.0,1,right,T. Harris 27' 3PT  (10 PTS) (M. Thybulle 3 AST),"[202699, 1629680]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,27.29,Made,,,,,,,,,10.0,M. Thybulle,1629680.0,3.0,,,,,,,
