actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
452,PT01M25.00S,2022-01-15T01:50:04.1Z,3,REGULAR,substitution,in,[],203083,,,1610612755,79,62,2022-01-15T01:50:12Z,4500000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT01M25.00S,2022-01-15T01:50:04.1Z,3,REGULAR,substitution,in,[],1630178,,,1610612755,79,62,2022-01-15T01:50:12Z,4510000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT01M11.00S,2022-01-15T01:50:33.5Z,3,REGULAR,3pt,Jump Shot,[],1627788,68.24901445466492,61.029411764705884,1610612755,79,62,2022-01-15T01:50:39Z,4520000,55.0,246.0,1,right,MISS F. Korkmaz 25' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,25.21,Missed,,,,,,,,,,,,,,,
455,PT01M08.00S,2022-01-15T01:50:36.5Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,79,62,2022-01-15T01:50:39Z,4530000,,,0,,R. Williams III REBOUND (Off:4 Def:10),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,454.0,14.0,10.0,4.0,,,,,,,
456,PT00M57.30S,2022-01-15T01:50:49.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,7.013797634691201,50.49019607843137,1610612738,79,64,2022-01-15T01:50:57Z,4540000,-2.0,13.0,1,left,R. Williams III alley-oop DUNK (10 PTS) (J. Tatum 5 AST),"[1629057, 1628369]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,,,,,1.36,Made,10.0,J. Tatum,1628369.0,5.0,,,,,,,,,,,
458,PT00M51.80S,2022-01-15T01:51:02.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612755,79,64,2022-01-15T01:51:10Z,4560000,,,0,,J. Brown personal FOUL (3 PF) (Harris 2 FT),"[1627759, 202699]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,1626300.0,,,,,,,,,,,3.0,0.0,Harris,202699.0,,,
460,PT00M51.80S,2022-01-15T01:51:35.9Z,3,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,80,64,2022-01-15T01:51:35Z,4580000,,,0,,T. Harris Free Throw 1 of 2 (16 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
461,PT00M51.80S,2022-01-15T01:51:52.7Z,3,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,81,64,2022-01-15T01:51:52Z,4590000,,,0,,T. Harris Free Throw 2 of 2 (17 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
462,PT00M31.40S,2022-01-15T01:52:16.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,4.911300919842304,48.28431372549019,1610612738,81,66,2022-01-15T01:52:20Z,4600000,9.0,-6.0,1,left,R. Williams III Layup (12 PTS) (J. Brown 1 AST),"[1629057, 1627759]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,1.07,Made,12.0,J. Brown,1627759.0,1.0,,,,,,,,,,,
464,PT00M13.90S,2022-01-15T01:52:37.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,94.66162943495401,44.607843137254896,1610612755,83,66,2022-01-15T01:52:43Z,4620000,-27.0,-2.0,1,right,T. Maxey driving reverse Layup (12 PTS),[1630178],1610612755.0,PHI,driving reverse,,,Maxey,T. Maxey,,,,,,,,,2.71,Made,12.0,,,,,,,,,,,,,,
465,PT00M00.30S,2022-01-15T01:52:52.7Z,3,REGULAR,2pt,Jump Shot,[],1627759,27.11892247043363,49.754901960784316,1610612738,83,66,2022-01-15T01:53:05Z,4630000,1.0,202.0,1,left,MISS J. Brown 20' step back Shot,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,,,,,20.24,Missed,,,,,,,,,,,,,,,
466,PT00M00.30S,2022-01-15T01:52:52.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,83,66,2022-01-15T01:53:05Z,4640000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,465.0,,,,,,,,,,
467,PT00M00.00S,2022-01-15T01:52:58.7Z,3,REGULAR,period,end,[],0,,,1610612738,83,66,2022-01-15T01:52:58Z,4650000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2022-01-15T01:55:46.0Z,4,REGULAR,period,start,[],0,,,1610612738,83,66,2022-01-15T01:55:46Z,4660000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT11M40.00S,2022-01-15T01:56:05.3Z,4,REGULAR,foul,personal,['2freethrow'],203083,,,1610612738,83,66,2022-01-15T01:56:12Z,4670000,,,0,,A. Drummond shooting personal FOUL (3 PF) (Brown 2 FT),"[203083, 1627759]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,,,,200834.0,,,,,,,,,,,3.0,0.0,Brown,1627759.0,,,
471,PT11M40.00S,2022-01-15T01:56:33.0Z,4,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,83,67,2022-01-15T01:56:33Z,4690000,,,0,,J. Brown Free Throw 1 of 2 (20 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
472,PT11M40.00S,2022-01-15T01:56:47.8Z,4,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,83,68,2022-01-15T01:56:47Z,4700000,,,0,,J. Brown Free Throw 2 of 2 (21 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
473,PT11M19.00S,2022-01-15T01:57:11.9Z,4,REGULAR,2pt,Jump Shot,[],1630178,80.6011826544021,70.09803921568627,1610612755,83,68,2022-01-15T01:57:18Z,4710000,100.0,130.0,1,right,MISS T. Maxey 16' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,,,,,16.42,Missed,,,,,,,,,,,,,,,
474,PT11M13.00S,2022-01-15T01:57:17.9Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,83,68,2022-01-15T01:57:18Z,4720000,,,0,,A. Drummond REBOUND (Off:2 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,473.0,4.0,2.0,2.0,,,,,,,
475,PT11M13.00S,2022-01-15T01:57:17.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,94.40999984741211,50.0,1610612755,85,68,2022-01-15T01:57:17Z,4730000,0.0,0.0,1,right,A. Drummond tip Layup (5 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,,,,,0.0,Made,5.0,,,,,,,,,,,,,,
476,PT11M03.00S,2022-01-15T01:57:27.0Z,4,REGULAR,2pt,Jump Shot,[],1627759,23.308147174770042,57.35294117647059,1610612738,85,68,2022-01-15T01:57:32Z,4740000,-37.0,167.0,1,left,MISS J. Brown 17' fadeaway Shot,[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,,,,,17.06,Missed,,,,,,,,,,,,,,,
477,PT11M01.00S,2022-01-15T01:57:29.0Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,85,68,2022-01-15T01:57:32Z,4750000,,,0,,A. Drummond REBOUND (Off:2 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,476.0,5.0,3.0,2.0,,,,,,,
478,PT10M46.00S,2022-01-15T01:57:44.4Z,4,REGULAR,2pt,Jump Shot,[],1627788,93.2161629434954,14.215686274509807,1610612755,85,68,2022-01-15T01:57:50Z,4760000,-179.0,11.0,1,right,MISS F. Korkmaz 17' pullup Shot,[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,,,,,17.93,Missed,,,,,,,,,,,,,,,
479,PT10M43.00S,2022-01-15T01:57:47.4Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,85,68,2022-01-15T01:57:50Z,4770000,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,478.0,2.0,2.0,0.0,,,,,,,
480,PT10M35.00S,2022-01-15T01:57:56.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.408015768725363,48.774509803921575,1610612738,85,70,2022-01-15T01:58:00Z,4780000,6.0,17.0,1,left,J. Tatum driving Layup (18 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,,,,,1.82,Made,18.0,,,,,,,,,,,,,,
481,PT10M25.00S,2022-01-15T01:58:10.5Z,4,REGULAR,turnover,8-second-violation,['team'],0,,,1610612755,85,70,2022-01-15T01:58:21Z,4790000,,,0,,PHI 8-second-violation Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,,,,1626300.0,,,,,,,,,,,,,,,,,
482,PT10M25.00S,2022-01-15T01:58:22.0Z,4,REGULAR,substitution,out,[],202699,,,1610612738,85,70,2022-01-15T01:58:28Z,4800000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT10M25.00S,2022-01-15T01:58:22.0Z,4,REGULAR,substitution,in,[],203552,,,1610612738,85,70,2022-01-15T01:58:28Z,4810000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT10M13.00S,2022-01-15T01:58:55.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,8.853482260183966,51.71568627450981,1610612738,85,72,2022-01-15T01:59:00Z,4820000,-9.0,31.0,1,left,J. Tatum driving Layup (20 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,,,,,3.19,Made,20.0,,,,,,,,,,,,,,
485,PT10M01.00S,2022-01-15T01:59:09.4Z,4,REGULAR,foul,personal,['2freethrow'],1630202,,,1610612755,85,72,2022-01-15T01:59:18Z,4830000,,,0,,P. Pritchard shooting personal FOUL (1 PF) (Maxey 2 FT),"[1630202, 1630178]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,,,,1830.0,,,,,,,,,,,1.0,0.0,Maxey,1630178.0,,,
487,PT10M01.00S,2022-01-15T01:59:32.4Z,4,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,86,72,2022-01-15T01:59:32Z,4850000,,,0,,T. Maxey Free Throw 1 of 2 (13 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
488,PT10M01.00S,2022-01-15T01:59:48.9Z,4,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,87,72,2022-01-15T01:59:48Z,4860000,,,0,,T. Maxey Free Throw 2 of 2 (14 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
489,PT09M45.00S,2022-01-15T02:00:11.2Z,4,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,87,72,2022-01-15T02:00:19Z,4870000,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (7 TO),[1628369],1610612738.0,BOS,bad pass,,,Tatum,J. Tatum,,,,,7.0,,,1626300.0,,,,,,,,,,,,,,,,,
490,PT09M31.00S,2022-01-15T02:00:28.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627777,92.55913272010513,1.470588235294116,1610612755,87,72,2022-01-15T02:00:34Z,4880000,-243.0,17.0,1,right,MISS G. Niang 24' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,24.32,Missed,,,,,,,,,,,,,,,
491,PT09M27.00S,2022-01-15T02:00:32.3Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,87,72,2022-01-15T02:00:34Z,4890000,,,0,,A. Drummond REBOUND (Off:3 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,490.0,6.0,3.0,3.0,,,,,,,
492,PT09M27.00S,2022-01-15T02:00:32.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203083,94.40999984741211,50.0,1610612755,89,72,2022-01-15T02:00:32Z,4900000,0.0,0.0,1,right,A. Drummond tip Layup (7 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,,,,,0.0,Made,7.0,,,,,,,,,,,,,,
493,PT09M17.00S,2022-01-15T02:00:45.4Z,4,REGULAR,foul,offensive,[],1627759,,,1610612738,89,72,2022-01-15T02:01:07Z,4910000,,,0,,J. Brown offensive FOUL (4 PF),"[1627759, 1627777]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,200834.0,,,,,,,,,,,4.0,0.0,Niang,1627777.0,,,
495,PT09M17.00S,2022-01-15T02:00:45.4Z,4,REGULAR,turnover,offensive foul,[],1627759,,,1610612738,89,72,2022-01-15T02:00:45Z,4930000,,,0,,J. Brown offensive foul TURNOVER (5 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,5.0,,,200834.0,,,,,,,,,,,,,,,,,
496,PT09M17.00S,2022-01-15T02:00:52.5Z,4,REGULAR,substitution,out,[],1628369,,,1610612755,89,72,2022-01-15T02:01:06Z,4940000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT09M17.00S,2022-01-15T02:00:52.5Z,4,REGULAR,substitution,out,[],1627759,,,1610612755,89,72,2022-01-15T02:01:06Z,4950000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT09M17.00S,2022-01-15T02:00:52.5Z,4,REGULAR,substitution,out,[],1626196,,,1610612755,89,72,2022-01-15T02:01:06Z,4960000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT09M17.00S,2022-01-15T02:00:52.5Z,4,REGULAR,substitution,out,[],1629057,,,1610612755,89,72,2022-01-15T02:01:06Z,4970000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT09M17.00S,2022-01-15T02:00:52.5Z,4,REGULAR,substitution,in,[],1629684,,,1610612755,89,72,2022-01-15T02:01:06Z,4980000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT09M17.00S,2022-01-15T02:00:52.5Z,4,REGULAR,substitution,in,[],202683,,,1610612755,89,72,2022-01-15T02:01:06Z,4990000,,,0,,SUB in: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT09M17.00S,2022-01-15T02:00:52.5Z,4,REGULAR,substitution,in,[],1629641,,,1610612755,89,72,2022-01-15T02:01:06Z,5000000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT09M17.00S,2022-01-15T02:00:52.5Z,4,REGULAR,substitution,in,[],1630174,,,1610612755,89,72,2022-01-15T02:01:06Z,5010000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT09M03.00S,2022-01-15T02:01:31.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,69.82588699080158,31.372549019607845,1610612755,92,72,2022-01-15T02:01:36Z,5020000,-93.0,231.0,1,right,T. Maxey 24' 3PT pullup (17 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,,,,,24.91,Made,17.0,,,,,,,,,,,,,,
505,PT08M56.00S,2022-01-15T02:01:39.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,7.013797634691201,52.94117647058824,1610612738,92,74,2022-01-15T02:01:48Z,5030000,-15.0,13.0,1,left,A. Nesmith reverse Layup (2 PTS) (P. Pritchard 2 AST),"[1630174, 1630202]",1610612738.0,BOS,reverse,,,Nesmith,A. Nesmith,,,,,,,,,1.99,Made,2.0,P. Pritchard,1630202.0,2.0,,,,,,,,,,,
507,PT08M37.00S,2022-01-15T02:01:58.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,86.64586070959264,47.79411764705882,1610612755,92,74,2022-01-15T02:02:03Z,5050000,-11.0,73.0,1,right,MISS T. Maxey 7' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,,,,,7.38,Missed,,,,,,,,,,,,,,,
508,PT08M35.00S,2022-01-15T02:02:00.3Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,92,74,2022-01-15T02:02:03Z,5060000,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,507.0,2.0,2.0,0.0,,,,,,,
509,PT08M32.00S,2022-01-15T02:02:03.4Z,4,REGULAR,3pt,Jump Shot,[],1629684,11.613009198423129,4.656862745098039,1610612738,92,74,2022-01-15T02:05:41Z,5070000,227.0,57.0,1,left,MISS G. Williams running 3PT,[1629684],1610612738.0,BOS,running,,,Williams,G. Williams,,,,,,,,,23.37,Missed,,,,,,,,,,,,,,,
510,PT08M28.00S,2022-01-15T02:02:07.4Z,4,REGULAR,rebound,defensive,[],1627788,,,1610612755,92,74,2022-01-15T02:02:13Z,5080000,,,0,,F. Korkmaz REBOUND (Off:0 Def:3),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,509.0,3.0,3.0,0.0,,,,,,,
511,PT08M10.00S,2022-01-15T02:02:24.6Z,4,REGULAR,3pt,Jump Shot,[],1630178,88.48554533508542,94.36274509803921,1610612755,95,74,2022-01-15T02:02:30Z,5090000,222.0,56.0,1,right,T. Maxey 3PT  (20 PTS) (S. Curry 6 AST),"[1630178, 203552]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,22.87,Made,20.0,S. Curry,203552.0,6.0,,,,,,,,,,,
513,PT07M57.00S,2022-01-15T02:02:37.0Z,4,REGULAR,2pt,Jump Shot,[],1630202,25.279237844940866,45.34313725490197,1610612738,95,76,2022-01-15T02:02:41Z,5110000,23.0,185.0,1,left,P. Pritchard 18' pullup Jump Shot (10 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,,,,,18.66,Made,10.0,,,,,,,,,,,,,,
514,PT07M31.00S,2022-01-15T02:03:03.1Z,4,REGULAR,3pt,Jump Shot,[],1627777,72.84822601839684,79.16666666666666,1610612755,95,76,2022-01-15T02:03:07Z,5120000,146.0,203.0,1,right,MISS G. Niang 24' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,24.97,Missed,,,,,,,,,,,,,,,
515,PT07M28.00S,2022-01-15T02:03:06.1Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612738,95,76,2022-01-15T02:03:07Z,5130000,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,514.0,1.0,1.0,0.0,,,,,,,
516,PT07M19.00S,2022-01-15T02:03:15.0Z,4,REGULAR,3pt,Jump Shot,[],1630202,32.24375821287779,30.637254901960787,1610612738,95,79,2022-01-15T02:03:21Z,5140000,97.0,251.0,1,left,P. Pritchard 26' 3PT pullup (13 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,,,,,26.86,Made,13.0,,,,,,,,,,,,,,
517,PT06M58.00S,2022-01-15T02:03:36.9Z,4,REGULAR,turnover,lost ball,[],203552,,,1610612755,95,79,2022-01-15T02:03:42Z,5150000,,,0,,S. Curry lost ball TURNOVER (3 TO),"[203552, 1630174]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,3.0,Nesmith,1630174.0,,,,,,,,,,,,,,,,,,
518,PT06M58.00S,2022-01-15T02:03:36.9Z,4,REGULAR,steal,,[],1630174,,,1610612738,95,79,2022-01-15T02:03:39Z,5160000,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT06M54.00S,2022-01-15T02:03:42.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630202,7.670827858081481,51.22549019607843,1610612738,95,81,2022-01-15T02:05:31Z,5170000,-6.0,20.0,1,left,P. Pritchard running Layup (15 PTS) (A. Nesmith 1 AST),"[1630202, 1630174]",1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,,,,,2.05,Made,15.0,A. Nesmith,1630174.0,1.0,,,,,,,,,,,
521,PT06M54.00S,2022-01-15T02:03:48.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,95,81,2022-01-15T02:03:48Z,5190000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT06M54.00S,2022-01-15T02:06:07.4Z,4,REGULAR,substitution,out,[],203083,,,1610612755,95,81,2022-01-15T02:06:22Z,5200000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT06M54.00S,2022-01-15T02:06:07.4Z,4,REGULAR,substitution,out,[],1627777,,,1610612755,95,81,2022-01-15T02:06:22Z,5210000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT06M54.00S,2022-01-15T02:06:07.4Z,4,REGULAR,substitution,in,[],203954,,,1610612755,95,81,2022-01-15T02:06:22Z,5220000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT06M54.00S,2022-01-15T02:06:07.4Z,4,REGULAR,substitution,in,[],202699,,,1610612755,95,81,2022-01-15T02:06:22Z,5230000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT06M50.00S,2022-01-15T02:06:40.4Z,4,REGULAR,turnover,bad pass,[],203552,,,1610612755,95,81,2022-01-15T02:06:59Z,5240000,,,0,,S. Curry bad pass TURNOVER (4 TO),"[203552, 1629641]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,4.0,Langford,1629641.0,,,,,,,,,,,,,,,,,,
527,PT06M50.00S,2022-01-15T02:06:40.4Z,4,REGULAR,steal,,[],1629641,,,1610612738,95,81,2022-01-15T02:06:43Z,5250000,,,0,,R. Langford STEAL (1 STL),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT06M39.00S,2022-01-15T02:06:51.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629641,24.227989487516425,91.42156862745098,1610612738,95,81,2022-01-15T02:07:02Z,5260000,-207.0,175.0,1,left,MISS R. Langford 27' 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,27.13,Missed,,,,,,,,,,,,,,,
529,PT06M35.00S,2022-01-15T02:06:55.1Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,95,81,2022-01-15T02:06:55Z,5270000,,,0,,J. Embiid REBOUND (Off:1 Def:10),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,528.0,11.0,10.0,1.0,,,,,,,
530,PT06M16.00S,2022-01-15T02:07:14.1Z,4,REGULAR,3pt,Jump Shot,[],203552,74.1622864651774,82.1078431372549,1610612755,98,81,2022-01-15T02:07:19Z,5280000,161.0,190.0,1,right,S. Curry 24' 3PT  (14 PTS) (T. Maxey 5 AST),"[203552, 1630178]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,24.9,Made,14.0,T. Maxey,1630178.0,5.0,,,,,,,,,,,
532,PT06M01.00S,2022-01-15T02:07:29.2Z,4,REGULAR,3pt,Jump Shot,[],1630174,33.55781865965835,29.65686274509804,1610612738,98,81,2022-01-15T02:07:36Z,5300000,102.0,263.0,1,left,MISS A. Nesmith 28' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,28.19,Missed,,,,,,,,,,,,,,,
533,PT05M58.00S,2022-01-15T02:07:32.2Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,98,81,2022-01-15T02:07:36Z,5310000,,,0,,J. Embiid REBOUND (Off:1 Def:11),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,532.0,12.0,11.0,1.0,,,,,,,
534,PT05M45.00S,2022-01-15T02:07:45.9Z,4,REGULAR,3pt,Jump Shot,[],203954,87.0400788436268,96.56862745098039,1610612755,98,81,2022-01-15T02:07:51Z,5320000,233.0,69.0,1,right,MISS J. Embiid 24' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,24.29,Missed,,,,,,,,,,,,,,,
535,PT05M41.00S,2022-01-15T02:07:49.9Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,98,81,2022-01-15T02:07:51Z,5330000,,,0,,E. Freedom REBOUND (Off:0 Def:1),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,534.0,1.0,1.0,0.0,,,,,,,
536,PT05M39.00S,2022-01-15T02:07:53.3Z,4,REGULAR,foul,personal,[],1627788,,,1610612738,98,81,2022-01-15T02:07:59Z,5340000,,,0,,F. Korkmaz take personal FOUL (1 PF),"[1627788, 1630202]",1610612755.0,PHI,take,,,Korkmaz,F. Korkmaz,,,,,,,,1830.0,,,,,,,,,,,1.0,0.0,Pritchard,1630202.0,,,
538,PT05M29.00S,2022-01-15T02:08:20.7Z,4,REGULAR,2pt,Jump Shot,[],1630202,26.72470433639947,52.205882352941174,1610612738,98,83,2022-01-15T02:08:29Z,5360000,-11.0,199.0,1,left,P. Pritchard 19' pullup Jump Shot (17 PTS) (E. Freedom 1 AST),"[1630202, 202683]",1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,,,,,19.9,Made,17.0,E. Freedom,202683.0,1.0,,,,,,,,,,,
