actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
632,PT02M57.00S,2022-02-01T02:06:58.6Z,4,REGULAR,substitution,in,[],1628991,,,1610612763,102,101,2022-02-01T02:07:57Z,6060000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
642,PT02M57.00S,2022-02-01T02:06:58.6Z,4,REGULAR,substitution,out,[],203937,,,1610612763,102,101,2022-02-01T02:09:01Z,6065000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
633,PT02M46.00S,2022-02-01T02:07:58.6Z,4,REGULAR,turnover,bad pass,[],203500,,,1610612763,102,101,2022-02-01T02:08:02Z,6070000,,,0,,S. Adams bad pass TURNOVER (3 TO),"[203500, 203552]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,3.0,,,,,Curry,203552.0,,,,,,
634,PT02M46.00S,2022-02-01T02:07:58.6Z,4,REGULAR,steal,,[],203552,,,1610612755,102,101,2022-02-01T02:12:52Z,6080000,,,0,,S. Curry STEAL (2 STL),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
635,PT02M42.00S,2022-02-01T02:08:03.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203083,94.66162943495401,50.73529411764706,1610612755,104,101,2022-02-01T02:08:12Z,6090000,4.0,-2.0,1,right,A. Drummond running alley-oop Layup (16 PTS) (M. Thybulle 2 AST),"[203083, 1629680]",1610612755.0,PHI,running alley-oop,,,Drummond,A. Drummond,,,,,0.44,Made,,,,,,,16.0,M. Thybulle,1629680.0,2.0,,,,,,,,
637,PT02M29.00S,2022-02-01T02:08:15.8Z,4,REGULAR,3pt,Jump Shot,[],1629630,30.66688567674113,71.81372549019608,1610612763,104,101,2022-02-01T02:08:23Z,6110000,-109.0,236.0,1,left,MISS J. Morant 25' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,
638,PT02M26.00S,2022-02-01T02:08:18.8Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,104,101,2022-02-01T02:08:23Z,6120000,,,0,,S. Adams REBOUND (Off:4 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,637.0,11.0,7.0,4.0,,,,,,,,,,,,,,
639,PT02M26.00S,2022-02-01T02:08:18.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,5.590000152587891,50.0,1610612763,104,103,2022-02-01T02:08:18Z,6130000,0.0,0.0,1,left,S. Adams tip Layup (7 PTS),[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,0.0,Made,,,,,,,7.0,,,,,,,,,,,
640,PT02M10.00S,2022-02-01T02:08:35.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202699,93.61038107752957,47.79411764705882,1610612755,106,103,2022-02-01T02:12:10Z,6140000,-11.0,8.0,1,right,T. Harris driving finger roll Layup (29 PTS),[202699],1610612755.0,PHI,driving finger roll,,,Harris,T. Harris,,,,,1.34,Made,,,,,,,29.0,,,,,,,,,,,
641,PT01M55.00S,2022-02-01T02:08:51.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.356767411300922,51.71568627450981,1610612763,106,105,2022-02-01T02:09:09Z,6150000,-9.0,7.0,1,left,J. Morant driving Layup (31 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,1.13,Made,,,,,,,31.0,,,,,,,,,,,
643,PT01M34.00S,2022-02-01T02:09:14.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629680,94.13600525624179,54.65686274509804,1610612755,108,105,2022-02-01T02:09:24Z,6160000,23.0,3.0,1,right,M. Thybulle driving bank Hook (5 PTS) (T. Maxey 8 AST),"[1629680, 1630178]",1610612755.0,PHI,driving bank,,,Thybulle,M. Thybulle,,,,,2.34,Made,,,,,,,5.0,T. Maxey,1630178.0,8.0,,,,,,,,
645,PT01M17.00S,2022-02-01T02:09:37.0Z,4,REGULAR,3pt,Jump Shot,[],1630217,33.163600525624176,47.30392156862745,1610612763,108,108,2022-02-01T02:09:42Z,6180000,13.0,259.0,1,left,D. Bane 25' 3PT pullup (29 PTS) (J. Morant 5 AST),"[1630217, 1629630]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,25.96,Made,,,,,,,29.0,J. Morant,1629630.0,5.0,,,,,,,,
656,PT00M59.40S,2022-02-01T02:10:10.5Z,4,REGULAR,turnover,lost ball,[],203083,,,1610612755,108,108,2022-02-01T02:12:39Z,6225000,,,0,,A. Drummond lost ball TURNOVER (3 TO),"[203083, 1630217]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,3.0,,,,,Bane,1630217.0,,,,,,
657,PT00M59.40S,2022-02-01T02:10:10.5Z,4,REGULAR,steal,,[],1630217,,,1610612763,108,108,2022-02-01T02:12:39Z,6227500,,,0,,D. Bane STEAL (3 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M46.20S,2022-02-01T02:10:19.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612763,108,108,2022-02-01T02:10:26Z,6230000,,,0,,T. Harris personal FOUL (4 PF) (Morant 2 FT),"[202699, 1629630]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,201638.0,,,,,,,,4.0,0.0,Morant,1629630.0,,
652,PT00M46.20S,2022-02-01T02:10:45.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629630,,,1610612763,108,108,2022-02-01T02:12:39Z,6250000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,
653,PT00M46.20S,2022-02-01T02:10:45.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,108,108,2022-02-01T02:10:45Z,6260000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,652.0,,,,,,,,,,,,,,,,,
654,PT00M46.20S,2022-02-01T02:11:03.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629630,,,1610612763,108,109,2022-02-01T02:12:39Z,6270000,,,0,,J. Morant Free Throw 2 of 2 (32 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,,,32.0,,,,,,,,,,,
655,PT00M46.20S,2022-02-01T02:11:06.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,108,109,2022-02-01T02:11:06Z,6280000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M46.20S,2022-02-01T02:12:44.4Z,4,REGULAR,substitution,out,[],1629680,,,1610612755,108,109,2022-02-01T02:12:47Z,6290000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M46.20S,2022-02-01T02:12:44.4Z,4,REGULAR,substitution,in,[],201980,,,1610612755,108,109,2022-02-01T02:12:47Z,6300000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M33.90S,2022-02-01T02:13:10.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,91.63929040735874,43.627450980392155,1610612755,110,109,2022-02-01T02:13:15Z,6310000,-32.0,26.0,1,right,S. Curry driving floating bank Jump Shot (9 PTS) (T. Harris 5 AST),"[203552, 202699]",1610612755.0,PHI,driving floating bank,,,Curry,S. Curry,,,,,4.12,Made,,,,,,,9.0,T. Harris,202699.0,5.0,,,,,,,,
662,PT00M33.90S,2022-02-01T02:13:19.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,110,109,2022-02-01T02:13:47Z,6330000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M33.90S,2022-02-01T02:14:34.3Z,4,REGULAR,substitution,out,[],203552,,,1610612763,110,109,2022-02-01T02:14:55Z,6340000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M33.90S,2022-02-01T02:14:34.3Z,4,REGULAR,substitution,out,[],203500,,,1610612763,110,109,2022-02-01T02:14:55Z,6350000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M33.90S,2022-02-01T02:14:34.3Z,4,REGULAR,substitution,in,[],1629680,,,1610612763,110,109,2022-02-01T02:14:55Z,6360000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M33.90S,2022-02-01T02:14:34.3Z,4,REGULAR,substitution,in,[],203937,,,1610612763,110,109,2022-02-01T02:14:55Z,6370000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M27.20S,2022-02-01T02:15:05.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,7.408015768725363,52.205882352941174,1610612763,110,109,2022-02-01T02:15:31Z,6380000,-11.0,17.0,1,left,MISS D. Bane driving Layup - blocked,"[1630217, 1630178]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,2.03,Missed,,,,,,,,,,,,,,,,,Maxey,1630178.0
668,PT00M27.20S,2022-02-01T02:15:05.3Z,4,REGULAR,block,,[],1630178,,,1610612763,110,109,2022-02-01T02:15:08Z,6390000,,,0,,T. Maxey BLOCK (4 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M25.10S,2022-02-01T02:15:07.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,110,109,2022-02-01T02:15:31Z,6400000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,667.0,,,,,,,,,,,,,,,,,
669,PT00M25.10S,2022-02-01T02:15:29.4Z,4,REGULAR,jumpball,recovered,[],1629630,,,1610612763,110,109,2022-02-01T02:15:29Z,6410000,,,0,,Jump Ball D. Bane vs. T. Maxey: Tip to J. Morant,"[1629630, 1630217, 1630178]",1610612763.0,MEM,heldball,J. Morant,1629630.0,Morant,J. Morant,Bane,1630217.0,Maxey,1630178.0,,,,,,,,,,,,,,,,,,,,
673,PT00M19.00S,2022-02-01T02:15:35.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629630,14.241130091984232,52.94117647058824,1610612763,110,109,2022-02-01T02:15:47Z,6440000,-15.0,81.0,1,left,MISS J. Morant 8' floating Shot,[1629630],1610612763.0,MEM,floating,,,Morant,J. Morant,,,,,8.27,Missed,,,,,,,,,,,,,,,,,,
674,PT00M17.10S,2022-02-01T02:15:37.8Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,110,109,2022-02-01T02:15:37Z,6450000,,,0,,A. Drummond REBOUND (Off:8 Def:12),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,673.0,20.0,12.0,8.0,,,,,,,,,,,,,,
675,PT00M17.10S,2022-02-01T02:15:40.9Z,4,REGULAR,foul,personal,[],1629630,,,1610612755,110,109,2022-02-01T02:17:25Z,6460000,,,0,,J. Morant take personal FOUL (2 PF),"[1629630, 203083]",1610612763.0,MEM,take,,,Morant,J. Morant,,,,,,,,,,,2005.0,,,,,,,,2.0,0.0,Drummond,203083.0,,
677,PT00M17.10S,2022-02-01T02:15:58.5Z,4,REGULAR,substitution,out,[],203083,,,1610612755,110,109,2022-02-01T02:16:05Z,6480000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M17.10S,2022-02-01T02:15:58.5Z,4,REGULAR,substitution,out,[],1629680,,,1610612755,110,109,2022-02-01T02:16:05Z,6490000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M17.10S,2022-02-01T02:15:58.5Z,4,REGULAR,substitution,in,[],203552,,,1610612755,110,109,2022-02-01T02:16:05Z,6500000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M17.10S,2022-02-01T02:15:58.5Z,4,REGULAR,substitution,in,[],1627777,,,1610612755,110,109,2022-02-01T02:16:05Z,6510000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M14.90S,2022-02-01T02:16:23.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630533,,,1610612755,110,109,2022-02-01T02:16:32Z,6520000,,,0,,Z. Williams take personal FOUL (1 PF) (Maxey 2 FT),"[1630533, 1630178]",1610612763.0,MEM,take,,,Williams,Z. Williams,,,,,,,,,,,201638.0,,,,,,,,1.0,0.0,Maxey,1630178.0,,
683,PT00M14.90S,2022-02-01T02:16:51.5Z,4,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,110,109,2022-02-01T02:22:19Z,6545000,,,0,,MISS T. Maxey Free Throw 1 of 2,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Missed,,,,,,,,,,,,,,,,,,
684,PT00M14.90S,2022-02-01T02:16:51.5Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,110,109,2022-02-01T02:22:19Z,6552500,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,683.0,,,,,,,,,,,,,,,,,
689,PT00M14.90S,2022-02-01T02:16:51.5Z,4,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,111,109,2022-02-01T02:22:19Z,6556250,,,0,,T. Maxey Free Throw 2 of 2 (27 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,,,27.0,,,,,,,,,,,
685,PT00M14.90S,2022-02-01T02:16:57.2Z,4,REGULAR,substitution,out,[],203552,,,1610612763,111,109,2022-02-01T02:22:19Z,6560000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M14.90S,2022-02-01T02:16:57.2Z,4,REGULAR,substitution,out,[],1627777,,,1610612763,111,109,2022-02-01T02:22:19Z,6570000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M14.90S,2022-02-01T02:16:57.2Z,4,REGULAR,substitution,in,[],203083,,,1610612763,111,109,2022-02-01T02:22:19Z,6580000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M14.90S,2022-02-01T02:16:57.2Z,4,REGULAR,substitution,in,[],1629680,,,1610612763,111,109,2022-02-01T02:22:19Z,6590000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M08.10S,2022-02-01T02:17:29.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629630,8.065045992115643,51.470588235294116,1610612763,111,111,2022-02-01T02:40:00Z,6597343,-7.0,23.0,1,left,J. Morant driving Layup (34 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,2.44,Made,,,,,,,34.0,,,,,,,,,,,
691,PT00M08.10S,2022-02-01T02:17:32.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203083,,,1610612763,111,111,2022-02-01T02:21:41Z,6604687,,,0,,A. Drummond shooting personal FOUL (4 PF) (Morant 1 FT),"[203083, 1629630]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,,,,,,,201638.0,,,,,,,,4.0,0.0,Morant,1629630.0,,
693,PT00M08.10S,2022-02-01T02:17:49.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,111,111,2022-02-01T02:41:21Z,6612421,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M08.10S,2022-02-01T02:19:29.3Z,4,REGULAR,substitution,out,[],203083,,,1610612763,111,111,2022-02-01T02:39:44Z,6617500,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M08.10S,2022-02-01T02:19:29.3Z,4,REGULAR,substitution,out,[],1629680,,,1610612763,111,111,2022-02-01T02:39:44Z,6621250,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M08.10S,2022-02-01T02:19:29.3Z,4,REGULAR,substitution,in,[],1627777,,,1610612763,111,111,2022-02-01T02:39:44Z,6623125,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M08.10S,2022-02-01T02:19:29.3Z,4,REGULAR,substitution,in,[],203552,,,1610612763,111,111,2022-02-01T02:39:44Z,6624062,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M08.10S,2022-02-01T02:20:08.3Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1629630,,,1610612763,111,111,2022-02-01T02:22:09Z,6625000,,,0,,MISS J. Morant Free Throw 1 of 1,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,
700,PT00M08.10S,2022-02-01T02:20:08.3Z,4,REGULAR,rebound,defensive,[],203552,,,1610612755,111,111,2022-02-01T02:24:35Z,6632500,,,0,,S. Curry REBOUND (Off:1 Def:1),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,699.0,2.0,1.0,1.0,,,,,,,,,,,,,,
694,PT00M08.10S,2022-02-01T02:17:51.2Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612755,111,111,2022-02-01T02:23:20Z,6650000,,,0,,,[],1610612755.0,PHI,stands,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,,,
701,PT00M00.30S,2022-02-01T02:20:15.7Z,4,REGULAR,2pt,Jump Shot,[],203552,93.87319316688567,69.8529411764706,1610612755,111,111,2022-02-01T02:21:00Z,6720000,99.0,5.0,1,right,MISS S. Curry 9' fadeaway Shot,[203552],1610612755.0,PHI,fadeaway,,,Curry,S. Curry,,,,,9.94,Missed,,,,,,,,,,,,,,,,,,
702,PT00M00.30S,2022-02-01T02:20:15.7Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612763,111,111,2022-02-01T02:20:27Z,6730000,,,0,,Z. Williams REBOUND (Off:2 Def:5),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,701.0,7.0,5.0,2.0,,,,,,,,,,,,,,
703,PT00M00.00S,2022-02-01T02:20:53.5Z,4,REGULAR,period,end,[],0,,,1610612763,111,111,2022-02-01T02:20:53Z,6740000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT05M00.00S,2022-02-01T02:22:25.8Z,5,OVERTIME,substitution,out,['startperiod'],201980,,,1610612763,111,111,2022-02-01T02:23:39Z,6760000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
706,PT05M00.00S,2022-02-01T02:22:25.8Z,5,OVERTIME,substitution,out,['startperiod'],1627777,,,1610612763,111,111,2022-02-01T02:23:39Z,6770000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
707,PT05M00.00S,2022-02-01T02:22:25.8Z,5,OVERTIME,substitution,out,['startperiod'],203937,,,1610612763,111,111,2022-02-01T02:23:39Z,6780000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
708,PT05M00.00S,2022-02-01T02:22:25.8Z,5,OVERTIME,substitution,in,['startperiod'],203083,,,1610612763,111,111,2022-02-01T02:23:39Z,6790000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
709,PT05M00.00S,2022-02-01T02:22:25.8Z,5,OVERTIME,substitution,in,['startperiod'],1629680,,,1610612763,111,111,2022-02-01T02:23:39Z,6800000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
710,PT05M00.00S,2022-02-01T02:22:25.8Z,5,OVERTIME,substitution,in,['startperiod'],203500,,,1610612763,111,111,2022-02-01T02:23:39Z,6810000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
711,PT05M00.00S,2022-02-01T02:23:40.3Z,5,OVERTIME,foul,technical,['1freethrow'],1941,,,1610612763,111,111,2022-02-01T02:23:58Z,6820000,,,0,,TEAM foul technical,[1941],1610612755.0,PHI,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,,,
712,PT05M00.00S,2022-02-01T02:23:50.0Z,5,OVERTIME,freethrow,1 of 1,[],1630217,,,1610612763,111,112,2022-02-01T02:23:50Z,6830000,,,0,,D. Bane technical Free Throw 1 of 1 (30 PTS),[1630217],1610612763.0,MEM,technical,,,Bane,D. Bane,,,,,,Made,,,,,,,30.0,,,,,,,,,,,
713,PT05M00.00S,2022-02-01T02:24:08.5Z,5,OVERTIME,period,start,[],0,,,0,111,112,2022-02-01T02:24:08Z,6840000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,PT04M58.00S,2022-02-01T02:24:09.9Z,5,OVERTIME,jumpball,recovered,[],1629630,,,1610612763,111,112,2022-02-01T02:24:09Z,6860000,,,0,,Jump Ball S. Adams vs. A. Drummond: Tip to J. Morant,"[1629630, 203500, 203083]",1610612763.0,MEM,startperiod,J. Morant,1629630.0,Morant,J. Morant,Adams,203500.0,Drummond,203083.0,,,,,,,,,,,,,,,,,,,,
718,PT04M40.00S,2022-02-01T02:24:28.0Z,5,OVERTIME,3pt,Jump Shot,[],1630217,25.804862023653087,84.80392156862746,1610612763,111,112,2022-02-01T02:24:34Z,6890000,-174.0,190.0,1,left,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,
719,PT04M36.00S,2022-02-01T02:24:32.0Z,5,OVERTIME,rebound,offensive,[],203500,,,1610612763,111,112,2022-02-01T02:24:34Z,6900000,,,0,,S. Adams REBOUND (Off:5 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,718.0,12.0,7.0,5.0,,,,,,,,,,,,,,
720,PT04M32.00S,2022-02-01T02:24:35.3Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628991,6.4881734559789805,53.67647058823529,1610612763,111,112,2022-02-01T02:24:42Z,6910000,-18.0,8.0,1,left,MISS J. Jackson Jr. Layup - blocked,"[1628991, 203083]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,2.03,Missed,,,,,,,,,,,,,,,,,Drummond,203083.0
721,PT04M32.00S,2022-02-01T02:24:35.3Z,5,OVERTIME,block,,[],203083,,,1610612763,111,112,2022-02-01T02:24:37Z,6920000,,,0,,A. Drummond BLOCK (2 BLK),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
722,PT04M29.00S,2022-02-01T02:24:38.3Z,5,OVERTIME,rebound,defensive,[],203083,,,1610612755,111,112,2022-02-01T02:24:42Z,6930000,,,0,,A. Drummond REBOUND (Off:8 Def:13),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,720.0,21.0,13.0,8.0,,,,,,,,,,,,,,
723,PT04M27.00S,2022-02-01T02:24:43.6Z,5,OVERTIME,foul,personal,['2freethrow'],1629630,,,1610612755,111,112,2022-02-01T02:24:58Z,6940000,,,0,,J. Morant shooting personal FOUL (3 PF) (Maxey 2 FT),"[1629630, 1630178]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,,,,,,,2715.0,,,,,,,,3.0,0.0,Maxey,1630178.0,,
725,PT04M27.00S,2022-02-01T02:25:15.6Z,5,OVERTIME,freethrow,1 of 2,['fastbreak'],1630178,,,1610612755,112,112,2022-02-01T02:25:15Z,6960000,,,0,,T. Maxey Free Throw 1 of 2 (28 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,,,28.0,,,,,,,,,,,
726,PT04M27.00S,2022-02-01T02:25:31.0Z,5,OVERTIME,freethrow,2 of 2,['fastbreak'],1630178,,,1610612755,113,112,2022-02-01T02:25:31Z,6970000,,,0,,T. Maxey Free Throw 2 of 2 (29 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,,,29.0,,,,,,,,,,,
727,PT04M11.00S,2022-02-01T02:25:50.6Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1629630,7.408015768725363,52.450980392156865,1610612763,113,114,2022-02-01T02:26:03Z,6980000,-12.0,17.0,1,left,J. Morant finger roll Layup (36 PTS),[1629630],1610612763.0,MEM,finger roll,,,Morant,J. Morant,,,,,2.11,Made,,,,,,,36.0,,,,,,,,,,,
728,PT04M11.00S,2022-02-01T02:25:56.5Z,5,OVERTIME,foul,personal,['1freethrow'],203083,,,1610612763,113,114,2022-02-01T02:26:01Z,6990000,,,0,,A. Drummond shooting personal FOUL (5 PF) (Morant 1 FT),"[203083, 1629630]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,,,,,,,2715.0,,,,,,,,5.0,0.0,Morant,1629630.0,,
730,PT04M11.00S,2022-02-01T02:26:15.3Z,5,OVERTIME,freethrow,1 of 1,[],1629630,,,1610612763,113,115,2022-02-01T02:26:15Z,7010000,,,0,,J. Morant Free Throw 1 of 1 (37 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,,,37.0,,,,,,,,,,,
