actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
355,PT06M35.00S,2021-11-30T01:24:22.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630532,9.773324572930349,49.26470588235294,1610612753,62,62,2021-11-30T01:24:34Z,3550000,4.0,39.0,1,left,F. Wagner running finger roll Layup (18 PTS) (G. Harris 2 AST),"[1630532, 203914]",1610612753.0,ORL,running finger roll,,,Wagner,F. Wagner,,,,,3.96,Made,,,,,,,18.0,G. Harris,203914.0,2.0,,,,,,,,
357,PT06M23.00S,2021-11-30T01:24:33.4Z,3,REGULAR,turnover,bad pass,[],203954,,,1610612755,62,62,2021-11-30T01:24:38Z,3570000,,,0,,J. Embiid bad pass TURNOVER (1 TO),"[203954, 1630591]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,1.0,Suggs,1630591.0
358,PT06M23.00S,2021-11-30T01:24:33.4Z,3,REGULAR,steal,,[],1630591,,,1610612753,62,62,2021-11-30T01:24:35Z,3580000,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
359,PT06M20.00S,2021-11-30T01:24:36.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630591,6.8823915900131425,52.205882352941174,1610612753,62,64,2021-11-30T01:24:45Z,3590000,-11.0,12.0,1,left,J. Suggs running DUNK (12 PTS),[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,1.64,Made,,,,,,,12.0,,,,,,,,,,,
360,PT06M05.00S,2021-11-30T01:24:51.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,83.22930354796321,55.14705882352941,1610612755,62,64,2021-11-30T01:25:10Z,3600000,26.0,105.0,1,right,MISS T. Maxey 10' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,10.82,Missed,,,,,,,,,,,,,,,,,,
361,PT06M03.00S,2021-11-30T01:24:53.4Z,3,REGULAR,rebound,offensive,[],1630178,,,1610612755,62,64,2021-11-30T01:25:10Z,3610000,,,0,,T. Maxey REBOUND (Off:1 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,360.0,4.0,3.0,1.0,,,,,,,,,,,,,,
362,PT06M03.00S,2021-11-30T01:25:00.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630178,94.40999984741211,50.0,1610612755,62,64,2021-11-30T01:25:00Z,3620000,0.0,0.0,1,right,MISS T. Maxey tip Layup,[1630178],1610612755.0,PHI,tip,,,Maxey,T. Maxey,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
363,PT06M03.00S,2021-11-30T01:25:01.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,62,64,2021-11-30T01:25:01Z,3630000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,362.0,,,,,,,,,,,,,,,,,
364,PT06M03.00S,2021-11-30T01:25:01.7Z,3,REGULAR,foul,personal,[],1628976,,,1610612755,62,64,2021-11-30T01:25:06Z,3640000,,,0,,W. Carter Jr. loose ball personal FOUL (3 PF),"[1628976, 203954]",1610612753.0,ORL,loose ball,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,202007.0,3.0,0.0,Embiid,203954.0,,,
366,PT06M03.00S,2021-11-30T01:25:08.7Z,3,REGULAR,substitution,out,[],202699,,,1610612755,62,64,2021-11-30T01:25:19Z,3660000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
367,PT06M03.00S,2021-11-30T01:25:08.7Z,3,REGULAR,substitution,out,[],201980,,,1610612755,62,64,2021-11-30T01:25:19Z,3670000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
368,PT06M03.00S,2021-11-30T01:25:08.7Z,3,REGULAR,substitution,out,[],1628964,,,1610612755,62,64,2021-11-30T01:25:19Z,3680000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
369,PT06M03.00S,2021-11-30T01:25:08.7Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,62,64,2021-11-30T01:25:19Z,3690000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
370,PT06M03.00S,2021-11-30T01:25:08.7Z,3,REGULAR,substitution,in,[],1627788,,,1610612755,62,64,2021-11-30T01:25:19Z,3700000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
371,PT06M03.00S,2021-11-30T01:25:08.7Z,3,REGULAR,substitution,in,[],1629643,,,1610612755,62,64,2021-11-30T01:25:19Z,3710000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
372,PT05M55.00S,2021-11-30T01:25:27.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203954,92.16491458607096,32.35294117647058,1610612755,62,64,2021-11-30T01:25:33Z,3720000,-88.0,21.0,1,right,MISS J. Embiid 9' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,9.07,Missed,,,,,,,,,,,,,,,,,,
373,PT05M52.00S,2021-11-30T01:25:30.6Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,62,64,2021-11-30T01:25:33Z,3730000,,,0,,F. Wagner REBOUND (Off:0 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,372.0,4.0,4.0,0.0,,,,,,,,,,,,,,
374,PT05M40.00S,2021-11-30T01:25:42.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,5.831143232588701,48.529411764705884,1610612753,62,64,2021-11-30T01:25:51Z,3740000,7.0,2.0,1,left,MISS F. Wagner driving reverse Layup,[1630532],1610612753.0,ORL,driving reverse,,,Wagner,F. Wagner,,,,,0.77,Missed,,,,,,,,,,,,,,,,,,
375,PT05M34.00S,2021-11-30T01:25:48.3Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,62,64,2021-11-30T01:25:51Z,3750000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,374.0,8.0,7.0,1.0,,,,,,,,,,,,,,
376,PT05M34.00S,2021-11-30T01:25:48.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628976,5.590000152587891,50.0,1610612753,62,66,2021-11-30T01:25:48Z,3760000,0.0,0.0,1,left,W. Carter Jr. putback DUNK (4 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,0.0,Made,,,,,,,4.0,,,,,,,,,,,
377,PT05M23.00S,2021-11-30T01:26:01.5Z,3,REGULAR,foul,personal,[],203914,,,1610612755,62,66,2021-11-30T01:26:06Z,3770000,,,0,,G. Harris personal FOUL (3 PF),"[203914, 1627788]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,202007.0,3.0,0.0,Korkmaz,1627788.0,,,
379,PT05M23.00S,2021-11-30T01:26:08.7Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,62,66,2021-11-30T01:26:12Z,3790000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
380,PT05M23.00S,2021-11-30T01:26:08.7Z,3,REGULAR,substitution,in,[],1629003,,,1610612755,62,66,2021-11-30T01:26:12Z,3800000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
381,PT05M08.00S,2021-11-30T01:26:34.6Z,3,REGULAR,3pt,Jump Shot,[],1627777,71.7969776609724,21.568627450980387,1610612755,65,66,2021-11-30T01:26:39Z,3810000,-142.0,213.0,1,right,G. Niang 25' 3PT  (8 PTS) (J. Embiid 4 AST),"[1627777, 203954]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,25.58,Made,,,,,,,8.0,J. Embiid,203954.0,4.0,,,,,,,,
383,PT04M53.00S,2021-11-30T01:26:49.3Z,3,REGULAR,3pt,Jump Shot,[],1628976,32.769382391590014,44.36274509803921,1610612753,65,66,2021-11-30T01:26:54Z,3830000,28.0,256.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,
384,PT04M51.00S,2021-11-30T01:26:51.3Z,3,REGULAR,rebound,defensive,[],1627788,,,1610612755,65,66,2021-11-30T01:26:54Z,3840000,,,0,,F. Korkmaz REBOUND (Off:0 Def:2),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,383.0,2.0,2.0,0.0,,,,,,,,,,,,,,
385,PT04M44.00S,2021-11-30T01:26:59.2Z,3,REGULAR,turnover,bad pass,[],1627788,,,1610612755,65,66,2021-11-30T01:27:03Z,3850000,,,0,,F. Korkmaz bad pass TURNOVER (1 TO),"[1627788, 1628976]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,1.0,Carter Jr.,1628976.0
386,PT04M44.00S,2021-11-30T01:26:59.2Z,3,REGULAR,steal,,[],1628976,,,1610612753,65,66,2021-11-30T01:27:00Z,3860000,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
387,PT04M41.00S,2021-11-30T01:27:01.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630532,6.4881734559789805,50.49019607843137,1610612753,65,68,2021-11-30T01:27:10Z,3870000,-2.0,8.0,1,left,F. Wagner running DUNK (20 PTS) (W. Carter Jr. 2 AST),"[1630532, 1628976]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,0.89,Made,,,,,,,20.0,W. Carter Jr.,1628976.0,2.0,,,,,,,,
389,PT04M28.00S,2021-11-30T01:27:14.7Z,3,REGULAR,3pt,Jump Shot,[],203552,67.46057818659658,42.64705882352941,1610612755,68,68,2021-11-30T01:27:21Z,3890000,-37.0,253.0,1,right,S. Curry 25' 3PT  (19 PTS) (J. Embiid 5 AST),"[203552, 203954]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,25.61,Made,,,,,,,19.0,J. Embiid,203954.0,5.0,,,,,,,,
391,PT04M21.00S,2021-11-30T01:27:25.2Z,3,REGULAR,foul,personal,['2freethrow'],1629003,,,1610612753,68,68,2021-11-30T01:27:31Z,3910000,,,0,,S. Milton shooting personal FOUL (1 PF) (Suggs 2 FT),"[1629003, 1630591]",1610612755.0,PHI,shooting,,,Milton,S. Milton,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Suggs,1630591.0,,,
393,PT04M21.00S,2021-11-30T01:27:47.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630591,,,1610612753,68,69,2021-11-30T01:27:47Z,3930000,,,0,,J. Suggs Free Throw 1 of 2 (13 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
394,PT04M21.00S,2021-11-30T01:27:48.9Z,3,REGULAR,substitution,out,[],203914,,,1610612753,68,69,2021-11-30T01:28:03Z,3940000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
395,PT04M21.00S,2021-11-30T01:27:48.9Z,3,REGULAR,substitution,in,[],203082,,,1610612753,68,69,2021-11-30T01:28:03Z,3950000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
396,PT04M21.00S,2021-11-30T01:28:05.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630591,,,1610612753,68,70,2021-11-30T01:28:05Z,3960000,,,0,,J. Suggs Free Throw 2 of 2 (14 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
397,PT04M10.00S,2021-11-30T01:28:17.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,95.18725361366623,52.205882352941174,1610612755,70,70,2021-11-30T01:28:22Z,3970000,11.0,-7.0,1,right,S. Milton driving finger roll Layup (4 PTS),[1629003],1610612755.0,PHI,driving finger roll,,,Milton,S. Milton,,,,,1.32,Made,,,,,,,4.0,,,,,,,,,,,
398,PT03M59.00S,2021-11-30T01:28:29.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629643,6.4881734559789805,53.92156862745098,1610612753,70,72,2021-11-30T01:28:35Z,3980000,-20.0,8.0,1,left,C. Okeke driving Layup (5 PTS),[1629643],1610612753.0,ORL,driving,,,Okeke,C. Okeke,,,,,2.14,Made,,,,,,,5.0,,,,,,,,,,,
400,PT03M40.00S,2021-11-30T01:28:48.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627777,91.50788436268068,46.32352941176471,1610612755,70,72,2021-11-30T01:28:52Z,4000000,-18.0,27.0,1,right,MISS G. Niang Hook,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,3.29,Missed,,,,,,,,,,,,,,,,,,
401,PT03M38.00S,2021-11-30T01:28:50.3Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,70,72,2021-11-30T01:28:52Z,4010000,,,0,,C. Okeke REBOUND (Off:0 Def:3),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,400.0,3.0,3.0,0.0,,,,,,,,,,,,,,
402,PT03M29.00S,2021-11-30T01:28:59.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,13.715505913272011,56.372549019607845,1610612753,70,72,2021-11-30T01:29:18Z,4020000,-32.0,76.0,1,left,MISS J. Suggs 8' driving bank Shot,[1630591],1610612753.0,ORL,driving bank,,,Suggs,J. Suggs,,,,,8.28,Missed,,,,,,,,,,,,,,,,,,
403,PT03M29.00S,2021-11-30T01:28:59.9Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,70,72,2021-11-30T01:29:18Z,4030000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,402.0,9.0,7.0,2.0,,,,,,,,,,,,,,
404,PT03M23.00S,2021-11-30T01:29:04.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,5.590000152587891,50.0,1610612753,70,74,2021-11-30T01:29:04Z,4040000,0.0,0.0,1,left,W. Carter Jr. putback Layup (6 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,0.0,Made,,,,,,,6.0,,,,,,,,,,,
405,PT03M13.00S,2021-11-30T01:29:15.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203552,91.50788436268068,47.05882352941176,1610612755,70,74,2021-11-30T01:29:25Z,4050000,-15.0,27.0,1,right,MISS S. Curry finger roll Layup,[203552],1610612755.0,PHI,finger roll,,,Curry,S. Curry,,,,,3.1,Missed,,,,,,,,,,,,,,,,,,
406,PT03M11.00S,2021-11-30T01:29:17.0Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,70,74,2021-11-30T01:29:25Z,4060000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,405.0,10.0,8.0,2.0,,,,,,,,,,,,,,
407,PT03M04.00S,2021-11-30T01:29:24.5Z,3,REGULAR,3pt,Jump Shot,[],1628976,30.798291721419176,68.13725490196079,1610612753,70,74,2021-11-30T01:29:29Z,4070000,-91.0,237.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,
408,PT03M00.00S,2021-11-30T01:29:28.5Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,70,74,2021-11-30T01:29:29Z,4080000,,,0,,J. Embiid REBOUND (Off:3 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,407.0,8.0,5.0,3.0,,,,,,,,,,,,,,
409,PT02M55.00S,2021-11-30T01:29:33.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203954,71.00854139290408,25.980392156862735,1610612755,73,74,2021-11-30T01:29:45Z,4090000,-120.0,220.0,1,right,J. Embiid 25' 3PT pullup (12 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,25.06,Made,,,,,,,12.0,,,,,,,,,,,
410,PT02M54.00S,2021-11-30T01:29:42.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,73,74,2021-11-30T01:29:42Z,4100000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT02M54.00S,2021-11-30T01:32:15.2Z,3,REGULAR,substitution,out,[],203954,,,1610612753,73,74,2021-11-30T01:32:31Z,4110000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
412,PT02M54.00S,2021-11-30T01:32:15.2Z,3,REGULAR,substitution,out,[],1630591,,,1610612753,73,74,2021-11-30T01:32:31Z,4120000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
413,PT02M54.00S,2021-11-30T01:32:15.2Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,73,74,2021-11-30T01:32:31Z,4130000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
414,PT02M54.00S,2021-11-30T01:32:15.2Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,73,74,2021-11-30T01:32:31Z,4140000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
415,PT02M54.00S,2021-11-30T01:32:15.2Z,3,REGULAR,substitution,in,[],203083,,,1610612753,73,74,2021-11-30T01:32:31Z,4150000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
416,PT02M54.00S,2021-11-30T01:32:15.2Z,3,REGULAR,substitution,in,[],1628964,,,1610612753,73,74,2021-11-30T01:32:31Z,4160000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
417,PT02M54.00S,2021-11-30T01:32:15.2Z,3,REGULAR,substitution,in,[],1629649,,,1610612753,73,74,2021-11-30T01:32:31Z,4170000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,
418,PT02M54.00S,2021-11-30T01:32:15.2Z,3,REGULAR,substitution,in,[],1630181,,,1610612753,73,74,2021-11-30T01:32:31Z,4180000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
419,PT02M42.00S,2021-11-30T01:32:42.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628964,7.670827858081481,53.67647058823529,1610612753,73,74,2021-11-30T01:37:19Z,4190000,-18.0,20.0,1,left,MISS M. Bamba alley-oop DUNK,[1628964],1610612753.0,ORL,alley-oop,,,Bamba,M. Bamba,,,,,2.69,Missed,,,,,,,,,,,,,,,,,,
420,PT02M40.00S,2021-11-30T01:32:44.3Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,73,74,2021-11-30T01:32:47Z,4200000,,,0,,A. Drummond REBOUND (Off:1 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,419.0,6.0,5.0,1.0,,,,,,,,,,,,,,
421,PT02M35.00S,2021-11-30T01:32:48.5Z,3,REGULAR,3pt,Jump Shot,[],1627777,73.63666228646518,79.16666666666666,1610612755,73,74,2021-11-30T01:32:56Z,4210000,146.0,195.0,1,right,MISS G. Niang 24' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,24.37,Missed,,,,,,,,,,,,,,,,,,
422,PT02M32.00S,2021-11-30T01:32:51.5Z,3,REGULAR,rebound,offensive,[],203083,,,1610612755,73,74,2021-11-30T01:32:51Z,4220000,,,0,,A. Drummond REBOUND (Off:2 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,421.0,7.0,5.0,2.0,,,,,,,,,,,,,,
423,PT02M29.00S,2021-11-30T01:32:54.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203552,74.1622864651774,16.911764705882348,1610612755,76,74,2021-11-30T01:32:59Z,4230000,-165.0,190.0,1,right,S. Curry 25' 3PT  (22 PTS) (A. Drummond 1 AST),"[203552, 203083]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,25.22,Made,,,,,,,22.0,A. Drummond,203083.0,1.0,,,,,,,,
425,PT02M03.00S,2021-11-30T01:33:21.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628964,6.225361366622863,54.16666666666667,1610612753,76,76,2021-11-30T01:33:27Z,4250000,-21.0,6.0,1,left,M. Bamba reverse Layup (7 PTS) (C. Okeke 3 AST),"[1628964, 1629643]",1610612753.0,ORL,reverse,,,Bamba,M. Bamba,,,,,2.16,Made,,,,,,,7.0,C. Okeke,1629643.0,3.0,,,,,,,,
427,PT01M41.00S,2021-11-30T01:33:43.4Z,3,REGULAR,3pt,Jump Shot,[],1627777,66.93495400788436,56.86274509803921,1610612755,76,76,2021-11-30T01:33:49Z,4270000,34.0,258.0,1,right,MISS G. Niang 26' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,
428,PT01M37.00S,2021-11-30T01:33:47.4Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,76,76,2021-11-30T01:33:49Z,4280000,,,0,,M. Bamba REBOUND (Off:2 Def:11),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,427.0,13.0,11.0,2.0,,,,,,,,,,,,,,
429,PT01M24.00S,2021-11-30T01:34:00.7Z,3,REGULAR,2pt,Jump Shot,[],203082,26.19908015768725,56.86274509803921,1610612753,76,76,2021-11-30T01:34:05Z,4290000,-34.0,194.0,1,left,MISS T. Ross 19' pullup Shot,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,19.68,Missed,,,,,,,,,,,,,,,,,,
430,PT01M21.00S,2021-11-30T01:34:03.7Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612755,76,76,2021-11-30T01:34:05Z,4300000,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,429.0,1.0,1.0,0.0,,,,,,,,,,,,,,
431,PT01M13.00S,2021-11-30T01:34:11.0Z,3,REGULAR,turnover,bad pass,[],1627777,,,1610612755,76,76,2021-11-30T01:34:16Z,4310000,,,0,,G. Niang bad pass TURNOVER (1 TO),"[1627777, 1629649]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,1.0,Brazdeikis,1629649.0
432,PT01M13.00S,2021-11-30T01:34:11.0Z,3,REGULAR,steal,,[],1629649,,,1610612753,76,76,2021-11-30T01:34:12Z,4320000,,,0,,I. Brazdeikis STEAL (1 STL),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,
433,PT01M08.00S,2021-11-30T01:34:15.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629643,7.145203679369246,53.67647058823529,1610612753,76,76,2021-11-30T01:34:25Z,4330000,-18.0,15.0,1,left,MISS C. Okeke running Layup,[1629643],1610612753.0,ORL,running,,,Okeke,C. Okeke,,,,,2.36,Missed,,,,,,,,,,,,,,,,,,
434,PT01M04.00S,2021-11-30T01:34:19.8Z,3,REGULAR,rebound,defensive,[],1629003,,,1610612755,76,76,2021-11-30T01:41:10Z,4340000,,,0,,S. Milton REBOUND (Off:0 Def:2),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,433.0,2.0,2.0,0.0,,,,,,,,,,,,,,
435,PT01M01.00S,2021-11-30T01:34:22.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627777,89.4053876478318,1.9607843137254974,1610612755,76,76,2021-11-30T01:34:29Z,4350000,-240.0,47.0,1,right,MISS G. Niang 24' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,24.48,Missed,,,,,,,,,,,,,,,,,,
436,PT00M59.70S,2021-11-30T01:34:24.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,76,76,2021-11-30T01:34:41Z,4360000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,435.0,,,,,,,,,,,,,,,,,
437,PT00M59.70S,2021-11-30T01:34:29.7Z,3,REGULAR,foul,personal,[],1629649,,,1610612755,76,76,2021-11-30T01:34:45Z,4370000,,,0,,I. Brazdeikis loose ball personal FOUL (1 PF),"[1629649, 203083]",1610612753.0,ORL,loose ball,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Drummond,203083.0,,,
439,PT00M59.70S,2021-11-30T01:34:47.4Z,3,REGULAR,substitution,out,[],203552,,,1610612755,76,76,2021-11-30T01:34:49Z,4390000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
440,PT00M59.70S,2021-11-30T01:34:47.4Z,3,REGULAR,substitution,in,[],1629680,,,1610612755,76,76,2021-11-30T01:34:49Z,4400000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
