actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
352,PT05M41.00S,2022-01-22T01:26:59.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,68,50,2022-01-22T01:27:04Z,3500000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,351.0,,,,,,,,,,,,,,,,,
353,PT05M41.00S,2022-01-22T01:27:03.0Z,3,REGULAR,foul,personal,[],201587,,,1610612755,68,50,2022-01-22T01:27:10Z,3510000,,,0,,N. Batum loose ball personal FOUL (2 PF),"[201587, 203954]",1610612746.0,LAC,loose ball,,,Batum,N. Batum,,,,,,,,,,,,2534.0,2.0,0.0,Embiid,203954.0,,,,,,,,
355,PT05M29.00S,2022-01-22T01:27:28.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630178,28.07161629434954,18.137254901960784,1610612755,68,50,2022-01-22T01:27:40Z,3530000,159.0,211.0,1,left,MISS T. Maxey 26' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,
356,PT05M24.00S,2022-01-22T01:27:33.7Z,3,REGULAR,rebound,offensive,[],203954,,,1610612755,68,50,2022-01-22T01:27:51Z,3540000,,,0,,J. Embiid REBOUND (Off:3 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,355.0,9.0,6.0,3.0,,,,,,,,,,,,,,
357,PT05M19.00S,2022-01-22T01:27:39.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,5.590000152587891,50.0,1610612755,68,50,2022-01-22T01:27:39Z,3550000,0.0,0.0,1,left,MISS J. Embiid putback Layup,[203954],1610612755.0,PHI,putback,,,Embiid,J. Embiid,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
358,PT05M18.00S,2022-01-22T01:27:40.8Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,68,50,2022-01-22T01:27:40Z,3560000,,,0,,I. Zubac REBOUND (Off:1 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,357.0,9.0,8.0,1.0,,,,,,,,,,,,,,
359,PT05M17.00S,2022-01-22T01:27:52.0Z,3,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612746,68,50,2022-01-22T01:28:01Z,3570000,,,0,,G. Niang shooting personal FOUL (1 PF) (Coffey 2 FT),"[1627777, 1629599]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,,,,,2534.0,1.0,0.0,Coffey,1629599.0,,,,,,,,
361,PT05M17.00S,2022-01-22T01:28:08.0Z,3,REGULAR,freethrow,1 of 2,[],1629599,,,1610612746,68,51,2022-01-22T01:28:08Z,3590000,,,0,,A. Coffey Free Throw 1 of 2 (3 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
362,PT05M17.00S,2022-01-22T01:28:08.9Z,3,REGULAR,substitution,out,[],1629718,,,1610612746,68,51,2022-01-22T01:28:19Z,3600000,,,0,,SUB out: C. Brown Jr.,[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
363,PT05M17.00S,2022-01-22T01:28:08.9Z,3,REGULAR,substitution,out,[],1627826,,,1610612746,68,51,2022-01-22T01:28:19Z,3610000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
364,PT05M17.00S,2022-01-22T01:28:08.9Z,3,REGULAR,substitution,in,[],1630198,,,1610612746,68,51,2022-01-22T01:28:19Z,3620000,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
365,PT05M17.00S,2022-01-22T01:28:08.9Z,3,REGULAR,substitution,in,[],1628379,,,1610612746,68,51,2022-01-22T01:28:19Z,3630000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
366,PT05M17.00S,2022-01-22T01:28:31.2Z,3,REGULAR,freethrow,2 of 2,[],1629599,,,1610612746,68,52,2022-01-22T01:28:31Z,3640000,,,0,,A. Coffey Free Throw 2 of 2 (4 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
367,PT04M57.00S,2022-01-22T01:28:52.6Z,3,REGULAR,3pt,Jump Shot,[],1627777,14.931011826544022,96.07843137254902,1610612755,68,52,2022-01-22T01:28:57Z,3650000,-230.0,88.0,1,left,MISS G. Niang 24' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,24.66,Missed,,,,,,,,,,,,,,,,,,
368,PT04M55.00S,2022-01-22T01:28:54.6Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,68,52,2022-01-22T01:28:57Z,3660000,,,0,,N. Batum REBOUND (Off:1 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,367.0,4.0,3.0,1.0,,,,,,,,,,,,,,
369,PT04M45.00S,2022-01-22T01:29:05.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201587,91.40932982917214,52.450980392156865,1610612746,68,54,2022-01-22T01:29:11Z,3670000,12.0,28.0,1,right,N. Batum Hook (12 PTS) (L. Kennard 1 AST),"[201587, 1628379]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,3.09,Made,,,,,12.0,,,,,,,L. Kennard,1628379.0,1.0,,,,
371,PT04M31.00S,2022-01-22T01:29:19.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,8.229303547963205,51.71568627450981,1610612755,70,54,2022-01-22T01:29:26Z,3690000,-9.0,25.0,1,left,J. Embiid driving finger roll Layup (26 PTS),[203954],1610612755.0,PHI,driving finger roll,,,Embiid,J. Embiid,,,,,2.63,Made,,,,,26.0,,,,,,,,,,,,,
372,PT04M17.00S,2022-01-22T01:29:33.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202694,92.59198423127464,44.6078431372549,1610612746,70,56,2022-01-22T01:29:39Z,3700000,-27.0,17.0,1,right,M. Morris Sr. driving Layup (6 PTS),[202694],1610612746.0,LAC,driving,,,Morris Sr.,M. Morris Sr.,,,,,3.2,Made,,,,,6.0,,,,,,,,,,,,,
373,PT04M05.00S,2022-01-22T01:29:45.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,6.652431011826544,49.754901960784316,1610612755,72,56,2022-01-22T01:29:50Z,3710000,1.0,10.0,1,left,G. Niang cutting finger roll Layup (7 PTS) (J. Embiid 5 AST),"[1627777, 203954]",1610612755.0,PHI,cutting finger roll,,,Niang,G. Niang,,,,,1.01,Made,,,,,7.0,,,,,,,J. Embiid,203954.0,5.0,,,,
375,PT03M50.00S,2022-01-22T01:30:00.0Z,3,REGULAR,3pt,Jump Shot,[],202704,64.47109067017082,42.64705882352941,1610612746,72,56,2022-01-22T01:30:04Z,3730000,-37.0,281.0,1,right,MISS R. Jackson 28' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,28.39,Missed,,,,,,,,,,,,,,,,,,
376,PT03M47.00S,2022-01-22T01:30:03.0Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,72,56,2022-01-22T01:30:04Z,3740000,,,0,,J. Embiid REBOUND (Off:3 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,375.0,10.0,7.0,3.0,,,,,,,,,,,,,,
377,PT03M36.00S,2022-01-22T01:30:13.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,11.777266754270697,54.65686274509803,1610612755,72,56,2022-01-22T01:30:19Z,3750000,-23.0,58.0,1,left,MISS J. Embiid 6' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,6.27,Missed,,,,,,,,,,,,,,,,,,
378,PT03M34.00S,2022-01-22T01:30:15.4Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,72,56,2022-01-22T01:30:19Z,3760000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:8),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,377.0,8.0,8.0,0.0,,,,,,,,,,,,,,
379,PT03M28.00S,2022-01-22T01:30:22.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629599,69.20170827858082,27.696078431372552,1610612746,72,59,2022-01-22T01:30:35Z,3770000,-112.0,237.0,1,right,A. Coffey 26' 3PT  (7 PTS) (M. Morris Sr. 1 AST),"[1629599, 202694]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,26.19,Made,,,,,7.0,,,,,,,M. Morris Sr.,202694.0,1.0,,,,
381,PT03M04.00S,2022-01-22T01:30:47.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,13.091327201051248,50.73529411764706,1610612755,72,59,2022-01-22T01:31:04Z,3790000,-4.0,71.0,1,left,MISS J. Embiid 7' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,7.07,Missed,,,,,,,,,,,,,,,,,,
382,PT03M04.00S,2022-01-22T01:30:47.3Z,3,REGULAR,rebound,offensive,[],203954,,,1610612755,72,59,2022-01-22T01:31:00Z,3800000,,,0,,J. Embiid REBOUND (Off:4 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,381.0,11.0,7.0,4.0,,,,,,,,,,,,,,
383,PT03M04.00S,2022-01-22T01:30:53.9Z,3,REGULAR,foul,personal,['2freethrow'],202694,,,1610612755,72,59,2022-01-22T01:31:07Z,3810000,,,0,,M. Morris Sr. shooting personal FOUL (2 PF) (Embiid 2 FT),"[202694, 203954]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,2534.0,2.0,0.0,Embiid,203954.0,,,,,,,,
385,PT03M04.00S,2022-01-22T01:31:23.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203954,,,1610612755,72,59,2022-01-22T01:31:23Z,3830000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,
386,PT03M04.00S,2022-01-22T01:31:23.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,72,59,2022-01-22T01:31:23Z,3840000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,385.0,,,,,,,,,,,,,,,,,
387,PT03M04.00S,2022-01-22T01:31:24.8Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,72,59,2022-01-22T01:31:29Z,3850000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
388,PT03M04.00S,2022-01-22T01:31:24.8Z,3,REGULAR,substitution,out,[],202704,,,1610612755,72,59,2022-01-22T01:31:29Z,3860000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
389,PT03M04.00S,2022-01-22T01:31:24.8Z,3,REGULAR,substitution,in,[],1627788,,,1610612755,72,59,2022-01-22T01:31:29Z,3870000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
390,PT03M04.00S,2022-01-22T01:31:24.8Z,3,REGULAR,substitution,in,[],202339,,,1610612755,72,59,2022-01-22T01:31:29Z,3880000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
391,PT03M04.00S,2022-01-22T01:31:23.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203954,,,1610612755,72,59,2022-01-22T01:31:49Z,3890000,,,0,,MISS J. Embiid Free Throw 2 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,
392,PT03M01.00S,2022-01-22T01:31:26.1Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,72,59,2022-01-22T01:31:49Z,3900000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:9),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,391.0,9.0,9.0,0.0,,,,,,,,,,,,,,
393,PT02M40.00S,2022-01-22T01:32:09.7Z,3,REGULAR,3pt,Jump Shot,[],201587,76.69185282522996,7.598039215686274,1610612746,72,59,2022-01-22T01:32:14Z,3910000,-212.0,167.0,1,right,MISS N. Batum 26' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,
394,PT02M37.00S,2022-01-22T01:32:12.7Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,72,59,2022-01-22T01:32:14Z,3920000,,,0,,J. Embiid REBOUND (Off:4 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,393.0,12.0,8.0,4.0,,,,,,,,,,,,,,
395,PT02M28.00S,2022-01-22T01:32:23.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,8.754927726675426,50.245098039215684,1610612755,74,59,2022-01-22T01:32:31Z,3930000,-1.0,30.0,1,left,J. Embiid Layup (28 PTS) (G. Niang 1 AST),"[203954, 1627777]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,2.98,Made,,,,,28.0,,,,,,,G. Niang,1627777.0,1.0,,,,
397,PT02M28.00S,2022-01-22T01:32:30.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201587,,,1610612755,74,59,2022-01-22T01:32:37Z,3950000,,,0,,N. Batum shooting personal FOUL (3 PF) (Embiid 1 FT),"[201587, 203954]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,,,,,,,,204058.0,3.0,0.0,Embiid,203954.0,,,,,,,,
399,PT02M28.00S,2022-01-22T01:32:40.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,74,59,2022-01-22T01:32:40Z,3970000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT02M28.00S,2022-01-22T01:34:40.1Z,3,REGULAR,substitution,out,[],202694,,,1610612755,74,59,2022-01-22T01:35:08Z,3980000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,
401,PT02M28.00S,2022-01-22T01:34:40.1Z,3,REGULAR,substitution,out,[],201587,,,1610612755,74,59,2022-01-22T01:35:08Z,3990000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
402,PT02M28.00S,2022-01-22T01:34:40.1Z,3,REGULAR,substitution,in,[],1629611,,,1610612755,74,59,2022-01-22T01:35:08Z,4000000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
403,PT02M28.00S,2022-01-22T01:34:40.1Z,3,REGULAR,substitution,in,[],1628392,,,1610612755,74,59,2022-01-22T01:35:08Z,4010000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
404,PT02M28.00S,2022-01-22T01:35:29.6Z,3,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,75,59,2022-01-22T01:35:29Z,4020000,,,0,,J. Embiid Free Throw 1 of 1 (29 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,29.0,,,,,,,,,,,,,
405,PT02M15.00S,2022-01-22T01:35:46.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,91.93495400788436,43.38235294117647,1610612746,75,61,2022-01-22T01:35:51Z,4030000,-33.0,23.0,1,right,I. Hartenstein alley-oop Layup (6 PTS) (E. Bledsoe 2 AST),"[1628392, 202339]",1610612746.0,LAC,alley-oop,,,Hartenstein,I. Hartenstein,,,,,4.05,Made,,,,,6.0,,,,,,,E. Bledsoe,202339.0,2.0,,,,
407,PT02M15.00S,2022-01-22T01:35:50.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627777,,,1610612746,75,61,2022-01-22T01:35:57Z,4050000,,,0,,G. Niang shooting personal FOUL (2 PF) (Hartenstein 1 FT),"[1627777, 1628392]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,,,,,204058.0,2.0,0.0,Hartenstein,1628392.0,,,,,,,,
409,PT02M15.00S,2022-01-22T01:36:14.0Z,3,REGULAR,freethrow,1 of 1,[],1628392,,,1610612746,75,62,2022-01-22T01:36:14Z,4070000,,,0,,I. Hartenstein Free Throw 1 of 1 (7 PTS),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
410,PT02M05.00S,2022-01-22T01:36:25.9Z,3,REGULAR,3pt,Jump Shot,[],1627777,25.706307490144546,82.1078431372549,1610612755,75,62,2022-01-22T01:36:30Z,4080000,-161.0,189.0,1,left,MISS G. Niang 24' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,
411,PT02M02.00S,2022-01-22T01:36:28.9Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,75,62,2022-01-22T01:36:30Z,4090000,,,0,,T. Mann REBOUND (Off:0 Def:5),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,410.0,5.0,5.0,0.0,,,,,,,,,,,,,,
412,PT01M58.00S,2022-01-22T01:36:35.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612746,75,62,2022-01-22T01:36:42Z,4100000,,,0,,T. Harris shooting personal FOUL (2 PF) (Mann 2 FT),"[202699, 1629611]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,,,,,2534.0,2.0,0.0,Mann,1629611.0,,,,,,,,
414,PT01M58.00S,2022-01-22T01:36:59.5Z,3,REGULAR,freethrow,1 of 2,[],1629611,,,1610612746,75,63,2022-01-22T01:36:59Z,4120000,,,0,,T. Mann Free Throw 1 of 2 (1 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
415,PT01M58.00S,2022-01-22T01:37:00.1Z,3,REGULAR,substitution,out,[],203954,,,1610612746,75,63,2022-01-22T01:37:02Z,4130000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
416,PT01M58.00S,2022-01-22T01:37:00.1Z,3,REGULAR,substitution,in,[],203083,,,1610612746,75,63,2022-01-22T01:37:02Z,4140000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
417,PT01M58.00S,2022-01-22T01:37:12.7Z,3,REGULAR,substitution,out,[],202699,,,1610612746,75,63,2022-01-22T01:37:17Z,4150000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
418,PT01M58.00S,2022-01-22T01:37:12.7Z,3,REGULAR,substitution,in,[],1630178,,,1610612746,75,63,2022-01-22T01:37:17Z,4160000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
419,PT01M58.00S,2022-01-22T01:37:40.9Z,3,REGULAR,freethrow,2 of 2,[],1629611,,,1610612746,75,64,2022-01-22T01:37:40Z,4170000,,,0,,T. Mann Free Throw 2 of 2 (2 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
420,PT01M35.00S,2022-01-22T01:38:03.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203083,15.456636005256241,55.88235294117647,1610612755,75,64,2022-01-22T01:38:08Z,4180000,-29.0,93.0,1,left,MISS A. Drummond 9' floating Shot,[203083],1610612755.0,PHI,floating,,,Drummond,A. Drummond,,,,,9.73,Missed,,,,,,,,,,,,,,,,,,
421,PT01M32.00S,2022-01-22T01:38:06.7Z,3,REGULAR,rebound,defensive,[],1629599,,,1610612746,75,64,2022-01-22T01:38:08Z,4190000,,,0,,A. Coffey REBOUND (Off:0 Def:2),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,420.0,2.0,2.0,0.0,,,,,,,,,,,,,,
422,PT01M26.00S,2022-01-22T01:38:12.0Z,3,REGULAR,3pt,Jump Shot,[],1628379,72.22404730617609,77.69607843137256,1610612746,75,64,2022-01-22T01:38:20Z,4200000,138.0,209.0,1,right,MISS L. Kennard 25' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,25.04,Missed,,,,,,,,,,,,,,,,,,
423,PT01M19.00S,2022-01-22T01:38:19.0Z,3,REGULAR,rebound,offensive,[],1629611,,,1610612746,75,64,2022-01-22T01:38:20Z,4210000,,,0,,T. Mann REBOUND (Off:1 Def:5),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,422.0,6.0,5.0,1.0,,,,,,,,,,,,,,
424,PT01M19.00S,2022-01-22T01:38:18.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629611,94.40999984741211,50.0,1610612746,75,64,2022-01-22T01:38:18Z,4220000,0.0,0.0,1,right,MISS T. Mann putback DUNK,[1629611],1610612746.0,LAC,putback,,,Mann,T. Mann,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
425,PT01M18.00S,2022-01-22T01:38:19.5Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,75,64,2022-01-22T01:38:19Z,4230000,,,0,,A. Drummond REBOUND (Off:2 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,424.0,6.0,4.0,2.0,,,,,,,,,,,,,,
426,PT01M17.00S,2022-01-22T01:38:23.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,75,64,2022-01-22T01:38:23Z,4240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT01M01.00S,2022-01-22T01:38:53.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202339,,,1610612755,75,64,2022-01-22T01:39:05Z,4250000,,,0,,E. Bledsoe personal FOUL (1 PF) (Drummond 2 FT),"[202339, 203083]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,204058.0,1.0,0.0,Drummond,203083.0,,,,,,,,
429,PT01M01.00S,2022-01-22T01:39:24.9Z,3,REGULAR,freethrow,1 of 2,[],203083,,,1610612755,75,64,2022-01-22T01:39:24Z,4270000,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,Missed,,,,,,,,,,,,,,,,,,
430,PT01M01.00S,2022-01-22T01:39:24.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,75,64,2022-01-22T01:39:24Z,4280000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,429.0,,,,,,,,,,,,,,,,,
431,PT01M01.00S,2022-01-22T01:39:47.6Z,3,REGULAR,freethrow,2 of 2,[],203083,,,1610612755,76,64,2022-01-22T01:39:47Z,4290000,,,0,,A. Drummond Free Throw 2 of 2 (3 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
432,PT00M48.20S,2022-01-22T01:40:02.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,85.62746386333771,50.245098039215684,1610612746,76,64,2022-01-22T01:40:09Z,4300000,1.0,83.0,1,right,MISS E. Bledsoe 8' driving floating Shot,[202339],1610612746.0,LAC,driving floating,,,Bledsoe,E. Bledsoe,,,,,8.26,Missed,,,,,,,,,,,,,,,,,,
433,PT00M47.20S,2022-01-22T01:40:03.2Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612746,76,64,2022-01-22T01:40:09Z,4310000,,,0,,I. Hartenstein REBOUND (Off:2 Def:0),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,432.0,2.0,0.0,2.0,,,,,,,,,,,,,,
434,PT00M47.20S,2022-01-22T01:40:07.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,94.40999984741211,50.0,1610612746,76,66,2022-01-22T01:40:07Z,4320000,0.0,0.0,1,right,I. Hartenstein tip Layup (9 PTS),[1628392],1610612746.0,LAC,tip,,,Hartenstein,I. Hartenstein,,,,,0.0,Made,,,,,9.0,,,,,,,,,,,,,
435,PT00M41.40S,2022-01-22T01:40:16.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,5.075558475689881,47.549019607843135,1610612755,78,66,2022-01-22T01:40:23Z,4330000,12.0,-5.0,1,left,T. Maxey driving reverse Layup (16 PTS),[1630178],1610612755.0,PHI,driving reverse,,,Maxey,T. Maxey,,,,,1.32,Made,,,,,16.0,,,,,,,,,,,,,
436,PT00M30.30S,2022-01-22T01:40:35.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203083,,,1610612746,78,66,2022-01-22T01:40:41Z,4340000,,,0,,A. Drummond shooting personal FOUL (1 PF) (Hartenstein 2 FT),"[203083, 1628392]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,,,,,,,,202037.0,1.0,0.0,Hartenstein,1628392.0,,,,,,,,
438,PT00M30.30S,2022-01-22T01:41:05.4Z,3,REGULAR,freethrow,1 of 2,[],1628392,,,1610612746,78,66,2022-01-22T01:41:05Z,4360000,,,0,,MISS I. Hartenstein Free Throw 1 of 2,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,Missed,,,,,,,,,,,,,,,,,,
439,PT00M30.30S,2022-01-22T01:41:05.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,78,66,2022-01-22T01:41:05Z,4370000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,438.0,,,,,,,,,,,,,,,,,
440,PT00M30.30S,2022-01-22T01:41:21.9Z,3,REGULAR,freethrow,2 of 2,[],1628392,,,1610612746,78,67,2022-01-22T01:41:21Z,4380000,,,0,,I. Hartenstein Free Throw 2 of 2 (10 PTS),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
